Time,A,R,E,G,A_im,v,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
8.21,1.3845867849686104,1898.9081845833443,6391.906496168422,2572446.1374179493,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6431.115343544873,0.6431115343544874,12783812.992336843,276.9173569937221,141.60238824559696,1384.5867849686103,0.3461466962421526,474.7270461458361,1597.9766240421054,12862230.687089747,0.3461466962421526,0.0078876095347285
8.22,1.3840164817925447,1898.3457162271081,6389.772413749241,2571597.563900256,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6428.99390975064,0.6428993909750641,12779544.827498483,276.80329635850893,141.4968053685165,1384.0164817925447,0.34600412044813617,474.58642905677704,1597.4431034373104,12857987.81950128,0.34600412044813617,0.007882025278195773
8.23,1.3834469620599872,1897.7824599460723,6387.637967929561,2570748.7646011547,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6426.871911502887,0.6426871911502888,12775275.935859121,276.68939241199746,141.39133346353887,1383.446962059987,0.3458617405149968,474.4456149865181,1596.9094919823901,12853743.823005773,0.3458617405149968,0.00787644413658937
8.24,1.3828782213435433,1897.2184203680356,6385.503167395256,2569899.7423813664,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6424.749355953416,0.6424749355953417,12771006.334790513,276.5756442687087,141.28597220017784,1382.8782213435434,0.34571955533588583,474.3046050920089,1596.375791848814,12849498.711906832,0.34571955533588583,0.00787086610397627
8.25,1.3823102552625677,1896.6536020957806,6383.368020761711,2569050.4998285156,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6422.626249571289,0.642262624957129,12766736.041523421,276.4620510525135,141.1807212514245,1382.3102552625676,0.3455775638156419,474.16340052394514,1595.8420051904277,12845252.499142578,0.3455775638156419,0.00786529117457306
8.26,1.3817430594836853,1896.0880097071727,6381.23253657415,2568201.039243718,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6420.502598109296,0.6420502598109297,12762465.073148299,276.34861189673705,141.07558029380485,1381.7430594836853,0.3454357648709213,474.02200242679316,1595.3081341435375,12841005.196218591,0.3454357648709213,0.00785971934274936
8.27,1.3811766297213097,1895.5216477552617,6379.096723307971,2567351.3626281675,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6418.3784065704185,0.641837840657042,12758193.446615942,276.23532594426194,140.97054900743606,1381.1766297213098,0.34529415743032743,473.8804119388154,1594.7741808269927,12836756.813140837,0.34529415743032743,0.007854150603031188
8.28,1.3806109617381648,1894.9545207683802,6376.960589369079,2566501.4716697233,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6416.253679174309,0.641625367917431,12753921.178738158,276.12219234763296,140.86562707608348,1380.6109617381649,0.3451527404345412,473.73863019209506,1594.2401473422697,12832507.358348615,0.3451527404345412,0.00784858495010435
8.29,1.3800460500040408,1894.386633621371,6374.824144371825,2565651.3825076246,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6414.128456269062,0.6414128456269063,12749648.28874365,276.00921000080814,140.76081407857163,1380.0460500040408,0.3450115125010102,473.59665840534274,1593.7060360929563,12828256.912538122,0.3450115125010102,0.007843022372728875
8.3,1.379481893201803,1893.8179899466872,6372.687393672153,2564801.067170313,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6412.002667925783,0.6412002667925784,12745374.787344307,275.8963786403606,140.656109929698,1379.481893201803,0.34487047330045073,473.4544974866718,1593.1718484180383,12824005.335851565,0.34487047330045073,0.007837462878453867
8.31,1.3789184849019902,1893.2485947779053,6370.550347465055,2563950.5542616174,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6409.876385654044,0.6409876385654044,12741100.69493011,275.783696980398,140.55151412989377,1378.9184849019903,0.34472962122549755,473.3121486944763,1592.6375868662637,12819752.771308087,0.34472962122549755,0.007831906451561914
8.32,1.3783558209058993,1892.6784525518472,6368.413013905367,2563099.8470370737,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6407.749617592684,0.6407749617592685,12736826.027810734,275.67116418117985,140.4470263623895,1378.3558209058992,0.3445889552264748,473.1696131379618,1592.1032534763417,12815499.235185368,0.3445889552264748,0.007826353086534026
8.33,1.3777938970332708,1892.1075676853095,6366.275401094744,2562248.9488804275,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6405.622372201069,0.640562237220107,12732550.802189488,275.55877940665414,140.34264631138203,1377.793897033271,0.3444484742583177,473.0268919213274,1591.568850273686,12811244.744402137,0.3444484742583177,0.007820802777861858
8.34,1.3772327091222896,1891.535944575064,6364.137517081653,2561397.863303638,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6403.494658259096,0.6403494658259096,12728275.034163306,275.44654182445794,140.23837366203466,1377.2327091222896,0.3443081772805724,472.883986143766,1591.0343792704132,12806989.316518191,0.3443081772805724,0.007815255520047913
8.35,1.3766722530295836,1890.963587597856,6361.999369861379,2560546.593946875,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6401.366484867188,0.6401366484867189,12723998.739722759,275.33445060591674,140.13420810047768,1376.6722530295835,0.3441680632573959,472.740896899464,1590.4998424653447,12802732.969734374,0.3441680632573959,0.007809711307605735
8.36,1.3761125246302255,1890.3905011104068,6359.860967376023,2559695.144578521,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6399.237861446303,0.6399237861446304,12719721.934752045,275.2225049260451,140.03014931380875,1376.1125246302254,0.34402813115755637,472.5976252776017,1589.9652418440057,12798475.722892605,0.34402813115755637,0.007804170135060118
8.37,1.375553519817731,1889.816689449411,6357.722317514502,2558843.5190951684,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6397.108797737921,0.6397108797737923,12715444.635029003,275.1107039635462,139.92619699009305,1375.553519817731,0.3438883799544328,472.4541723623527,1589.4305793786255,12794217.595475841,0.3438883799544328,0.007798631996947288
8.38,1.374995234504061,1889.2421569315381,6355.583428112546,2557991.721521623,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6394.979303804058,0.6394979303804058,12711166.856225092,274.99904690081223,139.82235081836376,1374.995234504061,0.34374880862601526,472.31053923288454,1588.8958570281366,12789958.607608115,0.34374880862601526,0.007793096887815115
8.39,1.3744376646196192,1888.666907853433,6353.444306952705,2557139.756010901,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6392.849390027253,0.6392849390027254,12706888.61390541,274.88753292392386,139.71861048862226,1374.4376646196192,0.3436094161549048,472.16672696335826,1588.3610767381763,12785698.780054506,0.3436094161549048,0.00778756480222329
8.4,1.3738808061132535,1888.0909464917145,6351.304961764341,2556287.6268442315,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6390.719067110579,0.639071906711058,12702609.923528682,274.77616122265067,139.6149756918384,1373.8808061132536,0.34347020152831337,472.0227366229286,1587.8262404410852,12781438.134221157,0.34347020152831337,0.0077820357347435165
8.41,1.3733246549590301,1887.5142771011144,6349.165400216593,2555435.3383619995,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6388.588345904999,0.6388588345905,12698330.800433187,274.66493099180605,139.51144612048424,1373.32465495903,0.34333116373975753,471.8785692752786,1587.2913500541483,12777176.691809997,0.34333116373975753,0.007776509679990393
8.42,1.372769207221603,1886.9369038965144,6347.025629850433,2554582.8942974373,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6386.457235743594,0.6386457235743594,12694051.259700866,274.5538414443206,139.40802147367958,1372.769207221603,0.3431923018054007,471.7342259741286,1586.7564074626082,12772914.471487187,0.3431923018054007,0.007770986632917612
8.43,1.372214458954671,1886.3588310808493,6344.885658184202,2553730.298811649,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6384.325747029123,0.6384325747029124,12689771.316368405,274.4428917909342,139.30470144919178,1372.214458954671,0.34305361473866774,471.5897077702123,1586.2214145460505,12768651.494058244,0.34305361473866774,0.007765466588357919
8.44,1.371660406217867,1885.7800628404664,6342.745492696061,2552877.5563214654,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6382.193890803664,0.6382193890803665,12685490.985392122,274.3320812435734,139.20148574476838,1371.660406217867,0.34291510155446675,471.4450157101166,1585.6863731740152,12764387.781607326,0.34291510155446675,0.0077599495410999265
8.45,1.3711070450927316,1885.2006033407354,6340.605140807386,2552024.671336627,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6380.061678341568,0.6380061678341569,12681210.281614773,274.2214090185463,139.09837405939518,1371.1070450927316,0.3427767612731829,471.30015083518384,1585.1512852018466,12760123.356683135,0.3427767612731829,0.007754435485960651
8.46,1.370554371682712,1884.6204567260495,6338.464609882772,2551171.6484597856,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6377.929121149464,0.6377929121149465,12676929.219765544,274.1108743365424,138.99536609329581,1370.554371682712,0.342638592920678,471.1551141815124,1584.616152470693,12755858.242298927,0.342638592920678,0.00774892441778567
8.47,1.370002382113163,1884.0396271198247,6336.323907230027,2550318.492386503,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6375.796230966258,0.6375796230966259,12672647.814460054,274.00047642263263,138.89246154793153,1370.002382113163,0.34250059552829076,471.00990677995617,1584.0809768075067,12751592.461932516,0.34250059552829076,0.007743416331449266
8.48,1.3694510725313462,1883.4581186244995,6334.183040100175,2549465.207905252,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6373.66301976313,0.637366301976313,12668366.08020035,273.8902145062693,138.78966012600077,1369.4510725313462,0.34236276813283656,470.8645296561249,1583.5457600250438,12747326.03952626,0.34236276813283656,0.007737911221854578
8.49,1.3689004391064301,1882.875935321536,6332.04201568746,2548611.7998974146,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6371.529499743537,0.6371529499743538,12664084.03137492,273.78008782128603,138.68696153143887,1368.9004391064302,0.34222510977660753,470.718983830384,1583.010503921865,12743058.999487072,0.34222510977660753,0.007732409083933743
8.5,1.3683504780857294,1882.2930812703871,6329.900841125946,2547758.272252012,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6369.39568063003,0.6369395680630031,12659801.682251891,273.6700956171459,138.5843654750392,1368.3504780857295,0.34208761952143235,470.5732703175968,1582.4752102814864,12738791.36126006,0.34208761952143235,0.007726909912961385
8.51,1.367801185982945,1881.709560505048,6327.759523478171,2546904.6242330982,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6367.261560582746,0.6367261560582747,12655519.046956342,273.560237196589,138.48187169325308,1367.801185982945,0.3419502964957363,470.427390126262,1581.9398808695428,12734523.121165492,0.3419502964957363,0.007721413705602754
8.52,1.3672525591822409,1881.1253770413123,6325.6180697590235,2546050.858120152,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6365.127145300379,0.6365127145300381,12651236.139518047,273.4505118364482,138.37947990859922,1367.252559182241,0.3418131397955602,470.28134426032807,1581.4045174397559,12730254.290600758,0.3418131397955602,0.007715920457707175
8.53,1.3667045940746267,1880.540534874273,6323.476486927513,2545196.9765762095,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6362.992441440524,0.6362992441440525,12646952.973855026,273.3409188149254,138.27718984330744,1366.7045940746268,0.3416761485186567,470.1351337185682,1580.8691217318783,12725984.882881047,0.3416761485186567,0.007710430165068674
8.54,1.3661572870853544,1879.955037977819,6321.334781885126,2544342.9821191854,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6360.8574552979635,0.6360857455297965,12642669.563770253,273.2314574170709,138.1750012220556,1366.1572870853545,0.3415393217713386,469.98875949445477,1580.3336954712815,12721714.910595927,0.3415393217713386,0.0077049428235786655
8.55,1.3656106346739174,1879.3688903046375,6319.192961475818,2543488.8771218737,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6358.722192804685,0.6358722192804686,12638385.922951637,273.12212693478347,138.0729137719671,1365.6106346739175,0.34140265866847935,469.8422225761594,1579.7982403689546,12717444.385609368,0.34140265866847935,0.007699458429225996
8.56,1.3650646333340513,1878.7820957862114,6317.051032486018,2542634.663811945,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6356.586659529862,0.6356586659529864,12634102.064972036,273.01292666681024,137.97092722260825,1365.0646333340512,0.3412661583335128,469.69552394655284,1579.2627581215045,12713173.319059724,0.3412661583335128,0.007693976978096955
8.57,1.3645192795937338,1878.1946583328206,6314.909001644627,2541780.344271949,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6354.450860679873,0.6354450860679873,12629818.003289254,272.90385591874673,137.86904130598577,1364.5192795937337,0.34112981989843344,469.54866458320515,1578.7272504111568,12708901.721359745,0.34112981989843344,0.007688498466375298
8.58,1.3639745700151837,1877.606581833542,6312.766875623019,2540925.920439314,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6352.314801098285,0.6352314801098287,12625533.751246037,272.79491400303675,137.76725575654402,1363.9745700151836,0.34099364250379594,469.4016454583855,1578.1917189057547,12704629.60219657,0.34099364250379594,0.0076830228903422525
8.59,1.3634305011120689,1877.0178701686805,6310.624661076189,2540071.3953683903,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6350.178488420976,0.6350178488420977,12621249.322152378,272.68610022241376,137.6655703037006,1363.430501112069,0.3408576252780172,469.2544675421701,1577.6561652690473,12700356.97684195,0.3408576252780172,0.007677550245961177
8.6,1.3628870692767676,1876.4285272206932,6308.482364678912,2539216.7743391832,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6348.0419358479585,0.6348041935847959,12616964.729357824,272.57741385535354,137.56398466530263,1362.8870692767675,0.3407217673191919,469.1071318051733,1577.120591169728,12696083.871695917,0.3407217673191919,0.007672080528513397
8.61,1.3623442710675262,1875.8385568310684,6306.339992983008,2538362.0604801932,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6345.9051512004835,0.6345905151200484,12612679.985966017,272.46885421350527,137.4624985735108,1362.3442710675263,0.34058606776688155,468.9596392077671,1576.584998245752,12691810.302400965,0.34058606776688155,0.007666613734039146
8.62,1.3618021030735394,1875.247962820586,6304.197552484412,2537507.256824986,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6343.768142062465,0.6343768142062466,12608395.104968823,272.3604206147079,137.36111176262932,1361.8021030735395,0.34045052576838486,468.8119907051465,1576.049388121103,12687536.28412493,0.34045052576838486,0.007661149858660335
8.63,1.3612605619083133,1874.6567489903136,6302.055049626461,2536652.366413391,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6341.630916033479,0.6341630916033479,12604110.099252922,272.25211238166264,137.25982396850625,1361.2605619083133,0.34031514047707834,468.6641872475784,1575.5137624066153,12683261.832066957,0.34031514047707834,0.007655688898547299
8.64,1.360719644209664,1874.0649191216075,6299.912490799907,2535797.3922915026,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6339.493480728756,0.6339493480728757,12599824.981599813,272.1439288419328,137.15863492853228,1360.719644209664,0.340179911052416,468.5162297804019,1574.9781226999767,12678986.961457513,0.340179911052416,0.0076502308499189
8.65,1.3601793466397183,1873.4724769761115,6297.769882342905,2534942.337511677,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6337.355843779193,0.6337355843779193,12595539.76468581,272.03586932794366,137.0575443816395,1360.1793466397182,0.3400448366599296,468.36811924402787,1574.4424705857261,12674711.687558385,0.3400448366599296,0.007644775709042586
8.66,1.3596396658849137,1872.8794262957574,6295.62723054102,2534087.205132535,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6335.2180128313385,0.633521801283134,12591254.461082041,271.9279331769827,136.9565520683001,1359.6396658849137,0.3399099164712284,468.21985657393935,1573.906807635255,12670436.025662675,0.3399099164712284,0.007639323472234478
8.67,1.3591005986559979,1872.2857708027652,6293.484541627229,2533231.9982189634,0.0,0.0025,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6333.0799955474085,0.6333079995547409,12586969.083254458,271.82011973119955,136.85565773052537,1359.1005986559978,0.33977514966399947,468.0714427006913,1573.3711354068073,12666159.991094816,0.33977514966399947,0.0076338741358594345
