Time,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
9.8,580.3419690393224,0.3419690393227058,9.640628999548007,7.298721196296979,0.8093526247226981,74.72512468151265,3.432702658985812,9.53525589780508,3.1047410510835407,51.1002405165658,0.6198889290750365,12.616836835957931,0.5965635056558205,2.6507845947099216,86.40858052566962,1.079591559692775,13.370407185276605,19.108898275367864,4.1845337446962185,7.712173645620841,4.081683678357602,14.054131385318756,14.202175710612911,3e-12,5.0817650760579874e-14,5.986354663186859e-13,2.1871883010149257e-11,2.150442756958086e-11,8.826594047476876e-12,8.867819592286674e-12,8.536499362286554e-12,9.033748650448445e-14,2.7923968471313774e-13,1.2724969321864534e-13,2.4727552673433775e-14,-1.8148848838652058e-13,1.6939188283246602e-11,1.7025974781120163e-11,1.199160870691718e-11,2.71381137232769e-13,4.8937190833396205e-12,3.749227326674116e-12,1.3218232925912088e-12,1.4612163055588048e-12,6.474571587214733e-12,6.058898062382368e-12,1.0250643058715075e-12,4.316231841720883e-13,8.03602733929546e-12
9.81,580.341799977341,0.34179997734125056,9.636815292228727,7.299496344014596,0.809638529744611,74.69600441883954,3.432565672231942,9.536357742765999,3.1061068860803727,51.06082234454052,0.6203957532013387,12.591222952994725,0.5969046833596992,2.6534475541074283,86.35302989385404,1.0793024027230578,13.369437499249957,19.12980053938221,4.183941071158636,7.726063784094189,4.082652666765158,14.075772142773022,14.228965280082164,3e-12,5.062057414075083e-14,5.961973660916242e-13,2.1874199876151448e-11,2.1511902992881198e-11,8.826277971844753e-12,8.867243355280927e-12,8.537455139864835e-12,9.03760304764171e-14,2.7900791919506033e-13,1.2690339442472852e-13,2.4718920920136296e-14,-1.8093494549752594e-13,1.693423551890665e-11,1.7020944499150048e-11,1.1990675545650826e-11,2.7166217508076337e-13,4.888707935613169e-12,3.748657602951031e-12,1.3183217442681755e-12,1.4615496330623165e-12,6.473230986222756e-12,6.052704997500502e-12,1.0248565283693459e-12,4.323903350561012e-13,8.037713783033723e-12
9.82,580.3416315729169,0.34163157291719176,9.633017177950373,7.300280564117731,0.809924833945749,74.66688533884363,3.432429548342483,9.537454486021138,3.107470165539719,51.021427971050876,0.6209029584532733,12.565644393794813,0.5972447362792973,2.6561053759529023,86.29749670981472,1.0790135037679411,13.368468279598504,19.150702548555472,4.1833452614520565,7.7399682028385675,4.083611452588027,14.097394041384995,14.255760461253049,3e-12,5.0424127781198096e-14,5.937664292852898e-13,2.1876543947334824e-11,2.1519388769027844e-11,8.825963918670166e-12,8.866670472124278e-12,8.538406326778334e-12,9.041450131258158e-14,2.787762504261644e-13,1.2655732083909612e-13,2.4710209240062377e-14,-1.803826619125643e-13,1.6929286830227944e-11,1.701591877749521e-11,1.198974275176838e-11,2.7194317679060805e-13,4.8837014942617055e-12,3.748084995660991e-12,1.3148250127000427e-12,1.4618792856715035e-12,6.471875255233721e-12,6.046492269107451e-12,1.0246423208884308e-12,4.331568386257516e-13,8.039392055106383e-12
9.83,580.3414638224333,0.3414638224334959,9.62923459448499,7.301073806590246,0.8102115360062273,74.63776743094513,3.432294284828631,9.538546161130107,3.1088308994436495,50.98205743227299,0.6214105447889549,12.54010121448955,0.5975836651973003,2.6587580503762145,86.24198095230791,1.0787248608515858,13.36749954743541,19.171604332040832,4.182746331649445,7.753886905778121,4.084560053062833,14.118997016874136,14.282561223652497,3e-12,5.022830397382783e-14,5.913426242917213e-13,2.187891507369055e-11,2.1526884863159938e-11,8.825651864077112e-12,8.866100930316377e-12,8.539352953169103e-12,9.045289930041552e-14,2.7854467783029314e-13,1.2621147408662354e-13,2.4701417875589856e-14,-1.798316368703938e-13,1.6924342171476228e-11,1.701089757679017e-11,1.198881034420924e-11,2.722241427610706e-13,4.878699767384284e-12,3.747509519210637e-12,1.3113331151959337e-12,1.4622052696354855e-12,6.470504426390838e-12,6.04025996713482e-12,1.0244216916064535e-12,4.339226911197094e-13,8.041062188202225e-12
9.84,580.3412967236112,0.34129672361142377,9.625467494170723,7.301876037055224,0.8104986352472925,74.60865068776542,3.432159877487612,9.5396327953449,3.1101890996395416,50.9427107590741,0.6219185118236547,12.514593460713654,0.5979214711046823,2.6614055628582127,86.18648260678917,1.0784364722889306,13.366531305800226,19.192505919982615,4.1821442918232865,7.767819897992572,4.085498493133099,14.140581012190385,14.309367539762537,3e-12,5.003309938283274e-14,5.889259233235492e-13,2.1881313152108254e-11,2.153439125718038e-11,8.825341794321085e-12,8.865534713161101e-12,8.540295043439271e-12,9.049122477994993e-14,2.7831320114069593e-13,1.2586585543610946e-13,2.4692547116183607e-14,-1.792818694480988e-13,1.691940151286305e-11,1.7005880866156708e-11,1.1987878325611375e-11,2.725050734040551e-13,4.873702755924424e-12,3.7469311825903e-12,1.3078460649272342e-12,1.4625275939672872e-12,6.4691185310136545e-12,6.034008174607178e-12,1.0241946563573674e-12,4.346878848148997e-13,8.042724220339996e-12
9.85,580.3411302743895,0.341130274389682,9.621715831775651,7.3026872237366245,0.810786131093939,74.57953510246318,3.432026321861918,9.54071441481415,3.111544778223578,50.903387981404826,0.6224268591148376,12.489121176189546,0.5982581550276745,2.664047898220135,86.13100165984255,1.0781483364464535,13.365563554838525,19.213407342640238,4.181539151046915,7.781767184622927,4.086426798936279,14.162145971626398,14.336179382637177,3e-12,4.9838511371469e-14,5.865162993022792e-13,2.1883738087277057e-11,2.1541907935704915e-11,8.825033697294783e-12,8.864971803363633e-12,8.54123262098843e-12,9.052947809819005e-14,2.7808182014192677e-13,1.2552046609902656e-13,2.468359725845832e-14,-1.7873335869151603e-13,1.6914464827214318e-11,1.700086861616523e-11,1.1986946696002602e-11,2.7278596913282184e-13,4.868710459684554e-12,3.74634999388875e-12,1.3043638743204616e-12,1.4628462681080283e-12,6.467717600277817e-12,6.027736973476331e-12,1.0239612322130132e-12,4.354524113903716e-13,8.044378190233387e-12
9.86,580.3409644727153,0.34096447271552544,9.617979562235673,7.303507335028871,0.8110740229747666,74.55042066823789,3.431893613511155,9.541791045553428,3.11289794723967,50.864089129117744,0.6229355862152892,12.463684404327248,0.5985937179955196,2.6666850413670184,86.07553809814233,1.0778604516975583,13.364596294630983,19.234308630224987,4.180930918326898,7.7957287706672735,4.087344996589916,14.18369183972033,14.362996725457869,3e-12,4.964453731750851e-14,5.841137252788321e-13,2.188618978439737e-11,2.154943488344375e-11,8.824727560946109e-12,8.864412183700451e-12,8.54216570909689e-12,9.05676596006194e-14,2.778505346218122e-13,1.2517530728516506e-13,2.467456859873634e-14,-1.7818610363951724e-13,1.690953208748848e-11,1.6995860797522472e-11,1.1986015455352276e-11,2.7306683035979377e-13,4.863722878445015e-12,3.745765961134886e-12,1.3008865556885442e-12,1.463161301491595e-12,6.466301665342319e-12,6.02144644571348e-12,1.0237214362848757e-12,4.362162625545189e-13,8.046024136427803e-12
9.87,580.3407993165445,0.3407993165446889,9.614258640653464,7.304336339495563,0.8113623103219623,74.52130737832954,3.4317617480119953,9.542862713446002,3.1142486186796132,50.82481423196763,0.6234446926731367,12.438283188224895,0.5989281610404645,2.6693169772877905,86.02009190845243,1.0775728164225282,13.363629525194339,19.255209812900002,4.180319602603657,7.809704660980438,4.088253112191257,14.205218561255624,14.389819541532866,3e-12,4.9451174613068027e-14,5.817181744327247e-13,2.1888668149177033e-11,2.1556972085201087e-11,8.824423373277821e-12,8.863855837019087e-12,8.543094330926362e-12,9.060576963120458e-14,2.7761934437143373e-13,1.248303802026458e-13,2.4665461433044715e-14,-1.7764010332404584e-13,1.6904603266775812e-11,1.6990857381070526e-11,1.198508460357218e-11,2.733476574965562e-13,4.8587400119644635e-12,3.745179092298295e-12,1.2974141212314824e-12,1.4634727035445006e-12,6.464870757349694e-12,6.015136673309634e-12,1.0234752857235033e-12,4.3697943004519705e-13,8.047662097300882e-12
9.88,580.340634803841,0.3406348038413203,9.610553022297422,7.305174205868186,0.8116509925712818,74.49219522601841,3.4316307209581236,9.543929444243645,3.115596804483235,50.78556331961161,0.6239541780318708,12.41291757066925,0.5992614851977531,2.6719436910553753,85.96466307762584,1.0772854290084786,13.36266324648231,19.276110920780273,4.179705212752099,7.823694860273625,4.089151171816866,14.226726081260786,14.416647804296595,3e-12,4.92584206644473e-14,5.79329620071248e-13,2.189117308782742e-11,2.156451952587463e-11,8.824121122347204e-12,8.863302746237823e-12,8.544018509520687e-12,9.064380853239971e-14,2.7738824918510945e-13,1.2448568605793343e-13,2.4656276057112246e-14,-1.770953567701537e-13,1.6899678338297667e-11,1.6985858337785802e-11,1.198415414051731e-11,2.736284509538575e-13,4.853761859980238e-12,3.744589395289816e-12,1.293946583037009e-12,1.4637804836857471e-12,6.463424907426204e-12,6.0088077382759964e-12,1.0232227977179007e-12,4.3774190562983987e-13,8.049292111063013e-12
9.89,580.3404709325777,0.3404709325779114,9.606862662600642,7.306020903044811,0.8119400691620314,74.46308420462492,3.431500527960189,9.54499126356736,3.1169425165385425,50.74633642160955,0.6244640418303655,12.387587594136244,0.5995936915056193,2.6745651678267834,85.90925159260412,1.0769982878493114,13.361697458386553,19.29701198393263,4.179087757582241,7.837699373114049,4.090039201522229,14.248214345009156,14.443481487308997,3e-12,4.9066272891955536e-14,5.769480356286662e-13,2.1893704507059574e-11,2.157207719045511e-11,8.823820796265726e-12,8.862752894345464e-12,8.544938267806482e-12,9.068177664515105e-14,2.771572488603776e-13,1.241412260558489e-13,2.464701276636661e-14,-1.765518629960379e-13,1.6894757275405725e-11,1.6980863638778027e-11,1.198322406598679e-11,2.739092111416096e-13,4.848788422208772e-12,3.743996877962108e-12,1.2904839530812458e-12,1.4640846513266826e-12,6.4619641466820736e-12,6.002459722644372e-12,1.0229639894949268e-12,4.3850368110557813e-13,8.050914215757818e-12
9.9,580.3403077007349,0.3403077007352309,9.60318751715984,7.306876400088817,0.8122295395370496,74.43397430750927,3.4313711646457516,9.546048196908187,3.118285766681874,50.70713356742408,0.6249742836029004,12.36229330079145,0.5999247810052795,2.6771813928432193,85.85385744041676,1.076711391345668,13.36073216073758,19.317913032375753,4.178467245839836,7.851718203924593,4.09091722734138,14.269683298018704,14.470320564254923,3e-12,4.887472872975052e-14,5.74573394665392e-13,2.189626231408034e-11,2.157964506402581e-11,8.8235223831987e-12,8.862206264401027e-12,8.545853628593863e-12,9.071967430890158e-14,2.7692634319797773e-13,1.2379700139958184e-13,2.4637671855931392e-14,-1.760096210130767e-13,1.688984005158128e-11,1.6975873255289258e-11,1.1982294379724642e-11,2.741899384688879e-13,4.84381969834594e-12,3.743401548110212e-12,1.2870262432293529e-12,1.4643852158708644e-12,6.460488506211658e-12,5.996092708467542e-12,1.0226988783186981e-12,4.3926474829935746e-13,8.05252844926268e-12
9.91,580.340145106302,0.3401451063022559,9.599527541734343,7.307740666227592,0.812519403142689,74.4048655280713,3.431242626659235,9.547100269627961,3.1196265666980523,50.66795478642097,0.6254849028791819,12.33703473249064,0.6002547547409259,2.67979235143017,85.79848060818077,1.0764247379048832,13.359767353305717,19.338814096080167,4.177843686207,7.865751356983441,4.0917852752865,14.291132886051797,14.497165008943476,3e-12,4.8683785625665445e-14,5.722056708672084e-13,2.1898846416588496e-11,2.1587223131762058e-11,8.823225871364955e-12,8.861662839533512e-12,8.546764614577138e-12,9.075750186159575e-14,2.766955320018344e-13,1.2345301329070337e-13,2.4628253620623147e-14,-1.7546862982586653e-13,1.6884926640434538e-11,1.697088715869287e-11,1.1981365081420693e-11,2.744706333439328e-13,4.8388556880674735e-12,3.742803413472119e-12,1.2835734652361811e-12,1.4646821867139183e-12,6.458998017093683e-12,5.989706777819662e-12,1.0224274814899877e-12,4.400250990680562e-13,8.054134849289245e-12
9.92,580.3399831472758,0.33998314727610407,9.595882692245015,7.308613670851243,0.8128096594287977,74.37575785975014,3.4311149096618725,9.548147506960087,3.120964928320528,50.62880010786931,0.625995899184364,12.31181193078028,0.6005836137597188,2.6823980289975102,85.74312108310002,1.0761383259409392,13.358803035802028,19.359715204968204,4.177217087302835,7.879798836423729,4.092643371347539,14.312563055114982,14.524014795307382,3e-12,4.849344104104536e-14,5.698448380444499e-13,2.1901456722770865e-11,2.1594811378930778e-11,8.822931249036479e-12,8.861122602941605e-12,8.547671248335484e-12,9.079525963968375e-14,2.7646481507903875e-13,1.2310926292917812e-13,2.4618758354948444e-14,-1.749288884322578e-13,1.6880017015703818e-11,1.696590532049254e-11,1.1980436170711376e-11,2.747512961741484e-13,4.8338963910293165e-12,3.742202481729329e-12,1.2801256307469169e-12,1.4649755732433997e-12,6.4574927103914004e-12,5.9833020127966445e-12,1.0221498163456246e-12,4.4078472529860737e-13,8.05573345338392e-12
9.93,580.3398218216616,0.3398218216619658,9.592252924773225,7.309495383511309,0.8131003078487011,74.34665129602416,3.4309880093316587,9.549189934010307,3.122300863231535,50.589669560941715,0.6265072720390694,12.286624936898058,0.6009113591117798,2.6849984110395964,85.68777885246473,1.0758521538744172,13.357839207879259,19.380616388914042,4.176587457684061,7.893860646233174,4.093491541491824,14.333973751458775,14.550869897402348,3e-12,4.830369245057864e-14,5.674908701312221e-13,2.1904093141298466e-11,2.1602409790890005e-11,8.822638504538116e-12,8.86058553789343e-12,8.54857355233366e-12,9.083294797812638e-14,2.7623419223983157e-13,1.227657515133758e-13,2.4609186353101004e-14,-1.7439039582339154e-13,1.6875111151254882e-11,1.6960927712321244e-11,1.1979507647180599e-11,2.7503192736610434e-13,4.82894180686801e-12,3.7415987605074235e-12,1.2766827512977243e-12,1.465265384838652e-12,6.455972617152844e-12,5.9768784955165205e-12,1.021865900257896e-12,4.415436189081144e-13,8.057324298928395e-12
9.94,580.3396611274727,0.33966112747303623,9.588638195559808,7.310385773919464,0.8133913478591841,74.31754583041055,3.4308619213632996,9.550227575757479,3.1236343830622375,50.55056317471457,0.6270190209594111,12.26147379177339,0.6012379918501846,2.6875934831353674,85.63245390365093,1.0755662201324534,13.356875869132779,19.401517677743666,4.175954805845636,7.90793679025373,4.094329811663672,14.355364921577419,14.577730289406437,3e-12,4.8114537342128785e-14,5.651437411846141e-13,2.1906755581322617e-11,2.1610018353088366e-11,8.822347626247198e-12,8.860051627726278e-12,8.549471548922682e-12,9.087056721039942e-14,2.760036632975856e-13,1.224224802400837e-13,2.4599537908958634e-14,-1.738531509837352e-13,1.6870209021080204e-11,1.695595430594026e-11,1.1978579510360584e-11,2.753125273255354e-13,4.823991935201064e-12,3.740992257376627e-12,1.273244838316385e-12,1.4655516308706701e-12,6.454437768410985e-12,5.970436308119838e-12,1.0215757506339376e-12,4.423017718439764e-13,8.058907423140134e-12
9.95,580.3395010627302,0.3395010627304472,9.585038461004004,7.311284811946232,0.8136827789204718,74.28844145646522,3.4307366414681577,9.55126045705434,3.124965499392882,50.51148097816828,0.6275311454570133,12.23635853602795,0.6015635130309552,2.6901832309484406,85.57714622411989,1.0752805231486913,13.355913019101505,19.42241910123489,4.175319140221387,7.922027272181226,4.095158207784004,14.376736512208684,14.604595945619417,3e-12,4.792597321656922e-14,5.628034253839102e-13,2.190944395247108e-11,2.161763705106465e-11,8.822058602593238e-12,8.859520855846322e-12,8.550365260340528e-12,9.090811766849841e-14,2.757732280687887e-13,1.2207945030451773e-13,2.4589813316080338e-14,-1.733171528911189e-13,1.686531059929822e-11,1.6950985073238174e-11,1.1977651759732698e-11,2.755930964573423e-13,4.819046775627326e-12,3.740382979852366e-12,1.2698119031229327e-12,1.4658343207019571e-12,6.4528881951839785e-12,5.96397553277002e-12,1.0212793849151342e-12,4.4305917608400506e-13,8.0604828630729e-12
9.96,580.3393416254629,0.3393416254631995,9.581453677662422,7.312192467619694,0.8139746004962123,74.25933816778245,3.4306121653742068,9.55228860262829,3.1262942237529443,50.472423000187455,0.6280436450390326,12.21127920997617,0.6018879237130541,2.6927676402272116,85.52185580141762,1.0749950613632346,13.35495065726886,19.44332068911733,4.1746804691846355,7.936132095565008,4.095976755749955,14.398088470333642,14.631466840462133,3e-12,4.773799758761277e-14,5.604698970298143e-13,2.1912158164844197e-11,2.16252658704473e-11,8.821771422057567e-12,8.858993205728377e-12,8.551254708712829e-12,9.0945599682943e-14,2.755428863730259e-13,1.2173666290033407e-13,2.458001286770339e-14,-1.7278240051677116e-13,1.6860415860152643e-11,1.6946019986229828e-11,1.1976724394728316e-11,2.758736351655918e-13,4.8141063277273585e-12,3.739770935395845e-12,1.2663839569302898e-12,1.4661134636863885e-12,6.4513239284753326e-12,5.957496251653724e-12,1.020976820576523e-12,4.43815823636548e-13,8.062050655617242e-12
9.97,580.3391828137078,0.33918281370809455,9.577883802248,7.313108711124195,0.8142668120534575,74.23023595799475,3.4304884888259766,9.553312037082145,3.1276205676212823,50.43338926956116,0.6285565192081795,12.186235853625785,0.6022112249583751,2.695346696804949,85.46658262317428,1.0747098332226024,13.353988783063693,19.464222471072397,4.174038801048819,7.950251263807577,4.096785481434493,14.419420743176431,14.658342948475864,3e-12,4.755060798164712e-14,5.581431305436794e-13,2.1914898129010984e-11,2.163290479695392e-11,8.821486073173029e-12,8.858468660915608e-12,8.552139916053554e-12,9.098301358278174e-14,2.7531263803296263e-13,1.2139411921964073e-13,2.4570136856740282e-14,-1.722488928253554e-13,1.6855524778011712e-11,1.6941059017055378e-11,1.1975797414729651e-11,2.7615414385351714e-13,4.809170591063797e-12,3.7391561314146045e-12,1.2629610108448947e-12,1.4663890691690706e-12,6.449744999274132e-12,5.950998546981229e-12,1.0206680751261857e-12,4.4457170654060966e-13,8.06361083750102e-12
