T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
325.0,0.80608094,0.12478603,3.8452277,0.99923527,0.99999416,0.63403004,0.63506973,0.63500899,0.99511939,0.031294212,3.1377509e-05,8.650627e-07,0.012277333,0.030061057,0.003639369,8.650627e-07,7.3826991e-06,3.0962976e-05,7.3826991e-06,0.00031505822,4.2939781e-05,0.0061426051,0.042634308,0.23027806,0.017364288,0.55663401,0.70069385,0.60811996,-70.542038,-89.637299,-63.198902
330.0,0.80739754,0.12637873,3.822232,0.99923378,0.99999416,0.63955891,0.63292134,0.63286859,0.99496233,0.03083826,3.2157146e-05,8.6588074e-07,0.012293914,0.029847022,0.0036453481,8.6588074e-07,7.3960819e-06,3.1713622e-05,7.3960819e-06,0.00031535956,4.2988926e-05,0.0061465343,0.043506131,0.23146534,0.017820802,0.56065911,0.69650233,0.60752356,-70.53463,-89.632515,-63.070385
335.0,0.80877209,0.12793146,3.7993729,0.99923235,0.99999416,0.64495707,0.63066983,0.630624,0.99479276,0.030367061,3.299283e-05,8.6670843e-07,0.012309505,0.029655334,0.0036509798,8.6670843e-07,7.4085074e-06,3.2517171e-05,7.4085074e-06,0.0003156648,4.3038734e-05,0.006150512,0.0444347,0.23270848,0.018310336,0.56486237,0.69233584,0.60692561,-70.527664,-89.627678,-62.935863
340.0,0.81020623,0.12944293,3.7766495,0.99923104,0.99999416,0.65022737,0.62830913,0.62826937,0.99460918,0.029880291,3.3890959e-05,8.6754716e-07,0.012324256,0.029483741,0.0036563191,8.6754716e-07,7.4200989e-06,3.3379449e-05,7.4200989e-06,0.00031597455,4.3089294e-05,0.0061545456,0.045426127,0.23401169,0.018836776,0.56925827,0.68819427,0.6063261,-70.521065,-89.622772,-62.794811
345.0,0.81170177,0.13091165,3.7540615,0.99922979,0.99999416,0.65537292,0.62583232,0.62579775,0.99440962,0.029377503,3.4859178e-05,8.683985e-07,0.012338314,0.029330228,0.0036614188,8.683985e-07,7.4309696e-06,3.4307355e-05,7.4309696e-06,0.00031628952,4.3140739e-05,0.0061586443,0.046487693,0.23537993,0.019404782,0.57386404,0.6840775,0.60572517,-70.514771,-89.617783,-62.64658
350.0,0.81326127,0.13233599,3.7316079,0.9992286,0.99999416,0.6603964,0.62323081,0.62320083,0.99419188,0.028858094,3.5906713e-05,8.6926462e-07,0.01235182,0.029192988,0.0036663294,8.6926462e-07,7.4412274e-06,3.5309189e-05,7.4412274e-06,0.00031661062,4.319322e-05,0.0061628199,0.047628205,0.2368191,0.020020027,0.57870036,0.67998534,0.60512269,-70.50872,-89.612701,-62.490398
355.0,0.81488764,0.13371406,3.7092881,0.9992274,0.99999416,0.66530073,0.62049478,0.62046874,0.99395311,0.028321261,3.7044843e-05,8.7014803e-07,0.01236491,0.029070407,0.0036711013,8.7014803e-07,7.4509726e-06,3.6395006e-05,7.4509726e-06,0.000316939,4.3246928e-05,0.0061670858,0.048858453,0.23833624,0.020689514,0.58379287,0.67591769,0.60451889,-70.502846,-89.607513,-62.325306
360.0,0.81658477,0.13504376,3.6871016,0.99922627,0.9999941,0.67008847,0.617612,0.61758941,0.99368989,0.027765952,3.8287599e-05,8.710519e-07,0.012377721,0.028961042,0.0036757845,8.710519e-07,7.4603022e-06,3.75772e-05,7.4603022e-06,0.00031727596,4.3302083e-05,0.0061714593,0.050191868,0.23993993,0.021422034,0.5891732,0.67187434,0.60391372,-70.497086,-89.602188,-62.150108
365.0,0.81835735,0.13632257,3.6650472,0.99922514,0.9999941,0.67476237,0.61456782,0.61454815,0.99339777,0.027190782,3.9652736e-05,8.7198003e-07,0.012390395,0.028863607,0.0036804313,8.7198003e-07,7.4693103e-06,3.8871287e-05,7.4693103e-06,0.00031762317,4.3358967e-05,0.0061759609,0.05164551,0.24164072,0.022228865,0.59488171,0.6678552,0.60330737,-70.491379,-89.596695,-61.963272
370.0,0.82021153,0.13754758,3.6431246,0.99922401,0.9999941,0.67932492,0.61134374,0.61132669,0.99307084,0.026593927,4.1163206e-05,8.7293716e-07,0.012403078,0.028776955,0.0036850972,8.7293716e-07,7.4780892e-06,4.0297091e-05,7.4780892e-06,0.00031798272,4.3417931e-05,0.0061806156,0.053241551,0.24345188,0.023124816,0.60097057,0.66386008,0.60269988,-70.485657,-89.591019,-61.762802
375.0,0.82215506,0.13871524,3.6213329,0.99922287,0.9999941,0.68377858,0.60791653,0.60790175,0.99270141,0.025972936,4.2849504e-05,8.739292e-07,0.012415937,0.028700069,0.0036898444,8.739292e-07,7.4867348e-06,4.1880521e-05,7.4867348e-06,0.00031835714,4.3479409e-05,0.0061854566,0.055009611,0.24539042,0.024129938,0.60750937,0.65988886,0.60209131,-70.479836,-89.585106,-61.546013
380.0,0.82419813,0.13982119,3.5996711,0.99922168,0.9999941,0.68812579,0.60425615,0.60424328,0.99227858,0.025324473,4.4753451e-05,8.7496358e-07,0.01242916,0.028632052,0.003694745,8.7496358e-07,7.4953464e-06,4.3656462e-05,7.4953464e-06,0.00031874984,4.354398e-05,0.0061905254,0.056990676,0.2474788,0.025272388,0.61459398,0.65594143,0.60148197,-70.473831,-89.578896,-61.309166
385.0,0.82635468,0.14085993,3.5781388,0.99922043,0.9999941,0.69236881,0.60032207,0.60031092,0.99178684,0.02464385,4.6934805e-05,8.7605008e-07,0.012442974,0.028572118,0.0036998871,8.7605008e-07,7.5040321e-06,4.5673562e-05,7.5040321e-06,0.00031916521,4.3612396e-05,0.0061958758,0.059243977,0.2497476,0.026593626,0.62236238,0.65201759,0.60087204,-70.467537,-89.572334,-61.046818
390.0,0.82864398,0.14182413,3.5567353,0.99921918,0.9999941,0.69650978,0.59605801,0.5960483,0.99120224,0.023924226,4.9483599e-05,8.7720196e-07,0.01245767,0.028519586,0.0037053849,8.7720196e-07,7.5129146e-06,4.8002839e-05,7.5129146e-06,0.00031960942,4.3685719e-05,0.0062015834,0.061860103,0.25224051,0.028158562,0.63102412,0.64811724,0.60026175,-70.460823,-89.565308,-60.750549
395.0,0.83109444,0.14270361,3.5354598,0.99921775,0.99999404,0.70055079,0.5913806,0.59137219,0.99048567,0.023155037,5.2545573e-05,8.784375e-07,0.012473641,0.028473884,0.0037113959,8.784375e-07,7.5221401e-06,5.0754417e-05,7.5221401e-06,0.00032009135,4.3765493e-05,0.0062077558,0.064988747,0.25502357,0.030077796,0.64092284,0.6442402,0.59965158,-70.453484,-89.557678,-60.406269
400.0,0.83375138,0.14348297,3.5143111,0.9992162,0.99999404,0.70449382,0.58615649,0.58614916,0.98956549,0.022318577,5.638212e-05,8.7978435e-07,0.012491467,0.028434558,0.0037181561,8.7978435e-07,7.5318931e-06,5.4113862e-05,7.5318931e-06,0.00032062476,4.3854136e-05,0.0062145586,0.068906091,0.25820568,0.032564357,0.65268564,0.64038634,0.59904212,-70.445244,-89.549217,-59.987434
405.0,0.83669567,0.1441358,3.493289,0.99921435,0.99999404,0.70834053,0.58014297,0.58013666,0.98828763,0.021380994,6.1543695e-05,8.8128724e-07,0.01251209,0.028401291,0.0037260589,8.8128724e-07,7.5424214e-06,5.8434871e-05,7.5424214e-06,0.00032123344,4.3955915e-05,0.0062222718,0.074217737,0.26199159,0.036117222,0.66766691,0.63655555,0.59843457,-70.435616,-89.539513,-59.433865
410.0,0.84010792,0.1446051,3.4723926,0.99921221,0.99999404,0.71209222,0.57278401,0.57277846,0.98620325,0.020260084,6.9586516e-05,8.8303051e-07,0.012537274,0.028373973,0.0037358711,8.8303051e-07,7.5540838e-06,6.4544103e-05,7.5540838e-06,0.0003219666,4.4079938e-05,0.0062314593,0.082745083,0.26686984,0.042429604,0.68984228,0.63274771,0.59783155,-70.423676,-89.527702,-58.552101
415.0,0.84473062,0.1446496,3.4516211,0.99920928,0.99999398,0.71574932,0.56164104,0.56163627,0.98012024,0.018567249,9.1177644e-05,8.8523581e-07,0.012571329,0.028352905,0.0037496106,8.8523581e-07,7.5674616e-06,7.540056e-05,7.5674616e-06,0.00032298133,4.4258424e-05,0.0062438021,0.10832614,0.27508703,0.071088567,0.74724883,0.62896264,0.59724569,-70.406967,-89.510712,-55.436096
420.0,0.84956443,0.0026088196,3.5210571,0.12556282,0.37052625,0.64391696,0.56254524,0.54024142,0.85817635,0.019506628,0.43840006,0.65778083,0.72252053,0.070207044,0.9985972,0.65778083,7.5836488e-06,0.72601497,7.5836488e-06,0.32521445,0.083768263,0.52728385,0.071282007,0.30398348,0.00067889638,0.18501091,0.82660878,0.5976572,22.008076,-54.298332,-77.857063
425.0,0.82442153,0.0070418795,3.7032025,0.033161409,0.046631843,0.54253513,0.60112005,0.54085213,0.99484509,0.034252923,0.1782411,0.90597302,0.72923511,0.099613495,0.78486258,0.90597302,7.6054589e-06,0.29517955,7.6054589e-06,0.71497405,0.58247459,0.83367699,0.0048444448,0.22480494,0.0009011947,0.18529767,0.93350869,0.59845263,-27.943422,-42.721603,-76.743889
430.0,0.80482572,0.011122253,3.9053164,0.041903555,0.35576767,0.46122372,0.63087684,0.54140925,0.99932534,0.044183701,0.07246957,0.67436093,0.70975298,0.1185235,0.75556648,0.67436093,0.58699965,0.12001211,0.58699965,0.3208214,0.050985303,0.67100781,0.0090963393,0.18797961,0.0038519893,0.28933552,0.95487839,0.59894079,-29.275717,-57.529659,-70.180244
435.0,0.79796362,0.014337475,4.0826573,0.039796613,0.83586913,0.40558007,0.64350384,0.56510007,0.99862432,0.0444148,0.029470703,0.27426091,0.71074963,0.13616341,0.79603779,0.27426091,0.25252694,0.048797555,0.25252694,0.059253141,0.012062378,0.3601453,0.019658625,0.18660793,0.0072466568,0.41299123,0.94916755,0.59863013,-27.735327,-65.143883,-67.361664
440.0,0.79429543,0.017361691,4.227561,0.40453616,0.9838624,0.38935661,0.65029258,0.58222848,0.9979983,0.043209951,0.011991307,0.11152677,0.26643875,0.14461839,0.060488943,0.11152677,0.11729991,0.019847676,0.11729991,0.009690783,0.0013360023,0.13737799,0.02485428,0.19055642,0.0092596132,0.4542526,0.94348985,0.59819895,-56.342194,-75.121765,-66.220985
445.0,0.7923485,0.020272693,4.3451262,0.44050249,0.99953032,0.39016199,0.65385789,0.59476775,0.99751174,0.041735377,0.0048865387,0.045347683,0.2912828,0.18170303,0.006508064,0.045347683,0.069741167,0.0080797765,0.069741167,0.0021712456,0.00034460952,0.040090892,0.028266603,0.19575712,0.010595362,0.47762388,0.93784589,0.59771943,-67.831245,-80.890907,-65.586189
450.0,0.79136837,0.023110684,4.4396548,0.90808809,0.99995971,0.39485329,0.65567416,0.60437387,0.99719924,0.04042479,0.0019990373,0.018439222,0.03884156,0.1709924,0.012000975,0.018439222,0.030625826,0.0032968372,0.030625826,0.0012741132,0.00021388201,0.018783547,0.030097947,0.20065627,0.01116403,0.48866996,0.93223572,0.5972181,-65.001358,-82.897217,-65.347656
455.0,0.79682761,0.025320522,4.5147762,0.98250651,0.99997401,0.40087596,0.64190352,0.59735668,0.98907065,0.034690417,0.00085462013,0.0074985442,0.028202537,0.16138898,0.009244334,0.0074985442,0.36924601,0.0013587778,0.36924601,0.0010018899,0.00016454596,0.014136451,0.083240815,0.21873799,0.045538422,0.69973993,0.92665905,0.59663635,-66.274918,-84.003525,-58.235878
460.0,0.80238962,0.027496912,4.5735526,0.99613851,0.99997962,0.40769953,0.63001269,0.59132993,0.98983437,0.031029437,0.0003814573,0.0030501022,0.020519093,0.15124324,0.0061718258,0.0030501022,0.15013421,0.0005993339,0.15013421,0.00083326775,0.00013271488,0.012199185,0.061749179,0.23153988,0.023002289,0.61833251,0.92111576,0.59603524,-68.158638,-84.91053,-61.837372
465.0,0.80467653,0.029963734,4.618566,0.99860454,0.99998361,0.41515344,0.62724638,0.59365946,0.99354506,0.030524446,0.00017590565,0.0012412798,0.015360081,0.1406693,0.00442542,0.0012412798,0.061049465,0.00026945357,0.061049465,0.00070571591,0.00010914577,0.010841042,0.044924412,0.23359723,0.016999923,0.56140327,0.9156056,0.5954532,-69.675331,-85.73378,-63.32415
470.0,0.80541295,0.032533612,4.6519957,0.99914777,0.99998647,0.42311406,0.62793303,0.59877187,0.99533606,0.030992303,8.8479967e-05,0.00050569646,0.012481464,0.13012382,0.0035257139,0.00050569646,0.024827797,0.00012826765,0.024827797,0.00060800178,9.1682959e-05,0.0097666895,0.038438439,0.23180747,0.014509578,0.53347248,0.91012847,0.59489632,-70.697639,-86.466263,-64.0924
475.0,0.80527395,0.035148915,4.6756802,0.99932617,0.99998856,0.43145719,0.63019162,0.60487372,0.99613589,0.031762499,5.1134419e-05,0.00020650106,0.010969641,0.12000889,0.0030735626,0.00020650106,0.010099452,6.8164976e-05,0.010099452,0.00053448736,7.8926067e-05,0.0089215972,0.035277292,0.22874154,0.013266624,0.5177846,0.90468407,0.59435856,-71.309845,-87.094521,-64.52272
480.0,0.80465442,0.037780154,4.6911697,0.99940157,0.99999005,0.44006577,0.63308108,0.6111002,0.99651241,0.032558687,3.5018973e-05,8.4760686e-05,0.010216306,0.11057653,0.0028568073,8.4760686e-05,0.004110408,4.2394702e-05,0.004110408,0.00047978538,6.9653164e-05,0.0082680602,0.033595245,0.22558309,0.01259515,0.50880003,0.8992722,0.59383374,-71.634201,-87.617836,-64.771271
485.0,0.80377829,0.040412076,4.6997719,0.9994337,0.99999112,0.44883862,0.63613874,0.61705512,0.99670887,0.033283867,2.793764e-05,3.5193003e-05,0.0098850867,0.10194297,0.0027679338,3.5193003e-05,0.0016749519,3.1199252e-05,0.0016749519,0.00043915558,6.2889136e-05,0.0077675083,0.032617975,0.22278623,0.012196179,0.5033322,0.89389271,0.59331757,-71.773476,-88.045082,-64.925049
490.0,0.80277205,0.043036703,4.7025909,0.99944383,0.99999189,0.45769331,0.63914299,0.62257493,0.99682349,0.033916835,2.4729057e-05,1.4986883e-05,0.0097916676,0.094132148,0.0027502934,1.4986883e-05,0.00068452873,2.6222167e-05,0.00068452873,0.00040885937,5.791508e-05,0.0073851948,0.031999398,0.22046594,0.011938553,0.49976301,0.88854545,0.59280765,-71.800804,-88.389381,-65.02697
495.0,0.80170989,0.045649584,4.7005572,0.99944204,0.99999249,0.4665651,0.64198834,0.62760425,0.99689686,0.034463037,2.3204335e-05,6.7316914e-06,0.009831924,0.087114774,0.0027724423,6.7316914e-06,0.00028175249,2.3924569e-05,0.00028175249,0.0003861216,5.4221829e-05,0.0070928396,0.03158142,0.21860287,0.011762188,0.49730149,0.88323015,0.59230232,-71.764229,-88.664551,-65.097977
500.0,0.80063778,0.048248004,4.6944556,0.99943376,0.99999291,0.47540411,0.64462578,0.63213778,0.99694675,0.03493467,2.2430748e-05,3.3452163e-06,0.0099452622,0.080835231,0.0028161947,3.3452163e-06,0.00011797505,2.280312e-05,0.00011797505,0.00036893634,5.145364e-05,0.0068686157,0.03128786,0.21713437,0.011637655,0.49554989,0.87794662,0.59180069,-71.693817,-88.883263,-65.148727
505.0,0.79958522,0.050830152,4.6849484,0.99942207,0.99999321,0.48417261,0.64703512,0.63619334,0.99698168,0.035343632,2.2007251e-05,1.9454747e-06,0.010095783,0.075227693,0.0028707709,1.9454747e-06,5.141192e-05,2.221509e-05,5.141192e-05,0.00035586345,4.9361584e-05,0.0066960729,0.031079257,0.2159915,0.01154936,0.49429575,0.87269473,0.59130204,-71.607735,-89.056442,-65.185013
510.0,0.79857194,0.053394709,4.6725941,0.99940872,0.99999344,0.49284226,0.64921129,0.6397987,0.99700606,0.035699576,2.1758706e-05,1.3588921e-06,0.010262121,0.070225,0.0029297287,1.3588921e-06,2.439747e-05,2.1882497e-05,2.439747e-05,0.00034586526,4.7769805e-05,0.006562904,0.030933455,0.21511227,0.011488339,0.49341676,0.86747426,0.59080577,-71.516624,-89.193161,-65.21022
515.0,0.79761118,0.055940662,4.6578641,0.99939489,0.99999362,0.50139207,0.6511575,0.6429857,0.99702239,0.036009796,2.1606669e-05,1.106989e-06,0.010431663,0.065763116,0.0029892433,1.106989e-06,1.3474487e-05,2.1682768e-05,1.3474487e-05,0.00033818732,4.655245e-05,0.0064598946,0.030837016,0.21444526,0.011449045,0.49283728,0.86228502,0.59031147,-71.426506,-89.300797,-65.226494
520.0,0.79671192,0.058467183,4.6411548,0.99938124,0.9999938,0.50980669,0.65288138,0.64578682,0.99703234,0.036279649,2.1514619e-05,9.9424926e-07,0.010597137,0.061783072,0.0030470937,9.9424926e-07,9.0987278e-06,2.1560163e-05,9.0987278e-06,0.00033227509,4.5618188e-05,0.0063801105,0.030781247,0.21394949,0.011427833,0.49250722,0.85712683,0.58981878,-71.340584,-89.385315,-65.235252
525.0,0.79588026,0.060973581,4.6228018,0.99936807,0.99999386,0.51807511,0.65439284,0.64823353,0.99703687,0.036513031,2.1464575e-05,9.4045532e-07,0.010754534,0.058231641,0.0031020506,9.4045532e-07,7.3854912e-06,2.1488142e-05,7.3854912e-06,0.00032771647,4.4899829e-05,0.0063182991,0.03076021,0.2135929,0.011422193,0.49239179,0.85199946,0.58932745,-71.260429,-89.451477,-65.237511
530.0,0.79512006,0.06345924,4.6030874,0.99935567,0.99999398,0.52618974,0.65570301,0.65035564,0.9970367,0.036712822,2.1447033e-05,9.124488e-07,0.010901841,0.055061247,0.0031534932,9.124488e-07,6.7528858e-06,2.1453248e-05,6.7528858e-06,0.00032420197,4.4347322e-05,0.0062704543,0.030769698,0.21335079,0.011430337,0.49246573,0.84690279,0.58883709,-71.186646,-89.503075,-65.234001
535.0,0.79443389,0.065923624,4.5822501,0.99934411,0.99999404,0.53414547,0.65682322,0.65218079,0.99703234,0.036881167,2.1456541e-05,8.9633733e-07,0.011038249,0.052229621,0.003201175,8.9633733e-07,6.5563927e-06,2.1448113e-05,6.5563927e-06,0.00032149698,4.3922992e-05,0.0062335017,0.03080664,0.21320412,0.011450958,0.49271014,0.84183657,0.58834755,-71.119293,-89.543137,-65.225288
540.0,0.79382306,0.068366222,4.5604897,0.99933332,0.9999941,0.54193938,0.65776473,0.65373427,0.99702424,0.037019741,2.1489714e-05,8.8615894e-07,0.011163664,0.049699314,0.0032450736,8.8615894e-07,6.5332838e-06,2.1468359e-05,6.5332838e-06,0.00031942225,4.3598204e-05,0.0062050689,0.030868746,0.21313834,0.011483085,0.49311051,0.83680069,0.58785862,-71.058136,-89.574066,-65.211792
545.0,0.79328823,0.07078658,4.5379763,0.99932349,0.9999941,0.54956985,0.65853828,0.65503913,0.9970125,0.037129872,2.1544303e-05,8.79249e-07,0.011278408,0.04743718,0.0032852986,8.79249e-07,6.5764752e-06,2.1511172e-05,6.5764752e-06,0.00031783988,4.3351021e-05,0.006183316,0.030954283,0.21314226,0.011525996,0.49365544,0.83179492,0.58736998,-71.002792,-89.597748,-65.193848
550.0,0.79282939,0.073184252,4.514852,0.99931443,0.99999416,0.55703652,0.659154,0.65611613,0.99699748,0.037212677,2.1618745e-05,8.7433796e-07,0.01138303,0.045413893,0.0033220334,8.7433796e-07,6.6424141e-06,2.157465e-05,6.6424141e-06,0.00031664313,4.3164535e-05,0.0061668106,0.031061934,0.21320729,0.011579145,0.49433589,0.82681912,0.58688152,-70.952827,-89.615707,-65.171738
555.0,0.79244608,0.075558819,4.4912376,0.99930614,0.99999416,0.56434,0.65962148,0.65698409,0.99697918,0.037269108,2.1711918e-05,8.7076546e-07,0.011478192,0.04360348,0.0033554998,8.7076546e-07,6.7135202e-06,2.1657441e-05,6.7135202e-06,0.00031574912,4.3025633e-05,0.0061544324,0.031190695,0.2133268,0.011642129,0.49514449,0.82187307,0.586393,-70.907768,-89.629128,-65.145668
560.0,0.79213762,0.077909872,4.4672337,0.99929857,0.99999416,0.57148153,0.65994942,0.65765965,0.99695784,0.037300028,2.1823014e-05,8.6815027e-07,0.011564603,0.04198293,0.0033859345,8.6815027e-07,6.7828573e-06,2.1758577e-05,6.7828573e-06,0.00031509314,4.2924112e-05,0.0061453055,0.031339813,0.21349564,0.011714659,0.49607527,0.81695664,0.58590436,-70.867165,-89.638962,-65.115829
565.0,0.79190308,0.080237016,4.4429259,0.99929172,0.99999422,0.57846278,0.66014588,0.65815794,0.9969334,0.037306223,2.195146e-05,8.6624948e-07,0.011642972,0.040531836,0.0034135766,8.6624948e-07,6.8478557e-06,2.1877357e-05,6.8478557e-06,0.00031462451,4.2851992e-05,0.0061387406,0.031508725,0.21370982,0.011796532,0.49712336,0.81206959,0.5854153,-70.830589,-89.645958,-65.082359
570.0,0.79174119,0.082539864,4.418386,0.99928546,0.99999422,0.58528596,0.66021812,0.65849227,0.99690598,0.03728842,2.2096861e-05,8.6489524e-07,0.01171399,0.039232075,0.0034386597,8.6489524e-07,6.9077369e-06,2.2013293e-05,6.9077369e-06,0.0003143035,4.2803036e-05,0.0061341971,0.031697039,0.21396618,0.011887629,0.49828473,0.80721176,0.58492583,-70.797646,-89.650711,-65.045372
575.0,0.79165089,0.08481802,4.3936744,0.9992798,0.99999422,0.59195352,0.66017282,0.65867442,0.99687558,0.037247322,2.2258979e-05,8.6396511e-07,0.011778311,0.038067549,0.0034614061,8.6396511e-07,6.9624525e-06,2.2166063e-05,6.9624525e-06,0.0003140989,4.2772324e-05,0.0061312476,0.0319045,0.21426231,0.01198789,0.49955603,0.80238301,0.5844357,-70.767967,-89.653694,-65.004982
580.0,0.79163086,0.087071098,4.3688416,0.99927461,0.99999422,0.59846807,0.66001588,0.65871501,0.99684215,0.037183594,2.24377e-05,8.6336667e-07,0.011836548,0.037023932,0.0034820258,8.6336667e-07,7.0122442e-06,2.2335484e-05,7.0122442e-06,0.00031398606,4.2756004e-05,0.0061295563,0.032130983,0.21459624,0.012097321,0.5009346,0.79758316,0.5839448,-70.741234,-89.655273,-64.961266
585.0,0.79167968,0.089298703,4.3439307,0.99926996,0.99999422,0.60483235,0.65975267,0.65862328,0.99680573,0.037097871,2.2633027e-05,8.6302862e-07,0.011889272,0.03608847,0.0035007137,8.6302862e-07,7.057457e-06,2.2521497e-05,7.057457e-06,0.00031394564,4.2751028e-05,0.0061288574,0.032376464,0.21496651,0.012215979,0.50241834,0.79281199,0.58345306,-70.717133,-89.655754,-64.914276
590.0,0.79179609,0.091500454,4.3189778,0.99926573,0.99999422,0.61104935,0.65938801,0.65840745,0.99676621,0.036990773,2.2845063e-05,8.6289555e-07,0.011937007,0.035249799,0.0035176515,8.6289555e-07,7.0984656e-06,2.2724149e-05,7.0984656e-06,0.00031396231,4.2755004e-05,0.0061289417,0.032641023,0.21537192,0.012343975,0.50400549,0.78806937,0.58296031,-70.695389,-89.655357,-64.864067
595.0,0.79197872,0.093675949,4.2940125,0.99926186,0.99999422,0.61712199,0.65892595,0.65807468,0.99672353,0.036862887,2.3074012e-05,8.6292386e-07,0.011980237,0.034497783,0.0035330052,8.6292386e-07,7.135638e-06,2.2943588e-05,7.135638e-06,0.00031402402,4.2766034e-05,0.0061296429,0.032924846,0.21581161,0.012481468,0.50569487,0.78335512,0.58246642,-70.675774,-89.654274,-64.810669
600.0,0.79222625,0.095824778,4.2690606,0.99925834,0.99999422,0.62305319,0.65837038,0.65763128,0.99667758,0.036714789,2.332017e-05,8.6307938e-07,0.0120194,0.033823378,0.0035469283,8.6307938e-07,7.1693253e-06,2.3180059e-05,7.1693253e-06,0.00031412119,4.2782631e-05,0.0061308313,0.0332282,0.21628492,0.012628666,0.50748563,0.77866906,0.58197129,-70.658058,-89.652641,-64.754112
