Time,X,Y,Z,kf,Kd,kf0,gamma,Ka,Kb,Kd0,cytoplasm,store,TF_synthesis,TF_degradation,TF_synthesis_basal,Calcium_Influx,Calcium_Influx_stimulation,Calcium_into_store,Calcium_into_cytoplasm,Leakage,Leakage_from_cytoplasm
9.22,13.513605104044098,0.9283867512824676,0.1572350026908459,6.522978843156071,9.903152066082209,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.18744058776458,13.513605104044098,0.1,1.0,1.71,2.699758657652785,1.005464826162616,0.6498707258977273,1.572350026908459
9.23,13.441747353453902,0.9387350774155331,0.15821497003426288,6.536008473398249,9.900739171592917,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.19646145931907,13.441747353453902,0.1,1.0,1.71,2.730443605799923,1.0481188273882858,0.6571145541908732,1.5821497003426288
9.24,13.37070129562825,0.9488898024086578,0.15928593866598745,6.550520153609766,9.898051823405599,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.206871906683529,13.37070129562825,0.1,1.0,1.71,2.7641164655462975,1.0942327319389986,0.6642228616860605,1.5928593866598746
9.25,13.300472717718884,0.9588463746988284,0.16044359991556728,6.566530051460799,9.89508702750726,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.218686369738717,13.300472717718884,0.1,1.0,1.71,2.800676161065745,1.1439426566660253,0.6711924622891798,1.604435999155673
9.26,13.231067679332032,0.9685979666085408,0.16168622332040936,6.5840938723559495,9.891834468082232,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.2319569970654,13.231067679332032,0.1,1.0,1.71,2.840103314376673,1.1974565283855487,0.6780185766259785,1.6168622332040936
9.27,13.162492887734176,0.9781355385215973,0.16301434378459942,6.603305982691877,9.888276669871875,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.246772749667295,13.162492887734176,0.1,1.0,1.71,2.882451790458879,1.255057200385736,0.6846948769651181,1.6301434378459942
9.28,13.094756061022228,0.9874477799428361,0.16443060486363503,6.624301206095938,9.88438866553779,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.263261054649235,13.094756061022228,0.1,1.0,1.71,2.9278452827870445,1.317110194021133,0.6912134459599852,1.6443060486363503
9.29,13.027866310909046,0.9965209371198935,0.16593972846040494,6.6472591786438056,9.880137189140036,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.2815918947366205,13.027866310909046,0.1,1.0,1.71,2.9764780923826883,1.3840762545990408,0.6975646559839255,1.6593972846040494
9.3,12.961834613096714,1.0053384862133306,0.16754861984475242,6.672411827790139,9.875479291149976,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.301984868089567,12.961834613096714,0.1,1.0,1.71,3.0286205186619894,1.4565301415712448,0.7037369403493313,1.6754861984475242
9.31,12.896674445233385,1.0138805640986588,0.1692666675791926,6.700055570167763,9.870360079598562,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.324720732405515,12.896674445233385,0.1,1.0,1.71,3.0846309936528886,1.5351891839122704,0.7097163948690611,1.692666675791926
9.32,12.832401882640808,1.0221240410077717,0.17110559239166423,6.730558408403409,9.86471140585122,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.350148052927228,12.832401882640808,0.1,1.0,1.71,3.1449540178755733,1.6209322770956758,0.7154868287054401,1.7110559239166423
9.33,12.76903707446578,1.030040736511372,0.17308073167628119,6.764393661934809,9.85844561816022,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.378715221190311,12.76903707446578,0.1,1.0,1.71,3.2101657896491975,1.7148730179727567,0.7210285155579603,1.730807316762812
9.34,12.70660500338193,1.0375965897804402,0.17521159701932043,6.802167955800715,9.851450378555423,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.410996925953359,12.70660500338193,0.1,1.0,1.71,3.280997693485663,1.8184233930829088,0.7263176128463081,1.7521159701932043
9.35,12.645136839823355,1.0447502544087275,0.1775227832650952,6.84466258105583,9.843581003508179,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.447733316917808,12.645136839823355,0.1,1.0,1.71,3.358373012616554,1.9333854738860234,0.7313251780861092,1.775227832650952
9.36,12.584671891755018,1.0514505681042998,0.1800459262589525,6.892905952881707,9.834647045762647,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.489898665159409,12.584671891755018,0.1,1.0,1.71,3.4434813278073775,2.0621094257512906,0.7360153976730098,1.8004592625895248
9.37,12.525260526243246,1.057633021964845,0.18282232436404733,6.948279496128401,9.824392685902149,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.538801711695986,12.525260526243246,0.1,1.0,1.71,3.5378798566425003,2.2077226732475403,0.7403431153753915,1.8282232436404733
9.38,12.466967591903202,1.063215437242148,0.18590628577331011,7.012670849398169,9.81246836122256,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.596230834151046,12.466967591903202,0.1,1.0,1.71,3.643626065271666,2.3744588632102612,0.7442508060695036,1.8590628577331012
9.39,12.40987878459653,1.0680898314876754,0.18937150288527504,7.088745921327254,9.798380384939398,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.664711996942361,12.40987878459653,0.1,1.0,1.71,3.7635244143158353,2.5682349993977325,0.7476628820413728,1.8937150288527504
9.4,12.354109140893616,1.0721114014315531,0.19331986179123017,7.180378183380106,9.781411447522203,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.747915821090142,12.354109140893616,0.1,1.0,1.71,3.901475610338582,2.7975506944785757,0.7504779810020872,1.9331986179123017
9.41,12.299817640565951,1.075079270066799,0.1978971143966496,7.2934289939705685,9.760476112227671,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.851397873380914,12.299817640565951,0.1,1.0,1.71,4.0630957216069925,3.075099854148729,0.7525554890467593,1.9789711439664959
9.42,12.247231885835879,1.076703587681637,0.20332010122493957,7.437208165712969,9.733850339682784,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.983985018551067,12.247231885835879,0.1,1.0,1.71,4.256799248615554,3.4207346448448614,0.7536925113771459,2.0332010122493958
9.43,12.196691720529797,1.0765465535329164,0.20992650727715667,7.6273960972186305,9.698630352366921,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.160551046904524,12.196691720529797,0.1,1.0,1.71,4.4957936105160785,3.867263360587443,0.7535825874730414,2.0992650727715665
9.44,12.148735118455106,1.0739053071250373,0.21827536516279336,7.8925135628479195,9.649534525398533,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.408168277244089,12.148735118455106,0.1,1.0,1.71,4.802124022806904,4.472930326263247,0.7517337149875261,2.1827536516279338
9.45,12.104280952461458,1.0675616297545205,0.22936585780642885,8.289869349844817,9.575950120399108,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.781293557932849,12.104280952461458,0.1,1.0,1.71,5.2155173294333625,5.350980411060065,0.7472931408281643,2.2936585780642886
9.46,12.065075538534362,1.0551748329048638,0.24517762892015632,8.951394274176511,9.453445504782128,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.405517648045551,12.065075538534362,0.1,1.0,1.71,5.81519478844738,6.74977640418569,0.7386223830334047,2.4517762892015633
9.47,12.034991028664011,1.0315746230255431,0.2702168083441065,10.244355737619308,9.214008196737167,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.631642309536696,12.034991028664011,0.1,1.0,1.71,6.7814166677485455,9.306601553107729,0.7221022361178802,2.702168083441065
9.48,12.024813203497565,0.9831325351245289,0.31668603576726245,13.485547204195186,8.61378755477867,6.0,9.0,0.5,0.5,10.0,1.0,1.0,12.727361059489668,12.024813203497565,0.1,1.0,1.71,8.58917174010001,14.941182584053667,0.6881927745871702,3.1668603576726246
9.49,12.073051644628151,0.8728659467342214,0.4179779138661632,23.71826974326747,6.71883893643195,6.0,9.0,0.5,0.5,10.0,1.0,1.0,22.673136375103965,12.073051644628151,0.1,1.0,1.71,12.340705840186803,27.485158411977782,0.6110061627139549,4.179779138661631
9.5,12.265541983100945,0.696100524892323,0.5722495879052683,40.11621942332294,3.6821815882735303,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.157812078564305,12.265541983100945,0.1,1.0,1.71,17.012303126022942,32.92136969694523,0.48727036742462604,5.7224958790526825
9.51,12.574975686460789,0.574306925410198,0.6588247005868623,46.548392986804004,2.4910383357770374,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.82648368498589,12.574975686460789,0.1,1.0,1.71,19.035888966648333,26.89912776240911,0.4020148477871386,6.588247005868623
9.52,12.91454380015635,0.5176003080444789,0.6755211083465695,47.533978880396326,2.3085224295562363,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.88503048615188,12.91454380015635,0.1,1.0,1.71,19.381715227132847,22.692889494019305,0.3623202156311352,6.755211083465696
9.53,13.250245288086958,0.49240948602485385,0.6608388401295732,46.67134536556158,2.468269376747858,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.024304143154176,13.250245288086958,0.1,1.0,1.71,19.078326888584506,20.373346031806395,0.3446866402173977,6.6083884012957315
9.54,13.569235182087068,0.4811896945075091,0.6343455602694849,44.96131143575823,2.7849423267114384,6.0,9.0,0.5,0.5,10.0,1.0,1.0,44.29138862929267,13.569235182087068,0.1,1.0,1.71,18.503884664728016,18.885075565444538,0.33683278615525636,6.343455602694848
9.55,13.865109592851681,0.4765697877014459,0.6041285006160734,42.75456899251875,3.1935983347187507,6.0,9.0,0.5,0.5,10.0,1.0,1.0,42.055917182448894,13.865109592851681,0.1,1.0,1.71,17.80430783089658,17.72281119935546,0.33359885139101214,6.0412850061607335
9.56,14.134047312640433,0.4755538272189978,0.5733716737061695,40.21455049879917,3.6639721298520054,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.490266084136266,14.134047312640433,0.1,1.0,1.71,17.041150378961685,16.67750143467825,0.33288767905329847,5.733716737061695
9.57,14.373573934286311,0.4769601578827639,0.543242042655955,37.43848882261891,4.178057625440943,6.0,9.0,0.5,0.5,10.0,1.0,1.0,36.69637912770467,14.373573934286311,0.1,1.0,1.71,16.241357476593496,15.663338229106305,0.3338721105179347,5.43242042655955
9.58,14.582092813988814,0.48037018134564946,0.5140744815822679,34.497505003787445,4.722684258557883,6.0,9.0,0.5,0.5,10.0,1.0,1.0,33.74796167671387,14.582092813988814,0.1,1.0,1.71,15.416294005575558,14.643339054080442,0.3362591269419546,5.1407448158226785
9.59,14.758689416493707,0.48569881736676956,0.4858566798711549,31.452200410174854,5.2866295536713235,6.0,9.0,0.5,0.5,10.0,1.0,1.0,30.70692026116909,14.758689416493707,0.1,1.0,1.71,14.569701860681578,13.599410668822314,0.3399891721567387,4.858566798711549
9.6,14.903047128210808,0.49301553752660343,0.45843130808538024,28.35944906150303,5.859361284906846,6.0,9.0,0.5,0.5,10.0,1.0,1.0,27.630513588896353,14.903047128210808,0.1,1.0,1.71,13.70129521894299,12.520682636537732,0.34511087626862236,4.584313080853803
9.61,15.015415053406596,0.5024648346676432,0.43158507440911614,25.27595663187907,6.4303784015038765,6.0,9.0,0.5,0.5,10.0,1.0,1.0,24.575056138104856,15.015415053406596,0.1,1.0,1.71,12.808640686605179,11.399579566713571,0.3517253842673502,4.315850744091161
9.62,15.09660677478513,0.5142216172168463,0.405096320979829,22.26090362619423,6.9887215507047715,6.0,9.0,0.5,0.5,10.0,1.0,1.0,21.59858887304215,15.09660677478513,0.1,1.0,1.71,11.888565236539987,10.231789027461502,0.3599551320517924,4.05096320979829
9.63,15.14802470592332,0.5284475002194795,0.37877754886087595,19.37862590467334,7.522476684319752,6.0,9.0,0.5,0.5,10.0,1.0,1.0,18.763501816300458,15.14802470592332,0.1,1.0,1.71,10.938944131340744,9.019071366639242,0.36991325015363563,3.7877754886087596
9.64,15.17170739888218,0.5452288145193339,0.352531294079639,16.700292430747634,8.018464364676364,6.0,9.0,0.5,0.5,10.0,1.0,1.0,16.138112890535808,15.17170739888218,0.1,1.0,1.71,9.961435826288653,7.774525729038704,0.3816601701635337,3.52531294079639
9.65,15.17037453231809,0.564489694582454,0.32642457293516797,14.301447166285286,8.462694969206428,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.794207919178183,15.17037453231809,0.1,1.0,1.71,8.9652591289293,6.528663089041177,0.3951427862077178,3.26424572935168
9.66,15.147412729182477,0.5858966329993188,0.30076390594314045,12.25147893657436,8.842318715449192,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.796851784742616,15.147412729182477,0.1,1.0,1.71,7.970911018594824,5.331619333957769,0.41012764309952315,3.0076390594314044
9.67,15.106715085090746,0.6088146805855963,0.2761133424115366,10.594563868418545,9.149154839181751,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.18619476501153,15.106715085090746,0.1,1.0,1.71,7.010689387960556,4.2448306968929534,0.4261702764099174,2.761133424115366
9.68,15.052336614924844,0.6323835916089775,0.2531965361812097,9.33185453035329,9.382989901786427,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.960765171121071,15.052336614924844,0.1,1.0,1.71,6.122899138828088,3.3213978220612126,0.4426685141262842,2.5319653618120967
9.69,14.988056280277771,0.655713209497379,0.23269482918040982,8.419642805326252,9.551917999013657,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.076235955312804,14.988056280277771,0.1,1.0,1.71,5.340861911784794,2.5867131787799815,0.45899924664816527,2.326948291804098
9.7,14.917026014480161,0.6780968542806001,0.21504877790901625,7.786689670161447,9.669131542562695,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.462422624036503,14.917026014480161,0.1,1.0,1.71,4.683200497828431,2.033753644683391,0.47466779799642,2.1504877790901626
9.71,14.84163569248324,0.6991215961153545,0.2003772080477087,7.357835030630198,9.748549068401816,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.046003997801908,14.84163569248324,0.1,1.0,1.71,4.151392410395279,1.6339176865584002,0.4893851172807481,2.003772080477087
9.72,14.763573603908444,0.7186519092371663,0.1885241266718986,7.069772655047629,9.801893952768957,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.765524144592539,14.763573603908444,0.1,1.0,1.71,3.7341015716237766,1.3519818090825484,0.5030563364660163,1.8852412667189862
9.73,14.683980793845324,0.7367435627274972,0.1791671228128765,6.875880794027523,9.837799852957867,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.575852356144751,14.683980793845324,0.1,1.0,1.71,3.413763942762618,1.156082536979184,0.515720493909248,1.791671228128765
9.74,14.603612526169316,0.7535520619928571,0.17192019328974564,6.744377117579665,9.862152385633395,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.446278363247808,14.603612526169316,0.1,1.0,1.71,3.1717968216079395,1.0213845552003025,0.527486443395,1.7192019328974564
9.75,14.522967259059088,0.7692661852187994,0.16640283881608683,6.654427122453448,9.87880979213825,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.356695270020202,14.522967259059088,0.1,1.0,1.71,2.991456040439859,0.9299810458591916,0.5384863296531596,1.6640283881608684
9.76,14.442376168572665,0.7840704371094619,0.16227499874896997,6.592554426930164,9.890267698716636,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.294108952244799,14.442376168572665,0.1,1.0,1.71,2.858850573925191,0.8694309185083037,0.5488493059766233,1.6227499874896998
9.77,14.362062450938417,0.798127425710719,0.15924990712475898,6.550027269316528,9.898143098274717,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.250105852426254,14.362062450938417,0.1,1.0,1.71,2.7629812432141727,0.8312141261761338,0.5586891979975033,1.5924990712475897
9.78,14.282178707062547,0.8115727517414717,0.15709375470241804,6.521120266653058,9.9034962469161,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.219172236959273,14.282178707062547,0.1,1.0,1.71,2.695345918164131,0.8094908433372972,0.5681009262190302,1.5709375470241804
9.79,14.20283172349809,0.8245148311232477,0.15562094894706505,6.502029830777164,9.907031512819044,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1976467687442245,14.20283172349809,0.1,1.0,1.71,2.6494858511588766,0.8002439542170523,0.5771603817862734,1.5562094894706504
9.8,14.124096185420605,0.8370393415742441,0.1546850613000316,6.490170359504718,9.90922771120283,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.18304149327199,14.124096185420605,0.1,1.0,1.71,2.6204894690792004,0.8006597408716347,0.5859275391019708,1.546850613000316
9.81,14.046025874702844,0.8492120091750447,0.15417261104584817,6.483765001052367,9.910413888694006,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1736472164319025,14.046025874702844,0.1,1.0,1.71,2.6046605517983936,0.8087617664740678,0.5944484064225313,1.5417261104584816
9.82,13.96865971687042,0.8610827520665334,0.15399591104052035,6.481570748208091,9.910820231813316,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.168268581258547,13.96865971687042,0.1,1.0,1.71,2.5992104660193434,0.8231442053347947,0.6027579264465733,1.5399591104052035
9.83,13.892026182933819,0.8726888000997391,0.15408769078899606,6.482709545311285,9.910609343460873,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166061353186272,13.892026182933819,0.1,1.0,1.71,2.602040785590863,0.8428053930569487,0.6108821600698173,1.5408769078899607
9.84,13.81614638115833,0.8840574171495565,0.1543965261454468,6.486556167578897,9.909897006003908,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166424450488497,13.81614638115833,0.1,1.0,1.71,2.611572785025162,0.8670327528592148,0.6188401920046895,1.5439652614544679
9.85,13.741036236471944,0.8952080752506072,0.1548832251341705,6.4926640186408004,9.908765922473927,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.168928510408546,13.741036236471944,0.1,1.0,1.71,2.626619655871754,0.8953246670454995,0.626645652675425,1.548832251341705
9.86,13.666707745465194,0.9061538939709985,0.15551845806555673,6.500720854438147,9.907273915844788,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.173273222117714,13.666707745465194,0.1,1.0,1.71,2.6463048745051427,0.9273468062755306,0.634307725779699,1.5551845806555673
9.87,13.59317034135117,0.9169030965584102,0.1562803005122809,6.510511323691918,9.90546086598298,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.179251302125078,13.59317034135117,0.1,1.0,1.71,2.669982284791645,0.9628896930696313,0.6418321675908871,1.562803005122809
9.88,13.52043168573927,0.9274599166126803,0.15715269815306554,6.521895265863639,9.90335272854377,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1867275919761,13.52043168573927,0.1,1.0,1.71,2.6971870663729445,1.0018463838209763,0.6492219416288763,1.5715269815306554
9.89,13.448498296541267,0.9378252693618652,0.1581242936888946,6.534792897160221,9.900964278303663,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.19562478249338,13.448498296541267,0.1,1.0,1.71,2.7275992279535144,1.0441978136277406,0.6564776885533056,1.581242936888946
9.9,13.377376128372832,0.9479973119530114,0.15918740783591614,6.549173097779147,9.898301278189047,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.205912136316011,13.377376128372832,0.1,1.0,1.71,2.7610125035285016,1.0900004483980679,0.6635981183671079,1.5918740783591614
9.91,13.307070960175897,0.9579716954347998,0.16033749213915677,6.565048527873579,9.895361383727115,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.217600744849479,13.307070960175897,0.1,1.0,1.71,2.7973182859532595,1.1393842907289722,0.6705801868043598,1.6033749213915676
9.92,13.23758881501794,0.9677417927252507,0.16157259681456235,6.58247138442718,9.892134928809782,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.230739413292092,13.23758881501794,0.1,1.0,1.71,2.8364901911790996,1.1925506932130598,0.6774192549076755,1.6157259681456235
9.93,13.168936326817239,0.9772987634973026,0.16289306191897807,6.601532536541752,9.888605085825603,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.245413775053462,13.168936326817239,0.1,1.0,1.71,2.8785757192383,1.2497755540416275,0.6841091344481118,1.6289306191897808
9.94,13.10112110729904,0.9866315054348334,0.1643013458817413,6.622363063648581,9.884747580805819,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.261747699663517,13.10112110729904,0.1,1.0,1.71,2.923692361998242,1.3114165914839446,0.6906420538043833,1.643013458817413
9.95,13.034152129628918,0.9957264847855329,0.16580199136006515,6.645138483483958,9.880529910465933,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.279907261511467,13.034152129628918,0.1,1.0,1.71,2.972028244452097,1.37792565902866,0.6970085393498731,1.6580199136006515
9.96,12.968040162306373,1.0045674656441146,0.16740168415758136,6.670085410812461,9.875910109108805,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.300107018119409,12.968040162306373,0.1,1.0,1.71,3.0238460000241636,1.4498659070574063,0.7031972259508802,1.6740168415758137
9.97,12.902798420447894,1.0131349208296325,0.16910956912463843,6.697493788064481,9.870834483691764,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.32262158823262,12.902798420447894,0.1,1.0,1.71,3.07949535994839,1.5279403145313866,0.7091944445807428,1.6910956912463844
9.98,12.838442859358468,1.021405859039294,0.17093727744153192,6.727726755460448,9.865235786025844,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.347794947768205,12.838442859358468,0.1,1.0,1.71,3.1394169058838988,1.6130162340640979,0.7149841013275058,1.709372774415319
9.99,12.774993051886659,1.0293528323724261,0.17289960742548316,6.761244048082937,9.85902887998464,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.3760625963741,12.774993051886659,0.1,1.0,1.71,3.204167823177107,1.706177643346256,0.7205469826606983,1.7289960742548316
