Time,A,M,T,alpha_A,b,mu_a,alpha_e,mu_e,gamma_mel,nu_mel,g,compartment,APC_Activation,APC_Death,Activation_CD8,CD8_Death,Tumor_Growth,Tumor_Death_CD8
610.0,4640.592634335556,51710.77979881936,21722256.33617116,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768991457531,1071.9768985315134,3860044.953240315,3860044.9509376152,2324.916659754919,2324.9166573422945
611.0,4640.592629578887,51710.77973804992,21722256.30521259,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768983382448,1071.9768974327228,3860044.9492837177,3860044.9454362774,2324.9166570227244,2324.916651298977
612.0,4640.592624631005,51710.77967482579,21722256.272953097,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768974981187,1071.9768962897622,3860044.9451680696,3860044.9397037653,2324.9166541801674,2324.916645006154
613.0,4640.592619496866,51710.77960921032,21722256.239425037,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976896626216,1071.976895103776,3860044.940897493,3860044.933745829,2324.9166512300962,2324.9166384701357
614.0,4640.5926141818345,51710.779541272,21722256.20466348,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768957234473,1071.9768938760037,3860044.93647645,3860044.9275687006,2324.916648175589,2324.9166316977517
615.0,4640.592608691687,51710.77947108453,21722256.16870626,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768947907914,1071.9768926077797,3860044.931909745,3860044.9211791023,2324.9166450199605,2324.916624696362
616.0,4640.592603032623,51710.779398726925,21722256.131594025,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768938292991,1071.976891300536,3860044.9272025353,3860044.914584258,2324.9166417667625,2324.916617473866
617.0,4640.592597211269,51710.779324283634,21722256.09337028,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976892840092,1071.9768899558032,3860044.9223603336,3860044.907791899,2324.916638419792,2324.9166100387147
618.0,4640.592591234688,51710.779247844555,21722256.054081447,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768918243644,1071.976888575213,3860044.917389014,3860044.9008102734,2324.916634983091,2324.9166023999146
619.0,4640.592585110386,51710.77916950522,21722256.013776895,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768907833866,1071.9768871604992,3860044.9122948186,3860044.893648154,2324.9166314609547,2324.91659456704
620.0,4640.592578846317,51710.7790893668,21722255.972509008,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768897185022,1071.9768857134993,3860044.907084367,3860044.8863148508,2324.9166278579314,2324.916586550243
621.0,4640.592572450895,51710.77900753624,21722255.930333216,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768886311322,1071.9768842361568,3860044.9017646546,3860044.8788202126,2324.9166241788294,2324.916578360261
622.0,4640.592565932997,51710.778924126345,21722255.88730805,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768875227762,1071.9768827305222,3860044.896343067,3860044.8711746405,2324.9166204287203,2324.9165700084254
623.0,4640.59255930197,51710.77883925585,21722255.843495198,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768863950117,1071.976881198755,3860044.8908273787,3860044.8633890967,2324.916616612943,2324.916561506672
624.0,4640.592552567642,51710.77875304953,21722255.79895954,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768852494967,1071.9768796431254,3860044.8852257645,3860044.85547511,2324.9166127371072,2324.9165528675508
625.0,4640.592545740327,51710.77866563828,21722255.753769197,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768840879701,1071.9768780660156,3860044.879546804,3860044.847444786,2324.916608807097,2324.9165441042314
626.0,4640.59253883083,51710.7785771592,21722255.707995594,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768829122545,1071.9768764699218,3860044.8737994838,3860044.839310817,2324.9166048290776,2324.9165352305176
627.0,4640.592531850457,51710.778487755706,21722255.661713492,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768817242552,1071.9768748574556,3860044.86799321,3860044.8310864875,2324.9166008094967,2324.916526260854
628.0,4640.592524811023,51710.778397577575,21722255.61500104,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768805259623,1071.9768732313464,3860044.862137809,3860044.822785685,2324.9165967550875,2324.916517210333
629.0,4640.592517724856,51710.77830678109,21722255.56793983,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768793194528,1071.976871594442,3860044.8562435354,3860044.814422908,2324.916592672878,2324.9165080947064
630.0,4640.592510604807,51710.77821552909,21722255.520614933,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768781068904,1071.9768699497106,3860044.850321078,3860044.8060132735,2324.9165885701877,2324.9164989303963
631.0,4640.592503464255,51710.77812399108,21722255.473114964,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768768905276,1071.976868300243,3860044.844381567,3860044.797572529,2324.9165844546387,2324.9164897345
632.0,4640.5924963171165,51710.778032343296,21722255.425532106,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768756727058,1071.976866649254,3860044.8384365775,3860044.789117055,2324.916580334155,2324.9164805248006
633.0,4640.592489177849,51710.777940768836,21722255.377962187,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768744558585,1071.976865000083,3860044.832498134,3860044.7806638805,2324.916576216967,2324.91647131978
634.0,4640.592482061463,51710.77784945769,21722255.330504704,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768732425102,1071.976863356198,3860044.8265787247,3860044.7722306857,2324.916572111618,2324.916462138622
635.0,4640.592474983526,51710.777758606906,21722255.283262882,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768720352788,1071.9768617211946,3860044.8206912964,3860044.7638358143,2324.9165680269666,2324.9164530012267
636.0,4640.592467960169,51710.777668420604,21722255.236343723,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768708368777,1071.976860098799,3860044.8148492686,3860044.7554982794,2324.9165639721905,2324.9164439282144
637.0,4640.592461008099,51710.7775791101,21722255.189858053,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768696501137,1071.9768584928709,3860044.809066537,3860044.747237776,2324.91655995679,2324.9164349409402
638.0,4640.592454144599,51710.77749089402,21722255.14392056,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768684778928,1071.9768569074024,3860044.8033574773,3860044.7390746833,2324.916555990595,2324.9164260615003
639.0,4640.592447387539,51710.77740399834,21722255.098649856,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768673232177,1071.9768553465217,3860044.797736955,3860044.731030079,2324.9165520837655,2324.9164173127406
640.0,4640.592440755384,51710.7773186565,21722255.054168522,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768661891899,1071.9768538144938,3860044.792220328,3860044.7231257465,2324.9165482467965,2324.916408718267
641.0,4640.592434267198,51710.777235109505,21722255.010603152,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768650790118,1071.9768523157227,3860044.786823455,3860044.71538418,2324.9165444905234,2324.916400302455
642.0,4640.5924279426545,51710.777153605995,21722254.968084406,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768639959877,1071.9768508547531,3860044.7815627,3860044.707828599,2324.9165408261256,2324.9163920904584
643.0,4640.592421802043,51710.777074402344,21722254.926747043,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768629435246,1071.976849436272,3860044.776454939,3860044.7004829496,2324.9165372651296,2324.9163841082177
644.0,4640.592415866272,51710.77699776273,21722254.886729997,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768619251327,1071.976848065109,3860044.771517565,3860044.6933719204,2324.9165338194125,2324.916376382469
645.0,4640.592410156884,51710.776923959274,21722254.8481764,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768609444277,1071.9768467462404,3860044.766768496,3860044.686520946,2324.916530501209,2324.916368940756
646.0,4640.592404696057,51710.776853272066,21722254.81123364,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768600051314,1071.9768454847892,3860044.76222618,3860044.6799562178,2324.916527323112,2324.9163618114367
647.0,4640.592399506611,51710.7767859893,21722254.776053406,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768591110735,1071.9768442860272,3860044.757909599,3860044.6737046903,2324.916524298079,2324.9163550236904
648.0,4640.592394612019,51710.776722407354,21722254.74279175,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768582661927,1071.9768431553764,3860044.7538382774,3860044.667794094,2324.9165214394347,2324.916348607534
649.0,4640.592390036413,51710.77666283085,21722254.71160911,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768574745362,1071.9768420984115,3860044.7500322885,3860044.662252939,2324.916518760875,2324.916342593823
650.0,4640.592385804589,51710.77660757279,21722254.682670377,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768567402634,1071.9768411208602,3860044.746512257,3860044.6571105258,2324.9165162764725,2324.9163370142664
651.0,4640.592381942016,51710.776556954625,21722254.65614494,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976856067646,1071.9768402286056,3860044.743299369,3860044.6523969555,2324.91651400068,2324.916331901433
652.0,4640.592378474845,51710.77651130632,21722254.632206723,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768554610685,1071.9768394276891,3860044.7404153757,3860044.6481431345,2324.9165119483323,2324.916327288761
653.0,4640.59237542991,51710.77647096649,21722254.611034255,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768549250302,1071.9768387243093,3860044.7378825992,3860044.644380787,2324.9165101346534,2324.9163232105684
654.0,4640.592372834744,51710.77643628245,21722254.592810694,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768544641463,1071.976838124826,3860044.73572394,3860044.64114246,2324.9165085752593,2324.9163197020603
655.0,4640.59237071758,51710.776407610334,21722254.57772389,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768540831494,1071.976837635761,3860044.733962883,3860044.6384615353,2324.9165072861606,2324.916316799341
656.0,4640.592369107358,51710.77638531514,21722254.565966427,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768537868895,1071.9768372637996,3860044.7326235,3860044.636372234,2324.9165062837687,2324.916314539419
657.0,4640.5923680337355,51710.77636977089,21722254.55773568,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768535803366,1071.9768370157929,3860044.731730461,3860044.6349096308,2324.916505584899,2324.91631296022
658.0,4640.592367527092,51710.776361360644,21722254.55323385,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768534685807,1071.9768368987584,3860044.7313090353,3860044.6341096554,2324.9165052067747,2324.9163121005927
659.0,4640.59236761854,51710.776360476644,21722254.552668016,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768534568339,1071.9768369198828,3860044.7313851016,3860044.6340091066,2324.9165051670298,2324.916312000322
660.0,4640.592368339926,51710.77636752039,21722254.556250192,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768535504315,1071.976837086523,3860044.7319851504,3860044.634645659,2324.9165054837167,2324.9163127001334
661.0,4640.592369723843,51710.77638290271,21722254.56419736,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976853754833,1071.9768374062078,3860044.7331362925,3860044.636057871,2324.916506175306,2324.916314241708
662.0,4640.592371803635,51710.77640704386,21722254.57673154,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976854075622,1071.9768378866397,3860044.7348662633,3860044.6382851945,2324.916507260692,2324.916316667684
663.0,4640.592374613407,51710.77644037362,21722254.59407981,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97685451851,1071.976838535697,3860044.7372034313,3860044.641367982,2324.916508759198,2324.916320021674
664.0,4640.5923781880265,51710.77648333139,21722254.61647438,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768550893357,1071.9768393614343,3860044.7401768,3860044.645347497,2324.9165106905793,2324.916324348268
665.0,4640.59238256314,51710.77653636626,21722254.644152615,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768557940665,1071.9768403720855,3860044.7438160195,3860044.6502659195,2324.916513075027,2324.9163296930465
666.0,4640.5923877751675,51710.77659993711,21722254.677357115,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768566388,1071.9768415760636,3860044.7481513843,3860044.6561663593,2324.9165159331724,2324.916336102587
667.0,4640.592393861324,51710.7766745127,21722254.71633573,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768576297652,1071.976842981966,3860044.7532138494,3860044.663092859,2324.916519286091,2324.916343624474
668.0,4640.592400859614,51710.77676057175,21722254.76134163,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768587733236,1071.9768445985708,3860044.7590350267,3860044.6710904078,2324.916523155306,2324.91635230731
669.0,4640.592408808847,51710.77685860305,21722254.812633347,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768600759699,1071.9768464348438,3860044.7656471985,3860044.6802049456,2324.9165275627934,2324.916362200721
670.0,4640.592417748641,51710.77696910553,21722254.87047482,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768615443338,1071.9768484999363,3860044.7730833194,3860044.6904833755,2324.9165325309846,2324.916373355369
671.0,4640.592427719431,51710.777092588345,21722254.935135435,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768631851814,1071.9768508031887,3860044.781377022,3860044.701973567,2324.916538082772,2324.916385822961
672.0,4640.5924387624755,51710.777229571,21722255.006890107,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976865005416,1071.976853354132,3860044.790562627,3860044.714724372,2324.9165442415124,2324.916399656254
673.0,4640.592432260292,51710.77714610687,21722254.962198336,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976863896339,1071.9768518521275,3860044.7851541108,3860044.706782644,2324.916540488965,2324.916391123606
674.0,4640.592424935163,51710.77705232943,21722254.912026815,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768626502182,1071.9768501600227,3860044.7790610683,3860044.697867165,2324.9165362727313,2324.9163815411775
675.0,4640.592417542169,51710.77695772802,21722254.861387357,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768613931487,1071.976848452241,3860044.7729115756,3860044.6888685334,2324.9165320194516,2324.9163718716522
676.0,4640.592410087063,51710.77686237586,21722254.81031942,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768601261032,1071.9768467301117,3860044.766710419,3860044.6797937606,2324.9165277324187,2324.9163621225425
677.0,4640.592402575876,51710.77676634961,21722254.75886433,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768588501001,1071.9768449950275,3860044.7604626133,3860044.670650191,2324.9165234150787,2324.916352301715
678.0,4640.592395014915,51710.77666972942,21722254.70706532,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976857566205,1071.9768432484454,3860044.7541734064,3860044.661445508,2324.9165190710346,2324.916342417398
679.0,4640.592387410775,51710.776572598974,21722254.65496755,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768562755291,1071.976841491889,3860044.747848282,3860044.6521877334,2324.91651470405,2324.9163324781834
680.0,4640.592379770339,51710.776475045575,21722254.602618143,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768549792334,1071.9768397269484,3860044.7414929676,3860044.642885244,2324.916510318049,2324.916322493036
681.0,4640.592372100784,51710.776377160175,21722254.550066214,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976853678526,1071.976837955281,3860044.7351134317,3860044.6335467664,2324.9165059171214,2324.916312471299
682.0,4640.592364409585,51710.77627903743,21722254.497362893,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768523746643,1071.9768361786141,3860044.7287158924,3860044.624181386,2324.916501505523,2324.9163024226973
683.0,4640.59235670452,51710.77618077579,21722254.444561373,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768510689573,1071.9768343987441,3860044.7223068196,3860044.614798556,2324.9164970876795,2324.9162923573467
684.0,4640.592348993673,51710.77608247751,21722254.391716924,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768497627635,1071.9768326175385,3860044.715892937,3860044.605408097,2324.9164926681888,2324.916282285754
685.0,4640.592341285443,51710.77598424872,21722254.33888693,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976848457493,1071.9768308369373,3860044.709481231,3860044.5960202077,2324.9164882518226,2324.916272218831
686.0,4640.59233358854,51710.775886199495,21722254.286130916,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9768471546085,1071.9768290589527,3860044.7030789475,3860044.586645464,2324.9164838435295,2324.916262167892
687.0,4640.592325911999,51710.77578844391,21722254.233510584,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976845855626,1071.9768272856718,3860044.6966936006,3860044.5772948307,2324.916479448438,2324.916252144666
