Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
8.05,6.672834300656474,0.3570032669389431,0.01,5.0,4.0,3.0,2.0,1.0,0.00020050105278211606,1.0,1.0,1.0,1.0,1.0,-0.6472781908713214,0.3570032669389431,0.006689551511611191
8.06,6.679240048099161,0.3570273497747841,0.01,5.0,4.0,3.0,2.0,1.0,0.00020055514925126369,1.0,1.0,1.0,1.0,1.0,-0.6472622990685766,0.3570273497747841,0.006697779923657725
8.07,6.685645554401171,0.3570514329934274,0.01,5.0,4.0,3.0,2.0,1.0,0.0002006092575228301,1.0,1.0,1.0,1.0,1.0,-0.647246410442843,0.3570514329934274,0.006706011953646143
8.08,6.692050819562505,0.35707551659487285,0.01,5.0,4.0,3.0,2.0,1.0,0.00020066337759881052,1.0,1.0,1.0,1.0,1.0,-0.6472305249941207,0.35707551659487285,0.006714247602581502
8.09,6.6984558435831625,0.35709960057912055,0.01,5.0,4.0,3.0,2.0,1.0,0.0002007175094812008,1.0,1.0,1.0,1.0,1.0,-0.6472146427224095,0.35709960057912055,0.006722486871469042
8.1,6.704860626463144,0.35712368494617036,0.01,5.0,4.0,3.0,2.0,1.0,0.00020077165317199656,1.0,1.0,1.0,1.0,1.0,-0.6471987636277092,0.35712368494617036,0.006730729761314169
8.11,6.7112651682024485,0.3571477696960224,0.01,5.0,4.0,3.0,2.0,1.0,0.00020082580867319413,1.0,1.0,1.0,1.0,1.0,-0.6471828877100203,0.3571477696960224,0.0067389762731224845
8.12,6.717669468801075,0.3571718548286767,0.01,5.0,4.0,3.0,2.0,1.0,0.0002008799759867898,1.0,1.0,1.0,1.0,1.0,-0.6471670149693426,0.3571718548286767,0.006747226407899755
8.13,6.724073528259027,0.35719594034413316,0.01,5.0,4.0,3.0,2.0,1.0,0.00020093415511478028,1.0,1.0,1.0,1.0,1.0,-0.647151145405676,0.35719594034413316,0.0067554801666519365
8.14,6.7304773465763015,0.35722002624239174,0.01,5.0,4.0,3.0,2.0,1.0,0.00020098834605916213,1.0,1.0,1.0,1.0,1.0,-0.6471352790190205,0.35722002624239174,0.006763737550385145
8.15,6.736880923752899,0.35724411252345256,0.01,5.0,4.0,3.0,2.0,1.0,0.0002010425488219328,1.0,1.0,1.0,1.0,1.0,-0.6471194158093762,0.35724411252345256,0.0067719985601057
8.16,6.74328425978882,0.3572681991873156,0.01,5.0,4.0,3.0,2.0,1.0,0.00020109676340508963,1.0,1.0,1.0,1.0,1.0,-0.6471035557767431,0.3572681991873156,0.006780263196820086
8.17,6.749687354684064,0.3572922862339808,0.01,5.0,4.0,3.0,2.0,1.0,0.00020115098981063,1.0,1.0,1.0,1.0,1.0,-0.647087698921121,0.3572922862339808,0.006788531461534962
8.18,6.756090208438632,0.3573163736634482,0.01,5.0,4.0,3.0,2.0,1.0,0.00020120522804055203,1.0,1.0,1.0,1.0,1.0,-0.64707184524251,0.3573163736634482,0.006796803355257178
8.19,6.762492821052524,0.35734046147571785,0.01,5.0,4.0,3.0,2.0,1.0,0.00020125947809685374,1.0,1.0,1.0,1.0,1.0,-0.6470559947409105,0.35734046147571785,0.006805078878993756
8.2,6.768895192525738,0.3573645496707897,0.01,5.0,4.0,3.0,2.0,1.0,0.0002013137399815334,1.0,1.0,1.0,1.0,1.0,-0.647040147416322,0.3573645496707897,0.0068133580337518896
8.21,6.775297322858277,0.3573886382486637,0.01,5.0,4.0,3.0,2.0,1.0,0.00020136801369658965,1.0,1.0,1.0,1.0,1.0,-0.6470243032687446,0.3573886382486637,0.0068216408205389635
8.22,6.781699212050139,0.35741272720933986,0.01,5.0,4.0,3.0,2.0,1.0,0.0002014222992440213,1.0,1.0,1.0,1.0,1.0,-0.6470084622981783,0.35741272720933986,0.006829927240362532
8.23,6.7881008601013235,0.3574368165528183,0.01,5.0,4.0,3.0,2.0,1.0,0.00020147659662582762,1.0,1.0,1.0,1.0,1.0,-0.6469926245046234,0.3574368165528183,0.006838217294230339
8.24,6.794502267011832,0.3574609062790988,0.01,5.0,4.0,3.0,2.0,1.0,0.0002015309058440076,1.0,1.0,1.0,1.0,1.0,-0.6469767898880794,0.3574609062790988,0.006846510983150288
8.25,6.800903432781663,0.3574849963881816,0.01,5.0,4.0,3.0,2.0,1.0,0.0002015852269005612,1.0,1.0,1.0,1.0,1.0,-0.6469609584485465,0.3574849963881816,0.006854808308130485
8.26,6.807304357410818,0.3575090868800666,0.01,5.0,4.0,3.0,2.0,1.0,0.00020163955979748813,1.0,1.0,1.0,1.0,1.0,-0.6469451301860251,0.3575090868800666,0.0068631092701792
8.27,6.813705040899296,0.35753317775475374,0.01,5.0,4.0,3.0,2.0,1.0,0.00020169390453678837,1.0,1.0,1.0,1.0,1.0,-0.6469293051005145,0.35753317775475374,0.006871413870304882
8.28,6.820105483247098,0.3575572690122431,0.01,5.0,4.0,3.0,2.0,1.0,0.0002017482611204624,1.0,1.0,1.0,1.0,1.0,-0.6469134831920152,0.3575572690122431,0.006879722109516165
8.29,6.826505684454223,0.35758136065253465,0.01,5.0,4.0,3.0,2.0,1.0,0.00020180262955051066,1.0,1.0,1.0,1.0,1.0,-0.6468976644605271,0.35758136065253465,0.006888033988821853
8.3,6.832905644520673,0.3576054526756284,0.01,5.0,4.0,3.0,2.0,1.0,0.00020185700982893397,1.0,1.0,1.0,1.0,1.0,-0.64688184890605,0.3576054526756284,0.006896349509230939
8.31,6.839305363446445,0.3576295450815244,0.01,5.0,4.0,3.0,2.0,1.0,0.00020191140195773382,1.0,1.0,1.0,1.0,1.0,-0.6468660365285843,0.3576295450815244,0.0069046686717526
8.32,6.845704841231539,0.3576536378702225,0.01,5.0,4.0,3.0,2.0,1.0,0.00020196580593891082,1.0,1.0,1.0,1.0,1.0,-0.6468502273281296,0.3576536378702225,0.006912991477396157
8.33,6.852104077875958,0.3576777310417228,0.01,5.0,4.0,3.0,2.0,1.0,0.00020202022177446703,1.0,1.0,1.0,1.0,1.0,-0.646834421304686,0.3576777310417228,0.006921317927171155
8.34,6.8585030733797,0.35770182459602534,0.01,5.0,4.0,3.0,2.0,1.0,0.00020207464946640424,1.0,1.0,1.0,1.0,1.0,-0.6468186184582537,0.35770182459602534,0.006929648022087295
8.35,6.864901827742766,0.35772591853313,0.01,5.0,4.0,3.0,2.0,1.0,0.00020212908901672428,1.0,1.0,1.0,1.0,1.0,-0.6468028187888324,0.35772591853313,0.006937981763154453
8.36,6.871300340965154,0.357750012853037,0.01,5.0,4.0,3.0,2.0,1.0,0.0002021835404274298,1.0,1.0,1.0,1.0,1.0,-0.6467870222964224,0.357750012853037,0.0069463191513827
8.37,6.877698613046867,0.35777410755574607,0.01,5.0,4.0,3.0,2.0,1.0,0.00020223800370052303,1.0,1.0,1.0,1.0,1.0,-0.6467712289810235,0.35777410755574607,0.006954660187782272
8.38,6.884096643987903,0.35779820264125745,0.01,5.0,4.0,3.0,2.0,1.0,0.0002022924788380071,1.0,1.0,1.0,1.0,1.0,-0.6467554388426359,0.35779820264125745,0.006963004873363593
8.39,6.8904944337882625,0.3578222981095709,0.01,5.0,4.0,3.0,2.0,1.0,0.00020234696584188464,1.0,1.0,1.0,1.0,1.0,-0.6467396518812591,0.3578222981095709,0.006971353209137249
8.4,6.896891982447944,0.35784639396068657,0.01,5.0,4.0,3.0,2.0,1.0,0.00020240146471415927,1.0,1.0,1.0,1.0,1.0,-0.6467238680968936,0.35784639396068657,0.006979705196114028
8.41,6.90328928996695,0.3578704901946045,0.01,5.0,4.0,3.0,2.0,1.0,0.00020245597545683454,1.0,1.0,1.0,1.0,1.0,-0.6467080874895395,0.3578704901946045,0.006988060835304888
8.42,6.909686356345279,0.3578945868113246,0.01,5.0,4.0,3.0,2.0,1.0,0.00020251049807191415,1.0,1.0,1.0,1.0,1.0,-0.6466923100591964,0.3578945868113246,0.006996420127720961
8.43,6.916083181582931,0.3579186838108468,0.01,5.0,4.0,3.0,2.0,1.0,0.00020256503256140202,1.0,1.0,1.0,1.0,1.0,-0.6466765358058643,0.3579186838108468,0.0070047830743735565
8.44,6.922479765679908,0.3579427811931713,0.01,5.0,4.0,3.0,2.0,1.0,0.00020261957892730276,1.0,1.0,1.0,1.0,1.0,-0.6466607647295435,0.3579427811931713,0.007013149676274182
8.45,6.9288761086362065,0.357966878958298,0.01,5.0,4.0,3.0,2.0,1.0,0.00020267413717162076,1.0,1.0,1.0,1.0,1.0,-0.6466449968302339,0.357966878958298,0.0070215199344345015
8.46,6.9352722104518305,0.3579909771062268,0.01,5.0,4.0,3.0,2.0,1.0,0.00020272870729636061,1.0,1.0,1.0,1.0,1.0,-0.6466292321079353,0.3579909771062268,0.0070298938498663645
8.47,6.941668071126776,0.3580150756369579,0.01,5.0,4.0,3.0,2.0,1.0,0.0002027832893035278,1.0,1.0,1.0,1.0,1.0,-0.6466134705626481,0.3580150756369579,0.007038271423581814
8.48,6.948063690661046,0.35803917455049117,0.01,5.0,4.0,3.0,2.0,1.0,0.0002028378831951273,1.0,1.0,1.0,1.0,1.0,-0.6465977121943719,0.35803917455049117,0.007046652656593052
8.49,6.954459069054639,0.3580632738468266,0.01,5.0,4.0,3.0,2.0,1.0,0.00020289248897316465,1.0,1.0,1.0,1.0,1.0,-0.6465819570031068,0.3580632738468266,0.007055037549912466
8.5,6.960854206307555,0.3580873735259642,0.01,5.0,4.0,3.0,2.0,1.0,0.00020294710663964553,1.0,1.0,1.0,1.0,1.0,-0.6465662049888529,0.3580873735259642,0.007063426104552623
8.51,6.967249102419795,0.358111473587904,0.01,5.0,4.0,3.0,2.0,1.0,0.0002030017361965762,1.0,1.0,1.0,1.0,1.0,-0.6465504561516101,0.358111473587904,0.007071818321526279
8.52,6.973643757391357,0.35813557403264606,0.01,5.0,4.0,3.0,2.0,1.0,0.00020305637764596294,1.0,1.0,1.0,1.0,1.0,-0.6465347104913786,0.35813557403264606,0.007080214201846356
8.53,6.980038171222244,0.3581596748601903,0.01,5.0,4.0,3.0,2.0,1.0,0.0002031110309898122,1.0,1.0,1.0,1.0,1.0,-0.6465189680081581,0.3581596748601903,0.007088613746525966
8.54,6.986432343912454,0.3581837760705367,0.01,5.0,4.0,3.0,2.0,1.0,0.0002031656962301307,1.0,1.0,1.0,1.0,1.0,-0.6465032287019489,0.3581837760705367,0.007097016956578388
8.55,6.992826275461987,0.35820787766368534,0.01,5.0,4.0,3.0,2.0,1.0,0.00020322037336892562,1.0,1.0,1.0,1.0,1.0,-0.6464874925727508,0.35820787766368534,0.007105423833017093
8.56,6.999219965870845,0.35823197963963616,0.01,5.0,4.0,3.0,2.0,1.0,0.000203275062408204,1.0,1.0,1.0,1.0,1.0,-0.6464717596205638,0.35823197963963616,0.007113834376855718
8.57,7.005613415139024,0.35825608199838915,0.01,5.0,4.0,3.0,2.0,1.0,0.00020332976334997354,1.0,1.0,1.0,1.0,1.0,-0.6464560298453881,0.35825608199838915,0.007122248589108087
8.58,7.012006623266528,0.35828018473994433,0.01,5.0,4.0,3.0,2.0,1.0,0.00020338447619624187,1.0,1.0,1.0,1.0,1.0,-0.6464403032472233,0.35828018473994433,0.007130666470788206
8.59,7.018399590253354,0.35830428786430174,0.01,5.0,4.0,3.0,2.0,1.0,0.0002034392009490172,1.0,1.0,1.0,1.0,1.0,-0.6464245798260699,0.35830428786430174,0.0071390880229102605
8.6,7.0247923160995045,0.3583283913714613,0.01,5.0,4.0,3.0,2.0,1.0,0.00020349393761030747,1.0,1.0,1.0,1.0,1.0,-0.6464088595819275,0.3583283913714613,0.0071475132464886
8.61,7.0311848008049775,0.3583524952614231,0.01,5.0,4.0,3.0,2.0,1.0,0.00020354868618212163,1.0,1.0,1.0,1.0,1.0,-0.6463931425147964,0.3583524952614231,0.007155942142537779
8.62,7.037577044369775,0.35837659953418705,0.01,5.0,4.0,3.0,2.0,1.0,0.00020360344666646804,1.0,1.0,1.0,1.0,1.0,-0.6463774286246764,0.35837659953418705,0.007164374712072506
8.63,7.0439690467938965,0.3584007041897532,0.01,5.0,4.0,3.0,2.0,1.0,0.00020365821906535598,1.0,1.0,1.0,1.0,1.0,-0.6463617179115675,0.3584007041897532,0.00717281095610769
8.64,7.050360808077339,0.3584248092281216,0.01,5.0,4.0,3.0,2.0,1.0,0.00020371300338079454,1.0,1.0,1.0,1.0,1.0,-0.6463460103754698,0.3584248092281216,0.007181250875658401
8.65,7.056752328220107,0.3584489146492921,0.01,5.0,4.0,3.0,2.0,1.0,0.00020376779961479326,1.0,1.0,1.0,1.0,1.0,-0.6463303060163832,0.3584489146492921,0.007189694471739902
8.66,7.063143607222197,0.3584730204532649,0.01,5.0,4.0,3.0,2.0,1.0,0.00020382260776936198,1.0,1.0,1.0,1.0,1.0,-0.6463146048343078,0.3584730204532649,0.007198141745367632
8.67,7.0695346450836105,0.3584971266400398,0.01,5.0,4.0,3.0,2.0,1.0,0.00020387742784651048,1.0,1.0,1.0,1.0,1.0,-0.6462989068292435,0.3584971266400398,0.0072065926975572
8.68,7.075925441804348,0.35852123320961693,0.01,5.0,4.0,3.0,2.0,1.0,0.0002039322598482493,1.0,1.0,1.0,1.0,1.0,-0.6462832120011903,0.35852123320961693,0.007215047329324412
8.69,7.082315997384409,0.3585453401619963,0.01,5.0,4.0,3.0,2.0,1.0,0.00020398710377658887,1.0,1.0,1.0,1.0,1.0,-0.6462675203501484,0.3585453401619963,0.007223505641685246
8.7,7.088706311823793,0.35856944749717784,0.01,5.0,4.0,3.0,2.0,1.0,0.00020404195963353983,1.0,1.0,1.0,1.0,1.0,-0.6462518318761178,0.35856944749717784,0.007231967635655847
8.71,7.095096385122501,0.35859355521516156,0.01,5.0,4.0,3.0,2.0,1.0,0.00020409682742111314,1.0,1.0,1.0,1.0,1.0,-0.6462361465790981,0.35859355521516156,0.007240433312252554
8.72,7.101486217280532,0.3586176633159475,0.01,5.0,4.0,3.0,2.0,1.0,0.00020415170714132026,1.0,1.0,1.0,1.0,1.0,-0.6462204644590898,0.3586176633159475,0.007248902672491887
8.73,7.1078758082978855,0.3586417717995356,0.01,5.0,4.0,3.0,2.0,1.0,0.00020420659879617236,1.0,1.0,1.0,1.0,1.0,-0.6462047855160924,0.3586417717995356,0.007257375717390529
8.74,7.114265158174563,0.3586658806659259,0.01,5.0,4.0,3.0,2.0,1.0,0.00020426150238768144,1.0,1.0,1.0,1.0,1.0,-0.6461891097501062,0.3586658806659259,0.007265852447965362
8.75,7.120654266910564,0.3586899899151184,0.01,5.0,4.0,3.0,2.0,1.0,0.00020431641791785938,1.0,1.0,1.0,1.0,1.0,-0.6461734371611312,0.3586899899151184,0.0072743328652334375
8.76,7.127043134505889,0.3587140995471131,0.01,5.0,4.0,3.0,2.0,1.0,0.00020437134538871837,1.0,1.0,1.0,1.0,1.0,-0.6461577677491672,0.3587140995471131,0.0072828169702119855
8.77,7.133431760960535,0.35873820956191005,0.01,5.0,4.0,3.0,2.0,1.0,0.00020442628480227121,1.0,1.0,1.0,1.0,1.0,-0.6461421015142147,0.35873820956191005,0.007291304763918428
8.78,7.1398201462745075,0.3587623199595091,0.01,5.0,4.0,3.0,2.0,1.0,0.00020448123616053013,1.0,1.0,1.0,1.0,1.0,-0.646126438456273,0.3587623199595091,0.007299796247370342
8.79,7.1462082904478015,0.35878643073991034,0.01,5.0,4.0,3.0,2.0,1.0,0.00020453619946550844,1.0,1.0,1.0,1.0,1.0,-0.6461107785753427,0.35878643073991034,0.007308291421585508
8.8,7.15259619348042,0.35881054190311384,0.01,5.0,4.0,3.0,2.0,1.0,0.00020459117471921938,1.0,1.0,1.0,1.0,1.0,-0.6460951218714235,0.35881054190311384,0.007316790287581879
8.81,7.1589838553723615,0.3588346534491195,0.01,5.0,4.0,3.0,2.0,1.0,0.0002046461619236763,1.0,1.0,1.0,1.0,1.0,-0.6460794683445155,0.3588346534491195,0.007325292846377583
8.82,7.165371276123626,0.3588587653779274,0.01,5.0,4.0,3.0,2.0,1.0,0.000204701161080893,1.0,1.0,1.0,1.0,1.0,-0.6460638179946185,0.3588587653779274,0.00733379909899093
8.83,7.171758428636536,0.3588828795979455,0.01,5.0,4.0,3.0,2.0,1.0,0.00020475617654726588,1.0,1.0,1.0,1.0,1.0,-0.6460481749095257,0.3588828795979455,0.007342309174841222
8.84,7.178145335730867,0.35890699450204555,0.01,5.0,4.0,3.0,2.0,1.0,0.00020481120465974458,1.0,1.0,1.0,1.0,1.0,-0.6460325356467824,0.35890699450204555,0.0073508229671688284
8.85,7.184532001213484,0.35893110982212173,0.01,5.0,4.0,3.0,2.0,1.0,0.0002048662448087808,1.0,1.0,1.0,1.0,1.0,-0.6460168996321086,0.35893110982212173,0.007359340458985607
8.86,7.1909184250843845,0.35895522555817383,0.01,5.0,4.0,3.0,2.0,1.0,0.00020492129699643488,1.0,1.0,1.0,1.0,1.0,-0.6460012668655039,0.35895522555817383,0.007367861651319265
8.87,7.19730460734357,0.3589793417102021,0.01,5.0,4.0,3.0,2.0,1.0,0.00020497636122476868,1.0,1.0,1.0,1.0,1.0,-0.6459856373469686,0.3589793417102021,0.007376386545197738
8.88,7.203690547991041,0.35900345827820634,0.01,5.0,4.0,3.0,2.0,1.0,0.00020503143749584302,1.0,1.0,1.0,1.0,1.0,-0.6459700110765023,0.35900345827820634,0.007384915141649102
8.89,7.210076247026794,0.3590275752621867,0.01,5.0,4.0,3.0,2.0,1.0,0.00020508652581172014,1.0,1.0,1.0,1.0,1.0,-0.6459543880541054,0.3590275752621867,0.0073934474417016545
8.9,7.216461704450833,0.3590516926621431,0.01,5.0,4.0,3.0,2.0,1.0,0.00020514162617446183,1.0,1.0,1.0,1.0,1.0,-0.6459387682797779,0.3590516926621431,0.007401983446383862
8.91,7.222846920263154,0.3590758104780756,0.01,5.0,4.0,3.0,2.0,1.0,0.00020519673858613043,1.0,1.0,1.0,1.0,1.0,-0.6459231517535196,0.3590758104780756,0.007410523156724379
8.92,7.229231894463761,0.3590999287099841,0.01,5.0,4.0,3.0,2.0,1.0,0.00020525186304878838,1.0,1.0,1.0,1.0,1.0,-0.6459075384753306,0.3590999287099841,0.007419066573752044
8.93,7.235616627052653,0.3591240473578686,0.01,5.0,4.0,3.0,2.0,1.0,0.0002053069995644984,1.0,1.0,1.0,1.0,1.0,-0.6458919284452107,0.3591240473578686,0.007427613698495882
8.94,7.242001118029828,0.35914816642172925,0.01,5.0,4.0,3.0,2.0,1.0,0.00020536214813532373,1.0,1.0,1.0,1.0,1.0,-0.6458763216631602,0.35914816642172925,0.007436164531985107
8.95,7.248385367395288,0.35917228590156597,0.01,5.0,4.0,3.0,2.0,1.0,0.00020541730876332768,1.0,1.0,1.0,1.0,1.0,-0.6458607181291791,0.35917228590156597,0.007444719075249121
8.96,7.254769375149033,0.3591964057973787,0.01,5.0,4.0,3.0,2.0,1.0,0.00020547248145057364,1.0,1.0,1.0,1.0,1.0,-0.6458451178432671,0.3591964057973787,0.007453277329317496
8.97,7.261153141291063,0.3592205261091675,0.01,5.0,4.0,3.0,2.0,1.0,0.00020552766619912546,1.0,1.0,1.0,1.0,1.0,-0.6458295208054243,0.3592205261091675,0.007461839295220004
8.98,7.267536665821376,0.3592446468369324,0.01,5.0,4.0,3.0,2.0,1.0,0.0002055828630110475,1.0,1.0,1.0,1.0,1.0,-0.6458139270156511,0.3592446468369324,0.007470404973986604
8.99,7.273919948739973,0.3592687679806733,0.01,5.0,4.0,3.0,2.0,1.0,0.0002056380718884038,1.0,1.0,1.0,1.0,1.0,-0.6457983364739469,0.3592687679806733,0.0074789743666474244
9.0,7.280302990046854,0.35929288954039024,0.01,5.0,4.0,3.0,2.0,1.0,0.00020569329283325904,1.0,1.0,1.0,1.0,1.0,-0.645782749180312,0.35929288954039024,0.007487547474232795
9.01,7.286685789742021,0.35931701151608336,0.01,5.0,4.0,3.0,2.0,1.0,0.00020574852584767856,1.0,1.0,1.0,1.0,1.0,-0.6457671651347465,0.35931701151608336,0.007496124297773242
9.02,7.293068347825471,0.3593411339077524,0.01,5.0,4.0,3.0,2.0,1.0,0.00020580377093372675,1.0,1.0,1.0,1.0,1.0,-0.6457515843372501,0.3593411339077524,0.007504704838299431
9.03,7.299450664297206,0.3593652567153976,0.01,5.0,4.0,3.0,2.0,1.0,0.00020585902809346968,1.0,1.0,1.0,1.0,1.0,-0.6457360067878232,0.3593652567153976,0.007513289096842272
9.04,7.305832739157225,0.35938937993901876,0.01,5.0,4.0,3.0,2.0,1.0,0.00020591429732897255,1.0,1.0,1.0,1.0,1.0,-0.6457204324864653,0.35938937993901876,0.007521877074432815
9.05,7.31221457240553,0.35941350357861607,0.01,5.0,4.0,3.0,2.0,1.0,0.0002059695786423017,1.0,1.0,1.0,1.0,1.0,-0.6457048614331768,0.35941350357861607,0.007530468772102328
9.06,7.318596164042118,0.35943762763418935,0.01,5.0,4.0,3.0,2.0,1.0,0.00020602487203552297,1.0,1.0,1.0,1.0,1.0,-0.6456892936279575,0.35943762763418935,0.007539064190882233
9.07,7.32497751406699,0.3594617521057387,0.01,5.0,4.0,3.0,2.0,1.0,0.00020608017751070308,1.0,1.0,1.0,1.0,1.0,-0.6456737290708076,0.3594617521057387,0.00754766333180417
9.08,7.331358622480147,0.35948587699326423,0.01,5.0,4.0,3.0,2.0,1.0,0.0002061354950699089,1.0,1.0,1.0,1.0,1.0,-0.645658167761727,0.35948587699326423,0.007556266195899952
9.09,7.337739489281589,0.35951000229676566,0.01,5.0,4.0,3.0,2.0,1.0,0.00020619082471520688,1.0,1.0,1.0,1.0,1.0,-0.6456426097007154,0.35951000229676566,0.007564872784201558
9.1,7.344120114471314,0.35953412801624324,0.01,5.0,4.0,3.0,2.0,1.0,0.00020624616644866476,1.0,1.0,1.0,1.0,1.0,-0.6456270548877734,0.35953412801624324,0.007573483097741189
9.11,7.350500498049323,0.35955825415169684,0.01,5.0,4.0,3.0,2.0,1.0,0.00020630152027234988,1.0,1.0,1.0,1.0,1.0,-0.6456115033229004,0.35955825415169684,0.007582097137551201
9.12,7.356880640015618,0.35958238070312654,0.01,5.0,4.0,3.0,2.0,1.0,0.0002063568861883301,1.0,1.0,1.0,1.0,1.0,-0.6455959550060969,0.35958238070312654,0.007590714904664159
9.13,7.363260540370197,0.35960650767053226,0.01,5.0,4.0,3.0,2.0,1.0,0.00020641226419867336,1.0,1.0,1.0,1.0,1.0,-0.6455804099373625,0.35960650767053226,0.007599336400112797
9.14,7.369640199113061,0.359630635053914,0.01,5.0,4.0,3.0,2.0,1.0,0.0002064676543054479,1.0,1.0,1.0,1.0,1.0,-0.6455648681166974,0.359630635053914,0.007607961624930038
9.15,7.376019616244208,0.35965476285327186,0.01,5.0,4.0,3.0,2.0,1.0,0.00020652305651072252,1.0,1.0,1.0,1.0,1.0,-0.6455493295441016,0.35965476285327186,0.007616590580149002
9.16,7.38239879176364,0.3596788910686058,0.01,5.0,4.0,3.0,2.0,1.0,0.00020657847081656603,1.0,1.0,1.0,1.0,1.0,-0.6455337942195751,0.3596788910686058,0.007625223266802987
9.17,7.388777725671355,0.35970301969991575,0.01,5.0,4.0,3.0,2.0,1.0,0.00020663389722504734,1.0,1.0,1.0,1.0,1.0,-0.6455182621431179,0.35970301969991575,0.007633859685925469
9.18,7.395156417967356,0.3597271487472018,0.01,5.0,4.0,3.0,2.0,1.0,0.000206689335738236,1.0,1.0,1.0,1.0,1.0,-0.6455027333147301,0.3597271487472018,0.007642499838550127
9.19,7.40153486865164,0.3597512782104638,0.01,5.0,4.0,3.0,2.0,1.0,0.00020674478635820134,1.0,1.0,1.0,1.0,1.0,-0.6454872077344113,0.3597512782104638,0.007651143725710805
9.2,7.40791307772421,0.359775408089702,0.01,5.0,4.0,3.0,2.0,1.0,0.0002068002490870137,1.0,1.0,1.0,1.0,1.0,-0.6454716854021618,0.359775408089702,0.007659791348441564
9.21,7.414291045185064,0.35979953838491613,0.01,5.0,4.0,3.0,2.0,1.0,0.0002068557239267428,1.0,1.0,1.0,1.0,1.0,-0.6454561663179816,0.35979953838491613,0.007668442707776616
9.22,7.420668771034203,0.3598236690961064,0.01,5.0,4.0,3.0,2.0,1.0,0.00020691121087945937,1.0,1.0,1.0,1.0,1.0,-0.6454406504818708,0.3598236690961064,0.0076770978047503826
9.23,7.427046255271624,0.35984780022327273,0.01,5.0,4.0,3.0,2.0,1.0,0.00020696670994723395,1.0,1.0,1.0,1.0,1.0,-0.6454251378938292,0.35984780022327273,0.007685756640397462
9.24,7.433423497897331,0.3598719317664151,0.01,5.0,4.0,3.0,2.0,1.0,0.00020702222113213738,1.0,1.0,1.0,1.0,1.0,-0.6454096285538569,0.3598719317664151,0.007694419215752636
9.25,7.439800498911321,0.3598960637255335,0.01,5.0,4.0,3.0,2.0,1.0,0.0002070777444362411,1.0,1.0,1.0,1.0,1.0,-0.6453941224619538,0.3598960637255335,0.007703085531850887
9.26,7.446177258313597,0.359920196100628,0.01,5.0,4.0,3.0,2.0,1.0,0.00020713327986161635,1.0,1.0,1.0,1.0,1.0,-0.6453786196181199,0.359920196100628,0.0077117555897273675
9.27,7.452553776104156,0.35994432889169853,0.01,5.0,4.0,3.0,2.0,1.0,0.00020718882741033507,1.0,1.0,1.0,1.0,1.0,-0.6453631200223555,0.35994432889169853,0.007720429390417425
9.28,7.458930052283001,0.3599684620987451,0.01,5.0,4.0,3.0,2.0,1.0,0.00020724438708446912,1.0,1.0,1.0,1.0,1.0,-0.6453476236746603,0.3599684620987451,0.007729106934956589
9.29,7.465306086850129,0.3599925957217678,0.01,5.0,4.0,3.0,2.0,1.0,0.0002072999588860908,1.0,1.0,1.0,1.0,1.0,-0.6453321305750342,0.3599925957217678,0.007737788224380575
9.3,7.471681879805542,0.36001672976076643,0.01,5.0,4.0,3.0,2.0,1.0,0.00020735554281727252,1.0,1.0,1.0,1.0,1.0,-0.6453166407234774,0.36001672976076643,0.007746473259725287
9.31,7.4780574311492405,0.3600408642157412,0.01,5.0,4.0,3.0,2.0,1.0,0.00020741113888008726,1.0,1.0,1.0,1.0,1.0,-0.64530115411999,0.3600408642157412,0.007755162042026818
9.32,7.484432740881222,0.36006499908669204,0.01,5.0,4.0,3.0,2.0,1.0,0.000207466747076608,1.0,1.0,1.0,1.0,1.0,-0.6452856707645719,0.36006499908669204,0.007763854572321442
9.33,7.490807809001487,0.36008913437361895,0.01,5.0,4.0,3.0,2.0,1.0,0.00020752236740890804,1.0,1.0,1.0,1.0,1.0,-0.645270190657223,0.36008913437361895,0.00777255085164562
9.34,7.497182635510038,0.3601132700765219,0.01,5.0,4.0,3.0,2.0,1.0,0.00020757799987906097,1.0,1.0,1.0,1.0,1.0,-0.6452547137979434,0.3601132700765219,0.0077812508810360045
9.35,7.503557220406872,0.36013740619540086,0.01,5.0,4.0,3.0,2.0,1.0,0.00020763364448914053,1.0,1.0,1.0,1.0,1.0,-0.645239240186733,0.36013740619540086,0.00778995466152942
9.36,7.509931563691992,0.3601615427302559,0.01,5.0,4.0,3.0,2.0,1.0,0.00020768930124122098,1.0,1.0,1.0,1.0,1.0,-0.6452237698235919,0.3601615427302559,0.0077986621941629
9.37,7.516305665365395,0.36018567968108706,0.01,5.0,4.0,3.0,2.0,1.0,0.00020774497013737668,1.0,1.0,1.0,1.0,1.0,-0.6452083027085201,0.36018567968108706,0.007807373479973645
9.38,7.522679525427083,0.36020981704789423,0.01,5.0,4.0,3.0,2.0,1.0,0.00020780065117968215,1.0,1.0,1.0,1.0,1.0,-0.6451928388415176,0.36020981704789423,0.007816088519999051
9.39,7.529053143877055,0.36023395483067744,0.01,5.0,4.0,3.0,2.0,1.0,0.00020785634437021225,1.0,1.0,1.0,1.0,1.0,-0.6451773782225844,0.36023395483067744,0.007824807315276693
