Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
9.36,0.0001740789869441529,-4.799258401166053e-11,8.339386863731971e-16,1.0,1.0,999.9999983152,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.655658719668157e-09,-1.02540781854837e-11,-4.0628121995071226e-16,6.682967323944462e-17,4.343166739583107e-38,4.5330405175187877e-20,1.79999999696736e-07
9.37,0.00017426495057322247,-4.8095176825627324e-11,8.366142580739823e-16,1.0,1.0,999.9999983133999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.659563955865451e-09,-1.0265030416217709e-11,-4.0714971941734814e-16,6.69725337329071e-17,4.375749791938008e-38,4.547584122612746e-20,1.7999999969641198e-07
9.38,0.00017445091416345873,-4.819787915603869e-11,8.392955458052724e-16,1.0,1.0,999.9999983115999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6634691912472315e-09,-1.0275982640589798e-11,-4.0801914599544556e-16,6.711554672801869e-17,4.4085421346467003e-38,4.5621587983337197e-20,1.79999999696088e-07
9.39,0.00017463687771486163,-4.830069100282474e-11,8.419825556641643e-16,1.0,1.0,999.9999983097999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.667374425813498e-09,-1.0286934858599971e-11,-4.0888949968441286e-16,6.725871222468209e-17,4.441544886728464e-38,4.5767645778236984e-20,1.79999999695764e-07
9.4,0.00017482284122743123,-4.840361236591569e-11,8.446752937477486e-16,1.0,1.0,999.9999983079999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6712796595642502e-09,-1.029788707024823e-11,-4.097607804836593e-16,6.740203022280009e-17,4.4747591719835264e-38,4.591401494224637e-20,1.7999999969543998e-07
9.41,0.0001750088047011675,-4.850664324524166e-11,8.473737661531075e-16,1.0,1.0,999.9999983062,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6751848924994894e-09,-1.0308839275534579e-11,-4.106329883925933e-16,6.754550072227542e-17,4.508186119008339e-38,4.6060695806784464e-20,1.79999999695116e-07
9.42,0.00017519476813607053,-4.860978364073281e-11,8.50077978977315e-16,1.0,1.0,999.9999983044,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.679090124619216e-09,-1.0319791474459019e-11,-4.115061234106236e-16,6.768912372301078e-17,4.54182686121092e-38,4.620768870326991e-20,1.79999999694792e-07
9.43,0.00017538073153214022,-4.871303355231933e-11,8.527879383174387e-16,1.0,1.0,999.9999983026,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.682995355923428e-09,-1.0330743667021554e-11,-4.1238018553715933e-16,6.783289922490901e-17,4.5756825368262286e-38,4.635499396312102e-20,1.7999999969446801e-07
9.44,0.00017556669488937664,-4.881639297993134e-11,8.555036502705378e-16,1.0,1.0,999.9999983008,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6869005864121278e-09,-1.0341695853222187e-11,-4.132551747716088e-16,6.797682722787278e-17,4.6097542889315504e-38,4.650261191775563e-20,1.79999999694144e-07
9.45,0.00017575265820777978,-4.8919861923499037e-11,8.582251209336648e-16,1.0,1.0,999.999998299,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6908058160853144e-09,-1.035264803306092e-11,-4.141310911133811e-16,6.812090773180486e-17,4.644043265461944e-38,4.665054289859122e-20,1.7999999969382e-07
9.46,0.0001759386214873497,-4.902344038295258e-11,8.6095235640386425e-16,1.0,1.0,999.9999982972,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.69471104494299e-09,-1.0363600206537762e-11,-4.150079345618851e-16,6.826514073660806e-17,4.6785506192256914e-38,4.679878723704485e-20,1.79999999693496e-07
9.47,0.0001761245847280863,-4.9127128358222105e-11,8.63685362778171e-16,1.0,1.0,999.9999982954,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6986162729851512e-09,-1.0374552373652708e-11,-4.1588570511652927e-16,6.840952624218505e-17,4.713277507919775e-38,4.694734526453304e-20,1.79999999693172e-07
9.48,0.00017631054792998968,-4.9230925849237776e-11,8.66424146153616e-16,1.0,1.0,999.9999982936,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7025215002118002e-09,-1.0385504534405762e-11,-4.1676440277672243e-16,6.855406424843858e-17,4.748225094145472e-38,4.7096217312472104e-20,1.79999999692848e-07
9.49,0.0001764965110930598,-4.933483285592974e-11,8.691687126272197e-16,1.0,1.0,999.9999982918,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7064267266229372e-09,-1.0396456688796932e-11,-4.176440275418732e-16,6.86987547552714e-17,4.783394545423843e-38,4.7245403712277785e-20,1.79999999692524e-07
9.5,0.0001766824742172967,-4.943884937822818e-11,8.719190682959969e-16,1.0,1.0,999.99999829,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7103319522185627e-09,-1.0407408836826218e-11,-4.185245794113907e-16,6.88435977625863e-17,4.818787034211382e-38,4.73949047953655e-20,1.799999996922e-07
9.51,0.00017686843730270037,-4.9542975416063236e-11,8.746752192569533e-16,1.0,1.0,999.9999982882,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7142371769986765e-09,-1.0418360978493623e-11,-4.1940605838468336e-16,6.898859327028596e-17,4.854403737915605e-38,4.754472089315021e-20,1.7999999969187599e-07
9.52,0.0001770544003492708,-4.9647210969365085e-11,8.774371716070876e-16,1.0,1.0,999.9999982864,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.718142400963278e-09,-1.0429313113799147e-11,-4.2028846446116013e-16,6.913374127827317e-17,4.890245838910736e-38,4.769485233704646e-20,1.79999999691552e-07
9.53,0.00017724036335700806,-4.9751556038063895e-11,8.802049314433921e-16,1.0,1.0,999.9999982846,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7220476241123683e-09,-1.0440265242742802e-11,-4.211717976402299e-16,6.927904178645072e-17,4.926314524553403e-38,4.7845299458468466e-20,1.79999999691228e-07
9.54,0.00017742632632591207,-4.9856010622089794e-11,8.829785048628489e-16,1.0,1.0,999.9999982828,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.725952846445947e-09,-1.045121736532458e-11,-4.220560579213012e-16,6.942449479472128e-17,4.96261098719833e-38,4.799606258882988e-20,1.79999999690904e-07
9.55,0.00017761228925598294,-4.996057472137298e-11,8.85757897962435e-16,1.0,1.0,999.999998281,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.729858067964016e-09,-1.0462169481544494e-11,-4.22941245303783e-16,6.957010030298763e-17,4.99913642421415e-38,4.814714205954408e-20,1.7999999969058e-07
9.56,0.0001777982521472206,-5.006524833584357e-11,8.885431168391186e-16,1.0,1.0,999.9999982792,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.733763288666572e-09,-1.0473121591402541e-11,-4.238273597870838e-16,6.971585831115252e-17,5.035892037999151e-38,4.8298538202023973e-20,1.7999999969025598e-07
9.57,0.00017798421499962505,-5.017003146543175e-11,8.913341675898598e-16,1.0,1.0,999.9999982774,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.737668508553618e-09,-1.0484073694898725e-11,-4.247144013706125e-16,6.986176881911868e-17,5.072879035997125e-38,4.845025134768201e-20,1.79999999689932e-07
9.58,0.00017817017781319636,-5.0274924110067674e-11,8.941310563116126e-16,1.0,1.0,999.9999982756,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7415737276251535e-09,-1.0495025792033049e-11,-4.256023700537779e-16,7.000783182678888e-17,5.110098630713236e-38,4.8602281827930325e-20,1.79999999689608e-07
9.59,0.0001783561405879345,-5.03799262696815e-11,8.96933789101322e-16,1.0,1.0,999.9999982738,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.745478945881179e-09,-1.0505977882805517e-11,-4.2649126583598876e-16,7.015404733406585e-17,5.147552039729886e-38,4.8754629974180564e-20,1.7999999968928399e-07
9.6,0.0001785421033238395,-5.048503794420339e-11,8.997423720559268e-16,1.0,1.0,999.999998272,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.749384163321693e-09,-1.051692996721613e-11,-4.273810887166538e-16,7.030041534085233e-17,5.18524048572267e-38,4.890729611784401e-20,1.7999999968896e-07
9.61,0.00017872806602091133,-5.05902591335635e-11,9.025568112723565e-16,1.0,1.0,999.9999982702,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.753289379946698e-09,-1.0527882045264895e-11,-4.2827183869518183e-16,7.04469358470511e-17,5.223165196476302e-38,4.9060280590331484e-20,1.7999999968863598e-07
9.62,0.00017891402867915005,-5.069558983769201e-11,9.053771128475349e-16,1.0,1.0,999.9999982684,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.757194595756192e-09,-1.0538834116951812e-11,-4.2916351577098173e-16,7.05936088525649e-17,5.261327404900649e-38,4.9213583723053456e-20,1.79999999688312e-07
9.63,0.0001790999912985556,-5.080103005651906e-11,9.08203282878377e-16,1.0,1.0,999.9999982666,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.7610998107501775e-09,-1.0549786182276884e-11,-4.3005611994346213e-16,7.074043435729648e-17,5.29972834904672e-38,4.936720584741994e-20,1.79999999687988e-07
9.64,0.00017928595387912809,-5.090657978997481e-11,9.110353274617895e-16,1.0,1.0,999.9999982648,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.765005024928653e-09,-1.0560738241240115e-11,-4.3094965121203177e-16,7.088741236114855e-17,5.338369272122726e-38,4.9521147294840495e-20,1.7999999968766398e-07
9.65,0.00017947191642086742,-5.1012239037989414e-11,9.138732526946733e-16,1.0,1.0,999.999998263,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.768910238291618e-09,-1.0571690293841508e-11,-4.318441095760994e-16,7.10345428640239e-17,5.377251422510213e-38,4.967540839672436e-20,1.7999999968734e-07
9.66,0.00017965787892377364,-5.1118007800493045e-11,9.167170646739214e-16,1.0,1.0,999.9999982612,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.772815450839075e-09,-1.0582642340081065e-11,-4.327394950350739e-16,7.118182586582524e-17,5.41637605378015e-38,4.9829989484480343e-20,1.79999999687016e-07
9.67,0.00017984384138784677,-5.122388607741586e-11,9.19566769496417e-16,1.0,1.0,999.9999982594,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.776720662571022e-09,-1.0593594379958788e-11,-4.3363580758836396e-16,7.132926136645536e-17,5.455744424709077e-38,4.998489088951675e-20,1.7999999968669199e-07
9.68,0.0001800298038130868,-5.132987386868802e-11,9.224223732590393e-16,1.0,1.0,999.9999982575999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.780625873487459e-09,-1.0604546413474683e-11,-4.3453304723537846e-16,7.147684936581696e-17,5.495357799295359e-38,5.01401129432416e-20,1.79999999686368e-07
9.69,0.00018021576619949378,-5.143597117423969e-11,9.252838820586568e-16,1.0,1.0,999.9999982557999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.784531083588389e-09,-1.0615498440628753e-11,-4.354312139755261e-16,7.162458986381285e-17,5.535217446775337e-38,5.029565597706241e-20,1.7999999968604398e-07
9.7,0.00018040172854706763,-5.1542177994001016e-11,9.281513019921318e-16,1.0,1.0,999.9999982539999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.78843629287381e-09,-1.0626450461420998e-11,-4.363303078082156e-16,7.177248286034571e-17,5.575324641639638e-38,5.045152032238631e-20,1.7999999968572e-07
9.71,0.0001805876908558085,-5.164849432790218e-11,9.310246391563198e-16,1.0,1.0,999.9999982522,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.792341501343725e-09,-1.0637402475851426e-11,-4.3723032873285593e-16,7.192052835531838e-17,5.615680663649471e-38,5.060770631062008e-20,1.79999999685396e-07
9.72,0.00018077365312571626,-5.175492017587332e-11,9.33903899648066e-16,1.0,1.0,999.9999982504,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.796246708998128e-09,-1.0648354483920034e-11,-4.381312767488556e-16,7.20687263486335e-17,5.656286797852889e-38,5.0764214273169926e-20,1.79999999685072e-07
9.73,0.00018095961535679095,-5.1861455537844604e-11,9.367890895642109e-16,1.0,1.0,999.9999982486,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.8001519158370235e-09,-1.0659306485626828e-11,-4.3903315185562354e-16,7.221707684019389e-17,5.697144334601248e-38,5.0921044541441816e-20,1.79999999684748e-07
9.74,0.00018114557754903262,-5.1968100413746195e-11,9.396802150015859e-16,1.0,1.0,999.9999982468,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.804057121860412e-09,-1.0670258480971811e-11,-4.3993595405256843e-16,7.236557982990229e-17,5.738254569565528e-38,5.1078197446841207e-20,1.79999999684424e-07
9.75,0.00018133153970244123,-5.2074854803508246e-11,9.425772820570149e-16,1.0,1.0,999.999998245,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.807962327068292e-09,-1.0681210469954984e-11,-4.408396833390991e-16,7.25142353176614e-17,5.779618803752781e-38,5.123567332077316e-20,1.799999996841e-07
9.76,0.00018151750181701683,-5.2181718707060925e-11,9.454802968273151e-16,1.0,1.0,999.9999982432,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.8118675314606644e-09,-1.0692162452576354e-11,-4.417443397146243e-16,7.266304330337402e-17,5.821238343522614e-38,5.139347249464237e-20,1.79999999683776e-07
9.77,0.0001817034638927594,-5.228869212433437e-11,9.483892654092947e-16,1.0,1.0,999.9999982414,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.815772735037529e-09,-1.070311442883592e-11,-4.426499231785527e-16,7.281200378694285e-17,5.863114500603648e-38,5.155159529985303e-20,1.79999999683452e-07
9.78,0.000181889425929669,-5.23957750552588e-11,9.513041938997555e-16,1.0,1.0,999.9999982396,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.819677937798888e-09,-1.071406639873369e-11,-4.4355643373029337e-16,7.296111676827073e-17,5.905248592110082e-38,5.171004206780901e-20,1.79999999683128e-07
9.79,0.00018207538792774558,-5.2502967499764315e-11,9.542250883954918e-16,1.0,1.0,999.9999982378,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.823583139744739e-09,-1.0725018362269663e-11,-4.444638713692549e-16,7.311038224726032e-17,5.947641940558243e-38,5.186881312991375e-20,1.79999999682804e-07
9.8,0.0001822613498869892,-5.261026945778112e-11,9.571519549932898e-16,1.0,1.0,999.999998236,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.827488340875083e-09,-1.0735970319443845e-11,-4.453722360948461e-16,7.325980022381444e-17,5.990295873883172e-38,5.2027908817570256e-20,1.7999999968248e-07
9.81,0.00018244731180739977,-5.271768092923934e-11,9.600847997899267e-16,1.0,1.0,999.9999982342,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.83139354118992e-09,-1.0746922270256235e-11,-4.462815279064756e-16,7.340937069783575e-17,6.033211725455253e-38,5.2187329462181043e-20,1.79999999682156e-07
9.82,0.00018263327368897738,-5.282520191406914e-11,9.630236288821744e-16,1.0,1.0,999.9999982324,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.835298740689251e-09,-1.0757874214706836e-11,-4.471917468035523e-16,7.355909366922706e-17,6.076390834096919e-38,5.234707539514835e-20,1.79999999681832e-07
9.83,0.00018281923553172203,-5.293283241220069e-11,9.659684483667965e-16,1.0,1.0,999.9999982306,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.839203939373075e-09,-1.0768826152795654e-11,-4.48102892785485e-16,7.370896913789109e-17,6.119834544099311e-38,5.250714694787396e-20,1.7999999968150799e-07
9.84,0.0001830051973356337,-5.3040572423564165e-11,9.689192643405483e-16,1.0,1.0,999.9999982288,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.843109137241393e-09,-1.0779778084522691e-11,-4.490149658516825e-16,7.385899710373063e-17,6.16354420523902e-38,5.266754445175918e-20,1.79999999681184e-07
9.85,0.00018319115910071245,-5.3148421948089685e-11,9.718760829001783e-16,1.0,1.0,999.999998227,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.847014334294204e-09,-1.0790730009887953e-11,-4.499279660015533e-16,7.400917756664836e-17,6.207521172794864e-38,5.2828268238204993e-20,1.7999999968086e-07
9.86,0.00018337712082695822,-5.325638098570746e-11,9.748389101424273e-16,1.0,1.0,999.9999982252,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.85091953053151e-09,-1.0801681928891439e-11,-4.508418932345065e-16,7.41595105265471e-17,6.251766807564682e-38,5.2989318638611925e-20,1.79999999680536e-07
9.87,0.00018356308251437107,-5.336444953634762e-11,9.778077521640281e-16,1.0,1.0,999.9999982234,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.854824725953311e-09,-1.0812633841533152e-11,-4.517567475499508e-16,7.430999598332956e-17,6.296282475882169e-38,5.3150695984380075e-20,1.79999999680212e-07
9.88,0.000183749044162951,-5.3472627599940354e-11,9.807826150617071e-16,1.0,1.0,999.9999982216,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.858729920559606e-09,-1.0823585747813096e-11,-4.526725289472951e-16,7.446063393689854e-17,6.341069549633767e-38,5.331240060690922e-20,1.7999999967988798e-07
9.89,0.000183935005772698,-5.3580915176415784e-11,9.837635049321806e-16,1.0,1.0,999.9999982198,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.862635114350395e-09,-1.0834537647731275e-11,-4.535892374259478e-16,7.461142438715672e-17,6.386129406275512e-38,5.3474432837598547e-20,1.79999999679564e-07
9.9,0.00018412096734361208,-5.368931226570409e-11,9.867504278721598e-16,1.0,1.0,999.999998218,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.8665403073256785e-09,-1.084548954128769e-11,-4.54506872985318e-16,7.476236733400688e-17,6.431463428850044e-38,5.363679300784699e-20,1.7999999967924e-07
9.91,0.00018430692887569323,-5.379781886773542e-11,9.89743389978347e-16,1.0,1.0,999.9999982162,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.870445499485458e-09,-1.0856441428482345e-11,-4.554254356248142e-16,7.491346277735176e-17,6.477073006003538e-38,5.3799481449053005e-20,1.7999999967891599e-07
9.92,0.0001844928903689415,-5.3906434982439965e-11,9.927423973474375e-16,1.0,1.0,999.9999982144,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.874350690829731e-09,-1.0867393309315244e-11,-4.563449253438456e-16,7.506471071709412e-17,6.522959532002718e-38,5.396249849261466e-20,1.79999999678592e-07
9.93,0.00018467885182335688,-5.401516060974785e-11,9.957474560761188e-16,1.0,1.0,999.9999982126,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.8782558813585e-09,-1.0878345183786391e-11,-4.572653421418205e-16,7.52161111531367e-17,6.569124406751909e-38,5.412584446992959e-20,1.7999999967826798e-07
9.94,0.00018486481323893938,-5.4123995749589264e-11,9.987585722610713e-16,1.0,1.0,999.9999982108,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.882161071071765e-09,-1.0889297051895785e-11,-4.581866860181479e-16,7.536766408538225e-17,6.615569035810099e-38,5.428951971239505e-20,1.79999999677944e-07
9.95,0.000185050774615689,-5.4232940401894354e-11,1.0017757519989659e-15,1.0,1.0,999.999998209,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.886066259969524e-09,-1.0900248913643432e-11,-4.591089569722366e-16,7.551936951373352e-17,6.662294830408037e-38,5.445352455140778e-20,1.7999999967762e-07
9.96,0.00018523673595360578,-5.434199456659331e-11,1.0047990013864694e-15,1.0,1.0,999.9999982072,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.889971448051781e-09,-1.0911200769029336e-11,-4.600321550034956e-16,7.567122743809332e-17,6.70930320746544e-38,5.461785931836433e-20,1.7999999967729598e-07
9.97,0.0001854226972526897,-5.4451158243616245e-11,1.007828326520237e-15,1.0,1.0,999.9999982054,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.893876635318533e-09,-1.09221526180535e-11,-4.609562801113333e-16,7.582323785836429e-17,6.756595589608074e-38,5.478252434466053e-20,1.79999999676972e-07
9.98,0.0001856086585129407,-5.456043143289335e-11,1.0108637334969188e-15,1.0,1.0,999.9999982036,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.897781821769779e-09,-1.093310446071592e-11,-4.618813322951586e-16,7.597540077444922e-17,6.804173405185051e-38,5.494751996169202e-20,1.79999999676648e-07
9.99,0.00018579461973435894,-5.466981413435478e-11,1.0139052284131574e-15,1.0,1.0,999.9999982017999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.901687007405524e-09,-1.0944056297016607e-11,-4.628073115543804e-16,7.612771618625093e-17,6.852038088286061e-38,5.5112846500854e-20,1.7999999967632399e-07
