Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star,k1,kb1,k2,k3,k9,k9b,k10,k10b,k13,k13b,k15,k15b,k4,k5,k8,k8b,k11,k11b,k12,k12b,k14,k14b,k6,k7,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,a,d,k41,k42,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
6.390000000000001,16.93235361880607,13.32347096126293,3.586455880067026,35.56546265414708,0.6512241290555124,2.4123512340591517,199.204279242473,0.599236942073189,0.1755324060977124,0.00031612463749210916,0.004378533813056631,0.0007943311093901939,5.739663898229707e-05,0.017730557135996503,0.003223255260038151,1.5618894397681335e-06,2.833500385547057e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20996032008608068,0.013270462149232004,0.16819274110115529,0.47026895301634286,0.08514516359456088,0.05633186549353117,0.0637608848467702,0.0015967831993256262,0.000289113995340818,6.884465477012898e-05,0.00015540845617069375,2.8193356767061863e-05,4.965804401036837e-06,4.361113361843717e-05,0.0005538195464408164,0.003067646381193931,0.006676529038737071,0.004434537345852918,0.003586455880067026,0.0006512241290555124,0.002412351234059152,0.0007957207575270131,0.000599236942073189,0.0001755324060977124,3.161246374921092e-07,4.378533813056631e-06,7.943311093901938e-07,5.739663898229707e-08,1.7730557135996505e-05,2.833500385547057e-10,1.5618894397681335e-09,2.833500385547057e-10,0.00642968000621932,0.001167489411838465,5.667387938145325e-07,1.0289920924853678e-07,0.0023209703582674863,0.0004202225612071505,7.670126859462535e-07,1.391475008309712e-07,0.0002781146005664612,2.45579247597953e-08
6.4,16.92972007629299,13.3166999845795,3.590493449403495,35.55931441144711,0.6526207078749818,2.413565910730016,199.20246620855903,0.6003377098471327,0.1761413219730459,0.0003176224194534025,0.004392215323425626,0.0007976227869498919,5.772726101411528e-05,0.017815229558219656,0.0032419495932592217,1.5750087692381466e-06,2.8602044241226314e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20953941508481067,0.013263597393438584,0.1682758986210141,0.4699422282251719,0.08517212836452434,0.056310027280831454,0.06386665081053386,0.001598903434292761,0.00028979092628255343,6.895567318581191e-05,0.0001558665432290143,2.8305192201871786e-05,4.9817912011905155e-06,4.374700622727043e-05,0.0005561094919259688,0.003070279923707009,0.0066833000154205,0.004440685588552887,0.003590493449403495,0.0006526207078749819,0.002413565910730016,0.0007975337914409852,0.0006003377098471327,0.00017614132197304593,3.176224194534025e-07,4.392215323425626e-06,7.976227869498919e-07,5.772726101411528e-08,1.7815229558219657e-05,2.8602044241226314e-10,1.5750087692381466e-09,2.8602044241226314e-10,0.006448710614349859,0.0011721365139001844,5.70467138903045e-07,1.0368153457647266e-07,0.0023278059100440536,0.0004218867405918043,7.720756046892211e-07,1.4020831168676682e-07,0.00027901873970519707,2.4726870920590816e-08
6.41,16.927090973349557,13.309936455943152,3.594527741627173,35.55316816388723,0.6540172760272832,2.4147760784712946,199.2006524071154,0.6014379581494427,0.17675120384546997,0.00031912457191010326,0.004405912139498346,0.0008009211784872892,5.805915114489011e-05,0.01790015085330556,0.003260716138345833,1.5882143899129297e-06,2.8871096892986654e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20911940263137357,0.013256740127605627,0.16835873958700215,0.4696158813271729,0.0851989227199948,0.056288068574775446,0.06397232339485084,0.0016010202010322558,0.0002904675988047788,6.906643336301845e-05,0.00015632501063898673,2.841722619363244e-05,4.99778620661809e-06,4.3883028631825006e-05,0.0005584040744847031,0.0030729090266504444,0.006690063544056848,0.0044468318361127745,0.003594527741627173,0.0006540172760272832,0.0024147760784712946,0.0007993475928846083,0.0006014379581494427,0.00017675120384546997,3.1912457191010326e-07,4.405912139498346e-06,8.009211784872893e-07,5.805915114489011e-08,1.7900150853305563e-05,2.887109689298665e-10,1.5882143899129297e-09,2.887109689298665e-10,0.006467756125454018,0.0011767917291265833,5.742126783848696e-07,1.0446822098048788e-07,0.002334647140841355,0.00042355386274869856,7.771620603037899e-07,1.4127507151403104e-07,0.00027992335002658466,2.4896602033491398e-08
6.42,16.924466302215855,13.303180362566337,3.598558761599883,35.54702391030264,0.655413830527589,2.4159817479184955,199.1988378411889,0.6025376846510695,0.17736205068415437,0.000320631098360896,0.004419624224988986,0.0008042262767071555,5.8392311383458676e-05,0.01798532121945618,0.0032795550104245523,1.6015067008650176e-06,2.9142172882960463e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.2087002807252578,0.013249890339074701,0.16844126475081098,0.4692899116696143,0.08522554712958594,0.05626598994172277,0.06407790239876573,0.0016031334988312594,0.00029114400971001086,6.917693485785037e-05,0.00015678385690187538,2.8529458376019467e-05,5.013789300957015e-06,4.401920046562856e-05,0.0005607032888849412,0.003075533697784145,0.006696819637433663,0.004452976089697358,0.003598558761599883,0.000655413830527589,0.0024159817479184956,0.0008011621588111251,0.0006025376846510696,0.00017736205068415436,3.20631098360896e-07,4.419624224988986e-06,8.042262767071555e-07,5.839231138345868e-08,1.798532121945618e-05,2.9142172882960464e-10,1.6015067008650177e-09,2.9142172882960464e-10,0.006486816471666184,0.0011814550407927213,5.779754521996458e-07,1.0525928257841083e-07,0.0023414940285064814,0.0004252239222158875,7.82272109096548e-07,1.4234779992203365e-07,0.00028082842478397254,2.5067119500165296e-08
6.43,16.92184605514645,13.296431691688364,3.6025865141719042,35.54088164953243,0.6568103684016032,2.4171829296824465,199.1970225138189,0.6036368870331612,0.17797386145655122,0.0003221420022902146,0.004433351543623948,0.0008075380742814737,5.8726743733665874e-05,0.01807074085403923,0.0032984663243323755,1.6148861021108493e-06,2.9415283318258624e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.2082820473707973,0.013243048015213511,0.16852347486239055,0.4689643186012165,0.0852520020607123,0.05624379194616694,0.06418338762255672,0.0016052433270039668,0.00029182015581264174,6.928717723095326e-05,0.00015724308052042044,2.864188838179552e-05,5.0298003679367065e-06,4.4155521362346666e-05,0.0005630071298719444,0.0030781539448535497,0.006703568308311637,0.00445911835046757,0.0036025865141719043,0.0006568103684016032,0.0024171829296824464,0.0008029774861811056,0.0006036368870331612,0.00017797386145655122,3.221420022902146e-07,4.433351543623948e-06,8.075380742814736e-07,5.8726743733665873e-08,1.807074085403923e-05,2.9415283318258625e-10,1.6148861021108493e-09,2.9415283318258625e-10,0.006505891585193089,0.0011861264321348104,5.817555002331731e-07,1.0605473348577025e-07,0.0023483465509090027,0.00042689691351811197,7.874058073110052e-07,1.4342651651987856e-07,0.0002817339572357575,2.5238424714771982e-08
6.44,16.919230224410356,13.289690430575332,3.606611004182004,35.53474138041954,0.6582068866855316,2.418379634349356,199.1952064280375,0.6047355629870335,0.1785866351284072,0.00032365728716825655,0.004447094059142047,0.0008108565638496137,5.906245019435632e-05,0.01815640995358909,0.0033174501946162606,1.628352994609661e-06,2.9690439340883185e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20786470057715892,0.01323621314341584,0.16860537066995362,0.4686391014721488,0.08527828797959242,0.05622147515074115,0.06428877886773153,0.001607349684891473,0.0002924960339389268,6.939716004750232e-05,0.00015770267999884452,2.875451584281731e-05,5.045819291380025e-06,4.429199095578496e-05,0.0005653155921684353,0.003080769775589645,0.006710309569424668,0.004465258619580463,0.003606611004182004,0.0006582068866855317,0.002418379634349356,0.0008047935719625032,0.0006047355629870334,0.0001785866351284072,3.2365728716825656e-07,4.4470940591420465e-06,8.108565638496137e-07,5.906245019435632e-08,1.815640995358909e-05,2.9690439340883187e-10,1.628352994609661e-09,2.9690439340883187e-10,0.0065249813983141135,0.0011908058863505362,5.855528623170451e-07,1.0685458781562425e-07,0.0023552046859410527,0.000428572831166903,7.925632111270984e-07,1.4451124091627616e-07,0.00028263994064547314,2.5410519063934597e-08
6.45,16.916618802291005,13.282956566520076,3.6106322364574686,35.52860310181075,0.6596033824260503,2.4195718724808715,199.19338958686944,0.6058337102141388,0.17920037066377553,0.0003251769564509974,0.004460851735294715,0.0008141817380185044,5.9399432759366243e-05,0.018242328713807692,0.0033365067355326573,1.6419077802623654e-06,2.9967652127715953e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.2074482383583294,0.013229385711101497,0.16868695291997968,0.46831425963402523,0.0853044053512519,0.05619904011622384,0.06439407593702293,0.0016094525718616233,0.0002931716409269715,6.950688287718761e-05,0.0001581626538428587,2.8867340390042538e-05,5.0618459552047875e-06,4.442860887989114e-05,0.0005676286704747205,0.0030833811977089946,0.0067170434334799245,0.004471396898189248,0.0036106322364574685,0.0006596033824260504,0.0024195718724808715,0.0008066104131305707,0.0006058337102141388,0.00017920037066377554,3.2517695645099737e-07,4.460851735294715e-06,8.141817380185044e-07,5.939943275936624e-08,1.8242328713807692e-05,2.996765212771595e-10,1.6419077802623656e-09,2.996765212771595e-10,0.006544085843381598,0.001195493386599376,5.893675782282852e-07,1.0765885967838917e-07,0.002362068411517421,0.00043025166966068496,7.977443766606969e-07,1.4560199271931582e-07,0.00028354636828187887,2.558340392671248e-08
6.46,16.91401178108621,13.276230086842093,3.6146502158141387,35.52246681255668,0.660999852680277,2.4207596546141423,199.19157199333216,0.6069313264260374,0.17981506702502847,0.00032670101358020585,0.004474624535846218,0.0008175135893628078,5.9737693417515716e-05,0.01832849732956547,0.0033556360610470584,1.6555508619104344e-06,3.0246932890506887e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20703265873310245,0.013222565705716246,0.1687682223572194,0.4679897924399006,0.08533035463952676,0.0561764874015446,0.06449927863438473,0.0016115519873088676,0.0002938469736267195,6.961634529419991e-05,0.00015862300055966892,2.898036165353691e-05,5.0778802434252424e-06,4.456537476875712e-05,0.0005699463594688119,0.003085988218913791,0.006723769913157908,0.004477533187443324,0.0036146502158141388,0.000660999852680277,0.0024207596546141426,0.0008084280066678329,0.0006069313264260375,0.00017981506702502848,3.2670101358020587e-07,4.474624535846218e-06,8.175135893628078e-07,5.973769341751572e-08,1.832849732956547e-05,3.024693289050689e-10,1.6555508619104345e-09,3.024693289050689e-10,0.0065632048528211475,0.0012001889160029205,5.931996876889851e-07,1.0846756318166926e-07,0.002368937705575645,0.0004319334234848797,8.029493599631142e-07,1.466987915362398e-07,0.00028445323341904917,2.5757080674574143e-08
6.47,16.91140915310815,13.269510978887483,3.618664947056439,35.516332511511756,0.6623962945157397,2.4219429912618784,199.18975365043582,0.6080284093443671,0.1804307231728692,0.0003282294619834583,0.004488412424573857,0.0008208521104250909,6.0077234152600725e-05,0.018414915994902255,0.0033748382848335402,1.6692826433347625e-06,3.052829287586185e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20661795972506586,0.013215753114731757,0.16884917972469862,0.4676656992442673,0.08535613630706654,0.05615381756378979,0.0646043867649875,0.0016136479306541145,0.00029452202889993965,6.972554687721623e-05,0.00015908371865798235,2.9093579262481092e-05,5.093922040153566e-06,4.4702288256621094e-05,0.0005722686538065497,0.0030885908468918505,0.006730489021112517,0.004483667488488247,0.003618664947056439,0.0006623962945157397,0.0024219429912618784,0.0008102463495641976,0.0006080284093443671,0.00018043072317286922,3.282294619834583e-07,4.488412424573857e-06,8.208521104250909e-07,6.007723415260073e-08,1.8414915994902257e-05,3.052829287586185e-10,1.6692826433347625e-09,3.052829287586185e-10,0.0065823383591319335,0.001204892457645191,5.97049230365944e-07,1.0928071243008609e-07,0.0023758125460760938,0.00043361808711200926,8.081782170206174e-07,1.4780165697321644e-07,0.0002853605293364613,2.5931550671370284e-08
6.48,16.908810910683325,13.262799230028891,3.6226764349774117,35.5102001975342,0.6637927050103478,2.4231218929124103,199.18793456118328,0.6091249567008131,0.181047338066344,0.0003297623050741536,0.004502215365268171,0.0008241972937159982,6.0418056943385455e-05,0.018501584903028206,0.0033941135202743174,1.6831035292545275e-06,3.081174336523008e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.2062041393625888,0.013208947925645535,0.16892982576372273,0.467341979403051,0.08538175081533737,0.05613103115820807,0.06470940013521434,0.0016157404013445852,0.00029519680362021287,6.983448720938531e-05,0.00015954480664801319,2.9206992845177608e-05,5.109971229601317e-06,4.483934897786952e-05,0.0005745955481217232,0.0030911890893166732,0.006737200769971108,0.004489799802465798,0.0036226764349774117,0.0006637927050103478,0.0024231218929124105,0.0008120654388167337,0.0006091249567008131,0.00018104733806634398,3.297623050741536e-07,4.502215365268171e-06,8.241972937159982e-07,6.041805694338546e-08,1.8501584903028207e-05,3.081174336523008e-10,1.6831035292545276e-09,3.081174336523008e-10,0.006601486294886987,0.001209603994572957,6.009162458703079e-07,1.1009832152510848e-07,0.0023826929110020594,0.0004353056550017982,8.134310037539405e-07,1.4891060863511384e-07,0.0002862682493190827,2.6106815273307046e-08
6.49,16.90621704615254,13.256094827665436,3.6266846843587475,35.50406986948604,0.6651890812523612,2.4242963700297495,199.1861147285702,0.6102209662370788,0.18166491066285398,0.00033129954625152737,0.004516033321733141,0.000827549131714422,6.076016376359454e-05,0.0185885042463247,0.003413461880459294,1.6970139253260376e-06,3.109729567489108e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.2057911956788089,0.01320215012598087,0.16901016121388068,0.46701863227360735,0.08540719862462524,0.05610812873821627,0.06481431855265674,0.0016178293988536692,0.0002958712946729193,6.994316587831325e-05,0.00016000626304148903,2.932060202905775e-05,5.126027696080895e-06,4.497655656703917e-05,0.0005769270370261913,0.003093782953847459,0.006743905172334565,0.004495930130513963,0.0036266846843587474,0.0006651890812523612,0.0024242963700297497,0.0008138852714298095,0.0006102209662370788,0.000181664910662854,3.312995462515274e-07,4.5160333217331414e-06,8.27549131714422e-07,6.076016376359454e-08,1.85885042463247e-05,3.109729567489108e-10,1.6970139253260377e-09,3.109729567489108e-10,0.006620648592733505,0.0012143235097960524,6.048007737572125e-07,1.1092040456488249e-07,0.0023895787783598374,0.00043699612160127635,8.187077760177968e-07,1.5002566612527398e-07,0.0002871763866574576,2.62828758289195e-08
6.5,16.903627551870866,13.249397759222653,3.6306896999708185,35.49794152623305,0.6665854203403613,2.425466433053648,199.18429415558498,0.6113164357048558,0.18228343991816753,0.0003328411889006677,0.004529866257786395,0.0008309076168676763,6.110355658190562e-05,0.018675674216345306,0.0034328834781856346,1.7110142381415818e-06,3.1384961155941347e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20537912671161948,0.013195359703286768,0.16909018681304935,0.4666956572147181,0.0854324801940391,0.056085110855404866,0.06491914182611037,0.001619914922680779,0.0002965454989552253,7.005158247604893e-05,0.0001604680863516569,2.9434406440688522e-05,5.142091324007002e-06,4.5113910658819213e-05,0.0005792631151100057,0.0030963724481291345,0.006750602240777347,0.0045020584737669525,0.0036306896999708186,0.0006665854203403613,0.0024254664330536483,0.0008157058444150378,0.0006113164357048559,0.00018228343991816753,3.328411889006677e-07,4.529866257786395e-06,8.309076168676763e-07,6.110355658190562e-08,1.8675674216345307e-05,3.138496115594135e-10,1.7110142381415817e-09,3.138496115594135e-10,0.006639825185393134,0.0012190509862876927,6.087028535254269e-07,1.1174697564406216e-07,0.002396470126178821,0.00043868948134488114,8.240085896003992e-07,1.5114684904528742e-07,0.0002880849346477943,2.6459733679045407e-08
6.51,16.901042420207606,13.242708012152429,3.6346914865727102,35.49181516664477,0.6679817193832207,2.4266320923996574,199.1824728452088,0.6124113628657948,0.18290292478643194,0.0003343872363925294,0.004543714137259405,0.0008342727415916658,6.144823736194179e-05,0.018763095003816684,0.0034523784259573253,1.7251048752282584e-06,3.167475119428042e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.20496793050365691,0.013188576645137902,0.16916990329739742,0.46637305358658715,0.08545759598151388,0.05606197805954356,0.065023869765571,0.0016219969723512099,0.0002972194133760699,7.015973659906984e-05,0.0001609302750932891,2.954840570577946e-05,5.1581619978980795e-06,4.525141088805314e-05,0.0005816037769415295,0.003098957579792394,0.0067572919878475714,0.0045081848333552305,0.0036346914865727103,0.0006679817193832207,0.0024266320923996576,0.00081752715479122,0.0006124113628657948,0.00018290292478643195,3.343872363925294e-07,4.543714137259405e-06,8.342727415916659e-07,6.144823736194179e-08,1.8763095003816683e-05,3.167475119428042e-10,1.7251048752282585e-09,3.167475119428042e-10,0.006659016005662269,0.001223786406984788,6.126225246169986e-07,1.1257804885364005e-07,0.002403366932511579,0.0004403857286545592,8.293335002229763e-07,1.5227417699476805e-07,0.00028899388659204986,2.6637390156799067e-08
