Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
1.6300000000000001,0.18891911489755372,0.35694050990163206,0.17699789919804523,0.056487456045220985,6.365810497897419,0.009514000000000002,7.412724556379956e-05,0.005675617272835571,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12172809019125108,0.022235779823442072,0.0252,0.02519999999905522,0.012401630052836156,0.012389852943863168,0.005272441159420544,0.051004500098759085,0.0003163297538532375,0.01909743149369226,0.00041856932707461396,0.0003978607708257735,1.2330674804335683e-05,5.11477994390217e-07
1.6400000000000001,0.18991328200298466,0.3569405099016415,0.17699801757777905,0.056537153503846894,6.366130448654521,0.009511000000000002,7.424576819105226e-05,0.0056758257274436555,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12169540316163999,0.022352793291751293,0.0252,0.025199999999055887,0.012401774527555543,0.012389861230444535,0.005299623321557844,0.05117914488321846,0.0003166080596215426,0.019098391345963563,0.0004188409423768301,0.0003978753834938002,1.239601895772173e-05,5.122958005182607e-07
1.6500000000000001,0.1909059530519253,0.35694050990165094,0.17699813732352665,0.056587119768831906,6.366452134795763,0.009508,7.436493553967212e-05,0.005676036759788156,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12166271318760509,0.022469630674211608,0.0252,0.025199999999056553,0.012401919762391874,0.012389869612646867,0.005326764579052593,0.05135352753731748,0.00031688787070545865,0.01909935640438729,0.0004191144126357715,0.00039789017686114967,1.2461275882628877e-05,5.131180552237376e-07
1.6600000000000001,0.1918971298229813,0.3569405099016604,0.17699825844239295,0.05663735440458612,6.366775553574442,0.009505000000000001,7.448474664144336e-05,0.005676250386043809,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12163002026874863,0.022586292180164898,0.0252,0.02519999999905722,0.012402065755792335,0.012389878090967508,0.00535386498053479,0.05152764837901398,0.0003171691846656823,0.019100326660723328,0.0004193897419134311,0.000397905152061671,1.252644580824156e-05,5.139447518259592e-07
1.67,0.19288681409532274,0.35694050990166976,0.17699838094148834,0.05668785697538222,6.367100702242977,0.009502000000000002,7.46052005275525e-05,0.005676466622379509,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12159732440467257,0.022702778019019487,0.0252,0.025199999999057882,0.012402212506203304,0.012389886665904185,0.005380924574649871,0.05170150772638313,0.0003174519990621404,0.019101302106728932,0.0004196669342976001,0.00039792031022880354,1.2591528964256039e-05,5.147758836401122e-07
1.68,0.19387500764868432,0.3569405099016792,0.17699850482792875,0.05673862704535544,6.367427578052914,0.009499000000000002,7.472629622858847e-05,0.005676685484958315,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12156462559497891,0.022819088400250143,0.0252,0.02519999999905855,0.012402360012070377,0.012389895337955014,0.005407943410058706,0.05187510589761743,0.00031773631145399047,0.019102282734158742,0.0004199459939017492,0.00039793565249557784,1.2656525580877889e-05,5.156114439772604e-07
1.69,0.19486171226336513,0.35694050990168863,0.17699863010883568,0.05678966417850356,6.3677561782549175,0.009496000000000001,7.484803277454244e-05,0.005676906989937443,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12153192383926964,0.022935223533398077,0.0252,0.025199999999059215,0.012402508271838378,0.0123899041076185,0.005434921535437596,0.05204844321102664,0.00031802211939961996,0.019103268534764753,0.000420226924864909,0.0003979511799946147,1.2721435888819375e-05,5.164514261443428e-07
1.7,0.1958469297202287,0.356940509901698,0.17699875679133611,0.05684096793868694,6.368086500098779,0.009493000000000001,7.497040919480797e-05,0.00567713115346827,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12149921913714656,0.02305118362807092,0.0252,0.025199999999059877,0.012402657283951393,0.01238991297539353,0.005461858999478276,0.052221519985037726,0.00031830942045664684,0.019104259500296338,0.00042050973135155105,0.00039796689385812573,1.2786260119296946e-05,5.17295823444175e-07
1.71,0.19683066180070324,0.3569405099017074,0.17699888488256257,0.05689253788962848,6.368418540833412,0.009490000000000002,7.509342451818094e-05,0.005677357991696337,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12146651148821147,0.02316696889394277,0.0252,0.02519999999906054,0.012402807046852775,0.012389921941779382,0.0054887558508879206,0.05239433653819479,0.0003185982121819195,0.019105255622500237,0.0004207944175514685,0.00039798279521791323,1.2850998504028667e-05,5.181446291754484e-07
1.72,0.19781291028678125,0.35694050990171683,0.17699901438965313,0.056944373594913666,6.368752297706853,0.009487000000000002,7.521707777285953e-05,0.005677587520761341,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12143380089206604,0.02328257954075415,0.0252,0.025199999999061206,0.012402957558985177,0.01238993100727572,0.005515612138389136,0.05256689318915904,0.00031888849213151656,0.01910625689312056,0.00042108098767965676,0.00039799888520536994,1.2915651275231687e-05,5.189978366327308e-07
1.73,0.19879367696101982,0.3569405099017262,0.17699914531975142,0.056996474617990504,6.3690877679662625,0.009484000000000001,7.534136798644426e-05,0.005677819756797142,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12140108734831191,0.023398015778312034,0.0252,0.02519999999906187,0.012403108818790566,0.0123899401723826,0.005542427910719956,0.052739190256708784,0.0003191802578607468,0.019107263303898787,0.00042136944597619466,0.00039801516495147966,1.2980218665619714e-05,5.198554391064654e-07
1.74,0.19977296360654057,0.3569405099017356,0.1769992776800065,0.0570488405221696,6.369424948857925,0.009481000000000002,7.546629418593802e-05,0.005678054715931759,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12136837085655068,0.023513277816489823,0.0252,0.02519999999906253,0.012403260824710239,0.012389949437600457,0.005569203216633859,0.05291122805973925,0.00031947350692414976,0.019108274846573774,0.00042165979670612496,0.0003980316355868163,1.3044700908400485e-05,5.207174298829723e-07
1.75,0.20075077200702948,0.3569405099017449,0.1769994114775731,0.057101470870624095,6.369763837627247,0.009478000000000002,7.559185539774596e-05,0.005678292414287375,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12133565141638383,0.02362836586522737,0.0252,0.02519999999906319,0.012403413575184853,0.012389958803430117,0.005595938104899749,0.05308300691726266,0.0003197682368754949,0.01910929151288174,0.00042195204415933517,0.000398048298241545,1.3109098237273272e-05,5.215838022444472e-07
1.76,0.20172710394673718,0.3569405099017543,0.17699954671961135,0.0571543652263897,6.370104431518759,0.009475,7.571805064767562e-05,0.005678532867980329,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1213029290274127,0.023743280134530965,0.0252,0.025199999999063853,0.012403567068654432,0.012389968270372797,0.005622632624301973,0.0532545271484081,0.0003200644452677823,0.019110313294556276,0.0004222461926504384,0.000398065154045421,1.3173410886426361e-05,5.224545494689618e-07
1.77,0.20270196121047868,0.3569405099017637,0.176999683413287,0.057207523152364666,6.370446727776115,0.009472000000000001,7.584487896093683e-05,0.005678776093121124,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12127020368923874,0.02385802083447334,0.0252,0.025199999999064516,0.0124037213035584,0.012389977838930092,0.0056492868236403026,0.0534257890724215,0.0003203621296532421,0.019111340183328347,0.00042254224651865405,0.00039808220412779075,1.3237639090534563e-05,5.233296648304641e-07
1.78,0.2036753455836335,0.356940509901773,0.17699982156577132,0.057260944211309825,6.370790723642092,0.009469000000000002,7.597233936214176e-05,0.00567902210581442,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12123747540146317,0.023972588175193665,0.0252,0.02519999999906517,0.012403876278335587,0.012389987509603994,0.005675900751729948,0.0535967930086656,0.000320661287583335,0.01911237217092628,0.00042284021012768853,0.00039809944961759084,1.3301783084756731e-05,5.242091415987782e-07
1.79,0.20464725193690445,0.35694050990178233,0.1769999611175914,0.05731462964955313,6.371136427108845,0.009466,7.610043861783963e-05,0.005679271013729029,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12120474416368716,0.024086981552973653,0.0252,0.02519999999906583,0.012404032000835506,0.012389997278231398,0.005702474268327495,0.05376753804180093,0.00032096192603749753,0.019113409281326536,0.00042314009727785864,0.0003981168980624049,1.3365842868592477e-05,5.250930264630934e-07
1.8,0.20561768428938815,0.35694050990179166,0.17700010209744738,0.05736857848599591,6.371483831946676,0.009463000000000001,7.622917325176717e-05,0.00567952280339453,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12117200997551192,0.024201201440860985,0.0252,0.02519999999906649,0.012404188466452725,0.012390007146821317,0.005729007483321652,0.05393802488991094,0.00032126403952157707,0.019114451495840026,0.00042344190938074344,0.0003981345485179565,1.3429818757081706e-05,5.259812954371934e-07
1.81,0.20658664777737779,0.356940509901801,0.1770002445448072,0.05742278946752743,6.37183293018912,0.009460000000000001,7.635853853684492e-05,0.005679777446548486,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1211392728365385,0.024315248443397365,0.0252,0.02519999999906715,0.012404345669064428,0.012390017118136505,0.005755500537147113,0.05410825447069249,0.0003215676210181536,0.01911549879056736,0.00042374564632965294,0.00039815239900304884,1.3493711102246071e-05,5.268739159042299e-07
1.82,0.20755414412140882,0.3569405099018103,0.17700038846621757,0.057477262172696574,6.372183719179763,0.009457000000000002,7.648853357042407e-05,0.005680034960160753,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12110653274636779,0.024429122763089818,0.0252,0.025199999999067805,0.012404503607197501,0.012390027192635232,0.005781953476846142,0.05427822709195386,0.0003218726681671008,0.01911655115753929,0.00042405131268548373,0.00039817045070726875,1.3557520139462221e-05,5.277708816359261e-07
1.83,0.20852017504140222,0.35694050990181964,0.17700053386821926,0.057531996180201855,6.372536196263147,0.009454,7.661915745057816e-05,0.005680295361210954,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12107378970460077,0.02454282460237304,0.0252,0.025199999999068464,0.012404662279379865,0.01239003737077535,0.005808366349444207,0.05444794306140681,0.0003221791786091304,0.019117608588789442,0.0004243589130352866,0.0003981887048208878,1.3621246104575589e-05,5.286721864089894e-07
1.84,0.2094847422566644,0.35694050990182896,0.17700068075734726,0.057586991068891404,6.372890358784772,0.009451000000000001,7.675040927610316e-05,0.0056805586666884905,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12104104371083832,0.024656354163609402,0.0252,0.025199999999069123,0.012404821684140487,0.012390047653014309,0.00583473920194997,0.05461740268666655,0.00032248714998579184,0.019118671076354316,0.00042466845199216636,0.00039820716253486315,1.3684889233898648e-05,5.295778240051117e-07
1.85,0.2104478474858873,0.3569405099018383,0.17700082914013074,0.05764224641776297,6.37324620409109,0.009448000000000002,7.688228814651735e-05,0.005680824893592534,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12100829476468115,0.024769711649088935,0.0252,0.025199999999069782,0.01240498182000941,0.012390058039809153,0.005861072081355291,0.054786606275251656,0.0003227965799394726,0.01911973861227327,0.0004249799341951827,0.00039822582504083664,1.3748449764209127e-05,5.304877882109697e-07
1.86,0.21140949244714827,0.35694050990184756,0.17700097902309297,0.05769776180596393,6.3736037295295125,0.009445,7.701479316206145e-05,0.005681094058932028,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12097554286572998,0.024882897261029352,0.0252,0.025199999999070435,0.012405142685517748,0.01239006853161651,0.005887365034635228,0.054955554134583896,0.000323107466113398,0.01912081118858854,0.00042529336430925066,0.00039824469353113515,1.381192793274829e-05,5.31402072818224e-07
1.87,0.21236967885791028,0.3569405099018569,0.1770011304127515,0.05775353681279127,6.373962932448407,0.009442,7.714792342369856e-05,0.00568136617972569,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1209427880135854,0.02499591120157604,0.0252,0.025199999999071094,0.012405304279197723,0.012390079128892607,0.005913618108748042,0.055124246571988236,0.0003234198061516311,0.01912188879734522,0.0004256087470250413,0.00039826376919877086,1.387532397721918e-05,5.323206716235201e-07
1.8800000000000001,0.21332840843502163,0.35694050990186615,0.17700128331561796,0.0578095710176916,6.374323810197097,0.009439000000000001,7.728167803311416e-05,0.00568164127300201,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12091003020784803,0.025108753672802044,0.0252,0.02519999999907175,0.012405466599582667,0.012390089832093259,0.005939831350635184,0.05529268389469264,0.00032373359769907295,0.01912297143059129,0.00042592608705888297,0.0003982830532374409,1.3938638135784865e-05,5.332435784284876e-07
1.8900000000000001,0.21428568289471622,0.3569405099018754,0.17700143773819813,0.05786586400026116,6.374686360125861,0.009436000000000002,7.741605609271608e-05,0.00568191935579925,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12087726944811832,0.025221424876708098,0.0252,0.025199999999072402,0.01240562964520704,0.01239010064167387,0.005966004807221311,0.055460866409828044,0.0003240488384014625,0.019124059080377585,0.00042624538915266214,0.0003983025468415274,1.4001870647066705e-05,5.341707870397409e-07
1.9000000000000001,0.21524150395261343,0.3569405099018847,0.1770015936869921,0.0579224153402458,6.375050579585935,0.009433,7.755105670563456e-05,0.0056822004451654445,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12084450573399667,0.0253339250152226,0.0252,0.025199999999073058,0.012405793414606452,0.012390111558089447,0.005992138525414275,0.055628794424428266,0.0003243655259053765,0.019125151738757805,0.0004265666580737247,0.00039832225120609764,1.406502175014263e-05,5.351022912688785e-07
1.9100000000000001,0.21619587332371804,0.35694050990189397,0.17700175116849393,0.05797922461754099,6.3754164659295105,0.009430000000000001,7.768667897572225e-05,0.005682484558158402,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12081173906508341,0.025446254290201614,0.0252,0.025199999999073713,0.012405957906317669,0.012390122581794576,0.006018232552105122,0.05579646824542982,0.00032468365785822957,0.019126249397788533,0.0004268898986147774,0.00039834216752690396,1.4128091684545375e-05,5.360380849324834e-07
1.92,0.21714879272242035,0.35694050990190324,0.17700191018919198,0.058036291412191826,6.375784016509736,0.009427000000000001,7.782292200755411e-05,0.005682771711845703,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12077896944097888,0.025558412903428876,0.0252,0.025199999999074366,0.012406123118878634,0.01239013371324344,0.006044286934168104,0.055963888179671926,0.00032500323190827425,0.019127352049529207,0.00042721511559378877,0.00039836229700038374,1.4191080690260788e-05,5.369781618521234e-07
