Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
0.1,8.913233034283273,9.093109326202372,0.8889509205463824,0.017939221489162015,2.6585830284196796e-07,2.0341379970803215e-11,999.9999999999981,2.364034337151208e-12,1.2147166862496904e-14,8.468568720035608e-30,1.779378475875587e-32,100.0,2.996604134882262e-14,50.0,6.886894527801698e-18,2.754841847155043e-20,5.056045058461618e-37,5.439929578785512e-40,60.0,1.6655164113462165e-43,8.093920096673955e-48,4.160958053551969e-45,6.801959126229225e-44,3.474271525250686e-49,1.6892314832717362e-53,2.4518511215678718e-68,5.893220507804571e-72,5.0548746630464714e-36,1.630770876665387e-40,3.517462504105975e-69,10.0,3.0315266127943922e-15,4.337577720771343e-71,0.17987629191909588,1.0,1.0,8.060452697038311,0.17743139967949326,1.2819455044920095e-05,1.3292915142098397e-09,1.6083981229670444e-10,9.456137348604832e-13,1.2312163992339776e-27,2.9492938772309816e-30,2.028144788810557e-12,8.989812404646787e-17,6.059809642192849e-16,2.0660683583405095e-20,8.886782630051842e-34,1.5164623989139414e-38,2.423923688805066e-18,8.896892379377935e-35,-5.056045058461619e-38,3.2606267144486153e-41,8.327582056731082e-46,3.0303654933236404e-38,8.153854383326935e-43,-8.321916107103938e-46,4.046960048336978e-49,1.2640112646154048e-41,6.801959126229225e-47,3.474271525250686e-51,1.737135762625343e-52,8.446157416358681e-57,6.869808040853211e-66,1.9333411972214455e-67,3.505676063090366e-70,1.7679661523413713e-74,2.9466102539022855e-75,2.443175966126329e-69,3.4229164125546314e-70,2.357971283925619e-13,9.094579838383177e-18,1.7587312520529873e-72,2.1687888603856716e-74,1.3012733162314029e-73,1.2259255607839359e-71,7.983284997198397e-67,1.0119578517369992e-68,1.0236007172909022e-69,1.7790490810182726,0.16266651768676502
0.11,8.815763049992048,9.011639453387355,0.9668776055132358,0.021482099789416263,4.20615327826059e-07,3.511047800911951e-11,999.9999999999959,4.495054797353764e-12,2.54725068117317e-14,3.37830054154216e-29,8.616466899433726e-32,99.99999999999996,5.70595470798258e-14,50.0,1.59160751749213e-17,6.366644030584904e-20,2.6956464197823693e-36,3.1917735288879424e-39,60.0,1.074708255839489e-42,5.741013797107414e-47,2.6847612047077097e-44,3.9910378751052746e-43,2.2421290146219173e-48,1.198381211699152e-52,3.276960868467946e-67,9.538673339551787e-71,2.694959665543608e-35,9.567525422675578e-40,5.17873903959155e-68,10.0,6.355957871085061e-15,6.379238354293009e-70,0.1958764033953034,1.0,1.0,7.896103931026617,0.19294587910685884,1.8375101388932317e-05,2.103076639130295e-09,2.772877802350719e-10,1.7980219189415058e-12,4.454867948544554e-27,1.2968355598574923e-29,3.4996358914959846e-12,1.711786412394774e-16,1.270442125551601e-15,4.77482255247639e-20,4.302843530385776e-33,8.084878996630825e-38,5.081768074285149e-18,4.3082334497168625e-34,-2.6956464197823693e-37,1.9129147008210867e-40,5.373541279197445e-45,1.6154743467848866e-37,4.7837627113377896e-42,-5.36952240941542e-45,2.870506898553707e-48,6.739116049455924e-41,3.9910378751052746e-46,2.2421290146219175e-50,1.1210645073109587e-51,5.991906058495761e-56,8.411870475112548e-65,2.580138782457614e-66,5.159661692912445e-69,2.861602001865536e-73,4.769336669775893e-74,3.2642023917593588e-68,5.027081296717972e-69,4.4823428816115924e-13,1.9067873613255185e-17,2.589369519795775e-71,3.189619177146505e-73,1.9137715062879027e-72,1.6384804342339733e-70,1.0768399690374187e-65,1.3669438595351e-67,1.5224182316779804e-68,1.7592350819305038,0.1754426474930025
0.12,8.720109679075742,8.931664818636337,1.0430306250296186,0.025303279224269965,6.384890361782469e-07,5.7669776864371144e-11,999.9999999999923,8.065894396785748e-12,4.999143639774508e-14,1.1896837328147457e-28,3.6211739909706477e-31,99.99999999999991,1.0253344332380782e-13,50.0,3.4140949444849486e-17,1.365688124603416e-19,1.2396411599439368e-35,1.606512091602501e-38,60.0,5.915072985395374e-42,3.453134732319211e-46,1.4775595966096619e-43,2.008867156569577e-42,1.2342037503479946e-47,7.209385686734649e-52,3.286007697417205e-66,1.1427606082242573e-69,1.239295472084593e-34,4.8152457242599345e-39,5.6761038533874125e-67,10.0,1.2471754436673625e-14,6.986807314443524e-69,0.21155513956059174,1.0,1.0,7.73635815227362,0.20810005942143833,2.5482539772819233e-05,3.1924451808912347e-09,4.5490549939753706e-10,3.2263577587142996e-12,1.4355490724296067e-26,4.994666252228612e-29,5.746470997772347e-12,3.0760032997142346e-16,2.492743629998284e-15,1.0242284833454846e-19,1.8081084045411549e-32,3.717886416253779e-37,9.97097351705687e-18,1.810586995485324e-33,-1.2396411599439369e-36,9.627242403644214e-40,2.957536492697687e-44,7.428216468215101e-37,2.4076228621299674e-41,-2.955119193219324e-44,1.7265673661596056e-47,3.0991028998598424e-40,2.008867156569577e-45,1.2342037503479947e-49,6.171018751739973e-51,3.604692843367324e-55,8.311987269966149e-64,2.583397327106645e-65,5.653248641222923e-68,3.428281824672772e-72,5.713803041121286e-73,3.2720340827883155e-67,5.498025002896836e-68,8.040950887912395e-13,3.7415263310020875e-17,2.8380519266937064e-70,3.4934036572217623e-72,2.0960421943330573e-71,1.6430038487086027e-69,1.162435261912669e-64,1.4777075966891126e-66,1.7971309978762596e-67,1.7397908330239364,0.18768879576029024
0.13,8.62622408402023,8.853145420316114,1.1174587221996093,0.029393984987068,9.361437585324488e-07,9.086137988407665e-11,999.9999999999865,1.3786248205038345e-11,9.280205888405721e-14,3.7826805159718565e-28,1.3574211761829184e-30,99.99999999999983,1.755014022175629e-13,50.0,6.878853483901642e-17,2.7516510201061117e-19,5.0355027787384e-35,7.070122489038903e-38,60.0,2.822048867289114e-41,1.786295814025665e-45,7.0488698381798145e-43,8.841121781475516e-42,5.889081509529221e-47,3.730059730901828e-51,3.101174994493613e-65,1.2609022686974927e-68,5.033981329778892e-34,2.1189896632967115e-38,5.804490857147669e-66,10.0,2.3147914421607703e-14,7.137103588124609e-68,0.2269213362958789,1.0,1.0,7.581048688296446,0.2229038647401805,3.437302538509267e-05,4.680718792662244e-09,7.158620405085727e-10,5.514499282015338e-12,4.197148160564527e-26,1.7210870054478216e-28,9.051037707964137e-12,5.2650420665268875e-16,4.6263452372350575e-15,2.0636560451704928e-19,6.777037918255035e-32,1.5101943989336677e-36,1.8505378756409067e-17,6.787105880914592e-33,-5.0355027787384e-36,4.236429395688764e-39,1.411024433644557e-43,3.0170636879164466e-36,1.0594948316483558e-40,-1.409773967635963e-43,8.931479070128325e-47,1.2588756946846e-39,8.841121781475516e-45,5.889081509529221e-49,2.9445407547646107e-50,1.865029865450914e-54,6.775266309000861e-63,2.4345040687376757e-64,5.7792728117737085e-67,3.782706806092478e-71,6.304511343487464e-72,3.0869007873173586e-66,5.6088106890038105e-67,1.3739952376195105e-12,6.944374326482311e-17,2.9022454285738343e-69,3.5685517940623047e-71,2.1411310764373827e-70,1.5505874972468064e-68,1.0278901363109081e-63,1.30854771589826e-65,1.725601166499314e-66,1.7207063900781283,0.19942705967063393
0.14,8.5340591541843,8.776042670380436,1.1902089134547114,0.03374575066206591,1.332590283197828e-06,1.3817306299090434e-10,999.9999999999776,2.2607788397261773e-11,1.6430383197076508e-13,1.099290236291732e-27,4.590996594457152e-30,99.9999999999997,2.882144779920307e-13,50.0,1.3139941912108715e-16,5.256202621191972e-19,1.8380704883285132e-34,2.7819821819900217e-37,60.0,1.1963259348648174e-40,8.157297678260682e-45,2.987959638081521e-42,3.478948166595691e-41,2.4968271656195864e-46,1.703672649516096e-50,2.321987964936636e-64,1.1062550052793496e-67,1.837471780385e-33,8.337268169085381e-38,4.7075194674820645e-65,10.0,4.0975474356905955e-14,5.7786071826004945e-67,0.24198351619613026,1.0,1.0,7.430016283194483,0.23736686767770093,4.5284509453213294e-05,6.66295141598914e-09,1.0872982732094005e-09,9.04311535890471e-12,1.1296217350457157e-25,5.394558843461023e-28,1.3759663403491987e-11,8.646434339760921e-16,8.188911714714037e-15,3.9419825736326147e-19,2.291823353667806e-31,5.512415341155001e-36,3.2755642341728436e-17,2.295498297228576e-32,-1.8380704883285132e-35,1.6667966573242833e-38,5.981629674324087e-43,1.1011748393632908e-35,4.1686340845426905e-40,-5.975919276163043e-43,4.078648839130341e-46,4.595176220821283e-39,3.4789481665956913e-44,2.4968271656195866e-48,1.2484135828097933e-49,8.51836324758048e-54,4.705711378384432e-62,1.8199302162094108e-63,4.685394367376464e-66,3.318765015838049e-70,5.531275026396748e-71,2.310430750571428e-65,4.5343853456579443e-66,2.2525837448547894e-12,1.2292642307071788e-16,2.3537597337410324e-68,2.8893035913002472e-70,1.7335821547801485e-69,1.160993982468318e-67,7.698546632224962e-63,9.81468385980903e-65,1.395069644250897e-65,1.7019721605129374,0.21067847883349014
0.15,8.443569430104644,8.7003193324069,1.2613265642474865,0.038350404373804096,1.8492457962567187e-06,2.0380550392768098e-10,999.9999999999643,3.577526989959433e-11,2.7926945164242145e-13,2.9610842317395498e-27,1.4250038967966614e-29,99.9999999999995,4.567364489328861e-13,50.0,2.3973684260868665e-16,9.589915883291357e-19,6.124731030164071e-34,9.951100412905163e-37,60.0,4.5909869051683655e-40,3.3572985391555576e-44,1.1465716078904124e-41,1.24445184196026e-40,9.583001454711339e-46,7.013065610454951e-50,1.5142727273845158e-63,8.332142684994734e-67,6.1225893114008605e-33,2.981999594898115e-37,3.300770588130029e-64,10.0,6.9634018992353e-14,4.046547872653251e-66,0.2567499023022539,1.0,1.0,7.28310870651356,0.2514983047620212,5.8460291466120356e-05,9.246228981283593e-09,1.6018238155017143e-09,1.4310107959837733e-11,2.8310271450208444e-25,1.5584035285163788e-27,2.028920310298142e-11,1.3702093467986584e-15,1.3915525213599336e-14,7.1921052782606e-19,7.112774305360506e-31,1.836776793420258e-35,5.566209201081646e-17,7.125019483983307e-32,-6.124731030164071e-35,5.961478273932762e-38,2.295493452584183e-42,3.668874618908646e-35,1.4909997974490574e-39,-2.293143215780825e-42,1.678649269577779e-45,1.5311827575410178e-38,1.24445184196026e-43,9.583001454711339e-48,4.791500727355669e-49,3.506532805227476e-53,2.8570884689059374e-61,1.1850120172025291e-62,3.2841063027600234e-65,2.4996428054984204e-69,4.166071342497367e-70,1.5061796316392018e-64,3.1705811566425274e-65,3.563600186160945e-12,2.08902056977059e-16,1.6503852940650148e-67,2.0232739363266256e-69,1.2139643617959753e-68,7.57136363692258e-67,5.0145855301636525e-62,6.402198818232423e-64,9.75862673557576e-65,1.6835788879748836,0.22146309364069805
0.16,8.354711031985433,8.625939463058616,1.3308554605605556,0.04320005572213751,2.5099809111283594e-06,2.927370680645663e-10,999.999999999945,5.488179981168093e-11,4.581196135396687e-13,7.463777633531313e-27,4.102620264019961e-29,99.99999999999922,7.016780950046669e-13,50.0,4.202615082395038e-16,1.6811288418436756e-18,1.8854663768045137e-33,3.275288640078221e-36,60.0,1.6150415911694702e-39,1.2620826577827115e-43,4.0331864320371485e-41,4.096095885993116e-40,3.3716044077560984e-45,2.636847722735316e-49,8.751744126429896e-63,5.526027529209399e-66,1.884761404653184e-32,9.81414911199667e-37,2.0444570007446652e-63,10.0,1.1420847719083693e-13,2.5029488849621165e-65,0.2712284310731785,1.0,1.0,7.140180386297405,0.26530709099766836,7.414779639360576e-05,1.2549904555641797e-08,2.2979911046670566e-09,2.1952719924672373e-11,6.6681107363560845e-25,4.193368985930689e-27,2.913337118745547e-11,2.1050342850140005e-15,2.2821928375335536e-14,1.2607845247185113e-18,2.047540609200674e-30,5.654284213959552e-35,9.128769693955997e-17,2.051310132009981e-31,-1.8854663768045139e-34,1.9619431008645937e-37,8.075207955847351e-42,1.129316996260309e-34,4.907074555998336e-39,-8.066372864074297e-42,6.310413288913557e-45,4.713665942011284e-38,4.0960958859931165e-43,3.3716044077560983e-47,1.6858022038780493e-48,1.318423861367658e-52,1.5429309681598868e-60,6.837838741083958e-62,2.0334049456862304e-64,1.6578082587628198e-68,2.7630137646046995e-69,8.701685148730585e-64,1.9581508877359075e-64,5.465338285729883e-12,3.426254315725108e-16,1.0222285003723326e-66,1.2514744424810582e-68,7.50884665488635e-68,4.375872063214948e-66,2.8922545200601824e-61,3.697933624927659e-63,6.017481232425323e-64,1.665517637775623,0.2317999999236536
0.17,8.26744159188722,8.552868356574136,1.3988378767162888,0.048287083411551905,3.3411550661772964e-06,4.107862435989448e-10,999.9999999999176,8.192852780540937e-11,7.284286152550973e-13,1.774197893365503e-26,1.104960411410574e-28,99.9999999999988,1.0489945700640446e-12,50.0,7.112970588991027e-16,2.8453373773970323e-18,5.410220049341499e-33,1.0010901594505906e-35,60.0,5.256817080679075e-39,4.374124765021792e-43,1.3126732318699123e-40,1.2520088256960387e-39,1.0975736950460883e-44,9.140469041104426e-49,4.516126473199331e-62,3.2429720941190843e-65,5.408065150588804e-32,2.99945659776563e-36,1.1255566043234788e-62,10.0,1.8156309898039186e-13,1.376011925056436e-64,0.2854267646869131,1.0,1.0,7.001092064271897,0.27880183367502676,9.259746596253139e-05,1.670577533088648e-08,3.2207471265469605e-09,3.2771411122163746e-11,1.4872712834862847e-24,1.0601115346335065e-26,4.086882544588118e-11,3.146983710192134e-15,3.627917135097504e-14,2.133891176697308e-18,5.5139859267516925e-30,1.6224195451766412e-34,1.4511665557552803e-16,5.52480205705287e-31,-5.4102200493415e-34,5.996027322542185e-37,2.6284085403395375e-41,3.240133116409368e-34,1.4997282988828151e-38,-2.625346463739825e-41,2.1870623825108962e-44,1.3525550123353749e-37,1.2520088256960387e-42,1.0975736950460884e-46,5.487868475230442e-48,4.570234520552213e-52,7.505041757782274e-60,3.5228566502132886e-61,1.1190706601352273e-63,9.728916282357253e-68,1.6214860470595422e-68,4.488606234698148e-63,1.0748657632921054e-63,8.156540160744762e-12,5.446892969411756e-16,5.627783021617394e-66,6.88005962528218e-68,4.128035775169308e-67,2.2580632365996656e-65,1.4966047873728915e-60,1.9162844664663532e-62,3.315900798380381e-63,1.6477797830837058,0.2417074002104255
0.18,8.181720189299675,8.481072492027614,1.4653146398026424,0.053604123514939615,4.371641529207589e-06,5.646715058931846e-10,999.9999999998796,1.1938839200150766e-10,1.1266714904084803e-12,4.0032886450464505e-26,2.804468174004737e-28,99.99999999999822,1.5308416548842405e-12,50.0,1.1669843919572184e-15,4.668197034412125e-18,1.4567788852016212e-32,2.859977380370502e-35,60.0,1.593070192768813e-38,1.4059350837592566e-42,3.977754386731145e-40,3.576929796941397e-39,3.3266219282315273e-44,2.9384767141494683e-48,2.1111802414266448e-61,1.7063177940941265e-64,1.4561632159545185e-31,8.568373742134636e-36,5.58614515839335e-62,10.0,2.8077521114583547e-13,6.821425737359107e-64,0.2993523027279399,1.0,1.0,6.865710471503513,0.2919908454902297,0.00011406175400635456,2.1858207646037948e-08,4.4218613335437276e-09,4.7755356800603066e-11,3.1609799924541438e-24,2.5359728264245277e-26,5.616098225834061e-11,4.592524964652722e-15,5.610017764203257e-14,3.500953175871655e-18,1.3993217605704595e-29,4.368489647863556e-34,2.2440065867478644e-16,1.4022340870023684e-30,-1.4567788852016213e-33,1.7128002878367634e-36,7.965350963844066e-41,8.723536563725458e-34,4.284186871067318e-38,-7.95550877346229e-41,7.029675418796284e-44,3.641947213004053e-37,3.576929796941397e-42,3.3266219282315275e-46,1.6633109641157636e-47,1.4692383570747343e-51,3.316436962180248e-59,1.6442550318739657e-60,5.552018802511368e-63,5.1189533822823793e-67,8.531588970470633e-68,2.097537389951889e-62,5.320635166359099e-63,1.1882684157921386e-11,8.423256334375064e-16,2.793072579196675e-65,3.410712868679553e-67,2.046427721207732e-66,1.0555901207133224e-64,7.010814051565185e-60,8.989863686117396e-62,1.6483965219307813e-62,1.6303569918053762,0.25120265183335844
0.19,8.097507288768051,8.410519482269514,1.530325192045223,0.05914405812918228,5.632843085101746e-06,7.620692950588441e-10,999.999999999828,1.702751452858185e-10,1.7002809807526097e-12,8.628585150488022e-26,6.758985832234039e-28,99.99999999999743,2.186508513422701e-12,50.0,1.8622904041924077e-15,7.449599332946774e-18,3.714441660572125e-32,7.714415034761481e-35,60.0,4.5453952900531566e-38,4.243290172889612e-42,1.1348635680794802e-39,9.648605608531535e-39,9.492891984206463e-44,8.870343515941849e-48,9.101811959736169e-61,8.249516386300177e-64,3.7127808530609784e-31,2.3110264912695816e-35,2.551823399114252e-61,10.0,4.2364562430363016e-13,3.112143472784477e-63,0.3130121935014633,1.0,1.0,6.733908021398047,0.30488215724646095,0.00013879421586250335,2.8164215425508727e-08,5.960334244241049e-09,6.81100581143274e-11,6.4355167162680665e-24,5.775151841185879e-26,7.57696278031979e-11,6.559525540268103e-15,8.4641590956792e-14,5.586871212577223e-18,3.3720673544108977e-29,1.1138342559182936e-33,3.3856627628387406e-16,3.3794929161170194e-30,-3.714441660572125e-33,4.619558230276782e-36,2.2726976450265784e-40,2.224042943360736e-33,1.1555132456347909e-37,-2.2697271361589606e-40,2.1216450864448062e-43,9.286104151430312e-37,9.648605608531535e-42,9.492891984206463e-46,4.746445992103231e-47,4.435171757970924e-51,1.3510531048287448e-58,7.077303695858542e-60,2.535324366341586e-62,2.4748549158900534e-66,4.124758193150089e-67,9.039569090280246e-62,2.4237186471367523e-62,1.6942785403720685e-11,1.2709368729108905e-15,1.275911699557126e-64,1.5560717363922387e-66,9.336430418353432e-66,4.550905979868084e-64,3.0182462384251186e-59,3.875904179445357e-61,7.507514916811384e-62,1.613241213883581,0.2603023122567381
0.2,8.014764684505312,8.341178028585992,1.5939076461937955,0.06490000531666945,7.158698206338011e-06,1.0116653242265159e-09,999.999999999759,2.3821139481912663e-10,2.509840862519903e-12,1.7832475802153386e-25,1.5523527073171309e-27,99.99999999999635,3.063342704864012e-12,50.0,2.8987274238628646e-15,1.1595627902116957e-17,8.994490289317091e-32,1.9694691077150873e-34,60.0,1.2231860009609257e-37,1.203550774795131e-41,3.053752267329381e-39,2.463339817932978e-38,2.554918505140382e-43,2.516412211639547e-47,3.597339612754262e-60,3.624566518308193e-63,8.990249989319285e-31,5.899531828928151e-35,1.06413031177387e-60,10.0,6.252425835479197e-13,1.2963258586357888e-62,0.32641334408067957,1.0,1.0,6.605562526758576,0.31748352913242567,0.00016704868796288131,3.579349103169006e-08,7.902753477954876e-09,9.528455792765066e-11,1.2606432470680013e-23,1.258307878327613e-25,1.0055386388167508e-10,9.190028114592036e-15,1.249122976412226e-13,8.696182271588594e-18,7.743783036607017e-29,2.6970749967957857e-33,4.996490469234363e-16,7.761763536585654e-30,-8.994490289317092e-33,1.1792350926271306e-35,6.1159300048046286e-40,5.384895109932398e-33,2.9497659144640755e-37,-6.107504534658762e-40,6.017753873975655e-43,2.248622572329273e-36,2.4633398179329777e-41,2.5549185051403817e-45,1.2774592525701909e-46,1.2582061058197734e-50,5.087936612339017e-58,2.7927412652608066e-59,1.0568811787372148e-61,1.087369955492458e-65,1.8122832591540966e-66,3.571413095581416e-61,1.0080641547619156e-61,2.369609096520221e-11,1.8757277506437592e-15,5.32065155886935e-64,6.481629293178944e-66,3.8889775759073665e-65,1.798669806377131e-63,1.1978119954373057e-58,1.540430272332708e-60,3.143111578435781e-61,1.5964246700194489,0.2690221811224709
0.21,7.933455441852242,8.27301787277806,1.6560988440606523,0.07086530848888938,8.985680360033705e-06,1.3232082959708226e-09,999.9999999996683,3.275070599045459e-10,3.6317950964462252e-12,3.551130891508133e-25,3.418982440001051e-27,99.99999999999493,4.2178228990060895e-12,50.0,4.41185301807548e-15,1.7648561457024537e-17,2.083263460980104e-31,4.797281942986645e-34,60.0,3.1330007813579436e-37,3.2415094634116734e-41,7.821155800275184e-39,6.000453230647881e-38,6.544900296329406e-43,6.778675535265287e-47,1.3291987551940504e-59,1.4833163505343487e-62,2.0822305238595627e-30,1.4369111655362242e-34,4.1406303785375874e-60,10.0,9.045733104283899e-13,5.038155622108021e-62,0.3395624309258202,1.0,1.0,6.480556924130165,0.32980246264235263,0.00019907854181701152,4.492840180016853e-08,1.0323660719839432e-08,1.3100282396181837e-10,2.385055045984359e-23,2.634568142074168e-25,1.314772650172743e-10,1.2653468697018269e-14,1.8070738421869616e-13,1.3235559054226441e-17,1.7053267589528063e-28,6.246691571578688e-33,7.228293069975991e-16,1.7094912200005254e-29,-2.083263460980104e-32,2.872103164229271e-35,1.5665003906789717e-39,1.24708425425699e-32,7.184555827681121e-37,-1.564231160055037e-39,1.6207547317058367e-42,5.20815865245026e-36,6.000453230647882e-41,6.544900296329406e-45,3.272450148164703e-46,3.3893377676326434e-50,1.7925907420363028e-57,1.0302339611265869e-58,4.11096405152669e-61,4.449949051603046e-65,7.416581752671744e-66,1.319122443949767e-60,3.911859189642332e-61,3.256979132836725e-11,2.71371993128517e-15,2.0703151892687938e-63,2.519077811054011e-65,1.5114466866324064e-64,6.645993775970253e-63,4.435987558824679e-58,5.713212423892749e-60,1.2248784775004375e-60,1.5798998397519322,0.2773773405728832
0.22,7.853543842916017,8.206009752660343,1.716934410880571,0.0770335265628265,1.1152790329070943e-05,1.707558887565111e-09,999.9999999995506,4.4323902629878064e-10,5.161404953095233e-12,6.838688292194605e-25,7.249015718225242e-27,99.99999999999305,5.716654906415012e-12,50.0,6.579975012777072e-15,2.6321698485248516e-17,4.634008603449543e-31,1.1193454802202444e-33,60.0,7.666526045708213e-37,8.317872828141771e-41,1.9137200219775768e-38,1.4001241483724276e-37,1.601764687887832e-42,1.7397596866787863e-46,4.597345354493254e-59,5.642226175218901e-62,4.631598288239668e-30,3.3524730984535976e-34,1.5030435170369714e-59,10.0,1.2853166143774909e-12,1.827051175354832e-61,0.35246590974432646,1.0,1.0,6.358779016247414,0.3418462116448577,0.00023513601052241364,5.576395164535472e-08,1.3305879879475725e-08,1.7729561051951227e-10,4.3725080085292025e-23,5.320771202248976e-25,1.6961255777521624e-10,1.7149964719245036e-14,2.567542526522062e-13,1.9739925038331216e-17,3.6152446625361415e-28,1.3894794864719003e-32,1.027016650921533e-15,3.624507859112621e-29,-4.6340086034495433e-32,6.700739829230051e-35,3.8332630228541065e-39,2.773700215872819e-32,1.6762365492267988e-36,-3.827440043955154e-39,4.158936414070886e-42,1.1585021508623857e-35,1.4001241483724277e-40,1.601764687887832e-44,8.008823439439161e-46,8.698798433393931e-50,5.936886885077216e-57,3.557632802229993e-58,1.4917590646864293e-60,1.6926678525656703e-64,2.8211130876094506e-65,4.5608043309858377e-60,1.4165031308814576e-60,4.4066839306999483e-11,3.855949843132473e-15,7.515217585184857e-63,9.13525587677416e-65,5.481153526064496e-64,2.2986726772466273e-62,1.5407557355177168e-57,1.987294098591711e-59,4.466641834449625e-60,1.5636594503883168,0.285382192956083
0.23,7.774995346854349,8.140125369549478,1.7764487950254915,0.08339842679055036,1.3701539761290217e-05,2.176724263062548e-09,999.9999999994001,5.913192799976191e-10,7.215588620915402e-12,1.2769527659671454e-24,1.4840939128783055e-26,99.99999999999062,7.637719619438997e-12,50.0,9.633314106651975e-15,3.8536012963533605e-17,9.935246331426933e-31,2.512559591607904e-33,60.0,1.801196551626812e-36,2.045253063987915e-40,4.495832391621842e-38,3.1429133478311527e-37,3.763734803063883e-42,4.278621360437099e-46,1.504547143138708e-58,2.025625433829123e-61,9.929835584434293e-30,7.524607533528199e-34,5.155695587057858e-59,10.0,1.7965257724812665e-12,6.260523781066012e-61,0.36513002269512956,1.0,1.0,6.240121247354549,0.35362179046928727,0.0002754715956932935,6.850769880645109e-08,1.6940738680491842e-08,2.365277119990477e-10,7.789325773413937e-23,1.0398102890127984e-24,2.1614488238234659e-10,2.2913158858316993e-14,3.588527682244397e-13,2.8899942319955924e-17,7.400609893222659e-28,2.978950675330288e-32,1.4354105215895079e-15,7.420469564391527e-29,-9.935246331426934e-32,1.5039333618614889e-34,9.00598275813406e-39,5.946098583789103e-32,3.7623037667640996e-36,-8.991664783243685e-39,1.0226265319939576e-41,2.4838115828567333e-35,3.1429133478311526e-40,3.7637348030638835e-44,1.8818674015319415e-45,2.1393106802185495e-49,1.8611712384010857e-56,1.1623921498137816e-57,5.115183078380791e-60,6.0768763014873696e-64,1.0128127169145617e-64,1.492026095576435e-59,4.846368990143475e-60,5.877262284526011e-11,5.3895773174437996e-15,2.577847793528929e-62,3.1302618905330057e-64,1.8781571343198035e-63,7.522735715693541e-62,5.0549069088851403e-57,6.529521537971175e-59,1.535305083508992e-59,1.5476964689169674,0.2930504947529526
0.24,7.697776530741806,8.075337339857317,1.8346753271365024,0.08995397407002881,1.66759330290405e-05,2.7439097276452204e-09,999.9999999992094,7.785906712655729e-10,9.936842584092863e-12,2.318240520596879e-24,2.9428353315306776e-26,99.99999999998751,1.0071403006805957e-11,50.0,1.3866646112792517e-14,5.547073065259961e-17,2.0592993277530865e-30,5.4425268075357154e-33,60.0,4.0762084325474736e-36,4.835039059945769e-40,1.0173596959583136e-37,6.808168583144714e-37,8.518678809356135e-42,1.011665102906645e-45,4.672971830524897e-58,6.878345528160563e-61,2.0581272060909778e-29,1.6297998205634938e-33,1.6754468659101454e-58,10.0,2.473599184617497e-12,2.0322954732680145e-60,0.3775608091155115,1.0,1.0,6.1244804589008375,0.3651359859458999,0.00032033351143384846,8.337966514520249e-08,2.1328405284131952e-08,3.1143626850622916e-10,1.3516987488255992e-22,1.9718739754892957e-24,2.723766921631266e-10,3.021420902041787e-14,4.940687999820846e-13,4.159993833837755e-17,1.4673014113531569e-27,6.174381618272933e-32,1.976274370686481e-15,1.4714176657653387e-28,-2.0592993277530864e-31,3.257363667656334e-34,2.0381042162737368e-38,1.232319997010725e-31,8.14899910281747e-36,-2.0347193919166271e-38,2.4175195299728847e-41,5.148248319382716e-35,6.808168583144714e-40,8.518678809356135e-44,4.2593394046780677e-45,5.058325514533225e-49,5.547162462138967e-56,3.60434171514415e-57,1.661690174853615e-59,2.063503658448169e-63,3.439172764080282e-64,4.6323259210589525e-59,1.5708096143878417e-59,7.736434728962406e-11,7.420797553852492e-15,8.377234329550728e-62,1.0161477366340073e-63,6.096886419804043e-63,2.3364859152624485e-61,1.573670576270169e-56,2.0357450963856604e-58,4.998029601783546e-59,1.5320040899660512,0.3003953912882217
