Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
3.09,265236.8016141463,5999.999955369863,4.524259014223719e-05,0.0008996665231935008,34587.03543846443,-1.188292878825055e-09,-3.0437790750919746e-07,5965443.863644751,-1.3107357447482553e-10,1.0000000000422264,-4.222613858025067e-11,3.09,100.0,10857.908632006445,142.0913679935458,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11930.887727289502,11931.233556558165,0.3458703543846443,1502.171482571263,5.861098144865963e-06,-4.4942856167027285e-11,-1.1792250703031068e-20,5999.999953033348,5999.999955369863,-2.2620271625137207e-07,-1.3770844917790402e-09,-5.941464394125275e-10,-1.5218895375459873e-07,-5.941464394376162e-11,-3.3780910864200535e-12,-4.222613858025067e-08,23.096934001331597,1.0,1705.0964159225496,217.1581726401289,0.1,0.1
3.1,265132.3069577448,5999.999955353517,4.526042127284695e-05,0.000900005465839464,34691.29917500804,-1.1955603219520992e-09,-3.0510887771241555e-07,5965339.6999078095,-1.3152308761531614e-10,1.0000000000427884,-4.2788171817261844e-11,3.1,100.0,10857.535421305103,142.4645786948873,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11930.679399815619,11931.026271629844,0.34691299175008045,1506.648038414969,5.863104734832108e-06,-4.4959772800046145e-11,-1.1837149773786723e-20,5999.999952974651,5999.999955353517,-2.262918638355658e-07,-1.3809356339349471e-09,-5.977801609760496e-10,-1.5255443885620777e-07,-5.977801610016277e-11,-3.4230537453809477e-12,-4.278817181726184e-08,23.087040981290933,1.0,1709.5749443386476,217.15070842610206,0.1,0.1
3.11,265027.85923706065,5999.99995533716,4.527825844563889e-05,0.0009003445233456157,34795.516074739186,-1.2028267219477683e-09,-3.0583708897003125e-07,5965235.583007681,-1.3197276995073803e-10,1.0000000000433535,-4.335338677204538e-11,3.11,100.0,10857.162404142864,142.83759585712554,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11930.471166015363,11930.819079905015,0.3479551607473919,1511.122275837628,5.8651120257863675e-06,-4.497669515424486e-11,-1.1882096065589782e-20,5999.999952915017,5999.99995533716,-2.2638104162475507e-07,-1.384777075664693e-09,-6.014133609738842e-10,-1.5291854448501563e-07,-6.014133609999575e-11,-3.4682709417636304e-12,-4.335338677204538e-08,23.077153085059837,1.0,1714.0511502855065,217.1432480828573,0.1,0.1
3.12,264923.4584279356,5999.999955320791,4.52961016624104e-05,0.000900683695746127,34899.686161764694,-1.2100919961671132e-09,-3.065625551925556e-07,5965131.512920258,-1.3242262153830996e-10,1.000000000043922,-4.392177996191148e-11,3.12,100.0,10856.789580392027,143.2104196079634,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11930.263025840515,11930.611981335924,0.348996861617647,1515.5941963199948,5.86712001792332e-06,-4.49936232313172e-11,-1.1927089616751569e-20,5999.999952854563,5999.999955320791,-2.2647024962792296e-07,-1.3886088665890297e-09,-6.050459980835566e-10,-1.532812775962778e-07,-6.050459981101314e-11,-3.5137423969529188e-12,-4.392177996191148e-08,23.067270309355887,1.0,1718.5250352955607,217.13579160784056,0.1,0.1
3.13,264819.1045062274,5999.999955304411,4.531395092495916e-05,0.000901022983075174,35003.80946017565,-1.2173560633033675e-09,-3.072852902032697e-07,5965027.489621448,-1.3287264243526744e-10,1.0000000000444935,-4.449334783828297e-11,3.13,100.0,10856.41694992495,143.5830500750412,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11930.054979242897,11930.404975874864,0.35003809460175656,1520.063801341577,5.869128711437556e-06,-4.5010557032957215e-11,-1.1972130465610561e-20,5999.999952793411,5999.999955304411,-2.2655948785405364e-07,-1.3924310560232797e-09,-6.086780316516838e-10,-1.5364264510163485e-07,-6.086780316787661e-11,-3.559467827062638e-12,-4.449334783828297e-08,23.057392650899335,1.0,1722.9966009004943,217.12833899849898,0.1,0.1
3.14,264714.7974478097,5999.999955288019,4.533180623508318e-05,0.000901362385366939,35107.88599404741,-1.2246188433879488e-09,-3.0800530773822504e-07,5964923.513087179,-1.3332283269886284e-10,1.0000000000450684,-4.5068086786695523e-11,3.14,100.0,10856.044512614053,143.95548738593686,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11929.847026174357,11930.198063474194,0.3510788599404741,1524.5310923806323,5.871138106523683e-06,-4.502749656085923e-11,-1.2017218650532434e-20,5999.999952731701,5999.999955288019,-2.2664875631213322e-07,-1.3962436929766384e-09,-6.123094216939744e-10,-1.5400265386911252e-07,-6.123094217215702e-11,-3.605446942935642e-12,-4.5068086786695526e-08,23.047520106413103,1.0,1727.4658486312424,217.12089025228107,0.1,0.1
3.15,264610.5372285717,5999.999955271615,4.5349667594580754e-05,0.0009017019026556102,35211.91578743955,-1.2318802577904573e-09,-3.087226214462433e-07,5964819.583293389,-1.3377319238636536e-10,1.0000000000456462,-4.5645993126797417e-11,3.15,100.0,10855.672268331824,144.32773166816565,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11929.63916658678,11929.991244086314,0.35211915787439557,1528.9960709141724,5.8731482033763285e-06,-4.504444181671787e-11,-1.2062354209910063e-20,5999.999952669581,5999.999955271615,-2.267380550111491e-07,-1.400046826151472e-09,-6.159401288952286e-10,-1.5436131072312164e-07,-6.159401289233439e-11,-3.651679450143793e-12,-4.5645993126797416e-08,23.037652672622748,1.0,1731.9327800179879,217.11344536663648,0.1,0.1
3.16,264506.3238244185,5999.999955255201,4.5367535005250484e-05,0.0009020415349753812,35315.89886439593,-1.2391402292186772e-09,-3.0943724488891646e-07,5964715.7002160335,-1.3422372155506104e-10,1.0000000000462272,-4.622706311234978e-11,3.16,100.0,10855.300216950809,144.6997830491804,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11929.431400432068,11929.784517663684,0.35315898864395934,1533.4587384179597,5.875159002190137e-06,-4.506139280222802e-11,-1.2107537182163541e-20,5999.999952607212,5999.999955255201,-2.2682738396009015e-07,-1.4038405039426184e-09,-6.195701146093386e-10,-1.5471862244445823e-07,-6.195701146379796e-11,-3.698165048987982e-12,-4.622706311234978e-08,23.027790346256488,1.0,1736.397396590165,217.10600433901618,0.1,0.1
3.17,264402.15721127094,5999.999955238775,4.5385408468891286e-05,0.0009023812823604518,35419.83524894464,-1.2463986817185755e-09,-3.101491915406067e-07,5964611.863831086,-1.3467442026225273e-10,1.0000000000468114,-4.6811292931226376e-11,3.17,100.0,10854.928358343619,145.07164165637138,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11929.223727662173,11929.577884158824,0.3541983524894464,1537.9190963665123,5.8771705031597695e-06,-4.507834951908487e-11,-1.2152767605740202e-20,5999.99995254477,5999.999955238775,-2.2691674316794698e-07,-1.4076247744366838e-09,-6.231993408592878e-10,-1.5507459577030335e-07,-6.231993408884607e-11,-3.74490343449811e-12,-4.6811292931226376e-08,23.017933124045218,1.0,1740.8596998764565,217.09856716687239,0.1,0.1
3.18,264298.0373650657,5999.999955222337,4.540328798730238e-05,0.0009027211448450273,35523.72496509804,-1.2536555406743033e-09,-3.1085847478844663e-07,5964508.074114534,-1.3512528856526015e-10,1.000000000047399,-4.739867870541377e-11,3.18,100.0,10854.556692382925,145.4433076170663,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11929.016148229068,11929.371343524295,0.3552372496509804,1542.377146233101,5.8791827064799e-06,-4.509531196898385e-11,-1.2198045519114633e-20,5999.9999524824425,5999.999955222337,-2.2700613264371163e-07,-1.4113996854113419e-09,-6.268277703371517e-10,-1.5542923739422332e-07,-6.268277703668628e-11,-3.7918942964331014e-12,-4.739867870541377e-08,23.008081002722463,1.0,1745.3196914047955,217.0911338476585,0.1,0.1
3.19,264193.96426175523,5999.999955205889,4.5421173562283284e-05,0.0009030611224633192,35627.56803685272,-1.260910732808194e-09,-3.115651079323389e-07,5964404.331042381,-1.3557632652141978e-10,1.0000000000479894,-4.798921649101119e-11,3.19,100.0,10854.18521894146,145.81478105853034,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11928.808662084764,11929.164895712736,0.3562756803685272,1546.8328894897518,5.881195612345226e-06,-4.511228015362073e-11,-1.2243370960788682e-20,5999.999952420426,5999.999955205889,-2.2709555239637756e-07,-1.415165284334629e-09,-6.30455366404097e-10,-1.5578255396616946e-07,-6.304553664343521e-11,-3.839137319280895e-12,-4.7989216491011185e-08,22.998233979024405,1.0,1749.7773727023641,217.08370437882922,0.1,0.1
3.2,264089.9378773077,5999.999955189429,4.5439065195633834e-05,0.0009034012152495446,35731.36448818954,-1.2681641861807654e-09,-3.1226910418495675e-07,5964300.634590645,-1.36027534188085e-10,1.0000000000485831,-4.8582902278230674e-11,3.2,100.0,10853.813937892024,146.18606210796622,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11928.601269181292,11928.958540676827,0.35731364488189543,1551.286327607247,5.88320922095046e-06,-4.5129254074691513e-11,-1.2288743969291495e-20,5999.999952358937,5999.999955189429,-2.2718500243493992e-07,-1.4189216183642424e-09,-6.340820930903827e-10,-1.5613455209247837e-07,-6.340820931211884e-11,-3.886632182258454e-12,-4.858290227823068e-08,22.988392049689885,1.0,1754.2327452955947,217.0762787578405,0.1,0.1
3.21,263985.95818770706,5999.999955172957,4.545696288915416e-05,0.0009037414232379263,35835.114343073605,-1.2754158301907178e-09,-3.129704766717433e-07,5964196.984735362,-1.3647891162262598e-10,1.00000000004918,-4.9179731991396894e-11,3.21,100.0,10853.442849107476,146.5571508925141,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11928.393969470726,11928.752278369304,0.3583511434307361,1555.7374620551238,5.88522353249033e-06,-4.514623373389251e-11,-1.2334164583179516e-20,5999.999952298201,5999.999955172957,-2.2727448276839528e-07,-1.4226687343468322e-09,-6.377079150953589e-10,-1.5648523833587165e-07,-6.377079151267215e-11,-3.934378559311752e-12,-4.917973199139689e-08,22.978555211460378,1.0,1758.6858107101693,217.06885698214953,0.1,0.1
3.22,263882.0251689532,5999.999955156474,4.5474866644644705e-05,0.0009040817464626929,35938.817625454285,-1.2826655955749358e-09,-3.1366923843091225e-07,5964093.381452582,-1.369304588824298e-10,1.00000000004978,-4.977970148894737e-11,3.22,100.0,10853.07195246074,146.92804753925162,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11928.186762905165,11928.546108742974,0.3593881762545429,1560.1862943016781,5.887238547159585e-06,-4.516321913292029e-11,-1.2379632841036508e-20,5999.999952238461,5999.999955156474,-2.2736399340574178e-07,-1.4264066788172998e-09,-6.413327977874679e-10,-1.5683461921545613e-07,-6.413327978193934e-11,-3.98237611911579e-12,-4.977970148894737e-08,22.968723461080028,1.0,1763.1365704710195,217.06143904921478,0.1,0.1
3.23,263778.13879706146,5999.999955139981,4.549277646390621e-05,0.0009044221849580791,36042.47435926519,-1.2899134144084862e-09,-3.1436540241344734e-07,5963989.824718372,-1.373821760249002e-10,1.000000000050383,-5.0382806563432215e-11,3.23,100.0,10852.701247824796,147.2987521751938,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11927.979649436744,11928.34003175069,0.3604247435926519,1564.632825813962,5.889254265152984e-06,-4.518021027347174e-11,-1.2425148781473566e-20,5999.999952179972,5999.999955139981,-2.2745353435597907e-07,-1.430135497998088e-09,-6.449567072042431e-10,-1.5718270120672367e-07,-6.44956707236738e-11,-4.030624525074577e-12,-5.0382806563432214e-08,22.958896795295605,1.0,1767.5850261023256,217.05402495649594,0.1,0.1
3.24,263674.2990480634,5999.999955123475,4.551069234873973e-05,0.0009047627387583254,36146.08456842417,-1.2971592201046203e-09,-3.1505898148310283e-07,5963886.314508813,-1.3783406310745793e-10,1.0000000000509892,-5.0989042941514414e-11,3.24,100.0,10852.330735072697,147.66926492729328,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11927.772629017627,11928.134047345378,0.36146084568424175,1569.0770580577862,5.8912706866653135e-06,-4.5197207157244e-11,-1.2470712443129149e-20,5999.999952123005,5999.999955123475,-2.2754310562810836e-07,-1.4338552377984782e-09,-6.485796100523101e-10,-1.5752949074155142e-07,-6.485796100853807e-11,-4.0791234353211534e-12,-5.098904294151441e-08,22.94907521085655,1.0,1772.0311791275194,217.04661470145396,0.1,0.1
3.25,263570.505898006,5999.999955106959,4.552861430094663e-05,0.0009051034078976776,36249.64827683335,-1.3044029474147714e-09,-3.1574998841640295e-07,5963782.850800005,-1.3828612018754043e-10,1.0000000000515987,-5.159840628396955e-11,3.25,100.0,10851.96041407755,148.03958592244007,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11927.565701600011,11927.928155480009,0.36249648276833357,1573.5189924977199,5.89328781189137e-06,-4.5214209785934484e-11,-1.2516323864669068e-20,5999.9999520678475,5999.999955106959,-2.276327072311323e-07,-1.4375659438138777e-09,-6.522014737073857e-10,-1.5787499420820147e-07,-6.522014737410385e-11,-4.127872502717565e-12,-5.159840628396955e-08,22.93925870451491,1.0,1776.4750310692807,217.039208281551,0.1,0.1
3.2600000000000002,263466.75932185317,5999.999955090431,4.554654232251559e-05,0.0009054441924139415,36353.16550947577,-1.311643772461474e-09,-3.164384696170839e-07,5963679.433566962,-1.3873834732285246e-10,1.0000000000522113,-5.221094546851331e-11,3.2600000000000002,100.0,10851.590284591917,148.40971540807303,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11927.358867133926,11927.722356104681,0.36353165509475777,1577.9586306271572,5.895305640983581e-06,-4.523121816141827e-11,-1.2561983084858505e-20,5999.999952014407,5999.999955090431,-2.277223391749903e-07,-1.4412678148886576e-09,-6.55821886230737e-10,-1.5821923480854194e-07,-6.558218862649784e-11,-4.176875637481065e-12,-5.2210945468513315e-08,22.929447272674906,1.0,1780.9165848968764,217.03180569183834,0.1,0.1
3.27,263363.05929620814,5999.999955073893,4.556447641515931e-05,0.0009057850923396785,36456.636289698574,-1.318881995424946e-09,-3.171244215944146e-07,5963576.062786339,-1.3919074457074566e-10,1.0000000000528269,-5.2826630590842064e-11,3.27,100.0,10851.220346546605,148.7796534533862,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11927.152125572678,11927.516649173805,0.36456636289698574,1582.3959738937058,5.8973241741569485e-06,-4.524823228530869e-11,-1.2607690142384147e-20,5999.999951963139,5999.999955073893,-2.2781200146824162e-07,-1.444960822840974e-09,-6.59440997712473e-10,-1.585622107972073e-07,-6.594409977473093e-11,-4.226130447267365e-12,-5.2826630590842064e-08,22.919640912261467,1.0,1785.3558414406343,217.0244069309321,0.1,0.1
3.2800000000000002,263259.4057975051,5999.999955057343,4.558241658062225e-05,0.000906126107708054,36560.06064101766,-1.3261177899795468e-09,-3.1780784644198347e-07,5963472.73843462,-1.3964331198863066e-10,1.0000000000534457,-5.344544064416906e-11,3.2800000000000002,100.0,10850.85059985219,149.14940014780063,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11926.945476869241,11927.311034641421,0.36560060641017667,1586.8310237488759,5.899343411619401e-06,-4.526525215924919e-11,-1.2653445075971932e-20,5999.999951914479,5999.999955057343,-2.279016941196046e-07,-1.4486449649108915e-09,-6.630588949897734e-10,-1.5890392322099173e-07,-6.63058895025211e-11,-4.2756352515335244e-12,-5.344544064416906e-08,22.909839620143007,1.0,1789.7928017736076,217.01701199704382,0.1,0.1
3.29,263155.79880183947,5999.999955040782,4.560036282070952e-05,0.0009064672385533853,36663.438587286975,-1.3333510859544292e-09,-3.184887570432266e-07,5963369.460487951,-1.4009604963401564e-10,1.0000000000540676,-5.406737174612278e-11,3.29,100.0,10850.481044380404,149.51895561958693,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11926.738920975902,11927.105512460683,0.3666343858728698,1591.2637816526494,5.9013633535652135e-06,-4.528227778494073e-11,-1.2699247924398415e-20,5999.999951868758,5999.999955040782,-2.279914171381007e-07,-1.452320287548794e-09,-6.666755429772146e-10,-1.592443785216133e-07,-6.666755430132602e-11,-4.325389739689823e-12,-5.406737174612278e-08,22.900043393077503,1.0,1794.2274674350433,217.00962088760807,0.1,0.1
3.3000000000000003,263052.23828532203,5999.99995502421,4.5618315137226606e-05,0.0009068084849099968,36766.77015234512,-1.340581814253447e-09,-3.1916716620603945e-07,5963266.228922493,-1.405489575644258e-10,1.0000000000546927,-5.4692419966917966e-11,3.3000000000000003,100.0,10850.111680002996,149.88831999699508,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11926.532457844987,11926.900082584816,0.3676677015234512,1595.694249063781,5.903384000188666e-06,-4.5299309164084596e-11,-1.2745098726467636e-20,5999.999951826323,5999.99995502421,-2.2808117053275325e-07,-1.455986836944269e-09,-6.702909071267235e-10,-1.5958358310301972e-07,-6.702909071633835e-11,-4.375393597353438e-12,-5.469241996691797e-08,22.890252227825442,1.0,1798.659839963941,217.00223360005992,0.1,0.1
3.31,262948.7242240789,5999.999955007627,4.563627353197935e-05,0.0009071498468122202,36870.05536001529,-1.3478099068551519e-09,-3.198430866627766e-07,5963163.043714422,-1.410020358374031e-10,1.0000000000553209,-5.532058132935535e-11,3.31,100.0,10849.742506591736,150.25749340825425,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11926.326087428844,11926.694744967095,0.36870055360015297,1600.1224274397937,5.905405351684036e-06,-4.5316346298382435e-11,-1.279099752101114e-20,5999.999951787534,5999.999955007627,-2.2817095431258735e-07,-1.459644659025505e-09,-6.739049534275759e-10,-1.599215433313883e-07,-6.73904953464857e-11,-4.425646506348428e-12,-5.532058132935535e-08,22.880466121149812,1.0,1803.0899208990509,216.9948501318347,0.1,0.1
3.3200000000000003,262845.25659425167,5999.9999549910335,4.565423800677397e-05,0.000907491324294394,36973.29423410537,-1.3550352968127962e-09,-3.20516531070252e-07,5963059.904839931,-1.4145528451050657e-10,1.0000000000559521,-5.59518518088219e-11,3.3200000000000003,100.0,10849.373524018418,150.62647598157295,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11926.119809679863,11926.489499560861,0.36973294234105375,1604.5483182369826,5.9074274082456055e-06,-4.533338918953622e-11,-1.2836944346887988e-20,5999.99995175277,5999.9999549910335,-2.2826076848662997e-07,-1.463293799458685e-09,-6.775176484063981e-10,-1.60258265535126e-07,-6.775176484443067e-11,-4.476148144705752e-12,-5.59518518088219e-08,22.87068506981616,1.0,1807.5177117788753,216.98747048036836,0.1,0.1
3.33,262741.8353719974,5999.999954974428,4.567220856341706e-05,0.0009078329173908639,37076.486798407816,-1.362257918254331e-09,-3.2118751200973856e-07,5962956.812275228,-1.4190870364131208e-10,1.0000000000565865,-5.658622733329058e-11,3.33,100.0,10849.004732154852,150.99526784513895,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11925.913624550458,11926.284346319524,0.3707648679840782,1608.971922910413,5.909450170067656e-06,-4.535043783924827e-11,-1.2882939242984784e-20,5999.999951722427,5999.999954974428,-2.2835061306391002e-07,-1.4669343036473803e-09,-6.811289591271655e-10,-1.6059375600486928e-07,-6.811289591657082e-11,-4.5268981866632464e-12,-5.658622733329058e-08,22.86090907059252,1.0,1811.9432141416673,216.98009464309703,0.1,0.1
3.34,262638.46053348837,5999.999954957812,4.569018520371558e-05,0.0009081746261359826,37179.63307669975,-1.369477706382407e-09,-3.218560419869686e-07,5962853.765996535,-1.4236229328741245e-10,1.000000000057224,-5.722370378332058e-11,3.34,100.0,10848.636130872872,151.36386912711936,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11925.707531993072,11926.07928519654,0.37179633076699753,1613.393242913924,5.91147363734447e-06,-4.536749224922126e-11,-1.2928982248215689e-20,5999.999951696915,5999.999954957812,-2.2844048805345818e-07,-1.4705662167319454e-09,-6.847388531912035e-10,-1.609280209934843e-07,-6.84738853230387e-11,-4.577896302665646e-12,-5.7223703783320576e-08,22.851138120249452,1.0,1816.3664295254323,216.97272261745744,0.1,0.1
