Time,L,R,C,I,X,A,BR,Rs,KD,kdegR,kon,koff,kdegC,k1,k2,k3,kdegX,kdegA,BI,TFs,kdegI,cell,R_expression,R_degradation,R_L_binding,C_degradation,C_I_binding,I_activation,X_degradation,A_degradation,I_expression,I_degradation
7.67,0.1,0.9994576031643624,0.0006048278466901459,0.9978728462042565,1.2044825115312604e-05,0.002201891076025437,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033028002520062,0.004997288015821812,6.970436798192895e-05,6.048278466901459e-06,0.0005433171592637246,0.0005420171301890672,6.022412557656302e-08,1.1009455380127184e-05,0.005033028002520062,0.0049893642310212824
7.68,0.1,0.9994572640834403,0.0006054512235444361,0.9978678474081637,1.2057219403964569e-05,0.002207203808974317,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033107691757498,0.0049972863204172015,6.967316523112224e-05,6.054512235444362e-06,0.0005438742121291025,0.0005425748731784055,6.028609701982284e-08,1.1036019044871585e-05,0.005033107691757498,0.004989339237040819
7.69,0.1,0.9994569261286698,0.0006060742330435704,0.9978628440905756,1.2069606173833065e-05,0.00221252185189179,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033187460638467,0.004997284630643349,6.964198096068846e-05,6.060742330435704e-06,0.0005444309270457062,0.000543132277822488,6.034803086916533e-08,1.106260925945895e-05,0.005033187460638467,0.004989314220452878
7.7,0.1,0.999456589300606,0.0006066968754050591,0.9978578362558929,1.2081985429257718e-05,0.0022178452011299716,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00503326730910824,0.00499728294650303,6.961081515980765e-05,6.066968754050591e-06,0.0005449873042086147,0.0005436893443165973,6.04099271462886e-08,1.1089226005649859e-05,0.00503326730910824,0.004989289181279465
7.71,0.1,0.9994562535998035,0.0006073191508462848,0.9978528239085135,1.2094357174575902e-05,0.0022231738530431137,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033347237112119,0.004997281267999017,6.957966781766611e-05,6.073191508462848e-06,0.0005455433438128062,0.0005442460728559156,6.047178587287951e-08,1.1115869265215569e-05,0.005033347237112119,0.004989264119542568
7.72,0.1,0.9994559190268165,0.0006079410595845023,0.9978478070528326,1.2106721414122737e-05,0.0022285078039876016,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033427244595437,0.004997279595134083,6.954853892345654e-05,6.079410595845024e-06,0.0005460990460531574,0.0005448024636355231,6.053360707061369e-08,1.1142539019938007e-05,0.005033427244595437,0.0049892390352641635
7.73,0.1,0.9994555855821987,0.0006085626018368388,0.9978427856932427,1.2119078152231088e-05,0.0022338470503219525,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033507331503561,0.004997277927910993,6.951742846637794e-05,6.085626018368388e-06,0.0005466544111244436,0.000545358516850399,6.059539076115543e-08,1.1169235251609764e-05,0.005033507331503561,0.004989213928466214
7.74,0.1,0.9994552532665033,0.0006091837778202936,0.9978377598341336,1.2131427393231567e-05,0.0022391915884068148,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050335874977818894,0.004997276266332517,6.948633643563565e-05,6.091837778202937e-06,0.0005472094392213386,0.0005459142326954205,6.065713696615784e-08,1.1195957942034074e-05,0.0050335874977818894,0.004989188799170668
7.75,0.1,0.9994549220802831,0.0006098045877517386,0.9978327294798923,1.2143769141452536e-05,0.002244541414604967,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050336677433758525,0.0049972746104014155,6.945526282044139e-05,6.098045877517386e-06,0.0005477641305384152,0.0005464696113653641,6.071884570726269e-08,1.1222707073024836e-05,0.0050336677433758525,0.004989163647399462
7.76,0.1,0.9994545920240904,0.000610425031847918,0.9978276946349033,1.2156103401220104e-05,0.002249896525281318,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050337480682309125,0.0049972729601204515,6.942420761001314e-05,6.104250318479181e-06,0.0005483184852701449,0.0005470246530549047,6.078051700610052e-08,1.124948262640659e-05,0.0050337480682309125,0.004989138473174517
7.7700000000000005,0.1,0.999454263098477,0.0006110451103254489,0.9978226553035481,1.216843017685813e-05,0.0022552569168029033,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033828472292563,0.004997271315492385,6.939317079357526e-05,6.11045110325449e-06,0.0005488725036108984,0.0005475793579586158,6.084215088429066e-08,1.1276284584014516e-05,0.005033828472292563,0.004989113276517741
7.78,0.1,0.9994539353039942,0.0006116648234008209,0.9978176114902058,1.2180749472688226e-05,0.0022606225855388846,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050339089555063304,0.004997269676519971,6.936215236035838e-05,6.116648234008209e-06,0.0005494261857549444,0.0005481337262709701,6.090374736344113e-08,1.1303112927694424e-05,0.0050339089555063304,0.004989088057451029
7.79,0.1,0.999453608641193,0.0006122841712903961,0.9978125631992524,1.2193061293029757e-05,0.0022659935278605513,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005033989517817771,0.004997268043205965,6.93311522995995e-05,6.122841712903961e-06,0.0005499795318964514,0.0005486877581863391,6.09653064651488e-08,1.1329967639302757e-05,0.005033989517817771,0.004989062815996262
7.8,0.1,0.9994532831106239,0.0006129031542104098,0.9978075104350616,1.2205365642199834e-05,0.002271369740141316,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034070159172477,0.004997266415553119,6.930017060054192e-05,6.129031542104098e-06,0.0005505325422294864,0.0005492414538989925,6.102682821099917e-08,1.135684870070658e-05,0.005034070159172477,0.004989037552175308
7.8100000000000005,0.1,0.9994529587128367,0.0006135217723769699,0.9978024532020041,1.2217662524513329e-05,0.0022767512187567155,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034150879516068,0.0049972647935641835,6.926920725243517e-05,6.135217723769699e-06,0.0005510852169480154,0.0005497948136030998,6.108831262256664e-08,1.1383756093783578e-05,0.005034150879516068,0.004989012266010021
7.82,0.1,0.9994526354483809,0.0006141400260060573,0.9977973915044482,1.2229951944282862e-05,0.002282137960084408,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034231678794198,0.004997263177241904,6.923826224453523e-05,6.141400260060574e-06,0.0005516375562459037,0.0005503478374927288,6.114975972141431e-08,1.141068980042204e-05,0.005034231678794198,0.004988986957522241
7.83,0.1,0.9994523133178057,0.0006147579153135261,0.9977923253467593,1.2242233905818816e-05,0.002287529960504174,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034312556952553,0.0049972615665890285,6.920733556610426e-05,6.147579153135261e-06,0.0005521895603169153,0.0005509005257618467,6.121116952909408e-08,1.143764980252087e-05,0.005034312556952553,0.004988961626733797
7.84,0.1,0.9994519923216596,0.0006153754405151033,0.9977872547333001,1.2254508413429322e-05,0.0022929272163979136,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034393513936848,0.004997259961608298,6.91764272064108e-05,6.153754405151033e-06,0.0005527412293547135,0.0005514528786043195,6.12725420671466e-08,1.1464636081989568e-05,0.005034393513936848,0.0049889362736665
7.8500000000000005,0.1,0.9994516724604907,0.0006159926018263892,0.9977821796684305,1.2266775471420275e-05,0.0022983297241496465,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050344745496928335,0.004997258362302454,6.914553715472961e-05,6.159926018263892e-06,0.0005532925635528609,0.0005520048962139124,6.133387735710138e-08,1.1491648620748232e-05,0.0050344745496928335,0.0049889108983421524
7.86,0.1,0.9994513537348467,0.0006166093994628572,0.997777100156508,1.2279035084095325e-05,0.0023037374801455086,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034555664166289,0.004997256768674234,6.911466540034182e-05,6.1660939946285715e-06,0.0005538435631048188,0.0005525565787842896,6.139517542047662e-08,1.1518687400727543e-05,0.005034555664166289,0.00498888550078254
7.87,0.1,0.9994510361452749,0.0006172258336398541,0.9977720162018872,1.2291287255755879e-05,0.002309150480773754,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034636857303028,0.004997255180726375,6.90838119325348e-05,6.172258336398541e-06,0.0005543942282039484,0.0005531079265090145,6.14564362787794e-08,1.154575240386877e-05,0.005034636857303028,0.004988860081009436
7.88,0.1,0.9994507196923218,0.0006178419045726003,0.99776692780892,1.2303531990701107e-05,0.0023145687224247528,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034718129048894,0.004997253598461609,6.905297674060217e-05,6.1784190457260025e-06,0.0005549445590435097,0.0005536589395815498,6.151765995350553e-08,1.1572843612123765e-05,0.005034718129048894,0.0049888346390445995
7.890000000000001,0.1,0.9994504043765338,0.0006184576124761893,0.9977618349819557,1.2315769293227941e-05,0.002319992201490989,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034799479349762,0.004997252021882669,6.902215981384391e-05,6.184576124761894e-06,0.0005554945558166621,0.0005542096181952573,6.157884646613971e-08,1.1599961007454946e-05,0.005034799479349762,0.004988809174909779
7.9,0.1,0.9994500901984567,0.0006190729575655886,0.9977567377253409,1.2327999167631071e-05,0.00232542091436706,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050348809081515395,0.004997250450992283,6.899136114156624e-05,6.190729575655886e-06,0.0005560442187164646,0.0005547599625433982,6.163999583815536e-08,1.1627104571835299e-05,0.0050348809081515395,0.004988783688626704
7.91,0.1,0.9994497771586358,0.0006196879400556389,0.9977516360434194,1.2340221618202953e-05,0.0023308548574496753,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005034962415400166,0.004997248885793179,6.896058071308164e-05,6.1968794005563886e-06,0.0005565935479358752,0.0005553099728191329,6.170110809101476e-08,1.1654274287248376e-05,0.005034962415400166,0.004988758180217098
7.92,0.1,0.9994494652576161,0.0006203025601610547,0.9977465299405325,1.23524366492338e-05,0.0023362940271376563,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035044001041614,0.0049972473262880806,6.89298185177089e-05,6.203025601610547e-06,0.0005571425436677516,0.000555859649215521,6.1762183246169e-08,1.1681470135688283e-05,0.005035044001041614,0.004988732649702662
7.930000000000001,0.1,0.999449154495942,0.0006209168180964246,0.9977414194210186,1.2364644265011599e-05,0.0023417384198319343,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035125665021883,0.0049972457724797095,6.889907454477298e-05,6.209168180964246e-06,0.0005576912061048511,0.000556408991925522,6.182322132505799e-08,1.1708692099159672e-05,0.005035125665021883,0.004988707097105093
7.94,0.1,0.9994488448741573,0.0006215307140762106,0.9977363044892136,1.2376844469822093e-05,0.0023471880319355484,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035207407287008,0.004997244224370786,6.886834878360519e-05,6.2153071407621065e-06,0.0005582395354398299,0.0005569580011419941,6.188422234911046e-08,1.1735940159677742e-05,0.005035207407287008,0.004988681522446068
7.95,0.1,0.9994485363928057,0.000622144248314749,0.9977311851494506,1.2389037267948799e-05,0.0023526428598536473,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050352892277830555,0.0049972426819640285,6.883764122354313e-05,6.22144248314749e-06,0.0005587875318652446,0.000557506677057696,6.194518633974399e-08,1.1763214299268237e-05,0.0050352892277830555,0.004988655925747253
7.96,0.1,0.9994482290524302,0.0006227574210262499,0.99772606140606,1.2401222663672995e-05,0.002358102899993486,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035371126456123,0.004997241145262152,6.880695185393055e-05,6.2275742102624995e-06,0.0005593351955735508,0.0005580550198652848,6.200611331836498e-08,1.179051449996743e-05,0.005035371126456123,0.0049886303070303005
7.97,0.1,0.9994479228535734,0.0006233702324247974,0.9977209332633697,1.2413400661273732e-05,0.0023635681487644243,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035453103252339,0.004997239614267867,6.877628066411748e-05,6.2337023242479745e-06,0.0005598825267571039,0.0005586030297573179,6.206700330636866e-08,1.1817840743822122e-05,0.005035453103252339,0.004988604666316849
7.98,0.1,0.9994476177967774,0.0006239826827243501,0.9977158007257049,1.2425571265027825e-05,0.002369038602577928,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035535158117862,0.004997238088983887,6.874562764346026e-05,6.239826827243501e-06,0.0005604295256081593,0.0005591507069262521,6.212785632513912e-08,1.184519301288964e-05,0.005035535158117862,0.0049885790036285245
7.99,0.1,0.9994473138825838,0.0006245947721387403,0.9977106637973877,1.2437734479209861e-05,0.002374514257847565,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035617290998887,0.004997236569412919,6.871499278132136e-05,6.245947721387404e-06,0.0005609761923188714,0.0005596980515644438,6.21886723960493e-08,1.1872571289237824e-05,0.005035617290998887,0.004988553318986939
8.0,0.1,0.9994470111115338,0.000625206500881675,0.9977055224827381,1.2449890308092202e-05,0.0023799951109890055,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035699501841636,0.004997235055557669,6.868437606706964e-05,6.252065008816751e-06,0.0005615225270812951,0.0005602450638641491,6.224945154046102e-08,1.1899975554945027e-05,0.005035699501841636,0.0049885276124136905
8.01,0.1,0.9994467094841682,0.0006258178691667353,0.9977003767860733,1.2462038755944975e-05,0.002385481158420022,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035781790592364,0.0049972335474208415,6.865377749008007e-05,6.258178691667353e-06,0.0005620685300873845,0.0005607917440175239,6.231019377972487e-08,1.192740579210011e-05,0.005035781790592364,0.004988501883930367
8.02,0.1,0.9994464090010274,0.000626428877207377,0.9976952267117074,1.247417982703608e-05,0.0023909723965604866,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035864157197358,0.0049972320450051375,6.862319703973389e-05,6.2642887720737705e-06,0.0005626142015289939,0.0005613380922166236,6.237089913518041e-08,1.1954861982802433e-05,0.005035864157197358,0.004988476133558537
8.03,0.1,0.9994461096626511,0.0006270395252169303,0.9976900722639523,1.2486313525631198e-05,0.0023964688218323705,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005035946601602935,0.004997230548313256,6.85926347054186e-05,6.2703952521693035e-06,0.0005631595415978776,0.0005618841086534039,6.243156762815598e-08,1.1982344109161853e-05,0.005035946601602935,0.004988450361319762
8.040000000000001,0.1,0.9994458114695788,0.0006276498134086001,0.9976849134471171,1.2498439855993774e-05,0.0024019704306597438,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036029123755447,0.004997229057347894,6.856209047652788e-05,6.276498134086001e-06,0.0005637045504856895,0.0005624297935197198,6.249219927996887e-08,1.2009852153298718e-05,0.005036029123755447,0.004988424567235586
8.05,0.1,0.9994455144223493,0.0006282597419954655,0.997679750265508,1.251055882238503e-05,0.0024074772194687703,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036111723601272,0.004997227572111747,6.853156434246166e-05,6.282597419954656e-06,0.0005642492283839833,0.0005629751470073264,6.255279411192516e-08,1.2037386097343851e-05,0.005036111723601272,0.00498839875132754
8.06,0.1,0.9994452185215011,0.000628869311190481,0.997674582723429,1.2522670429063971e-05,0.002412989184687712,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036194401086824,0.0049972260926075054,6.850105629262606e-05,6.2886931119048105e-06,0.0005647935754842135,0.0005635201693078787,6.261335214531986e-08,1.2064945923438562e-05,0.005036194401086824,0.004988372913617145
8.07,0.1,0.9994449237675723,0.0006294785212064755,0.997669410825181,1.2534774680287372e-05,0.0024185063227469255,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036277156158547,0.004997224618837862,6.847056631643346e-05,6.294785212064755e-06,0.0005653375919777337,0.0005640648606129318,6.267387340143686e-08,1.2092531613734628e-05,0.005036277156158547,0.004988347054125905
8.08,0.1,0.9994446301611004,0.0006300873722561529,0.9976642345750625,1.2546871580309793e-05,0.00242402863007886,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036359988762914,0.004997223150805502,6.844009440330241e-05,6.300873722561529e-06,0.0005658812780557983,0.0005646092211139407,6.273435790154896e-08,1.2120143150394302e-05,0.005036359988762914,0.004988321172875313
8.09,0.1,0.9994443377026224,0.000630695864552092,0.9976590539773691,1.2558961133383565e-05,0.0024295561031180577,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036442898846434,0.0049972216885131125,6.840964054265764e-05,6.306958645520921e-06,0.0005664246339095612,0.0005651532510022604,6.279480566691783e-08,1.214778051559029e-05,0.005036442898846434,0.004988295269886846
8.1,0.1,0.999444046392675,0.0006313039983067469,0.997653869036394,1.2571043343758804e-05,0.0024350887383011517,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036525886355645,0.004997220231963375,6.837920472393017e-05,6.313039983067469e-06,0.000566967659730077,0.0005656969504691462,6.285521671879402e-08,1.217544369150576e-05,0.005036525886355645,0.00498826934518197
8.11,0.1,0.9994437562317945,0.0006319117737324464,0.9976486797564276,1.2583118215683404e-05,0.0024406265320668654,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036608951237115,0.004997218781158973,6.834878693655713e-05,6.319117737324464e-06,0.0005675103557083005,0.0005662403197057532,6.291559107841702e-08,1.2203132660334327e-05,0.005036608951237115,0.004988243398782138
8.120000000000001,0.1,0.9994434672205165,0.0006325191910413947,0.9976434861417577,1.2595185753403042e-05,0.0024461694808560123,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036692093437444,0.004997217336102582,6.831838716998191e-05,6.325191910413947e-06,0.0005680527220350863,0.0005667833589031369,6.297592876701521e-08,1.2230847404280062e-05,0.005036692093437444,0.004988217430708789
8.13,0.1,0.9994431793593762,0.0006331262504456713,0.9976382881966693,1.2607245961161172e-05,0.0024517175811114905,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005036775312903266,0.004997215896796881,6.828800541365407e-05,6.331262504456713e-06,0.0005685947589011895,0.0005673260682522527,6.303622980580586e-08,1.2258587905557453e-05,0.005036775312903266,0.0049881914409833465
