Time,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn,parameter_0000096,parameter_0000097,vmP,kdmp,vsC,vmC,kdmc,vsB,vmB,kdmb,ksP,V1P,V2P,k4,k3,kdn,ksC,V1C,V2C,kdnC,KmB,Kp,Kdp,VdPC,vdCC,Kd,V1PC,V2PC,k2,k1,V3PC,V4PC,k7,k8,vdPCC,vdPCN,ksB,V1B,V2B,k5,k6,vdBC,V3B,V4B,vdBN,vdIN,vsR,KAR,vmR,kmR,kdmr,ksR,k9,k10,vdRC,vdRN,KAP,KAC,KmP,KmC,h,m,n,cell,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
8.38,5.404872878981573,1.4335808787727358,0.09401235904457605,0.9643561024735625,2.9129799852056664,0.7811382334629923,0.270531922229774,1.0785078149651397,0.1498827006719819,0.10658975042667192,0.09544878053869946,0.03121722288372855,0.019391407128887473,0.06302792086134333,0.006176177216811733,0.0028408799333767107,0.6078471477705584,0.0819481735979149,0.019738197681583868,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992989995014133,1.7295593212741034,0.10809745757963146,0.8226877197412225,0.7611222620287637,2.4996423470815756,0.015622764669259846,0.8919606620709376,0.6638448724156565,2.162779464886394,1.2942093779581676,0.8913287928935237,1.2448269410161819,0.3111047335333643,0.20797796260743154,0.13194999842312544,0.06860246157940458,0.00012352354433623467,0.0018802471808915212,0.0012605584172268667,1.586038274250022,0.045386938866243225,0.021570156299302794,0.018132045813616635,1.2104200882877507,1.3226872373316787,1.7212214302777167,0.002997654013439638,0.058259599704113325,0.0021317950085334384,0.00541063844459548,0.0006243444576745711,0.0019089756107739891,0.02824076053903272,0.028671617575454715,0.715807691458278,0.6852053503263137,0.5208518455974342,5.6817598667534215e-05,0.015009228260077377,0.01928712204947125,0.09691378374815379,0.15464325504083226,0.14602354399144693,0.30956932821651895,0.011633828564386868,0.00038782814257774947,0.04758098395572676,1.1534823812727433,0.012156942955411167,0.964983071673385,1.0333401512099492,0.05766325980569837,0.9440337426784177,0.001638963471958298,0.049385898399891416,0.0003947639536316774
8.39,5.409679813916367,1.4357212577285214,0.09409318426113386,0.966288202440969,2.926844831209835,0.7836170278133666,0.27129859587375604,1.082712063832314,0.15033115319053367,0.10700805756140762,0.09625334298714172,0.03149646124466725,0.019555226490353666,0.06311239146874754,0.0062302499363654255,0.0028716787819117917,0.609611285037718,0.08224855791003792,0.01981713307394629,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.799293383727582,1.7310975404532374,0.10819359627832734,0.8231937836711947,0.7620617252064295,2.5075744890027734,0.015672340556267334,0.8930466235484207,0.6648327809074287,2.1651934457787045,1.2992544765987768,0.8939071081016454,1.2480672743678336,0.3134954297535652,0.20957797464519456,0.1330181492042805,0.06918058379357192,0.0001246049987273085,0.0018818636852226773,0.0012622478293749509,1.5878085269043836,0.045763058258170015,0.02165424127664628,0.018321648897307505,1.2104942067970073,1.3241057020969587,1.7226771955899849,0.0030066230638106733,0.058536896624196706,0.0021401611512281526,0.005425971917475121,0.0006299292248933449,0.0019250668597428345,0.028482979433691144,0.028714425154570428,0.716276160199608,0.6859055799974275,0.5214285682744004,5.743357563823583e-05,0.015170405069030418,0.01932576404881938,0.09695671140573434,0.15477031732647958,0.14613499694784698,0.31015620982675335,0.011729709645035198,0.00039110452980707335,0.047904652256859984,1.1547698377486424,0.01219222570075436,0.9660926640929037,1.0363391845641206,0.05787199309845181,0.9467495620724837,0.0016449711582007583,0.04957116057785257,0.00039634266147892583
8.4,5.414484990943005,1.4378625641496168,0.09417393999709432,0.9682216796919234,2.940752580903506,0.7860988383423495,0.27206497779189664,1.086925046908956,0.1507795219859428,0.10742703023535112,0.09706311688685045,0.03177773065110343,0.019720097853761866,0.06319680946922221,0.006284692828902553,0.002902756600692569,0.6113768432846121,0.08254962713462653,0.019896287558046708,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.799287729895386,1.7326351971017615,0.1082896998188601,0.8236991798718122,0.763001379442924,2.5155162826955184,0.01572197676684699,0.8941282800849799,0.6658176670399392,2.167600047155137,1.304310056290747,0.8964842185095213,1.2513044910926774,0.31589896798730643,0.2111859937678767,0.13409225153308776,0.06976245436797561,0.00012569385657805107,0.0018834787999418864,0.0012639361893844441,1.589573367913767,0.04614147168224456,0.02173850093817912,0.01851287494751989,1.2105681757180586,1.3255199531954247,1.724127131836761,0.0030155904397188562,0.05881505161807012,0.0021485406047070223,0.005441299555837933,0.0006355546130220686,0.001941262337737009,0.02872677011442636,0.028757251282992335,0.7167440343554056,0.6866049367770186,0.5220046637654531,5.805513201385138e-05,0.015333008564298723,0.01936443359383847,0.09699956646963395,0.15489716906785655,0.14624594843972014,0.310741652464856,0.011826148548069236,0.0003944019570752373,0.048229288050556283,1.1560533584827397,0.01222753686569224,0.9671992746823279,1.0393406335838404,0.05808118668448254,0.9494672942512979,0.0016509925426925307,0.04975684515735165,0.00039792575116093416
8.41,5.419288411401231,1.440004795928426,0.09425462625330087,0.9701565251553006,2.954703219607401,0.7885836519713391,0.2728310609625279,1.0911467447710363,0.1512278004323272,0.10784666320295865,0.09787812127171155,0.032061041940256226,0.01988602472620579,0.06328117450612976,0.006339507449690802,0.0029341154135905496,0.6131438125792578,0.08285138150812092,0.019975661468476864,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992820377943561,1.734172291648394,0.10838576822802462,0.8242039090256911,0.7639412266806205,2.523467686308285,0.01577167303942678,0.8952056407499115,0.6667995354611636,2.1699992753941264,1.3093760937252437,0.8990600830478963,1.2545385477327538,0.3183153665565495,0.21280201729289186,0.1351723118559461,0.07034808712688692,0.00012679014899381603,0.0018850925250660175,0.0012656234901225953,1.591332801955693,0.04652218491389567,0.021822934895420726,0.018705733564810086,1.2106419955090715,1.3269299988493442,1.7255712580424958,0.003024556008646544,0.059094064392148024,0.002156933264059173,0.005456621219250558,0.0006412208388051245,0.001957562425434231,0.028972137820077574,0.028800095918568518,0.7172113145432879,0.6873034184934729,0.5225801303259826,5.868230827181099e-05,0.015497048443472425,0.019403130503106013,0.09704234907682079,0.15502381017905797,0.14635640080961457,0.31132565192345163,0.011923146160311154,0.0003977204945241158,0.04855488260460718,1.1573329468768674,0.012262876251585156,0.9683029081817217,1.0423444813847382,0.058290840619106,0.9521869222457002,0.0016570276301624185,0.04994295222780828,0.0003995132293695373
8.42,5.424090076723839,1.4421479512031352,0.09433524303596251,0.9720927305677993,2.9686967415991776,0.7910714559824816,0.27359683782014416,1.095377139584992,0.15167598175648406,0.1082669515092695,0.09869837551476121,0.03234640567033954,0.02005301074334564,0.06336548623305394,0.006394695363260348,0.002965757154822483,0.6149121830670548,0.08315382130657666,0.020055255140036636,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992763072131166,1.7357088245516286,0.10848180153447678,0.8247079718740666,0.7648812687353883,2.531428659143941,0.015821429119649632,0.8962787154638883,0.6677783901387295,2.172391138070452,1.3144525675019905,0.9016346627389422,1.2577693999084225,0.32074464404955993,0.21442604287803782,0.13625833517632305,0.07093749611447071,0.00012789390726520696,0.0018867048607192503,0.0012673097246610786,1.5930868345849982,0.046905204000291134,0.021907542791699843,0.018900234538639784,1.2107156666277885,1.3283358475414877,1.727009593839057,0.003033519635129681,0.059373934831983555,0.0021653390301853903,0.005471936756402883,0.0006469281134067909,0.001973967510295224,0.029219087810741468,0.028842959024062705,0.7176780014107895,0.6880010232908911,0.5231549662843832,5.931514309644966e-05,0.01566253391894405,0.019441854611355988,0.09708505936672063,0.15515024059037294,0.14646635630886057,0.31190820451736656,0.012020703365759212,0.00040106021486691285,0.04888142674748706,1.1586086069709078,0.012298243661341095,0.969403569414325,1.045350711213993,0.05850095498924668,0.954908429469074,0.0016630764261315331,0.05012948187652581,0.00040110510280073273
8.43,5.428889988373887,1.4442920281918943,0.09441579035303388,0.9740302879289386,2.9827331440705804,0.7935622377752909,0.27436230062230543,1.0996162140347094,0.15212405913728066,0.10868789029386255,0.09952389909937608,0.03263383230879451,0.02022105958266999,0.06344974430690396,0.006450258137154854,0.0029976837294364497,0.6166819449185782,0.083456946818938,0.020135068907593617,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992705379393936,1.7372447962796438,0.10857779976747774,0.8252113691773798,0.7658215073819401,2.539399160880931,0.015871244755505817,0.8973475145123324,0.6687542348358487,2.1747756432645438,1.3195394568416512,0.9042079194796299,1.2609970030376372,0.3231868189197057,0.21605806806446212,0.13735032577774375,0.07153069544643287,0.0001290051627430971,0.0018883158070606776,0.0012689948861380792,1.5948354717273323,0.047290535060880295,0.02199232428069419,0.019096387741648985,1.2107891895305667,1.329737507872954,1.7284421590848817,0.0030424811827456134,0.05965466288141161,0.0021737578058772513,0.005487246012446109,0.0006526766461758903,0.0019904779819875217,0.02946762533962418,0.028885840563837886,0.7181440956143578,0.6886977494303127,0.5237291699948957,5.9953674588728993e-05,0.015829474034465555,0.019480605758578774,0.09712769747929122,0.15527646023787364,0.14657581715158327,0.3124893068039962,0.012118821034410416,0.0004044211916533998,0.049208911091126885,1.1598803430744233,0.012333638898371564,0.9705012632527324,1.0483593063615828,0.05871152989211296,0.9576317994747868,0.00166913893637876,0.050316434188359585,0.00040270137815187233
8.44,5.433688147814437,1.4464370251128527,0.09449626821246962,0.9759691892382377,2.9968124242133536,0.7960559847492802,0.2751274416265715,1.1038639508040753,0.1525720257535843,0.10910947469631666,0.10035471150893283,0.03292333232306223,0.020390174921667406,0.06353394838458908,0.006506197338917986,0.003029897042480531,0.6184530883044028,0.08376075833414923,0.020215103106015403,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992647297600168,1.73878020730062,0.10867376295628875,0.8257141016963766,0.7667619443949871,2.547379151197697,0.015921119694985605,0.898412048314444,0.6697270733384606,2.1771527992324615,1.3246367409648903,0.9067798154585653,1.264221312681628,0.3256419092890198,0.21769809005734428,0.1384482875701836,0.0721276992384793,0.0001301239467783597,0.0018899253642493923,0.0012706789676917814,1.5965787194371386,0.04767818419124727,0.022077279016081506,0.01929420307822948,1.2108625646719193,1.3311349884949593,1.7298689736836828,0.003051440515071686,0.059936248484267075,0.002182189493926333,0.0055025488325314295,0.0006584666464612446,0.0020070942301786566,0.029717755639417944,0.028928740502257053,0.71860959780924,0.6893935951944271,0.5243027398148965,6.059794084961062e-05,0.01599787781761102,0.019519383784764754,0.09717026355409655,0.15540246905840946,0.14668478554040462,0.3130689554495979,0.012217500016856923,0.00040780349843334813,0.04953732613781308,1.1611481595906463,0.012369061766088056,0.9715959946024415,1.0513702501174849,0.05892256542491322,0.9603570158399418,0.0016752151666829846,0.05050380924555623,0.0004043020621203081
8.45,5.43848455650855,1.4485829401841603,0.09457667662222438,0.9779094264952157,3.0109345792192417,0.7985526843039631,0.2758922530905022,1.1081203325769755,0.15301987478426218,0.10953169985621071,0.10119083222680815,0.03321491618058384,0.020560360437826452,0.0636180981230185,0.006562514536093411,0.003062398999002807,0.620225603395104,0.08406525614115457,0.020295358070169578,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992588824609166,1.740315058082736,0.108769691130171,0.8262161701921013,0.767702581549242,2.555368589772682,0.015971053686079262,0.8994723274197213,0.6706969094546988,2.1795226144036404,1.3297443990923705,0.9093503131549311,1.2674422845443891,0.32810993294586355,0.21934610572587368,0.13955222408956175,0.07272852160631595,0.00013125029072186823,0.0018915335324444877,0.00127236196246037,1.598316583896003,0.04806815746298442,0.02216240665153951,0.019493690484489228,1.2109357925045257,1.332528298107659,1.7312900575818362,0.0030603974956852436,0.06021869158438484,0.0021906339971242144,0.005517845061810044,0.0006642983236116768,0.002023816644536163,0.029969483922174297,0.028971658803683208,0.7190745086494861,0.6900885588874455,0.5248756741048849,6.124797998005615e-05,0.016167754279608322,0.019558188529904316,0.09721275773030849,0.15552826698960007,0.14679326366647766,0.31364714722796366,0.012316741144224116,0.00041120720875652907,0.049866662282110015,1.1624120610152748,0.012404512067902081,0.9726877684012146,1.0543835257716767,0.05913406168485582,0.9630840621655619,0.0016813051228230912,0.05069160712775193,0.0004059071614033916
8.46,5.443279215919288,1.450729771623967,0.0946570155902528,0.9798509916993919,3.025099606279992,0.8010523238388533,0.2766567272716577,1.1123853420372976,0.15346759940818172,0.10995456091312364,0.10203228073637885,0.0335085943488005,0.020731619808635724,0.06370219317910149,0.006619211296224803,0.003095191504051365,0.6219994803612569,0.0843704405288983,0.02037583413492375,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992529958271224,1.7418493490941722,0.10886558431838576,0.8267175754258849,0.768643420619417,2.563367436284331,0.016021046476777066,0.9005283625045334,0.6716637470143623,2.181885097378645,1.334862410444757,0.9119193753374161,1.2706598744721667,0.33059090734258934,0.22100211160325395,0.14066213849726966,0.0733331766656488,0.00013238422592449606,0.0018931403118050561,0.0012740438635820298,1.6000490714110067,0.04846046092356572,0.02224770684074595,0.0196948599282162,1.2110088734792401,1.3339174454589897,1.7327054307658123,0.0030693519881636344,0.06050199212559984,0.002199091218262473,0.005533134545433154,0.00067017188697601,0.0020406456147275772,0.030222815379177193,0.02901459543247934,0.7195388287879505,0.6907826388349703,0.5254479712284714,6.19038300810273e-05,0.016339112415170037,0.01959701983398784,0.09725518014670788,0.15565385396982898,0.14690125370952073,0.31422387901910265,0.012416545228109708,0.0004146323961727145,0.050196909812797466,1.1636720519352775,0.012439989607225137,0.9737765896184483,1.0573991166141365,0.05934601876914915,0.965812922076775,0.0016874088105779661,0.05087982791197074,0.00040751668269847503
8.47,5.44807212750971,1.4528775176504223,0.09473728512450953,0.9817938768502847,3.0393075025873437,0.8035548907534638,0.2774208564275975,1.1166589618689267,0.15391519280420998,0.11037805300663414,0.10287907652102134,0.03380437729515324,0.020903956711583738,0.0637862332097472,0.006676289186855808,0.0031282764626742736,0.6237747093734359,0.08467631178632463,0.020456531635145485,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992470696427592,1.7433830808031072,0.1089614425501942,0.8272183181593383,0.769584463380224,2.5713756504110843,0.016071097815069275,0.9015801643687444,0.6726275898683899,2.1842402569269392,1.3399907542427119,0.9144869650631372,1.2738740384529368,0.33308484959320184,0.22266610388673022,0.1417780335797343,0.07394167853218359,0.00013352578373711617,0.0018947457024901908,0.001275724664194944,1.601776188413089,0.0488551005962202,0.022333179237378535,0.019897721408841475,1.2110818080451016,1.3353024393435229,1.7341151132596548,0.0030783038560841997,0.060786150051746875,0.002207561060132683,0.00554841712855195,0.0006760875459030647,0.002057581530420427,0.03047775518081603,0.029057550353008447,0.7200025588762953,0.691475833383867,0.5260196295523654,6.256552925348547e-05,0.016511961202323396,0.019635877537005696,0.09729753094168606,0.15577922993823676,0.1470087578378523,0.3147991478079325,0.012516913060523728,0.0004180791342316748,0.05052805891482255,1.1649281370277011,0.01247549418746872,0.9748624632545487,1.060417005934841,0.05955843677500152,0.9685435792229972,0.0016935262357264927,0.05106847167262282,0.0004091306327029097
8.48,5.452863292664932,1.4550261762662011,0.09481748522842504,0.9837380732539968,3.0535582578945366,0.8060603721745768,0.27818463329249693,1.1209411734876233,0.15436264831106153,0.11080217105722516,0.10373123874363242,0.03410227571659649,0.021077374704651684,0.06387021786466995,0.006733749765897461,0.0031616558562104244,0.6255512805576193,0.08498287016823379,0.02053745090558635,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.799241103691055,1.7449162536527782,0.10905726585329864,0.8277183991042368,0.7705257117113622,2.579393190958646,0.016121207443491537,0.9026277433875017,0.6735884424871478,2.18658810114887,1.345129408185148,0.9170530443523071,1.2770847337624216,0.3355917760711167,0.22433807780933415,0.14289991261159032,0.07455404111304527,0.00013467499531794923,0.0018963497045685008,0.001277404357293399,1.603497940842505,0.04925208220628028,0.022418823469752467,0.02010228480996449,1.211154596648159,1.3366832884513344,1.735519124707981,0.0030872529662212306,0.06107116515789073,0.0022160434211445034,0.005563692665849939,0.0006820455143319298,0.0020746247748726484,0.030734308433458736,0.029100523525324024,0.720465699538871,0.6921681406554595,0.5265906473974559,6.32331171242085e-05,0.016686310000681607,0.019674761465079935,0.09733981025086201,0.15590439482399743,0.14711577827507463,0.31537295038715624,0.012617845396918612,0.00042154749409303367,0.05086009992651601,1.1661803206127308,0.012511025611152388,0.9759453943131784,1.063437176947953,0.05977131577235249,0.9712760169740208,0.001699657403364676,0.051257538481231935,0.00041074901811172704
8.49,5.457652712672738,1.4571757452049263,0.09489761589978077,0.9856835713507982,3.067851852666742,0.808568754888429,0.27894805119565563,1.1252319567257059,0.1548099594670434,0.1112269097118061,0.10458878616694253,0.03440230059666574,0.02125187719659822,0.06395414678459994,0.006791594579233025,0.003195331761258971,0.6273291839840994,0.08529011588679221,0.020618592280853013,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7992350977543388,1.7464488680552763,0.10915305425345477,0.8282178189105109,0.7714671676236218,2.587420015642973,0.01617137509776858,0.9036711093925108,0.6745463101005225,2.1889286372822268,1.350278348070847,0.919617573872218,1.280291919244005,0.3381117023030089,0.22601802748882616,0.14402777956190968,0.07517027805491475,0.0001358318915846605,0.0018979523179956154,0.0012790829356919989,1.6052143340069662,0.04965141111353195,0.02250463913451412,0.020308559860799727,1.211227239731197,1.3380600013328547,1.736917484283563,0.003096199189340868,0.06135703705333485,0.002224538194236122,0.005578961023913113,0.0006880460119333148,0.0020917757233388508,0.030992480168717945,0.029143514904098528,0.7209282513662812,0.6928595584865943,0.527161023026756,6.390663522517942e-05,0.016862168649878967,0.019713671427015963,0.09738201820650133,0.15602934854370415,0.14722231731527297,0.3159452832886547,0.012719342952022436,0.0004250375439319644,0.05119302339906404,1.1674286065505208,0.01254658367968199,0.9770253877943901,1.066459612772969,0.05998465579709256,0.9740102183471308,0.0017058023177358441,0.0514470284063669,0.00041237184561706023
