data_set_T,data_set_H,data_set_HI,data_set_M,data_set_MI,data_set_N,data_set_NI,data_set_NS,data_set_NSI,data_set_SB1,data_set_SB2,data_set_SB3,data_set_SB4,data_set_SB5,data_set_SB6,data_set_SB7,data_set_SB8,data_set_SB9,data_set_SB10,data_set_SS1,data_set_SS2,data_set_SS3,data_set_SS4,data_set_SS5,data_set_SS6,data_set_SS7,data_set_SS8,data_set_SS9,data_set_SS10,data_set_TNEWB1,data_set_TNEWB2,data_set_TNEWB3,data_set_TNEWB4,data_set_TNEWB5,data_set_TNEWB6,data_set_TNEWB7,data_set_TNEWB8,data_set_TNEWB9,data_set_TNEWB10,data_set_TNEWS1,data_set_TNEWS2,data_set_TNEWS3,data_set_TNEWS4,data_set_TNEWS5,data_set_TNEWS6,data_set_TNEWS7,data_set_TNEWS8,data_set_TNEWS9,data_set_TNEWS10,data_set_V,data_set_VI,data_set_X1,data_set_X2,data_set_X3,data_set_X4,data_set_X5,data_set_X6,data_set_X7,data_set_X8,data_set_X9,data_set_X10,data_set_Y1,data_set_Y2,data_set_Y3,data_set_Y4,data_set_Y5,data_set_Y6,data_set_Y7,data_set_Y8,data_set_Y9,data_set_Y10,data_set_Z1,data_set_Z2,data_set_Z3,data_set_Z4,data_set_Z5,data_set_Z6,data_set_Z7,data_set_Z8,data_set_Z9,data_set_Z10
3288.0,0.95987397,0.73504168,0.013366949,0.047234748,0.019777421,0.068601295,0.15117598,0.18156719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.507133,-53.019279,0.90091223,0.93628943,0.86961019,0.93628943,0.86963201,0.87320834,0.93628943,0.93628943,0.93186724,0.93628943,2.7310468e-17,2.9391094e-17,2.787641e-13,2.9391094e-17,2.7406311e-13,1.2262881e-14,2.9391094e-17,2.9391094e-17,2.9131012000000003e-17,2.9391094e-17,0.099087767,0.063710585,0.13038978,0.063710585,0.13036801,0.12679164,0.063710585,0.063710585,0.06813278,0.063710585
3300.0,0.95962876,0.73171943,0.013402564,0.047598977,0.019840917,0.069189884,0.13736913,0.16865481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.49379,-52.979473,0.90326202,0.93780029,0.8727023,0.93780029,0.87272358,0.87621516,0.93780029,0.93780029,0.93348294,0.93780029,6.0937890999999995e-18,6.558039299999999e-18,6.2200679e-14,6.558039299999999e-18,6.1151747e-14,2.7362188e-15,6.558039299999999e-18,6.558039299999999e-18,6.500007599999999e-18,6.558039299999999e-18,0.096737973,0.062199734,0.12729768,0.062199734,0.12727644,0.12378486,0.062199734,0.062199734,0.066517062,0.062199734
3312.0,0.95946401,0.72927099,0.013426475,0.047866836,0.019883493,0.069623165,0.12501797,0.15726648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.484852,-52.950386,0.90555608,0.93927526,0.8757211,0.93927526,0.87574184,0.87915063,0.93927526,0.93927526,0.93506032,0.93927526,1.3597081e-18,1.4632963999999999e-18,1.3878847e-14,1.4632963999999999e-18,1.3644799e-14,6.1053293e-16,1.4632963999999999e-18,1.4632963999999999e-18,1.4503476999999999e-18,1.4632963999999999e-18,0.094443895,0.060724713,0.1242789,0.060724713,0.12425816,0.12084939,0.060724713,0.060724713,0.064939655,0.060724713
3324.0,0.95935315,0.72747183,0.013442578,0.048063535,0.019912118,0.069941394,0.11396813,0.1472183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.47884,-52.929123,0.90779579,0.94071531,0.87866831,0.94071531,0.87868851,0.88201648,0.94071531,0.94071531,0.93660033,0.94071531,3.0339190999999997e-19,3.2650555999999997e-19,3.0967895e-15,3.2650555999999997e-19,3.0445661e-15,1.3622831e-16,3.2650555999999997e-19,3.2650555999999997e-19,3.2361632e-19,3.2650555999999997e-19,0.092204228,0.059284668,0.12133172,0.059284668,0.12131146,0.11798353,0.059284668,0.059284668,0.063399658,0.059284668
3336.0,0.9592784,0.72615093,0.013453465,0.048208043,0.019931432,0.070175052,0.10408191,0.13834934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.474781,-52.913551,0.90998232,0.94212121,0.8815456,0.94212121,0.88156533,0.88481438,0.94212121,0.94212121,0.9381038,0.94212121,6.7695886e-20,7.2853235e-20,6.9098714e-16,7.2853235e-20,6.793345600000001e-16,3.0396644e-17,7.2853235e-20,7.2853235e-20,7.2208564e-20,7.2853235e-20,0.090017669,0.057878774,0.11845443,0.057878774,0.11843465,0.11518564,0.057878774,0.057878774,0.061896179,0.057878774
3348.0,0.95922786,0.72518033,0.01346086,0.048314452,0.019944517,0.070346899,0.095236368,0.1305186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.472023,-52.902115,0.91211706,0.94349378,0.88435465,0.94349378,0.88437396,0.88754588,0.94349378,0.94349378,0.93957162,0.94349378,1.5104993e-20,1.6255755e-20,1.5418007e-16,1.6255755e-20,1.5158003e-16,6.782408299999999e-18,1.6255755e-20,1.6255755e-20,1.6111908e-20,1.6255755e-20,0.087882966,0.05650622,0.11564536,0.05650622,0.11562606,0.11245409,0.05650622,0.05650622,0.060428355,0.05650622
3360.0,0.95919347,0.72446513,0.013465908,0.048393123,0.019953428,0.070473693,0.087321676,0.12360258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.470142,-52.893673,0.91420114,0.94483376,0.88709706,0.94483376,0.88711596,0.89021266,0.94483376,0.94483376,0.94100463,0.94483376,3.3703795e-21,3.627149e-21,3.4402223e-17,3.627149e-21,3.3822075e-17,1.5133597999999998e-18,3.627149e-21,3.627149e-21,3.5950526e-21,3.627149e-21,0.085798882,0.055166215,0.11290292,0.055166215,0.11288407,0.10978732,0.055166215,0.055166215,0.05899534,0.055166215
3372.0,0.95916998,0.72393596,0.013469374,0.048451599,0.019959526,0.070567697,0.080239691,0.11749293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.468849,-52.887402,0.9162358,0.94614202,0.8897745,0.94614202,0.88979292,0.89281619,0.94614202,0.94614202,0.94240367,0.94614202,7.5203334e-22,8.0932636000000005e-22,7.676174e-18,8.0932636000000005e-22,7.5467252e-18,3.3767622e-19,8.0932636000000005e-22,8.0932636000000005e-22,8.021646600000001e-22,8.0932636000000005e-22,0.083764225,0.053857986,0.1102255,0.053857986,0.1102071,0.1071838,0.053857986,0.053857986,0.057596307,0.053857986
3384.0,0.95915389,0.72354221,0.013471768,0.048495352,0.019963725,0.07063783,0.073902689,0.11209451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.46796,-52.882717,0.91822219,0.94741923,0.8923884,0.94741923,0.8924064,0.89535797,0.94741923,0.94741923,0.94376957,0.94741923,1.6780132000000002e-22,1.8058512000000003e-22,1.7127859e-18,1.8058512000000003e-22,1.683902e-18,7.5345749e-20,1.8058512000000003e-22,1.8058512000000003e-22,1.7898712000000001e-22,1.8058512000000003e-22,0.081777811,0.052580785,0.10761158,0.052580785,0.10759362,0.10464201,0.052580785,0.052580785,0.056230452,0.052580785
3396.0,0.95914274,0.72324717,0.013473433,0.048528343,0.019966636,0.070690528,0.068232216,0.10732368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.467339,-52.879181,0.92016149,0.94866616,0.89494038,0.94866616,0.8949579,0.89783949,0.94866616,0.94866616,0.94510299,0.94866616,3.7441535e-23,4.0293986e-23,3.8217419e-19,4.0293986e-23,3.7572932e-19,1.681191e-20,4.0293986e-23,4.0293986e-23,3.9937428e-23,4.0293986e-23,0.079838514,0.051333867,0.10505965,0.051333867,0.10504211,0.1021605,0.051333867,0.051333867,0.054896984,0.051333867
3408.0,0.959135,0.72302437,0.013474599,0.04855343,0.019968666,0.070730448,0.063158102,0.10310687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.466904,-52.876495,0.92205483,0.94988346,0.89743179,0.94988346,0.8974489,0.90026218,0.94988346,0.94988346,0.94640487,0.94988346,8.354336e-24,8.9908039e-24,8.5274586e-20,8.9908039e-24,8.3836545e-20,3.7512439000000005e-21,8.9908039e-24,8.9908039e-24,8.911244200000001e-24,8.9908039e-24,0.077945195,0.05011652,0.10256823,0.05011652,0.10255111,0.099737838,0.05011652,0.05011652,0.053595144,0.05011652
3420.0,0.95912957,0.72285473,0.013475421,0.048572674,0.019970091,0.07076095,0.058617596,0.099379301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.466599,-52.874435,0.92390323,0.95107198,0.89986408,0.95107198,0.89988083,0.90262735,0.95107198,0.95107198,0.94767582,0.95107198,1.8641044e-24,2.0061194000000002e-24,1.9027332e-20,2.0061194000000002e-24,1.8706462e-20,8.370156500000001e-22,2.0061194000000002e-24,2.0061194000000002e-24,1.9883673e-24,2.0061194000000002e-24,0.076096781,0.048928045,0.1001359,0.048928045,0.10011919,0.097372621,0.048928045,0.048928045,0.052324172,0.048928045
3432.0,0.9591257,0.72272432,0.013476005,0.048587579,0.019971102,0.070784479,0.054554556,0.096083872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.466381,-52.872841,0.92570782,0.95223224,0.90223873,0.95223224,0.90225506,0.90493649,0.95223224,0.95223224,0.94891667,0.95223224,4.1593791e-25,4.4762576e-25,4.2455719000000005e-21,4.4762576e-25,4.1739756e-21,1.8676344000000001e-22,4.4762576e-25,4.4762576e-25,4.4366474e-25,4.4762576e-25,0.074292198,0.047767751,0.097761251,0.047767751,0.097744934,0.0950635,0.047767751,0.047767751,0.051083341,0.047767751
3444.0,0.95912302,0.72262317,0.013476424,0.048599232,0.019971823,0.0708028,0.05091875,0.093170248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.466225,-52.871593,0.92746961,0.95336503,0.90455711,0.95336503,0.90457302,0.90719086,0.95336503,0.95336503,0.95012808,0.95336503,9.2808284e-26,9.9878807e-26,9.473150700000002e-22,9.9878807e-26,9.3133984e-22,4.1672556e-23,9.9878807e-26,9.9878807e-26,9.8994981e-26,9.9878807e-26,0.072530411,0.046634972,0.095442913,0.046634972,0.095426977,0.092809141,0.046634972,0.046634972,0.049871936,0.046634972
3456.0,0.95912105,0.72254401,0.013476727,0.048608426,0.019972341,0.070817195,0.047665242,0.090594009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.46611,-52.870609,0.92918962,0.95447093,0.90682048,0.95447093,0.90683603,0.90939176,0.95447093,0.95447093,0.95131075,0.95447093,2.0708328000000002e-26,2.2285974e-26,2.1137457000000002e-22,2.2285974e-26,2.0781002000000002e-22,9.2984045e-24,2.2285974e-26,2.2285974e-26,2.2088766000000002e-26,2.2285974e-26,0.070810407,0.045529056,0.093179546,0.045529056,0.093163997,0.090608232,0.045529056,0.045529056,0.048689257,0.045529056
3468.0,0.95911962,0.72248137,0.013476947,0.04861575,0.019972717,0.070828617,0.044753827,0.088315956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.46603,-52.869823,0.9308688,0.95555061,0.90903014,0.95555061,0.90904534,0.91154045,0.95555061,0.95555061,0.95246536,0.95555061,4.6206526000000004e-27,4.9726729e-27,4.7164040000000004e-23,4.9726729e-27,4.6368682e-23,2.0747545e-24,4.9726729e-27,4.9726729e-27,4.92867e-27,4.9726729e-27,0.069131188,0.044449367,0.090969861,0.044449367,0.090954676,0.088459522,0.044449367,0.044449367,0.047534626,0.044449367
3480.0,0.9591186,0.72243148,0.013477109,0.048621632,0.019972993,0.070837758,0.04214853,0.086301483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.465969,-52.869194,0.93250823,0.95660472,0.91118741,0.95660472,0.91120225,0.91363823,0.95660472,0.95660472,0.9535926,0.95660472,1.0310069e-27,1.1095533e-27,1.0523720000000001e-23,1.1095533e-27,1.0346252e-23,4.6294026e-25,1.1095533e-27,1.1095533e-27,1.0997349e-27,1.1095533e-27,0.067491792,0.043395281,0.088812575,0.043395281,0.088797756,0.086361766,0.043395281,0.043395281,0.046407375,0.043395281
3492.0,0.95911783,0.72239125,0.01347723,0.048626404,0.019973198,0.070845142,0.039817154,0.08452002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.465923,-52.868683,0.93410873,0.95763379,0.91329354,0.95763379,0.91330802,0.91568625,0.95763379,0.95763379,0.95469314,0.95763379,2.3004874e-28,2.4757480000000003e-28,2.3481595e-24,2.4757480000000003e-28,2.3085608e-24,1.0329593999999999e-25,2.4757480000000003e-28,2.4757480000000003e-28,2.4538403000000003e-28,2.4757480000000003e-28,0.065891273,0.042366195,0.086706452,0.042366195,0.086691976,0.084313758,0.042366195,0.042366195,0.045306858,0.042366195
3504.0,0.95911729,0.72235864,0.013477321,0.048630297,0.019973349,0.070851155,0.037730906,0.082944557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.465889,-52.868263,0.93567127,0.95863849,0.91534972,0.95863849,0.91536385,0.91768569,0.95863849,0.95863849,0.95576757,0.95863849,5.1330812e-29,5.5241406e-29,5.2394519e-25,5.5241406e-29,5.1510951e-25,2.3048439999999998e-26,5.5241406e-29,5.5241406e-29,5.4752575e-29,5.5241406e-29,0.064328708,0.041361511,0.084650271,0.041361511,0.084636137,0.08231432,0.041361511,0.041361511,0.044232439,0.041361511
3516.0,0.95911688,0.72233194,0.013477389,0.048633505,0.019973464,0.070856087,0.035863999,0.081551246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3519.4773,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-59.465862,-52.86792,0.93719679,0.95961934,0.91735715,0.95961934,0.91737098,0.91963768,0.95961934,0.95961934,0.95681649,0.95961934,1.1453453e-29,1.2326024e-29,1.1690797e-25,1.2326024e-29,1.1493647e-25,5.1428019e-27,1.2326024e-29,1.2326024e-29,1.2216952e-29,1.2326024e-29,0.062803194,0.040380649,0.082642846,0.040380649,0.082629055,0.080362298,0.040380649,0.040380649,0.043183498,0.040380649
3528.0,0.048594195,0.017579423,0.9999814,0.99822932,0.87791991,0.93180072,0.80648273,0.84625196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3472065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,14.897006,-9.6941538,0.83488643,0.96057695,0.91931695,0.96057695,0.91933042,0.92154342,0.96057695,0.96057695,0.95784056,0.96057695,0.0409269,2.7503211e-30,2.6085821e-26,2.7503211e-30,2.5645917e-26,1.1475198000000001e-27,2.7503211e-30,2.7503211e-30,2.7259834000000002e-30,2.7503211e-30,0.12418666,0.039423052,0.08068303,0.039423052,0.08066956,0.078456558,0.039423052,0.039423052,0.042159431,0.039423052
3540.0,0.6513322,0.66481495,0.0030710432,0.0091797234,0.14121465,0.13816205,0.78972477,0.77375776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4421744e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-66.931366,-61.394466,0.83828139,0.96151185,0.92123032,0.96151185,0.92124343,0.92340398,0.96151185,0.96151185,0.95884037,0.96151185,0.0091370242,6.1367957e-31,5.8205332000000006e-27,6.1367957e-31,5.7223777e-27,2.5604627e-28,6.1367957e-31,6.1367957e-31,6.0824911e-31,6.1367957e-31,0.1525816,0.038488161,0.078769691,0.038488161,0.078756541,0.076596022,0.038488161,0.038488161,0.041159652,0.038488161
3552.0,0.90605116,0.89364159,0.0026682862,0.010589911,0.016610967,0.028663984,0.69825393,0.69381446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.861031900000001e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-67.614059,-60.663563,0.84200454,0.96242458,0.92309827,0.96242458,0.92311114,0.92522043,0.96242458,0.96242458,0.9598164,0.96242458,0.0020387457,1.3693042e-31,1.2987365e-27,1.3693042e-31,1.276835e-27,5.7131647e-29,1.3693042e-31,1.3693042e-31,1.3571872e-31,1.3693042e-31,0.15595673,0.037575442,0.076901719,0.037575442,0.076888889,0.0747796,0.037575442,0.037575442,0.040183578,0.037575442
3564.0,0.97264671,0.94595778,0.0034066995,0.013552224,0.0057696793,0.01970483,0.61837023,0.62276685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4444095e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,3566.2041,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-66.379204,-59.400806,0.84572631,0.96331561,0.92492193,0.96331561,0.92493451,0.92699373,0.96331561,0.96331561,0.96076936,0.96331561,0.00045490565,3.0553305e-32,2.8978729e-28,3.0553305e-32,2.8490041e-28,1.2747792999999998e-29,3.0553305e-32,3.0553305e-32,3.0282941000000004e-32,3.0553305e-32,0.15381879,0.036684368,0.075078055,0.036684368,0.075065523,0.07300625,0.036684368,0.036684368,0.039230656,0.036684368
3576.0,0.69605964,0.62159681,0.13344516,0.16651796,0.10270566,0.12725711,0.55441588,0.56034529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3454709999999996e-26,0.0,6.5699446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,4359.3765,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-46.694191,-44.987335,0.84937924,0.9641856,0.82442182,0.9641856,0.9267146,0.92872506,0.9641856,0.9641856,0.96169966,0.9641856,0.00010150332,6.8173743e-33,0.034457758,6.8173743e-33,6.3569964e-29,2.8444214000000002e-30,6.8173743e-33,6.8173743e-33,6.757047199999999e-33,6.8173743e-33,0.15051927,0.035814423,0.14112043,0.035814423,0.073285393,0.071274959,0.035814423,0.035814423,0.038300328,0.035814423
3588.0,0.44996727,0.48096177,0.0020539158,0.0048953304,0.30069372,0.28005272,0.86454105,0.86939162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0555298e-31,0.0,4.0367161e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,4359.3765,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-68.975822,-64.595055,0.85294986,0.9650349,0.8281582,0.9650349,0.92845249,0.93041527,0.9650349,0.9650349,0.96260792,0.9650349,2.2648452e-05,1.5211618e-33,0.0076899468,1.5211618e-33,1.4184376e-29,6.346762e-31,1.5211618e-33,1.5211618e-33,1.5077010999999999e-33,1.5211618e-33,0.14702751,0.034965109,0.16415188,0.034965109,0.071547486,0.069584727,0.034965109,0.034965109,0.037392061,0.034965109
3600.0,0.85420173,0.85731602,0.0015779344,0.0056113629,0.025441326,0.036145072,0.75523823,0.77545148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2629619999999999e-36,0.0,2.4802456e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,5380.9624,6352.9868,6110.8701,3767.02,11242.94,12286.07,7982.4185,5338.0649,3805.5715,3891.178,4359.3765,4826.2212,7147.7524,3852.6013,3649.7563,4012.3657,5226.6494,6005.3633,-70.243134,-63.864521,0.85643679,0.96586406,0.83213913,0.96586406,0.9301492,0.93206543,0.96586406,0.96586406,0.96349466,0.96586406,5.0535527e-06,3.3941706e-34,0.0017158592,3.3941706e-34,3.1649623e-30,1.416154e-31,3.3941706e-34,3.3941706e-34,3.3641358e-34,3.3941706e-34,0.14355819,0.034135938,0.16614503,0.034135938,0.069850788,0.067934573,0.034135938,0.034135938,0.036505334,0.034135938
