Time,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3m,CKX3p,PIN3m,PIN1m,PIN7m,miRNA,F_AHP6,F_CK,F_IAA2,F_ARR5,F_PIN1,F_PIN7,F_PIN3,p_ax,p_ck,d_ax,d_ck,phloem_rate_ax,all_section_rate_ax,phloem_rate_ck,all_section_rate_ck,lambda_AHP6,lambda_IAA2,lambda_ARR5,lambda_PIN1,lambda_PIN3,lambda_PIN7,mu_m_PHB,mu_m_AHP6,mu_m_IAA2,mu_m_ARR5,mu_m_PIN1,mu_m_PIN3,mu_m_PIN7,delta_PHB,delta_AHP6,delta_IAA2,delta_ARR5,delta_PIN1,delta_PIN3,delta_PIN7,delta_CKX3,mu_p_PHB,mu_p_AHP6,mu_p_IAA2,mu_p_ARR5,mu_p_PIN1,mu_p_PIN3,mu_p_PIN7,mu_p_CKX3,theta_Ax,theta_Ck,theta_AHP6,theta_ARR5,theta_PHB,theta_CKX3,p_phb,d_phb,p_mirna,d_mirna,d_mirna_mrna,p_ckx3,d_ckx3,b_pin3,b_pin1,b_pin7,b_ahp6,b_arr5,b_iaa2,hill_ax,hill_ck,hill_arr5,hill_ckx3,hill_ahp6,hill_phb,compartment
8.28,0.05998478776800595,0.1999999999999999,0.0009522244198617926,0.001071625262566154,0.05443392410563322,0.05443070112838289,0.27585732707936944,0.27585713959846125,1.999492925600197,1.9952943495685582,0.0,0.0,0.0,0.0,0.9542023900435732,0.0,0.00045991389676431266,1.0,0.05443682486608846,0.13792874811724573,0.9545288064956164,0.9545288064956164,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.290000000000001,0.059984939132243335,0.1999999999999999,0.0009519018051313985,0.0010704355943823734,0.05443421273644154,0.05443102182037814,0.2758573439136296,0.2758571582552582,1.9994979710747764,1.9953361512834167,0.0,0.0,0.0,0.0,0.9542056379854951,0.0,0.00045988755623154604,1.0,0.054437084640225834,0.13792875572331753,0.9545288153020376,0.9545288153020376,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.3,0.059985088990381394,0.1999999999999999,0.0009515818785805457,0.0010692545669392863,0.05443449849595679,0.05443133932222406,0.27585736058655197,0.27585717673079946,1.999502966346045,1.9953775870169754,0.0,0.0,0.0,0.0,0.954208853697053,0.0,0.0004598614456033609,1.0,0.054437341830072476,0.1379287632574418,0.9545288240228997,0.9545288240228997,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.31,0.05998523735740607,0.1999999999999999,0.0009512646180168161,0.0010680821208971748,0.054434781412736284,0.054431653665647534,0.27585737709987024,0.27585719502706446,1.9995079119135342,1.9954186599137718,0.0,0.0,0.0,0.0,0.9542120374980978,0.0,0.0004598355628997628,1.0,0.054437596461332546,0.1379287707203793,0.9545288326591376,0.9545288326591376,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.32,0.059985384248154174,0.1999999999999999,0.0009509500014293756,0.0010669181972868499,0.05443506151505347,0.054431964882060056,0.275857393455297,0.27585721314600825,1.9995128082718046,1.9954593730919992,0.0,0.0,0.0,0.0,0.954215189705307,0.0,0.00045980990615761107,1.0,0.05443784855945457,0.13792877811288162,0.9545288412116737,0.9545288412116737,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.33,0.05998552967731492,0.1999999999999999,0.0009506380069875014,0.0010657627375077622,0.05443533883090071,0.05443227300256089,0.275857409654524,0.2758572310895619,1.9995176559104961,1.9954997296437216,0.0,0.0,0.0,0.0,0.9542183106322163,0.0,0.0004597844734304749,1.0,0.05443809814963409,0.13792878543569145,0.9545288496814198,0.9545288496814198,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.34,0.05998567365943134,0.1999999999999999,0.0009503286130391206,0.0010646156833261204,0.054435613387992056,0.054432578057940155,0.2758574256992225,0.27585724885963253,1.9995224553143767,1.9955397326350839,0.0,0.0,0.0,0.0,0.9542214005892505,0.0,0.00045975926278849123,1.0,0.05443834525681614,0.13792879268954258,0.9545288580692761,0.9545288580692761,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.35,0.05998581620890176,0.1999999999999999,0.0009500217981093612,0.0010634769768730116,0.05443588521376605,0.0544328800786819,0.27585744159104353,0.275857266458104,1.9995272069633907,1.9955793851065216,0.0,0.0,0.0,0.0,0.9542244598837547,0.0,0.000459734272318226,1.0,0.05443858990569771,0.13792879987515996,0.954528866376132,0.954528866376132,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.36,0.05998595733998125,0.1999999999999999,0.0009497175408991141,0.0010623465606425261,0.05443615433538843,0.05443317909496711,0.27585745733161815,0.2758572838868369,1.9995319113327072,1.9956186900729693,0.0,0.0,0.0,0.0,0.9542274888200246,0.0,0.00045970950012253305,1.0,0.054438832120730245,0.13792880699326007,0.9545288746028656,0.9545288746028656,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.370000000000001,0.05998609706678304,0.1999999999999999,0.0009494158202836076,0.0010612243774898882,0.05443642077975488,0.054433475136676776,0.2758574729225578,0.2758573011476691,1.9995365688927669,1.995657650524067,0.0,0.0,0.0,0.0,0.9542304876993367,0.0,0.0004596849443204174,1.0,0.05443907192612208,0.1379288140445508,0.9545288827503448,0.9545288827503448,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.38,0.05998623540327992,0.1999999999999999,0.0009491166153109923,0.001060110370629591,0.054436684573493654,0.054433768233394825,0.2758574883654544,0.27585731824241605,1.9995411801093297,1.995696269424365,0.0,0.0,0.0,0.0,0.9542334568199785,0.0,0.0004596606030468981,1.0,0.05443930934584087,0.13792882102973156,0.9545288908194262,0.9545288908194262,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.39,0.05998637236330566,0.1999999999999999,0.0009488199052009377,0.0010590044836335329,0.05443694574296829,0.054434058414411096,0.27585750366188067,0.27585733517287087,1.999545745443521,1.9957345497135264,0.0,0.0,0.0,0.0,0.9542363964772779,0.0,0.0004596364744528727,1.0,0.0544395444036159,0.13792882794949357,0.9545288988109564,0.9545288988109564,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.4,0.05998650796055637,0.1999999999999999,0.0009485256693432405,0.0010579066604291633,0.054437204314280216,0.05443434570872424,0.2758575188133905,0.27585735194080485,1.9995502653518782,1.99577249430653,0.0,0.0,0.0,0.0,0.9542393069636323,0.0,0.00045961255670498217,1.0,0.054439777122940555,0.13792883480451984,0.9545289067257715,0.9545289067257715,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.41,0.059986642208591893,0.1999999999999999,0.0009482338872964439,0.0010568168452976302,0.05443746031327133,0.05443463014504465,0.2758575338215191,0.27585736854796766,1.9995547402863958,1.99581010609387,0.0,0.0,0.0,0.0,0.9542421885685386,0.0,0.0004595888479854784,1.0,0.05444000752707462,0.1379288415954853,0.9545289145646976,0.9545289145646976,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.42,0.059986775120837145,0.1999999999999999,0.0009479445387864675,0.0010557349828719319,0.05443771376552663,0.05443491175179727,0.27585754868778334,0.27585738499608775,1.9995591706945708,1.9958473879417549,0.0,0.0,0.0,0.0,0.9542450415786208,0.0,0.00045956534649209185,1.0,0.0544402356390466,0.13792884832305685,0.9545289223285505,0.9545289223285505,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.43,0.05998690671058346,0.1999999999999999,0.000947657603705249,0.001054661018135076,0.05443796469637671,0.05443519055712449,0.27585756341368173,0.2758574012868725,1.9995635570194479,1.9958843426923039,0.0,0.0,0.0,0.0,0.9542478662776592,0.0,0.0004595420504378999,1.0,0.05444046148165601,0.13792885498789362,0.954528930018136,0.954528930018136,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.44,0.05998703699098992,0.1999999999999999,0.0009473730621093958,0.0010535948964182416,0.054438213130900345,0.05443546658888889,0.27585757800069505,0.2758574174220084,1.9995678996996633,1.9959209731637433,0.0,0.0,0.0,0.0,0.9542506629466185,0.0,0.000459518958051198,1.0,0.054440685077475695,0.13792886159064693,0.9545289376342505,0.9545289376342505,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.45,0.05998716597508468,0.1999999999999999,0.0009470908942188487,0.0010525365633989468,0.05443845909392694,0.05443573987467608,0.27585759245028624,0.2758574334031618,1.9995721991694886,1.9959572821506002,0.0,0.0,0.0,0.0,0.9542534318636755,0.0,0.00045949606757537004,1.0,0.05444090644885399,0.13792886813196042,0.9545289451776805,0.9545289451776805,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.46,0.05998729367576625,0.1999999999999999,0.0009468110804155556,0.0010514859650992204,0.05443870261003903,0.054436010441797404,0.2758576067639009,0.27585744923197864,1.9995764558588744,1.9959932724238953,0.0,0.0,0.0,0.0,0.9542561733042468,0.0,0.00045947337726876057,1.0,0.054441125617917085,0.13792887461247025,0.9545289526492029,0.9545289526492029,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.47,0.05998742010580481,0.1999999999999999,0.0009465336012421556,0.0010504430478837806,0.05443894370357475,0.05443627831729269,0.27585762094296745,0.275857464910085,1.999580670193493,1.996028946731334,0.0,0.0,0.0,0.0,0.9542588875410165,0.0,0.0004594508854045489,1.0,0.054441342606571096,0.137928881032805,0.9545289600495853,0.9545289600495853,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.48,0.05998754527784347,0.1999999999999999,0.0009462584374006744,0.0010494077584582166,0.05443918239863024,0.05443654352793294,0.2758576349888971,0.27585748043908737,1.9995848425947818,1.9960643077974956,0.0,0.0,0.0,0.0,0.9542615748439628,0.0,0.00045942859027062335,1.0,0.05444155743650434,0.13792888739358605,0.954528967379586,0.954528967379586,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.49,0.059987669204399525,0.1999999999999999,0.0009459855697512297,0.0010483800438671768,0.054439418719062056,0.054436806100222994,0.2758576489030845,0.2758574958205728,1.9995889734799839,1.996099358324022,0.0,0.0,0.0,0.0,0.9542642354803851,0.0,0.00045940649016945585,1.0,0.054441770129189465,0.13792889369542735,0.9545289746399543,0.9545289746399543,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.5,0.05998779189786575,0.1999999999999999,0.000945714979310747,0.0010473598514925614,0.05443965268848954,0.054437066060404195,0.27585766268690776,0.2758575110561092,1.9995930632621914,1.9961341009898046,0.0,0.0,0.0,0.0,0.9542668697149306,0.0,0.0004593845834179807,1.0,0.054441980705885615,0.13792889993893576,0.9545289818314303,0.9545289818314303,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.51,0.05998791337051159,0.1999999999999999,0.0009454466472516863,0.0010463471290517211,0.05443988433029719,0.05443732343445697,0.2758576763417285,0.27585752614724574,1.9995971123503862,1.9961685384511685,0.0,0.0,0.0,0.0,0.9542694778096205,0.0,0.00045936286834747026,1.0,0.054442189187640516,0.13792890612471106,0.9545289889547452,0.9545289889547452,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.52,0.059988033634484406,0.1999999999999999,0.0009451805549007785,0.0010453418245956602,0.054440113667637006,0.054437578248103476,0.27585768986889236,0.27585754109551286,1.9996011211494802,1.9962026733420577,0.0,0.0,0.0,0.0,0.9542720600238761,0.0,0.00045934134330341363,1.0,0.05444239559529261,0.13792891225334605,0.9545289960106215,0.9545289960106215,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.53,0.0599881527018107,0.1999999999999999,0.0009449166837377718,0.001044343886507246,0.054440340723430763,0.054437830526810095,0.2758577032697291,0.27585755590242267,1.9996050900603568,1.9962365082742164,0.0,0.0,0.0,0.0,0.9542746166145446,0.0,0.00045932000664539847,1.0,0.05444259994947315,0.13792891832542664,0.954529002999773,0.954529002999773,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.540000000000001,0.059988270584397305,0.1999999999999999,0.0009446550153941886,0.0010433532634994216,0.05444056552037234,0.054438080295790045,0.27585771654555263,0.27585757056946913,1.9996090194799103,1.9962700458373706,0.0,0.0,0.0,0.0,0.9542771478359245,0.0,0.0004592988567469899,1.0,0.05444280227060815,0.1379289243415319,0.9545290099229048,0.9545290099229048,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.55,0.05998838729403257,0.1999999999999999,0.0009443955316520929,0.001042369904613428,0.05444078808092995,0.05443832758000585,0.2758577296976616,0.2758575850981284,1.999612909801086,1.9963032885994074,0.0,0.0,0.0,0.0,0.9542796539397912,0.0,0.00045927789199561237,1.0,0.05444300257892062,0.13792893030223422,0.9545290167807138,0.9545290167807138,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.56,0.05998850284238757,0.1999999999999999,0.0009441382144428664,0.0010413937592170272,0.05444100842734839,0.054438572404171846,0.2758577427273392,0.275857599489859,1.9996167614129192,1.9963362391065538,0.0,0.0,0.0,0.0,0.9542821351754214,0.0,0.000459257110792434,1.0,0.05444320089443237,0.13792893620809935,0.9545290235738885,0.9545290235738885,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.57,0.05998861724101722,0.1999999999999999,0.000943883045845995,0.0010404247770027337,0.0544412265816513,0.05443881479275665,0.2758577556358537,0.27585761374610196,1.9996205747005742,1.9963688998835525,0.0,0.0,0.0,0.0,0.9542845917896184,0.0,0.0004592365115522485,1.0,0.05444339723696617,0.1379289420596865,0.9545290303031091,0.9545290303031091,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
8.58,0.05998873050136149,0.1999999999999999,0.0009436300080878658,0.001039462907986051,0.05444144256564329,0.054439054769985576,0.27585776842445836,0.27585762786828116,1.9996243500453832,1.996401273433838,0.0,0.0,0.0,0.0,0.9542870240267368,0.0,0.000459216092703361,1.0,0.054443591626147654,0.13792894785754842,0.9545290369690478,0.9545290369690478,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
