T,H,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,LONGCUR,M,N,POT,PRC,SOD,TAUP,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,V,X1,Y1
645.0,0.99610662,0.44627193,0.44047984,0.43304321,0.42539996,0.41832086,0.41206402,0.4066112,0.40185899,0.39770359,0.39406011,0.39086026,0.38804758,0.38557392,0.38339764,0.38148236,0.37979624,0.37831134,0.37700313,0.37585017,0.37483364,0.37393707,0.37314594,0.37244761,0.37183094,0.37128618,0.37080482,0.37037927,0.37000301,0.36967027,0.36937591,0.36911556,0.36888528,0.36868167,0.36850166,0.3683427,0.36820239,0.3680788,0.36797011,0.36787477,0.36779147,0.36771899,0.36765635,0.36760271,0.36755723,0.36751938,0.36748859,0.36746445,0.36744663,0.36743489,0.36742905,0.0098881545,0.014289224,0.028432282,0.0017218888,-403.70001,-0.027217347,0.0,-67.024643,-66.946419,-66.834068,-66.692032,-66.524788,-66.33683,-66.13266,-65.916649,-65.693008,-65.465668,-65.238243,-65.013947,-64.795616,-64.585632,-64.385948,-64.198112,-64.023216,-63.862011,-63.714863,-63.581841,-63.46273,-63.357101,-63.26432,-63.18362,-63.114124,-63.054901,-63.004963,-62.963337,-62.92905,-62.901184,-62.878857,-62.861256,-62.847641,-62.837337,-62.82975,-62.82436,-62.820717,-62.818432,-62.817181,-62.816696,-62.816753,-62.817173,-62.81781,-62.818558,-62.819324,-62.820045,-62.820671,-62.821171,-62.821514,-62.82169,-67.064194,3.2819829e-05,0.0096370215
646.0,0.99592239,0.44656718,0.44078445,0.43335804,0.42572263,0.4186475,0.41239044,0.4069337,0.40217447,0.39800969,0.39435494,0.39114252,0.38831636,0.38582876,0.38363844,0.38170931,0.38000971,0.37851194,0.37719163,0.37602744,0.3750006,0.37409464,0.37329513,0.37258932,0.37196612,0.37141573,0.37092948,0.37049985,0.37012017,0.36978459,0.36948794,0.36922577,0.36899406,0.36878935,0.36860856,0.368449,0.36830837,0.36818454,0.36807576,0.36798042,0.36789715,0.36782479,0.36776227,0.36770874,0.36766344,0.36762571,0.36759505,0.367571,0.36755326,0.36754155,0.36753574,-0.0020614257,0.017404983,0.03440091,0.0037968473,-404.70001,-0.048776556,0.0,-66.119652,-66.094978,-66.040886,-65.960716,-65.857788,-65.735458,-65.597092,-65.446014,-65.285477,-65.118553,-64.948128,-64.776855,-64.607109,-64.440987,-64.280273,-64.126472,-63.980774,-63.844082,-63.717033,-63.60001,-63.493176,-63.396492,-63.309746,-63.232586,-63.164547,-63.105076,-63.053555,-63.009331,-62.971725,-62.940063,-62.913685,-62.891949,-62.874252,-62.860035,-62.84877,-62.84,-62.833294,-62.828289,-62.82465,-62.822102,-62.8204,-62.819344,-62.81876,-62.818512,-62.818481,-62.818581,-62.818737,-62.818901,-62.819027,-62.819099,-66.111412,1.2073759e-05,0.006910949
647.0,0.99549818,0.44677648,0.44100779,0.43359667,0.42597452,0.41890898,0.4126575,0.40720275,0.40244243,0.39827397,0.39461356,0.39139387,0.38855928,0.38606244,0.38386232,0.38192314,0.38021347,0.3787058,0.37737593,0.37620258,0.37516716,0.37425321,0.37344635,0.37273389,0.37210467,0.37154892,0.37105799,0.37062424,0.37024102,0.3699024,0.36960322,0.3693389,0.36910546,0.36889932,0.3687174,0.36855698,0.36841565,0.36829135,0.36818221,0.36808664,0.36800322,0.36793077,0.36786824,0.36781472,0.36776945,0.36773178,0.36770114,0.36767715,0.36765945,0.3676478,0.36764199,-0.011022414,0.020451719,0.040307935,0.0073237512,-405.70001,-0.078564055,0.0,-65.363907,-65.379044,-65.368172,-65.333984,-65.279099,-65.206131,-65.117714,-65.016457,-64.904922,-64.785568,-64.660721,-64.53257,-64.403099,-64.274117,-64.147209,-64.023743,-63.904888,-63.791584,-63.684563,-63.584377,-63.491379,-63.405773,-63.327602,-63.25679,-63.19315,-63.136402,-63.086201,-63.042141,-63.00378,-62.970657,-62.942299,-62.918228,-62.89798,-62.881115,-62.867203,-62.85585,-62.846691,-62.839397,-62.833668,-62.829231,-62.825855,-62.823334,-62.821491,-62.820175,-62.819263,-62.818649,-62.818256,-62.818012,-62.817875,-62.817818,-65.319817,4.4417184e-06,0.0049540163
648.0,0.99490392,0.44691309,0.44116208,0.43377012,0.42616537,0.41911376,0.41287237,0.40742412,0.40266725,0.39849967,0.39483804,0.39161539,0.38877645,0.38627419,0.38406786,0.38212192,0.38040516,0.37889025,0.37755311,0.37637269,0.37533039,0.37440991,0.37359691,0.37287876,0.3722443,0.37168375,0.37118846,0.37075087,0.37036422,0.37002262,0.36972085,0.36945429,0.36921892,0.36901119,0.36882794,0.36866644,0.36852422,0.3683992,0.3682895,0.36819351,0.36810979,0.3680371,0.3679744,0.36792079,0.36787543,0.3678377,0.36780706,0.36778307,0.36776537,0.36775371,0.3677479,-0.018232781,0.023386285,0.046005495,0.012667562,-406.70001,-0.11671767,0.0,-64.724976,-64.771439,-64.794113,-64.79538,-64.777443,-64.7425,-64.692711,-64.630219,-64.557121,-64.475441,-64.3871,-64.293922,-64.197586,-64.099655,-64.001503,-63.904377,-63.809349,-63.717339,-63.629101,-63.545238,-63.466217,-63.392361,-63.323879,-63.260857,-63.2033,-63.151115,-63.104145,-63.062172,-63.024937,-62.992142,-62.963467,-62.938583,-62.917152,-62.898834,-62.883301,-62.870239,-62.859348,-62.850349,-62.842979,-62.837002,-62.832207,-62.8284,-62.825417,-62.823109,-62.82135,-62.820042,-62.819092,-62.818439,-62.818031,-62.817833,-64.652046,1.6340664e-06,0.003550482
649.0,0.99418783,0.44698787,0.44125742,0.43388775,0.42630365,0.41926935,0.41304156,0.40760338,0.40285355,0.39869046,0.39503109,0.39180893,0.38896894,0.38646442,0.38425484,0.38230491,0.38058361,0.37906379,0.37772155,0.37653589,0.37548837,0.3745628,0.37374488,0.37302202,0.37238315,0.37181848,0.37131941,0.37087834,0.37048855,0.37014416,0.36983988,0.36957112,0.36933386,0.36912447,0.36893979,0.36877707,0.36863387,0.36850798,0.36839759,0.36830103,0.36821687,0.36814383,0.36808085,0.368027,0.36798149,0.36794364,0.36791292,0.36788887,0.36787111,0.36785942,0.36785361,-0.024496708,0.026198115,0.051420778,0.020090766,-407.70001,-0.16314478,0.0,-64.176697,-64.249443,-64.299622,-64.329468,-64.341042,-64.336296,-64.317131,-64.285408,-64.242928,-64.191422,-64.13253,-64.067818,-63.998734,-63.926628,-63.85273,-63.778141,-63.703854,-63.630722,-63.559483,-63.490761,-63.425053,-63.362755,-63.304157,-63.249458,-63.198776,-63.152149,-63.109547,-63.070889,-63.036049,-63.004852,-62.977108,-62.952595,-62.931084,-62.912331,-62.896095,-62.882137,-62.87022,-62.860123,-62.851624,-62.844532,-62.838661,-62.833847,-62.829941,-62.826801,-62.824326,-62.822407,-62.820969,-62.819946,-62.81929,-62.81897,-64.078705,6.012134e-07,0.0025443165
650.0,0.99338299,0.44700944,0.44130206,0.43395725,0.42639643,0.41938221,0.41317081,0.40774557,0.40300563,0.39884987,0.39519563,0.39197671,0.38913837,0.38663417,0.38442382,0.38247222,0.38074857,0.37922582,0.37788031,0.37669107,0.37563989,0.37471053,0.37388885,0.3731623,0.37251985,0.37195182,0.37144956,0.37100551,0.37061298,0.37026605,0.3699595,0.36968872,0.36944962,0.36923859,0.3690525,0.36888856,0.36874425,0.36861748,0.36850631,0.3684091,0.36832437,0.36825091,0.36818755,0.36813343,0.36808768,0.36804965,0.36801878,0.36799461,0.36797678,0.36796504,0.36795923,-0.030349005,0.02889959,0.05653597,0.029769411,-408.70001,-0.21785647,0.0,-63.697968,-63.794319,-63.868404,-63.922527,-63.958721,-63.97887,-63.984756,-63.9781,-63.960522,-63.933586,-63.898758,-63.857422,-63.810867,-63.760292,-63.706799,-63.651382,-63.594955,-63.538311,-63.482159,-63.427101,-63.37365,-63.322231,-63.273182,-63.226765,-63.183167,-63.142502,-63.104843,-63.070198,-63.038528,-63.009769,-62.98381,-62.960529,-62.939777,-62.921391,-62.905205,-62.891041,-62.878727,-62.868088,-62.858963,-62.851185,-62.844612,-62.8391,-62.834526,-62.830772,-62.827744,-62.825352,-62.823524,-62.822205,-62.821346,-62.820927,-63.576572,2.2127925e-07,0.0018231871
651.0,0.99251145,0.44698459,0.44130248,0.43398476,0.42644951,0.41945767,0.41326496,0.407855,0.40312734,0.39898124,0.39533442,0.39212102,0.38928655,0.38678479,0.38457572,0.38262442,0.38090023,0.37937632,0.37802908,0.37683779,0.37578422,0.3748523,0.37402794,0.37329867,0.37265351,0.3720828,0.37157798,0.37113148,0.37073663,0.37038755,0.37007898,0.36980635,0.36956558,0.36935306,0.36916563,0.36900046,0.36885512,0.36872745,0.36861548,0.36851755,0.36843225,0.36835825,0.36829451,0.36824,0.36819398,0.36815572,0.36812466,0.36810037,0.36808246,0.36807066,0.36806479,-0.036167808,0.031519063,0.061371718,0.041847698,-409.70001,-0.2812624,0.0,-63.271675,-63.390568,-63.486725,-63.562618,-63.620384,-63.661949,-63.689102,-63.703514,-63.706745,-63.700272,-63.685463,-63.663597,-63.63586,-63.603355,-63.567093,-63.527992,-63.4869,-63.444557,-63.401642,-63.35873,-63.316341,-63.274902,-63.234772,-63.196255,-63.159573,-63.124905,-63.092373,-63.06205,-63.033974,-63.008141,-62.98452,-62.963047,-62.943645,-62.926216,-62.910652,-62.896835,-62.884644,-62.873947,-62.864628,-62.856564,-62.849636,-62.843731,-62.838757,-62.83461,-62.831215,-62.828499,-62.826401,-62.824867,-62.823868,-62.823372,-63.127003,8.1547874e-08,0.0013064092
652.0,0.99158603,0.4469184,0.44126371,0.43397513,0.42646751,0.41950008,0.41332808,0.40793538,0.40322196,0.39908749,0.39545006,0.39224401,0.38941526,0.38691774,0.38471168,0.38276228,0.38103914,0.37951553,0.37816796,0.37697586,0.3759211,0.37498769,0.37416163,0.37343052,0.37278345,0.37221077,0.37170398,0.37125555,0.37085885,0.37050799,0.37019774,0.36992353,0.3696813,0.36946741,0.36927876,0.36911249,0.36896616,0.36883757,0.36872482,0.36862621,0.36854032,0.36846581,0.36840162,0.36834675,0.36830038,0.36826187,0.36823061,0.36820617,0.36818811,0.36817625,0.36817035,-0.042255003,0.034097508,0.065975353,0.056514088,-410.70001,-0.35446075,0.0,-62.88353,-63.025185,-63.142887,-63.239395,-63.317047,-63.377922,-63.423889,-63.456676,-63.477863,-63.488903,-63.491135,-63.485798,-63.47403,-63.456879,-63.435295,-63.410156,-63.382259,-63.352314,-63.320961,-63.288773,-63.256248,-63.22382,-63.19186,-63.160686,-63.13055,-63.101669,-63.0742,-63.04826,-63.023937,-63.001274,-62.980293,-62.960983,-62.943321,-62.927258,-62.912731,-62.899673,-62.888,-62.877636,-62.868484,-62.860462,-62.853481,-62.847466,-62.842327,-62.838001,-62.834419,-62.831524,-62.829266,-62.82761,-62.826523,-62.825985,-62.714508,3.0190794e-08,0.00093609741
653.0,0.99061155,0.4468146,0.44118947,0.4339321,0.42645404,0.41951284,0.4133634,0.40798974,0.4032923,0.39917114,0.39554471,0.39234772,0.38952622,0.38703445,0.38483283,0.38288677,0.38116598,0.37964392,0.37829724,0.37710544,0.37605053,0.37511659,0.37428972,0.37355757,0.37290928,0.37233528,0.37182713,0.37137726,0.37097913,0.37062687,0.37031525,0.37003976,0.36979631,0.36958128,0.36939156,0.36922431,0.36907706,0.36894765,0.36883417,0.36873493,0.36864841,0.3685734,0.36850876,0.3684535,0.36840686,0.36836806,0.36833659,0.36831197,0.36829379,0.36828184,0.36827591,-0.048900317,0.036688942,0.070414387,0.074094117,-411.70001,-0.43961957,0.0,-62.521042,-62.68681,-62.826645,-62.943714,-63.040668,-63.119816,-63.183212,-63.232704,-63.269958,-63.296482,-63.313644,-63.322689,-63.324753,-63.320866,-63.311962,-63.298893,-63.282436,-63.263279,-63.24205,-63.219307,-63.195541,-63.171185,-63.146622,-63.122173,-63.098114,-63.074677,-63.052052,-63.030388,-63.009804,-62.990376,-62.972168,-62.955212,-62.939514,-62.925076,-62.911865,-62.899853,-62.888996,-62.879246,-62.870544,-62.862831,-62.856052,-62.850143,-62.845051,-62.840725,-62.837112,-62.834171,-62.831863,-62.830162,-62.829041,-62.828484,-62.325439,1.1355502e-08,0.00067074841
654.0,0.98958486,0.44667572,0.44108242,0.43385831,0.42641175,0.41949865,0.41337347,0.4080205,0.40334064,0.39923432,0.39562038,0.39243379,0.38962093,0.38713622,0.38494033,0.38299879,0.38128152,0.37976208,0.37841731,0.3772268,0.37617263,0.37523904,0.37441212,0.37367964,0.37303081,0.3724561,0.37194708,0.37149629,0.37109718,0.37074387,0.37043124,0.37015474,0.36991027,0.36969432,0.36950371,0.36933559,0.36918759,0.36905745,0.3689433,0.36884347,0.36875641,0.36868092,0.36861587,0.36856025,0.36851329,0.36847425,0.36844254,0.36841774,0.36839947,0.36838743,0.36838144,-0.056445919,0.039365429,0.074775584,0.095174946,-412.70001,-0.54062843,0.0,-62.17239,-62.364838,-62.52853,-62.66716,-62.783813,-62.881142,-62.961468,-63.026844,-63.07909,-63.119831,-63.15052,-63.172459,-63.186813,-63.194645,-63.196899,-63.194431,-63.188015,-63.178337,-63.166027,-63.15163,-63.135647,-63.118511,-63.100605,-63.082268,-63.063782,-63.045395,-63.027321,-63.009727,-62.992752,-62.976513,-62.961094,-62.946548,-62.93293,-62.92025,-62.908527,-62.897751,-62.887905,-62.878975,-62.870926,-62.863724,-62.85733,-62.851715,-62.846836,-62.842655,-62.839142,-62.836262,-62.833996,-62.832314,-62.831203,-62.83065,-61.946606,4.4985429e-09,0.00048061425
655.0,0.98849356,0.44650304,0.44094405,0.43375546,0.42634246,0.41945931,0.41336015,0.4080295,0.40336871,0.39927867,0.39567855,0.39250368,0.38970068,0.38722423,0.38503516,0.3830992,0.38138646,0.37987065,0.37852868,0.37734032,0.3762877,0.37535515,0.37452891,0.37379676,0.37314796,0.37257308,0.3720637,0.37161243,0.37121272,0.37085876,0.37054545,0.3702682,0.37002301,0.36980632,0.36961496,0.36944619,0.3692975,0.36916676,0.36905205,0.36895168,0.36886418,0.36878827,0.3687228,0.36866686,0.36861959,0.36858031,0.36854839,0.36852345,0.36850503,0.3684929,0.36848691,-0.065376177,0.042229302,0.079170845,0.12080777,-413.70001,-0.66439706,0.0,-61.825005,-62.048332,-62.238972,-62.40136,-62.539173,-62.655544,-62.75317,-62.8344,-62.901299,-62.955666,-62.999096,-63.033005,-63.05864,-63.077118,-63.089428,-63.096462,-63.09901,-63.097786,-63.093414,-63.086464,-63.077435,-63.066769,-63.054863,-63.042061,-63.02866,-63.014923,-63.001068,-62.987293,-62.973751,-62.960575,-62.947868,-62.935722,-62.924198,-62.913342,-62.903187,-62.893749,-62.885044,-62.877064,-62.869804,-62.863251,-62.857388,-62.852196,-62.847649,-62.843731,-62.84042,-62.837688,-62.835529,-62.833923,-62.832859,-62.832329,-61.563499,2.0686111e-09,0.00034437602
656.0,0.98731244,0.44629651,0.4407748,0.4336243,0.42624712,0.41939598,0.41332465,0.40801796,0.4033778,0.39930543,0.39572048,0.39255857,0.38976657,0.38729945,0.38511819,0.38318881,0.38148153,0.37997016,0.37863183,0.37744635,0.376396,0.37546518,0.37464023,0.37390897,0.37326077,0.37268621,0.37217692,0.37172559,0.37132564,0.37097138,0.37065765,0.37037992,0.37013426,0.36991704,0.36972517,0.36955589,0.3694067,0.36927545,0.36916026,0.36905947,0.36897156,0.36889526,0.36882949,0.36877322,0.36872569,0.3686862,0.3686541,0.36862901,0.36861047,0.36859828,0.36859223,-0.076483712,0.045440085,0.083753847,0.15290339,-414.70001,-0.82375962,0.0,-61.463348,-61.724266,-61.94698,-62.136978,-62.298794,-62.436226,-62.552517,-62.65044,-62.732403,-62.80048,-62.85648,-62.901978,-62.938362,-62.966846,-62.988506,-63.004292,-63.015034,-63.021488,-63.024311,-63.02409,-63.021339,-63.016529,-63.010056,-63.002281,-62.993519,-62.984043,-62.974091,-62.963863,-62.953541,-62.943268,-62.933167,-62.923344,-62.913879,-62.904842,-62.896278,-62.888229,-62.880718,-62.873768,-62.867386,-62.861572,-62.856331,-62.851654,-62.84753,-62.843956,-62.840916,-62.838398,-62.836399,-62.834908,-62.83392,-62.833424,-61.157413,1.2993653e-09,0.00024675665
657.0,0.98599446,0.44605443,0.44057357,0.43346426,0.42612559,0.41930881,0.4132674,0.40798655,0.40336862,0.39931545,0.39574698,0.39259923,0.38981938,0.38736263,0.38519019,0.38326827,0.38156727,0.38006115,0.37872717,0.37754527,0.37649783,0.3755694,0.37474626,0.37401643,0.37336931,0.37279549,0.37228674,0.37183571,0.37143591,0.37108162,0.37076777,0.37048987,0.37024394,0.37002641,0.36983418,0.36966452,0.36951497,0.36938336,0.36926782,0.36916667,0.36907843,0.36900184,0.36893576,0.36887929,0.36883152,0.36879182,0.36875957,0.36873436,0.36871573,0.36870348,0.36869738,-0.091251045,0.049278088,0.088759169,0.19513763,-415.70001,-1.0448925,0.0,-61.064491,-61.374252,-61.637665,-61.86187,-62.052681,-62.21492,-62.352631,-62.469234,-62.567631,-62.650303,-62.719376,-62.776676,-62.823792,-62.862095,-62.892784,-62.916901,-62.935371,-62.948994,-62.958481,-62.964462,-62.96748,-62.968025,-62.966526,-62.96336,-62.958851,-62.953297,-62.946941,-62.94001,-62.932693,-62.925148,-62.917515,-62.909912,-62.902435,-62.895172,-62.88818,-62.881519,-62.875229,-62.869339,-62.863876,-62.858856,-62.85429,-62.850182,-62.846539,-62.843361,-62.840645,-62.838387,-62.836586,-62.835239,-62.834339,-62.833893,-60.69949,1.1971933e-09,0.0001768092
658.0,0.98444873,0.44577247,0.44033718,0.43327314,0.4259764,0.4191969,0.41318792,0.40793505,0.40334126,0.39930892,0.39575842,0.39262617,0.38985962,0.38741428,0.38525164,0.38333806,0.38164413,0.38014406,0.37881511,0.37763745,0.37659353,0.37566799,0.37484723,0.37411931,0.3734737,0.37290105,0.37239319,0.37194282,0.37154347,0.37118948,0.37087578,0.37059793,0.37035194,0.37013429,0.36994192,0.36977205,0.36962226,0.36949041,0.36937463,0.36927322,0.36918473,0.3691079,0.36904162,0.36898494,0.36893699,0.36889714,0.36886477,0.36883941,0.36882073,0.36880842,0.36880231,-0.11293072,0.054319683,0.094600543,0.25541815,-416.70001,-1.3902143,0.0,-60.587139,-60.96661,-61.286518,-61.556885,-61.785748,-61.979641,-62.143925,-62.283051,-62.400726,-62.50005,-62.583649,-62.65374,-62.712208,-62.76067,-62.800514,-62.832935,-62.858978,-62.879539,-62.895401,-62.907253,-62.915695,-62.921249,-62.924377,-62.925484,-62.924919,-62.922997,-62.919987,-62.916119,-62.911602,-62.906616,-62.901306,-62.895809,-62.890236,-62.884678,-62.879215,-62.873913,-62.868828,-62.864002,-62.85947,-62.855263,-62.851398,-62.847897,-62.844765,-62.842014,-62.839653,-62.837677,-62.836098,-62.834915,-62.834122,-62.833729,-60.135414,1.455034e-09,0.0001266897
659.0,0.98247057,0.44544104,0.44005844,0.43304545,0.42579553,0.41905734,0.41308415,0.40786213,0.40329486,0.39928535,0.39575458,0.39263928,0.38988736,0.38745463,0.38530278,0.38339847,0.38171247,0.38021913,0.37889597,0.37772316,0.37668332,0.37576121,0.37494329,0.37421772,0.37357405,0.37300298,0.37249637,0.37204695,0.37164837,0.37129495,0.37098166,0.37070405,0.37045822,0.37024066,0.37004828,0.36987835,0.36972848,0.36959651,0.36948058,0.36937901,0.36929038,0.36921337,0.36914694,0.36909008,0.36904204,0.36900204,0.36896956,0.36894414,0.36892539,0.36891302,0.36890689,-0.15060157,0.062061723,0.10217188,0.35452828,-417.70001,-2.0541627,0.0,-59.936047,-60.431782,-60.84227,-61.183903,-61.469395,-61.708729,-61.909847,-62.07914,-62.221771,-62.341969,-62.443195,-62.528332,-62.599773,-62.659527,-62.70929,-62.750496,-62.784378,-62.811985,-62.834213,-62.851849,-62.865559,-62.875931,-62.883476,-62.888634,-62.891792,-62.893284,-62.89341,-62.892418,-62.890533,-62.887947,-62.88483,-62.881325,-62.877556,-62.873631,-62.869633,-62.86565,-62.86174,-62.85796,-62.854351,-62.850956,-62.847797,-62.844906,-62.8423,-62.839996,-62.838001,-62.836327,-62.834984,-62.833969,-62.83329,-62.832954,-59.333641,2.1463125e-09,9.0777641e-05
660.0,0.97941965,0.44503662,0.43971965,0.43276817,0.42557329,0.41888303,0.4129509,0.40776396,0.40322667,0.39924285,0.3957341,0.39263773,0.38990209,0.38748333,0.38534349,0.38344949,0.38177231,0.38028654,0.37896982,0.37780249,0.37676734,0.37584919,0.3750346,0.37431183,0.37367046,0.37310132,0.37259629,0.37214819,0.37175062,0.371398,0.37108538,0.37080824,0.37056276,0.37034547,0.37015325,0.36998343,0.36983359,0.36970159,0.36958563,0.36948401,0.36939529,0.36931819,0.36925167,0.36919472,0.36914656,0.3691065,0.36907396,0.36904845,0.36902964,0.36901727,0.3690111,-0.24481364,0.078532375,0.11420974,0.57437426,-418.70001,-4.0910201,0.0,-58.781204,-59.545704,-60.150948,-60.63586,-61.028309,-61.348614,-61.611877,-61.829494,-62.010208,-62.160789,-62.286583,-62.391819,-62.479912,-62.553627,-62.615231,-62.666588,-62.709259,-62.744549,-62.773556,-62.797207,-62.816303,-62.83152,-62.843441,-62.85257,-62.859337,-62.86412,-62.867245,-62.868992,-62.86961,-62.869305,-62.868267,-62.866653,-62.864601,-62.862228,-62.859638,-62.856922,-62.854145,-62.851376,-62.848671,-62.846069,-62.843613,-62.841331,-62.839249,-62.837391,-62.83577,-62.8344,-62.83329,-62.832455,-62.831894,-62.831612,-57.801952,4.3515636e-09,6.5045882e-05
661.0,0.96415257,0.44445345,0.43924758,0.43239129,0.42527565,0.41865057,0.41277203,0.40762931,0.4031288,0.39917585,0.39569309,0.39261878,0.38990188,0.38749906,0.38537285,0.3834905,0.3818233,0.38034603,0.37903658,0.37787548,0.37684563,0.37593195,0.37512121,0.37440169,0.37376302,0.37319618,0.37269306,0.37224653,0.37185028,0.37149873,0.37118694,0.37091053,0.37066558,0.37044868,0.37025678,0.37008721,0.36993751,0.36980566,0.36968973,0.36958814,0.36949939,0.36942229,0.36935574,0.36929876,0.36925054,0.36921045,0.36917785,0.36915234,0.3691335,0.36912107,0.36911494,-2.0744588,0.26092601,0.16155156,3.0819008,-419.70001,-128.03716,0.0,-51.74115,-55.678993,-57.83176,-59.143875,-60.01408,-60.627705,-61.080254,-61.425133,-61.694401,-61.90847,-62.080967,-62.221378,-62.336521,-62.43145,-62.509987,-62.575092,-62.629101,-62.67387,-62.710911,-62.741459,-62.766529,-62.786976,-62.803513,-62.816738,-62.827175,-62.835251,-62.841343,-62.845779,-62.848827,-62.850731,-62.851692,-62.851894,-62.85149,-62.850609,-62.849369,-62.847862,-62.84618,-62.844391,-62.842556,-62.840729,-62.838951,-62.837265,-62.835701,-62.834282,-62.833031,-62.831963,-62.831093,-62.830433,-62.829987,-62.829765,-43.443314,2.1714202e-06,4.6625577e-05
