II,II_Va_Xa,IIa,IX,IX_TF_VIIa,IXa,TF_VIIa,V,VIII,VIIIa,VIIIa_IXa,Va,Va_Xa,X,X_TF_VIIa,X_VIIIa_IXa,Xa,mIIa,Time
1.3988901971990966e-06,7.470730250501457e-11,1.2452868184093005e-13,8.826775276187542e-08,1.0488507621955105e-09,6.833202100226553e-10,2.8873015858708385e-09,1.8812570888907364e-08,6.763871434894765e-10,2.353659369262146e-11,2.921888986967004e-14,1.0572686411218897e-09,5.54531674657135e-11,1.6633940863704407e-07,1.0638425734466418e-09,4.7043928032237035e-14,2.4665412303923553e-09,1.034970969715622e-09,2.12
1.3988646893834723e-06,7.60882576770993e-11,1.303901378120937e-13,8.826439826396648e-08,1.048835644679976e-09,6.866882041316405e-10,2.8873695858773308e-09,1.8799336839268633e-08,6.760783958624516e-10,2.38437200041577e-11,2.9828947018808127e-14,1.0681001638107799e-09,5.6474739243471846e-11,1.6632722272374501e-07,1.0637896909556841e-09,4.805518637177578e-14,2.4763764879742144e-09,1.0590919687118558e-09,2.13
1.3988387174547407e-06,7.748835988547071e-11,1.364981212874219e-13,8.826104287236607e-08,1.0488205173169805e-09,6.900570725582602e-10,2.887437593377787e-09,1.8785983726938235e-08,6.757658348733415e-10,2.415463045648276e-11,3.044989871741848e-14,1.0790174478360195e-09,5.7510465340257346e-11,1.6631503731422672e-07,1.0637368108182234e-09,4.908477145817854e-14,2.4861779197397595e-09,1.0836576872516087e-09,2.14
1.3988122750651133e-06,7.890780074839223e-11,1.4286175827228122e-13,8.825768658891183e-08,1.0488053801175694e-09,6.934268129808478e-10,2.8875056083792754e-09,1.8772510264091123e-08,6.75449407705384e-10,2.446937739337314e-11,3.108192173450064e-14,1.0900214464461084e-09,5.856048871435808e-11,1.6630285240667065e-07,1.0636839330161467e-09,5.0132979508235424e-14,2.495945192652851e-09,1.1086742723791514e-09,2.15
1.398785355804165e-06,8.0346773502792e-11,1.4949045603128165e-13,8.825432941545868e-08,1.048790233091949e-09,6.967974230538351e-10,2.887573630891075e-09,1.8758915147539546e-08,6.751290608994028e-10,2.4788013793578067e-11,3.1725195625261057e-14,1.1011131253833142e-09,5.962495357433251e-11,1.6629066799923127e-07,1.0636310575299677e-09,5.1200111393746994e-14,2.505677970832201e-09,1.1341479318751946e-09,2.16
1.3987579531983835e-06,8.180547301990417e-11,1.5639390867529082e-13,8.825097135387904e-08,1.0487750762494415e-09,7.001689004075414e-10,2.8876416609248054e-09,1.8745197058657144e-08,6.748047403500261e-10,2.511059327450588e-11,3.237990276628507e-14,1.1122934629314377e-09,6.070400539149671e-11,1.662784840900356e-07,1.0635781843387455e-09,5.228647270161728e-14,2.515375915523542e-09,1.1600849346870508e-09,2.17
1.3987300607107166e-06,8.328409582091131e-11,1.6358210274845324e-13,8.82476124060629e-08,1.0487599095984404e-09,7.035412426479637e-10,2.887709698494553e-09,1.873135466330307e-08,6.744763913019046e-10,2.543717009591062e-11,3.3046228390709326e-14,1.1235634499635896e-09,6.179779091241217e-11,1.6626630067718309e-07,1.06352531342e-09,5.3392373793947514e-14,2.5250386850717972e-09,1.1864916113588152e-09,2.18
1.3987016717401222e-06,8.478284009258568e-11,1.7106532281520454e-13,8.824425257391807e-08,1.0487447331463657e-09,7.069144473565648e-10,2.8877777436169965e-09,1.871738661174607e-08,6.7414395834593e-10,2.5767799163578383e-11,3.3724360623393725e-14,1.1349240899899564e-09,6.290645817137296e-11,1.6625411775874533e-07,1.0634724447496317e-09,5.4518129868129114e-14,2.534665934893251e-09,1.2133743544615277e-09,2.19
1.3986727796211158e-06,8.630190570293167e-11,1.788541570472908e-13,8.824089185937028e-08,1.0487295468996193e-09,7.102885120900639e-10,2.887845796311538e-09,1.8703291538588582e-08,6.738073854154529e-10,2.610253603301394e-11,3.441449051609389e-14,1.1463763992055768e-09,6.403015650289361e-11,1.6624193533276564e-07,1.063419578301837e-09,5.5664061016937507e-14,2.54425731744772e-09,1.2407396190233553e-09,2.2
1.3986433776233196e-06,8.78414942168271e-11,1.8695950281078262e-13,8.823753026436335e-08,1.048714350863541e-09,7.136634343802251e-10,2.8879138566004267e-09,1.8689068062690852e-08,6.734666157825016e-10,2.6441436913127085e-11,3.51168120826331e-14,1.157921406538108e-09,6.516903655419628e-11,1.6622975339725899e-07,1.0633667140490268e-09,5.6830492288625054e-14,2.553812482210718e-09,1.268593922959752e-09,2.21
1.39861345889781e-06,8.940180884469212e-11,1.9539420585338224e-13,8.823416779073562e-08,1.04869914518139e-09,7.170392117055041e-10,2.887981924250824e-09,1.86747148010024e-08,6.731215924482144e-10,2.6784558262808604e-11,3.5831526805214566e-14,1.1695601396756268e-09,6.632325047726831e-11,1.6621757195003138e-07,1.0633138520807808e-09,5.801776217167967e-14,2.5633310755857506e-09,1.2969438991385086e-09,2.22
1.3985830166014485e-06,9.0983054615216e-11,2.0416923430331964e-13,8.823080444051034e-08,1.0486839298082145e-09,7.204158415568465e-10,2.8880499993802165e-09,1.8660230335866533e-08,6.72772257214433e-10,2.7131957749489318e-11,3.6558833182593386e-14,1.181293657998064e-09,6.749295152017091e-11,1.6620539098910227e-07,1.0632609923245644e-09,5.922620289497662e-14,2.5728127410169335e-09,1.3257961747010087e-09,2.23
1.398552043798248e-06,9.258543826739989e-11,2.1329669906659186e-13,8.822744021566751e-08,1.048668704767381e-09,7.237933213855398e-10,2.8881180819802843e-09,1.8645613240610554e-08,6.724185514074438e-10,2.7483693501503777e-11,3.729893501673993e-14,1.1931230267511091e-09,6.867829437092315e-11,1.6619321051237172e-07,1.0632081347653303e-09,6.045615603559581e-14,2.582257118850652e-09,1.3551574667845858e-09,2.24
1.398520533482304e-06,9.420916829563456e-11,2.2278914140706424e-13,8.822407511819833e-08,1.0486534700894247e-09,7.271716486153713e-10,2.888186172030457e-09,1.863086207335719e-08,6.720604157009293e-10,2.783982429071161e-11,3.805203948283753e-14,1.205049323256096e-09,6.987943509106376e-11,1.661810305176993e-07,1.0631552793931149e-09,6.17079688760704e-14,2.591663846334049e-09,1.385034560257908e-09,2.25
1.398488478578913e-06,9.585445496731827e-11,2.3265949035158833e-13,8.822070915010908e-08,1.0486382258079036e-09,7.305508206432484e-10,2.8882542695056475e-09,1.861597537653854e-08,6.716977901005597e-10,2.8200409548191582e-11,3.881835703258177e-14,1.2170736373712867e-09,7.109653112284277e-11,1.6616885100290927e-07,1.0631024261994455e-09,6.298199421600095e-14,2.6010325575889624e-09,1.415434306628228e-09,2.2600000000000002
1.3984558719440192e-06,9.752151033837014e-11,2.4292107139361254e-13,8.821734231342105e-08,1.0486229719596197e-09,7.339308348389337e-10,2.888322374375892e-09,1.860095167684667e-08,6.713306139409626e-10,2.8565509367151246e-11,3.959810143788249e-14,1.2291970715128923e-09,7.232974130205123e-11,1.6615667196578971e-07,1.0630495751774853e-09,6.427859044822115e-14,2.6103628835839797e-09,1.4463636245700508e-09,2.27
1.3984227063628615e-06,9.921054821342438e-11,2.535876822602769e-13,8.821397461018809e-08,1.0486077085672037e-09,7.373116885443861e-10,2.888390486634147e-09,1.8585789485942617e-08,6.709588259095251e-10,2.8935184478669637e-11,4.039148995433486e-14,1.2414207400157754e-09,7.357922582816717e-11,1.6614449340410062e-07,1.0629967263116464e-09,6.559812185087605e-14,2.6196544522063284e-09,1.4778295012416292e-09,2.2800000000000002
1.3983889745459564e-06,1.0092178392154354e-10,2.646738923185005e-13,8.821060604257333e-08,1.0485924355628916e-09,7.406933790717831e-10,2.8884586064180163e-09,1.857048730369415e-08,6.705823641596723e-10,2.9309496136844004e-11,4.119874388408623e-14,1.253745766292132e-09,7.48451460921593e-11,1.6613231531560998e-07,1.0629438795320887e-09,6.694095959950898e-14,2.6289068886666764e-09,1.5098389962285446e-09,2.29
1.3983546691398358e-06,1.0265543511305483e-10,2.7619410410595624e-13,8.820723661259911e-08,1.048577153037818e-09,7.440759037088378e-10,2.8885267336115883e-09,1.8555043607416115e-08,6.70201165928881e-10,2.9688506505397176e-11,4.2020086927985314e-14,1.2661732921786436e-09,7.6127665292173e-11,1.661201376979732e-07,1.0628910348635905e-09,6.83074787937907e-14,2.638119814061204e-09,1.542399230945866e-09,2.3000000000000003
1.3983197827163866e-06,1.0441172107567597e-10,2.8816340988117517e-13,8.820386632237066e-08,1.0485618610192827e-09,7.474592597135379e-10,2.8885948682011512e-09,1.853945686140822e-08,6.698151678748666e-10,3.007227831712658e-11,4.285574674345122e-14,1.2787044696093652e-09,7.74269479067235e-11,1.6610796054884e-07,1.0628381922925625e-09,6.969806126334016e-14,2.6472928466057818e-09,1.575517399126558e-09,2.31
1.3982843077752092e-06,1.0619086295144377e-10,3.0059735615921126e-13,8.820049517401157e-08,1.0485465595351795e-09,7.508434443153215e-10,2.888663010172284e-09,1.8523725514144707e-08,6.69424305974864e-10,3.046087497572603e-11,4.370595455211704e-14,1.291340463040899e-09,7.87431598629341e-11,1.660957838658227e-07,1.0627853518055326e-09,7.111309485778833e-14,2.6564256012445577e-09,1.6092007644819078e-09,2.32
1.398248236743053e-06,1.0799308375146402e-10,3.1351195334130375e-13,8.8197123169664e-08,1.0485312486139727e-09,7.542284547148067e-10,2.8887311595098785e-09,1.8507847998235446e-08,6.690285155229685e-10,3.085436055832032e-11,4.457094518518581e-14,1.304082449464298e-09,8.007646854877674e-11,1.660836076464957e-07,1.0627325133891448e-09,7.255297352592553e-14,2.6655176896233883e-09,1.6434566612410785e-09,2.33
1.398211561973252e-06,1.0981860837066145e-10,3.269236853445388e-13,8.819375031148876e-08,1.048515928284674e-09,7.576142880835212e-10,2.888799316198164e-09,1.849182273038704e-08,6.686277311274765e-10,3.1252799817999834e-11,4.5450957128786556e-14,1.31693161841697e-09,8.142704282531249e-11,1.6607143188839521e-07,1.0626796770301579e-09,7.40180973948487e-14,2.674568720063271e-09,1.6782924946906655e-09,2.34
1.3981742757454165e-06,1.1166766325995693e-10,3.408496634156954e-13,8.819037660168767e-08,1.0485005985545625e-09,7.610009415635725e-10,2.888867480258063e-09,1.847564811320039e-08,6.682218867774902e-10,3.1656258116828e-11,4.634623264661269e-14,1.3298891707294634e-09,8.279505281017215e-11,1.6605925658903038e-07,1.0626268427003707e-09,7.550887303517015e-14,2.6835782981081083e-09,1.71371574165899e-09,2.35
1.3981363702648367e-06,1.13540476480992e-10,3.553076189360511e-13,8.8187002042501e-08,1.0484852594117579e-09,7.643884122673837e-10,2.8889356517428592e-09,1.8459322534917506e-08,6.678109158321763e-10,3.206480143648894e-11,4.7257017816259805e-14,1.3429563186849952e-09,8.418066991649053e-11,1.660470817458815e-07,1.0625740103583787e-09,7.702571351845308e-14,2.6925460264311206e-09,1.7497339510620963e-09,2.36
1.3980978376610396e-06,1.154372789118767e-10,3.7031541177780454e-13,8.818362663613111e-08,1.0484699109025806e-09,7.677766972776387e-10,2.88900383060843e-09,1.8442844362997933e-08,6.673947507773024e-10,3.2478496622542144e-11,4.818356230590184e-14,1.3561342904297144e-09,8.55840676604603e-11,1.6603490735635827e-07,1.0625211800019849e-09,7.856903784949704e-14,2.7014715028115714e-09,1.7863547446354972e-09,2.37
1.3980586699882152e-06,1.1735830292214703e-10,3.858916038326503e-13,8.818025038482874e-08,1.048454553044479e-09,7.711657936467707e-10,2.8890720168592772e-09,1.842621195126219e-08,6.669733234934667e-10,3.2897411115038265e-11,4.912611972189421e-14,1.3694243250367489e-09,8.700542077889854e-11,1.6602273341784558e-07,1.062468351609239e-09,8.0139271773162e-14,2.710354322354366e-09,1.8235858172575386e-09,2.38
1.3980188592243423e-06,1.1930378280807588e-10,4.020552916338226e-13,8.81768732908662e-08,1.0484391858533306e-09,7.745556983967693e-10,2.8891402105027187e-09,1.840942363759834e-08,6.665465651684066e-10,3.3321613036409074e-11,5.008494755925492e-14,1.3828276740712465e-09,8.844490552232558e-11,1.6601055992768862e-07,1.0624155251569453e-09,8.173684762509882e-14,2.719194076758418e-09,1.8614349375568314e-09,2.39
1.397978397270625e-06,1.212739548054725e-10,4.188261168065214e-13,8.817349535653762e-08,1.0484238093432937e-09,7.779464085189095e-10,2.8892084115491256e-09,1.8392477743933536e-08,6.661144062947344e-10,3.37511711936062e-11,5.106030724746025e-14,1.396345601595073e-09,8.990269966590297e-11,1.6599838688319228e-07,1.0623627006205754e-09,8.336220441195526e-14,2.7279903542933494e-09,1.8999099484514826e-09,2.4
1.3979372759509315e-06,1.2326905710248333e-10,4.3622427651835017e-13,8.817011658415926e-08,1.048408423526656e-09,7.813379209734817e-10,2.8892766200121575e-09,1.8375372576205607e-08,6.65676776667672e-10,3.4186155080240136e-11,5.2052464196241173e-14,1.409979384171521e-09,9.137898252037245e-11,1.6598621428162088e-07,1.0623098779741808e-09,8.501578789158324e-14,2.7367427397761976e-09,1.939018767688355e-09,2.41
1.3978954870037835e-06,1.2528932919792778e-10,4.5427108024028547e-13,8.816673697602601e-08,1.0483930284599326e-09,7.847302326844444e-10,2.8893448358313033e-09,1.835810643025353e-08,6.652336055872081e-10,3.462663467169769e-11,5.306168873450469e-14,1.4237303059643125e-09,9.287393458421173e-11,1.6597404212015085e-07,1.0622570572217586e-09,8.669805235962613e-14,2.745450815574883e-09,1.978769395937008e-09,2.42
1.3978530220922339e-06,1.2733501283151665e-10,4.729881943868651e-13,8.816335653447308e-08,1.0483776241788881e-09,7.881233405462713e-10,2.8894130589810304e-09,1.8340677583491915e-08,6.647848215692776e-10,3.507268071748047e-11,5.4088254904159545e-14,1.4375996656190418e-09,9.438773805750917e-11,1.6596187039593594e-07,1.0622042383530757e-09,8.840945833774526e-14,2.754114160145607e-09,2.019169906738871e-09,2.43
1.3978098728063142e-06,1.294063522613074e-10,4.923974318461251e-13,8.815997526189395e-08,1.048362210679687e-09,7.915172414257342e-10,2.8894812895024426e-09,1.8323084292489015e-08,6.643303522608314e-10,3.552436482706006e-11,5.5132440144744064e-14,1.4515887782516736e-09,9.592057699798824e-11,1.6594969910612552e-07,1.0621514213308646e-09,9.015047196378865e-14,2.762732347594346e-09,2.0602284439914543e-09,2.44
1.397766030652094e-06,1.315035933643918e-10,5.12521523812583e-13,8.81565931606797e-08,1.0483467879831953e-09,7.949119321545575e-10,2.88954952739523e-09,1.83053248011874e-08,6.638701247224703e-10,3.598175918349557e-11,5.6194526583954806e-14,1.4656989686162736e-09,9.747263683191874e-11,1.6593752824779914e-07,1.0620986061345688e-09,9.192156745014927e-14,2.7713049490845403e-09,2.101953233016463e-09,2.45
1.3977214870550841e-06,1.336269839981194e-10,5.333838393922378e-13,8.815321023324257e-08,1.04833135611021e-09,7.983074095318496e-10,2.889617772659271e-09,1.8287397337724392e-08,6.634040653173499e-10,3.64449366557865e-11,5.727480060795888e-14,1.4799315737214095e-09,9.904410455606355e-11,1.6592535781799088e-07,1.0620457927435134e-09,9.372322625552581e-14,2.7798315322671634e-09,2.144352577077041e-09,2.46
1.3976762333596473e-06,1.3577677401066642e-10,5.550083979159463e-13,8.814982648201613e-08,1.048315915081468e-09,8.017036703238174e-10,2.8896860252946026e-09,1.8269300114423794e-08,6.629320997096129e-10,3.6913970800305866e-11,5.837355291023602e-14,1.49428794281813e-09,1.0063516874739424e-10,1.6591318781368891e-07,1.0619929811369238e-09,9.555593717094875e-14,2.7883116612609304e-09,2.187434857942795e-09,2.47
1.3976302608284112e-06,1.3795321525160348e-10,5.774198812527836e-13,8.814644190945541e-08,1.0483004649176547e-09,8.051007112634769e-10,2.8897542853013918e-09,1.8251031327787638e-08,6.624541528628208e-10,3.738893586223291e-11,5.949107854041977e-14,1.508769437387936e-09,1.0224601957280539e-10,1.6590101823183475e-07,1.061940171293948e-09,9.742019640580513e-14,2.7967448966325005e-09,2.2312085364547836e-09,2.48
1.3975835606274543e-06,1.401565604324118e-10,6.006447341352835e-13,8.814305651800634e-08,1.0482850056744091e-09,8.084985290409691e-10,2.8898225526393777e-09,1.823258917029257e-08,6.619701494486352e-10,3.7869906361585944e-11,6.062767868355484e-14,1.5233774212553684e-09,1.0387684801963571e-10,1.658888490692864e-07,1.0618873631992078e-09,9.931651109525444e-14,2.8051307973332814e-09,2.2756821673777284e-09,2.49
1.3975361238543856e-06,1.4238706545455515e-10,6.24708983989077e-13,8.813967031016776e-08,1.0482695373718066e-09,8.118971203222101e-10,2.8898908273095152e-09,1.8213971806593706e-08,6.614800130185463e-10,3.8356957931740014e-11,6.178365722192912e-14,1.5381132804761631e-09,1.0552784747555963e-10,1.6587668032289092e-07,1.0618345568316725e-09,1.0124539249171325e-13,2.813468916736837e-09,2.3208643711744852e-09,2.5
1.3974879415226362e-06,1.44644988197801e-10,6.496394095584449e-13,8.8136283288459e-08,1.048254060031561e-09,8.152964817386162e-10,2.889959109310875e-09,1.819517738606208e-08,6.609836664383071e-10,3.8850166879382836e-11,6.295932262295838e-14,1.5529784128299084e-09,1.0719921291019407e-10,1.6586451198944527e-07,1.0617817521705585e-09,1.0320735968705002e-13,2.821758804698518e-09,2.3667638497551365e-09,2.5100000000000002
1.397439004558152e-06,1.4693058831082165e-10,6.754637613199544e-13,8.813289545541407e-08,1.0482385736837284e-09,8.186966098850186e-10,2.8900273986328584e-09,1.81762040450342e-08,6.604810319648326e-10,3.934961010649536e-11,6.415498831899812e-14,1.5679742259191826e-09,1.0889114073577909e-10,1.6585234406568878e-07,1.061728949196408e-09,1.052029403530073e-13,2.8300000079098955e-09,2.4133893897746446e-09,2.52
1.3973893038016519e-06,1.4924412745191227e-10,7.022105560623889e-13,8.812950681358797e-08,1.0482230783597101e-09,8.220975013212566e-10,2.8900956952632835e-09,1.8157049904441443e-08,6.599720311625326e-10,3.9855365194914964e-11,6.537097240989397e-14,1.583102139133802e-09,1.1060382897282615e-10,1.6584017654830974e-07,1.0616761478900014e-09,1.0723267014253767e-13,2.8381920694874144e-09,2.4607498603387147e-09,2.5300000000000002
1.3973388300080074e-06,1.515858692968337e-10,7.299090917779923e-13,8.812611736555678e-08,1.0482075740923443e-09,8.254991525718682e-10,2.8901639991882574e-09,1.8137713069829768e-08,6.594565849027161e-10,4.0367510406783943e-11,6.6607597715923e-14,1.5983635836153946e-09,1.1233747725798646e-10,1.658280094339448e-07,1.0616233482323933e-09,1.0929709278393495e-13,2.846334528957231e-09,2.5088542136026375e-09,2.54
1.3972875738456193e-06,1.5395607954665673e-10,7.585894625537313e-13,8.81227271139177e-08,1.048192060915997e-09,8.289015601257801e-10,2.8902323103920543e-09,1.8118191631379426e-08,6.589346133629958e-10,4.088612468499843e-11,6.786519183073566e-14,1.6137600022219806e-09,1.140922868519203e-10,1.658158427191783e-07,1.0615705502049438e-09,1.1139676017496686e-13,2.854426922240055e-09,2.557711485370162e-09,2.5500000000000003
1.3972355258873402e-06,1.5635502378275131e-10,7.882840714268351e-13,8.811933606134186e-08,1.0481765388160772e-09,8.323047204285871e-10,2.8903006289470226e-09,1.8098483681386717e-08,6.584060366640159e-10,4.1411287011015624e-11,6.91440888626205e-14,1.6292928356160642e-09,1.1586845921445011e-10,1.6580367640054344e-07,1.061517753749895e-09,1.1353223610577605e-13,2.862468785255389e-09,2.607330804804402e-09,2.56
