Time,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,I,IIa_plus_1_2mIIa,compartment_1,R1,R1b,R2,R2b,R3,R3b,R4,R5,R6,R7,R8,R9,R9b,R10,R11,R12,R7_atn,R8_atn,R4_atn,VIIIa_IXa_degradation
9.27,8.574893694317388e-08,1.0376783824385602e-09,2.9404548734470383e-09,3.1400799285568094e-09,1.568799983570448e-07,1.0218616656273963e-09,2.808410462031981e-09,2.5693917019190154e-11,4.761082572313455e-11,-5.0070966953935724e-15,1.0757886362739077e-08,-1.989595837245302e-16,6.266954562174272e-10,4.525952164155583e-08,8.447521639600806e-07,4.1862938597841665e-09,5.0558247845734285e-09,5.058020205385796e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.461173061903757e-12,6.522219462878513e-07,1.0,3.098067742203955e-10,3.1130351473156805e-10,1.1679422839281395e-09,1.1751409154715057e-09,4.0303855514993653e-10,3.9040877092970324e-10,2.4081821161933013e-11,-2.8123965487498135e-16,-5.5876017645349846e-18,-4.532376024930562e-15,-1.8009631170750627e-16,1.3405132255224948e-07,1.3396140351309333e-07,2.5572463915262686e-08,1.955026864876501e-11,9.989261472173884e-10,-5.065199251124227e-14,-2.0126831890676414e-15,4.335316006481225e-11,0.0
9.28,8.574516392948652e-08,1.0376634153523313e-09,2.940541852285234e-09,3.1436723264317575e-09,1.5686428376100364e-07,1.0217896538754296e-09,2.814083009102925e-09,2.5763154306910782e-11,4.773717133405167e-11,-3.4231758256177488e-15,1.0747897063706824e-08,-1.2997763440005385e-16,6.264998043368402e-10,4.551574848331882e-08,8.434115163273038e-07,4.187185151823961e-09,5.064921207644903e-09,5.068855500375536e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.472451198082976e-12,6.537784085283831e-07,1.0,3.098023481153846e-10,3.112990246056994e-10,1.1678543822789201e-09,1.175058101956744e-09,4.0408413760644356e-10,3.914448049392237e-10,2.41294008926713e-11,-1.9266201856085567e-16,-3.657678525285834e-18,-3.116168197859894e-15,-1.183205863161924e-16,1.340783269541334e-07,1.3398992485836676e-07,2.5673353722339567e-08,1.9566285202551798e-11,9.985789679984974e-10,-3.470316722487018e-14,-1.3176756941090269e-15,4.34292499239445e-11,0.0
9.290000000000001,8.574138972238001e-08,1.037648448901199e-09,2.940628881389766e-09,3.1472657569782966e-09,1.5684855958460808e-07,1.0217175912220298e-09,2.8197685679466686e-09,2.5832456266852555e-11,4.7863612385211123e-11,-1.888959542151315e-15,1.0737911290336355e-08,-6.323820100379478e-17,6.263039945863058e-10,4.577298531066657e-08,8.420706012526394e-07,4.1880610618581755e-09,5.0740295367647445e-09,5.079683523748361e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.483761559809865e-12,6.553350081604699e-07,1.0,3.0979792118385815e-10,3.112945346703597e-10,1.1677664181189009e-09,1.1749752299053342e-09,4.0513049198643535e-10,3.924816215587312e-10,2.4177087571123273e-11,-1.0652857486162417e-16,-1.78317091483994e-18,-1.7292663475067119e-15,-5.789202491239358e-17,1.341048359496417e-07,1.3401795397946162e-07,2.5774464236916404e-08,1.958228887486774e-11,9.982306594831128e-10,-1.9190633326586567e-14,-6.424600954209269e-16,4.350543439746133e-11,0.0
9.3,8.573761431984485e-08,1.0376334830749757e-09,2.94071596081054e-09,3.150860222346055e-09,1.5683282582076803e-07,1.021645477627479e-09,2.825467157706882e-09,2.590182287637152e-11,4.7990148769309036e-11,-4.112050108134536e-16,1.072792906129137e-08,9.699741486648595e-19,6.261080273845139e-10,4.603123433737774e-08,8.407294236853018e-07,4.188921569232189e-09,5.0831497806810385e-09,5.090504204080885e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4951041858458602e-12,6.568917388270838e-07,1.0,3.0979349341918876e-10,3.112900449224927e-10,1.1676783914061205e-09,1.1748922992716006e-09,4.061776174122666e-10,3.9351921990833406e-10,2.4224881344086092e-11,-2.3236925062758327e-17,2.740630100877253e-20,-3.785654842691606e-16,8.929821467678125e-19,1.3413084871555051e-07,1.3404549021543006e-07,2.5875795328529653e-08,1.9598279669392338e-11,9.97881211016383e-10,-4.186481672570022e-15,9.875314963256488e-18,4.358171354260348e-11,0.0
9.31,8.573383771986952e-08,1.03761851786344e-09,2.940803090597457e-09,3.1544557246868122e-09,1.5681708246240243e-07,1.0215733130520974e-09,2.8311787977217243e-09,2.5971254112832995e-11,4.811678037896628e-11,1.0031826605199479e-15,1.0717950395587065e-08,6.235211857677791e-17,6.259119031562509e-10,4.6290497776869465e-08,8.393879885812448e-07,4.1897666532897294e-09,5.092281947939968e-09,5.101317469885963e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5064791149587608e-12,6.584485941631849e-07,1.0,3.097890648147524e-10,3.11285555359032e-10,1.1675903020986509e-09,1.174809310009912e-09,4.0722551300603505e-10,3.9455759910752345e-10,2.427278235998096e-11,5.680378957412293e-17,1.7652999610760446e-18,9.287564943318527e-16,5.772621212722878e-17,1.3415636442671024e-07,1.3407253290527134e-07,2.597734686261108e-08,1.9614257590044367e-11,9.975306123259396e-10,1.0235106463194177e-14,6.361559035602364e-16,4.365808741485063e-11,0.0
9.32,8.57300599204404e-08,1.037603553256337e-09,2.940890270800413e-09,3.1580522661544984e-09,1.5680132950243943e-07,1.0215010974562449e-09,2.836903507523837e-09,2.6040749953611525e-11,4.824350710672839e-11,2.3471504219151943e-15,1.0707975312590143e-08,1.206074296349826e-16,6.257156223323993e-10,4.655077784219718e-08,8.380463009031621e-07,4.190596293372867e-09,5.101426046885807e-09,5.11212324961268e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5178863859227162e-12,6.600055677957188e-07,1.0,3.09784635363872e-10,3.112810659769011e-10,1.1675021501546102e-09,1.1747262620746815e-09,4.082741778895808e-10,3.9559675827517276e-10,2.4320790768852612e-11,1.3317278529234539e-16,3.421516401649165e-18,2.185233557055872e-15,1.1228739326113008e-16,1.3418138225626853e-07,1.3409908138793174e-07,2.6079118700464642e-08,1.9630222640983003e-11,9.971788535222402e-10,2.3997844484421757e-14,1.2331200902260398e-15,4.3734556067921565e-11,0.0
9.33,8.572628091954185e-08,1.0375885892433775e-09,2.940977501469297e-09,3.161649848905194e-09,1.5678556693381624e-07,1.0214288308003202e-09,2.8426413068403465e-09,2.6110310376090883e-11,4.837032884506558e-11,3.6134972813810475e-15,1.0698003832018815e-08,1.7542907451271593e-16,6.25519185349938e-10,4.681207674605468e-08,8.367043656204876e-07,4.191410468822019e-09,5.110582085660921e-09,5.122921471646359e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.52932603751823e-12,6.615626533436178e-07,1.0,3.09780205059864e-10,3.1127657677301323e-10,1.1674139355321233e-09,1.174643155420368e-09,4.0932361118448634e-10,3.966366965295377e-10,2.436890672236891e-11,2.054375326841812e-16,4.986819336306193e-18,3.3831062411533905e-15,1.6424398599157206e-16,1.3420590137589357e-07,1.341251350023046e-07,2.6181110699243565e-08,1.9646174826608862e-11,9.968259250989313e-10,3.7023325621045424e-14,1.7974187451444828e-15,4.3811119553774616e-11,0.0
9.34,8.572250071515617e-08,1.0375736258142395e-09,2.941064782653994e-09,3.1652484750971304e-09,1.567697947494792e-07,1.021356513044761e-09,2.8483922155928643e-09,2.617993535766408e-11,4.849724548637277e-11,4.794874304868733e-15,1.0688035973942791e-08,2.265041902344133e-16,6.25322592651942e-10,4.70743967007741e-08,8.353621877093946e-07,4.192209158975946e-09,5.1197500722057705e-09,5.133712064308556e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.54079810853216e-12,6.631198444178007e-07,1.0,3.09775773896015e-10,3.112720877442718e-10,1.167325658189348e-09,1.1745599900014752e-09,4.1037381201207674e-10,3.976774129882567e-10,2.4417130373820457e-11,2.7315365289468693e-16,6.4517277226286806e-18,4.514316303154784e-15,2.1325096210964748e-16,1.3422992095599805e-07,1.3415069308723028e-07,2.6283322711927365e-08,1.9662114151565113e-11,9.96471817933206e-10,4.923100813149543e-14,2.3256145880456952e-15,4.3887777922608e-11,0.0
9.35,8.571871930526361e-08,1.037558662958567e-09,2.941152114404384e-09,3.1688481468906894e-09,1.5675401294238376e-07,1.021284144150044e-09,2.8541562538974865e-09,2.624962487573337e-11,4.8624256922969546e-11,5.883784616271958e-15,1.0678071758783292e-08,2.7351388365950846e-16,6.251258446875827e-10,4.733773991832594e-08,8.340197721527966e-07,4.192992343171756e-09,5.128930014258903e-09,5.144494955857059e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5523026377577175e-12,6.64677134621173e-07,1.0,3.0977134186558844e-10,3.112675988875701e-10,1.1672373180844754e-09,1.1744767657725505e-09,4.1142477949341976e-10,3.9871890676835026e-10,2.4465461878120134e-11,3.3586481318236865e-16,7.806513615745756e-18,5.5705013180105826e-15,2.5895058177450143e-16,1.3425344016596204e-07,1.341757549814962e-07,2.63857545872988e-08,1.9678040620738565e-11,9.961165232861854e-10,6.05382005595209e-14,2.8141815896864314e-15,4.396453122286006e-11,0.0
9.36,8.571493668784239e-08,1.0375437006659704e-09,2.9412394967703402e-09,3.172448866448403e-09,1.5673822150549448e-07,1.0212117240766844e-09,2.859933442064794e-09,2.631937890771023e-11,4.875136304710018e-11,6.8725833974268686e-15,1.0668111207313037e-08,3.1613323148243287e-16,6.249289419121275e-10,4.760210861031902e-08,8.326771239403472e-07,4.1937600007449e-09,5.138121919356963e-09,5.155270074485892e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.563839663994468e-12,6.66234517548626e-07,1.0,3.097669089618246e-10,3.112631101997911e-10,1.1671489151757559e-09,1.174393482688187e-09,4.1247651274932545e-10,3.997611769862214e-10,2.4513901391802696e-11,3.9310262183360757e-16,9.041200008646204e-18,6.542989226355782e-15,3.009721684071579e-16,1.3427645817435826e-07,1.342003200238368e-07,2.6488406169920966e-08,1.969395423926074e-11,9.957600328032922e-10,7.086004704632663e-14,3.259504375623815e-15,4.4041379501209734e-11,0.0
9.370000000000001,8.571115286086864e-08,1.0375287389260263e-09,2.9413269298017314e-09,3.176050635934956e-09,1.5672242043178503e-07,1.0211392527852373e-09,2.865723800599853e-09,2.6389197431015393e-11,4.8878563750933644e-11,7.753477888112244e-15,1.0658154340656254e-08,3.540312802326236e-16,6.247318847869403e-10,4.786750498800058e-08,8.31334248068439e-07,4.194512111029175e-09,5.1473257948346865e-09,5.166037348325314e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5754092260483325e-12,6.677919867870382e-07,1.0,3.097624751779306e-10,3.112586216778079e-10,1.1670604494214004e-09,1.1743101407030227e-09,4.1352901090034665e-10,4.0080422275765585e-10,2.4562449073024343e-11,4.443865224277588e-16,1.0145558659194658e-17,7.422792829671301e-15,3.3893188144886683e-16,1.3429897414917522e-07,1.342243875529336e-07,2.659127730011427e-08,1.9709855012508977e-11,9.954023385146514e-10,8.010951269880466e-14,3.657877632314318e-15,4.4118322802576797e-11,0.0
9.38,8.570736782231647e-08,1.0375137777282779e-09,2.941414413548421e-09,3.1796534575171806e-09,1.5670660971423823e-07,1.0210667302362961e-09,2.871527350202212e-09,2.6459080423078786e-11,4.900585892656356e-11,8.518527386048857e-15,1.0648201180288678e-08,3.868710462744955e-16,6.245346737794811e-10,4.813393126225605e-08,8.299911495402059e-07,4.195248653356723e-09,5.156541647824896e-09,5.176796705441815e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5870113627315798e-12,6.693495359152738e-07,1.0,3.0975804050711045e-10,3.1125413331848337e-10,1.1669719207796992e-09,1.1742267397717405e-09,4.1458227306677833e-10,4.018480431978212e-10,2.4611105081562274e-11,4.89223687449717e-16,1.1109107903785595e-17,8.200604233114428e-15,3.7243248697467294e-16,1.3432098725804275e-07,1.3424795690741514e-07,2.669436781393343e-08,1.9725742946107523e-11,9.95043432835483e-10,8.819736901462719e-14,4.005505515569273e-15,4.419536117012222e-11,0.0
9.39,8.570358157015793e-08,1.0374988170622347e-09,2.941501948060267e-09,3.1832573333640616e-09,1.5669078934584597e-07,1.0209941563904933e-09,2.8773441117659068e-09,2.6529027861339606e-11,4.913324846600826e-11,9.159643246900428e-15,1.0638251748037544e-08,4.1430951580748277e-16,6.243373093633063e-10,4.8401389643609375e-08,8.286478333655205e-07,4.195969607058031e-09,5.165769485258514e-09,5.187548073838123e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5986461128628397e-12,6.709071585041841e-07,1.0,3.097536049425216e-10,3.112496451186704e-10,1.1668833292089756e-09,1.1741432798490672e-09,4.1563629836865826e-10,4.028926374212677e-10,2.46598695788143e-11,5.27108911246906e-16,1.1921110457572445e-17,8.86678923579366e-15,4.0106312615306224e-16,1.3434249666845656e-07,1.34271027425857e-07,2.6797677543144554e-08,1.9741618045928617e-11,9.946833085665136e-10,9.503217936500538e-14,4.2985010613998255e-15,4.427249464524858e-11,0.0
9.4,8.5699794102363e-08,1.0374838569173725e-09,2.941589533387122e-09,3.1868622656467336e-09,1.5667495931960928e-07,1.0209215312085003e-09,2.883174106379457e-09,2.6599039723246285e-11,4.926073226121076e-11,9.668588884272975e-15,1.0628306066081596e-08,4.359976448660107e-16,6.241397920180683e-10,4.8669882342222765e-08,8.273043045609957e-07,4.196674951461932e-09,5.17500931386455e-09,5.198291381453198e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.6103135152670924e-12,6.724648481166066e-07,1.0,3.0974916847729854e-10,3.1124515707521176e-10,1.1667946746675595e-09,1.1740597608897754e-09,4.1669108592576706e-10,4.039380045419282e-10,2.470874272779839e-11,5.575245023272818e-16,1.2570571201201082e-17,9.411381668257772e-15,4.243990815422993e-16,1.3436350154800346e-07,1.3429359844678182e-07,2.690120631520212e-08,1.975748031809359e-11,9.943219588943966e-10,1.0052028453586081e-13,4.532885599281752e-15,4.434972326760028e-11,0.0
9.41,8.569600541689966e-08,1.0374688972831335e-09,2.9416771695788333e-09,3.190468256538483e-09,1.5665911962853827e-07,1.0208488546510282e-09,2.889017355325867e-09,2.6669115986256475e-11,4.938831020403877e-11,1.0036979769714988e-14,1.0618364156951077e-08,4.515803593195028e-16,6.239421222295159e-10,4.8939411567896814e-08,8.259605681499842e-07,4.197364665895601e-09,5.184261140170108e-09,5.209026556162236e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.622013608775673e-12,6.740225983073651e-07,1.0,3.09744731104569e-10,3.1124066918494005e-10,1.166705957113781e-09,1.1739761828486823e-09,4.1774663485762746e-10,4.049841436731179e-10,2.475772469315226e-11,5.799401749952245e-16,1.3046234953983348e-17,9.82407767697472e-15,4.420015412143175e-16,1.343840010645866e-07,1.3431566930865924e-07,2.7004953953226005e-08,1.9773329768973964e-11,9.939593773921343e-10,1.0456578832821699e-13,4.70458816787315e-15,4.4427047075064e-11,0.0
9.42,8.569221551173377e-08,1.0374539381489265e-09,2.941764856685242e-09,3.194075308214746e-09,1.5664327026565223e-07,1.0207761266788262e-09,2.8948738800826253e-09,2.6739256627837074e-11,4.951598218628466e-11,1.0256283432717409e-14,1.0608426043527741e-08,4.606965548723812e-16,6.23744300489494e-10,4.920997953007044e-08,8.246166291625787e-07,4.198038729684563e-09,5.193524970500384e-09,5.219753525776665e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.63374643222627e-12,6.755804026232702e-07,1.0,3.0974029281740783e-10,3.112361814446779e-10,1.1666171765060558e-09,1.17389254568065e-09,4.188029442835053e-10,4.060310539275342e-10,2.480681564113293e-11,5.938129403219558e-16,1.3336584233441085e-17,1.0094229955572485e-14,4.534173606968771e-16,1.3440399438665145e-07,1.3433723934990602e-07,2.710892027597853e-08,1.978916640519253e-11,9.935955580195187e-10,1.0707054321858298e-13,4.80944493321655e-15,4.4504466103768975e-11,0.0
9.43,8.56884243848292e-08,1.037438979504126e-09,2.941852594756186e-09,3.197683422853109e-09,1.5662741122397952e-07,1.0207033472526828e-09,2.9007437023217065e-09,2.680946162546421e-11,4.964374809966551e-11,1.0317819460713656e-14,1.0598491749044843e-08,4.629790970640661e-16,6.235463272959442e-10,4.9481588437820915e-08,8.232724926356119e-07,4.198697122152684e-09,5.202800810978665e-09,5.230472218044148e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.6455120244629264e-12,6.771382546031186e-07,1.0,3.0973585360887996e-10,3.112316938512378e-10,1.1665283328027802e-09,1.1738088493405852e-09,4.198600133224085e-10,4.070787344172571e-10,2.4856015739616306e-11,5.985869964471496e-16,1.34298370011518e-17,1.0210841922615449e-14,4.581788227247613e-16,1.3442348068341094e-07,1.3435830790888588e-07,2.7213105097841468e-08,1.9804990233624476e-11,9.932304951235735e-10,1.0793413608011606e-13,4.843198609457525e-15,4.458198038808734e-11,0.0
9.44,8.568463203414774e-08,1.0374240213380737e-09,2.9419403838414957e-09,3.20129260263331e-09,1.5661154249655759e-07,1.0206305163334256e-09,2.9066268439095686e-09,2.6879730956623245e-11,4.977160783582306e-11,1.0212759499079606e-14,1.0588561297087144e-08,4.580548212689762e-16,6.233482031529037e-10,4.9754240499863875e-08,8.219281636126559e-07,4.199339822622176e-09,5.212088667526332e-09,5.241182560648583e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.6573104243360377e-12,6.786961477776938e-07,1.0,3.097314134720238e-10,3.112272064014221e-10,1.16643942596241e-09,1.1737250937834394e-09,4.2091784109308777e-10,4.08127184253749e-10,2.490532515809676e-11,5.936936182083445e-16,1.3313944394826057e-17,1.0162561845689521e-14,4.558033947907761e-16,1.344424591250729e-07,1.3437887432390964e-07,2.731750822879312e-08,1.982080126139845e-11,9.928641834390086e-10,1.0705387396534837e-13,4.8014978821119234e-15,4.465958996063452e-11,0.0
9.450000000000001,8.568083845764913e-08,1.0374090636400771e-09,2.9420282239909967e-09,3.204902849737238e-09,1.5659566407643306e-07,1.020557633881921e-09,2.912523326907156e-09,2.6950064598808795e-11,4.989956128632377e-11,9.93212725113354e-15,1.0578634711590907e-08,4.455445326965255e-16,6.231499285705063e-10,5.0027937924553336e-08,8.205836471440229e-07,4.199966810413599e-09,5.221388545862856e-09,5.251884481210104e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.669141670702357e-12,6.802540756697658e-07,1.0,3.097269723998415e-10,3.1122271909202313e-10,1.1663504559433807e-09,1.173641278964209e-09,4.2197642671403695e-10,4.0917640254785486e-10,2.4954744067686684e-11,5.785510460947336e-16,1.2976588446545785e-17,9.937676911569466e-15,4.45793484487318e-16,1.3446092888306491e-07,1.3439893793323517e-07,2.7422129474385326e-08,1.9836599495897676e-11,9.924966180886845e-10,1.043247699512644e-13,4.6798968339137795e-15,4.473729485226949e-11,0.0
