Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
5.68,3.7986980492999125e-07,3.348471626576464e-11,2.2018580528159157e-08,7.771093650460303e-07,6.849075203556771e-11,2.078493690672081e-07,1.832494227807163e-11,1.6732601262930407e-07,8.765880060520303e-07,3.210354875362762e-07,4.5218205180553424e-10,3.985946975145256e-14,1.6196938687498504e-09,1.4279433061492935e-13,1.0686706921269205e-06,6.431500917096098e-08,8.385533207750324e-06,1.6144667922496898e-06,2e-05,9.956433945884388e-07,1.0043566054115637e-06,1.63e-06,4.0,0.7079515781349999,1.41,-6.834764366363183e-10,-1.997738994843412e-09,6.017115718243596e-09,3.869736781349904e-09,-3.1874044159906595e-09,-1.4531526698394754e-08,1.2953566317360002e-10,-5.996678112467117e-09,-2.179815689381633e-12,-4.0837973653216476e-09,5.766604621077627e-09,-7.185152980951969e-12,2.3355797976433848e-05,1.215849284639423e-08,2.4872939447028293e-08,6.65263475573413e-09,5.184154165707646e-11,1.4472990932139735e-11,1.4661266260430666e-08,8.422673255166631e-08,2.2763981770720627e-05,4.956499847706066e-07,2.8204655737946416e-10,5.769074066699808e-10,1.5435361144128466e-10,1.2027770832397155e-12,3.357420183327738e-13,5.417345268965199e-07,1.1877298568403605e-08,2.429422141864335e-08,6.500004627721719e-09,5.0650299232873675e-11,1.4138474976426486e-11,2.2813051790262075e-05
5.69,3.797916350261731e-07,3.347868703001616e-11,2.2011453558278287e-08,7.772343270291097e-07,6.850357129944103e-11,2.0770568033997877e-07,1.8312738615582842e-11,1.6726188911714167e-07,8.765487419366071e-07,3.2104197310225914e-07,4.5207224941445153e-10,3.985081303577912e-14,1.6187274111509663e-09,1.4271266667745114e-13,1.0687615120957556e-06,6.432216761403983e-08,8.38537589556456e-06,1.6146241044354564e-06,2e-05,9.953103714061183e-07,1.0046896285938842e-06,1.63e-06,4.0,0.7078709910040402,1.41,-6.800068987875685e-10,-1.9899203841109343e-09,6.011924513223233e-09,3.840270633500607e-09,-3.1411507957535905e-09,-1.4475914244316808e-08,1.287624871428641e-10,-5.991589923865179e-09,-2.1708560541183926e-12,-4.073302609843014e-09,5.7498701629414336e-09,-7.149347434838903e-12,2.335778284685274e-05,1.2155990862282723e-08,2.4876939105220714e-08,6.648035710641701e-09,5.181060824870898e-11,1.4469476487008351e-11,1.4660991215805076e-08,8.423493952839775e-08,2.2766199872539935e-05,4.958143317110818e-07,2.819014502104126e-10,5.768223848381757e-10,1.541992243730633e-10,1.2016871409472739e-12,3.3555682684861626e-13,5.416136037478978e-07,1.1874937172510185e-08,2.4298312671106008e-08,6.495554031783737e-09,5.0620382722795863e-11,1.4135139190167294e-11,2.2815162928330154e-05
5.7,3.79713877945095e-07,3.347268909907433e-11,2.200436261904754e-08,7.773588700319582e-07,6.851634432591174e-11,2.0756250353802552e-07,1.8300576866101875e-11,1.6719814104744827e-07,8.765093558716478e-07,3.2104871097007503e-07,4.519629624453619e-10,3.984219551147719e-14,1.6177666969180043e-09,1.4263148540371758e-13,1.0688518575767195e-06,6.432928849091443e-08,8.385219419404682e-06,1.614780580595333e-06,2e-05,9.949793679857236e-07,1.0050206320142789e-06,1.63e-06,4.0,0.707790826984313,1.41,-6.76559420029144e-10,-1.982140724821121e-09,6.006659008759615e-09,3.81104161875037e-09,-3.0952926344112573e-09,-1.44205736579296e-08,1.279950998214357e-10,-5.9864269543176845e-09,-2.161942843626074e-12,-4.062831210773537e-09,5.733185348382904e-09,-7.113772566681486e-12,2.3359757347339204e-05,1.2153502091388655e-08,2.4880925353112887e-08,6.643453050741583e-09,5.1779858668254566e-11,1.4465978538988699e-11,1.4660717632887145e-08,8.424310288965851e-08,2.2768406186394194e-05,4.959776818990465e-07,2.817572124771434e-10,5.767380723207835e-10,1.5404557157790936e-10,1.2006041588077007e-12,3.3537269482760536e-13,5.414934232558948e-07,1.1872588144232622e-08,2.4302389775803098e-08,6.4911191117628945e-09,5.059064354185083e-11,1.4131818829065743e-11,2.2817262921528223e-05
5.71,3.7963653117397876e-07,3.346672228780723e-11,2.199730745128812e-08,7.774829958369905e-07,6.852907132171222e-11,2.0741983638190617e-07,1.828845685329552e-11,1.6713476584527865e-07,8.764698500565872e-07,3.2105569850527384e-07,4.5185418812826005e-10,3.983361700220934e-14,1.6168116847698908e-09,1.4255078352361197e-13,1.068941731404145e-06,6.433637202126705e-08,8.385063774285432e-06,1.6149362257145833e-06,2e-05,9.946503720087754e-07,1.005349627991227e-06,1.63e-06,4.0,0.7077110836092433,1.41,-6.731338271214509e-10,-1.9743997536004972e-09,6.0013201368308336e-09,3.782047675361891e-09,-3.049826865452516e-09,-1.4365503192043373e-08,1.2723341900570757e-10,-5.981190086589086e-09,-2.1530757432950484e-12,-4.05238310350211e-09,5.716550046865214e-09,-7.07842645057974e-12,2.3361721539837588e-05,1.2151026453285538e-08,2.4884898247754558e-08,6.638886703075671e-09,5.1749291594429895e-11,1.446249699942122e-11,1.466044550296065e-08,8.42512228955298e-08,2.2770600782575626e-05,4.961400414136704e-07,2.816138385636563e-10,5.766544647588918e-10,1.5389264869056915e-10,1.1995280862316998e-12,3.3518961586368395e-13,5.413739812449241e-07,1.1870251409591527e-08,2.4306452793882233e-08,6.486699799136763e-09,5.056108048190938e-11,1.41285138204846e-11,2.2819351835709387e-05
5.72,3.79559592215594e-07,3.346078641249276e-11,2.1990287797133326e-08,7.776067062164368e-07,6.854175249230576e-11,2.0727767660471612e-07,1.8276378401797655e-11,1.6707176095380842e-07,8.764302266703599e-07,3.210629330936866e-07,4.5174592371146675e-10,3.982507733590474e-14,1.615862333647172e-09,1.4247055780102733e-13,1.0690311363955736e-06,6.434341842342914e-08,8.384908955251068e-06,1.6150910447489477e-06,2e-05,9.943233712287786e-07,1.0056766287712238e-06,1.63e-06,4.0,0.7076317584261309,1.41,-6.697299481098264e-10,-1.966697208726031e-09,5.9959088233810684e-09,3.753286759939882e-09,-3.0047504448319494e-09,-1.4310701112760471e-08,1.264773580908296e-10,-5.975880192082453e-09,-2.144254440530995e-12,-4.0419582228758864e-09,5.699964128910981e-09,-7.043307173520624e-12,2.336367548592526e-05,1.2148563868044517e-08,2.488885784586949e-08,6.634336595087149e-09,5.1718905713045034e-11,1.4459031780232916e-11,1.4660174817360967e-08,8.425929980455259e-08,2.2772783730960163e-05,4.963014162985989e-07,2.8147132289391986e-10,5.7657155781234e-10,1.5374045137633726e-10,1.1984588731219352e-12,3.3500758362046747e-13,5.41255273558001e-07,1.1867926895165815e-08,2.4310501786100545e-08,6.482296025772431e-09,5.053169234733849e-11,1.4125224093369764e-11,2.282142973630828e-05
5.73,3.7948305858808654e-07,3.345488129081411e-11,2.1983303399960302e-08,7.777300029324864e-07,6.855438804189692e-11,2.0713602195194722e-07,1.826434133720014e-11,1.670091238340902e-07,8.763904878716962e-07,3.2107041214120496e-07,4.516381664616019e-10,3.981657634485148e-14,1.614918602705002e-09,1.423908050337338e-13,1.0691200753519229e-06,6.435042791439064e-08,8.384754957375107e-06,1.6152450426249086e-06,2e-05,9.939983534707817e-07,1.0060016465292207e-06,1.63e-06,4.0,0.7075528489960324,1.41,-6.663476122952641e-10,-1.9590328300772483e-09,5.990425988498057e-09,3.7247568471100995e-09,-2.960060350713948e-09,-1.425616569931152e-08,1.257268258976077e-10,-5.970498130835664e-09,-2.1354786247036275e-12,-4.03155650314309e-09,5.6834274661482754e-09,-7.008412834946609e-12,2.3365619246816274e-05,1.2146114256228886e-08,2.4892804203860092e-08,6.629802654615975e-09,5.1688699716779e-11,1.4455582793936492e-11,1.4659905567474636e-08,8.426733387374147e-08,2.2774955101011215e-05,4.964618125621704e-07,2.8132965993160714e-10,5.764893471596882e-10,1.5358897533078862e-10,1.1973964698696228e-12,3.348265918317163e-13,5.411372960566967e-07,1.1865614528090535e-08,2.4314536812827934e-08,6.477907723922842e-09,5.05024779549491e-11,1.4121949578282268e-11,2.2823496688343966e-05
5.74,3.79406927824806e-07,3.34490067418552e-11,2.197635400432171e-08,7.778528877374323e-07,6.856697817344207e-11,2.0699487018134686e-07,1.8252345486043788e-11,1.6694685196480995e-07,8.763506357994167e-07,3.2107813307356107e-07,4.515309136635563e-10,3.980811386578879e-14,1.6139804513061306e-09,1.4231152205324619e-13,1.0692085510576515e-06,6.435740070980934e-08,8.384601775760053e-06,1.6153982242399623e-06,2e-05,9.936753066309363e-07,1.0063246933690661e-06,1.63e-06,4.0,0.707474352893638,1.41,-6.629866502052162e-10,-1.9514063590883753e-09,5.98487254659101e-09,3.6964559291980655e-09,-2.9157535832169763e-09,-1.4201895243892409e-08,1.2498172649897343e-10,-5.965044751519096e-09,-2.126747987095402e-12,-4.021177877895797e-09,5.6669399313568704e-09,-6.973741546325874e-12,2.3367552883364974e-05,1.2143677538888566e-08,2.4896737377811995e-08,6.625284809894369e-09,5.165867230495532e-11,1.4452149953629447e-11,1.4659637744738876e-08,8.427532535859882e-08,2.277711496178347e-05,4.96621236177634e-07,2.8118884417983384e-10,5.764078284981899e-10,1.534382162795128e-10,1.1963408273511496e-12,3.3464663430180923e-13,5.41020044621092e-07,1.1863314236054652e-08,2.4318557934050275e-08,6.473534826223107e-09,5.047343613394371e-11,1.4118690207430171e-11,2.2825552756422715e-05
5.75,3.7933119747413474e-07,3.3443162586096134e-11,2.196943935587749e-08,7.77975362373815e-07,6.857952308865971e-11,2.068542190627769e-07,1.8240390675809277e-11,1.6688494284204284e-07,8.763106725727289e-07,3.2108609333610695e-07,4.5142416262046506e-10,3.979968973999939e-14,1.6130478390138893e-09,1.4223270572469125e-13,1.069296566280927e-06,6.436433702402037e-08,8.38444940553713e-06,1.6155505944628855e-06,2e-05,9.933542186760575e-07,1.006645781323945e-06,1.63e-06,4.0,0.7073962677071521,1.41,-6.596468935645012e-10,-1.943817538700664e-09,5.9792494065690865e-09,3.668382015906011e-09,-2.871827164158923e-09,-1.4147888051502119e-08,1.2424195904538965e-10,-5.959520891432334e-09,-2.1180622208504392e-12,-4.010822280012799e-09,5.650501398514509e-09,-6.939291430724029e-12,2.3369476456069662e-05,1.2141253637554631e-08,2.4900657423498698e-08,6.6207829895423e-09,5.1628822183317556e-11,1.4448733172993225e-11,1.4659371340641117e-08,8.428327451312872e-08,2.2779263381926688e-05,4.967796930833668e-07,2.810488701808963e-10,5.763269975437574e-10,1.5328816997784925e-10,1.1952918969247112e-12,3.34467704906217e-13,5.409035151497308e-07,1.1861025947298845e-08,2.4322565209372597e-08,6.469177265686838e-09,5.044456572586405e-11,1.4115445914700533e-11,2.282759800474089e-05
5.76,3.7925586509931536e-07,3.3437348645408685e-11,2.1962559201326534e-08,7.780974285745669e-07,6.859202298804103e-11,2.067140663780726e-07,1.8228476734908092e-11,1.6682339397900953e-07,8.762706002915211e-07,3.2109429039359395e-07,4.5131791065367947e-10,3.979130381340167e-14,1.612120725585181e-09,1.421543529466753e-13,1.0693841237737921e-06,6.43712370700454e-08,8.38429784186601e-06,1.6157021581340064e-06,2e-05,9.93035077643182e-07,1.0069649223568205e-06,1.63e-06,4.0,0.707318591038171,1.41,-6.563281752662932e-10,-1.9362661133147268e-09,5.97355747202099e-09,3.6405331339923505e-09,-2.8282781368020383e-09,-1.4094142439781214e-08,1.235074175900513e-10,-5.953927376499401e-09,-2.109421020923477e-12,-4.000489641602266e-09,5.6341117428432915e-09,-6.9050606223774235e-12,2.3371390025076228e-05,1.2138842474233787e-08,2.4904564396386164e-08,6.61629712256297e-09,5.1599148063804894e-11,1.4445332366292319e-11,1.465910634671853e-08,8.42911815898511e-08,2.2781400429689492e-05,4.969371891830909e-07,2.809097325160112e-10,5.762468500309287e-10,1.5313883221062368e-10,1.1942496304269741e-12,3.3428979759197593e-13,5.407877035595681e-07,1.1858749590613323e-08,2.432655869802231e-08,6.464834975702474e-09,5.041586558453888e-11,1.4112216635691332e-11,2.282963249708772e-05
5.7700000000000005,3.791809282782792e-07,3.343156474305171e-11,2.1955713288338462e-08,7.782190880631555e-07,6.86044780708602e-11,2.0657440992090188e-07,1.8216603492673455e-11,1.667622029058325e-07,8.762304210366594e-07,3.211027217299526e-07,4.5121215510273963e-10,3.978295593664207e-14,1.6111990709634656e-09,1.420764606511516e-13,1.0694712262723303e-06,6.43781010596022e-08,8.384147079934542e-06,1.6158529200654726e-06,2e-05,9.927178716391285e-07,1.007282128360874e-06,1.63e-06,4.0,0.7072413205015612,1.41,-6.530303293432089e-10,-1.9287518287430383e-09,5.967797641394602e-09,3.6129073269459305e-09,-2.785103565599629e-09,-1.4040656738851434e-08,1.2277799091281695e-10,-5.948265021265242e-09,-2.100824084029002e-12,-3.990179893944578e-09,5.617770840856228e-09,-6.871047266267992e-12,2.3373293650181778e-05,1.2136443971402882e-08,2.490845835163742e-08,6.611827138338306e-09,5.1569648664327646e-11,1.4441947448373387e-11,1.4658842754557553e-08,8.42990468398157e-08,2.2783526172923166e-05,4.970937303460913e-07,2.807714258050566e-10,5.761673817128328e-10,1.5299019879188635e-10,1.1932139801697633e-12,3.3411290637816315e-13,5.406726057859224e-07,1.1856485095335612e-08,2.4330538458852375e-08,6.460507890029615e-09,5.0387334576031814e-11,1.4109002307743418e-11,2.2831656296848155e-05
5.78,3.7910638460347447e-07,3.342581070366664e-11,2.1948901365485275e-08,7.783403425537284e-07,6.861688853518488e-11,2.0643524749662394e-07,1.8204770779351265e-11,1.6670136716929188e-07,8.761901368702826e-07,3.2111138484807187e-07,4.5110689332534744e-10,3.9774645965187266e-14,1.6102828352717477e-09,1.4199902580328791e-13,1.0695578764968333e-06,6.438492920311387e-08,8.383997114958497e-06,1.6160028850415189e-06,2e-05,9.924025888400575e-07,1.007597411159945e-06,1.63e-06,4.0,0.7071644537253389,1.41,-6.497531909384598e-10,-1.9212744321624458e-09,5.961970808178439e-09,3.585502654664907e-09,-2.74230053594219e-09,-1.3987429291155622e-08,1.2205356234408442e-10,-5.942534628890058e-09,-2.0922711085904324e-12,-3.979892967434966e-09,5.601478570403829e-09,-6.8372495176993155e-12,2.3375187390838292e-05,1.2134058052003407e-08,2.4912339344117184e-08,6.6073729666244425e-09,5.154032270854283e-11,1.4438578334664395e-11,1.4658580555793436e-08,8.430687051261603e-08,2.278564067908542e-05,4.972493224074328e-07,2.806339447063142e-10,5.760885883611519e-10,1.528422655646515e-10,1.1921848989367689e-12,3.3393702535637104e-13,5.40558217782421e-07,1.1854232391348387e-08,2.4334504550344517e-08,6.456195942795362e-09,5.0358971578589194e-11,1.4105802869972466e-11,2.2833669467005693e-05
5.79,3.7903223168169457e-07,3.342008635327293e-11,2.1942123182173135e-08,7.784611937512568e-07,6.86292545778867e-11,2.0629657692214866e-07,1.819297842609104e-11,1.6664088433258192e-07,8.761497498360978e-07,3.211202772695789e-07,4.510021226973383e-10,3.976637375941651e-14,1.6093719788055652e-09,1.4192204540133372e-13,1.0696440771519662e-06,6.439172170971827e-08,8.383847942181277e-06,1.616152057818738e-06,2e-05,9.9208921749103e-07,1.0079107825089724e-06,1.63e-06,4.0,0.7070879883505464,1.41,-6.464965962771291e-10,-1.9138336720668657e-09,5.956077861081701e-09,3.5583171931284623e-09,-2.699866153905068e-09,-1.3934458451298985e-08,1.2133400958736026e-10,-5.9367369911451236e-09,-2.083761794689426e-12,-3.969628791526279e-09,5.585234810720826e-09,-6.80366554187462e-12,2.337707130615622e-05,1.2131684639435999e-08,2.4916207428396478e-08,6.602934537547212e-09,5.1511168925629724e-11,1.4435224941173707e-11,1.4658319742109746e-08,8.431465285640355e-08,2.278774401524421e-05,4.974039711681779e-07,2.804972839162121e-10,5.760104657660839e-10,1.5269502840063785e-10,1.1911623399802753e-12,3.337621486911831e-13,5.404445355209481e-07,1.1851991409077251e-08,2.4338457030612392e-08,6.451899068490652e-09,5.0330775482587875e-11,1.4102618263300884e-11,2.283567207014516e-05
5.8,3.7895846713390585e-07,3.341439151926352e-11,2.1935378488574023e-08,7.785816433516793e-07,6.864157639465162e-11,2.0615839602579514e-07,1.8181226264936828e-11,1.6658075197506693e-07,8.761092619596749e-07,3.2112939653461866e-07,4.508978406126546e-10,3.9758139184713863e-14,1.6084664620259763e-09,1.4184551647648799e-13,1.069729830926936e-06,6.439847878727743e-08,8.383699556873666e-06,1.616300443126349e-06,2e-05,9.91777745905568e-07,1.0082222540944344e-06,1.63e-06,4.0,0.7070119220311303,1.41,-6.432603826374913e-10,-1.906429298219952e-09,5.950119684217748e-09,3.531349034078364e-09,-2.6577975459956403e-09,-1.3881742585890506e-08,1.2061920454197825e-10,-5.930872888405021e-09,-2.0752958440152855e-12,-3.9593872946715e-09,5.5690394424730504e-09,-6.770293513475705e-12,2.3378945454908186e-05,1.2129323657554925e-08,2.49200626587572e-08,6.598511781597625e-09,5.1482186050065425e-11,1.4431887184489235e-11,1.4658060305237917e-08,8.432239411790162e-08,2.2789836248081522e-05,4.975576823956033e-07,2.8036143816906984e-10,5.759330097363019e-10,1.5254848320001081e-10,1.1901462570179156e-12,3.335882706206499e-13,5.403315549915893e-07,1.1849762079488591e-08,2.4342395957404812e-08,6.447617201966602e-09,5.0302745190483376e-11,1.4099448430489801e-11,2.283766416845558e-05
5.8100000000000005,3.78885088595076e-07,3.3408726030400256e-11,2.1928667035557507e-08,7.78701693042047e-07,6.865385417999037e-11,2.0602070264715114e-07,1.8169514128818166e-11,1.6652096769203756e-07,8.760686752487438e-07,3.211387402016333e-07,4.5079404448331743e-10,3.974994211156052e-14,1.6075662455525459e-09,1.4176943609276632e-13,1.0698151404956561e-06,6.440520064238689e-08,8.383551954333551e-06,1.6164480456664652e-06,2e-05,9.914681624652132e-07,1.0085318375347892e-06,1.63e-06,4.0,0.7069362524338195,1.41,-6.400443883224438e-10,-1.8990610616079535e-09,5.944097157285408e-09,3.5045962846871007e-09,-2.6160918589017228e-09,-1.3829280073385713e-08,1.1990901312425061e-10,-5.924943089643313e-09,-2.0668729598144795e-12,-3.949168404266563e-09,5.552892347804296e-09,-6.737131616243633e-12,2.3380809895532566e-05,1.2126975030662598e-08,2.49239050891968e-08,6.594104629627367e-09,5.1453372821400335e-11,1.4428564981777542e-11,1.4657802236956781e-08,8.433009454241948e-08,2.279191744389716e-05,4.977104618234185e-07,2.8022640223684316e-10,5.758562160989133e-10,1.5240262589112573e-10,1.1891366042294431e-12,3.3341538545676586e-13,5.402192722025765e-07,1.184754433408735e-08,2.4346321388108893e-08,6.443350278430857e-09,5.02748796167577e-11,1.4096293316170993e-11,2.2839645823732955e-05
5.82,3.788120937140026e-07,3.340308971680941e-11,2.1921988574622435e-08,7.78821344500666e-07,6.866608812724887e-11,2.0588349463693178e-07,1.815784185154101e-11,1.6646152909446697e-07,8.760279916934886e-07,3.211483058471418e-07,4.506907317393997e-10,3.974178241562702e-14,1.6066712901563352e-09,1.4169380134686867e-13,1.0699000085169137e-06,6.441188748038502e-08,8.38340512988565e-06,1.6165948701143646e-06,2e-05,9.911604556190874e-07,1.008839544380915e-06,1.63e-06,4.0,0.7068609772380016,1.41,-6.368484526310114e-10,-1.8917287143926122e-09,5.938011155753202e-09,3.4780570672360077e-09,-2.574746259240542e-09,-1.3777069303929755e-08,1.1920329508874966e-10,-5.918948352425004e-09,-2.0584928468402416e-12,-3.938972046592857e-09,5.536793410383414e-09,-6.704178042560688e-12,2.338266468613715e-05,1.2124638683504083e-08,2.4927734773432816e-08,6.589713012844275e-09,5.142472798403382e-11,1.4425258250782967e-11,1.4657545529092072e-08,8.43377543738664e-08,2.279398766861254e-05,4.978623151519814e-07,2.800921709288717e-10,5.757800806994162e-10,1.5225745243027284e-10,1.1881333362535295e-12,3.332434875859464e-13,5.401076831802286e-07,1.1845338104914864e-08,2.4350233379753197e-08,6.439098233443931e-09,5.0247177687867455e-11,1.40931528668788e-11,2.2841617097383037e-05
5.83,3.787394801531406e-07,3.3397482409977074e-11,2.1915342857828668e-08,7.789405993972431e-07,6.867827842861876e-11,2.0574676985683868e-07,1.814620926777865e-11,1.6640243380876682e-07,8.759872132668436e-07,3.211580910655198e-07,4.5058789982899824e-10,3.9733659977865594e-14,1.6057815567528867e-09,1.4161860936804663e-13,1.069984437634536e-06,6.441853950536253e-08,8.383259078881259e-06,1.6167409211187564e-06,2e-05,9.908546138834508e-07,1.0091453861165516e-06,1.63e-06,4.0,0.7067860941356008,1.41,-6.336724158299237e-10,-1.8844320098641306e-09,5.931862551042713e-09,3.451729518787432e-09,-2.5337579333072917e-09,-1.3725108679201417e-08,1.1850190384860063e-10,-5.912889422899302e-09,-2.0501552113022977e-12,-3.928798146759865e-09,5.520742515451396e-09,-6.671430993033714e-12,2.3384509884502785e-05,1.2122314541261571e-08,2.4931551764907558e-08,6.585336862807836e-09,5.1396250286989646e-11,1.4421966909826747e-11,1.4657290173515993e-08,8.43453738547655e-08,2.2796046987774467e-05,4.980132480485182e-07,2.799587390916253e-10,5.757045994016552e-10,1.521129588014225e-10,1.1871364081845768e-12,3.330725714695051e-13,5.399967839688945e-07,1.1843143324546697e-08,2.4354131989011025e-08,6.434861002915568e-09,5.0219638342192005e-11,1.4090027031082138e-11,2.284357805042424e-05
