AA,AAp,B,Bp,SetYp,TT,TTAA,TTAAp,TTW,TTWAA,TTWAAp,TTWW,TTWWAA,TTWWAAp,W,WAA,WAAp,WWAA,WWAAp,Y,Yp,Z,Time
8.320893545488791e-07,6.464198868197356e-11,1.92485715823804e-06,7.51428417619605e-08,1.63e-06,6.572007071745338e-07,1.4444165464755541e-08,1.1267826086297536e-12,8.042519428975556e-07,1.0974314780252907e-09,8.537349663321363e-14,4.860501176577631e-07,5.101230530627263e-07,2.6838661545517505e-08,5.956212588396878e-07,6.776235668491973e-07,5.254807268350592e-11,4.376381184497013e-07,3.387927513184546e-11,9.377885825812806e-06,6.22114174187202e-07,2e-05,0.56
8.253040521597516e-07,6.420489708719343e-11,1.9219837417756033e-06,7.801625822439717e-08,1.63e-06,6.496717881804963e-07,1.415615455122652e-08,1.1058004810894311e-12,8.027155161421982e-07,1.0841705818413988e-09,8.445815831956311e-14,4.870633947711408e-07,5.180170919781462e-07,2.729798504160925e-08,5.789221553041833e-07,6.755754792880988e-07,5.246416456852349e-11,4.3841984846192074e-07,3.399161931236674e-11,9.364364377283822e-06,6.356356227161863e-07,2e-05,0.5700000000000001
8.186912245369267e-07,6.377898425896956e-11,1.9190726540649103e-06,8.092734593509037e-08,1.63e-06,6.423402280040519e-07,1.3878405976871409e-08,1.0855494878488102e-12,8.012184203455224e-07,1.0713111761294591e-09,8.35701456053052e-14,4.87969215591481e-07,5.2577749359519e-07,2.7751047110869856e-08,5.628149575854832e-07,6.735778135389837e-07,5.2382992206651236e-11,4.3910790892316496e-07,3.409629301759902e-11,9.351021515947883e-06,6.489784840521254e-07,2e-05,0.58
8.122442982892895e-07,6.336378647714282e-11,1.9161249637790956e-06,8.387503622090491e-08,1.63e-06,6.351981660118464e-07,1.3610410371358905e-08,1.0659931582553065e-12,7.997618471355326e-07,1.0588389331749107e-09,8.270846598356394e-14,4.887729908838597e-07,5.334060044223627e-07,2.8197882900714386e-08,5.472740464335029e-07,6.716311442471684e-07,5.230461107499913e-11,4.3970704030060704e-07,3.4193625841380026e-11,9.337858864894652e-06,6.621411351053561e-07,2e-05,0.59
8.059570367064776e-07,6.295887498762554e-11,1.9131417298343156e-06,8.6858270165685e-08,1.63e-06,6.282381573726975e-07,1.335169582475733e-08,1.0470971995827844e-12,7.983467611890014e-07,1.0467400811560327e-09,8.187233905695572e-14,4.894798513071838e-07,5.409044196469158e-07,2.8638531771945063e-08,5.322751633552399e-07,6.697358707238366e-07,5.222906251261125e-11,4.4022173036232907e-07,3.428393163354302e-11,9.3248776331666e-06,6.751223668334082e-07,2e-05,0.6
7.998234882761896e-07,6.25638450695539e-11,1.91012399907183e-06,8.987600092817069e-08,1.63e-06,6.214530978029429e-07,1.310181493096337e-08,1.0288301708292137e-12,7.969739819261755e-07,1.0350010848008956e-09,8.106091287428272e-14,4.900946952566455e-07,5.482745470285021e-07,2.9073035587513778e-08,5.177951606807795e-07,6.678922740360745e-07,5.2156378820953307e-11,4.4065626386731544e-07,3.436751024323413e-11,9.312078707851563e-06,6.879212921484454e-07,2e-05,0.61
7.938380456298057e-07,6.217830229583149e-11,1.9070728090969216e-06,9.29271909030793e-08,1.63e-06,6.148363129507632e-07,1.286035063448204e-08,1.0111618378828727e-12,7.956440812630773e-07,1.0236093982256303e-09,8.027330837615061e-14,4.906221382296902e-07,5.555182542656674e-07,2.9501442027942458e-08,5.038122673877846e-07,6.661004481197772e-07,5.208658460693956e-11,4.410146670055959e-07,3.444464705124185e-11,9.299462562962141e-06,7.005374370378672e-07,2e-05,0.62
7.879953598196853e-07,6.180187045928189e-11,1.9039891851744244e-06,9.601081482557654e-08,1.63e-06,6.083814439292946e-07,1.2626908899798474e-08,9.940637919097112e-13,7.943575005780171e-07,1.012552971364399e-09,7.950864690175744e-14,4.910665736049086e-07,5.626374206377662e-07,2.992380152454057e-08,4.903057517795952e-07,6.643603881467426e-07,5.201969799016806e-11,4.413007693358476e-07,3.45156149076205e-11,9.287029385052898e-06,7.129706149471119e-07,2e-05,0.63
7.822902720385039e-07,6.14341975131674e-11,1.900874137877088e-06,9.91258621229131e-08,1.63e-06,6.020823579918675e-07,1.2401113395622085e-08,9.775097478156763e-13,7.931146404187849e-07,1.0018199163862932e-09,7.876609686133291e-14,4.914322190866805e-07,5.696339007891448e-07,3.034016497886529e-08,4.772556602035691e-07,6.626720597431165e-07,5.195573166714805e-11,4.4151825054368885e-07,3.4580675766955783e-11,9.274779171542917e-06,7.252208284570914e-07,2e-05,0.64
7.767179665489891e-07,6.107495616787033e-11,1.8977286696389311e-06,1.0227133036106989e-07,1.63e-06,5.959333498803466e-07,1.2182621228628305e-08,9.614751381352602e-13,7.919156407670055e-07,9.913987003828174e-10,7.804488985783121e-14,4.917230113370375e-07,5.765096217378107e-07,3.075058698066291e-08,4.646434130696942e-07,6.610352259101853e-07,5.1894686400587976e-11,4.4167053435346345e-07,3.464007635850179e-11,9.262711507428433e-06,7.372884925715754e-07,2e-05,0.65
7.712738066207734e-07,6.072383032457176e-11,1.8945537682305722e-06,1.054462317694287e-07,1.63e-06,5.899289313034274e-07,1.1971103175273101e-08,9.459367982775625e-13,7.907606005997415e-07,9.812782015460963e-10,7.7344214988343e-14,4.919427186501968e-07,5.832664890559017e-07,3.115512320484175e-08,4.524511687629417e-07,6.594496242877372e-07,5.183656129177682e-11,4.4176089886926776e-07,3.469405375310827e-11,9.250825810962355e-06,7.491741890376528e-07,2e-05,0.66
7.659533096407143e-07,6.038051292949254e-11,1.8913504060520069e-06,1.0864959394799423e-07,1.63e-06,5.840638001319576e-07,1.1766240773175883e-08,9.308728305977667e-13,7.896496055659187e-07,9.714476780270878e-10,7.666320611133002e-14,4.920949577787433e-07,5.899063768124842e-07,3.155382987336491e-08,4.4066172936169334e-07,6.579149898553426e-07,5.178135527107639e-11,4.417924925138268e-07,3.4742836263456136e-11,9.23912137150553e-06,7.608786284944791e-07,2e-05,0.67
7.607523326144042e-07,6.00447305654284e-11,1.8881195466597802e-06,1.1188045334022084e-07,1.63e-06,5.783330714194335e-07,1.1567746903454596e-08,9.162621933541537e-13,7.885824527911686e-07,9.61897611624031e-10,7.600135784111782e-14,4.921831070189451e-07,5.96431226614098e-07,3.1946770830883074e-08,4.2925917682217057e-07,6.564308285368656e-07,5.172904853605802e-11,4.417682426737797e-07,3.478663892277284e-11,9.22759712231962e-06,7.724028776803886e-07,2e-05,0.68
7.556668510867628e-07,5.971621617065886e-11,1.8848621377427127e-06,1.151378622572883e-07,1.63e-06,5.727320044816996e-07,1.1375342024700802e-08,9.020850530093326e-13,7.87558964655615e-07,9.52618542193831e-10,7.535805645090266e-14,4.922104092533352e-07,6.028429402654735e-07,3.233400855557268e-08,4.182281204439421e-07,6.549966757968361e-07,5.16796238653724e-11,4.416909629412167e-07,3.482566888861909e-11,9.216251912267228e-06,7.837480877327801e-07,2e-05,0.6900000000000001
7.506929981356604e-07,5.939471508846481e-11,1.881579112448982e-06,1.1842088755101887e-07,1.63e-06,5.672560508224363e-07,1.1188758000618858e-08,8.883224770904723e-13,7.865789231159874e-07,9.436014227357175e-10,7.473271872874333e-14,4.92179961258705e-07,6.091434011542627e-07,3.271560644421186e-08,4.075538157191268e-07,6.53612042338817e-07,5.163306159497246e-11,4.415633397845412e-07,3.48601249058264e-11,9.205084468220515e-06,7.94915531779493e-07,2e-05,0.7000000000000001
7.458271503134065e-07,5.907998477609543e-11,1.878271392794143e-06,1.21728607205858e-07,1.63e-06,5.619009577985876e-07,1.100775413489508e-08,8.74957276223001e-13,7.856419486792292e-07,9.348367841359105e-10,7.412470930588312e-14,4.920946711934655e-07,6.153345186479801e-07,3.309162945352338e-08,3.972224711199338e-07,6.522763117893801e-07,5.1589335629088004e-11,4.413878891842014e-07,3.489019541075034e-11,9.194093260945213e-06,8.059067390547956e-07,2e-05,0.71
7.410658026337196e-07,5.877179678377497e-11,1.8749398850167776e-06,1.2506011498322346e-07,1.63e-06,5.566626176049751e-07,1.083209386747488e-08,8.619724144006898e-13,7.847476566517675e-07,9.26316083159948e-10,7.353354054843122e-14,4.91957333105637e-07,6.214181694763839e-07,3.3462144070643876e-08,3.872207797669588e-07,6.509888727739574e-07,5.1548417285336117e-11,4.411670290078087e-07,3.491606202695589e-11,9.183276715907848e-06,8.167232840921619e-07,2e-05,0.72
7.364056034167803e-07,5.846993344969315e-11,1.871585481212537e-06,1.2841451878746406e-07,1.63e-06,5.515371086785108e-07,1.0661553389519727e-08,8.493516333224257e-13,7.838956071572497e-07,9.180309657813034e-10,7.295876143896177e-14,4.917706092357904e-07,6.273962172294369e-07,3.382721769691333e-08,3.775360478979593e-07,6.497490759083294e-07,5.151027489999153e-11,4.409030610674254e-07,3.4937898878361146e-11,9.172633150636224e-06,8.273668493637839e-07,2e-05,0.73
7.318433560829164e-07,5.8174179617234786e-11,1.8682090607339053e-06,1.3179093926609565e-07,1.63e-06,5.465207022509845e-07,1.049592893932611e-08,8.370814954038391e-13,7.830853204136007e-07,9.099733023541809e-10,7.239954965903586e-14,4.915369962810121e-07,6.332705215068774e-07,3.418691477363853e-08,3.681562790400057e-07,6.485562476720556e-07,5.147488092952017e-11,4.4059814378187266e-07,3.4955870410260467e-11,9.16216070918439e-06,8.378392908156177e-07,2e-05,0.74
7.273759832020686e-07,5.78843331037791e-11,1.864811487305423e-06,1.351885126945782e-07,1.63e-06,5.416098113019877e-07,1.0335021923105656e-08,8.251479257395602e-13,7.823162810425024e-07,9.021351055177032e-10,7.185535018610323e-14,4.912589045345417e-07,6.390429138787635e-07,3.454130226438679e-08,3.5906991111585705e-07,6.47409691672769e-07,5.144220226183517e-11,4.4025435888881557e-07,3.497013623201854e-11,9.151857519019473e-06,8.481424809805354e-07,2e-05,0.75
7.230005295192844e-07,5.760019708632708e-11,1.8613936104538925e-06,1.3860638954610858e-07,1.63e-06,5.368009985642979e-07,1.0178646030043432e-08,8.135381887262804e-13,7.815879518108072e-07,8.945085976381878e-10,7.132548782869744e-14,4.909386239030126e-07,6.447152072340102e-07,3.489044603973158e-08,3.502659035228398e-07,6.463087012591582e-07,5.141220690995637e-11,4.3987368379889125e-07,3.49808489146573e-11,9.14172162473647e-06,8.582783752635379e-07,2e-05,0.76
7.187141963508083e-07,5.73215995706373e-11,1.8579562669515884e-06,1.420437330484129e-07,1.63e-06,5.320910186520009e-07,1.002662280485695e-08,8.022393639087695e-13,7.808997358722632e-07,8.870874013012982e-10,7.080971242802275e-14,4.905783073415298e-07,6.502892034747059e-07,3.523441817588018e-08,3.4173383891873585e-07,6.452525291978748e-07,5.138485316563453e-11,4.394579751731453e-07,3.4988152566161644e-11,9.131750948696494e-06,8.682490513035146e-07,2e-05,0.77
7.145142523132828e-07,5.7048360658936253e-11,1.8545002775211614e-06,1.4549972247884003e-07,1.63e-06,5.274767073391241e-07,9.878784128063562e-09,7.91240110139506e-13,7.802510606807435e-07,8.798644944622843e-10,7.030739903187892e-14,4.901800329636326e-07,6.557666699915034e-07,3.557328531003072e-08,3.334636064124284e-07,6.442404547564776e-07,5.136010706990741e-11,4.390090266147673e-07,3.499218717116125e-11,9.121943424244565e-06,8.780565757554432e-07,2e-05,0.78
7.10398080870016e-07,5.678031341190787e-11,1.851026448919934e-06,1.489735510800669e-07,1.63e-06,5.229550402628483e-07,9.734969066179252e-09,7.805293102956994e-13,7.796413295420048e-07,8.728335074207546e-10,6.981809047843887e-14,4.89745774523257e-07,6.611493527849002e-07,3.590711624624149e-08,3.2544556020930055e-07,6.432717446863376e-07,5.133793096850821e-11,4.3852854073882994e-07,3.499308639649433e-11,9.112296927247157e-06,8.877030727528523e-07,2e-05,0.79
7.063632273995861e-07,5.651730620733006e-11,1.8475355750811215e-06,1.524644249188794e-07,1.63e-06,5.185231849778224e-07,9.595023148664013e-09,7.700950471130267e-13,7.790698560661195e-07,8.659879417455652e-10,6.934161643662945e-14,4.89277398170416e-07,6.664389933982965e-07,3.623598286337681e-08,3.176706257995083e-07,6.423455954075991e-07,5.131827794262862e-11,4.380181230508925e-07,3.499097831663835e-11,9.102809233899825e-06,8.971907661001837e-07,2e-05,0.8
7.024072730868497e-07,5.6259189153957174e-11,1.8440284340915504e-06,1.5597156590845078e-07,1.63e-06,5.141783558523916e-07,9.458798064907328e-09,7.599266547244897e-13,7.785360163943408e-07,8.593220315451794e-10,6.887769605264435e-14,4.88776700844137e-07,6.716372883981414e-07,3.6559955426749704e-08,3.1012995009811465e-07,6.414612642636081e-07,5.130110656478998e-11,4.374793226032545e-07,3.498598613895945e-11,9.093478160100813e-06,9.065218398991952e-07,2e-05,0.81
6.985279118721633e-07,5.6005820541424814e-11,1.8405057902839325e-06,1.594942097160687e-07,1.63e-06,5.099179017576411e-07,9.32615160377151e-09,7.500135218176898e-13,7.780391497819457e-07,8.528300898922973e-10,6.842612623209755e-14,4.882453924818467e-07,6.767459168589301e-07,3.68791047460376e-08,3.0281510327348336e-07,6.406179831363023e-07,5.128637233960297e-11,4.3691361171799016e-07,3.4978228196784694e-11,9.084301477749823e-06,9.156985222501847e-07,2e-05,0.8200000000000001
6.94722956746612e-07,5.575705058879193e-11,1.8369683947189227e-06,1.6303160528107832e-07,1.63e-06,5.05739314401342e-07,9.196954893557843e-09,7.40347526204118e-13,7.775785457871604e-07,8.46506123318852e-10,6.798611169264629e-14,4.876850881845771e-07,6.817665529797901e-07,3.7193495084917247e-08,2.9571812223280713e-07,6.398149467957331e-07,5.1274037698641403e-11,4.36322379060853e-07,3.4967817648022316e-11,9.07527688212363e-06,9.247231178763785e-07,2e-05,0.8300000000000001
6.909902765865696e-07,5.551274700382179e-11,1.8334169833935757e-06,1.665830166064254e-07,1.63e-06,5.016401519404773e-07,9.071076712059758e-09,7.309188426195605e-13,7.771535204899746e-07,8.403447658448249e-10,6.75574194293239e-14,4.87097349280236e-07,6.867008282323415e-07,3.750319597098807e-08,2.888312613876157e-07,6.390513787708478e-07,5.126405766675926e-11,4.3570696784737445e-07,3.495486412337761e-11,9.066402117674117e-06,9.335978823258914e-07,2e-05,0.84
6.873278306774199e-07,5.527277782343026e-11,1.8298522786686056e-06,1.701477213313955e-07,1.63e-06,4.976180813748104e-07,8.948394857509754e-09,7.217189994295697e-13,7.767633701389003e-07,8.343406739088589e-10,6.713958861685922e-14,4.864836592836311e-07,6.91550356442461e-07,3.780827430964492e-08,2.821471381466103e-07,6.383264912392079e-07,5.125639006816848e-11,4.3506865342689436e-07,3.4939472591458246e-11,9.057674897933183e-06,9.423251020668259e-07,2e-05,0.85
6.837336553623388e-07,5.503702037738721e-11,1.8262749897020707e-06,1.7372501029793014e-07,1.63e-06,4.936708665010473e-07,8.828799598384615e-09,7.127411585422541e-13,7.764073906582542e-07,8.284889315879252e-10,6.673215174532075e-14,4.858454147150994e-07,6.963167282440004e-07,3.810879796974962e-08,2.756587311958754e-07,6.376395038588861e-07,5.125099355508379e-11,4.3440863613456014e-07,3.492174178553766e-11,9.049092901421293e-06,9.50907098578716e-07,2e-05,0.86
6.802058575097184e-07,5.480534912879347e-11,1.8226858110659659e-06,1.7731418893403508e-07,1.63e-06,4.897963509670612e-07,8.712180336063253e-09,7.039781887036866e-13,7.760848683489485e-07,8.227844531207103e-10,6.633451632037055e-14,4.851839709862103e-07,7.010015091760759e-07,3.840483163269354e-08,2.6935924465779804e-07,6.369896307120019e-07,5.124782787771188e-11,4.3372808041206996e-07,3.490176873845011e-11,9.040653840255394e-06,9.593461597446158e-07,2e-05,0.87
6.767426133018466e-07,5.457764893162959e-11,1.819085424044558e-06,1.8091457595544297e-07,1.63e-06,4.859924636137053e-07,8.598433984686633e-09,6.954232926181438e-13,7.757950918177793e-07,8.172224773918517e-10,6.594626147014373e-14,4.845006126220395e-07,7.056062386064456e-07,3.86964417762254e-08,2.6324218458555827e-07,6.363760943582895e-07,5.1246850656372645e-11,4.3302808954351786e-07,3.4879645721487347e-11,9.03235541714541e-06,9.676445828545984e-07,2e-05,0.88
6.733421687399342e-07,5.435382545351858e-11,1.815474496981206e-06,1.8452550301879496e-07,1.63e-06,4.822572189198246e-07,8.487461237145114e-09,6.870679520397449e-13,7.755373555783965e-07,8.117986897682397e-10,6.556763976000693e-14,4.837965531020795e-07,7.101324249692247e-07,3.898370118194736e-08,2.573013529895144e-07,6.357981294734838e-07,5.124800959036023e-11,4.323097054017304e-07,3.485546061297356e-11,9.024195329909786e-06,9.758046700902226e-07,2e-05,0.89
6.700028218110459e-07,5.413377508411982e-11,1.811853684134422e-06,1.8814631586557881e-07,1.63e-06,4.785886922092462e-07,8.379169569092244e-09,6.789060310148473e-13,7.753109552488199e-07,8.065086737972735e-10,6.519834457056902e-14,4.830729649324776e-07,7.145815550194947e-07,3.9266676567397334e-08,2.5153075424629776e-07,6.352549748148292e-07,5.125126137853545e-11,4.315739347437095e-07,3.48292983551806e-11,9.016171304249184e-06,9.838286957508244e-07,2e-05,0.9
6.667229369468365e-07,5.391740113725272e-11,1.8082236267647685e-06,1.9177637323523268e-07,1.63e-06,4.749850382736845e-07,8.273468857259605e-09,6.709307170635639e-13,7.751151878540696e-07,8.013482783611613e-10,6.483825848391253e-14,4.823309615078631e-07,7.189550903726103e-07,3.954543539416924e-08,2.4592465396610515e-07,6.347458755955209e-07,5.12565598673154e-11,4.3082173319942573e-07,3.4801240705130815e-11,9.008281068029291e-06,9.91718931970717e-07,2e-05,0.91
6.635009497967515e-07,5.370460110896371e-11,1.80458495312742e-06,1.9541504687258096e-07,1.63e-06,4.7144449502401475e-07,8.17026948977671e-09,6.631352366553186e-13,7.749493435211342e-07,7.963134814927565e-10,6.44870246358941e-14,4.815716023890783e-07,7.23254473995244e-07,3.98200407276007e-08,2.404775738321659e-07,6.342700749546118e-07,5.126386199229444e-11,4.30054009641531e-07,3.477136728653932e-11,9.000522347866623e-06,9.994776521333867e-07,2e-05,0.92
6.60335329731847e-07,5.349528915157711e-11,1.8009382782501304e-06,1.9906172174987036e-07,1.63e-06,4.6796534271520674e-07,8.069488383350472e-09,6.555125992895361e-13,7.748127355162131e-07,7.914005113815966e-10,6.41447334515147e-14,4.807959047051824e-07,7.274811142871169e-07,4.0090560423390143e-08,2.351842033102924e-07,6.338268413189754e-07,5.127311951260583e-11,4.292716369952082e-07,3.473975385229336e-11,8.99289291199576e-06,1.0071070880042487e-06,2e-05,0.93
6.572246106945334e-07,5.328937178618596e-11,1.7972842043527073e-06,2.027157956472938e-07,1.63e-06,4.6454593674704345e-07,7.971044911196705e-09,6.48057218779933e-13,7.747046700795354e-07,7.866056451366001e-10,6.381103095745141e-14,4.800048376167987e-07,7.316364020248841e-07,4.035705727130013e-08,2.3003946605809533e-07,6.334154402412633e-07,5.128429070516273e-11,4.284754466319024e-07,3.470647352628222e-11,8.98539053153182e-06,1.014609468468187e-06,2e-05,0.9400000000000001
6.541673858429727e-07,5.308674830887222e-11,1.793623320924985e-06,2.0637667907501588e-07,1.63e-06,4.611847015102982e-07,7.87486238963538e-09,6.407656521725535e-13,7.746244478946412e-07,7.819251725733624e-10,6.348504777977366e-14,4.791993257261926e-07,7.357217099866902e-07,4.0619589189759256e-08,2.250385048735879e-07,6.330351354080106e-07,5.1297341734349644e-11,4.2766623143963837e-07,3.46715963974678e-11,8.97801298472434e-06,1.0219870152756679e-06,2e-05,0.9500000000000001
6.511622845069162e-07,5.2887326150233756e-11,1.7899562047000985e-06,2.1004379529990247e-07,1.63e-06,4.57880104409842e-07,7.7808643115152e-09,6.336327351475748e-13,7.745713905812904e-07,7.773556521018589e-10,6.316630487053032e-14,4.783802578375783e-07,7.397383808027285e-07,4.0878215702380746e-08,2.2017660861953205e-07,6.326852129455843e-07,5.131223370864381e-11,4.2684475386349176e-07,3.463519089628725e-11,8.970758091062992e-06,1.029241908937016e-06,2e-05,0.96
6.482079876134905e-07,5.2691025081316596e-11,1.7862834203043349e-06,2.137165796956659e-07,1.63e-06,4.54630674334421e-07,7.688980333266057e-09,6.26653914662919e-13,7.74544818326857e-07,7.728936925376687e-10,6.285452331222463e-14,4.775484789325021e-07,7.436877318056131e-07,4.113299916018051e-08,2.1544927332206744e-07,6.323649614663415e-07,5.132892503946025e-11,4.2601173847950926e-07,3.459732153440645e-11,8.96362368480776e-06,1.036376315192248e-06,2e-05,0.97
