Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
2.84,1.5279826996679126e-06,297.1091072201141,7.460701332950239e-06,299.9969648339424,0.009423658872706664,0.0030351660581265953,0.0004286808585967544,-2.551515103648111e-06,29.831827365871757,70.85171998055779,30.24551350446642,0.14827801818528136,0.0007437255913847866,2.0009908792403033e-06,0.0013113288705099279,-0.0007515718507900501,4.273188578511609e-06,299.99999572681196,2.8814616603115386,1.3309396615066863e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02226615810999455,0.022381877554176203,0.011308276237769801,2.5472997436006732,1.8376727852725058e-06,0.000123522745855598,0.02142946653486634,0.030260498330188366,0.008597917033164216,0.03027627605888223,2.4023786992817294e-09,250.0,125.0,13.610481077009888,-12.410584157839821,-0.02226592826055356,-0.03030892869537638,0.03030892869548084,-0.001765296023826347,1.272951390219714
2.85,1.544125556630326e-06,297.0834535419269,7.539043023598308e-06,299.9969308755508,0.009534902011917566,0.0030691244497664076,0.00043109538516453204,-2.588475869181862e-06,29.930448136759313,71.10039155505696,30.34442260087212,0.1496064278613615,0.0007515176416118183,2.0168107786788527e-06,0.0013226398911476073,-0.0007689163849420877,4.305932637459074e-06,299.9999956940679,2.9070040170178237,1.3551536923283487e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.022499443157935672,0.02261689768818225,0.011441765359097536,2.5614261166133265,1.8584323111015623e-06,0.00012531960163911408,0.021575003284341275,0.030599479287112544,0.008746881408274773,0.030615349653303932,2.4405154301971203e-09,250.0,125.0,13.654990170392454,-12.41923392338424,-0.02249920548165564,-0.030648185170775832,0.030648185171289484,-0.0017830890119661506,1.2800069173355673
2.86,1.5603979791202197e-06,297.05765742859944,7.618003456499306e-06,299.99689662389346,0.009647163632427975,0.003103376107075633,0.000433516271894476,-2.6258535410720576e-06,30.029014307748767,71.34905557921294,30.443278197504217,0.15094238778732516,0.0007593710176128245,2.0327238970468352e-06,0.0013339740305481902,-0.0007865604349378306,4.338859661209989e-06,299.9999956611409,2.932687789764311,1.3797517243908926e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.022734564216211697,0.022853773954198856,0.01157647660380512,2.575586563723056,1.8793635799728526e-06,0.0001271367877249075,0.0217209914812717,0.030941389548255864,0.00889743357088492,0.030957353911807657,2.4791798649751637e-09,250.0,125.0,13.699475188876898,-12.427916692663416,-0.022734318589011128,-0.030990372474207106,0.03099037247414423,-0.0018009155173074284,1.2870794752623589
2.87,1.5768004417790707e-06,297.0317185333176,7.697584706307617e-06,299.9968620775006,0.009760450067485354,0.0031379224999558406,0.0004359435224835079,-2.6636515637345336e-06,30.12752586846904,71.59771203260841,30.542080283642346,0.1522859183803097,0.0007672859215672052,2.048730444614912e-06,0.0013453310135520915,-0.0008045071805118296,4.371969809362739e-06,299.9999956280307,2.9585133190298585,1.40473906575392e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.022971527337320746,0.023092512574680445,0.011712417570838943,2.589781073334887,1.9004675479532875e-06,0.00012897447176122507,0.021867430690250315,0.03128624485948546,0.009049577680125489,0.03130230354260113,2.518377860815209e-09,250.0,125.0,13.743936127639055,-12.436632455199174,-0.022971273633762782,-0.031335505300830846,0.031335505301464776,-0.0018187749821371672,1.2941690585677228
2.88,1.5933334151400129e-06,297.0056365093988,7.777788825017511e-06,299.99682723491105,0.009874767636314575,0.0031727650895603055,0.0004383771406586415,-2.7018734007405533e-06,30.225982808554626,71.84636089481721,30.640828848571335,0.1536370400662857,0.0007752625533552124,2.064830594094219e-06,0.0013567105719499378,-0.0008227598097044744,4.4052632274716175e-06,299.9999955947373,2.984480945175675,1.4301210809309363e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02321033850491667,0.023333119704084002,0.011849595842305419,2.6040096338498016,1.921745174520464e-06,0.00013083282230963125,0.022014320475707828,0.03163406041746741,0.009203317880203636,0.0316502131677593,2.5581152293844907e-09,250.0,125.0,13.7883729818571,-12.445381200501288,-0.02321007659820217,-0.03168359826258893,0.03168359826332834,-0.0018366668625825926,1.3012756618108423
2.89,1.609997365740249e-06,296.9794110102929,7.858617842499203e-06,299.99679209467223,0.009990122643617382,0.003207905328322654,0.000440817130177047,-2.740522534885148e-06,30.324385117645672,72.0950021454045,30.739523881581317,0.15499577327992872,0.0007833011106116055,2.081024513000091e-06,0.0013681124443777114,-0.0008413215188335288,4.438740047128833e-06,299.9999955612605,3.010591008445267,1.4559031905974733e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.023451003635418157,0.02357560143047715,0.011988018982870245,2.6182722336645408,1.943197422575276e-06,0.00013271200884796647,0.022161660401913173,0.03198485135776122,0.009358658302305782,0.03200109732206461,2.5983978142243593e-09,250.0,125.0,13.832785746711592,-12.4541629180693,-0.02345073339737596,-0.032034665882747504,0.03203466588275525,-0.0018545906284013287,1.3083992795424149
2.9,1.6267927562286201e-06,296.95304168958234,7.940073767025725e-06,299.99675665534056,0.010106521379093741,0.00324334465999252,0.0004432634948261573,-2.7796024682557066e-06,30.422732785388032,72.34363576392681,30.83816537196765,0.1563621384646891,0.0007914017887782953,2.0973121969339284e-06,0.0013795363764088034,-0.0008601955124668366,4.472400387311644e-06,299.99999552760016,3.036843848964388,1.4820908744562246e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02369352857954591,0.023819963777118695,0.012127694539183928,2.632568861171637,1.9648252584549877e-06,0.00013461220177332737,0.022309450032973684,0.03233863018284663,0.00951560306917566,0.03235497046101188,2.6392310708446927e-09,250.0,125.0,13.877174417385444,-12.462977597388544,-0.023693249880662,-0.03238872259635173,0.032388722596052084,-0.0018725457631652922,1.3155399063046076
2.91,1.643720045487338e-06,296.92652820098306,8.022158585842722e-06,299.99672091548086,0.01022397011698524,0.0032790845196780673,0.0004457162384235821,-2.8191167223008247e-06,30.521025801433368,72.5922617299322,30.93675330903147,0.15773615607222813,0.0007995647811617971,2.113693940564447e-06,0.0013909821200000362,-0.0008793850034079378,4.50624435200371e-06,299.9999954937562,3.063239806740981,1.508689668200717e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.023937919124066984,0.024066212704167877,0.012268630039333749,2.646899504758317,1.986629651944675e-06,0.00013653357240499706,0.022457688932835587,0.032695414005018464,0.009674156290798975,0.03271184694196821,2.6806212446273157e-09,250.0,125.0,13.92153898906416,-12.4718252279431,-0.023937631833489292,-0.032745782753409,0.032745782753260635,-0.001890531763152908,1.3226975366310185
2.92,1.6607796887419552e-06,296.8998701983446,8.104874265697318e-06,299.99668487366665,0.010342475115640204,0.003315126333895031,0.0004481753648173799,-2.8590688378993976e-06,30.619264155439208,72.8408800229603,31.03528768207906,0.15911784656302877,0.0008077902789853498,2.1301696284321e-06,0.0014024494341195438,-0.0008988932126742724,4.540272033849165e-06,299.99999545972855,3.0897792216651245,1.5357051683750758e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02418418099336624,0.024314354110270886,0.012410832992321813,2.661264152807517,2.0086115762919157e-06,0.00013847629298749275,0.022606376665283784,0.03305521361500884,0.009834322076311143,0.033071741048920904,2.722573587536731e-09,250.0,125.0,13.965879456935577,-12.480705799195562,-0.024183884978898236,-0.03310586061888898,0.033105860618611815,-0.0019085481386043276,1.329872165046639
2.93,1.6779721376803304e-06,296.87306733565083,8.188222753411594e-06,299.9966485284799,0.010462042617100572,0.003351471520622114,0.00045064087788591114,-2.899462375429981e-06,30.717447837069038,73.08949062254243,31.133768480422656,0.1605072304055945,0.0008160784714472034,2.1467394444782116e-06,0.0014139380839473476,-0.0009187233694910604,4.57448351162315e-06,299.99999542551706,3.116462433508969,1.5631430297497382e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.024432319851148063,0.0245643938342812,0.012554310887569193,2.6756627936964184,2.0307720082178465e-06,0.00014044053669349447,0.022755512793942587,0.033418044426087895,0.009996104526183483,0.03343466697257552,2.7650941454871723e-09,250.0,125.0,14.010195816190196,-12.489619300608524,-0.02443201497928569,-0.03346897037135932,0.033468970371104904,-0.001926594412122873,1.3370637860678156
2.94,1.695297840575078e-06,296.8461192670203,8.272205976456084e-06,299.9966118785112,0.010582678846710667,0.0033881214893627673,0.0004531127815379644,-2.9403009148404085e-06,30.81557683599242,73.33809350820167,31.23219569338024,0.1619043280766556,0.0008244295457774315,2.1634035707698106e-06,0.0014254478410836366,-0.0009388787112856404,4.608878851221344e-06,299.99999539112173,3.143289781926673,1.5910089646308755e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.024682341302189124,0.024816337656979968,0.012699071194446361,2.690095415796598,2.053111927930711e-06,0.00014242647762686565,0.022905096882275735,0.03378392184302016,0.010159507738250003,0.033800638815884396,2.8081890060117403e-09,250.0,125.0,14.05448806202111,-12.49856572163469,-0.024682027438105693,-0.033835126105259405,0.03383512610511546,-0.0019446701190913443,1.3442723942022128
2.95,1.712757242398196e-06,296.81902564670673,8.35682584350564e-06,299.99657492235934,0.010704390012747547,0.003425077641212982,0.00045559107971287344,-2.981588055717665e-06,30.913651141885065,73.58668865945297,31.33056931027549,0.16330916006120433,0.0008328436872935681,2.180162058050632e-06,0.0014369784835845166,-0.0009593624836828435,4.643458106970377e-06,299.99999535654246,3.1702616064543383,1.6193087438587087e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.024934250893975312,0.02507019130274349,0.0128451213618295,2.7045620074741237,2.075632319139418e-06,0.00014443429082568006,0.023055128493586548,0.03415285923369409,0.010324535811424285,0.0341696706020842,2.8518639596181403e-09,250.0,125.0,14.09875618962397,-12.507545051712668,-0.024933927901535098,-0.03420434183135512,0.034204341831060116,-0.0019627748077432863,1.3514979839487762
2.96,1.7303507849389157e-06,296.79178612909936,8.442084244998745e-06,299.99653765863167,0.010827182306072455,0.0034623413689345898,0.00045807577638051967,-3.023327417358023e-06,31.011670744428905,73.83527605580325,31.428889320438024,0.16472174685224772,0.0008413210794567279,2.1970149806395887e-06,0.0014485297957115202,-0.0009801779405046937,4.67822132135174e-06,299.99999532177924,3.1973782465099414,1.6480481974266714e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.025188054118385567,0.02532596044122107,0.012992468817682143,2.7190625570889666,2.098334169066159e-06,0.0001464641522652226,0.023205607191018284,0.03452487033093296,0.010491192845320291,0.03454177627121504,2.8961248950928635e-09,250.0,125.0,14.14300019419711,-12.51655728027356,-0.025187721860153667,-0.034576631475829345,0.03457663147613238,-0.001980908038662001,1.3587405497977008
2.97,1.7480789069221038e-06,296.7644003687235,8.52798305370248e-06,299.9965000859436,0.01095106189980317,0.0034999140570337404,0.0004605668755413885,-3.065522638837442e-06,31.1096356333122,74.08385567675147,31.5271557132035,0.16614210895072717,0.000849861903928023,2.2139624249979835e-06,0.0014601015678441325,-0.0010013283437740586,4.713168525098377e-06,299.999995286832,3.224640041393263,1.6772332150044796e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.025443756413382847,0.02558365068902982,0.0131411209686619,2.7335970529947335,2.1212184684595685e-06,0.00014851623886101488,0.023356532537554382,0.03489996905804653,0.01065948294210447,0.034916969679359575,2.9409777715817713e-09,250.0,125.0,14.187220070941574,-12.525602396738918,-0.025443414750633025,-0.03495200888437466,0.034952008885086414,-0.001999069384605488,1.366000086230394
2.98,1.7659420441271184e-06,296.7368680202407,8.614524125279186e-06,299.9964622029188,0.01107603494900707,0.003537797081844415,0.0004630643812266354,-3.1081773790822286e-06,31.207545798229617,74.33242750178877,31.625368477913653,0.16757026686544488,0.000858466340625263,2.23100447188279e-06,0.0014716935963954734,-0.0010228169637222463,4.748299737644725e-06,299.9999952517008,3.252047330285812,1.70686974598298e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02570136316471095,0.025843267611454494,0.013291085199752027,2.748165483538451,2.144286211608067e-06,0.00015059072847185313,0.02350790409601872,0.0352781692495832,0.010829410208357213,0.035295264600523915,2.9864285721366042e-09,250.0,125.0,14.231415815061142,-12.534680390521089,-0.02570101195743408,-0.035330487819919654,0.0353304878210677,-0.002017258430337676,1.3732765877194448
2.99,1.783940629500942e-06,296.70918873844914,8.701709298825612e-06,299.996424008189,0.011202107590427876,0.003575991811612746,0.000465568297498138,-3.1512953169367208e-06,31.305401228882324,74.5809915103985,31.723527603916434,0.16900624111298143,0.000867134567776873,2.248141192355935e-06,0.001483305683717031,-0.0010446470787991147,4.783614967474836e-06,299.99999521638557,3.279600452250757,1.7369637995700657e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.025960879707507253,0.026104816724064894,0.013442368873933415,2.7627678370602693,2.1675383963531475e-06,0.00015268779990285086,0.023659721429075842,0.03565948458660256,0.011000978756736245,0.0356766747278256,3.0324832924605395e-09,250.0,125.0,14.275587421762394,-12.543791251023322,-0.025960518814421164,-0.035712081965357356,0.03571208196645271,-0.002035474772437786,1.380570048728589
3.0,1.8020750932824434e-06,296.6813621782842,8.789540397462715e-06,299.99638550039407,0.011329285942204005,0.0036144996065933938,0.00046807862844856725,-3.194880151237661e-06,31.40320191497809,74.82954768205632,31.82163308056606,0.17045005221759751,0.000875866761980878,2.2653726521013922e-06,0.0014949376379838266,-0.0010668219756869604,4.819114212449181e-06,299.99999518088634,3.3072997462328355,1.7675214450225402e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.026222311328076855,0.026368303494485115,0.013594979331846512,2.7774041018932776,2.1909760241029184e-06,0.00015480763290849604,0.023811984099231187,0.03604392866295967,0.011174192707303313,0.03606121367457413,3.0791479517333374e-09,250.0,125.0,14.319734886254727,-12.552934967638976,-0.02622194060662787,-0.03609680492263578,0.03609680492380945,-0.0020537180190705186,1.3878804637126776
3.0100000000000002,1.8203458631268764e-06,296.6533879948185,8.878019228934173e-06,299.9963466781815,0.011457576103603009,0.0036533218191535976,0.0004705953782014125,-3.2389356008908343e-06,31.500947846231394,75.07809599623032,31.919684897223153,0.17190172071113594,0.0008846630982647451,2.2826989147311125e-06,0.001506589273076577,-0.0010893449493173158,4.854797460045794e-06,299.9999951452031,3.335145551058275,1.7985488119510838e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02648566326566882,0.026633733344188983,0.013748923891472545,2.7920742663630396,2.2146000998453046e-06,0.0001569504081957027,0.02396469166883143,0.03643151503672519,0.011349056188747044,0.036448894974757326,3.1264286011887593e-09,250.0,125.0,14.363858203750418,-12.56211152975277,-0.02648528257204855,-0.0364846702163959,0.036484670216935515,-0.002071987789750329,1.3952078271176487
3.02,1.83875336421759e-06,296.6252658432625,8.9671475861345e-06,299.9963075402068,0.011586984154810393,0.003692459793870969,0.00047311855091104814,-3.2834654049395855e-06,31.598639012363492,75.32663643238108,32.0176830432548,0.17336126713294137,0.0008935237501382037,2.3001200378528037e-06,0.0015182604084816895,-0.0011122193028893141,4.890664687679906e-06,299.9999951093359,3.363138205434702,1.8300520905976245e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.026750940714065998,0.026901111650084283,0.013904209847880006,2.806778318787376,2.2384116321617006e-06,0.00015911630742688492,0.024117843700064666,0.036822257166705154,0.011525573339814932,0.03683973208415488,3.17433131311919e-09,250.0,125.0,14.40795736946466,-12.57132092673919,-0.026750549903219584,-0.03687569129124313,0.03687569129183289,-0.0020902837151412826,1.4025521333804962
3.0300000000000002,1.8572980193771079e-06,296.5969953789646,9.056927247633218e-06,299.996268085133,0.01171751615673706,0.0037319148676343405,0.00047564815076281896,-3.328473322633433e-06,31.696275403102543,75.57516896996182,32.115627508034684,0.17482871202977773,0.000902448889645659,2.317636074009226e-06,0.0015299508691852923,-0.0011354483478906077,4.926715863040242e-06,299.9999950732847,3.391278047951068,1.8620375320561423e-10,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.02701814882316488,0.02717044374608521,0.014060844472993474,2.821516247476257,2.2624116332408935e-06,0.00016130551322304679,0.024271439754960752,0.037216168426032106,0.011703748310604155,0.037233738381625754,3.2228621829293393e-09,250.0,125.0,14.452032378615607,-12.580563147964313,-0.027017747748788457,-0.03726988151674959,0.03726988151771301,-0.002108605436844947,1.4099133769292393
