E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.937613391332769e-05,2.6840863108287483e-07,5.058664729909881e-15,0.0,1.885113650733216e-09,1.1745388355117846e-25,6.26120264777079e-05,7.529304539131491e-06,0.00471336129839336,6.747372469327604e-11,0.9949692695680638,0.00022096114333390663,7.247339701097275e-14,2.5996167656706982e-05,0.92
7.937535595097616e-05,2.713267671129698e-07,5.172504344607558e-15,0.0,1.9063888583583248e-09,1.2137852733547838e-25,6.260801365690833e-05,7.5288204050053e-06,0.004764382582746457,6.895019014695108e-11,0.9949152491858972,0.00022339220183304942,7.407973445070613e-14,2.656576303688634e-05,0.93
7.937457811502294e-05,2.7424428918899687e-07,5.287602247480215e-15,0.0,1.9276621921233346e-09,1.2538955859551488e-25,6.260400114957918e-05,7.528336596705296e-06,0.004815394436294999,7.044252789941777e-11,0.9948612322661528,0.00022582309521806994,7.570364784302205e-14,2.714149187415336e-05,0.9400000000000001
7.93738002668056e-05,2.7716119272593996e-07,5.403958070276018e-15,0.0,1.94893362506321e-09,1.2948791339643204e-25,6.259998874555978e-05,7.527853467844226e-06,0.004866396860995096,7.195073452923759e-11,0.9948072188081751,0.00022825382330458706,7.734513599795135e-14,2.7723352913322056e-05,0.9500000000000001
7.937302302218694e-05,2.8007751272016857e-07,5.521571703753359e-15,0.0,1.9702032475612328e-09,1.336745277383994e-25,6.259597738477853e-05,7.527369426648372e-06,0.0049173898570899835,7.347480661655916e-11,0.9947532088126957,0.00023068438702694198,7.900419771127496e-14,2.8311344862190973e-05,0.96
7.937224589758197e-05,2.8299323042812194e-07,5.6404426648806455e-15,0.0,1.99147097481048e-09,1.3795033729394103e-25,6.259196633179777e-05,7.52688571163464e-06,0.0049683734273251925,7.501474074079522e-11,0.9946992022784262,0.00023311478569200826,8.068083179983934e-14,2.890546647240133e-05,0.97
7.937146878704936e-05,2.859083480340667e-07,5.760570601557168e-15,0.0,2.0127367795749805e-09,1.4231627761296143e-25,6.258795542693409e-05,7.52640258639865e-06,0.005019347573590791,7.657053348247582e-11,0.9946451992047727,0.00023554501916733914,8.237503707341738e-14,2.9505716474186457e-05,0.98
7.937069156681287e-05,2.888228688821892e-07,5.881955157872383e-15,0.0,2.0340006296517573e-09,1.46773284064854e-25,6.258394448356344e-05,7.5259203581806405e-06,0.00507031229782077,7.814218142275375e-11,0.994591199591109,0.00023797508729545927,8.408681234224057e-14,3.011209359325681e-05,0.99
7.936991423273579e-05,2.9173679555814687e-07,6.004596043148138e-15,0.0,2.055262526772617e-09,1.51322292032805e-25,6.25799334929475e-05,7.52543903725656e-06,0.005121267601662669,7.972968114347914e-11,0.9945372034370273,0.00024040499008931275,8.581615641448408e-14,3.0724596572769184e-05,1.0
7.936913727310715e-05,2.9465012445703117e-07,6.128493218452708e-15,0.0,2.0765226122485975e-09,1.5596423744331039e-25,6.257592317966359e-05,7.524957413539689e-06,0.005172213485581312,8.133302922740013e-11,0.9944832107430179,0.00024283472826212027,8.756306808944891e-14,3.1343224233462644e-05,1.01
7.93683604490078e-05,2.97562864128748e-07,6.253646288150858e-15,0.0,2.0977808209484727e-09,1.6070005502721348e-25,6.257191318440488e-05,7.524476077078931e-06,0.005223149951791984,8.295222225751002e-11,0.9944292215082458,0.0002452643014941981,8.932754617986353e-14,3.196797527551005e-05,1.02
7.936758383831706e-05,3.004750198235707e-07,6.380055021502826e-15,0.0,2.119037177324744e-09,1.6553067980540776e-25,6.256790361949642e-05,7.523994832270043e-06,0.00527407700175003,8.458725681760767e-11,0.9943752357324538,0.00024769370991670756,9.110958949279183e-14,3.259884844752334e-05,1.03
7.936680755337205e-05,3.033865978422113e-07,6.507719212127568e-15,0.0,2.1402917152412337e-09,1.70457046685094e-25,6.256389464821737e-05,7.523513396989319e-06,0.0053249946368300405,8.62381294921471e-11,0.9943212534154482,0.0002501229537104907,9.290919683479514e-14,3.323584250043036e-05,1.04
7.936603157789396e-05,3.062975946413399e-07,6.6366385464185565e-15,0.0,2.16154443373473e-09,1.7548009039140677e-25,6.255988624908208e-05,7.523031812551115e-06,0.0053759028586911305,8.790483686605054e-11,0.9942672745568003,0.00025255203287050175,9.472636701495748e-14,3.3878956192518797e-05,1.05
7.936525565076242e-05,3.0920798901546673e-07,6.766812509534207e-15,0.0,2.182795265473823e-09,1.8060074541937318e-25,6.255587804788733e-05,7.522550735896982e-06,0.005426801669537152,8.958737552457507e-11,0.9942132991556342,0.0002549809470379089,9.656109884704186e-14,3.452818829315411e-05,1.06
7.936448003126386e-05,3.1211779216232847e-07,6.89824099837625e-15,0.0,2.2040442841226874e-09,1.8581994636843112e-25,6.25518704248206e-05,7.5220695159053825e-06,0.005477691070400126,9.128574205418034e-11,0.9941593272120257,0.0002574096966054578,9.841339113529388e-14,3.5183537561548455e-05,1.07
7.936370478282881e-05,3.150270004623036e-07,7.030923746319233e-15,0.0,2.225291510172517e-09,1.9113862763397187e-25,6.254786347854773e-05,7.521587993974535e-06,0.005528571062746098,9.299993304171334e-11,0.9941053587256928,0.0002598382816828387,1.0028324268772945e-13,3.5845002767461925e-05,1.08
7.936292997873142e-05,3.179356088000658e-07,7.164860487401685e-15,0.0,2.246536966651403e-09,1.9655772349901435e-25,6.254385732392828e-05,7.521105986944985e-06,0.005579441648013405,9.472994507464058e-11,0.994051393696372,0.00026226670239379947,1.0217065231231893e-13,3.651258268580875e-05,1.09
7.936215553509415e-05,3.2084361997853154e-07,7.300050835552613e-15,0.0,2.2677806225507095e-09,2.0207816775e-25,6.253985183474207e-05,7.5206237022394726e-06,0.005630302828037159,9.647577474102354e-11,0.9939974321235105,0.0002646949586381347,1.0407561882004763e-13,3.7186276050354036e-05,1.1
7.936138126464075e-05,3.237510414925239e-07,7.436494322455127e-15,0.0,2.2890224109542047e-09,2.077008938028767e-25,6.25358467266861e-05,7.520141604247802e-06,0.00568115460491216,9.823741862952491e-11,0.9939434740063656,0.00026712305016828735,1.0599814102393081e-13,3.786608156905989e-05,1.11
7.936060726505931e-05,3.266578631423138e-07,7.574190675871963e-15,0.0,2.3102623604015143e-09,2.1342683560267665e-25,6.25318421561523e-05,7.51965944890963e-06,0.005731996980004617,1.0001487332946172e-10,0.9938895193447196,0.00026955097714283715,1.0793821773189571e-13,3.85519980328797e-05,1.12
7.935983348340839e-05,3.2956408182780014e-07,7.71313950584816e-15,0.0,2.3315004474189287e-09,2.192569266184114e-25,6.252783804892596e-05,7.519177366559312e-06,0.005782829955059902,1.0180813543074317e-10,0.9938355681380774,0.0002719787395056824,1.0989584775476513e-13,3.924402419444205e-05,1.1300000000000001
7.935905984537003e-05,3.32469693998964e-07,7.853340396831501e-15,0.0,2.352736640198254e-09,2.2519210014368345e-25,6.252383429956114e-05,7.518695540626414e-06,0.00583365353187341,1.0361720152388752e-10,0.993781620385905,0.0002744063371702444,1.1187102990388844e-13,3.994215880448211e-05,1.1400000000000001
7.935828643691674e-05,3.3537470742356057e-07,7.994793159932187e-15,0.0,2.373970973106338e-09,2.312332894027247e-25,6.251983102492355e-05,7.518213760337121e-06,0.005884467711889467,1.0544206820022153e-10,0.9937276760879581,0.00027683377027638205,1.1386376298784633e-13,4.064640060930631e-05,1.1500000000000001
7.935751332528003e-05,3.3827912986633836e-07,8.137497585936016e-15,0.0,2.3952034734697316e-09,2.3738142744144804e-25,6.251582831392248e-05,7.517731861650718e-06,0.005935272496597495,1.0728273205168598e-10,0.9936737352439581,0.00027926103893713774,1.1587404581569918e-13,4.1356748352583625e-05,1.16
7.93567403839153e-05,3.411829580240671e-07,8.281453203848982e-15,0.0,2.416434089996074e-09,2.4363744702088065e-25,6.251182598282513e-05,7.517250158354864e-06,0.005986067887919372,1.0913918967064554e-10,0.9936197978532747,0.00028168814299113514,1.1790187720016293e-13,4.2073200777088994e-05,1.17
7.935596757563574e-05,3.4408619578817815e-07,8.426659673598451e-15,0.0,2.4376628088396467e-09,2.500022807836795e-25,6.250782397052463e-05,7.516768744900294e-06,0.006036853887584038,1.1101143765019893e-10,0.9935658639154392,0.0002841150824030084,1.1994725595247286e-13,4.279575662095081e-05,1.18
7.935519485812524e-05,3.469888483357004e-07,8.573116656064935e-15,0.0,2.4588896150113287e-09,2.564768611955742e-25,6.250382220636063e-05,7.516287729143512e-06,0.006087630497336813,1.1289947258407691e-10,0.9935119334299726,0.0002865418571297265,1.2201018088409837e-13,4.352441461842815e-05,1.19
7.935442233582789e-05,3.4989090717360006e-07,8.720823972500665e-15,0.0,2.4801145550112023e-09,2.630621210619663e-25,6.249982085756597e-05,7.515806847691995e-06,0.006138397718523276,1.1480329106659967e-10,0.993458006396672,0.00028896846734093994,1.2409065080391396e-13,4.425917356187872e-05,1.2
7.935365004783919e-05,3.527923713203293e-07,8.869781383777226e-15,0.0,2.5013376496220575e-09,2.697589928017828e-25,6.249581998328153e-05,7.515326003199318e-06,0.006189155552671324,1.167228896927384e-10,0.9934040828152109,0.00029139491311120215,1.2618866452215072e-13,4.5000032214464396e-05,1.21
7.935287796807142e-05,3.5569324741311883e-07,9.019988591338745e-15,0.0,2.522558894085059e-09,2.7656840844606576e-25,6.249181953464456e-05,7.514845264003696e-06,0.006239904001491112,1.186582650581162e-10,0.9933501626851395,0.00029382119442017873,1.2830422085039364e-13,4.574698930990261e-05,1.22
7.935210613179938e-05,3.585935372684175e-07,9.171445370150551e-15,0.0,2.5437783102996116e-09,2.834913000680443e-25,6.248781956091704e-05,7.514364543665136e-06,0.006290643066528445,1.2060941375897272e-10,0.9932962460061233,0.00029624731133622305,1.3043731859922474e-13,4.6500043604041715e-05,1.23
7.935133458750658e-05,3.614932427862339e-07,9.324151519186412e-15,0.0,2.5649959271085732e-09,2.9052859961675546e-25,6.248382013079871e-05,7.513883722988604e-06,0.006341372749297231,1.2257633239217892e-10,0.993242332777852,0.0002986732639464796,1.3258795657912057e-13,4.7259193854798515e-05,1.24
7.93505632269234e-05,3.643923568601709e-07,9.4781065081558e-15,0.0,2.5862116838289987e-09,2.976812388081001e-25,6.247982109719432e-05,7.513403064633768e-06,0.006392093051651954,1.2455901755505228e-10,0.9931884229997343,0.00030109905211875905,1.3475613360350455e-13,4.802443882249377e-05,1.25
7.934979207955506e-05,3.672908788784275e-07,9.633310087838516e-15,0.0,2.6074255971173837e-09,3.049501493189249e-25,6.247582250530429e-05,7.512922494432054e-06,0.006442803975141186,1.2655746584567418e-10,0.9931345166714275,0.00030352467591429643,1.3694184848345583e-13,4.879577726999471e-05,1.26
7.934902119683021e-05,3.701888084985403e-07,9.78976204906671e-15,0.0,2.6286376951773727e-09,3.1233626271337907e-25,6.247182443233554e-05,7.5124418839742715e-06,0.006493505521261354,1.285716738627635e-10,0.9930806137926282,0.0003059501354254501,1.391451000297899e-13,4.957320796302808e-05,1.27
7.934825060019943e-05,3.7308614280776254e-07,9.947462114374485e-15,0.0,2.6498479882228486e-09,3.1984051041099123e-25,6.246782691578371e-05,7.511961177168689e-06,0.00654419769157023,1.306016382056197e-10,0.9930267143629807,0.00030837543070301335,1.4136588705399024e-13,5.035672967046666e-05,1.28
7.934748031374164e-05,3.7598287795743836e-07,1.0106410004962948e-14,0.0,2.671056486851205e-09,3.274638237098775e-25,6.246382999875954e-05,7.511480310611723e-06,0.006594880487615027,1.3264735547415684e-10,0.9929728183821347,0.0003108005618019454,1.4360420836762212e-13,5.1146341164580556e-05,1.29
7.934671024136597e-05,3.7887902587942854e-07,1.0266605258394842e-14,0.0,2.692263140744759e-09,3.3520713322421207e-25,6.245983351713198e-05,7.510999532763117e-06,0.006645553911294988,1.3470882226898926e-10,0.9929189258495078,0.00031322552859865973,1.4586006278467312e-13,5.1942041155714584e-05,1.3
7.934594040626835e-05,3.817745814237029e-07,1.042804758210711e-14,0.0,2.7134679578738966e-09,3.4307136998675633e-25,6.245583751507973e-05,7.5105187813389705e-06,0.00669621796415325,1.3678603519126173e-10,0.9928650367647495,0.00031565033114742795,1.481334491169875e-13,5.2743828420433156e-05,1.31
7.934517080313015e-05,3.8466954249675766e-07,1.0590736634122709e-14,0.0,2.7346709307400332e-09,3.510574647714047e-25,6.245184198886085e-05,7.510038067489894e-06,0.006746872647813343,1.388789908427526e-10,0.9928111511274545,0.0003180749694604578,1.5042436617708338e-13,5.355170172284424e-05,1.32
7.934440140877868e-05,3.8756390851265785e-07,1.0754672038146442e-14,0.0,2.7558720415758385e-09,3.5916634814408074e-25,6.244784690546841e-05,7.509557448013347e-06,0.006797517963947305,1.409876858258654e-10,0.9927572689371841,0.00032049944352379795,1.5273281277794912e-13,5.436565982055226e-05,1.33
7.934363219196843e-05,3.904576789644249e-07,1.0919853397360131e-14,0.0,2.7770712671073137e-09,3.673989505095919e-25,6.244385221976074e-05,7.509076999852059e-06,0.006848153914246416,1.4311211674362073e-10,0.9927033901934845,0.0003229237533119334,1.550587877328561e-13,5.518570147014135e-05,1.34
7.934286334396265e-05,3.933508629265685e-07,1.1086281001267692e-14,0.0,2.798268758155488e-09,3.7575620222228734e-25,6.243985819736649e-05,7.508596256614139e-06,0.006898780499921191,1.452522801999112e-10,0.9926495148962979,0.0003253478991115549,1.5740228985120513e-13,5.60118254238218e-05,1.35
7.934209473698372e-05,3.962434555336447e-07,1.125395415224649e-14,0.0,2.8194644153120494e-09,3.842390333576887e-25,6.243586465868594e-05,7.508115530797078e-06,0.00694939772286974,1.4740817279889263e-10,0.9925956430449994,0.0003277718807617796,1.597633179482749e-13,5.684403044137104e-05,1.36
7.934132635221741e-05,3.991354570486774e-07,1.1422872493431612e-14,0.0,2.840658225293905e-09,3.9284837388044006e-25,6.243187157543324e-05,7.507634869259866e-06,0.007000005584756745,1.495797911454694e-10,0.9925417746391574,0.00033019569825437774,1.6214187083752025e-13,5.7682315279079774e-05,1.37
7.934055816754784e-05,4.020268677837744e-07,1.159303565955169e-14,0.0,2.861850172555743e-09,4.015851536022919e-25,6.242787891431801e-05,7.50715432712541e-06,0.007050604087254657,1.517671318451664e-10,0.9924879096783342,0.00033261935157637455,1.6453794733259188e-13,5.8526678692913964e-05,1.3800000000000001
7.933979015643172e-05,4.049176880515841e-07,1.1764443273454168e-14,0.0,2.8830402384087074e-09,4.104503021816168e-25,6.242388663547314e-05,7.506673970529421e-06,0.007101193232046128,1.5397019150412768e-10,0.9924340481620846,0.00033504284070847085,1.669515462473566e-13,5.9377119438538484e-05,1.3900000000000001
7.93390222878984e-05,4.0780791816529553e-07,1.1937094946105282e-14,0.0,2.904228401020397e-09,4.1944474912340955e-25,6.241989469245478e-05,7.5061938766204165e-06,0.007151773020824014,1.561889667291166e-10,0.9923801900899546,0.0003374661656250429,1.693826663958973e-13,6.0233636271317125e-05,1.4000000000000001
7.933825452654978e-05,4.106975584386383e-07,1.2110990276590067e-14,0.0,2.925414635414868e-09,4.285694237792869e-25,6.241590303224233e-05,7.5057141335597205e-06,0.007202343455291364,1.5842345412751573e-10,0.9923263354614827,0.0003398893262941425,1.7183130659251299e-13,6.109622794631255e-05,1.41
7.933748697519722e-05,4.13586608855484e-07,1.228612924645304e-14,0.0,2.9465990166492604e-09,4.378252555851841e-25,6.241191180782938e-05,7.50523448532525e-06,0.0072529045368219655,1.6067365030739544e-10,0.9922724842764599,0.0003423123228813796,1.742974656491016e-13,6.196489323638597e-05,1.42
7.933671984780821e-05,4.1647506913251104e-07,1.2462512144905653e-14,0.0,2.9677817002448272e-09,4.472131740162707e-25,6.240792133790265e-05,7.504754399079723e-06,0.007303456266524716,1.6293955187750058e-10,0.9922186365348795,0.0003447351557112529,1.7678114237565613e-13,6.283963092876412e-05,1.43
7.933595293280105e-05,4.193629399624097e-07,1.2640138085023958e-14,0.0,2.988962533959867e-09,4.5673410769256505e-25,6.240393130691728e-05,7.504274401682479e-06,0.007353998646520972,1.6522115544699346e-10,0.9921647922359588,0.0003471578244999922,1.7928233559011308e-13,6.372043975693546e-05,1.44
7.933518622203862e-05,4.222502215569041e-07,1.2819006742695853e-14,0.0,3.010141512773768e-09,4.663889854271139e-25,6.239994170257137e-05,7.503794513359865e-06,0.007404531678447561,1.6751845762575525e-10,0.9921109513792861,0.0003495803292546315,1.8180104410681076e-13,6.460731848046474e-05,1.45
7.933441970609596e-05,4.251369141209861e-07,1.2999117790608075e-14,0.0,3.0313186307934483e-09,4.761787358848179e-25,6.239595251066575e-05,7.503314757532628e-06,0.00745505536394404,1.6983145502428793e-10,0.9920571139644476,0.00035200266998036803,1.84337266740246e-13,6.550026585901404e-05,1.46
7.933365337426049e-05,4.280230178529156e-07,1.3180470898246202e-14,0.0,3.0524938812533577e-09,4.86104287582432e-25,6.239196371510391e-05,7.502835160815904e-06,0.0075055697046526966,1.7216014425371414e-10,0.9920032799910273,0.00035442484668056235,1.868910023050741e-13,6.639928065234273e-05,1.47
7.93328872145318e-05,4.309085329442207e-07,1.336306573189465e-14,0.0,3.0736672565154764e-09,4.961665688885658e-25,6.238797529789214e-05,7.5023557530192305e-06,0.007556074702218541,1.7450452192577745e-10,0.9919494494586067,0.0003568468593567383,1.8946224961610885e-13,6.730436162030752e-05,1.48
7.933212121362176e-05,4.337934595796974e-07,1.3546901954636674e-14,0.0,3.094838748069315e-09,5.063665080236825e-25,6.238398723913937e-05,7.501876567146539e-06,0.007606570358289318,1.7686458465284202e-10,0.9918956223667653,0.00035926870800858296,1.9205100748832255e-13,6.82155075228624e-05,1.49
7.933135549801047e-05,4.366777981751297e-07,1.3731979627910475e-14,0.0,3.116008449819014e-09,5.16705033520302e-25,6.237999972760398e-05,7.5013972872586854e-06,0.007657056674158349,1.7924032904777826e-10,0.9918417987153443,0.00036169039283576914,1.946572747342393e-13,6.913271715221396e-05,1.5
7.933059004963733e-05,4.395615488981469e-07,1.3918298402142553e-14,0.0,3.137176349900398e-09,5.271830732954285e-25,6.237601273632099e-05,7.50091795823311e-06,0.007707533651484395,1.8163175172419369e-10,0.9917879785039145,0.000364111913831167,1.972810501691889e-13,7.005598926800998e-05,1.51
7.932982482513454e-05,4.424447118691669e-07,1.4105857856180173e-14,0.0,3.1583424179888126e-09,5.378015550395562e-25,6.237202620057566e-05,7.500438688104579e-06,0.0077580012919897644,1.8403884929633613e-10,0.9917341617319992,0.00036653327095144324,1.9992233260910374e-13,7.098532262452009e-05,1.52
