Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.2905519462977487e-07,3.534338700959083e-10,2.1840474657664937e-07,6.504471662026235e-10,5.913694256667953e-10,4.9483962335131414e-08,5.160376648685548e-10,1.282421443586285e-07,1.43
1.2904478866364383e-07,3.555433164736023e-10,2.1839114353698877e-07,6.536442583486219e-10,5.996659671023752e-10,4.948358280616908e-08,5.164171938308855e-10,1.2823027120328736e-07,1.44
1.2903434875482482e-07,3.5764814558798274e-10,2.1837753879046093e-07,6.568091144914462e-10,6.080010674109483e-10,4.948321190035374e-08,5.167880996462258e-10,1.28218400347287e-07,1.45
1.2902387536396093e-07,3.597483659576182e-10,2.183639326284896e-07,6.599419037907136e-10,6.163742573087696e-10,4.948284928269914e-08,5.171507173008236e-10,1.2820653175568965e-07,1.46
1.2901336895169528e-07,3.618439861010772e-10,2.183503253424985e-07,6.630427954060417e-10,6.247850675120939e-10,4.948249461821904e-08,5.175053817809272e-10,1.281946653935577e-07,1.47
1.290028297714035e-07,3.639350143061645e-10,2.1833671667588976e-07,6.661122993384186e-10,6.332332364537624e-10,4.948214817835092e-08,5.178518216490452e-10,1.2818280128396962e-07,1.48
1.28992256576365e-07,3.660214571905337e-10,2.183231024057659e-07,6.691533924246302e-10,6.417200059132018e-10,4.9481814623517654e-08,5.181853764823146e-10,1.2817093986989535e-07,1.49
1.289816512770211e-07,3.6810332488690453e-10,2.1830948665686088e-07,6.721638597011518e-10,6.502434536670802e-10,4.948148937690967e-08,5.185106230902954e-10,1.2815908071058468e-07,1.5
1.2897101430103026e-07,3.701806258771217e-10,2.1829586963338605e-07,6.751439245692205e-10,6.588031434877458e-10,4.9481172200047226e-08,5.188277999527415e-10,1.281472237803326e-07,1.51
1.28960346076051e-07,3.722533686430299e-10,2.182822515395528e-07,6.780938104300732e-10,6.673986391475464e-10,4.948086285445056e-08,5.191371455494067e-10,1.2813536905343416e-07,1.52
1.2894964702974178e-07,3.7432156166647387e-10,2.1826863257957242e-07,6.81013740684947e-10,6.7602950441883e-10,4.9480561101639924e-08,5.194388983600448e-10,1.2812351650418443e-07,1.53
1.289389175897611e-07,3.7638521342929834e-10,2.1825501295765633e-07,6.839039387350789e-10,6.846953030739446e-10,4.948026670313556e-08,5.1973329686441e-10,1.2811166610687841e-07,1.54
1.2892815818376744e-07,3.78444332413348e-10,2.1824139287801585e-07,6.867646279817057e-10,6.933955988852382e-10,4.947997942045771e-08,5.200205795422559e-10,1.2809981783581112e-07,1.55
1.2891736923941927e-07,3.8049892710046753e-10,2.1822777254486237e-07,6.895960318260647e-10,7.021299556250589e-10,4.947969901512663e-08,5.203009848733364e-10,1.2808797166527763e-07,1.56
1.289065511843751e-07,3.825490059725017e-10,2.1821415216240723e-07,6.923983736693925e-10,7.108979370657545e-10,4.9479425248662565e-08,5.205747513374054e-10,1.2807612756957293e-07,1.57
1.2889570444629343e-07,3.8459457751129524e-10,2.182005319348618e-07,6.951718769129265e-10,7.196991069796731e-10,4.947915788258575e-08,5.208421174142169e-10,1.2806428552299208e-07,1.58
1.288848294528327e-07,3.866356501986929e-10,2.1818691206643742e-07,6.979167649579034e-10,7.285330291391626e-10,4.9478896678416443e-08,5.211033215835246e-10,1.2805244549983013e-07,1.59
1.2887392663165144e-07,3.886722325165393e-10,2.1817329276134546e-07,7.006332612055604e-10,7.37399267316571e-10,4.9478641397674885e-08,5.213586023250825e-10,1.2804060747438208e-07,1.6
1.288629961102177e-07,3.9070433249756806e-10,2.181596737999572e-07,7.033217129649756e-10,7.4629768652635e-10,4.94783922727356e-08,5.216077272643602e-10,1.280287714670491e-07,1.61
1.2885203627003568e-07,3.927319555623981e-10,2.1814605249751047e-07,7.059831882165042e-10,7.552299038636044e-10,4.947815227455009e-08,5.218477254498778e-10,1.2801693776639402e-07,1.62
1.2884104930680894e-07,3.9475511283802413e-10,2.181324315545266e-07,7.086171805757822e-10,7.641937088614782e-10,4.9477918391426864e-08,5.220816085731012e-10,1.280051060751587e-07,1.6300000000000001
1.2883003560721213e-07,3.967738127449757e-10,2.1811881111735178e-07,7.11223930360692e-10,7.731887064197077e-10,4.9477690449170046e-08,5.223095508299185e-10,1.2799327637393288e-07,1.6400000000000001
1.2881899555791995e-07,3.9878806370378196e-10,2.1810519133233214e-07,7.138036778891164e-10,7.822145014380291e-10,4.947746827358375e-08,5.225317264162176e-10,1.2798144864330627e-07,1.6500000000000001
1.288079295456071e-07,4.0079787413497236e-10,2.1809157234581383e-07,7.163566634789378e-10,7.912706988161788e-10,4.947725169047208e-08,5.227483095278865e-10,1.2796962286386858e-07,1.6600000000000001
1.287968379569482e-07,4.028032524590763e-10,2.1807795430414303e-07,7.188831274480388e-10,8.003569034538928e-10,4.947704052563915e-08,5.229594743608134e-10,1.2795779901620954e-07,1.67
1.28785721178618e-07,4.0480420709662306e-10,2.180643373536659e-07,7.213833101143021e-10,8.09472720250908e-10,4.947683460488908e-08,5.231653951108863e-10,1.2794597708091883e-07,1.68
1.2877457959729115e-07,4.068007464681421e-10,2.1805072164072856e-07,7.238574517956102e-10,8.186177541069602e-10,4.947663375402597e-08,5.233662459739932e-10,1.2793415703858622e-07,1.69
1.287634135996423e-07,4.0879287899416264e-10,2.1803710731167718e-07,7.263057928098458e-10,8.27791609921786e-10,4.947643779885394e-08,5.235622011460221e-10,1.2792233886980136e-07,1.7
1.287522235723462e-07,4.1078061309521414e-10,2.1802349451285795e-07,7.287285734748913e-10,8.369938925951214e-10,4.947624656517711e-08,5.237534348228611e-10,1.2791052255515402e-07,1.71
1.2874100990207747e-07,4.12763957191826e-10,2.18009883390617e-07,7.311260341086293e-10,8.462242070267028e-10,4.947605987879957e-08,5.239401212003983e-10,1.278987080752339e-07,1.72
1.287297729755108e-07,4.1474291970452745e-10,2.1799627409130047e-07,7.334984150289425e-10,8.554821581162667e-10,4.947587756552544e-08,5.241224344745216e-10,1.2788689541063072e-07,1.73
1.28718512820106e-07,4.167175083259148e-10,2.1798266641965684e-07,7.358459390811194e-10,8.647677110264187e-10,4.947569983194615e-08,5.243001680538125e-10,1.2787508458013873e-07,1.74
1.2870722775896886e-07,4.1868772729478713e-10,2.1796905855966843e-07,7.381687462088705e-10,8.740825402458404e-10,4.947552869136073e-08,5.244713086392313e-10,1.278632757838201e-07,1.75
1.286959199951867e-07,4.2065358871255304e-10,2.1795545238501043e-07,7.4046716508231e-10,8.834244289625886e-10,4.9475362044077385e-08,5.246379559225811e-10,1.2785146880907857e-07,1.76
1.2868458987251584e-07,4.2261510091276964e-10,2.1794184800121553e-07,7.427414339317247e-10,8.927930251199916e-10,4.947519976139603e-08,5.248002386039326e-10,1.278396636410685e-07,1.77
1.2867323773471253e-07,4.2457227222899413e-10,2.1792824551381633e-07,7.449917909874016e-10,9.02187976661378e-10,4.9475041714616605e-08,5.249582853833569e-10,1.2782786026494425e-07,1.78
1.2866186392553307e-07,4.265251109947837e-10,2.179146450283455e-07,7.472184744796275e-10,9.116089315300769e-10,4.9474887775039036e-08,5.25112224960925e-10,1.2781605866586013e-07,1.79
1.2865046878873377e-07,4.2847362554369546e-10,2.179010466503357e-07,7.494217226386893e-10,9.210555376694168e-10,4.9474737813963256e-08,5.252621860367079e-10,1.2780425882897045e-07,1.8
1.2863905266807092e-07,4.304178242092866e-10,2.1788745048531953e-07,7.516017736948739e-10,9.305274430227264e-10,4.9474591702689186e-08,5.254082973107764e-10,1.277924607394296e-07,1.81
1.286276159073008e-07,4.323577153251143e-10,2.1787385663882967e-07,7.537588658784683e-10,9.400242955333342e-10,4.947444931251676e-08,5.255506874832016e-10,1.2778066438239186e-07,1.82
1.2861615885017974e-07,4.3429330722473565e-10,2.178602652163988e-07,7.558932374197592e-10,9.495457431445694e-10,4.947431051474591e-08,5.256894852540545e-10,1.2776886974301157e-07,1.83
1.28604681840464e-07,4.3622460824170785e-10,2.1784667632355949e-07,7.580051265490337e-10,9.590914337997602e-10,4.947417518067656e-08,5.258248193234061e-10,1.2775707680644308e-07,1.84
1.285931852219099e-07,4.3815162670958813e-10,2.1783309006584442e-07,7.600947714965784e-10,9.686610154422357e-10,4.9474043181608636e-08,5.259568183913272e-10,1.2774528555784072e-07,1.85
1.2858166933827372e-07,4.4007437096193354e-10,2.1781950654878625e-07,7.621624104926806e-10,9.782541360153242e-10,4.947391438884208e-08,5.260856111578887e-10,1.2773349598235881e-07,1.86
1.2857013414219987e-07,4.419928483277959e-10,2.1780592559490954e-07,7.642081736837555e-10,9.878708355765798e-10,4.9473788990225987e-08,5.262110097739779e-10,1.2772170809765274e-07,1.87
1.2855857805789228e-07,4.4390706221068476e-10,2.177923459207615e-07,7.662317688313715e-10,9.975126865408345e-10,4.947366841066342e-08,5.263315893365438e-10,1.2770992204839004e-07,1.8800000000000001
1.2854700315236238e-07,4.458170253700486e-10,2.1777876887881986e-07,7.682339103877635e-10,1.00717760918014e-09,4.947355112672568e-08,5.2644887327428e-10,1.27698137676524e-07,1.8900000000000001
1.285354097278432e-07,4.47722746032799e-10,2.1776519454457107e-07,7.70214825108249e-10,1.0168652930675223e-09,4.947343704331987e-08,5.265629566800946e-10,1.2768635497065948e-07,1.9000000000000001
1.2852379808656775e-07,4.4962423242584753e-10,2.1775162299350155e-07,7.721747397481453e-10,1.0265754277760063e-09,4.9473326065353066e-08,5.266739346468961e-10,1.276745739194014e-07,1.9100000000000001
1.28512168530769e-07,4.515214927761058e-10,2.177380543010978e-07,7.741138810627696e-10,1.0363077028786175e-09,4.947321809773237e-08,5.267819022675928e-10,1.276627945113546e-07,1.92
1.2850052136268003e-07,4.534145353104853e-10,2.1772448854284623e-07,7.760324758074395e-10,1.0460618079483814e-09,4.947311304536487e-08,5.268869546350931e-10,1.2765101673512397e-07,1.93
1.284888568845338e-07,4.5530336825589773e-10,2.177109257942333e-07,7.779307507374721e-10,1.0558374325583233e-09,4.947301081315766e-08,5.269891868423053e-10,1.2763924057931444e-07,1.94
1.2847717539856335e-07,4.571879998392546e-10,2.1769736613074552e-07,7.79808932608185e-10,1.0656342662814689e-09,4.947291130601783e-08,5.270886939821378e-10,1.2762746603253083e-07,1.95
1.2846547720700166e-07,4.5906843828746743e-10,2.176838096278693e-07,7.816672481748955e-10,1.0754519986908432e-09,4.9472814428852466e-08,5.271855711474989e-10,1.2761569308337805e-07,1.96
1.2845376261208176e-07,4.609446918274479e-10,2.1767025636109104e-07,7.835059241929208e-10,1.085290319359472e-09,4.9472720086568666e-08,5.27279913431297e-10,1.2760392172046099e-07,1.97
1.2844203191603666e-07,4.628167686861075e-10,2.1765670640589728e-07,7.853251874175785e-10,1.0951489178603803e-09,4.9472628184073524e-08,5.273718159264406e-10,1.275921519323845e-07,1.98
1.2843028542109933e-07,4.646846770903578e-10,2.1764315983777443e-07,7.871252646041859e-10,1.1050274837665938e-09,4.9472538626274126e-08,5.274613737258377e-10,1.275803837077535e-07,1.99
1.2841852302455445e-07,4.66548424000415e-10,2.176296164978908e-07,7.889062118452582e-10,1.1149261127297806e-09,4.947245158125802e-08,5.275484187419456e-10,1.275686170628263e-07,2.0
1.2840674331309367e-07,4.68408012276907e-10,2.176160754690572e-07,7.906675328927106e-10,1.1248462146523923e-09,4.947236806888154e-08,5.2763193111843e-10,1.2755685210336004e-07,2.0100000000000002
1.2839494816174182e-07,4.702634550665027e-10,2.1760253773683556e-07,7.924101173444466e-10,1.1347859019259328e-09,4.9472286971876994e-08,5.277130281229733e-10,1.2754508871055555e-07,2.02
1.2838313783406504e-07,4.721147604751624e-10,2.1758900335433833e-07,7.941341756598904e-10,1.1447449028982176e-09,4.947220822028151e-08,5.277917797184583e-10,1.275333268756582e-07,2.0300000000000002
1.283713125936295e-07,4.739619366088457e-10,2.175754723746778e-07,7.958399182984656e-10,1.1547229459170611e-09,4.9472131744132195e-08,5.278682558677678e-10,1.275215665899134e-07,2.04
1.283594727040013e-07,4.758049915735131e-10,2.1756194485096642e-07,7.975275557195963e-10,1.1647197593302795e-09,4.947205747346618e-08,5.279425265337844e-10,1.2750980784456654e-07,2.05
1.2834761842874658e-07,4.776439334751243e-10,2.175484208363165e-07,7.991972983827066e-10,1.1747350714856877e-09,4.9471985338320576e-08,5.28014661679391e-10,1.2749805063086304e-07,2.06
1.2833575003143152e-07,4.794787704196394e-10,2.1753490038384045e-07,8.008493567472202e-10,1.1847686107311007e-09,4.9471915268732496e-08,5.280847312674702e-10,1.2748629494004827e-07,2.07
1.2832386777562225e-07,4.813095105130184e-10,2.1752138354665063e-07,8.024839412725612e-10,1.1948201054143343e-09,4.9471847194739064e-08,5.281528052609048e-10,1.274745407633676e-07,2.08
1.2831197192488488e-07,4.831361618612212e-10,2.1750787037785938e-07,8.041012624181535e-10,1.204889283883203e-09,4.947178104637739e-08,5.282189536225777e-10,1.274627880920665e-07,2.09
1.2830006274278558e-07,4.849587325702081e-10,2.1749436093057913e-07,8.057015306434211e-10,1.2149758744855226e-09,4.947171675368459e-08,5.282832463153714e-10,1.2745103691739033e-07,2.1
1.2828814049289045e-07,4.867772307459388e-10,2.174808552579222e-07,8.072849564077879e-10,1.225079605569108e-09,4.94716542466978e-08,5.283457533021687e-10,1.2743928723058446e-07,2.11
1.282762054387657e-07,4.885916644943736e-10,2.17467353413001e-07,8.088517501706778e-10,1.2352002054817748e-09,4.9471593455454116e-08,5.284065445458526e-10,1.2742753902289434e-07,2.12
1.2826425739309446e-07,4.904020401864648e-10,2.1745385524487046e-07,8.104018756066702e-10,1.2453378543976192e-09,4.9471534541175946e-08,5.284654588240223e-10,1.2741579231088584e-07,2.13
1.2825229494875092e-07,4.922083594993136e-10,2.1744036005053306e-07,8.119346287439814e-10,1.2554939548517563e-09,4.9471478290529337e-08,5.285217094706292e-10,1.2740404717962634e-07,2.14
1.2824031991788033e-07,4.940106364978458e-10,2.1742686858394613e-07,8.134510676363739e-10,1.2656666833730508e-09,4.947142383953451e-08,5.285761604654559e-10,1.2739230353339678e-07,2.15
1.2822833251968617e-07,4.958088791173133e-10,2.1741338087814467e-07,8.149513784619658e-10,1.2758558127647721e-09,4.947137114097504e-08,5.286288590249292e-10,1.2738056136593392e-07,2.16
1.2821633297291004e-07,4.9760309529119e-10,2.173998969659547e-07,8.164357471460541e-10,1.2860611162930656e-09,4.947132014787133e-08,5.286798521286359e-10,1.2736882067100033e-07,2.17
1.2820432149583162e-07,4.993932929511728e-10,2.1738641687999316e-07,8.179043593611153e-10,1.2962823676869553e-09,4.947127081348064e-08,5.287291865193237e-10,1.2735708144238463e-07,2.18
1.2819229830626865e-07,5.011794800271809e-10,2.1737294065266794e-07,8.193574005268049e-10,1.3065193411383404e-09,4.9471223091297064e-08,5.287769087029002e-10,1.273453436739013e-07,2.19
1.2818026362157702e-07,5.029616644473563e-10,2.1735946831617788e-07,8.20795055809958e-10,1.3167718113019992e-09,4.947117693505153e-08,5.288230649484338e-10,1.2733360735939084e-07,2.2
1.2816821765865068e-07,5.04739854138063e-10,2.173459999025128e-07,8.222175101245887e-10,1.3270395532955854e-09,4.9471132298711816e-08,5.288677012881527e-10,1.273218724927196e-07,2.21
1.2815616063392165e-07,5.065140570238885e-10,2.1733253544345347e-07,8.236249481318906e-10,1.3373223426996313e-09,4.947108913648252e-08,5.289108635174461e-10,1.273101390677799e-07,2.22
1.2814409276336004e-07,5.082842810276418e-10,2.1731907497057153e-07,8.250175542402362e-10,1.3476199555575444e-09,4.94710474028051e-08,5.289525971948629e-10,1.2729840707849004e-07,2.23
1.2813201426247412e-07,5.100505340703553e-10,2.1730561851522972e-07,8.263955126051779e-10,1.3579321683756117e-09,4.947100705235785e-08,5.289929476421127e-10,1.2728667651879427e-07,2.24
1.2811992534631014e-07,5.118128240712834e-10,2.1729216610858158e-07,8.277590071294465e-10,1.368258758122995e-09,4.94709680400559e-08,5.290319599440658e-10,1.2727494738266267e-07,2.25
1.2810782622945252e-07,5.135711589479035e-10,2.1727871778157173e-07,8.291082214629527e-10,1.3785995022317352e-09,4.947093032105121e-08,5.290696789487522e-10,1.272632196640914e-07,2.2600000000000002
1.2809571712602375e-07,5.153255466159151e-10,2.1726527356493563e-07,8.304433390027865e-10,1.3889541785967481e-09,4.9470893850732604e-08,5.291061492673628e-10,1.2725149335710244e-07,2.27
1.2808359824968437e-07,5.170759949892408e-10,2.1725183348919974e-07,8.317645428932167e-10,1.3993225655758292e-09,4.947085858472572e-08,5.291414152742485e-10,1.272397684557438e-07,2.2800000000000002
1.2807146981363305e-07,5.188225119800252e-10,2.1723839758468155e-07,8.330720160256916e-10,1.4097044419896483e-09,4.947082447889304e-08,5.291755211069208e-10,1.2722804495408937e-07,2.29
1.280593320306066e-07,5.205651054986359e-10,2.1722496588148934e-07,8.343659410388392e-10,1.420099587121755e-09,4.9470791489333914e-08,5.292085106660514e-10,1.27216322846239e-07,2.3000000000000003
1.2804718511287976e-07,5.223037834536626e-10,2.1721153840952247e-07,8.356465003184658e-10,1.4305077807185738e-09,4.947075957238449e-08,5.292404276154724e-10,1.272046021263185e-07,2.31
1.2803502927226555e-07,5.24038553751918e-10,2.171981151984712e-07,8.369138759975577e-10,1.4409288029894075e-09,4.947072868461779e-08,5.292713153821763e-10,1.2719288278847959e-07,2.32
1.2802286305877804e-07,5.257694160679149e-10,2.1718469572146203e-07,8.381671442322871e-10,1.4513641094118102e-09,4.9470699415460065e-08,5.293005845398999e-10,1.2718116489624992e-07,2.33
1.2801068730100996e-07,5.274963813651105e-10,2.1717128021462604e-07,8.394068977705269e-10,1.4618128584094966e-09,4.947067148674416e-08,5.293285132558046e-10,1.27169448418048e-07,2.34
1.279985027757091e-07,5.292194603506261e-10,2.1715786889667788e-07,8.406336949086757e-10,1.472274260668687e-09,4.947064464010578e-08,5.293553598941807e-10,1.2715773332446321e-07,2.35
1.2798630965532165e-07,5.309386607382887e-10,2.1714446178390714e-07,8.418476917971625e-10,1.4827481360733954e-09,4.9470618847352084e-08,5.2938115264788e-10,1.271460196113172e-07,2.36
1.2797410811071936e-07,5.32653990234637e-10,2.1713105889202174e-07,8.43049043593082e-10,1.4932343060921471e-09,4.947059408095072e-08,5.294059190492457e-10,1.2713430727450404e-07,2.37
1.2796189831119945e-07,5.343654565389192e-10,2.1711766023614793e-07,8.442379044601944e-10,1.503732593777976e-09,4.947057031402986e-08,5.294296859701116e-10,1.2712259630999014e-07,2.38
1.2794968042448456e-07,5.360730673430945e-10,2.1710426583083034e-07,8.454144275689254e-10,1.5142428237684275e-09,4.947054752037816e-08,5.294524796218033e-10,1.2711088671381432e-07,2.39
1.2793745461672288e-07,5.377768303318324e-10,2.1709087569003197e-07,8.465787650963663e-10,1.5247648222855554e-09,4.947052567444483e-08,5.29474325555137e-10,1.270991784820878e-07,2.4
1.2792522105248802e-07,5.394767531825132e-10,2.1707748982713414e-07,8.477310682262738e-10,1.5352984171359257e-09,4.9470504751339546e-08,5.294952486604207e-10,1.2708747161099416e-07,2.41
1.279129798947791e-07,5.411728435652272e-10,2.1706410825493657e-07,8.488714871490697e-10,1.545843437710612e-09,4.9470484726832514e-08,5.295152731674533e-10,1.2707576609678933e-07,2.42
