Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
7.98,4.948000347132044e-08,1.2075116502524487e-07,5.199965286795292e-10,2.1020778477330448e-07,1.0258784796890705e-09,1.212336640377319e-07,7.702976615821826e-09,1.0633753855295293e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0909543071871146e-09,1.0930731838353194e-09,1.0258784796890706e-11,1.0896505371852026e-09,4.21675224673206e-11,2.5382834908752445e-11
7.99,4.948002466457671e-08,1.2074010480593315e-07,5.199753354232641e-10,2.1019628252872157e-07,1.0260636035367093e-09,1.212223469164136e-07,7.713872881641765e-09,1.0637962185809277e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.090849605675577e-09,1.092968825125952e-09,1.0260636035367093e-11,1.089540923429489e-09,4.20456230961862e-11,2.5379121182335378e-11
8.0,4.9480045859648327e-08,1.2072904568932142e-07,5.199541403516463e-10,2.1018478258267807e-07,1.0262487548786472e-09,1.21211032121113e-07,7.72476801736277e-09,1.0642158540060096e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0907449153895113e-09,1.0928644794277405e-09,1.0262487548786473e-11,1.0894313475712239e-09,4.192397352877948e-11,2.537540821962423e-11
8.01,4.948006705651756e-08,1.2071798767528454e-07,5.199329434824125e-10,2.101732849319217e-07,1.0264339344233461e-09,1.2119971964928613e-07,7.735662022364509e-09,1.0646342949499267e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0906402363237053e-09,1.0927601467602184e-09,1.0264339344233462e-11,1.0893218104589429e-09,4.1802573125199065e-11,2.537169602008579e-11
8.02,4.948008825516667e-08,1.207069307636974e-07,5.199117448332997e-10,2.1016178957320022e-07,1.0266191428792677e-09,1.211884094983891e-07,7.746554896026648e-09,1.0650515445578305e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.090535568472948e-09,1.092655827142913e-09,1.0266191428792676e-11,1.089212312940846e-09,4.168142124554654e-11,2.5367984583187023e-11
8.03,4.948010945557793e-08,1.2069587495443493e-07,5.198905444220441e-10,2.1015029650326142e-07,1.0268043809548738e-09,1.211771016658779e-07,7.757446637728857e-09,1.065467605974872e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0904309118320287e-09,1.092551520595346e-09,1.0268043809548738e-11,1.0891028558647984e-09,4.156051724992654e-11,2.5364273908395064e-11
8.040000000000001,4.948013065773359e-08,1.2068482024737198e-07,5.198693422663828e-10,2.1013880571885302e-07,1.0269896493586266e-09,1.2116579614920865e-07,7.768337246850804e-09,1.0658824823462032e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.090326266395735e-09,1.0924472271370333e-09,1.0269896493586267e-11,1.08899344007833e-09,4.143986049844638e-11,2.53605639951772e-11
8.05,4.948015186161592e-08,1.2067376664238345e-07,5.198481383840523e-10,2.1012731721672285e-07,1.0271749487989873e-09,1.211544929458374e-07,7.779226722772152e-09,1.066296176816975e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0902216321588564e-09,1.092342946787486e-09,1.0271749487989873e-11,1.0888840664286349e-09,4.131945035121688e-11,2.5356854843000894e-11
8.06,4.948017306720718e-08,1.2066271413934427e-07,5.198269327927894e-10,2.101158309936186e-07,1.027360279984418e-09,1.211431920532202e-07,7.790115064872575e-09,1.066708692532339e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0901170091161826e-09,1.0922386795662086e-09,1.0273602799844181e-11,1.0887747357625727e-09,4.1199286168351144e-11,2.5353146451333777e-11
8.07,4.948019427448964e-08,1.206516627381293e-07,5.198057255103305e-10,2.1010434704628808e-07,1.0275456436233806e-09,1.211318934688131e-07,7.801002272531736e-09,1.0671200326374468e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0900123972625018e-09,1.0921344254927004e-09,1.0275456436233806e-11,1.0886654489266686e-09,4.107936730996565e-11,2.534943881964362e-11
8.08,4.948021548344556e-08,1.2064061243861343e-07,5.197845165544126e-10,2.10092865371479e-07,1.0277310404243368e-09,1.2112059719007222e-07,7.811888345129305e-09,1.0675302002774496e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0899077965926043e-09,1.0920301845864549e-09,1.027731040424337e-11,1.0885562067671131e-09,4.095969313617986e-11,2.5345731947398383e-11
8.09,4.94802366940572e-08,1.2062956324067157e-07,5.197633059427722e-10,2.1008138596593917e-07,1.0279164710957485e-09,1.211093032144536e-07,7.822773282044948e-09,1.067939198597499e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0898032071012799e-09,1.0919259568669603e-09,1.0279164710957485e-11,1.0884470101297621e-09,4.0840263007115965e-11,2.5342025834066192e-11
8.1,4.948025793775803e-08,1.2061851514828886e-07,5.197420622419454e-10,2.1006990982257147e-07,1.028100916208618e-09,1.210980115158862e-07,7.833658167447304e-09,1.0683460064373922e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0896986358729523e-09,1.091821681461628e-09,1.028100916208618e-11,1.0883366025562976e-09,4.072128230087086e-11,2.5338320600133512e-11
8.11,4.94802791860124e-08,1.206074681576133e-07,5.197208139875682e-10,2.100584360348751e-07,1.0282853014655764e-09,1.210867221131589e-07,7.844542017100096e-09,1.0687515557156252e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0895940764738475e-09,1.0917174136100082e-09,1.0282853014655764e-11,1.0882261251740788e-09,4.060256357367181e-11,2.5334616135314247e-11
8.120000000000001,4.948030043694335e-08,1.2059642226827677e-07,5.196995630566237e-10,2.1004696454070984e-07,1.0284696878808031e-09,1.2107543500511857e-07,7.855424766255382e-09,1.0691559101294534e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.089489528479639e-09,1.0916131569317705e-09,1.0284696878808031e-11,1.08811565317236e-09,4.048409400682093e-11,2.5330912431921202e-11
8.13,4.9480321690544355e-08,1.2058537748015567e-07,5.196783094556155e-10,2.1003549533717924e-07,1.0286540757983989e-09,1.2106415018921294e-07,7.866306414680278e-09,1.0695590724581783e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0893849918876418e-09,1.0915089114249813e-09,1.0286540757983988e-11,1.0880051869584283e-09,4.036587303402432e-11,2.5327209489465234e-11
8.14,4.948034294680892e-08,1.2057433379312634e-07,5.196570531910466e-10,2.1002402842138682e-07,1.028838465562464e-09,1.210528676628896e-07,7.877186962141907e-09,1.0699610454811014e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0892804666951713e-09,1.091404677087705e-09,1.028838465562464e-11,1.0878947269393956e-09,4.0247900088990746e-11,2.5323507307457345e-11
8.15,4.948036420573055e-08,1.2056329120706513e-07,5.196357942694206e-10,2.1001256379043618e-07,1.029022857517099e-09,1.2104158742359624e-07,7.88806640840739e-09,1.070361831977524e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0891759528995428e-09,1.0913004539180066e-09,1.029022857517099e-11,1.0877842735222e-09,4.013017460543185e-11,2.5319805885408703e-11
8.16,4.948038546730273e-08,1.205522497218484e-07,5.196145326972406e-10,2.1000110144143085e-07,1.0292072520064045e-09,1.2103030946878054e-07,7.898944753243847e-09,1.0707614347267475e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0890714504980714e-09,1.091196241913949e-09,1.0292072520064044e-11,1.0876738271136065e-09,4.0012696017061975e-11,2.531610522283059e-11
8.17,4.948040673151896e-08,1.2054120933735253e-07,5.195932684810099e-10,2.099896413714744e-07,1.0293916493744807e-09,1.2101903379589012e-07,7.909821996418398e-09,1.0711598565080734e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.088966959488073e-09,1.091092041073595e-09,1.0293916493744807e-11,1.0875633881202055e-09,3.9895463757598397e-11,2.531240531923448e-11
8.18,4.948042799837274e-08,1.2053017005345388e-07,5.195720016272319e-10,2.0997818357767039e-07,1.0295760499654283e-09,1.2100776040237265e-07,7.920698137698164e-09,1.0715571001008032e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.088862479866863e-09,1.0909878513950055e-09,1.0295760499654283e-11,1.0874529569484147e-09,3.977847726076094e-11,2.530870617413197e-11
8.19,4.948044926785756e-08,1.2051913187002883e-07,5.195507321424098e-10,2.0996672805712238e-07,1.0297604541233474e-09,1.2099648928567582e-07,7.931573176850268e-09,1.0719531682842383e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0887580116317574e-09,1.0908836728762419e-09,1.0297604541233475e-11,1.0873425340044773e-09,3.9661735960272495e-11,2.5305007787034814e-11
8.2,4.948047053996692e-08,1.2050809478695367e-07,5.195294600330468e-10,2.0995527480693392e-07,1.0299448621923388e-09,1.2098522044324726e-07,7.942447113641827e-09,1.07234806383768e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.088653554780071e-09,1.0907795055153633e-09,1.0299448621923389e-11,1.0872321196944638e-09,3.9545239289858594e-11,2.53013101574549e-11
8.21,4.9480491814694326e-08,1.2049705880410484e-07,5.195081853056465e-10,2.0994382382420854e-07,1.0301292745165028e-09,1.2097395387253464e-07,7.953319947839965e-09,1.07274178954043e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0885491093091207e-09,1.0906753493104295e-09,1.0301292745165028e-11,1.0871217144242707e-09,3.942898668324745e-11,2.529761328490428e-11
8.22,4.948051309203326e-08,1.2048602392135867e-07,5.194869079667119e-10,2.0993237510604986e-07,1.03031369143994e-09,1.2096268957098566e-07,7.964191679211799e-09,1.0731343481717891e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0884446752162216e-09,1.0905712042594976e-09,1.03031369143994e-11,1.0870113185996215e-09,3.9312977574170437e-11,2.5293917168895166e-11
8.23,4.948053437197722e-08,1.204749901385915e-07,5.194656280227465e-10,2.0992092864956137e-07,1.0304981133067506e-09,1.209514275360479e-07,7.97506230752445e-09,1.0735257425110595e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0883402524986894e-09,1.0904670703606256e-09,1.0304981133067507e-11,1.086900932626066e-09,3.9197211396361094e-11,2.5290221808939873e-11
8.24,4.9480555654519715e-08,1.2046395745567973e-07,5.194443454802533e-10,2.0990948445184667e-07,1.0306825404610353e-09,1.2094016776516909e-07,7.985931832545042e-09,1.0739159753375421e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0882358411538405e-09,1.090362947611869e-09,1.0306825404610353e-11,1.086790556908982e-09,3.908168758355644e-11,2.5286527204550924e-11
8.25,4.9480576939654235e-08,1.204529258724997e-07,5.19423060345736e-10,2.098980425100093e-07,1.0308669732468945e-09,1.2092891025579683e-07,7.99680025404069e-09,1.0743050494305385e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.088131441178991e-09,1.0902588360112841e-09,1.0308669732468946e-11,1.0866801918535726e-09,3.8966405569495713e-11,2.528283335524094e-11
8.26,4.948059822737427e-08,1.2044189538892775e-07,5.194017726256976e-10,2.0988660282115283e-07,1.0310514120084288e-09,1.2091765500537883e-07,8.007667571778521e-09,1.0746929675693502e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0880270525714557e-09,1.0901547355569253e-09,1.0310514120084288e-11,1.0865698378648686e-09,3.885136478792121e-11,2.5279140260522718e-11
8.27,4.948061951767333e-08,1.2043086600484028e-07,5.193804823266415e-10,2.0987516538238078e-07,1.0312358570897383e-09,1.2090640201136275e-07,8.01853378552565e-09,1.0750797325332785e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.087922675328552e-09,1.0900506462468458e-09,1.0312358570897383e-11,1.0864594953477284e-09,3.873656467257804e-11,2.5275447919909192e-11
8.28,4.94806408105449e-08,1.2041983772011364e-07,5.193591894550711e-10,2.0986373019079674e-07,1.0314203088349236e-09,1.2089515127119625e-07,8.0293988950492e-09,1.0754653471016249e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0878183094475955e-09,1.0899465680790992e-09,1.0314203088349236e-11,1.0863491647068366e-09,3.8622004657213904e-11,2.5271756332913458e-11
8.290000000000001,4.948066210598248e-08,1.204088105346242e-07,5.193378940174894e-10,2.0985229724350427e-07,1.0316047675880855e-09,1.2088390278232694e-07,8.040262900116296e-09,1.0758498140536908e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.087713954925903e-09,1.089842501051737e-09,1.0316047675880855e-11,1.0862388463467051e-09,3.850768417557928e-11,2.5268065499048744e-11
8.3,4.948068340397957e-08,1.2039778444824828e-07,5.193165960203999e-10,2.0984086653760694e-07,1.031789233693324e-09,1.2087265654220254e-07,8.05112580049405e-09,1.0762331361687776e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0876096117607896e-09,1.0897384451628109e-09,1.031789233693324e-11,1.086128540671674e-09,3.8393602661427713e-11,2.5264375417828435e-11
8.31,4.948070470452966e-08,1.2038675946086227e-07,5.192952954703058e-10,2.0982943807020825e-07,1.0319737074947399e-09,1.208614125482707e-07,8.061987595949585e-09,1.0766153162261868e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0875052799495726e-09,1.0896344004103703e-09,1.0319737074947399e-11,1.0860182480859103e-09,3.827975954851519e-11,2.5260686088766054e-11
8.32,4.948072600762626e-08,1.2037573557234255e-07,5.192739923737106e-10,2.0981801183841179e-07,1.0321581893364333e-09,1.2085017079797905e-07,8.072848286250025e-09,1.0769963570052197e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0874009594895683e-09,1.0895303667924656e-09,1.0321581893364333e-11,1.0859079689934073e-09,3.816615427060063e-11,2.5256997511375295e-11
8.33,4.9480747313262854e-08,1.2036471278256545e-07,5.192526867371173e-10,2.0980658783932114e-07,1.032342679562505e-09,1.2083893128877527e-07,8.08370787116249e-09,1.0773762612851778e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0872966503780926e-09,1.0894263443071452e-09,1.032342679562505e-11,1.085797703797987e-09,3.8052786261445586e-11,2.5253309685169977e-11
8.34,4.948076862143294e-08,1.2035369109140733e-07,5.192313785670294e-10,2.097951660700398e-07,1.0325271785170552e-09,1.2082769401810703e-07,8.094566350454096e-09,1.0777550318453626e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0871923526124622e-09,1.0893223329524563e-09,1.0325271785170552e-11,1.0856874529032993e-09,3.793965495481465e-11,2.5249622609664073e-11
8.35,4.948078993213002e-08,1.2034267049874457e-07,5.192100678699502e-10,2.097837465276714e-07,1.0327116865441845e-09,1.20816458983422e-07,8.10542372389197e-09,1.0781326714650754e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0870880661899942e-09,1.089218332726447e-09,1.0327116865441844e-11,1.0855772167128208e-09,3.782675978447497e-11,2.524593628437171e-11
8.36,4.948081124534759e-08,1.2033165100445354e-07,5.191887546523829e-10,2.0977232920931943e-07,1.0328962039879935e-09,1.208052261821678e-07,8.116279991243227e-09,1.0785091829236177e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0869837911080047e-09,1.0891143436271625e-09,1.0328962039879935e-11,1.0854669956298562e-09,3.771410018419648e-11,2.524225070880716e-11
8.370000000000001,4.948083256107914e-08,1.2032063260841058e-07,5.191674389208308e-10,2.0976091411208747e-07,1.0330807311925825e-09,1.207939956117921e-07,8.127135152274993e-09,1.0788845690002908e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0868795273638104e-09,1.089010365652648e-09,1.0330807311925825e-11,1.0853567900575379e-09,3.760167558775181e-11,2.5238565882484846e-11
8.38,4.948085387931817e-08,1.2030961531049205e-07,5.191461206817972e-10,2.0974950123307911e-07,1.033265268502052e-09,1.207827672697426e-07,8.137989206754384e-09,1.0792588324743963e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.086775274954728e-09,1.0889063988009486e-09,1.033265268502052e-11,1.0852466003988267e-09,3.7489485428916565e-11,2.5234881804919327e-11
8.39,4.9480875200058185e-08,1.2029859911057431e-07,5.191247999417855e-10,2.0973809056939787e-07,1.0334498162605022e-09,1.2077154115346693e-07,8.148842154448522e-09,1.0796319761252354e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0866710338780743e-09,1.0888024430701074e-09,1.0334498162605021e-11,1.0851364270565103e-09,3.7377529141469e-11,2.523119847562532e-11
8.4,4.948089652329267e-08,1.2028758400853375e-07,5.191034767072988e-10,2.097266821181473e-07,1.0336343748120338e-09,1.2076031726041275e-07,8.159693995124526e-09,1.0800040027321098e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0865668041311667e-09,1.0886984984581675e-09,1.0336343748120338e-11,1.0850262704332053e-09,3.726580615919004e-11,2.5227515894117696e-11
8.41,4.948091784901513e-08,1.202765700042467e-07,5.190821509848405e-10,2.0971527587643099e-07,1.0338189445007475e-09,1.2074909558802773e-07,8.17054472854952e-09,1.0803749150743209e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0864625857113218e-09,1.0885945649631702e-09,1.0338189445007476e-11,1.0849161309313567e-09,3.7154315915863537e-11,2.522383405991146e-11
8.42,4.9480939177219054e-08,1.202655570975895e-07,5.190608227809139e-10,2.0970387184135244e-07,1.0340035256707432e-09,1.2073787613375953e-07,8.181394354490621e-09,1.0807447159311698e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0863583786158555e-09,1.0884906425831572e-09,1.0340035256707432e-11,1.084806008953236e-09,3.704305784527597e-11,2.5220152972521767e-11
8.43,4.948096050789795e-08,1.2025454528843857e-07,5.190394921020224e-10,2.0969247001001527e-07,1.0341881186661219e-09,1.207266588950558e-07,8.192242872714952e-09,1.0811134080819583e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0862541828420863e-09,1.0883867313161688e-09,1.0341881186661218e-11,1.0846959049009448e-09,3.6932031381216614e-11,2.5216472631463928e-11
8.44,4.94809818410453e-08,1.2024353457667025e-07,5.190181589546691e-10,2.0968107037952304e-07,1.0343727238309837e-09,1.207154438693642e-07,8.203090282989634e-09,1.0814809943059875e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.086149998387331e-09,1.0882828311602446e-09,1.0343727238309837e-11,1.0845858191764121e-09,3.682123595747769e-11,2.5212793036253406e-11
8.45,4.948100317665461e-08,1.2023252496216088e-07,5.189968233453574e-10,2.0966967294697923e-07,1.0345573415094292e-09,1.2070423105413243e-07,8.213936585081784e-09,1.081847477382559e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.086045825248906e-09,1.0881789421134224e-09,1.0345573415094292e-11,1.0844757521813957e-09,3.671067100785377e-11,2.520911418640579e-11
8.46,4.948102451471938e-08,1.2022151644478684e-07,5.189754852805906e-10,2.0965827770948746e-07,1.034741972045559e-09,1.2069302044680808e-07,8.224781778758529e-09,1.0822128600909744e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0859416634241293e-09,1.0880750641737407e-09,1.0347419720455589e-11,1.084365704317481e-09,3.6600335966142485e-11,2.520543608143683e-11
8.47,4.9481045855233096e-08,1.202105090244245e-07,5.189541447668719e-10,2.0964688466415128e-07,1.0349266157834734e-09,1.2068181204483888e-07,8.235625863786982e-09,1.082577145210535e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0858375129103176e-09,1.0879711973392365e-09,1.0349266157834735e-11,1.0842556759860837e-09,3.649023026614416e-11,2.520175872086244e-11
8.48,4.948106719818927e-08,1.201995027009502e-07,5.189328018107046e-10,2.0963549380807425e-07,1.0351112730672726e-09,1.2067060584567246e-07,8.246468839934269e-09,1.082940335520542e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0857333737047888e-09,1.0878673416079459e-09,1.0351112730672726e-11,1.0841456675884455e-09,3.638035334166196e-11,2.519808210419865e-11
