data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
11605.0,0.10014478,0.16690797,0.052901812,0.082072929,0.15126646,0.4060612,0.28125954,0.35798401,0.36551678,0.012528113,0.067539632,0.039304409,0.05280336,0.11834299,0.18509175,0.061140977,-44.861614,-41.53986,-39.658039,-36.898808
11620.0,0.10915549,0.18192582,0.055062279,0.077978745,0.15736055,0.4060064,0.28136137,0.35758066,0.36473089,0.012107752,0.068262428,0.040905397,0.051609121,0.11778086,0.18436715,0.061604958,-44.026833,-41.370617,-39.880527,-36.711998
11635.0,0.1290196,0.21503267,0.059750445,0.06996417,0.1694205,0.40581697,0.28143778,0.35721552,0.36391726,0.011286829,0.069716476,0.044321291,0.04940901,0.11724159,0.18357095,0.062116463,-42.358818,-41.023876,-40.348961,-36.358959
11650.0,0.21636492,0.36060819,0.091718122,0.040283326,0.19674385,0.40526214,0.28143162,0.35696787,0.36303893,0.0079865735,0.069899648,0.06486807,0.045642935,0.11677733,0.18256988,0.06274239,-36.581802,-39.171337,-42.6828,-35.627083
11665.0,0.43725803,0.72876334,0.89470899,0.00019440633,0.0014950755,0.40297526,0.27995452,0.35876507,0.36347103,4.6726924e-05,0.00050101237,0.53690016,0.26850018,0.11928383,0.18087745,0.062664777,-24.09314,-21.440918,-64.181465,-56.016331
11680.0,0.43762994,0.72938323,0.89165026,0.0001958568,0.001504102,0.39986044,0.27746832,0.36181608,0.3650257,4.7043628e-05,0.00050411193,0.53506535,0.26758322,0.123737,0.1790804,0.062205471,-24.068035,-21.56916,-64.151726,-55.992214
11695.0,0.43609181,0.72681969,0.88594925,0.00019885421,0.001534707,0.39679185,0.27504745,0.36483708,0.36656314,4.7877384e-05,0.00051410275,0.53164625,0.26587427,0.12812535,0.17730126,0.061749756,-24.171629,-21.799936,-64.090958,-55.911518
11710.0,0.43455622,0.72426039,0.88009202,0.00020199837,0.0015670104,0.39377278,0.2726922,0.36782709,0.36808202,4.8754951e-05,0.0005246427,0.52813357,0.26411849,0.13244636,0.17553988,0.061297636,-24.274448,-22.026793,-64.028198,-55.828072
11725.0,0.43302518,0.72170866,0.87408626,0.00020529401,0.0016010684,0.3908022,0.27040014,0.37078601,0.36958203,4.9677779e-05,0.00053574995,0.52453184,0.26231825,0.13669963,0.17379606,0.060849093,-24.376377,-22.249672,-63.963448,-55.741928
11740.0,0.43149829,0.71916384,0.86793756,0.00020874724,0.0016369604,0.38787907,0.2681689,0.3737137,0.37106296,5.064781e-05,0.00054744986,0.5208444,0.26047522,0.14088479,0.17206965,0.060404107,-24.477459,-22.46862,-63.896709,-55.653103
11755.0,0.42997521,0.71662533,0.8616519,0.00021236429,0.001674768,0.3850024,0.26599625,0.37661013,0.37252462,5.1667055e-05,0.00055976876,0.51707488,0.25859112,0.14500152,0.17036046,0.059962668,-24.577734,-22.683687,-63.82798,-55.561619
11770.0,0.42845553,0.71409255,0.85523552,0.00021615151,0.0017145758,0.38217127,0.2638801,0.37947518,0.37396669,5.2737578e-05,0.00057273364,0.51322705,0.25666794,0.14904951,0.16866833,0.05952476,-24.677244,-22.894924,-63.757259,-55.467495
11785.0,0.42693892,0.71156484,0.84869528,0.00022011544,0.0017564709,0.37938473,0.26181844,0.38230875,0.37538904,5.3861495e-05,0.00058637245,0.509305,0.25470763,0.15302852,0.16699308,0.059090368,-24.77603,-23.102383,-63.684551,-55.370762
11800.0,0.42542496,0.7090416,0.84203809,0.00022426272,0.001800543,0.37664187,0.25980935,0.38511083,0.37679142,5.5040986e-05,0.00060071383,0.50531286,0.25271234,0.15693836,0.16533457,0.058659479,-24.874128,-23.306116,-63.609871,-55.271458
11815.0,0.42391333,0.70652217,0.8352713,0.00022860015,0.0018468853,0.3739419,0.25785094,0.38788131,0.37817365,5.6278299e-05,0.00061578763,0.5012551,0.25068426,0.16077885,0.16369262,0.058232076,-24.971579,-23.506174,-63.53323,-55.169624
11830.0,0.4224036,0.70400602,0.8284024,0.00023313474,0.0018955931,0.37128392,0.25594151,0.39062014,0.37953553,5.757574e-05,0.00063162431,0.49713621,0.24862564,0.1645499,0.16206707,0.057808157,-25.068419,-23.702612,-63.454643,-55.065304
11845.0,0.42089549,0.70149243,0.82143909,0.00023787361,0.0019467653,0.36866719,0.25407937,0.39332736,0.38087687,5.8935682e-05,0.00064825546,0.49296081,0.24653877,0.16825143,0.16045776,0.057387698,-25.16468,-23.895487,-63.374134,-54.958549
11860.0,0.41938853,0.69898093,0.81438923,0.00024282411,0.0020005037,0.36609086,0.25226295,0.39600283,0.38219756,6.0360569e-05,0.00066571363,0.48873356,0.24442604,0.1718834,0.15886453,0.056970697,-25.260403,-24.084854,-63.291721,-54.849415
11875.0,0.41788244,0.69647074,0.80726063,0.00024799394,0.002056913,0.36355424,0.25049067,0.39864662,0.38349736,6.1852938e-05,0.00068403222,0.48445922,0.24228978,0.17544585,0.15728721,0.056557141,-25.355618,-24.270769,-63.207432,-54.737961
11890.0,0.41637683,0.69396138,0.80006129,0.00025339064,0.0021161013,0.3610566,0.24876113,0.40125868,0.3847762,6.3415348e-05,0.00070324587,0.48014256,0.24013241,0.17893887,0.15572567,0.05614702,-25.450359,-24.453291,-63.1213,-54.624245
11905.0,0.41487134,0.69145221,0.792799,0.00025902261,0.0021781803,0.35859719,0.24707289,0.40383899,0.38603392,6.5050532e-05,0.00072339014,0.47578833,0.23795626,0.18236256,0.15417974,0.055740327,-25.544662,-24.632479,-63.033344,-54.508339
11920.0,0.41336554,0.68894261,0.78548169,0.00026489631,0.0022432646,0.35617536,0.24542464,0.40638763,0.38727042,6.6761007e-05,0.00074450136,0.47140118,0.23576371,0.18571708,0.15264928,0.055337053,-25.638556,-24.808392,-62.94363,-54.390308
11935.0,0.41185915,0.68643194,0.77811706,0.00027102503,0.0023114735,0.35379046,0.24381511,0.40890455,0.38848555,6.8550231e-05,0.00076661876,0.46698582,0.23355709,0.18900266,0.15113412,0.054937188,-25.732075,-24.981091,-62.852112,-54.270226
11950.0,0.41035175,0.68391961,0.77071273,0.00027740706,0.0023829283,0.35144183,0.24224307,0.41138986,0.38967928,7.041981e-05,0.00078977837,0.4625468,0.23133865,0.19221954,0.14963414,0.054540727,-25.825251,-25.15064,-62.758987,-54.148159
11965.0,0.40884301,0.68140501,0.7632761,0.00028406893,0.0024577565,0.34912884,0.24070734,0.41384354,0.39085147,7.2374962e-05,0.00081402558,0.45808855,0.22911066,0.19536802,0.14814916,0.054147668,-25.918112,-25.317099,-62.66404,-54.024181
11980.0,0.40733248,0.67888749,0.75581425,0.00029099412,0.0025360868,0.3468509,0.23920681,0.4162657,0.39200211,7.441557e-05,0.00083939446,0.45361537,0.22687523,0.19844845,0.14667906,0.053758007,-26.010689,-25.480534,-62.567665,-53.898376
11995.0,0.40581986,0.67636645,0.74833435,0.00029822162,0.0026180563,0.34460744,0.23774041,0.41865635,0.39313108,7.6548546e-05,0.00086593669,0.44913152,0.2246345,0.2014612,0.14522368,0.053371731,-26.103016,-25.641006,-62.469501,-53.770805
12010.0,0.40430474,0.67384124,0.74084288,0.00030573501,0.0027038017,0.3423979,0.23630711,0.42101562,0.39423835,7.8773905e-05,0.00089368894,0.44464093,0.22239044,0.20440669,0.14378288,0.052988846,-26.195118,-25.798584,-62.369946,-53.641556
12025.0,0.40278673,0.6713112,0.73334634,0.00031356336,0.002793469,0.3402217,0.23490593,0.42334357,0.3953239,8.109746e-05,0.00092270283,0.44014749,0.22014502,0.20728537,0.14235653,0.052609343,-26.287027,-25.953329,-62.268784,-53.510696
12040.0,0.40126547,0.66877574,0.72585082,0.00032170859,0.0028872071,0.33807832,0.23353592,0.42564031,0.3963877,8.3521678e-05,0.00095302344,0.43565485,0.21790001,0.21009773,0.14094448,0.052233227,-26.378775,-26.105312,-62.166172,-53.378296
12055.0,0.39974052,0.6662342,0.71836191,0.00033017542,0.0029851696,0.33596724,0.23219618,0.42790592,0.39742973,8.6049469e-05,0.0009846983,0.43116641,0.21565716,0.2128443,0.1395466,0.051860493,-26.470387,-26.254597,-62.062225,-53.244438
12070.0,0.39821154,0.66368592,0.71088517,0.00033898893,0.003087519,0.33388799,0.23088585,0.43014055,0.39844996,8.86864e-05,0.0010177827,0.42668545,0.21341808,0.2155256,0.13816275,0.051491141,-26.561893,-26.401253,-61.956818,-53.10918
12085.0,0.39667809,0.66113013,0.70342547,0.00034814983,0.0031944211,0.33184004,0.22960408,0.43234432,0.39944842,9.1435046e-05,0.0010523268,0.42221501,0.21118431,0.21814223,0.13679279,0.051125176,-26.653324,-26.545345,-61.850117,-52.972599
12100.0,0.39513978,0.6585663,0.6959877,0.00035771384,0.0033060547,0.32982296,0.22835009,0.43451729,0.40042514,9.4305055e-05,0.0010883992,0.41775793,0.20895728,0.22069478,0.13543661,0.050762597,-26.744705,-26.686945,-61.741676,-52.834751
12115.0,0.3935962,0.6559937,0.68857592,0.00036759721,0.003422589,0.32783628,0.22712311,0.43665969,0.40138006,9.7288488e-05,0.0011260279,0.41331667,0.20673819,0.22318387,0.13409403,0.050403412,-26.836071,-26.82612,-61.632622,-52.695717
12130.0,0.39204693,0.65341157,0.68119413,0.00037789237,0.003544224,0.32587957,0.22592241,0.43877161,0.40231329,0.00010039991,0.001165298,0.4088937,0.20452829,0.22561015,0.13276497,0.050047621,-26.927446,-26.96294,-61.522091,-52.555542
12145.0,0.39049158,0.65081924,0.67384613,0.00038868593,0.0036711653,0.32395235,0.22474729,0.44085321,0.40322483,0.00010365322,0.0012062949,0.40449125,0.20232874,0.22797427,0.13144928,0.049695231,-27.018862,-27.097469,-61.409401,-52.414272
12160.0,0.38892961,0.64821601,0.66653448,0.00039973544,0.0038035882,0.32205427,0.22359706,0.44290462,0.40411469,0.00010702075,0.001249005,0.40011087,0.20014022,0.23027691,0.13014682,0.049346246,-27.110348,-27.22979,-61.29723,-52.271999
12175.0,0.38736066,0.64560109,0.65926248,0.00041129804,0.0039417422,0.32018489,0.22247109,0.44492602,0.40498295,0.00011053839,0.0012935732,0.39575458,0.19796383,0.23251876,0.12885749,0.04900068,-27.201931,-27.359962,-61.183125,-52.128731
12190.0,0.38578427,0.64297378,0.65203249,0.00042332563,0.0040858458,0.31834382,0.22136876,0.44691756,0.40582964,0.00011420339,0.0013400518,0.39142379,0.19580024,0.23470052,0.12758115,0.048658542,-27.293642,-27.48806,-61.067783,-51.984528
12205.0,0.38419998,0.64033329,0.64484644,0.00043581348,0.0042361394,0.3165307,0.22028945,0.44887939,0.4066548,0.00011801878,0.0013885115,0.38711965,0.19365004,0.23682287,0.12631768,0.048319839,-27.385511,-27.614153,-60.951443,-51.839432
12220.0,0.38260731,0.63767886,0.6377061,0.00044880353,0.0043928795,0.31474513,0.21923262,0.45081171,0.40745854,0.00012199363,0.0014390408,0.38284329,0.19151379,0.23888656,0.12506695,0.047984581,-27.47757,-27.738314,-60.833904,-51.69347
12235.0,0.38100579,0.63500965,0.63061279,0.00046229857,0.0045563346,0.31298679,0.21819772,0.45271465,0.40824085,0.00012613233,0.001491721,0.37859547,0.18939187,0.24089229,0.12382887,0.047652788,-27.569845,-27.860615,-60.715347,-51.54668
12250.0,0.37939492,0.63232487,0.62356752,0.00047634364,0.0047267955,0.31125534,0.2171842,0.45458838,0.4090018,0.00013044488,0.0015466514,0.37437686,0.18728462,0.24284077,0.12260328,0.047324471,-27.662373,-27.981127,-60.595577,-51.399078
12265.0,0.37777418,0.62962365,0.61657113,0.00049099489,0.0049045742,0.30955037,0.21619157,0.45643309,0.40974146,0.00013494297,0.0016039409,0.37018791,0.18519229,0.24473272,0.1213901,0.046999648,-27.75518,-28.099922,-60.474342,-51.250683
12280.0,0.37614304,0.62690508,0.60962337,0.00050609797,0.0050899615,0.30787167,0.21521936,0.45824891,0.41045991,0.00013961167,0.0016636348,0.36602852,0.18311475,0.24656887,0.12018919,0.046678338,-27.848303,-28.217083,-60.353096,-51.101528
12295.0,0.37450099,0.62416834,0.60272491,0.00052193133,0.0052833539,0.30621883,0.2142671,0.46003601,0.41115719,0.00014449173,0.0017259276,0.36189914,0.18105236,0.24834991,0.11900044,0.04636056,-27.941771,-28.332672,-60.229809,-50.951588
12310.0,0.37284744,0.6214124,0.59587479,0.00053827482,0.0054850732,0.3045916,0.21333437,0.46179456,0.41183335,0.00014956045,0.0017908562,0.35779911,0.17900465,0.25007656,0.11782376,0.046046335,-28.03562,-28.446777,-60.106411,-50.8009
12325.0,0.37118185,0.61863643,0.58907288,0.00055539055,0.0056955726,0.30298966,0.2124207,0.4635247,0.41248843,0.00015485741,0.0018586272,0.3537285,0.17697179,0.25174949,0.11665901,0.045735694,-28.129883,-28.559464,-59.981133,-50.649418
12340.0,0.36950362,0.61583936,0.58231795,0.00057319261,0.0059152599,0.30141276,0.21152572,0.46522659,0.4131225,0.00016037798,0.00192934,0.34968653,0.17495333,0.25336939,0.11550609,0.045428656,-28.224596,-28.670815,-59.854862,-50.497147
12355.0,0.36781213,0.61302018,0.57560855,0.00059167977,0.0061445902,0.29986063,0.21064904,0.46690038,0.41373563,0.00016612883,0.0020031305,0.34567234,0.17294882,0.25493699,0.11436489,0.045125257,-28.319798,-28.780914,-59.727814,-50.344078
12370.0,0.36610672,0.61017787,0.56894344,0.00061104359,0.0063841171,0.29833296,0.20979029,0.46854618,0.41432783,0.0001721422,0.0020802168,0.3416853,0.17095801,0.25645286,0.11323532,0.044825524,-28.41552,-28.889833,-59.598923,-50.190151
12385.0,0.36438674,0.60731125,0.56232011,0.0006311303,0.0066343341,0.29682952,0.20894912,0.47016415,0.41489914,0.00017840631,0.0021607054,0.33772379,0.16898005,0.25791773,0.11211726,0.044529494,-28.511806,-28.997665,-59.469467,-50.035362
12400.0,0.36265153,0.60441917,0.55573678,0.00065216172,0.006895903,0.29535007,0.20812519,0.4717544,0.41544959,0.00018495876,0.0022448546,0.33378688,0.16701451,0.25933215,0.11101061,0.044237208,-28.608696,-29.10449,-59.338261,-49.879631
12415.0,0.36090028,0.60150045,0.54919064,0.00067414396,0.0071694753,0.29389441,0.2073182,0.47331703,0.41597921,0.00019181012,0.0023328615,0.32987288,0.16506056,0.26069677,0.10991528,0.043948703,-28.706232,-29.210396,-59.20557,-49.722912
12430.0,0.35913226,0.59855378,0.54267806,0.00069698261,0.0074557168,0.29246226,0.20652784,0.47485214,0.41648799,0.00019895857,0.0024249002,0.32597962,0.16311707,0.26201218,0.10883114,0.043664027,-28.804459,-29.315485,-59.072212,-49.565163
12445.0,0.35734665,0.59557778,0.53619641,0.00072095671,0.0077555222,0.29105344,0.20575383,0.47635987,0.41697598,0.00020645242,0.0025213149,0.32210565,0.16118336,0.2632789,0.10775813,0.04338323,-28.903419,-29.419842,-58.93684,-49.406258
12460.0,0.3555426,0.59257102,0.52974153,0.00074604718,0.008069749,0.28966773,0.20499589,0.47784021,0.4174431,0.00021430213,0.0026223573,0.31824842,0.15925819,0.26449752,0.10669614,0.043106362,-29.003168,-29.523573,-58.7999,-49.24612
12475.0,0.35371917,0.58953196,0.52330905,0.00077233266,0.0083993934,0.28830495,0.20425379,0.47929332,0.41788936,0.00022253247,0.0027283477,0.31440541,0.15734026,0.26566851,0.10564507,0.042833492,-29.103752,-29.626785,-58.661289,-49.084644
12490.0,0.35187539,0.58645898,0.51689422,0.00079992355,0.0087455828,0.28696489,0.20352729,0.48071912,0.41831473,0.00023117418,0.0028396542,0.31057379,0.15542823,0.26679236,0.10460483,0.042564675,-29.205231,-29.729589,-58.520775,-48.921692
12505.0,0.35001019,0.5833503,0.51049143,0.00082889787,0.0091095595,0.28564742,0.20281616,0.48211774,0.41871914,0.00024025561,0.0029566702,0.30675036,0.15352044,0.2678695,0.10357534,0.042299993,-29.307665,-29.832111,-58.378338,-48.757118
12520.0,0.34812236,0.58020395,0.50409484,0.00085939234,0.0094927587,0.28435233,0.20212021,0.4834891,0.41910252,0.00024981541,0.0030798635,0.30293152,0.15161517,0.26890033,0.1025565,0.042039517,-29.411114,-29.934481,-58.2337,-48.590752
12535.0,0.34621069,0.57701784,0.49769729,0.00089151651,0.0098967832,0.2830795,0.20143928,0.48483324,0.41946474,0.00025989133,0.0032097443,0.29911321,0.14971037,0.26988524,0.10154825,0.041783344,-29.515656,-30.036844,-58.086781,-48.422398
12550.0,0.34427378,0.5737896,0.49129122,0.00092544541,0.010323506,0.28182879,0.20077318,0.48615003,0.41980571,0.00027053326,0.0033469221,0.29529092,0.14780383,0.27082452,0.10055048,0.041531563,-29.621363,-30.139355,-57.937237,-48.25182
12565.0,0.34231004,0.57051671,0.48486772,0.00096134574,0.010775064,0.28060004,0.20012178,0.48743945,0.42012525,0.00028179417,0.0034920825,0.29145938,0.14589292,0.27171844,0.099563122,0.041284289,-29.728323,-30.242189,-57.784859,-48.078747
12580.0,0.34031773,0.56719619,0.47841662,0.00099942891,0.011253959,0.27939317,0.19948496,0.48870134,0.42042315,0.000293738,0.0036460336,0.28761268,0.14397474,0.27256721,0.098586105,0.041041642,-29.836634,-30.345549,-57.629307,-47.90287
12595.0,0.33829483,0.56382471,0.47192609,0.0010399327,0.011763125,0.27820808,0.19886263,0.48993555,0.42069921,0.00030643845,0.0038097191,0.28374383,0.1420458,0.27337098,0.097619362,0.04080376,-29.946407,-30.449656,-57.470234,-47.723812
12610.0,0.33623904,0.5603984,0.46538237,0.0010831463,0.012306047,0.27704465,0.19825472,0.49114186,0.42095315,0.00031998398,0.0039842636,0.2798447,0.14010212,0.27412978,0.096662819,0.040570799,-30.057768,-30.55477,-57.307205,-47.54113
12625.0,0.33414769,0.55691284,0.45876899,0.0011294177,0.012886921,0.27590284,0.19766118,0.49231994,0.42118463,0.00033448101,0.004171019,0.27590573,0.13813893,0.27484357,0.095716417,0.040342934,-30.170862,-30.661198,-57.13969,-47.354286
12640.0,0.33201754,0.55336255,0.45206624,0.0011791721,0.013510861,0.2747826,0.19708201,0.49346951,0.42139322,0.00035005942,0.0043716347,0.27191529,0.13615051,0.27551228,0.094780095,0.040120371,-30.28587,-30.769302,-56.967052,-47.162636
12655.0,0.32984471,0.54974121,0.44524997,0.0012329377,0.014184203,0.27368391,0.19651726,0.49459007,0.42157847,0.00036688027,0.0045881541,0.26785919,0.13412982,0.27613559,0.093853816,0.039903346,-30.403,-30.879526,-56.788486,-46.965363
12670.0,0.32762441,0.54604071,0.43829,0.0012913829,0.014914953,0.27260676,0.195967,0.49568111,0.42173973,0.00038514717,0.0048231594,0.26371974,0.13206813,0.27671307,0.092937529,0.039692134,-30.522512,-30.99242,-56.602997,-46.761456
12685.0,0.32535061,0.54225099,0.43114769,0.0013553739,0.015713448,0.27155122,0.19543138,0.49674192,0.42187634,0.00040512346,0.0050799851,0.25947428,0.12995422,0.27724412,0.092031211,0.039487064,-30.644735,-31.108681,-56.409286,-46.549603
12700.0,0.32301539,0.53835899,0.42377234,0.0014260631,0.016593404,0.27051735,0.19491063,0.49777162,0.42198732,0.00042715896,0.0053630583,0.25509307,0.12777343,0.27772784,0.091134854,0.039288532,-30.770096,-31.229225,-56.205643,-46.328068
12715.0,0.32060826,0.53434712,0.41609502,0.0015050363,0.017573636,0.26950532,0.19440505,0.49876907,0.42207164,0.00045173406,0.0056784502,0.2505357,0.12550578,0.27816299,0.090248451,0.039097037,-30.899158,-31.355299,-55.989727,-46.094501
12730.0,0.31811452,0.53019089,0.40801319,0.0015946575,0.018679723,0.26851532,0.19391511,0.49973288,0.42212775,0.00047952807,0.0060344748,0.2457419,0.12312155,0.27854785,0.089372039,0.038913198,-31.032715,-31.488739,-55.757999,-45.84584
12745.0,0.31551263,0.52585435,0.39939639,0.0016980228,0.01995622,0.26754767,0.1934415,0.50066102,0.42215374,0.00051159615,0.006445332,0.24063565,0.12058303,0.27888003,0.088505693,0.038737826,-31.171923,-31.631924,-55.506367,-45.576225
12760.0,0.31276911,0.52128184,0.38999847,0.0018211568,0.021464976,0.26660287,0.19298515,0.50155079,0.42214701,0.0005496192,0.0069312048,0.23507233,0.11781906,0.27915603,0.087649532,0.038572043,-31.318569,-31.789274,-55.225842,-45.278538
12775.0,0.30982703,0.51637834,0.3794184,0.0019739212,0.02332429,0.26568168,0.19254757,0.50239825,0.42210361,0.00059660448,0.0075302459,0.22881725,0.11471378,0.27937049,0.086803794,0.038417492,-31.475704,-31.968071,-54.90303,-44.938637
12790.0,0.306577,0.51096165,0.36684695,0.002177214,0.025774999,0.26478529,0.19213124,0.50319695,0.42201746,0.00065877673,0.0083203474,0.22139691,0.11103383,0.27951473,0.085968919,0.038276803,-31.649172,-32.183071,-54.510117,-44.52895
12805.0,0.30276379,0.50460631,0.35029161,0.0024858832,0.029438915,0.26391602,0.19174083,0.50393516,0.42187726,0.00075231912,0.0095028626,0.21164691,0.10620613,0.27957243,0.085145816,0.038154941,-31.852592,-32.471031,-53.978554,-43.982227
12820.0,0.29753628,0.49589381,0.32256284,0.0031278261,0.036798108,0.2630789,0.19138776,0.50458485,0.4216567,0.0009429499,0.011883945,0.19537762,0.098176382,0.27950418,0.084336989,0.038064472,-32.131401,-32.968075,-53.057137,-43.059265
12835.0,0.28288943,0.4714824,0.21050686,0.008474634,0.085670553,0.2622954,0.19112986,0.50501388,0.42123523,0.0023443876,0.027989317,0.13058764,0.06696564,0.27912396,0.083560027,0.038080722,-32.913555,-35.287491,-49.048668,-39.470726
