Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
1.05,0.1000733698141163,99.9994784036548,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010896763813002487,3.023636094169923e-05,0.9730011457132195,892.9267096274884,0.03335490222063986,0.14289149980880886,0.18925153555796645,5.673874691824413,-3793.2699213468436,197.07105532134852,55.58911246373181,3453.65233988207,0.1826703901275523,0.03448925302343072,0.00015118989709694928,0.4014886315069236,0.004113355597625909,-0.002944959316762464,0.040029347925646525,0.049949702516920345,0.0,0.0,0.00992035459127382,-59.98411356632851,0.00937440757407426,0.45999979490223514,0.00913509236019524,0.2663386746576085,1.0,6.975395274511356e-05,-0.0004960177295636911
1.06,0.10007406734255848,99.99947344354796,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010896569804277586,3.023670772264539e-05,0.9730003766941631,892.9419020582051,0.03335468386707399,0.14289155528245154,0.18925047154496283,5.673879935398849,-3793.314275959143,196.95205923651173,55.59164841669796,3453.6900088763955,0.182795021764516,0.03448970768431327,0.00015119485067933449,0.4014903076376048,0.004113498363877461,-0.0029448992266955555,0.040029626937023395,0.0499496996881027,0.0,0.0,0.009920072751079305,-59.98394972435303,0.009368644865284515,0.459999792951891,0.009145886662349759,0.266202929672275,1.0,6.97517352438375e-05,-0.0004960036375539653
1.07,0.1000747648488406,99.99946848358205,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010896375524194297,3.0237054998728328e-05,0.9729996065644894,892.9571162484648,0.033354465205681506,0.14289161083425014,0.18924940603003532,5.673885186376759,-3793.3586938792555,196.83313930844716,55.59418526282997,3453.7277312427263,0.1829195957476451,0.03449016299493072,0.0001511998114401732,0.40149198371733974,0.004113641129532739,-0.0029448388473114727,0.040029905939536245,0.04994969685936661,0.0,0.0,0.009919790919830362,-59.983785650325686,0.009362885760157189,0.45999979100160276,0.009156680651220463,0.2660674219691839,1.0,6.974952072518889e-05,-0.0004959895459915181
1.08,0.10007546233299248,99.99946352375703,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010896180972916796,3.023740276969737e-05,0.9729988353247003,892.9723521875743,0.03335424623663705,0.1428916664641601,0.1892483390140269,5.673890444753996,-3793.4031750750223,196.71429548513387,55.59672300182738,3453.765506951978,0.1830441123709591,0.03449061895495682,0.00015120477937633693,0.40149365974619966,0.004113783894597552,-0.002944778178760897,0.040030184933196995,0.04994969403071202,0.0,0.0,0.009919509097515024,-59.98362134437293,0.009357130256445462,0.4599997890513705,0.009167474326546177,0.26593215112802704,1.0,6.974730918754127e-05,-0.0004959754548757512
1.09,0.10007615979504392,99.99945856407294,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010895986150609189,3.023775103530203e-05,0.9729980629752973,892.9876098648468,0.033354026960115066,0.14289172217213683,0.1892472704977795,5.673895710526423,-3793.4477195143136,196.5955277145911,55.599261633389915,3453.803335975087,0.18316857192761707,0.034491075564065596,0.00015120975448470192,0.401495335724256,0.004113926659077704,-0.0029447172211943713,0.04003046391801757,0.04994969120213895,0.0,0.0,0.009919227284121382,-59.98345680662111,0.00935137835190393,0.45999978710119416,0.0091782676880659,0.2657971167292465,1.0,6.974510062927011e-05,-0.0004959613642060691
1.1,0.10007685723502467,99.99945360452976,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010895791057435452,3.0238099795292033e-05,0.9729972895167814,893.0028892696079,0.0333538073762899,0.14289177795813593,0.18924620048213453,5.673900983689895,-3793.492327165021,196.47683594487745,55.60180115721751,3453.8412182830093,0.18329297470991884,0.03449153282193131,0.00015121473676214673,0.40149701165158,0.004114069422978996,-0.002944655974762341,0.040030742894009874,0.04994968837364737,0.0,0.0,0.009918945479637495,-59.98329203719652,0.009345630044288589,0.4599997851510737,0.009189060735518808,0.2656623183540332,1.0,6.974289504875154e-05,-0.0004959472739818748
1.11,0.10007755465296451,99.99944864512746,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010895595693559475,3.0238449049417348e-05,0.9729965149496531,893.0181903911905,0.033353587485335755,0.14289183382211287,0.18924512896793272,5.673906264240279,-3793.536997995067,196.35822012409187,55.60434157301038,3453.879153846727,0.1834173210093079,0.03449199072822856,0.00015121972620555396,0.40149868752824314,0.004114212186307225,-0.002944594439615103,0.04003102186118581,0.049949685545237245,0.0,0.0,0.009918663684051435,-59.98312703622531,0.00933988533135685,0.45999978320100926,0.009199853468644253,0.26552775558432534,1.0,6.974069244436332e-05,-0.0004959331842025718
1.12,0.10007825204889322,99.99944368586605,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010895400059145039,3.0238798797428093e-05,0.9729957392744122,893.0335132189383,0.0333533672874268,0.14289188976402323,0.18924405595601468,5.673911552173442,-3793.581731972401,196.2396802003726,55.60688288046904,3453.917142637237,0.18354161111637257,0.03449244928263217,0.00015122472281180906,0.4015003633543163,0.004114354949068192,-0.002944532615902839,0.04003130081955729,0.04994968271690858,0.0,0.0,0.009918381897351294,-59.98296180383358,0.009334144210867526,0.45999978125100066,0.009210645887181755,0.26539342800280696,1.0,6.973849281448456e-05,-0.0004959190948675647
1.13,0.10007894942284049,99.99943872674555,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010895204154355849,3.023914903907462e-05,0.9729949624915583,893.0488577422018,0.03335314678273703,0.14289194578382255,0.18924298144722013,5.673916847485251,-3793.6265290649926,196.12121612189785,55.60942507929413,3453.9551846255627,0.18366584532084873,0.03449290848481723,0.00015122972657780078,0.40150203912987104,0.004114497711267686,-0.00294447050377563,0.0400315797691362,0.04994967988866136,0.0,0.0,0.00991810011952516,-59.98279634014732,0.009328406680580836,0.4599997793010481,0.009221437990871016,0.2652593351929063,1.0,6.97362961574953e-05,-0.000495905005976258
1.14,0.10007964677483606,99.99943376776594,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001089500797935547,3.023949977410751e-05,0.9729941846015902,893.0642239503442,0.03335292597144024,0.1428920018814665,0.1892419054423878,5.673922150171582,-3793.6713892408475,196.00282783688533,55.61196816918665,3453.993279782746,0.18379002391162133,0.034493368334459165,0.00015123473750042158,0.4015037148549783,0.0041146404729115035,-0.002944408103383398,0.04003185870993443,0.04994967706049555,0.0,0.0,0.009917818350561124,-59.98263064529242,0.0093226727382584,0.45999977735115133,0.009232229779451909,0.2651254767387942,1.0,6.973410247177726e-05,-0.0004958909175280562
1.15,0.10008034410490961,99.9994288089272,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010894811534307412,3.023985100227751e-05,0.9729934056050064,893.0796118327345,0.033352704853710245,0.1428920580569107,0.18924082794235658,5.67392746022831,-3793.7163124679882,195.88451529359253,55.61451214984769,3454.03142807985,0.18391414717672672,0.03449382883123359,0.00015123975557656654,0.4015053905297091,0.004114783234005424,-0.002944345414875975,0.040032137641963846,0.04994967423241115,0.0,0.0,0.009917536590447307,-59.98246471939469,0.009316942381663248,0.45999977540131054,0.009243021252664482,0.2649918522253829,1.0,6.973191175571331e-05,-0.0004958768295223653
1.16,0.10008104141309085,99.99942385022935,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010894614819375048,3.02402027233356e-05,0.9729926255023047,893.0950213787538,0.03335248342972064,0.14289211431011087,0.18923974894796414,5.67393277765131,-3793.7612987144685,195.7662784403166,55.61705702097881,3454.06962948796,0.1840382154033543,0.03449428997481646,0.0001512447808031348,0.40150706615413484,0.004114925994555241,-0.0029442824384030633,0.040032416565236345,0.04994967140440813,0.0,0.0,0.009917254839171788,-59.98229856257985,0.009311215608559808,0.45999977345152565,0.009253812410248953,0.2648584612383241,1.0,6.972972400768725e-05,-0.0004958627419585894
1.17,0.10008173869940942,99.99941889167236,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010894417834721678,3.0240554937032956e-05,0.9729918442939829,893.1104525777905,0.03335226169964504,0.14289217064102266,0.18923866846004833,5.673938102436465,-3793.8063479483676,195.64811722539397,55.61960278228159,3454.107883978182,0.18416222887784892,0.03449475176488395,0.00015124981317702835,0.4015087417283263,0.004115068754566734,-0.0029442191741142314,0.04003269547976377,0.04994966857648647,0.0,0.0,0.009916973096722702,-59.98213217497352,0.009305492416713908,0.4599997715017967,0.009264603251945723,0.2647253033640078,1.0,6.97275392260847e-05,-0.0004958486548361351
1.18,0.10008243596389499,99.99941393325625,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010894220580510477,3.0240907643120993e-05,0.9729910619805379,893.1259054192436,0.03335203966365675,0.14289222704960186,0.18923758647944558,5.673943434579659,-3793.851460137795,195.53003159720103,55.622149433457984,3454.146191521646,0.1842861878857125,0.03449521420111258,0.00015125485269515244,0.4015104172523544,0.0041152115140456825,-0.002944155622158922,0.040032974385558,0.04994966574864618,0.0,0.0,0.009916691363088176,-59.981965556701226,0.009299772803892782,0.4599997695521237,0.009275393777495356,0.2645923781895604,1.0,6.972535740929254e-05,-0.0004958345681544088
1.19,0.10008313320657719,99.999408974981,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001089402305690453,3.024126084135129e-05,0.9729902785624659,893.1413798925217,0.033351817321929045,0.14289228353580424,0.189236503006992,5.673948774076779,-3793.8966352508814,195.4120215041534,55.62469697421019,3454.1845520894994,0.18441009271160622,0.034495677283179094,0.0001512598993544163,0.40151209272629046,0.004115354272997866,-0.002944091782686474,0.04003325328263088,0.049949662920887206,0.0,0.0,0.009916409638256324,-59.9817987078884,0.009294056767865058,0.45999976760250655,0.0092861839866386,0.26445968530284353,1.0,6.97231785556985e-05,-0.0004958204819128162
1.2,0.10008383042748564,99.9994040168466,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010893825264066833,3.024161453147566e-05,0.972989494040263,893.1568759870405,0.03335159467463515,0.1428923400995856,0.1892354180435235,5.673954120923714,-3793.941873255787,195.29408689470617,55.62724540424063,3454.2229656529125,0.18453394363935227,0.03449614101076051,0.00015126495315173153,0.4015137681502051,0.004115497031429062,-0.0029440276558460876,0.04003353217099426,0.04994966009320956,0.0,0.0,0.009916127922215301,-59.981631628660395,0.009288344306400765,0.45999976565294537,0.00929697387911637,0.26432722429245237,1.0,6.972100266369213e-05,-0.0004958063961107651
1.21,0.10008452762664993,99.99939905885307,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010893627202160278,3.0241968713246077e-05,0.9729887084144245,893.1723936922264,0.03335137172194806,0.1428923967409017,0.18923433158987496,5.673959475116358,-3793.9871741206925,195.1762277173538,55.629794723251855,3454.2614321830742,0.1846577409519358,0.034496605383534086,0.00015127001408401296,0.4015154435241693,0.0041156397893450354,-0.0029439632417868726,0.04003381105065998,0.04994965726561321,0.0,0.0,0.009915846214953235,-59.98146431914247,0.00928263541727133,0.4599997637034401,0.009307763454669755,0.264194994747714,1.0,6.971882973166362e-05,-0.0004957923107476618
1.22,0.10008522480409968,99.99939410100038,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010893428871347642,3.0242323386414794e-05,0.9729879216854458,893.1879329975154,0.033351148464040664,0.14289245345970847,0.18923324364688066,5.673964836650608,-3794.032537813811,195.05844392063045,55.63234493094687,3454.299951651198,0.18478148493150726,0.034497070401177415,0.00015127508214817992,0.4015171188482539,0.004115782546751564,-0.0029438985406577863,0.04003408992163987,0.04994965443809814,0.0,0.0,0.009915564516458267,-59.981296779459775,0.009276930098249576,0.4599997617539907,0.009318552713040022,0.2640629962586861,1.0,6.97166597580048e-05,-0.0004957782258229133
1.23,0.10008592195986442,99.99938914328854,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001089323027179161,3.0242678550734243e-05,0.9729871338538209,893.2034938923528,0.03335092490108586,0.14289251025596178,0.18923215421537487,5.673970205522358,-3794.077964303384,194.9407354531093,55.63489602702878,3454.3385240285193,0.1849051758593839,0.03449753606336837,0.0001512801573411541,0.4015187941225297,0.00411592530365441,-0.0029438335526076574,0.04003436878394577,0.04994965161066434,0.0,0.0,0.009915282826718573,-59.98112900973738,0.00927122834710972,0.45999975980459723,0.009329341653968605,0.2639312284161553,1.0,6.971449274110916e-05,-0.0004957641413359286
1.24,0.1000866190939737,99.99938418571755,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010893031403654795,3.024303420595699e-05,0.972986344920044,893.2190763661902,0.033350701033256276,0.1428925671296176,0.1892310632961906,5.673975581727511,-3794.12345355767,194.82310226340297,55.63744801120087,3454.377149286289,0.1850288140160518,0.034498002369784994,0.0001512852396598599,0.4015204693470675,0.004116068060059335,-0.0029437682777852282,0.04003464763758949,0.04994964878331179,0.0,0.0,0.009915001145722302,-59.98096101010027,0.009265530161627381,0.45999975785525965,0.009340130277197118,0.2637996908116356,1.0,6.971232867937073e-05,-0.0004957500572861151
1.25,0.10008731620645711,99.9993792282874,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010892832267099643,3.0243390351835943e-05,0.9729855548846086,893.2346804084943,0.03335047686072449,0.14289262408063177,0.18922997089016064,5.673980965261974,-3794.169005544965,194.70554430016347,55.64000088316696,3454.415827395786,0.1851523996811681,0.03449846932010574,0.00015129032910122676,0.4015221445219379,0.00411621081597211,-0.0029437027163390812,0.04003492648258285,0.04994964595604047,0.0,0.0,0.009914719473457623,-59.980792780673326,0.00925983553957956,0.45999975590597797,0.009350918582467341,0.26366838303736706,1.0,6.971016757118541e-05,-0.0004957359736728811
1.26,0.10008801329734412,99.99937427099808,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010892632862288588,3.0243746988124095e-05,0.9729847637480075,893.2503060087341,0.033350252383662946,0.14289268110896033,0.1892288769981171,5.6739863561216515,-3794.2146202335807,194.5880615120818,55.642554642630756,3454.4545583283048,0.18527593313356214,0.0344989369140092,0.00015129542566218567,0.40152381964721173,0.004116353571398485,-0.002943636868417712,0.04003520531893765,0.04994964312885037,0.0,0.0,0.009914437809912718,-59.980624321581345,0.009254144478744663,0.4599997539567522,0.009361706569521231,0.2635373046863139,1.0,6.970800941495007e-05,-0.000495721890495636
1.27,0.10008871036666427,99.99936931384957,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010892433189383889,3.0244104114574696e-05,0.9729839715107332,893.2659531563934,0.03335002760224399,0.14289273821455936,0.18922778162089152,5.673991754302451,-3794.260297591863,194.47065384788849,55.64510928929645,3454.4933420551647,0.18539941465123846,0.03449940515117434,0.00015130052933967189,0.4015254947229597,0.0041164963263442215,-0.0029435707341694713,0.04003548414666571,0.049949640301741455,0.0,0.0,0.009914156155075744,-59.980455632949024,0.009248456976902478,0.45999975200758236,0.009372494238100921,0.26340645535216345,1.0,6.970585420906273e-05,-0.0004957078077537872
1.28,0.10008940741444702,99.99936435684191,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010892233248547764,3.024446173094118e-05,0.9729831781732781,893.2816218409604,0.033349802516639826,0.14289279539738475,0.18922668475931492,5.67399715980029,-3794.3060375881764,194.3533212563529,55.647664822868336,3454.532178547702,0.18552284451137757,0.03449987403128032,0.00015130564013062308,0.4015271697492523,0.004116639080815072,-0.0029435043137426113,0.040035762965778814,0.04994963747471373,0.0,0.0,0.009913874508934918,-59.980286714900984,0.009242773031834193,0.4599997500584684,0.009383281587948709,0.2632758346293242,1.0,6.970370195192307e-05,-0.0004956937254467459
1.29,0.10009010444072186,99.99935939997506,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001089203303994228,3.024481983697722e-05,0.9729823837361331,893.2973120519374,0.033349577127022544,0.1428928526573927,0.18922558641421758,5.674002572611081,-3794.3518401909164,194.23606368628379,55.65022124305104,3454.571067777278,0.1856462229903387,0.0345003435540066,0.00015131075803198084,0.40152884472616,0.004116781834816787,-0.00294343760728525,0.04003604177628875,0.04994963464776717,0.0,0.0,0.009913592871478423,-59.98011756756174,0.009237092641322378,0.45999974810941036,0.00939406861880707,0.2631454421129244,1.0,6.970155264193173e-05,-0.0004956796435739212
1.3,0.10009080144551825,99.99935444324903,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010891832563729425,3.0245178432436706e-05,0.9729815881997895,893.3130237788334,0.03334935143356412,0.14289290999453924,0.18922448658642935,5.674007992730745,-3794.3977053685107,194.11888108652906,55.65277854954945,3454.610009715276,0.18576955036366158,0.03450081371903298,0.00015131588304069055,0.4015305196537536,0.004116924588355117,-0.0029433706149453523,0.0400363205782073,0.04994963182090176,0.0,0.0,0.009913311242694456,-59.97994819105571,0.009231415803150999,0.4599997461604082,0.009404855330418654,0.2630152773988108,1.0,6.969940627749103e-05,-0.0004956655621347228
1.31,0.10009149842886564,99.99934948666383,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010891631820071118,3.024553751707363e-05,0.9729807915647382,893.3287570111647,0.033349125436436436,0.14289296740878052,0.1892233852767795,5.674013420155201,-3794.4436330893996,194.00177340597526,55.65533674206855,3454.6490043330928,0.1858928269060674,0.034501284526039386,0.00015132101515369936,0.4015321945321035,0.004117067341435808,-0.002943303336870831,0.04003659937154626,0.049949628994117486,0.0,0.0,0.009913029622571227,-59.979778585507255,0.009225742515105403,0.4599997442114619,0.009415641722526277,0.2628853400835467,1.0,6.969726285700397e-05,-0.0004956514811285614
