Time,V,C,N,CER,A,nIR,rIR
6434.0,-62.921097,0.15070722,0.0019674138,101.34865,0.46064472,0.92565435,0.20882903
6436.0,-62.950035,0.15022165,0.0017507547,101.3496,0.46064514,0.92583215,0.20898691
6438.0,-62.977112,0.1497409,0.001555863,101.35054,0.46064559,0.92600989,0.20911254
6440.0,-63.00296,0.14926477,0.001380606,101.35146,0.460646,0.92618763,0.20923905
6442.0,-63.026421,0.14879349,0.0012252576,101.35236,0.46064642,0.92636549,0.20938836
6444.0,-63.049168,0.14832683,0.0010836906,101.35325,0.46064681,0.92654324,0.20951805
6446.0,-63.068623,0.14786531,0.00095964072,101.35411,0.4606472,0.92672098,0.20966202
6448.0,-63.083897,0.14740919,0.00085324701,101.35496,0.46064761,0.92689872,0.20982198
6450.0,-63.097359,0.14695802,0.00075806672,101.35578,0.46064797,0.92707622,0.20997381
6452.0,-63.107605,0.14651215,0.00067568099,101.35659,0.46064836,0.9272536,0.21011491
6454.0,-63.114922,0.14607154,0.00060470012,101.35738,0.46064872,0.92743075,0.21023755
6456.0,-63.121117,0.14563569,0.00054204714,101.35815,0.46064907,0.92760748,0.21036904
6458.0,-63.125175,0.14520498,0.00048759079,101.35891,0.46064943,0.92778385,0.21048275
6460.0,-63.127098,0.14477938,0.00044015667,101.35965,0.46064979,0.92795974,0.21057069
6462.0,-63.126877,0.14435901,0.00039857032,101.36037,0.46065012,0.92813516,0.21062486
6464.0,-63.124516,0.14394386,0.00036165729,101.36108,0.46065044,0.92830998,0.21063723
6466.0,-63.120804,0.14353354,0.00033101038,101.36177,0.46065077,0.92848426,0.21066082
6468.0,-63.11557,0.1431282,0.00030487543,101.36244,0.4606511,0.92865789,0.21067482
6470.0,-63.108765,0.1427279,0.00028190934,101.3631,0.4606514,0.9288308,0.21066752
6472.0,-63.100468,0.14233263,0.00026121817,101.36374,0.4606517,0.929003,0.21063709
6474.0,-63.090752,0.1419424,0.00024190785,101.36436,0.46065199,0.92917442,0.21058172
6476.0,-63.079708,0.14155708,0.00022502425,101.36497,0.46065229,0.92934501,0.21051328
6478.0,-63.067425,0.14117655,0.0002118167,101.36556,0.46065259,0.92951483,0.21044514
6480.0,-63.05397,0.14080088,0.00020000672,101.36614,0.46065286,0.9296838,0.21036564
6482.0,-63.039425,0.14043005,0.00018909572,101.36671,0.46065313,0.92985189,0.2102758
6484.0,-63.023872,0.14006403,0.00017858508,101.36725,0.46065339,0.93001902,0.21017656
6486.0,-63.007347,0.13970278,0.00016836733,101.36778,0.46065366,0.9301852,0.21006875
6488.0,-62.989445,0.13934612,0.00016340449,101.36831,0.4606539,0.9303506,0.20995139
6490.0,-62.970558,0.13899411,0.00015963214,101.36881,0.46065417,0.93051511,0.20982674
6492.0,-62.95076,0.13864675,0.00015670172,101.3693,0.46065441,0.93067861,0.2096957
6494.0,-62.930115,0.13830398,0.00015426472,101.36978,0.46065465,0.93084109,0.2095592
6496.0,-62.908688,0.13796578,0.00015197261,101.37024,0.46065488,0.93100256,0.20941816
6498.0,-62.886543,0.13763213,0.00014947687,101.37069,0.46065509,0.93116289,0.2092735
6500.0,-62.86375,0.13730298,0.00014642895,101.37113,0.46065533,0.93132216,0.20912613
6502.0,-62.840374,0.13697831,0.00014248033,101.37155,0.46065554,0.93148029,0.20897698
6504.0,-62.816479,0.13665809,0.00013728251,101.37196,0.46065575,0.93163723,0.20882694
6506.0,-62.790634,0.13634214,0.00014055071,101.37236,0.46065596,0.93179369,0.20865127
6508.0,-62.763641,0.13603051,0.00014699207,101.37275,0.46065614,0.93194926,0.20846352
6510.0,-62.735886,0.13572317,0.00015410775,101.37312,0.46065634,0.93210381,0.20827006
6512.0,-62.707417,0.13542013,0.00016165061,101.37348,0.46065652,0.93225724,0.20807156
6514.0,-62.678291,0.13512133,0.00016937345,101.37383,0.4606567,0.93240952,0.20786868
6516.0,-62.648556,0.13482675,0.00017702916,101.37416,0.46065688,0.93256074,0.20766211
6518.0,-62.618259,0.13453634,0.00018437057,101.37449,0.46065706,0.93271077,0.20745246
6520.0,-62.587456,0.13425009,0.00019115051,101.3748,0.46065724,0.9328596,0.20724042
6522.0,-62.556198,0.13396795,0.00019712183,101.3751,0.46065739,0.93300724,0.20702665
6524.0,-62.524532,0.1336899,0.00020203736,101.37539,0.46065757,0.93315369,0.2068118
6526.0,-62.492516,0.13341591,0.00020564998,101.37567,0.46065772,0.93329883,0.20659652
6528.0,-62.46019,0.13314593,0.0002077125,101.37594,0.46065786,0.93344271,0.2063815
6530.0,-62.427616,0.13287994,0.00020797776,101.37619,0.46065801,0.93358529,0.20616737
6532.0,-62.394836,0.13261791,0.00020619862,101.37644,0.46065813,0.93372655,0.20595481
6534.0,-62.361904,0.1323598,0.00020212791,101.37668,0.46065828,0.93386644,0.20574446
6536.0,-62.328876,0.13210557,0.00019551849,101.3769,0.4606584,0.93400496,0.20553699
6538.0,-62.295795,0.13185522,0.00018612319,101.37712,0.46065855,0.93414205,0.20533307
6540.0,-62.260338,0.13160856,0.00018929504,101.37733,0.46065867,0.93427891,0.20509516
6542.0,-62.224209,0.13136567,0.00019396529,101.37752,0.46065879,0.93441474,0.20485041
6544.0,-62.187691,0.13112651,0.00019830548,101.37771,0.46065891,0.93454927,0.20460333
6546.0,-62.150818,0.13089104,0.00020223855,101.37788,0.46065903,0.93468261,0.20435421
6548.0,-62.113609,0.13065925,0.00020568741,101.37805,0.46065912,0.93481463,0.20410326
6550.0,-62.076088,0.1304311,0.00020857499,101.3782,0.46065924,0.93494546,0.20385073
6552.0,-62.038288,0.13020654,0.0002108242,101.37836,0.46065933,0.93507499,0.20359686
6554.0,-62.000225,0.12998556,0.00021235798,101.37849,0.46065941,0.93520319,0.2033419
6556.0,-61.961929,0.1297681,0.00021309924,101.37862,0.4606595,0.93533015,0.20308609
6558.0,-61.923424,0.12955415,0.0002129709,101.37875,0.46065959,0.93545574,0.20282967
6560.0,-61.884735,0.12934367,0.00021189589,101.37886,0.46065968,0.93558002,0.2025729
6562.0,-61.845886,0.12913662,0.00020979713,101.37897,0.46065977,0.93570298,0.202316
6564.0,-61.806904,0.12893297,0.00020659754,101.37907,0.46065986,0.93582463,0.20205922
6566.0,-61.767815,0.12873268,0.00020222005,101.37915,0.46065992,0.93594486,0.20180282
6568.0,-61.728638,0.12853573,0.00019658757,101.37923,0.46066001,0.93606371,0.20154701
6570.0,-61.6894,0.12834208,0.00018962304,101.37931,0.46066007,0.93618125,0.20129207
6572.0,-61.650131,0.12815168,0.00018124936,101.37938,0.46066013,0.93629736,0.20103821
6574.0,-61.608631,0.12796484,0.00017970166,101.37943,0.46066019,0.93641305,0.20076407
6576.0,-61.566723,0.12778126,0.00017818125,101.37949,0.46066025,0.93652755,0.20048738
6578.0,-61.524445,0.12760091,0.00017656005,101.37952,0.46066031,0.9366408,0.2002085
6580.0,-61.4818,0.12742373,0.00017484248,101.37956,0.46066037,0.9367528,0.19992748
6582.0,-61.438789,0.12724972,0.000173033,101.37959,0.46066043,0.93686354,0.19964434
6584.0,-61.39542,0.12707885,0.00017113598,101.37962,0.46066046,0.93697304,0.1993591
6586.0,-61.351688,0.12691107,0.00016915589,101.37963,0.46066052,0.93708134,0.19907182
6588.0,-61.307606,0.12674636,0.00016709711,101.37964,0.46066055,0.93718833,0.19878252
6590.0,-61.263172,0.12658469,0.00016496409,101.37964,0.46066061,0.93729407,0.19849122
6592.0,-61.218391,0.12642603,0.00016276125,101.37963,0.46066064,0.93739861,0.19819795
6594.0,-61.173264,0.12627035,0.00016049299,101.37962,0.46066067,0.93750185,0.19790275
6596.0,-61.127792,0.12611762,0.00015816375,101.37961,0.4606607,0.93760383,0.19760565
6598.0,-61.081985,0.1259678,0.00015577795,101.37959,0.46066073,0.93770456,0.19730669
6600.0,-61.035843,0.12582086,0.00015333999,101.37955,0.46066076,0.9378041,0.1970059
6602.0,-60.989368,0.12567678,0.00015085432,101.37952,0.46066079,0.93790227,0.19670328
6604.0,-60.942566,0.12553553,0.00014832536,101.37949,0.46066079,0.93799925,0.1963989
6606.0,-60.895344,0.12539713,0.00014581298,101.37944,0.46066082,0.93809497,0.19609223
6608.0,-60.846554,0.12526229,0.0001440225,101.37939,0.46066085,0.93818963,0.19577652
6610.0,-60.797211,0.12513034,0.00014234072,101.37933,0.46066085,0.93828309,0.19545777
6612.0,-60.747314,0.12500124,0.0001407798,101.37927,0.46066087,0.93837529,0.19513597
6614.0,-60.696846,0.12487497,0.00013935185,101.3792,0.46066087,0.93846625,0.19481103
6616.0,-60.645805,0.12475152,0.00013806904,101.37914,0.46066087,0.93855602,0.19448294
6618.0,-60.594173,0.12463086,0.00013694346,101.37905,0.4606609,0.93864453,0.19415165
6620.0,-60.54195,0.12451296,0.0001359873,101.37897,0.4606609,0.93873185,0.19381711
6622.0,-60.489117,0.12439781,0.00013521266,101.37889,0.4606609,0.93881792,0.19347928
6624.0,-60.435673,0.12428539,0.00013463169,101.3788,0.4606609,0.9389028,0.19313812
6626.0,-60.381599,0.12417566,0.00013425651,101.3787,0.4606609,0.93898642,0.19279358
6628.0,-60.326897,0.12406861,0.00013409929,101.3786,0.4606609,0.93906885,0.19244562
6630.0,-60.271545,0.12396422,0.00013417214,101.3785,0.4606609,0.93915004,0.19209419
6632.0,-60.215546,0.12386246,0.0001344872,101.3784,0.46066087,0.93923002,0.19173926
6634.0,-60.158878,0.12376331,0.00013505662,101.37828,0.46066087,0.93930882,0.19138077
6636.0,-60.101543,0.12366675,0.00013589254,101.37817,0.46066087,0.93938631,0.19101869
6638.0,-60.043526,0.12357275,0.00013700707,101.37805,0.46066087,0.93946266,0.19065297
6640.0,-59.984619,0.1234815,0.00013824466,101.37793,0.46066085,0.9395377,0.19028254
6642.0,-59.923923,0.12339392,0.00013884345,101.3778,0.46066085,0.93961114,0.18990266
6644.0,-59.862301,0.12330907,0.00013956956,101.37767,0.46066082,0.93968326,0.18951789
6646.0,-59.799728,0.12322693,0.00014042476,101.37754,0.46066082,0.93975413,0.18912809
6648.0,-59.736183,0.1231475,0.00014141081,101.3774,0.46066079,0.93982369,0.18873318
6650.0,-59.67165,0.12307077,0.00014252945,101.37726,0.46066076,0.93989193,0.18833302
6652.0,-59.606098,0.12299673,0.00014378244,101.37712,0.46066076,0.93995893,0.18792753
6654.0,-59.539513,0.12292536,0.00014517154,101.37698,0.46066073,0.94002455,0.1875166
6656.0,-59.47187,0.12285666,0.00014669847,101.37682,0.4606607,0.94008887,0.18710011
6658.0,-59.403149,0.12279062,0.00014836501,101.37668,0.46066067,0.94015193,0.18667796
6660.0,-59.333328,0.12272723,0.00015017291,101.37653,0.46066067,0.94021362,0.18625006
6662.0,-59.262383,0.12266648,0.00015212393,101.37637,0.46066064,0.940274,0.18581629
6664.0,-59.190296,0.12260836,0.0001542198,101.37621,0.46066061,0.94033301,0.18537652
6666.0,-59.117046,0.12255285,0.00015646229,101.37605,0.46066058,0.94039077,0.1849307
6668.0,-59.042606,0.12249996,0.00015885314,101.37589,0.46066055,0.94044715,0.18447866
6670.0,-58.966961,0.12244966,0.00016139411,101.37572,0.46066052,0.94050217,0.18402033
6672.0,-58.890087,0.12240196,0.00016408696,101.37556,0.46066049,0.94055593,0.1835556
6674.0,-58.811275,0.12235739,0.00016686668,101.37539,0.46066046,0.94060802,0.18308103
6676.0,-58.728951,0.12231722,0.00016958186,101.37522,0.46066043,0.94065803,0.18258891
6678.0,-58.644836,0.12228002,0.00017240617,101.37505,0.4606604,0.94070643,0.18208767
6680.0,-58.558891,0.1222458,0.00017533869,101.37488,0.46066037,0.94075334,0.18157709
6682.0,-58.471066,0.12221455,0.00017837856,101.3747,0.46066034,0.9407987,0.18105692
6684.0,-58.38131,0.1221863,0.00018152485,101.37453,0.46066031,0.94084251,0.18052691
6686.0,-58.289574,0.12216107,0.0001847767,101.37436,0.46066025,0.94088471,0.17998683
6688.0,-58.195808,0.12213885,0.0001881332,101.37418,0.46066022,0.9409253,0.17943646
6690.0,-58.099972,0.12211967,0.00019159347,101.374,0.46066019,0.94096434,0.17887555
6692.0,-58.002007,0.12210353,0.00019515662,101.37383,0.46066016,0.94100171,0.17830385
6694.0,-57.901871,0.12209047,0.00019882177,101.37365,0.46066013,0.94103748,0.17772113
6696.0,-57.799511,0.12208046,0.00020258801,101.37347,0.4606601,0.94107163,0.17712715
6698.0,-57.694885,0.12207354,0.00020645445,101.37329,0.46066004,0.94110405,0.17652169
6700.0,-57.587936,0.12206972,0.00021042021,101.37311,0.46066001,0.94113487,0.17590448
6702.0,-57.478622,0.122069,0.00021448439,101.37293,0.46065998,0.94116396,0.17527531
6704.0,-57.36689,0.12207141,0.00021864611,101.37275,0.46065995,0.94119138,0.17463392
6706.0,-57.252697,0.12207694,0.00022290448,101.37257,0.46065992,0.94121706,0.17398009
6708.0,-57.130329,0.12208866,0.00022775629,101.37239,0.46065986,0.94124013,0.17329137
6710.0,-56.993004,0.12211021,0.00023379337,101.37222,0.46065983,0.94125938,0.17254107
6712.0,-56.850075,0.12213653,0.00024018783,101.37205,0.4606598,0.94127649,0.17176585
6714.0,-56.701324,0.12216774,0.00024695319,101.37187,0.46065977,0.94129121,0.17096485
6716.0,-56.546547,0.12220392,0.00025410301,101.3717,0.46065974,0.94130367,0.17013717
6718.0,-56.385525,0.12224519,0.0002616508,101.37154,0.46065971,0.9413138,0.16928191
6720.0,-56.218048,0.12229163,0.00026961011,101.37137,0.46065968,0.94132149,0.16839823
6722.0,-56.043903,0.12234336,0.00027799446,101.3712,0.46065965,0.94132674,0.16748522
6724.0,-55.862881,0.12240047,0.00028681743,101.37104,0.46065962,0.94132948,0.16654199
6726.0,-55.674763,0.12246306,0.0002960925,101.37087,0.46065959,0.94132978,0.1655677
6728.0,-55.47934,0.12253124,0.00030583324,101.37072,0.46065956,0.94132745,0.16456142
6730.0,-55.276398,0.12260509,0.00031605316,101.37056,0.46065953,0.94132257,0.1635223
6732.0,-55.065723,0.12268473,0.00032676582,101.37041,0.4606595,0.94131505,0.16244943
6734.0,-54.847107,0.12277026,0.00033798473,101.37025,0.4606595,0.9413048,0.16134197
6736.0,-54.620338,0.12286177,0.00034972344,101.37011,0.46065947,0.94129187,0.160199
6738.0,-54.385197,0.12295936,0.00036199551,101.36996,0.46065944,0.94127619,0.15901965
6740.0,-54.141476,0.12306314,0.00037481441,101.36983,0.46065941,0.94125772,0.15780304
6742.0,-53.88467,0.12317494,0.00038879699,101.36969,0.46065941,0.94123614,0.15654284
6744.0,-53.607536,0.12329771,0.00040494392,101.36955,0.46065938,0.94121122,0.15522918
6746.0,-53.312035,0.12343066,0.00042296431,101.36943,0.46065938,0.94118291,0.15386397
6748.0,-52.996788,0.12357438,0.0004430346,101.36931,0.46065935,0.94115114,0.15244482
6750.0,-52.65929,0.12373,0.00046553276,101.36919,0.46065935,0.94111556,0.15096055
6752.0,-52.29282,0.12390079,0.00049158046,101.36908,0.46065935,0.94107497,0.14936724
6754.0,-51.898022,0.12408631,0.00052099809,101.36898,0.46065935,0.94102961,0.1476782
6756.0,-51.472702,0.12428754,0.00055410736,101.36889,0.46065935,0.94097936,0.14588465
6758.0,-51.014664,0.12450547,0.00059123005,101.3688,0.46065935,0.94092381,0.14397788
6760.0,-50.499886,0.12474946,0.00063811912,101.36872,0.46065935,0.94086111,0.14191374
6762.0,-49.933807,0.12501757,0.0006931973,101.36866,0.46065935,0.94079155,0.13969588
6764.0,-49.311722,0.12531173,0.000757412,101.36861,0.46065938,0.94071466,0.13731147
6766.0,-48.628742,0.125634,0.00083175371,101.36856,0.46065941,0.94062996,0.13474742
6768.0,-47.831261,0.1260042,0.00093667756,101.36854,0.46065944,0.94053346,0.13191088
6770.0,-46.910648,0.12642577,0.0010746688,101.36852,0.46065947,0.94042456,0.12878263
6772.0,-45.864529,0.12689976,0.0012457197,101.36853,0.4606595,0.94030279,0.12535368
6774.0,-44.679672,0.12743127,0.0014541537,101.36856,0.46065956,0.94016719,0.12159726
6776.0,-43.307541,0.12803733,0.0017318767,101.36861,0.46065962,0.9400143,0.11747031
6778.0,-41.661491,0.12874782,0.002140549,101.36868,0.46065968,0.93983829,0.1129122
6780.0,-39.638279,0.12959883,0.0028182371,101.36879,0.46065977,0.93963069,0.10781273
6782.0,-37.111095,0.13063447,0.0039317664,101.36893,0.46065986,0.9393813,0.10204402
6784.0,-33.816227,0.13195053,0.0064365976,101.36913,0.46065998,0.93906111,0.095425472
6786.0,-29.544466,0.13362271,0.011029692,101.36938,0.46066013,0.93864805,0.087801546
6788.0,-24.015308,0.13579556,0.023532065,101.36971,0.46066031,0.93805909,0.079255119
6790.0,-17.341423,0.1385722,0.055103939,101.37012,0.46066052,0.93716109,0.069939993
6792.0,-10.944983,0.14185575,0.11790035,101.37067,0.46066079,0.93573099,0.06051489
6794.0,-6.8932195,0.1453643,0.19891529,101.37135,0.46066111,0.9336881,0.051877379
6796.0,-6.0911341,0.14888141,0.27860793,101.37218,0.4606615,0.93126386,0.044859089
6798.0,-7.9561796,0.15234594,0.34701377,101.37315,0.46066192,0.92893863,0.039872482
6800.0,-11.515858,0.15569422,0.39742437,101.37424,0.46066242,0.92700255,0.036998816
6802.0,-15.934838,0.1588109,0.42258132,101.37547,0.46066296,0.92553699,0.036205091
6804.0,-20.596581,0.16155833,0.41987598,101.37682,0.46066356,0.92448217,0.037409209
6806.0,-25.115253,0.16383564,0.3957977,101.37827,0.46066421,0.92372715,0.040455338
6808.0,-29.326458,0.16561224,0.36088201,101.3798,0.46066487,0.92317879,0.045088936
6810.0,-33.18029,0.16692129,0.32331526,101.38139,0.46066558,0.92277223,0.051063474
6812.0,-36.670013,0.16782676,0.28742519,101.38303,0.4606663,0.92246366,0.058148682
6814.0,-39.811165,0.16840333,0.25473627,101.38469,0.46066701,0.92222583,0.066117197
6816.0,-42.628922,0.16873665,0.22536558,101.38637,0.46066776,0.92203844,0.074679397
6818.0,-45.137772,0.16886984,0.19918334,101.38806,0.4606685,0.92189282,0.083673216
6820.0,-47.358196,0.16885379,0.17586139,101.38975,0.46066922,0.92178088,0.092862234
6822.0,-49.317402,0.16870837,0.15518126,101.39143,0.46066996,0.92169994,0.10208583
6824.0,-51.038723,0.16845897,0.13690026,101.39311,0.46067071,0.9216463,0.11118462
6826.0,-52.54427,0.16813533,0.12072057,101.39478,0.46067142,0.92161584,0.1200041
6828.0,-53.864723,0.16775127,0.10640794,101.39644,0.46067217,0.92160666,0.12842916
6830.0,-55.016346,0.16731712,0.093806691,101.39808,0.46067289,0.92161727,0.1364014
6832.0,-56.02021,0.16684669,0.082698122,101.3997,0.4606736,0.92164552,0.14385852
6834.0,-56.904087,0.16634931,0.072857782,101.4013,0.46067429,0.92168969,0.15075785
6836.0,-57.673061,0.16583027,0.064193659,101.40288,0.46067497,0.92174864,0.15711977
6838.0,-58.341518,0.16530055,0.056504883,101.40444,0.46067566,0.92182022,0.1629656
6840.0,-58.908916,0.16475974,0.049798906,101.40598,0.46067634,0.92190444,0.16829461
6842.0,-59.39851,0.16420874,0.043933496,101.40749,0.46067703,0.92199999,0.17310299
6844.0,-59.837475,0.16364814,0.038747348,101.40899,0.46067768,0.92210543,0.17738537
6846.0,-60.228508,0.16308041,0.034198422,101.41046,0.46067831,0.92222017,0.18114632
6848.0,-60.574963,0.16250791,0.030213745,101.41191,0.46067896,0.92234337,0.18447043
6850.0,-60.879017,0.16193306,0.026722627,101.41334,0.46067959,0.92247421,0.1874527
6852.0,-61.15366,0.16135754,0.023633363,101.41474,0.46068022,0.92261165,0.19009221
6854.0,-61.399757,0.16078198,0.020913852,101.41612,0.46068084,0.92275524,0.19243695
6856.0,-61.617783,0.16020693,0.01853478,101.41748,0.46068144,0.92290443,0.19453534
6858.0,-61.816196,0.1596344,0.01641305,101.41882,0.46068203,0.92305833,0.19642681
6860.0,-61.995159,0.15906435,0.014536543,101.42013,0.4606826,0.92321664,0.19812709
6862.0,-62.154869,0.15849678,0.012892626,101.42142,0.4606832,0.923379,0.19965218
6864.0,-62.300335,0.15793306,0.011421577,101.42268,0.46068373,0.92354465,0.20104522
6866.0,-62.431747,0.15737309,0.010117814,101.42392,0.4606843,0.92371351,0.20230775
6868.0,-62.549484,0.15681683,0.0089733014,101.42514,0.46068484,0.92388517,0.20344354
6870.0,-62.65641,0.15626502,0.007949492,101.42634,0.4606854,0.92405921,0.20448336
6872.0,-62.752831,0.15571763,0.0070422771,101.42752,0.46068591,0.92423546,0.20542701
6874.0,-62.839256,0.15517469,0.0062447852,101.42867,0.46068645,0.92441368,0.20627685
6876.0,-62.917393,0.15463656,0.0055326782,101.4298,0.46068695,0.92459351,0.20705101
6878.0,-62.986961,0.15410313,0.0049128644,101.43092,0.46068746,0.92477494,0.20774473
6880.0,-63.04845,0.15357442,0.0043798806,101.43201,0.46068794,0.92495787,0.20836155
6882.0,-63.103424,0.15305075,0.003910868,101.43307,0.46068841,0.92514193,0.20891681
6884.0,-63.152851,0.15253231,0.0034924401,101.43412,0.46068889,0.92532682,0.20941943
6886.0,-63.197716,0.15201926,0.0031112102,101.43515,0.46068937,0.92551225,0.20987833
6888.0,-63.237186,0.15151136,0.0027799283,101.43616,0.46068981,0.9256984,0.21028659
6890.0,-63.270855,0.15100846,0.0025052852,101.43714,0.46069026,0.92588532,0.21064098
6892.0,-63.300594,0.15051094,0.0022608249,101.43811,0.46069071,0.92607248,0.21095835
6894.0,-63.327045,0.15001892,0.0020381617,101.43906,0.46069115,0.92625976,0.21124458
6896.0,-63.35083,0.14953245,0.0018289092,101.43998,0.46069157,0.92644697,0.21150556
6898.0,-63.371418,0.14905138,0.0016409574,101.44089,0.46069199,0.92663413,0.21173689
6900.0,-63.387749,0.14857544,0.0014894825,101.44177,0.46069241,0.92682153,0.21192953
6902.0,-63.401409,0.14810491,0.0013527591,101.44264,0.46069279,0.92700863,0.21209782
6904.0,-63.412739,0.14763984,0.0012264661,101.4435,0.46069318,0.92719543,0.21224511
