T,CAI,D,F,H,IAPP,IK,IK1,IKP,IKTOT,INA,ISI,J,M,V,X
1962.0,0.00018306445,0.0032569638,0.96646219,0.9789452,0.0,-0.30002925,1.2886528,1.9684322e-08,0.98862356,-2.3622659e-05,-0.057605084,0.98449534,0.0019769808,-83.518196,0.25702354
1964.0,0.00018296744,0.0032548327,0.96769303,0.97898048,0.0,-0.29793131,1.286869,1.9626105e-08,0.98893768,-2.3543165e-05,-0.057644784,0.98475063,0.0019745305,-83.525681,0.25486615
1966.0,0.00018289026,0.0032527186,0.96887875,0.97901553,0.0,-0.29584557,1.2850928,1.9568295e-08,0.98924732,-2.3463776e-05,-0.057681601,0.98498118,0.0019720958,-83.533119,0.25272691
1968.0,0.00018282977,0.0032506203,0.97002095,0.97905034,0.0,-0.29377192,1.2833245,1.9510894e-08,0.98955256,-2.3384553e-05,-0.057715673,0.98518962,0.0019696762,-83.54052,0.2506057
1970.0,0.00018278329,0.003248537,0.97112131,0.97908491,0.0,-0.29171035,1.2815639,1.94539e-08,0.98985356,-2.330556e-05,-0.057747141,0.98537827,0.001967272,-83.54789,0.24850237
1972.0,0.00018274852,0.003246468,0.97218126,0.9791193,0.0,-0.28966081,1.2798113,1.9397312e-08,0.99015045,-2.3226843e-05,-0.057776138,0.98554915,0.0019648834,-83.555214,0.24641676
1974.0,0.0001827235,0.0032444126,0.97320241,0.97915339,0.0,-0.28762323,1.2780665,1.9341135e-08,0.99044335,-2.3148452e-05,-0.057802785,0.98570418,0.0019625102,-83.5625,0.24434872
1976.0,0.0001827065,0.0032423709,0.97418606,0.97918731,0.0,-0.28559756,1.27633,1.9285363e-08,0.99073243,-2.3070423e-05,-0.057827197,0.98584491,0.0019601523,-83.569756,0.24229813
1978.0,0.00018269608,0.003240342,0.9751336,0.97922093,0.0,-0.28358376,1.2746015,1.9229999e-08,0.99101776,-2.2992794e-05,-0.057849489,0.98597294,0.00195781,-83.576965,0.24026482
1980.0,0.00018269099,0.0032383262,0.97604644,0.97925436,0.0,-0.28158182,1.2728812,1.917504e-08,0.99129939,-2.2915596e-05,-0.057869762,0.98608953,0.0019554833,-83.584137,0.23824866
1982.0,0.00018269016,0.0032363229,0.97692573,0.97928756,0.0,-0.27959165,1.2711692,1.9120488e-08,0.99157751,-2.2838854e-05,-0.057888109,0.98619592,0.001953172,-83.591263,0.23624952
1984.0,0.00018269269,0.0032343322,0.97777283,0.97932053,0.0,-0.27761322,1.2694654,1.9066341e-08,0.99185216,-2.2762591e-05,-0.057904631,0.9862932,0.0019508761,-83.598358,0.23426725
1986.0,0.00018269781,0.0032323538,0.97858876,0.97935325,0.0,-0.27564648,1.2677699,1.9012599e-08,0.99212354,-2.2686831e-05,-0.057919413,0.98638219,0.0019485957,-83.605408,0.23230171
1988.0,0.00018270485,0.0032303878,0.97937483,0.97938573,0.0,-0.27369142,1.266083,1.8959259e-08,0.99239159,-2.2611586e-05,-0.057932533,0.9864639,0.001946331,-83.612419,0.23035277
1990.0,0.00018271328,0.0032284344,0.98013204,0.97941798,0.0,-0.27174798,1.2644044,1.890632e-08,0.99265647,-2.2536875e-05,-0.057944074,0.98653901,0.0019440815,-83.619392,0.2284203
1992.0,0.00018272262,0.003226493,0.98086143,0.97944999,0.0,-0.2698161,1.2627343,1.8853783e-08,0.99291819,-2.2462711e-05,-0.057954114,0.98660821,0.0019418476,-83.626328,0.22650416
1994.0,0.00018273247,0.0032245638,0.98156404,0.97948176,0.0,-0.26789573,1.2610726,1.8801645e-08,0.99317694,-2.2389102e-05,-0.057962716,0.9866721,0.001939629,-83.633217,0.2246042
1996.0,0.00018274251,0.0032226469,0.98224092,0.97951335,0.0,-0.26598689,1.2594196,1.8749903e-08,0.9934327,-2.2316059e-05,-0.05796995,0.98673129,0.0019374258,-83.640068,0.22272031
1998.0,0.00018275247,0.0032207421,0.98289293,0.9795447,0.0,-0.26408949,1.2577751,1.8698557e-08,0.9936856,-2.2243588e-05,-0.057975881,0.98678619,0.0019352379,-83.646881,0.22085235
2000.0,0.00018276212,0.0032188494,0.98352098,0.97957581,0.0,-0.26220351,1.2561392,1.8647606e-08,0.99393564,-2.2171698e-05,-0.057980571,0.98683727,0.0019330654,-83.653656,0.21900018
