Time,T,V,S,I,V0,dv,a,di,r,L,b,S0,tme,virus_burst,virus_decay,tumor_growth,tumor_infection,infected_tumor_death
56.832,2530625525.131789,0.0,2530625525.131789,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30096990.46331887,0.0,0.0
56.896,2532550185.1466427,0.0,2532550185.1466427,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30048641.149560545,0.0,0.0
56.96,2534471751.5641026,0.0,2534471751.5641026,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,30000315.561091825,0.0,0.0
57.024,2536390225.911494,0.0,2536390225.911494,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29952013.960784946,0.0,0.0
57.088,2538305609.732913,0.0,2538305609.732913,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29903736.61004347,0.0,0.0
57.152,2540217904.5891356,0.0,2540217904.5891356,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29855483.768806066,0.0,0.0
57.216,2542127112.057517,0.0,2542127112.057517,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29807255.695550364,0.0,0.0
57.28,2544033233.7318983,0.0,2544033233.7318983,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29759052.64729673,0.0,0.0
57.344,2545936271.2225103,0.0,2545936271.2225103,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29710874.879612193,0.0,0.0
57.408,2547836226.15588,0.0,2547836226.15588,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29662722.646614235,0.0,0.0
57.472,2549733100.1747317,0.0,2549733100.1747317,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29614596.20097467,0.0,0.0
57.536,2551626894.937896,0.0,2551626894.937896,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29566495.793923534,0.0,0.0
57.6,2553517612.1202126,0.0,2553517612.1202126,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29518421.675252933,0.0,0.0
57.664,2555405253.4124355,0.0,2555405253.4124355,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29470374.093321,0.0,0.0
57.728,2557289820.5211406,0.0,2557289820.5211406,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29422353.295055702,0.0,0.0
57.792,2559171315.1686287,0.0,2559171315.1686287,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29374359.525958847,0.0,0.0
57.856,2561049739.092832,0.0,2561049739.092832,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29326393.03011,0.0,0.0
57.92,2562925094.047223,0.0,2562925094.047223,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29278454.050170265,0.0,0.0
57.984,2564797381.800716,0.0,2564797381.800716,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29230542.827386457,0.0,0.0
58.048,2566666604.137576,0.0,2566666604.137576,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29182659.60159483,0.0,0.0
58.112,2568532762.857325,0.0,2568532762.857325,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29134804.611225203,0.0,0.0
58.176,2570395859.774649,0.0,2570395859.774649,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29086978.093304817,0.0,0.0
58.24,2572255896.7193036,0.0,2572255896.7193036,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,29039180.283462353,0.0,0.0
58.304,2574112875.5360217,0.0,2574112875.5360217,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28991411.41593187,0.0,0.0
58.368,2575966798.0844193,0.0,2575966798.0844193,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28943671.723556913,0.0,0.0
58.432,2577817666.238906,0.0,2577817666.238906,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28895961.437794313,0.0,0.0
58.496,2579665481.8885894,0.0,2579665481.8885894,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28848280.78871838,0.0,0.0
58.56,2581510246.9371824,0.0,2581510246.9371824,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28800630.005024828,0.0,0.0
58.624,2583351963.302915,0.0,2583351963.302915,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28753009.314034764,0.0,0.0
58.688,2585190632.9184375,0.0,2585190632.9184375,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28705418.941698797,0.0,0.0
58.752,2587026257.73073,0.0,2587026257.73073,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28657859.112601046,0.0,0.0
58.816,2588858839.7010136,0.0,2588858839.7010136,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28610330.04996308,0.0,0.0
58.88,2590688380.804654,0.0,2590688380.804654,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28562831.975648172,0.0,0.0
58.944,2592514883.0310745,0.0,2592514883.0310745,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28515365.11016515,0.0,0.0
59.008,2594338348.3836613,0.0,2594338348.3836613,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28467929.67267259,0.0,0.0
59.072,2596158778.879675,0.0,2596158778.879675,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28420525.880982827,0.0,0.0
59.136,2597976176.5501575,0.0,2597976176.5501575,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28373153.951566067,0.0,0.0
59.2,2599790543.439843,0.0,2599790543.439843,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28325814.099554412,0.0,0.0
59.264,2601601881.607067,0.0,2601601881.607067,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28278506.538746025,0.0,0.0
59.328,2603410193.1236744,0.0,2603410193.1236744,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28231231.481609177,0.0,0.0
59.392,2605215480.074931,0.0,2605215480.074931,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28183989.13928632,0.0,0.0
59.456,2607017744.559434,0.0,2607017744.559434,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28136779.721598305,0.0,0.0
59.52,2608816988.6890187,0.0,2608816988.6890187,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28089603.43704833,0.0,0.0
59.584,2610613214.5886726,0.0,2610613214.5886726,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,28042460.49282621,0.0,0.0
59.648,2612406424.396443,0.0,2612406424.396443,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27995351.09481245,0.0,0.0
59.712,2614196620.263349,0.0,2614196620.263349,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27948275.447582304,0.0,0.0
59.776,2615983804.3532925,0.0,2615983804.3532925,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27901233.75441002,0.0,0.0
59.84,2617767978.847933,0.0,2617767978.847933,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27854226.21714202,0.0,0.0
59.904,2619549145.971113,0.0,2619549145.971113,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27807253.03555367,0.0,0.0
59.968,2621327307.934498,0.0,2621327307.934498,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27760314.408783063,0.0,0.0
60.032,2623102466.9564714,0.0,2623102466.9564714,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27713410.534836374,0.0,0.0
60.096,2624874625.2680116,0.0,2624874625.2680116,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27666541.610434946,0.0,0.0
60.16,2626643785.112603,0.0,2626643785.112603,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27619707.83101955,0.0,0.0
60.224,2628409948.7461514,0.0,2628409948.7461514,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27572909.39075427,0.0,0.0
60.288,2630173118.436902,0.0,2630173118.436902,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27526146.48253065,0.0,0.0
60.352,2631933296.4653497,0.0,2631933296.4653497,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27479419.297971833,0.0,0.0
60.416,2633690485.1241627,0.0,2633690485.1241627,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27432728.02743644,0.0,0.0
60.48,2635444686.71809,0.0,2635444686.71809,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27386072.860022835,0.0,0.0
60.544,2637195903.5638857,0.0,2637195903.5638857,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27339453.983573098,0.0,0.0
60.608,2638944137.9902177,0.0,2638944137.9902177,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27292871.584677193,0.0,0.0
60.672,2640689392.3375907,0.0,2640689392.3375907,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27246325.848676942,0.0,0.0
60.736,2642431668.958259,0.0,2642431668.958259,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27199816.95967017,0.0,0.0
60.8,2644170970.216146,0.0,2644170970.216146,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27153345.100514837,0.0,0.0
60.864,2645907298.486759,0.0,2645907298.486759,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27106910.452833015,0.0,0.0
60.928,2647640656.1571083,0.0,2647640656.1571083,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27060513.19701512,0.0,0.0
60.992,2649371045.625624,0.0,2649371045.625624,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,27014153.512223896,0.0,0.0
61.056,2651098469.302075,0.0,2651098469.302075,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26967831.57639855,0.0,0.0
61.12,2652822929.6074843,0.0,2652822929.6074843,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26921547.56625888,0.0,0.0
61.184,2654544428.97405,0.0,2654544428.97405,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26875301.657309353,0.0,0.0
61.248,2656262969.845062,0.0,2656262969.845062,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26829094.02384319,0.0,0.0
61.312,2657978554.674821,0.0,2657978554.674821,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26782924.838946488,0.0,0.0
61.376,2659691185.928558,0.0,2659691185.928558,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26736794.274502322,0.0,0.0
61.44,2661400866.0823507,0.0,2661400866.0823507,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26690702.501194898,0.0,0.0
61.504,2663107597.623047,0.0,2663107597.623047,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26644649.688513555,0.0,0.0
61.568,2664811383.0481796,0.0,2664811383.0481796,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26598636.004757002,0.0,0.0
61.632,2666512224.8658876,0.0,2666512224.8658876,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26552661.617037345,0.0,0.0
61.696,2668210125.5948386,0.0,2668210125.5948386,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26506726.691284206,0.0,0.0
61.76,2669905087.764143,0.0,2669905087.764143,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26460831.39224887,0.0,0.0
61.824,2671597113.913279,0.0,2671597113.913279,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26414975.88350842,0.0,0.0
61.888,2673286206.592013,0.0,2673286206.592013,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26369160.32746974,0.0,0.0
61.952,2674972368.3603153,0.0,2674972368.3603153,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26323384.885373738,0.0,0.0
62.016,2676655601.7882853,0.0,2676655601.7882853,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26277649.717299454,0.0,0.0
62.08,2678335909.456071,0.0,2678335909.456071,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26231954.98216815,0.0,0.0
62.144,2680013293.9537897,0.0,2680013293.9537897,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26186300.837747373,0.0,0.0
62.208,2681687757.88145,0.0,2681687757.88145,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26140687.44065519,0.0,0.0
62.272,2683359303.848872,0.0,2683359303.848872,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26095114.946364243,0.0,0.0
62.336,2685027934.475611,0.0,2685027934.475611,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26049583.509205833,0.0,0.0
62.4,2686693652.3908777,0.0,2686693652.3908777,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,26004093.2823741,0.0,0.0
62.464,2688356460.23346,0.0,2688356460.23346,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25958644.41793009,0.0,0.0
62.528,2690016360.651647,0.0,2690016360.651647,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25913237.066805907,0.0,0.0
62.592,2691673356.3031497,0.0,2691673356.3031497,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25867871.378808882,0.0,0.0
62.656,2693327449.8550243,0.0,2693327449.8550243,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25822547.502625525,0.0,0.0
62.72,2694978643.983596,0.0,2694978643.983596,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25777265.58582581,0.0,0.0
62.784,2696626941.3743806,0.0,2696626941.3743806,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25732025.77486719,0.0,0.0
62.848,2698272344.722008,0.0,2698272344.722008,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25686828.215098795,0.0,0.0
62.912,2699914856.7301464,0.0,2699914856.7301464,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25641673.050765466,0.0,0.0
62.976,2701554480.111425,0.0,2701554480.111425,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25596560.425011918,0.0,0.0
63.04,2703191217.587358,0.0,2703191217.587358,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25551490.479886804,0.0,0.0
63.104,2704825071.894895,0.0,2704825071.894895,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25506463.35616427,0.0,0.0
63.168,2706456045.9133787,0.0,2706456045.9133787,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25461479.189842016,0.0,0.0
63.232,2708084142.453427,0.0,2708084142.453427,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25416538.117958456,0.0,0.0
63.296,2709709364.280181,0.0,2709709364.280181,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25371640.277960934,0.0,0.0
63.36,2711331714.1674786,0.0,2711331714.1674786,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25326785.806215346,0.0,0.0
63.424,2712951194.897782,0.0,2712951194.897782,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25281974.83801016,0.0,0.0
63.488,2714567809.262101,0.0,2714567809.262101,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25237207.50756055,0.0,0.0
63.552,2716181560.059927,0.0,2716181560.059927,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25192483.94801235,0.0,0.0
63.616,2717792450.0991545,0.0,2717792450.0991545,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25147804.29144605,0.0,0.0
63.68,2719400482.1960125,0.0,2719400482.1960125,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25103168.6688809,0.0,0.0
63.744,2721005659.1749926,0.0,2721005659.1749926,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25058577.210278854,0.0,0.0
63.808,2722607983.8687763,0.0,2722607983.8687763,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,25014030.04454864,0.0,0.0
63.872,2724207459.118163,0.0,2724207459.118163,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,24969527.299549792,0.0,0.0
63.936,2725804087.772003,0.0,2725804087.772003,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,24925069.10209652,0.0,0.0
64.0,2727397872.6871204,0.0,2727397872.6871204,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,24880655.577961933,0.0,0.0
