data_set_T_baseline,data_set_EXC2_baseline,data_set_FV1_baseline,data_set_FV2_baseline,data_set_FV3_baseline,data_set_FV4_baseline,data_set_H1_baseline,data_set_H2_baseline,data_set_H3_baseline,data_set_H4_baseline,data_set_INH1_baseline,data_set_INH2_baseline,data_set_INH3_baseline,data_set_INH4_baseline,data_set_M2_baseline,data_set_M3_baseline,data_set_M4_baseline,data_set_V1_baseline,data_set_V2_baseline,data_set_V3_baseline,data_set_V4_baseline
6360.0,0.047770701,0.079617836,0.04510564,0.1007272,0.12091583,0.47961891,0.28851509,0.34165791,0.35619766,0.014404638,0.063471094,0.033109173,0.058858935,0.10834793,0.18837698,0.061045591,-51.580406,-42.210373,-38.756683,-37.935143
6370.0,0.047945514,0.079909191,0.045349263,0.10038705,0.12111181,0.4799515,0.28861585,0.34135991,0.35579208,0.014365058,0.06343805,0.033265147,0.058778953,0.10798784,0.18806016,0.061223589,-51.548653,-42.187805,-38.771725,-37.927773
6380.0,0.048122223,0.080203705,0.045590013,0.10003967,0.12129782,0.4802807,0.2887148,0.34106395,0.35538712,0.014324426,0.06340006,0.033418898,0.058694854,0.10763052,0.18774226,0.061401464,-51.516659,-42.165619,-38.787136,-37.920788
6390.0,0.04830138,0.080502294,0.045837205,0.099699154,0.12149668,0.48060647,0.28881186,0.34077001,0.35498285,0.014284845,0.063367777,0.033577159,0.058615781,0.10727595,0.18742326,0.061579213,-51.484333,-42.142952,-38.802288,-37.91333
6400.0,0.048482452,0.080804087,0.046079516,0.099348247,0.12168071,0.48092878,0.28890708,0.34047812,0.35457921,0.014243742,0.063328236,0.033731744,0.058530565,0.10692412,0.18710318,0.061756846,-51.451775,-42.120846,-38.817947,-37.906441
6410.0,0.048666302,0.081110507,0.04633205,0.099009678,0.1218867,0.48124763,0.28900045,0.34018824,0.35417619,0.01420451,0.06329862,0.033893567,0.05845397,0.10657503,0.186782,0.061934356,-51.418827,-42.097927,-38.833107,-37.898735
6420.0,0.048851933,0.081419885,0.046574321,0.098652534,0.12206484,0.48156303,0.28909197,0.3399004,0.35377386,0.01416254,0.063255638,0.034047835,0.058365937,0.10622867,0.18645974,0.062111758,-51.385677,-42.07605,-38.849148,-37.892082
6430.0,0.049041025,0.081735045,0.046837229,0.098322958,0.12228999,0.48187491,0.28918168,0.3396146,0.35337216,0.01412472,0.063234195,0.034216836,0.058296502,0.10588504,0.18613635,0.062289037,-51.352024,-42.052429,-38.863995,-37.883682
6440.0,0.049231339,0.082052231,0.04707633,0.0979544,0.12245458,0.48218331,0.28926954,0.33933082,0.35297108,0.014081119,0.06318406,0.034368526,0.058202378,0.10554411,0.18581189,0.062466219,-51.318275,-42.031059,-38.880653,-37.877556
6450.0,0.049427435,0.082379058,0.047377247,0.097673617,0.12276497,0.48248819,0.28935558,0.33904907,0.35257065,0.014050677,0.063201368,0.034564596,0.058166303,0.10520589,0.18548629,0.062643275,-51.283627,-42.004307,-38.893379,-37.866013
6460.0,0.049622238,0.082703732,0.047604781,0.097279578,0.12289411,0.48278952,0.28943977,0.33876935,0.35217085,0.014003359,0.063133717,0.034707572,0.058057245,0.10487037,0.18515962,0.062820256,-51.249325,-41.984188,-38.911297,-37.861217
6470.0,0.049822383,0.083037309,0.047881216,0.096955717,0.12313863,0.48308727,0.28952217,0.33849168,0.35177171,0.013966544,0.063119628,0.03488566,0.057994436,0.10453754,0.18483183,0.062997118,-51.214214,-41.959866,-38.926067,-37.852154
6480.0,0.050023276,0.083372124,0.048116311,0.096569501,0.12328307,0.48338148,0.2896027,0.33821604,0.35137317,0.013920434,0.063058689,0.035033941,0.057891168,0.1042074,0.18450293,0.063173912,-51.1791,-41.939285,-38.943745,-37.846806
6490.0,0.050229196,0.08371532,0.048390709,0.096233711,0.12351858,0.48367211,0.28968146,0.33794242,0.35097525,0.013881993,0.063038677,0.035210356,0.057822384,0.10387994,0.1841729,0.063350596,-51.143242,-41.915386,-38.959164,-37.838097
6500.0,0.0504365,0.084060833,0.04863628,0.095854856,0.12368049,0.48395911,0.28975835,0.33767086,0.35057795,0.013837065,0.062984958,0.03536579,0.057725567,0.10355514,0.18384176,0.063527204,-51.107273,-41.894108,-38.97662,-37.832115
6510.0,0.050648384,0.084413975,0.04890532,0.095503956,0.12389819,0.48424247,0.28983349,0.33740133,0.35018128,0.013796467,0.062955521,0.0355381,0.057648376,0.10323301,0.18350948,0.063703731,-51.070652,-41.870911,-38.99284,-37.824089
6520.0,0.050862759,0.084771268,0.049161211,0.095130891,0.12408019,0.48452216,0.28990677,0.33713385,0.34978521,0.013752564,0.062909395,0.035700735,0.057557262,0.10291354,0.18317607,0.063880183,-51.033737,-41.848957,-39.010147,-37.817387
6530.0,0.051081296,0.08513549,0.049430124,0.094773635,0.12429139,0.48479816,0.28997827,0.33686841,0.34938973,0.013711075,0.062876299,0.035872646,0.057477172,0.10259672,0.18284149,0.064056568,-50.996254,-41.826008,-39.026775,-37.80962
6540.0,0.051303722,0.085506201,0.049706776,0.094419189,0.12451618,0.4850705,0.29004794,0.33660501,0.34899488,0.013670142,0.062848039,0.036049873,0.057400666,0.10228255,0.18250577,0.064232886,-50.958256,-41.802517,-39.043327,-37.801365
6550.0,0.051529754,0.085882924,0.049984321,0.094062269,0.12473787,0.48533905,0.2901158,0.33634368,0.34860066,0.013628852,0.06281817,0.036227487,0.057323318,0.10197102,0.18216887,0.064409144,-50.919788,-41.779076,-39.060055,-37.793236
6560.0,0.051760662,0.086267769,0.05027914,0.093725942,0.12499885,0.48560384,0.29018191,0.33608443,0.348207,0.013590726,0.06280566,0.036417425,0.057260416,0.10166211,0.18183079,0.06458535,-50.880653,-41.754311,-39.075867,-37.783684
6570.0,0.051994503,0.086657502,0.050555293,0.093356349,0.12521116,0.48586485,0.29024616,0.3358272,0.3478139,0.013547711,0.062769562,0.036593731,0.057176944,0.10135584,0.18149155,0.064761527,-50.841179,-41.731239,-39.093304,-37.775925
6580.0,0.052232031,0.087053388,0.050819688,0.092967711,0.12539548,0.48612204,0.29030862,0.33557206,0.34742141,0.013501896,0.062719926,0.036761586,0.057081375,0.1010522,0.18115112,0.064937674,-50.801247,-41.709259,-39.111702,-37.769196
6590.0,0.052476257,0.087460428,0.051126935,0.092632703,0.12567647,0.48637533,0.2903693,0.33531898,0.34702951,0.013464235,0.062713765,0.036959983,0.057022795,0.10075118,0.18080945,0.065113775,-50.760361,-41.683853,-39.127621,-37.758957
6600.0,0.05272691,0.087878183,0.051473614,0.092340276,0.12604013,0.48662475,0.29042819,0.33506802,0.3466382,0.013433137,0.062743917,0.037186176,0.056995209,0.10045276,0.18046655,0.06528984,-50.718575,-41.655361,-39.141556,-37.745735
6610.0,0.052982934,0.088304892,0.051838726,0.092063338,0.12643482,0.48687023,0.29048526,0.33481911,0.34624743,0.013404439,0.062787548,0.037424978,0.056980122,0.10015695,0.18012239,0.06546589,-50.676083,-41.625549,-39.154793,-37.731422
6620.0,0.053237129,0.088728547,0.052057538,0.091597468,0.12650669,0.48711175,0.29054052,0.33457229,0.3458572,0.013347283,0.062683322,0.037559856,0.056836121,0.099863775,0.17977709,0.065642022,-50.634071,-41.607777,-39.177135,-37.728821
6630.0,0.053496927,0.089161545,0.052265879,0.091110781,0.12656562,0.48734921,0.29059392,0.33432755,0.34546748,0.013287332,0.062569596,0.037687808,0.056679618,0.099573217,0.1794305,0.065818168,-50.591324,-41.590919,-39.200588,-37.726688
6640.0,0.053768631,0.089614384,0.052623078,0.090803519,0.12693417,0.48758262,0.2906456,0.33408496,0.34507838,0.013254452,0.0625972,0.037920557,0.056648504,0.09928523,0.17908254,0.065994263,-50.546818,-41.562168,-39.215454,-37.713367
6650.0,0.054048602,0.090080999,0.053029958,0.090554714,0.12740703,0.48781192,0.29069549,0.33384448,0.34468979,0.013230445,0.062671877,0.038188327,0.056658611,0.098999828,0.17873326,0.06617038,-50.501171,-41.52964,-39.227524,-37.696331
6660.0,0.054343145,0.09057191,0.053609319,0.090511858,0.12825096,0.48803708,0.29074362,0.33360618,0.34430179,0.013237746,0.062913492,0.038578138,0.056813132,0.098716997,0.17838255,0.066346474,-50.453373,-41.48373,-39.229603,-37.66605
6670.0,0.054614246,0.091023743,0.053558894,0.089677826,0.12772885,0.48825797,0.29078975,0.33336988,0.34391412,0.013125661,0.062531665,0.038521778,0.056422688,0.098436892,0.17803086,0.066522919,-50.409588,-41.487709,-39.270302,-37.684761
6680.0,0.054918665,0.091531113,0.054042071,0.08950299,0.12837048,0.48847464,0.29083422,0.33313584,0.34352708,0.013113432,0.062676951,0.038843766,0.056488968,0.098159268,0.17767748,0.066699199,-50.360653,-41.449741,-39.278873,-37.661777
6690.0,0.055205531,0.092009217,0.05401814,0.088687487,0.12790643,0.48868692,0.29087672,0.33290386,0.34314039,0.013004532,0.06231755,0.038806207,0.056114811,0.09788435,0.17732301,0.0668758,-50.314762,-41.451614,-39.319069,-37.678391
6700.0,0.055520348,0.092533916,0.054414533,0.088386245,0.12834267,0.48889479,0.29091755,0.33267415,0.3427543,0.01297342,0.062367089,0.039065853,0.056098171,0.097611941,0.17696686,0.067052335,-50.264648,-41.420692,-39.334,-37.662769
6710.0,0.055846639,0.093077727,0.054874294,0.088149048,0.12890954,0.48909822,0.29095653,0.33244663,0.34236872,0.012952274,0.062473103,0.039370053,0.056129359,0.097342111,0.17660922,0.067228965,-50.212975,-41.385094,-39.345791,-37.64254
6720.0,0.056170437,0.093617395,0.055091027,0.087611005,0.12895861,0.48929706,0.29099363,0.33222127,0.3419835,0.012885755,0.062342554,0.039502546,0.055952262,0.097074933,0.17625023,0.067405865,-50.161961,-41.368408,-39.372639,-37.640793
6730.0,0.056529716,0.094216198,0.055844583,0.087701157,0.13014264,0.48949131,0.29102904,0.33199829,0.34159887,0.012914784,0.062722102,0.04001388,0.056218896,0.096810244,0.17588939,0.067582697,-50.105667,-41.310875,-39.36813,-37.598793
6740.0,0.05686019,0.094766982,0.055790968,0.08681675,0.12960882,0.48968077,0.29106238,0.33177733,0.34121442,0.012796226,0.062323172,0.039955024,0.05580483,0.096548326,0.17552748,0.06776008,-50.054169,-41.314941,-39.412548,-37.617687
6750.0,0.057242099,0.0954035,0.056562882,0.086908154,0.13082334,0.48986545,0.29109409,0.33155882,0.34083059,0.012825869,0.062712207,0.040478896,0.056077532,0.096288845,0.17516345,0.067937337,-49.994991,-41.256706,-39.40794,-37.574795
6760.0,0.057602406,0.096004009,0.056631763,0.086146705,0.13055544,0.49004516,0.29112375,0.33134246,0.34044695,0.01272667,0.062426243,0.040506829,0.055755548,0.096032128,0.17479819,0.068115138,-49.93948,-41.251549,-39.446472,-37.584225
6770.0,0.057971645,0.096619405,0.056615576,0.085285567,0.13011155,0.49021983,0.29115149,0.33112839,0.34006366,0.012612369,0.062060568,0.040474925,0.055363178,0.095778041,0.17443126,0.068293266,-49.882915,-41.252758,-39.490425,-37.599892
6780.0,0.058380634,0.097301058,0.057128709,0.085026808,0.13077046,0.49038938,0.29117751,0.33091679,0.33968085,0.012589908,0.062188376,0.040815748,0.055400677,0.095526479,0.17406227,0.068471476,-49.820633,-41.214493,-39.503712,-37.576656
6790.0,0.058793727,0.097989544,0.057404086,0.084474899,0.13093069,0.49055356,0.29120153,0.33070749,0.33929828,0.012523323,0.062087432,0.040988985,0.055234931,0.0952776,0.17369157,0.068650141,-49.758121,-41.194088,-39.532173,-37.571018
6800.0,0.059246168,0.09874361,0.058138832,0.084428407,0.13203681,0.49071231,0.29122376,0.33050072,0.33891612,0.012534103,0.062406711,0.041485138,0.055434436,0.095031269,0.17331874,0.068829007,-49.690105,-41.140095,-39.53458,-37.532276
6810.0,0.059683297,0.099472165,0.05816346,0.083558686,0.13167593,0.49086544,0.29124388,0.33029622,0.338534,0.012419974,0.062063623,0.041481871,0.055050448,0.094787754,0.17294432,0.069008619,-49.624825,-41.138298,-39.579796,-37.544884
6820.0,0.060156047,0.10026008,0.058481675,0.083009474,0.13192552,0.49101272,0.29126212,0.33009431,0.3381522,0.012355067,0.061990216,0.041685283,0.054898765,0.094546847,0.1725677,0.069188595,-49.554707,-41.11512,-39.60857,-37.53616
6830.0,0.060678728,0.10113121,0.059343729,0.083032802,0.13328108,0.49115404,0.29127851,0.32989502,0.33777073,0.012378316,0.062403183,0.042270292,0.05516788,0.094308533,0.17218859,0.069368891,-49.477745,-41.052925,-39.607346,-37.489017
6840.0,0.061187185,0.10197864,0.059374832,0.082110152,0.13293338,0.49128905,0.2912927,0.32969815,0.33738917,0.01225777,0.062049754,0.042271566,0.054762017,0.094073102,0.17180772,0.069550142,-49.403442,-41.050697,-39.656063,-37.501072
6850.0,0.061736897,0.10289483,0.059622798,0.081415676,0.13304073,0.49141756,0.29130486,0.32950398,0.33700776,0.01217257,0.06189445,0.042425714,0.054523893,0.093840361,0.17142431,0.069731995,-49.323727,-41.03297,-39.693062,-37.497349
6860.0,0.062344205,0.103907,0.060341395,0.081190802,0.13409854,0.49153924,0.29131508,0.32931265,0.3366265,0.012160329,0.062151082,0.042909764,0.054638281,0.093610302,0.17103814,0.069914423,-49.236382,-40.981995,-39.705105,-37.460785
6870.0,0.062965564,0.10494261,0.060537521,0.080366306,0.13410015,0.49165377,0.29132304,0.329124,0.33624506,0.01205729,0.06192895,0.04302752,0.054326095,0.093383156,0.17064957,0.070097931,-49.147793,-40.968178,-39.749523,-37.460728
6880.0,0.063649185,0.10608197,0.061059475,0.079855241,0.13475586,0.4917607,0.29132894,0.32893831,0.33586362,0.012003244,0.061987676,0.043373477,0.054252703,0.093158796,0.17025794,0.070282288,-49.051216,-40.931614,-39.777264,-37.438187
6890.0,0.06438151,0.10730252,0.061445497,0.079148091,0.13514355,0.49185961,0.29133251,0.32875562,0.33548194,0.011920664,0.061913051,0.043624476,0.054050289,0.092937358,0.16986328,0.070467815,-48.948765,-40.904762,-39.815914,-37.424904
6900.0,0.065205529,0.10867588,0.062363826,0.078942575,0.13658202,0.49194992,0.29133394,0.32857618,0.33510008,0.011916552,0.0622891,0.044247396,0.054233305,0.09271878,0.16946501,0.070654407,-48.834705,-40.841507,-39.827206,-37.375893
6910.0,0.066072717,0.1101212,0.062489916,0.077847332,0.13647076,0.49203089,0.29133275,0.32839987,0.3347176,0.011777978,0.061960008,0.044317488,0.053778276,0.092503406,0.16906343,0.070842795,-48.71603,-40.83289,-39.887844,-37.379669
6920.0,0.067054152,0.11175693,0.062880769,0.076946385,0.13689351,0.49210173,0.29132915,0.32822713,0.33433461,0.011671701,0.061843578,0.044573136,0.053490106,0.092291117,0.16865762,0.071032792,-48.583355,-40.806282,-39.938313,-37.365337
6930.0,0.068176754,0.11362793,0.063510507,0.076178774,0.13778961,0.49216136,0.29132289,0.32805824,0.33395091,0.011589191,0.061905149,0.044995781,0.053333599,0.092082046,0.1682471,0.071224719,-48.433659,-40.763733,-39.981743,-37.335087
6940.0,0.069464959,0.11577494,0.064019829,0.075151287,0.13846719,0.49220842,0.29131377,0.32789338,0.33356613,0.011470919,0.061831005,0.045335256,0.053024027,0.091876447,0.16783138,0.07141912,-48.264507,-40.729607,-40.040508,-37.312321
6950.0,0.07102336,0.11837227,0.065246724,0.074636921,0.14053659,0.49224111,0.2913017,0.32773325,0.33318016,0.011437664,0.062312946,0.046174861,0.05316063,0.091674373,0.16740917,0.07161621,-48.063484,-40.648426,-40.070202,-37.243362
6960.0,0.072874218,0.12145703,0.065516099,0.072928943,0.14080198,0.49225679,0.2912859,0.3275781,0.33279207,0.011228148,0.061931409,0.04634976,0.052472856,0.0914765,0.16698,0.071817391,-47.829636,-40.630795,-40.170177,-37.234581
6970.0,0.075319469,0.12553245,0.067245707,0.072179496,0.1438619,0.49225181,0.29126638,0.32742938,0.33240181,0.011180365,0.062647037,0.047540523,0.052654486,0.091282874,0.16654092,0.072022818,-47.528408,-40.519154,-40.214729,-37.134312
6980.0,0.078581013,0.13096835,0.067825027,0.069671251,0.14473359,0.49222025,0.29124153,0.32728809,0.33200768,0.01087991,0.062231317,0.047931697,0.051699571,0.091094881,0.16609016,0.072235249,-47.139389,-40.482357,-40.367001,-37.106071
6990.0,0.083579466,0.13929911,0.069594152,0.066938065,0.14775209,0.49215189,0.29121011,0.3271575,0.33160836,0.010583539,0.062398903,0.049144097,0.051000375,0.090913735,0.1656214,0.072456792,-46.568989,-40.371761,-40.538815,-37.009365
7000.0,0.092617527,0.15436254,0.073119879,0.062508643,0.1531603,0.492026,0.29116806,0.32704374,0.33120045,0.010110985,0.062825426,0.051529944,0.050064854,0.090743296,0.16512351,0.072693147,-45.606293,-40.158897,-40.831612,-36.840107
7010.0,0.11594891,0.19324818,0.083405577,0.051656984,0.1624878,0.49178711,0.29110208,0.32696593,0.33077681,0.0088944398,0.06269373,0.058167737,0.048267316,0.090596944,0.16456464,0.072956629,-43.432327,-39.587799,-41.640362,-36.55933
7020.0,0.2817139,0.46952316,0.40824082,0.0034706679,0.049085766,0.49113822,0.29087174,0.32711011,0.33038369,0.00117012,0.01566281,0.24739878,0.12403405,0.090699874,0.16377848,0.073182791,-32.976471,-31.48497,-52.639725,-41.855419
7030.0,0.46763587,0.77939314,0.92821741,0.00018488115,0.0013041375,0.48863757,0.28923109,0.32907701,0.33132806,4.2672207e-05,0.00044115918,0.55699563,0.27854842,0.093603387,0.16269414,0.07283847,-21.902935,-19.761505,-64.382446,-56.563633
7040.0,0.46845439,0.78075731,0.92709017,0.00018511065,0.0013053818,0.48563585,0.28727898,0.33126161,0.33251229,4.2719559e-05,0.0004415944,0.55631936,0.27821034,0.096840039,0.16161484,0.072480373,-21.839319,-19.828691,-64.377487,-56.559814
7050.0,0.46725875,0.77876455,0.92414939,0.0001871179,0.0013186258,0.48266643,0.28536251,0.33343369,0.33368972,4.3169122e-05,0.00044610957,0.55455554,0.27732903,0.10005032,0.16054271,0.072124116,-21.93215,-19.999569,-64.334335,-56.519382
7060.0,0.46605095,0.77675158,0.92111826,0.00018806828,0.0013324453,0.47973526,0.28348362,0.3355923,0.33485946,4.3495213e-05,0.00045051202,0.55273759,0.27642012,0.10323267,0.15947773,0.071769685,-22.025316,-20.169445,-64.314072,-56.477623
7070.0,0.46484894,0.77474821,0.91801238,0.00019001935,0.0013467993,0.4768416,0.28164139,0.33773777,0.33602151,4.3954409e-05,0.00045534503,0.55087477,0.27548921,0.10638689,0.15841983,0.071417071,-22.117445,-20.337429,-64.272781,-56.434708
7080.0,0.46365231,0.77275383,0.91483098,0.00019111179,0.0013616756,0.47398472,0.27983478,0.33986971,0.33717576,4.4314107e-05,0.00046010286,0.54896665,0.2745353,0.10951284,0.15736897,0.071066283,-22.208586,-20.503593,-64.24984,-56.390705
7090.0,0.46246132,0.77076888,0.91157603,0.00019354007,0.0013771255,0.47116393,0.27806285,0.34198844,0.33832213,4.4849392e-05,0.00046539347,0.54701447,0.2735599,0.11261036,0.15632513,0.070717305,-22.298737,-20.667873,-64.199333,-56.345516
7100.0,0.46127534,0.76879221,0.9082461,0.00019444404,0.0013931213,0.46837848,0.27632469,0.3440935,0.33946052,4.5202327e-05,0.00047043629,0.5450173,0.27256134,0.11567929,0.15528822,0.070370123,-22.387968,-20.830379,-64.180687,-56.299259
7110.0,0.46009469,0.76682448,0.90484411,0.00019702617,0.0014097332,0.46562773,0.2746194,0.34618533,0.34059092,4.5774268e-05,0.00047611701,0.54297698,0.27154189,0.11871948,0.15425822,0.070024744,-22.476269,-20.991014,-64.127907,-56.251778
7120.0,0.45891866,0.76486444,0.9013685,0.00019795101,0.0014269241,0.46291101,0.27294615,0.34826341,0.34171319,4.6147739e-05,0.00048152401,0.54089242,0.27049962,0.12173079,0.15323509,0.069681153,-22.563709,-21.149906,-64.109169,-56.203224
7130.0,0.45774776,0.76291293,0.89782292,0.00020102331,0.0014447782,0.46022773,0.2713041,0.35032824,0.34282729,4.6799585e-05,0.00048770974,0.53876603,0.26943734,0.12471307,0.15221876,0.069339342,-22.650269,-21.306938,-64.047554,-56.153416
7140.0,0.456581,0.76096833,0.89420497,0.00020172201,0.0014632352,0.4575772,0.26969242,0.35237914,0.34393314,4.716378e-05,0.00049343548,0.53659612,0.26835227,0.12766619,0.15120922,0.068999313,-22.736034,-21.462275,-64.033676,-56.102566
7150.0,0.45541915,0.75903195,0.89051974,0.00020517349,0.0014824077,0.45495889,0.26811042,0.35441682,0.34503067,4.7882804e-05,0.00050011917,0.53438598,0.26724824,0.13059001,0.15020639,0.068661056,-22.820965,-21.615757,-63.965797,-56.050415
7160.0,0.45426106,0.75710177,0.88676381,0.00020572399,0.001502211,0.45237219,0.26655728,0.35644042,0.34611979,4.8248665e-05,0.0005062088,0.5321334,0.26612172,0.13348439,0.14921024,0.068324558,-22.905159,-21.767588,-63.955078,-55.997257
7170.0,0.45310768,0.75517946,0.88294393,0.0002098062,0.0015227889,0.44981655,0.26503229,0.35845083,0.34720042,4.9067607e-05,0.00051348435,0.5298425,0.26497757,0.13634923,0.14822073,0.067989826,-22.98856,-21.917566,-63.876465,-55.942753
7180.0,0.45195755,0.75326258,0.87905508,0.0002099963,0.0015440162,0.4472914,0.26353475,0.36044699,0.34827253,4.940978e-05,0.00051990384,0.52751029,0.26381102,0.1391844,0.14723782,0.067656845,-23.071287,-22.06595,-63.872841,-55.887291
