T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
5420.0,0.01015302,0.016921699,0.0021125092,0.53252351,0.0022281527,0.86314464,0.35735261,0.21130462,0.44619098,0.41413143,0.66211426,0.066598862,0.1444498,0.0013120685,0.24026933,0.26026708,0.16564499,0.039633334,-64.496735,-54.631058,-29.478888,-54.417408,-17.266739
5430.0,0.010346612,0.017244354,0.002258207,0.51854748,0.0024557507,0.85999107,0.35943013,0.21260704,0.44465107,0.41486531,0.65658873,0.06485527,0.14074454,0.0014040392,0.23402382,0.25897771,0.16943242,0.039444864,-64.34301,-54.363693,-29.703104,-54.027454,-17.478271
5440.0,0.010542773,0.017571289,0.0024065641,0.50498641,0.0026175855,0.8567192,0.36147672,0.21387902,0.44314486,0.41556698,0.65118456,0.063162565,0.1371316,0.0014962901,0.22796585,0.25769535,0.17306666,0.039258145,-64.190094,-54.108582,-29.920216,-53.771526,-17.693571
5450.0,0.010741907,0.017903179,0.0025674186,0.49191731,0.0028484967,0.85347927,0.36349288,0.2151214,0.44167081,0.41623849,0.64589804,0.061532393,0.13367222,0.0015974211,0.22213303,0.25642002,0.17655295,0.039073192,-64.037697,-53.849136,-30.129333,-53.432446,-17.902765
5460.0,0.010943624,0.018239373,0.0027380458,0.47930685,0.0031037489,0.85021955,0.36547914,0.21633482,0.44022757,0.4168798,0.64072555,0.059959911,0.13034397,0.0017049025,0.21650949,0.25515169,0.17989653,0.038890082,-63.88612,-53.591076,-30.33128,-53.088142,-18.109409
5470.0,0.011147698,0.018579498,0.0029179512,0.46713868,0.003375533,0.84692758,0.36743602,0.21751997,0.43881384,0.41749135,0.63566351,0.058442965,0.1271401,0.0018182814,0.21108779,0.25389037,0.18310247,0.038708881,-63.735538,-53.335804,-30.526541,-52.751282,-18.314367
5480.0,0.011353417,0.018922361,0.0030998294,0.45533624,0.0036138801,0.84352505,0.36936408,0.21867748,0.43742836,0.41807327,0.6307084,0.056971237,0.12402495,0.0019321752,0.20583126,0.25263608,0.18617581,0.038529668,-63.586456,-53.093216,-30.71653,-52.477413,-18.522451
5490.0,0.0115615,0.019269167,0.003296002,0.44399095,0.0039128279,0.8401401,0.37126386,0.21980816,0.43607008,0.41862684,0.62585747,0.05555756,0.1210514,0.0020558578,0.20078473,0.25138879,0.18912122,0.038352486,-63.438335,-52.846973,-30.899921,-52.158298,-18.725832
5500.0,0.011771456,0.019619094,0.0035015468,0.4330447,0.0042335871,0.83671528,0.37313595,0.22091267,0.43473792,0.41915232,0.62110764,0.054194089,0.11819214,0.0021855999,0.19592057,0.25014853,0.19194336,0.038177419,-63.291504,-52.604172,-31.077759,-51.841854,-18.928093
5510.0,0.011983175,0.019971957,0.0037166562,0.42248333,0.0045776269,0.83324784,0.37498084,0.22199164,0.43343091,0.4196502,0.61645621,0.05287908,0.11544378,0.0023215462,0.19123249,0.24891531,0.19464672,0.038004551,-63.146015,-52.36483,-31.250349,-51.527946,-19.129419
5520.0,0.012196553,0.020327589,0.0039414326,0.41229168,0.0049460023,0.8297345,0.37679905,0.22304578,0.43214816,0.42012095,0.61190051,0.051610649,0.11280256,0.0024637796,0.18671368,0.24768911,0.19723557,0.037833959,-63.001915,-52.129047,-31.417999,-51.216869,-19.330027
5530.0,0.012411704,0.020686174,0.0041785082,0.40247554,0.0053511402,0.82619029,0.37859115,0.22407575,0.43088877,0.42056522,0.60743809,0.050389711,0.11027374,0.0026141277,0.18236755,0.24646994,0.19971402,0.037665728,-62.859093,-51.894455,-31.580643,-50.900322,-19.529089
5540.0,0.012628048,0.021046747,0.0044215,0.39296713,0.0057650055,0.82256353,0.38035765,0.22508213,0.42965198,0.42098331,0.60306662,0.049207367,0.10783063,0.0027682001,0.17816167,0.24525781,0.20208608,0.037499961,-62.717903,-51.667381,-31.739428,-50.60067,-19.729494
5550.0,0.01284594,0.021409899,0.0046757418,0.38379407,0.0062137651,0.81889212,0.38209903,0.22606561,0.42843702,0.42137581,0.59878391,0.048067465,0.10548853,0.0029297203,0.17411005,0.24405271,0.20435546,0.037336744,-62.578075,-51.442722,-31.8939,-50.299019,-19.929123
5560.0,0.013065052,0.021775087,0.0049380763,0.37491739,0.0066853659,0.81514657,0.3838158,0.22702675,0.4272432,0.42174318,0.59458786,0.046964955,0.1032333,0.003096553,0.17019424,0.24285464,0.20652585,0.037176181,-62.439785,-51.223316,-32.044712,-50.004505,-20.129564
5570.0,0.013285747,0.022142911,0.0052132374,0.36636046,0.0071986732,0.81135631,0.38550845,0.22796617,0.42606986,0.42208594,0.59047663,0.045903038,0.10107692,0.0032719157,0.16642618,0.24166362,0.20860066,0.03701837,-62.302769,-51.00531,-32.191448,-49.706535,-20.329222
5580.0,0.013507486,0.022512477,0.005495436,0.35806558,0.0077342787,0.80747706,0.38717744,0.22888447,0.42491639,0.42240447,0.58644825,0.04487421,0.098997988,0.0034519474,0.16277814,0.24047965,0.21058325,0.036863431,-62.167328,-50.793308,-32.335079,-49.417316,-20.530405
5590.0,0.013730667,0.022884443,0.0057895207,0.35005748,0.0083108982,0.80353814,0.38882324,0.22978221,0.4237822,0.42269921,0.58250105,0.043881848,0.097008787,0.0036399304,0.15926273,0.23930274,0.21247679,0.036711469,-62.03318,-50.583599,-32.475147,-49.127369,-20.731548
5600.0,0.013954961,0.023258269,0.0060924743,0.34230295,0.0089200577,0.79951209,0.39044628,0.23065993,0.42266676,0.42297062,0.57863337,0.042921666,0.09509781,0.0038338858,0.15586406,0.23813288,0.21428432,0.03656261,-61.900494,-50.378361,-32.612194,-48.841972,-20.934019
5610.0,0.014180709,0.023634516,0.0064080856,0.33481938,0.0095753958,0.79542094,0.39204699,0.23151822,0.42156953,0.42321908,0.5748437,0.041996054,0.093273848,0.004036359,0.15259115,0.23697007,0.21600871,0.036416978,-61.769032,-50.175064,-32.745869,-48.555748,-21.136663
5620.0,0.014408002,0.024013337,0.0067391871,0.3276172,0.010287672,0.79126918,0.39362583,0.23235761,0.42049006,0.42344508,0.57113063,0.041106466,0.091542944,0.0042492654,0.1494495,0.2358143,0.21765278,0.036274686,-61.638718,-49.972218,-32.875927,-48.265873,-21.339258
5630.0,0.014638158,0.02439693,0.007101927,0.32079956,0.011104438,0.78714758,0.39518321,0.23317869,0.41942784,0.42364904,0.5674929,0.040266514,0.089947216,0.0044832448,0.14649038,0.2346656,0.21921907,0.036135871,-61.508789,-49.761047,-33.000401,-47.956974,-21.537468
5640.0,0.014863042,0.024771737,0.0073924121,0.31363618,0.011725547,0.78247535,0.39671949,0.23398156,0.41838238,0.42383069,0.5639286,0.039380405,0.088199429,0.0046699583,0.143354,0.23352396,0.22071081,0.036000755,-61.383747,-49.599525,-33.132698,-47.736763,-21.758799
5650.0,0.015092403,0.025154004,0.0077365716,0.30700484,0.012522334,0.77794236,0.39823508,0.23476727,0.41735336,0.42399126,0.56043732,0.038563438,0.086648002,0.0048923898,0.14047314,0.23238938,0.22212972,0.035869367,-61.258099,-49.416119,-33.256638,-47.470562,-21.970276
5660.0,0.015322121,0.025536867,0.0080823256,0.30053931,0.013345168,0.77325863,0.39973041,0.2355361,0.41634035,0.4241308,0.55701762,0.037767593,0.085149162,0.0051162988,0.13766739,0.23126183,0.2234785,0.035741899,-61.134109,-49.239841,-33.378925,-47.212662,-22.185572
5670.0,0.015554558,0.025924264,0.0084626107,0.29444954,0.014292245,0.768592,0.40120587,0.23628865,0.41534296,0.42424983,0.55366862,0.037020579,0.083789051,0.0053634113,0.13504109,0.23014131,0.22475931,0.035618473,-61.010479,-49.054394,-33.495483,-46.93457,-22.396976
5680.0,0.015783653,0.026306089,0.0087949457,0.28821087,0.01512728,0.76350653,0.4026618,0.23702519,0.41436076,0.42434826,0.55038899,0.03625327,0.082355119,0.005579513,0.13233338,0.22902784,0.22597478,0.035499319,-60.890373,-48.898975,-33.616356,-46.704052,-22.623993
5690.0,0.016016031,0.026693385,0.0091731651,0.28241464,0.016125182,0.75848681,0.40409857,0.23774649,0.41339347,0.424427,0.54717821,0.03554371,0.081089512,0.0058264025,0.12983854,0.22792137,0.22712667,0.035384495,-60.770267,-48.729031,-33.730061,-46.444466,-22.84479
5700.0,0.016252201,0.027087003,0.0096073598,0.27710167,0.017317092,0.75357646,0.40551662,0.23845306,0.41244075,0.4244864,0.54403555,0.034897465,0.080012575,0.0061107576,0.12757796,0.22682188,0.22821707,0.035274159,-60.649925,-48.54229,-33.835537,-46.154369,-23.057772
5710.0,0.016479768,0.027466279,0.0099206893,0.27124149,0.018195821,0.74786675,0.40691623,0.23914491,0.41150209,0.42452607,0.54095954,0.034178123,0.078693949,0.0063163303,0.12503487,0.22572941,0.22924879,0.035168629,-60.535564,-48.412651,-33.953331,-45.952801,-23.301865
5720.0,0.016715195,0.027858658,0.010357131,0.26624838,0.019469973,0.74258697,0.40829787,0.23982319,0.41057739,0.4245474,0.53795034,0.033573098,0.077728055,0.0066036782,0.12291891,0.22464384,0.23022288,0.035067823,-60.418858,-48.238674,-34.054962,-45.67688,-23.524334
5730.0,0.016944522,0.028240871,0.01071193,0.26096424,0.020549135,0.73670161,0.40966186,0.24048789,0.40966609,0.42455003,0.53500658,0.032928769,0.076625086,0.0068381405,0.12064749,0.22356524,0.23114219,0.034972079,-60.306702,-48.102509,-34.163853,-45.456692,-23.768841
5740.0,0.017172931,0.028621551,0.011064185,0.25584635,0.021663627,0.73060322,0.41100857,0.24113968,0.408768,0.42453459,0.53212804,0.032305751,0.075577609,0.0070717833,0.11845012,0.22249351,0.23200832,0.03488148,-60.196449,-47.971664,-34.270683,-45.240875,-24.018518
5750.0,0.017402031,0.029003385,0.011442517,0.25104654,0.022899888,0.72442359,0.41233844,0.24177912,0.40788275,0.42450163,0.52931422,0.031724315,0.07465253,0.0073235082,0.1164037,0.22142863,0.23282309,0.034796137,-60.087284,-47.835644,-34.372154,-45.013828,-24.267908
5760.0,0.017629977,0.029383296,0.011823028,0.24643712,0.024190599,0.71803027,0.41365179,0.24240665,0.40701008,0.42445144,0.52656472,0.031167498,0.073795199,0.0075776293,0.11444361,0.22037056,0.2335885,0.034716208,-59.980042,-47.703251,-34.470821,-44.789211,-24.522303
5770.0,0.017854717,0.029757863,0.01217663,0.24187602,0.025451809,0.7112664,0.41494903,0.24302268,0.4061496,0.42438439,0.52387893,0.03061628,0.072942063,0.0078150146,0.1124972,0.21931925,0.2343065,0.034641843,-59.875618,-47.583942,-34.569687,-44.58075,-24.787661
5780.0,0.018079523,0.03013254,0.012558464,0.23763797,0.026847383,0.70437968,0.41623056,0.24362783,0.40530103,0.424301,0.52125692,0.030107455,0.072216466,0.0080720261,0.11070462,0.21827465,0.23497871,0.034573119,-59.77243,-47.458889,-34.662693,-44.361492,-25.054068
5790.0,0.018299926,0.030499877,0.012898296,0.23338254,0.028169669,0.69700885,0.41749674,0.2442224,0.40446404,0.42420158,0.51869833,0.029595362,0.071464188,0.008302371,0.10889163,0.21723671,0.23560715,0.034510206,-59.672462,-47.350712,-34.757236,-44.163742,-25.335243
5800.0,0.018521104,0.030868508,0.013284765,0.22952639,0.029685272,0.68953639,0.41874796,0.24480703,0.40363836,0.42408672,0.51620334,0.029136077,0.070877701,0.0085645644,0.1072723,0.21620536,0.23619322,0.034453124,-59.573311,-47.231056,-34.843948,-43.947876,-25.616379
5810.0,0.018735711,0.031226184,0.013595242,0.22549953,0.031025792,0.68134487,0.41998458,0.24538194,0.40282366,0.42395654,0.51377189,0.028652828,0.070192613,0.0087776612,0.10555336,0.21518055,0.23673898,0.034402087,-59.478195,-47.137386,-34.9356,-43.765678,-25.920326
5820.0,0.018957635,0.031596061,0.014062947,0.22233792,0.032899417,0.67344052,0.42120698,0.24594794,0.4020198,0.42381203,0.51140493,0.028285731,0.069901064,0.0090957563,0.10427094,0.21416217,0.23724525,0.034356982,-59.380936,-47.000195,-35.008373,-43.523392,-26.2097
5830.0,0.019163314,0.031938858,0.014284999,0.21825865,0.034082074,0.6639117,0.42241547,0.2465048,0.40122625,0.42365259,0.50910223,0.027793562,0.069154456,0.0092526414,0.10250189,0.21315026,0.23771472,0.034318261,-59.291775,-46.93663,-35.103371,-43.377228,-26.553797
5840.0,0.019371616,0.032286026,0.014577605,0.21464105,0.035538152,0.65407503,0.42361036,0.2470534,0.40044299,0.42347929,0.50686562,0.027363203,0.068614528,0.0094573256,0.10096175,0.21214467,0.23814781,0.034285739,-59.202415,-46.854336,-35.188694,-43.203854,-26.903999
5850.0,0.019588588,0.032647647,0.015037722,0.21184357,0.037580092,0.64416075,0.42479199,0.24759427,0.39966986,0.42329261,0.50469697,0.027044147,0.068471789,0.0097742351,0.099840917,0.21114531,0.2385454,0.034259442,-59.110321,-46.728165,-35.255394,-42.971905,-27.252247
5860.0,0.01979238,0.032987297,0.015264003,0.20818193,0.038966425,0.63218951,0.42596054,0.2481271,0.39890647,0.42309195,0.50259799,0.026607238,0.067899048,0.0099377297,0.098261073,0.21015224,0.23890968,0.034239888,-59.024712,-46.667507,-35.343678,-42.821236,-27.667028
5870.0,0.019997956,0.033329926,0.015497299,0.2046245,0.040457543,0.61882949,0.42711622,0.24865258,0.39815283,0.42287794,0.50057274,0.026184926,0.067385882,0.01010753,0.096730217,0.2091653,0.23924068,0.034227032,-58.939213,-46.605885,-35.43055,-42.664814,-28.123337
5880.0,0.020210775,0.033684622,0.015790511,0.20131904,0.04224579,0.60364395,0.42825913,0.24917102,0.39740899,0.42265055,0.49862686,0.025798567,0.067029878,0.010319223,0.095330715,0.20818445,0.23953865,0.034221109,-58.851589,-46.529716,-35.512283,-42.484344,-28.634626
5890.0,0.020432983,0.034054969,0.016110918,0.19803423,0.044274282,0.58532315,0.42938924,0.24968261,0.39667502,0.42240947,0.49676892,0.025418391,0.066751525,0.010552037,0.093948677,0.20720965,0.23980348,0.034222588,-58.761047,-46.448063,-35.594505,-42.288269,-29.242683
5900.0,0.02066832,0.034447201,0.01638517,0.19431771,0.046393715,0.56116909,0.43050623,0.25018734,0.3959513,0.42215371,0.49501365,0.024985621,0.066383898,0.010758976,0.092358522,0.20624088,0.24003406,0.034232259,-58.666183,-46.379433,-35.688778,-42.092346,-30.032736
5910.0,0.020936999,0.034894999,0.016674262,0.19001248,0.049011681,0.52541661,0.43160933,0.25068527,0.39523873,0.42188156,0.4933894,0.024486735,0.066006877,0.010984791,0.090507895,0.20527814,0.24022688,0.034251444,-58.559147,-46.308296,-35.799717,-41.861771,-31.185968
5920.0,0.021289775,0.035482958,0.017062776,0.18430507,0.053058162,0.45846283,0.43269673,0.25117615,0.39453977,0.42158872,0.49196208,0.023834007,0.065679818,0.011298829,0.088056117,0.20432147,0.2403727,0.034283195,-58.420601,-46.214584,-35.949791,-41.527397,-33.33226
5930.0,0.021893848,0.036489744,0.01749672,0.17298339,0.06125088,0.2724663,0.43376279,0.25165865,0.39386174,0.42126161,0.49094239,0.022541687,0.065080784,0.01172305,0.083091542,0.2033712,0.24044344,0.034337196,-58.188416,-46.112362,-36.258518,-40.918282,-39.857162
5940.0,0.022998469,0.038330778,0.017428461,0.1578729,0.077996649,0.051832844,0.4347921,0.25213411,0.3932223,0.42086369,0.4909448,0.020904064,0.066024683,0.012017011,0.076271348,0.202427,0.24037479,0.034443762,-57.779339,-46.128273,-36.696564,-39.879532,-55.252056
5950.0,0.023523483,0.039205804,0.017124252,0.15613294,0.082065284,0.028963175,0.43578589,0.25261512,0.39260465,0.42041335,0.49184787,0.020747596,0.066775478,0.011915857,0.075397097,0.20148595,0.240234,0.034594629,-57.591484,-46.199947,-36.749149,-39.658443,-60.098713
5960.0,0.023649875,0.039416458,0.017230449,0.15562725,0.082557969,0.026926292,0.43676713,0.25309536,0.39199087,0.41995811,0.4929519,0.020691777,0.066786751,0.01198943,0.0752014,0.2005495,0.2400872,0.034750365,-57.54686,-46.174786,-36.764523,-39.632355,-60.698853
5970.0,0.023705984,0.039509974,0.01735295,0.15527734,0.082820289,0.0266682,0.43774262,0.25357231,0.39138007,0.41950256,0.49407849,0.020651972,0.066770971,0.012068176,0.075080685,0.19961819,0.23993756,0.034906778,-57.527122,-46.14595,-36.775181,-39.618523,-60.778027
5980.0,0.023748774,0.039581291,0.017479833,0.15494972,0.083044581,0.026602674,0.43871361,0.2540459,0.39077207,0.41904733,0.49520549,0.020614386,0.066749804,0.012148792,0.074971326,0.19869202,0.23978579,0.035063352,-57.512104,-46.116291,-36.785183,-39.606724,-60.798244
5990.0,0.023789234,0.039648723,0.017606499,0.1546237,0.083257928,0.026558558,0.43968028,0.25451612,0.39016682,0.41859242,0.49633041,0.020576833,0.066725783,0.012229058,0.074862622,0.19777098,0.239632,0.035220008,-57.497921,-46.086895,-36.795151,-39.595531,-60.811886
6000.0,0.023829328,0.039715547,0.017734103,0.15430067,0.083470061,0.026517278,0.44064274,0.25498298,0.38956431,0.41813791,0.49745294,0.020539636,0.066702202,0.012309863,0.074755535,0.19685504,0.2394762,0.035376739,-57.483894,-46.057491,-36.805042,-39.584427,-60.824669
6010.0,0.023869364,0.039782271,0.01786232,0.15397932,0.083680265,0.026476683,0.44160098,0.25544649,0.3889645,0.41768378,0.49857304,0.020502619,0.066678494,0.012390997,0.074649394,0.19594419,0.23931845,0.035533525,-57.46991,-46.028152,-36.814903,-39.573448,-60.837257
6020.0,0.023909394,0.039848991,0.017991113,0.15365943,0.083888523,0.026436523,0.44255504,0.25590667,0.38836744,0.41723004,0.49969068,0.020465758,0.066654608,0.012472438,0.07454408,0.19503838,0.23915875,0.035690363,-57.455948,-45.99889,-36.824734,-39.562595,-60.849731
6030.0,0.023949437,0.039915729,0.018120553,0.15334119,0.084095195,0.026396772,0.4435049,0.25636354,0.38777307,0.41677675,0.50080591,0.020429077,0.066630676,0.012554236,0.074439697,0.1941376,0.23899715,0.035847247,-57.442005,-45.969688,-36.83453,-39.551853,-60.862099
6040.0,0.023989495,0.039982494,0.018250614,0.15302444,0.084300227,0.026357407,0.44445065,0.2568171,0.38718137,0.41632384,0.50191867,0.020392558,0.066606663,0.012636374,0.074336179,0.19324183,0.23883367,0.036004167,-57.428078,-45.940548,-36.844296,-39.541218,-60.874359
6050.0,0.024029575,0.040049292,0.018381333,0.15270923,0.084503792,0.026318427,0.44539222,0.25726736,0.38659236,0.41587135,0.50302905,0.020356212,0.066582628,0.012718875,0.074233554,0.19235106,0.23866832,0.036161114,-57.414169,-45.911469,-36.854034,-39.530678,-60.88652
6060.0,0.024069678,0.040116128,0.018512709,0.15239556,0.084705956,0.026279818,0.44632968,0.25771436,0.38600603,0.41541934,0.50413692,0.020320034,0.066558592,0.012801745,0.074131817,0.19146524,0.23850115,0.036318086,-57.400272,-45.882446,-36.863739,-39.520237,-60.898582
6070.0,0.024109809,0.040183015,0.018644782,0.15208347,0.084906898,0.026241576,0.44726306,0.25815812,0.38542232,0.41496775,0.50524235,0.020284038,0.066534609,0.012885007,0.074030995,0.19058438,0.23833217,0.03647507,-57.386387,-45.853474,-36.873409,-39.50988,-60.910545
6080.0,0.024149975,0.040249959,0.018777577,0.15177301,0.085106783,0.026203696,0.44819233,0.25859863,0.38484126,0.4145166,0.50634527,0.020248227,0.066510744,0.012968682,0.073931128,0.18970843,0.23816139,0.036632061,-57.372513,-45.824543,-36.883049,-39.499603,-60.922413
6090.0,0.024190178,0.040316965,0.018911161,0.1514643,0.085305884,0.026166178,0.44911754,0.25903589,0.38426283,0.41406593,0.50744575,0.020212624,0.066487126,0.013052814,0.073832281,0.18883736,0.23798884,0.036789056,-57.358646,-45.795643,-36.892651,-39.489384,-60.934185
6100.0,0.024230428,0.040384047,0.01904561,0.15115751,0.085504562,0.026129022,0.4500387,0.25946996,0.38368705,0.41361573,0.50854379,0.020177258,0.066463895,0.013137457,0.073734567,0.18797119,0.23781458,0.036946047,-57.344788,-45.766758,-36.902206,-39.47921,-60.945858
6110.0,0.024270734,0.040451221,0.019181071,0.15085304,0.085703403,0.026092241,0.45095581,0.25990081,0.38311383,0.41316602,0.50963932,0.020142181,0.066441342,0.01322271,0.073638193,0.18710986,0.23763858,0.037103023,-57.330929,-45.737858,-36.911705,-39.469051,-60.957428
6120.0,0.024311107,0.040518511,0.01931777,0.15055144,0.085903324,0.026055856,0.45186889,0.2603285,0.38254324,0.41271675,0.51073235,0.02010748,0.066419885,0.013308729,0.073543482,0.18625335,0.23746088,0.037259988,-57.317074,-45.708893,-36.921131,-39.458855,-60.968891
6130.0,0.024351573,0.040585954,0.019456131,0.15025382,0.086105995,0.02601992,0.45277798,0.26075301,0.3819752,0.41226801,0.51182294,0.020073317,0.066400327,0.013395798,0.073451057,0.18540168,0.2372815,0.037416924,-57.303207,-45.679779,-36.930447,-39.448544,-60.980228
6140.0,0.024392165,0.040653609,0.019596921,0.1499622,0.086314395,0.025984528,0.45368308,0.26117435,0.38140976,0.41181976,0.51291102,0.020039992,0.066384114,0.013484441,0.073362067,0.18455477,0.23710047,0.037573833,-57.289318,-45.650364,-36.93959,-39.437962,-60.991405
