Time,NADH,O2,H2O2,per3,coI,ArH,coII,Ar,NADrad,super,coIII,per2,NAD2,NAD,O2g,NADHres,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v131,v132,v14
8.19,0.6551942294590686,0.5754208877172307,4.445490862622178e-08,1.3999970739080694,1.488872288953423e-08,499.9999969603435,3.9120725797836236e-07,3.0396562845899937e-06,9.747389016945252e-08,4.636185389783034e-08,2.010339537306026e-06,5.096564134543259e-07,0.0,0.0,12.0,0.0,1.0,1.1310373354276325e-06,1.1202613559560994e-06,1.1166542099265766e-06,1.0171388645602364e-06,1.1217702482111641e-06,1.1034098165645702e-06,4.2988429936875325e-14,7.838224610507023e-12,5.700695558859895e-13,2.456336898354061e-07,2.9326694586066815e-08,0.08,0.07200000000000001,0.003452525326303384,1.3940956800416494e-06
8.2,0.655994204168612,0.576106319042983,4.456273254380513e-08,1.3999970593605588,1.492489517069702e-08,499.99999695294554,3.922030299874655e-07,3.0470542813091743e-06,9.774080043132398e-08,4.654564450575047e-08,2.0216894730879083e-06,5.118220438758616e-07,0.0,0.0,12.0,0.0,1.0,1.1337672188313306e-06,1.1229785013311686e-06,1.1193671309807312e-06,1.0197278717530777e-06,1.1261818551360973e-06,1.1077840123795743e-06,4.332994044911399e-14,7.904061892927752e-12,5.731958441373541e-13,2.463062997301215e-07,2.9486391370237882e-08,0.08,0.07200000000000001,0.0034566379142578984,1.3991949638281815e-06
8.21,0.6567941787997995,0.5767917091710163,4.467068383924396e-08,1.3999970447612484,1.4961110141192997e-08,499.99999694554543,3.932000412970839e-07,3.0544542887287676e-06,9.800785781996684e-08,4.672980985296328e-08,2.033084797504891e-06,5.13992803496752e-07,0.0,0.0,12.0,0.0,1.0,1.1365003108905314e-06,1.125698856523301e-06,1.12208325373477e-06,1.0223201011271575e-06,1.1306023964833725e-06,1.1121671268388624e-06,4.367350257788209e-14,7.970331430791816e-12,5.763324116675302e-13,2.4697928036040155e-07,2.964667876304939e-08,0.08,0.07200000000000001,0.0034607502550260977,1.4043034573729956e-06
8.22,0.6575941533525057,0.5774770581036754,4.4778762500934217e-08,1.399997030110044,1.499736779045117e-08,499.99999693814345,3.9419829180184164e-07,3.0618562782910603e-06,9.827506133988491e-08,4.691434922811742e-08,2.0445256070687277e-06,5.161686904452899e-07,0.0,0.0,12.0,0.0,1.0,1.1392366113125467e-06,1.1284224212395964e-06,1.1248025773958693e-06,1.0249155524084994e-06,1.1350318661502998e-06,1.116559143011467e-06,4.401912326995523e-14,8.037035177825785e-12,5.794792608814885e-13,2.476526292174983e-07,2.980755768435728e-08,0.08,0.07200000000000001,0.0034648623486220526,1.4094211509069047e-06
8.23,0.658394127826615,0.5781623658432996,4.488696851734626e-08,1.3999970154068646,1.5033668331728007e-08,499.99999693073954,3.951977811650341e-07,3.0692602294729286e-06,9.854241145342442e-08,4.7099265690617724e-08,2.056011987785708e-06,5.183496993159212e-07,0.0,0.0,12.0,0.0,1.0,1.1419761198047147e-06,1.1311491951890399e-06,1.127525117958264e-06,1.027514224721671e-06,1.1394702748363144e-06,1.1209601337102357e-06,4.4366816571908e-14,8.10417517014209e-12,5.826364113033595e-13,2.4832634746642095e-07,2.99690288490656e-08,0.08,0.07200000000000001,0.003468974195059798,1.4145480382997215e-06
8.24,0.6591941022220029,0.578847632392233,4.499530187688346e-08,1.3999970006516171,1.507001177680336e-08,499.9999969233337,3.9619850925818565e-07,3.0766661145189744e-06,9.880990731066556e-08,4.7284558905650864e-08,2.0675440351185387e-06,5.20535827884058e-07,0.0,0.0,12.0,0.0,1.0,1.1447188360743902e-06,1.1338791780789167e-06,1.1302508763054423e-06,1.0301161177326357e-06,1.143917618073495e-06,1.1253700909657806e-06,4.471659021803933e-14,8.171753378831292e-12,5.858038669645392e-13,2.49000432965273e-07,3.013109315460179e-08,0.08,0.07200000000000001,0.003473085794353398,1.4196841100380353e-06
8.25,0.6599940765385409,0.5795328577528237,4.5103762567911763e-08,1.3999969858442014,1.5106398024563136e-08,499.99999691592586,3.972004760694988e-07,3.0840739016213206e-06,9.907754732638299e-08,4.7470226636511756e-08,2.079121849828674e-06,5.227270757075133e-07,0.0,0.0,12.0,0.0,1.0,1.1474647598289494e-06,1.1366123696155616e-06,1.1329798448538475e-06,1.0327212314107192e-06,1.1483738828239875e-06,1.129788961543779e-06,4.506844833843581e-14,8.239771738948697e-12,5.889816230526996e-13,2.4967488171919033e-07,3.029375160095518e-08,0.08,0.07200000000000001,0.0034771971465169423,1.4248293546740248e-06
8.26,0.6607940507761046,0.5802180419274166,4.521235057883288e-08,1.3999969709845244,1.5142827081687123e-08,499.99999690851627,3.9820368147576895e-07,3.091483562841496e-06,9.934533061743903e-08,4.76562684624678e-08,2.0907455276181975e-06,5.249234406422213e-07,0.0,0.0,12.0,0.0,1.0,1.150213890775792e-06,1.139348769506216e-06,1.1357120241044637e-06,1.0353295654355901e-06,1.152839064109646e-06,1.134216735429964e-06,4.542239847533606e-14,8.308232227126473e-12,5.921696829292961e-13,2.5034969150256736e-07,3.045700508912321e-08,0.08,0.07200000000000001,0.0034813082515644995,1.4299837624784436e-06
8.27,0.6615940249345698,0.5809031849183559,4.532106589804852e-08,1.3999969560724919,1.5179298954855122e-08,499.99999690110474,3.992081253537917e-07,3.0988950702410302e-06,9.961325630069599e-08,4.784268396278639e-08,2.102415164189193e-06,5.271249205441154e-07,0.0,0.0,12.0,0.0,1.0,1.1529662286223372e-06,1.1420883774581175e-06,1.1384474145582754e-06,1.0379411194869167e-06,1.1573131569032558e-06,1.138653402610066e-06,4.577844817526116e-14,8.377136824033918e-12,5.95368049849689e-13,2.51024860089798e-07,3.062085451939119e-08,0.08,0.07200000000000001,0.0034854191095101354,1.4351473236594616e-06
8.28,0.6623939990138119,0.5815882867279867,4.54299085139604e-08,1.3999969411080113,1.521581365074692e-08,499.9999968936914,4.002138075803626e-07,3.1063083958814507e-06,9.988132349301618e-08,4.802947271673492e-08,2.1141308552437448e-06,5.293315132691297e-07,0.0,0.0,12.0,0.0,1.0,1.1557217730760279e-06,1.1448311931785046e-06,1.141186016716267e-06,1.0405558932443673e-06,1.1617961561285416e-06,1.1430989530698127e-06,4.613660498895168e-14,8.446487514366696e-12,5.985767269629927e-13,2.5170038525527633e-07,3.0785300791332574e-08,0.08,0.07200000000000001,0.00348952972036792,1.4403200283626652e-06
8.29,0.6631939730137065,0.5822733473586537,4.5538878414970245e-08,1.3999969260909886,1.5252371176042307e-08,499.99999688627634,4.012207280322771e-07,3.1137235118242873e-06,1.0014953131126191e-07,4.821663430358078e-08,2.125892696483935e-06,5.315432166731978e-07,0.0,0.0,12.0,0.0,1.0,1.1584805238443266e-06,1.1475772163746132e-06,1.1439278310794227e-06,1.0431738863876099e-06,1.1662880566601754e-06,1.147553376794929e-06,4.649687647130486e-14,8.516286286836033e-12,6.017957173119258e-13,2.523762647733958e-07,3.09503448038089e-08,0.08,0.07200000000000001,0.003493640084151922,1.445501866671058e-06
8.3,0.6639939469341409,0.5829583668126912,4.564797558953996e-08,1.3999969110213424,1.5288971454169523e-08,499.99999687885935,4.0222888667380815e-07,3.1211404004569146e-06,1.004178776057994e-07,4.840417030471362e-08,2.1377007758055087e-06,5.337600247550096e-07,0.0,0.0,12.0,0.0,1.0,1.1612424806347186e-06,1.1503264467552047e-06,1.1466728519048597e-06,1.045795098823754e-06,1.1707888385574707e-06,1.152016711421551e-06,4.6859274057754394e-14,8.586534994506399e-12,6.050250085711986e-13,2.530524932269891e-07,3.1115987230108204e-08,0.08,0.07200000000000001,0.0034977502008761473,1.4506928334044941e-06
8.31,0.6647939207750212,0.5836433450924161,4.575720002623614e-08,1.399996895899011,1.5325614263767615e-08,499.99999687144077,4.0323828362136645e-07,3.128559062125173e-06,1.0068635802433422e-07,4.8592085783567243e-08,2.1495551675275963e-06,5.359819248048248e-07,0.0,0.0,12.0,0.0,1.0,1.1640076431547081e-06,1.1530788840316933e-06,1.1494210625905075e-06,1.0484195308554676e-06,1.1752984560499012e-06,1.156489077458294e-06,4.722381601595116e-14,8.65723524762965e-12,6.082645615322647e-13,2.537290596481999e-07,3.128222835021598e-08,0.08,0.07200000000000001,0.0035018600705544966,1.4558929317004918e-06
8.32,0.6655938945361911,0.5843282822002022,4.5866551713288856e-08,1.3999968807238674,1.5362299848892904e-08,499.99999686402043,4.0424891850232254e-07,3.1359794394483428e-06,1.0095497529490975e-07,4.8780374610725423e-08,2.161455989610632e-06,5.382089256768007e-07,0.0,0.0,12.0,0.0,1.0,1.1667760111118252e-06,1.1558345279069584e-06,1.152172481440589e-06,1.0510471815139137e-06,1.1798169458727693e-06,1.1609703290244748e-06,4.759049894325411e-14,8.728389441287041e-12,6.115144222077503e-13,2.5440597091157173e-07,3.144906970055412e-08,0.08,0.07200000000000001,0.003505969693201213,1.4611021378014908e-06
8.33,0.6663938682175269,0.5850131781383936,4.5976030639103125e-08,1.3999968654958193,1.5399028211688337e-08,499.99999685659833,4.052607911982391e-07,3.1434015050506667e-06,1.0122372846536968e-07,4.896903647456267e-08,2.1734033373312872e-06,5.404410250166678e-07,0.0,0.0,12.0,0.0,1.0,1.1695475842136196e-06,1.1585933780883143e-06,1.1549271086158256e-06,1.053678050491155e-06,1.184344301850874e-06,1.165460458702549e-06,4.795933066494098e-14,8.799999570550019e-12,6.147745922658535e-13,2.550832246175715e-07,3.161651216413719e-08,0.08,0.07200000000000001,0.0035100790688303617,1.4663204418180568e-06
8.34,0.6671938418189047,0.5856980329093345,4.608563679208393e-08,1.3999968502147737,1.5435799354296847e-08,499.99999684917464,4.0627390159067876e-07,3.150825231556388e-06,1.0149261658355769e-07,4.915807106345346e-08,2.185397305966234e-06,5.426782204701567e-07,0.0,0.0,12.0,0.0,1.0,1.1723223621676625e-06,1.1613554342830726e-06,1.1576849442769374e-06,1.0563121374792545e-06,1.188880517756221e-06,1.1699594590749705e-06,4.8330319013590805e-14,8.872067634286836e-12,6.18045073258623e-13,2.5576081836666565e-07,3.17845566232109e-08,0.08,0.07200000000000001,0.0035141881974560074,1.4715478337994324e-06
8.35,0.667993815340201,0.5863828465153692,4.619537016063627e-08,1.3999968348806378,1.5472613278861373e-08,499.99999684174924,4.072882495612043e-07,3.1582505915897504e-06,1.0176163869731747e-07,4.934747806577229e-08,2.197437990792143e-06,5.449205096829977e-07,0.0,0.0,12.0,0.0,1.0,1.1751003446815468e-06,1.1641206961985442e-06,1.160445988584644e-06,1.0589494421702754e-06,1.1934255873080314e-06,1.1744673227241894e-06,4.870347182903755e-14,8.944595635149971e-12,6.213258666218029e-13,2.564387497593207e-07,3.1953203959252203e-08,0.08,0.07200000000000001,0.0035182970790922155,1.476784303733539e-06
8.36,0.6687937887812917,0.5870676189588419,4.630523073316515e-08,1.3999968194933188,1.5509469987524853e-08,499.99999683432225,4.083038349913783e-07,3.165677557774997e-06,1.020307938544927e-07,4.953725716989369e-08,2.2095254870856854e-06,5.471678903009215e-07,0.0,0.0,12.0,0.0,1.0,1.1778815314628866e-06,1.1668891635420388e-06,1.1632102416996665e-06,1.06158996425628e-06,1.1979795041727494e-06,1.178984042232654e-06,4.907879695832367e-14,9.017585579563486e-12,6.246169736746791e-13,2.571170163960028e-07,3.2122455052969474e-08,0.08,0.07200000000000001,0.003522405713753051,1.4820298415469725e-06
8.37,0.6695937621420536,0.5877523502420964,4.641521849807554e-08,1.399996804052724,1.554636948243023e-08,499.99999682689366,4.0932065776276335e-07,3.1731061027363703e-06,1.0230008110292708e-07,4.972740806419213e-08,2.2216598901235332e-06,5.494203599696584e-07,0.0,0.0,12.0,0.0,1.0,1.1806659222193178e-06,1.1696608360208635e-06,1.1659777037827246e-06,1.0642337034293312e-06,1.2025422619640493e-06,1.1835096101828089e-06,4.9456302255653614e-14,9.0910394777103e-12,6.279183956199275e-13,2.577956158771783e-07,3.229231078430253e-08,0.08,0.07200000000000001,0.0035265141014525782,1.487284437105009e-06
8.38,0.6703937354223625,0.5884370403674772,4.652533344377248e-08,1.39999678855876,1.5583311765720442e-08,499.9999968194636,4.1033871775692247e-07,3.1805361990981152e-06,1.0256949949046434e-07,4.991793043704215e-08,2.2338412951823595e-06,5.516779163349393e-07,0.0,0.0,12.0,0.0,1.0,1.1834535166584977e-06,1.172435713342325e-06,1.1687483749945396e-06,1.0668806593814928e-06,1.207113854242846e-06,1.1880440191570962e-06,4.9835995582347584e-14,9.164959343519409e-12,6.312301335434619e-13,2.58474545803313e-07,3.246277203242284e-08,0.08,0.07200000000000001,0.0035306222422048636,1.4925480802115997e-06
8.39,0.6711937086220947,0.5891216893373283,4.663557555866092e-08,1.3999967730113347,1.562029683953842e-08,499.99999681203195,4.113580148554179e-07,3.187967819484473e-06,1.0283904806494805e-07,5.0108823976818176e-08,2.246069797538832e-06,5.539405570424938e-07,0.0,0.0,12.0,0.0,1.0,1.1862443144881048e-06,1.1752137952137282e-06,1.1715222554958305e-06,1.0695308318048262e-06,1.211694274517298e-06,1.1925872617379536e-06,5.0217884806794966e-14,9.239347194652964e-12,6.345521884142818e-13,2.591538037748727e-07,3.263383967573347e-08,0.08,0.07200000000000001,0.00353473013602397,1.4978207606093729e-06
8.4,0.6719936817411266,0.5898062971539939,4.6745944831145874e-08,1.3999967574103551,1.56573247060271e-08,499.9999968045989,4.1237854893981245e-07,3.1954009365196873e-06,1.0310872587422197e-07,5.030008837189474e-08,2.2583454924696233e-06,5.562082797380528e-07,0.0,0.0,12.0,0.0,1.0,1.1890383154158402e-06,1.1779950813423765e-06,1.1742993454473177e-06,1.0721842203913949e-06,1.2162835162428215e-06,1.1971393305078182e-06,5.0601977804408405e-14,9.314205052493409e-12,6.378845610843271e-13,2.598333873923231e-07,3.2805514591869374e-08,0.08,0.07200000000000001,0.0035388377829239635,1.503102467979636e-06
8.41,0.6727936547793343,0.5904908638198182,4.685644124963235e-08,1.3999967417557286,1.5694395367329428e-08,499.9999967971643,4.134003198916689e-07,3.2028355228280013e-06,1.0337853196612976e-07,5.049172331064634e-08,2.270668475251405e-06,5.584810820673469e-07,0.0,0.0,12.0,0.0,1.0,1.191835519149425e-06,1.1807795714355722e-06,1.1770796450097217e-06,1.0748408248332618e-06,1.220881572822093e-06,1.2017002180491233e-06,5.098828245757734e-14,9.38953494213042e-12,6.412272522883268e-13,2.6051329425612977e-07,3.2977797657697443e-08,0.08,0.07200000000000001,0.0035429451829189092,1.5083931919423718e-06
8.42,0.6735936277365944,0.5911753893371452,4.6967064802525317e-08,1.3999967260473618,1.5731508825588336e-08,499.99999678972824,4.1442332759254976e-07,3.210271551033659e-06,1.0364846538851514e-07,5.068372848144748e-08,2.2830388411608488e-06,5.607589616761065e-07,0.0,0.0,12.0,0.0,1.0,1.1946359253966039e-06,1.183567265200615e-06,1.1798631543437623e-06,1.0775006448224894e-06,1.225488437605061e-06,1.206269916944298e-06,5.1376806655621805e-14,9.465338892347838e-12,6.445802626436532e-13,2.6119352196675813e-07,3.3150689749316553e-08,0.08,0.07200000000000001,0.003547052336022871,1.513692922056242e-06
8.43,0.6743936006127829,0.5918598737083194,4.707781547822978e-08,1.3999967102851623,1.576866508294677e-08,499.9999967822908,4.154475719240178e-07,3.2177089937609033e-06,1.0391852518922178e-07,5.087610357267266e-08,2.2954566854746254e-06,5.630419162100619e-07,0.0,0.0,12.0,0.0,1.0,1.1974395338651414e-06,1.1863581623448045e-06,1.1826498736101607e-06,1.0801636800511411e-06,1.2301041038889522e-06,1.2108484197757715e-06,5.1767558294746317e-14,9.541618935610495e-12,6.479435926501753e-13,2.618740681246733e-07,3.332419174205774e-08,0.08,0.07200000000000001,0.0035511592422499162,1.519001647818585e-06
8.44,0.6751935734077759,0.5925443169356845,4.718869326515076e-08,1.3999966944690374,1.5805864141547658e-08,499.999996774852,4.1647305276763566e-07,3.2251478236339773e-06,1.0418871041609336e-07,5.106884827269636e-08,2.307922103469407e-06,5.653299433149438e-07,0.0,0.0,12.0,0.0,1.0,1.2002463442628237e-06,1.189152262575439e-06,1.1854398029696368e-06,1.082829930211279e-06,1.2347285649182776e-06,1.215435719125967e-06,5.2160545277993635e-14,9.618377108051002e-12,6.513172426901136e-13,2.6255493033034044e-07,3.349830451048427e-08,0.08,0.07200000000000001,0.0035552659016141073,1.5243193586654154e-06
8.45,0.6759935461214668,0.5932287190215715,4.729969815184091e-08,1.39999667859891,1.5843105921191094e-08,499.9999967674118,4.174997700920677e-07,3.232588028731475e-06,1.0445901914312236e-07,5.1261962798086825e-08,2.320435180191975e-06,5.67623034940114e-07,0.0,0.0,12.0,0.0,1.0,1.203056356297462e-06,1.191949565603549e-06,1.1882329364071964e-06,1.0854993952214308e-06,1.2393618023304859e-06,1.2200318201483015e-06,5.255577659824875e-14,9.695615316321925e-12,6.547012008205923e-13,2.632361037301283e-07,3.367302859046606e-08,0.08,0.07200000000000001,0.003559372314129429,1.5296460512843943e-06
8.46,0.6767935187538018,0.5939130799682674,4.741083012731715e-08,1.3999966626747533,1.588039008289367e-08,499.99999675997014,4.185277241397179e-07,3.2400296457012554e-06,1.047294463837241e-07,5.14554490253966e-08,2.3329959685390663e-06,5.699211651326369e-07,0.0,0.0,12.0,0.0,1.0,1.2058695696768952e-06,1.1947500711519059e-06,1.1910292484990844e-06,1.0881720757118465e-06,1.244003761302582e-06,1.2246367675037643e-06,5.295326468810376e-14,9.773335048022263e-12,6.580954163904804e-13,2.6391757575777885e-07,3.3848363452302795e-08,0.08,0.07200000000000001,0.003563478479809604,1.5349817453465505e-06
8.47,0.6775934913045897,0.5945973997781708,4.752208917939596e-08,1.3999966466964109,1.5917716956874442e-08,499.99999675252724,4.1955691444511185e-07,3.2474725855932494e-06,1.0499999506582842e-07,5.164930453853364e-08,2.3456046045459866e-06,5.72224354234112e-07,0.0,0.0,12.0,0.0,1.0,1.2086859841089648e-06,1.1975537789129184e-06,1.1938287640117304e-06,1.0908479704722926e-06,1.248654480857247e-06,1.22925050368853e-06,5.335301318628384e-14,9.85153887614852e-12,6.614999378294394e-13,2.6459935379153906e-07,3.402431131173459e-08,0.08,0.07200000000000001,0.0035675843986690253,1.540326401031651e-06
8.48,0.6783934637737079,0.5952816784536252,4.7633475296492895e-08,1.3999966306637914,1.59550865394014e-08,499.99999674508297,4.2058734089602694e-07,3.2549168221343307e-06,1.0527066416779719e-07,5.184352906355774e-08,2.3582611827595335e-06,5.745325994838486e-07,0.0,0.0,12.0,0.0,1.0,1.2115055993015444e-06,1.2003606885941459e-06,1.1966314826652325e-06,1.09352707921099e-06,1.2533139531546843e-06,1.2338730221819202e-06,5.3755030115279123e-14,9.930228839609241e-12,6.649147640597484e-13,2.6528143525678e-07,3.420087301470698e-08,0.08,0.07200000000000001,0.0035716900707217516,1.5456800080841131e-06
8.49,0.6791934361610342,0.5959659159969738,4.774498846702348e-08,1.399996614576803,1.5992498826742536e-08,499.9999967376375,4.2161900338024026e-07,3.262362329051372e-06,1.055414526679923e-07,5.2038122326528725e-08,2.3709657977265016e-06,5.768458981211557e-07,0.0,0.0,12.0,0.0,1.0,1.2143284149625288e-06,1.2031707999031447e-06,1.199437404179691e-06,1.0962094016361597e-06,1.2579821702986257e-06,1.2385043164632538e-06,5.415932350541535e-14,1.0009406980727207e-11,6.683398938762035e-13,2.659638175788728e-07,3.437804940628716e-08,0.08,0.07200000000000001,0.003575795495981843,1.551042556189501e-06
8.5,0.6799934084664458,0.5966501124105597,4.7856628679403264e-08,1.399996598435354,1.602995381516582e-08,499.9999967301907,4.22651901785529e-07,3.2698090800712447e-06,1.0581235954477559e-07,5.2233084053506346e-08,2.383718543993684e-06,5.79164247385342e-07,0.0,0.0,12.0,0.0,1.0,1.2171544307998336e-06,1.2059841125474708e-06,1.2022465282752026e-06,1.0988949374560215e-06,1.2626591243363383e-06,1.2431443800118458e-06,5.456590139481317e-14,1.0089075345224347e-11,6.717753259459717e-13,2.666464981831881e-07,3.455584133066415e-08,0.08,0.07200000000000001,0.003579900674463358,1.5564140349745255e-06
8.51,0.6807933806898203,0.597334267696726,4.796839592204777e-08,1.399996582239353,1.6067451500939245e-08,499.9999967227427,4.2368603599967037e-07,3.2772570489208214e-06,1.0608338377650894e-07,5.2428413970550416e-08,2.396519516107877e-06,5.814876445157166e-07,0.0,0.0,12.0,0.0,1.0,1.2199836465213968e-06,1.2088006262346778e-06,1.2050588546718673e-06,1.1015836863787964e-06,1.2673448072586342e-06,1.2477932063070089e-06,5.497477182934812e-14,1.0169235982206617e-11,6.752210588084448e-13,2.673294744950967e-07,3.4734249631148974e-08,0.08,0.07200000000000001,0.0035840056061803563,1.561794434007045e-06
8.52,0.6815933528310352,0.5980183818578161,4.808029018337253e-08,1.3999965659887081,1.6104991880330796e-08,499.9999967152936,4.2472140591044143e-07,3.284706209326974e-06,1.0635452434155419e-07,5.262411180372071e-08,2.409368808615875e-06,5.838160867515885e-07,0.0,0.0,12.0,0.0,1.0,1.2228160618351775e-06,1.2116203406723185e-06,1.207874383089784e-06,1.104275648112705e-06,1.2720392109998788e-06,1.2524507888280523e-06,5.538594286260995e-14,1.0249890944148738e-11,6.786770908750945e-13,2.68012743939969e-07,3.4913275150174734e-08,0.08,0.07200000000000001,0.0035881102911468968,1.5671837427960645e-06
8.53,0.6823933248899678,0.5987024548961729,4.819231145179309e-08,1.3999965496833273,1.6142574949608446e-08,499.99999670784325,4.257580114056194e-07,3.292156535016575e-06,1.066257802182732e-07,5.2820177279077027e-08,2.4222665160644712e-06,5.861495713322667e-07,0.0,0.0,12.0,0.0,1.0,1.2256516764491564e-06,1.2144432555679433e-06,1.2106931132490504e-06,1.1069708223659673e-06,1.2767423274379992e-06,1.2571171210542819e-06,5.5799422555862496e-14,1.0331042286878906e-11,6.8214342042933e-13,2.686963039431755e-07,3.5092918729296746e-08,0.08,0.07200000000000001,0.0035922147293770373,1.5725819507917375e-06
8.54,0.6831932968664958,0.5993864868141398,4.8304459715724964e-08,1.3999965333231197,1.6180200705040193e-08,499.99999670039176,4.267958523729814e-07,3.2996079997164967e-06,1.0689715038502785e-07,5.301661012267915e-08,2.435212733000461e-06,5.884880954970602e-07,0.0,0.0,12.0,0.0,1.0,1.2284904900713356e-06,1.2172693706291022e-06,1.2135150448697659e-06,1.1096692088468043e-06,1.2814541483944923e-06,1.2617921964650018e-06,5.6215218978003303e-14,1.0412692069563398e-11,6.856200456263556e-13,2.693801519300865e-07,3.527318120919269e-08,0.08,0.07200000000000001,0.0035963189208848387,1.577989047385364e-06
8.55,0.6839932687604964,0.60007047761406,4.8416734963583725e-08,1.3999965169079929,1.6217869142894016e-08,499.9999966929392,4.2783492870030473e-07,3.3070605771536125e-06,1.0716863382018001e-07,5.321341006058689e-08,2.4482075539706416e-06,5.908316564852782e-07,0.0,0.0,12.0,0.0,1.0,1.2313325024097394e-06,1.2200986855633438e-06,1.2163401776720292e-06,1.1123708072634364e-06,1.2861746656344342e-06,1.2664760085395126e-06,5.663334020552341e-14,1.0494842354691131e-11,6.891069644930298e-13,2.700642853260722e-07,3.545406342966271e-08,0.08,0.07200000000000001,0.00360042286568436,1.583405021909391e-06
8.56,0.6847932405718471,0.6007544272982765,4.852913718378486e-08,1.3999965004378556,1.625558025943789e-08,499.99999668548554,4.2887524027536634e-07,3.3145142410547913e-06,1.0744022950209148e-07,5.341057681885999e-08,2.461251073521803e-06,5.931802515362287e-07,0.0,0.0,12.0,0.0,1.0,1.2341777131724128e-06,1.2229312000782136e-06,1.2191685113759383e-06,1.1150756173240838e-06,1.2909038708664872e-06,1.2711685507571111e-06,5.705379432246688e-14,1.0577495208058063e-11,6.926041749277253e-13,2.7074870155650267e-07,3.563556622962947e-08,0.08,0.07200000000000001,0.0036045265637896593,1.5888298636374128e-06
8.57,0.6855932123004256,0.6014383358691326,4.8641666364743914e-08,1.399996483912616,1.6293334050939803e-08,499.9999966780308,4.299167869859434e-07,3.3219689651469074e-06,1.0771193640912415e-07,5.360811012355826e-08,2.4743433862007415e-06,5.955338778892215e-07,0.0,0.0,12.0,0.0,1.0,1.2370261220674228e-06,1.2257669138812566e-06,1.222000045701592e-06,1.117783638736967e-06,1.2956417557429094e-06,1.2758698165970919e-06,5.7476589420391e-14,1.0660652698751648e-11,6.961116747001923e-13,2.7143339804674757e-07,3.5817690447138466e-08,0.08,0.07200000000000001,0.003608630015214796,1.594263561784172e-06
8.58,0.6863931839461089,0.6021222033289715,4.875432249487643e-08,1.3999964673321827,1.633113051366774e-08,499.9999966705751,4.309595687198131e-07,3.329424723156833e-06,1.0798375351963988e-07,5.380600970074148e-08,2.4874845865542527e-06,5.978925327835653e-07,0.0,0.0,12.0,0.0,1.0,1.2398777288028573e-06,1.2286058266800175e-06,1.2248347803690896e-06,1.1204948712103069e-06,1.3003883118595628e-06,1.280579799538747e-06,5.790173359832574e-14,1.0744316899135109e-11,6.996294614514202e-13,2.7211837222217696e-07,3.6000436919357965e-08,0.08,0.07200000000000001,0.003612733219973829,1.5997061055055575e-06
8.59,0.6871931555087749,0.6028060296801363,4.886710556259794e-08,1.3999964506964635,1.6368969643889687e-08,499.99999666311834,4.320035853647527e-07,3.33688148881144e-06,1.0825567981200053e-07,5.400427527646945e-08,2.50067476912913e-06,6.002562134585691e-07,0.0,0.0,12.0,0.0,1.0,1.2427325330868274e-06,1.2314479381820373e-06,1.2276727150985293e-06,1.1232093144523239e-06,1.3051435307559224e-06,1.2852984930613643e-06,5.832923496273379e-14,1.0828489884831657e-11,7.031575326935027e-13,2.728036215081604e-07,3.6183806482579247e-08,0.08,0.07200000000000001,0.003616836178080818,1.6051574838986066e-06
8.6,0.6879931269883155,0.6034898149249599,4.8980015556462153e-08,1.399996434005381,1.6406851432783446e-08,499.99999665566054,4.330488368152784e-07,3.3443392491317825e-06,1.0852771441097598e-07,5.4202906194124654e-08,2.513914019395902e-06,6.02624912334776e-07,0.0,0.0,12.0,0.0,1.0,1.245590534627469e-06,1.234293248098352e-06,1.2305138492282464e-06,1.1259269681887597e-06,1.309907405682176e-06,1.2900258815365457e-06,5.875910079778154e-14,1.0913173710029887e-11,7.066958877162219e-13,2.734891436990174e-07,3.6367799681408423e-08,0.08,0.07200000000000001,0.0036209388895497596,1.610617692403951e-06
8.61,0.6887930983847064,0.6041735590657157,4.90930524658189e-08,1.3999964172589374,1.6444775842199692e-08,499.9999966482018,4.34095323004735e-07,3.3517980677335916e-06,1.0879985728486879e-07,5.4401899592287236e-08,2.527202370532018e-06,6.049985940693222e-07,0.0,0.0,12.0,0.0,1.0,1.2484517331329693e-06,1.237141756160127e-06,1.2333581798970413e-06,1.1286478322463112e-06,1.3146799400328223e-06,1.2947618968618039e-06,5.919133358498604e-14,1.0998370289754627e-11,7.102445367124689e-13,2.7417493871478e-07,3.655241538086166e-08,0.08,0.07200000000000001,0.003625041354394294,1.6160867633638646e-06
8.62,0.6895930696977365,0.6048572621048097,4.92062162782411e-08,1.3999964004569567,1.6482742899446515e-08,499.99999664074204,4.351430437798033e-07,3.359257837275254e-06,1.0907210651923838e-07,5.460125753059938e-08,2.5405399724317316e-06,6.073772852865537e-07,0.0,0.0,12.0,0.0,1.0,1.2513161283114723e-06,1.2399934620535928e-06,1.236205709153021e-06,1.1313719062263484e-06,1.3194611144246138e-06,1.2995065880554612e-06,5.96259464784567e-14,1.1084081859578271e-11,7.13803465232645e-13,2.748610017309447e-07,3.673765618430768e-08,0.08,0.07200000000000001,0.0036291435726288584,1.621564646738975e-06
