Time,tCa,tCe,tP21,aRc,C1,tE1,Rb,pRb,E2f,RbE2f,E1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,iRc,Dna,P53,Dam,Pr,tRb,tE2f,tC1,Cd,Skp2,Cdt2,kSyE2f,kSyE2fE2f,jSyE2f,kAsRbE2f,kDsRbE2f,kDeE2f,kPhRbCd,kPhRbCe,kPhRbCa,kDpRb,kSyE1,kDeE1C1,kDeE1,kPhC1,kPhC1Ce,kPhC1Ca,kDpC1,kAsE1C1,kDsE1C1,kSyP21,kSyP21P53,kDeP21,kDeP21Cy,kDeP21aRc,kSyCe,kSyCa,kAsCyP21,kDsCyP21,kDeCe,kDeCa,kDeCeCa,kDeCaC1,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,kSyPr,kDePr,Cell,Phosphorylation_of_Rb,Phosphorylation_Rb_in_Rb_E2F_complexes,Dephosphorylation_of_Rb,Synthesis_of_E2F,Degradation_of_E2F,Degradation_of_E2F_in_Rb_E2F_complexes,Association_dissociation_of_Rb_and_E2F,Synthesis_of_p21,Synthesis_of_CycE,Synthesis_of_CycA,Association_dissociation_of_CycE_Cdk2_and_p21,Association_dissociation_of_CycA_Cdk2_and_p21,Degradation_of_p21_in_CycE_Cdk2_p21_complexes,Degradation_of_p21_in_CycA_Cdk2_p21_complexes,Degradation_of_CycE_in_CycE_Cdk2_complexes,Degradation_of_CycE_in_CycE_Cdk2_p21_complexes,Degradation_of_CycA_in_CycA_Cdk2_complexes,Degradation_of_CycA_in_CycA_Cdk2_p21_complexes,Degradation_of_free_p21,Synthesis_of_Emi1,Degradation_of_Emi1,Association_dissociation_of_Emi1_APC_C_Cdh1_complexes,Degradation_of_Emi1_in_Emi1_APC_C_Cdh1_complexes,Phosphorylation_of_free_APC_C_Cdh1,Phosphorylation_of_APC_C_Cdh1_in_Emi1_APC_C_Cdh1_complexes,Dephosphorylation_of_APC_C_Cdh1,Nuclear_import_of_active_PCNA,Nuclear_export_of_active_PCNA,Nuclear_export_of_inactive_PCNA,Association_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Association_dissociation_of_active_PCNA_and_replication_complexes,Association_dissociation_of_inactive_PCNA_and_replication_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_DNA,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Synthesis_of_APC_C_Cdh1_activity_probe,Degradation_of_APC_C_Cdh1_activity_probe,Repair_of_DNA_damage
768.0,1.2501157106909733,0.42360262491991585,0.023584477090432023,0.3871292289505785,0.002166914606831091,2.1549160121686386,0.04677828665431748,4.633272699757936,0.9393429349352944,0.3199490135877446,2.1187202522773085,0.9616373255018409,0.036195759891330094,0.0001247578721629672,0.423490839784996,1.2497807749837424,0.0001117851349198107,0.0003349357072308513,0.37679149388273503,0.011243922444432543,0.34310134711040613,0.25800034800733396,0.011769075931685852,0.9370350491597944,0.9327645964919041,0.9537241698799676,1.642548125503654,4.999999999999998,1.259291948523039,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029563011038916693,0.2022018525492959,0.2316636349878968,0.06297840908588745,0.04696714674676472,0.01599745067938723,0.21810452031761673,0.009462116771935234,0.009393429349352944,0.01878685869870589,4.7244559306093624e-05,0.00013917320479561325,4.486408417944312e-05,0.00013442381023814643,0.009633024008315108,2.542744227955391e-06,0.017914144183135326,4.80091122500418e-06,5.0070590179836425e-05,0.004696714674676472,0.0010593601261386543,0.04554890102557223,0.00018097879945665047,0.002717344901514845,0.045390050575642334,0.04808186627509205,0.003,0.00226074896329641,6.746353466659526e-05,0.004588331278147243,0.004512659786258866,0.0005849941365289103,1.7240283104624837e-05,0.013456750061577486,0.012900017400366698,0.0047120511262795746,0.0047234260055434045,0.0,0.0,0.0,0.0,0.0036003018292403797,0.05,0.04839375340187227,0.001,0.004645550747406942,0.01,0.0072827778637041575,0.0040134522768843295
780.0,1.2604046007665082,0.42077222546450044,0.023545763926970782,0.3942433629354457,0.0021269475902641415,2.196314161119781,0.04670176322039594,4.634475349275356,0.9406332270344065,0.3188228875042465,2.160378714327168,0.9619376056171252,0.03593544679261285,0.00012538512169840807,0.4206623410396797,1.260070294546604,0.00010988442482074495,0.0003343062199041465,0.377745257231841,0.011137965140316513,0.336507150984295,0.25741126306003276,0.011838223020230968,0.980636427397113,0.9519398716224964,0.9731976833380301,1.6750921863907169,4.999999999999999,1.259456114538653,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02961918249383426,0.20220378497562447,0.23172376746376783,0.06298635195750028,0.04703166135172033,0.015941144375212324,0.21805203679346774,0.009615518972979971,0.009406332270344066,0.018812664540688133,4.725057758416023e-05,0.0001412787562350675,4.488872061018149e-05,0.00013656692955351442,0.009633611163836717,2.5164691925323835e-06,0.017960909898564692,4.765165816712342e-06,5.122088690708485e-05,0.004703166135172033,0.0010801893571635841,0.045590768537035024,0.00017967723396306428,0.0026890507440752187,0.04543235591637237,0.04809688028085626,0.003,0.002266471543391046,6.682779084189908e-05,0.004624983853497919,0.004549953336564403,0.0005781154748544059,1.683215372664392e-05,0.013412857366689998,0.012870563153001639,0.004824842973842742,0.0048360146266684,0.0,0.0,0.0,0.0,0.0036664632752996446,0.05,0.04841040045937602,0.001,0.004730920355225349,0.01,0.007293175797267127,0.0041174657208799545
792.0,1.2704401826959513,0.41809296133389706,0.07363980231102459,0.00044980941546394386,0.002088651056675781,2.237553331822856,0.04663347722826463,4.6355458767333415,0.9417949172896752,0.3178206460383918,2.201851134884224,0.9622091520046935,0.0357021969386324,0.00014957366729532304,0.41777017816921536,1.2694318966984006,0.00032278316468172967,0.0010082859975506285,0.7164046463592557,0.07211313791530612,0.0003898280899207125,0.00029772378210058054,4.602156619077604e-05,1.0036802857436133,0.9672979860056851,0.9650969890952251,1.7075121846038674,4.999999999999998,1.259615563328067,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02966638190102034,0.20218498001451313,0.2317772938366671,0.06299348781566665,0.047089745864483765,0.01589103230191959,0.21800675591542523,0.00973838388804548,0.009417949172896753,0.018835898345793505,4.634825940130356e-05,0.00013945928429330603,4.764351794614863e-06,1.4882527118946991e-05,0.009626042557537498,7.437401333190523e-06,0.017997119511818118,1.4294775203937313e-05,2.207740824736808e-06,0.004708974586448376,0.001100925567442112,0.045631965025800685,0.000178510984693162,0.0026601260336578626,0.04547066070786881,0.04811045760023468,0.003,0.004298427878155534,0.0004326788274918367,0.009994395643183227,0.001064406064612653,1.6830975928211211e-06,1.6867639540208106e-07,1.575407945707396e-05,1.4886189105029027e-05,6.267748723583007e-06,6.792886230240909e-07,0.0003898280899207125,0.00029772378210058054,0.00044980941546394386,4.602156619077604e-05,4.183227563814677e-06,0.05,0.049600090904968516,0.001,5.3977129855673266e-06,0.01,0.007303545475779665,0.004151017036710878
804.0,1.2801862582977277,0.4155935697802222,0.1692042595669529,2.4700845252602443e-09,0.0020519216239878488,2.278619789678179,0.046574933828190876,4.636453850312559,0.9427891790139671,0.31697121585925603,2.243123767573289,0.9624520562711241,0.03549602210488949,0.0002021779795440599,0.414924597389947,1.278015484057505,0.0006689723902752137,0.0021707742402224963,0.6027765562726412,0.16616233424978458,2.3227000759532515e-09,1.771071445771067e-09,7.071265549668951e-10,1.0036844323819898,0.961243481903091,0.9278267297174246,1.7398074404329484,5.000000000000006,1.259760394873223,1.0000000000000013,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029709313078216962,0.20219024085968335,0.23182269251562798,0.06299958369670368,0.047139458950698356,0.0158485607929628,0.2179668620532533,0.009689947855224729,0.009427891790139671,0.018855783580279343,5.043999724967131e-05,0.00014984787638164528,9.600143838256704e-06,3.115187599587623e-05,0.009613899292269967,1.550024565878111e-05,0.018024930055632837,3.0616259610841626e-05,2.9013718843502633e-06,0.004713945895069836,0.0011215618837866446,0.04567218141859836,0.00017748011052444744,0.0026309015350659813,0.045511747599304396,0.04812260281355621,0.003,0.003616659337635847,0.0009969740054987075,0.010525191283875046,0.0023845263758077756,8.205518944686671e-12,2.2357271005577174e-12,9.50086029570576e-11,8.855357228855336e-11,4.286840431234751e-11,1.014767834699478e-11,2.3227000759532515e-09,1.771071445771067e-09,2.4700845252602443e-09,7.071265549668951e-10,2.297178608492027e-11,0.05,0.051248458347562885,0.001,2.964101430312293e-11,0.01,0.007313877761241931,0.004050990688319185
816.0,1.2896525081267791,0.41324880190038626,0.24833475381300169,1.3456512091736056e-14,0.002016626744974757,2.3195112837693053,0.04651628894604471,4.637372890826452,0.9437842334468501,0.316110820227512,2.2842161164913413,0.9626882059770623,0.03529516727796417,0.0002616332317573794,0.412289509442257,1.2864521496650394,0.0009592924581292666,0.0032003584617397744,0.5063424800293147,0.24391346966136837,1.3839760534002492e-14,1.0659472938508331e-14,6.875349606298339e-15,1.003684432404734,0.940402024975314,0.8920593719551185,1.7719797859723054,5.000000000000009,1.259895053674362,1.000000000000001,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029752864920901328,0.2021915923940922,0.2318686445413226,0.0630056738272291,0.04718921167234251,0.0158055410113756,0.2179261464275374,0.009523216199802512,0.009437842334468502,0.018875684668937003,5.9904013868578955e-05,0.00017656071033110343,1.3805361578577464e-05,4.60569718556298e-05,0.009605018923364069,2.2348427506284886e-05,0.01805310911893997,4.491144155229915e-05,3.7652139707489106e-06,0.004718921167234251,0.0011421080582456706,0.04571116144540849,0.00017647583638982084,0.0026026081516589247,0.0455510620895513,0.04813441029885312,0.003,0.0030380548801758884,0.0014634808179682102,0.010808467245997908,0.003510205479074894,4.0516927543160696e-17,1.9124540685631953e-17,5.729863945635177e-16,5.329736469254166e-16,2.8331357861133236e-16,9.894447359585993e-17,1.3839760534002492e-14,1.0659472938508331e-14,1.3456512091736056e-14,6.875349606298339e-15,1.2514556245314532e-16,0.05,0.05212528433339659,0.001,1.6147814510083267e-16,0.01,0.007324041634490025,0.0039052011124779762
828.0,1.2988536444495318,0.41104059294757106,0.31258908170289185,-2.0056700433236057e-17,0.001982694271946776,2.3602274291795906,0.04645952855747036,4.638265649281594,0.9447481881266947,0.31527482216094355,2.3251236631202596,0.962913539668724,0.03510376605933083,0.00032851226372103724,0.40979115843815594,1.2945958793889931,0.001249434509415108,0.0042577650605386385,0.42611752317856644,0.3067533698692171,-2.0579253066449886e-17,-1.591527563258684e-17,-8.822737366161783e-18,1.003684432404734,0.9121108458990035,0.8581788760198391,1.8040309141803217,5.000000000000008,1.2600230102876382,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029795244189544972,0.20219082295423418,0.23191328246407972,0.06301156351853111,0.04723740940633474,0.015763741108047177,0.21788640301864803,0.009296886767192028,0.009447481881266947,0.018894963762533894,7.214969564062943e-05,0.00021240236991507312,1.8030226150764977e-05,6.144256970641419e-05,0.009596873810613804,2.9260429549488536e-05,0.018079534462990845,5.946134339903654e-05,4.740664967676316e-06,0.004723740940633474,0.0011625618315601299,0.04574905602377113,0.00017551883029665418,0.0025749127403757537,0.04558904302103484,0.0481456769834362,0.003,0.0025567051390713988,0.0018405202192153026,0.010930949516367071,0.0044266686965772715,-4.776107789938491e-20,-3.9997906960772706e-20,-8.619666603209676e-19,-7.957637816293421e-19,-5.706598325480908e-19,-1.2731835785067997e-19,-2.0579253066449886e-17,-1.591527563258684e-17,-2.0056700433236057e-17,-8.822737366161783e-18,-1.8652731402909531e-19,0.05,0.05253012202281229,0.001,-2.406804051988327e-19,0.01,0.007334086611338492,0.003739810575494444
840.0,1.3077979024630497,0.40895829271896855,0.3638384822008709,2.2658675728614875e-18,0.0019500524123648067,2.400766387249552,0.04640547755198516,4.639116875208457,0.9456673666808278,0.3144776472395652,2.36584314815111,0.9631267084891946,0.03492323909844217,0.00040277573106680856,0.40739892921832116,1.3023888157100372,0.0015593635006473797,0.005409086753012652,0.36022630449998266,0.35646725621614406,2.305166762319492e-18,1.764577832657933e-18,1.020856527143646e-18,1.003684432404734,0.8807778678571485,0.8263206232895732,1.8359620693854912,5.000000000000008,1.260145013920393,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029835767126537748,0.20218910233237705,0.2319558437604229,0.06301717039983673,0.0472833683340414,0.015723882361978258,0.21784834054456256,0.009046222942857188,0.00945667366680828,0.01891334733361656,8.612222651937532e-05,0.0002541162697302126,2.256167297468677e-05,7.826144857341915e-05,0.009588472851066083,3.67009177456335e-05,0.018103341060924975,7.51868728729322e-05,5.827566390195149e-06,0.00472833683340414,0.001182921574075555,0.04578594899230378,0.00017461619549221088,0.002547670944559472,0.04562591291231398,0.04815633542445973,0.003,0.002161357826999896,0.0021388035372968644,0.010944368752286092,0.005157551563566563,4.090605943748073e-21,5.2692856567303896e-21,9.761915570751029e-20,8.822889163289665e-20,8.10550815445496e-20,1.4770277173941428e-20,2.305166762319492e-18,1.764577832657933e-18,2.2658675728614875e-18,1.020856527143646e-18,2.1072568427611832e-20,0.05,0.05265790674829396,0.001,2.719041087433785e-20,0.01,0.007344040731769469,0.0035700196353062176
852.0,1.3164910510543146,0.4069943380862478,0.40397459885266024,5.722030387818319e-22,0.0019186322714900776,2.4411257768166603,0.04635439510974844,4.639921800687242,0.9465372342940448,0.3137238042030116,2.4063720094731083,0.9633276003849596,0.03475376734355186,0.00048358781039649454,0.40510007319114477,1.3098150814203404,0.0018942648951030341,0.006675969633974249,0.30671927665651166,0.39492077651318647,5.976973207045788e-22,4.592136987466228e-22,2.7379155929432955e-22,1.003684432404734,0.8489306994327595,0.7964821914767616,1.8677742301085252,5.000000000000002,1.2602610384970565,1.0000000000000016,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029874227761234134,0.2021870064034248,0.2319960900343621,0.06302246821061522,0.04732686171470224,0.01568619021015058,0.21781218570175837,0.008791445595462076,0.009465372342940448,0.018930744685880897,0.00010118821263081367,0.0002996121255496561,2.7475187265982686e-05,9.683097456413533e-05,0.009579493073018256,4.4794110497578235e-05,0.018124257783998343,9.237715790620409e-05,7.0141539784315745e-06,0.004732686171470224,0.0012031860047365542,0.0458218922724198,0.0001737688367177593,0.002520825865633544,0.04566179613970336,0.04816638001924798,0.003,0.00184031565993907,0.002369524659079119,0.010883362575340047,0.0057280913128767595,8.36293896321422e-25,1.5397387456507577e-24,2.557379932027079e-23,2.296068493733114e-23,2.493312586972936e-23,3.971183957905707e-24,5.976973207045788e-22,4.592136987466228e-22,5.722030387818319e-22,2.7379155929432955e-22,5.321488260671036e-24,0.05,0.05263170770567604,0.001,6.866436465381982e-24,0.01,0.007353921250498353,0.0034041469490077706
864.0,1.324938311532174,0.405142197899672,0.43476976438166554,8.755494597513097e-27,0.0018883683936023194,2.4813031414003355,0.04630621380262751,4.640681416771957,0.9473586351632807,0.31301236942541283,2.446708318503943,0.9635168087100068,0.03459482289639268,0.0005691686752160696,0.40289063345916587,1.3168848397824995,0.0022515644405061027,0.008053471749674475,0.26373674010635895,0.4238955595162689,1.1709810009904123e-26,9.291964929910524e-27,8.800302325720153e-27,1.003684432404734,0.8179291654896415,0.7685884971431071,1.8994682124783793,4.999999999999997,1.2603710045886936,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029910695021274615,0.20218490675302894,0.23203407083859787,0.06302746346711242,0.047367931758164034,0.015650618471270642,0.2177778956910543,0.008543433323917132,0.009473586351632807,0.018947172703265614,0.00011673450607761137,0.00034685601218740754,3.273420820970368e-05,0.00011708482170092981,0.009569971043227814,5.348202392446219e-05,0.018142375816743647,0.00011095056051845365,8.274817982458508e-06,0.0047367931758164035,0.0012233541592519715,0.045856918341303295,0.0001729741144819634,0.0024943717688423535,0.04569677710833137,0.04817584043550034,0.003,0.0015824204406381537,0.0025433733570976134,0.010772113502051428,0.006162775204095595,1.5750830800459043e-29,3.0587924403979545e-29,5.059035312066093e-28,4.6459824649552625e-28,4.1033230283559685e-28,1.2794256449249612e-28,1.1709810009904123e-26,9.291964929910524e-27,8.755494597513097e-27,8.800302325720153e-27,8.14260997568718e-29,0.05,0.05252640955337049,0.001,1.0506593517015716e-28,0.01,0.00736373829544077,0.003246346057963408
876.0,1.3331454712458923,0.4033952087514473,0.4578110457722422,7.670866151888242e-29,0.0018591986483628398,2.5212962602589197,0.04626061980934449,4.641400873782686,0.9481365482111596,0.31233850640796706,2.4868509164573225,0.9636954575500416,0.0344453438015974,0.0006567747563925099,0.40077196493427636,1.3236294829789228,0.002623243817170934,0.009515988266969628,0.22958261293919274,0.44501503893170913,-1.2678203821031822e-29,-1.695112482797156e-29,-9.495239568846618e-29,1.003684432404734,0.788436110232295,0.7425304590493322,1.9310447474916328,4.999999999999997,1.2604750546191266,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.02994544450939348,0.20218309763971903,0.2320700436891343,0.06303218766751716,0.04740682741055798,0.015616925320398354,0.21774522938866353,0.008307488881858359,0.009481365482111596,0.01896273096422319,0.00013205471878011016,0.00039352701788894436,3.8222787598839684e-05,0.00013865565828863617,0.009560191690813154,6.257601813042803e-05,0.018158075121164463,0.00013054410771726942,9.569740277113854e-06,0.004740682741055798,0.0012434254582286612,0.04589104518755746,0.000172226719007987,0.002468341292642693,0.04573091988832164,0.048184772877502086,0.003,0.0013774956776351564,0.0026700902335902547,0.010628256079192329,0.006484229639668188,-1.1562549682152379e-31,1.9517340935905926e-32,-5.527609697602079e-31,-8.47556241398578e-31,5.987555205110612e-30,-1.3835333294772921e-30,-1.2678203821031822e-29,-1.695112482797156e-29,7.670866151888242e-29,-9.495239568846618e-29,7.133905521256065e-31,0.05,0.052385660988946696,0.001,9.205039382265891e-31,0.01,0.007373496043678373,0.003098359334704332
888.0,1.3411196449438783,0.40174583400458397,0.4744785784660404,-1.519461507412679e-29,0.0018310640159977369,2.561103401860765,0.04621709324883361,4.64208871522359,0.9488794670039312,0.31169419152757505,2.526799580773795,0.9638651148970342,0.03430382108697003,0.0007428959252381422,0.3987487973947834,1.330099228558385,0.002997036609800553,0.011020416385493241,0.20275027979991725,0.45971822954550845,-1.1777162978354906e-29,-8.557475725488147e-30,-1.8269744909363636e-30,1.003684432404734,0.7607169370791343,0.7181868586886596,1.9625045485290433,4.999999999999998,1.2605736585315062,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.029978921250910215,0.20218181121563983,0.2321044357611795,0.06303669337840762,0.04744397335019657,0.015584709576378752,0.21771378308448322,0.008085735496633075,0.009488794670039312,0.018977589340078625,0.00014637702628816647,0.00043710447778375864,4.376253731044283e-05,0.00016091941675642671,0.009550627206629912,7.178348767905651e-05,0.018171985955823068,0.00015056233962450945,1.084771888995166e-05,0.004744397335019656,0.0012633997903868975,0.04592427966906092,0.00017151910543485014,0.002442798180862928,0.04576427203842844,0.04819325574485171,0.003,0.0012165016787995036,0.002758309377273051,0.010465053374970088,0.006712776249374837,-2.1556909031104257e-33,-3.7513301408064404e-32,-5.179554581365641e-31,-4.278737862744073e-31,-1.1105320175037209e-30,-2.66773649221958e-32,-1.1777162978354906e-29,-8.557475725488147e-30,-1.519461507412679e-29,-1.8269744909363636e-30,-1.4130992018937914e-31,0.05,0.05223363536448982,0.001,-1.823353808895215e-31,0.01,0.007383193374939735,0.002960605185135872
900.0,1.3488697671258332,0.4001852501417789,0.4859490331035876,-5.902107567210566e-34,0.0018039085015606321,2.600723529056318,0.04617496164559583,4.642755951414354,0.9495985450603117,0.3110690869400494,2.56655511049053,0.9640276729326533,0.03416841856578814,0.0008236918355509116,0.39682734439776624,1.3363589891780754,0.0033579057440126813,0.01251077794775778,0.18192531043111215,0.4692566575762662,-7.358994870641696e-34,-5.833120823965639e-34,-5.426339684958596e-34,1.003684432404734,0.734822907619247,0.6954360027649686,1.9938483694337332,4.999999999999999,1.2606676320003611,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030011688757188057,0.20218118838692908,0.2321377975707177,0.06304104895193627,0.047479927253015586,0.015553454347002471,0.21768303654966722,0.007878583260953975,0.009495985450603118,0.018991970901206235,0.00015896815650315576,0.00047520909136316083,4.9133898774741885e-05,0.00018306151039958502,0.009541866210155348,8.074213586341132e-05,0.01818492857521136,0.00017024437687977286,1.2052509616061155e-05,0.004747992725301559,0.0012832775552452651,0.04595662164971967,0.0001708420928289407,0.0024178277439174116,0.04579686292440735,0.04820138364663267,0.003,0.001091551862586673,0.0028155399454575973,0.010292472712454556,0.006866306224895306,-4.7098155996107724e-37,-2.1945968125967722e-36,-3.263747887991672e-35,-2.91656041198282e-35,-4.318883847158737e-35,-7.939985369556982e-36,-7.358994870641696e-34,-5.833120823965639e-34,-5.902107567210566e-34,-5.426339684958596e-34,-5.4889600375058255e-36,0.05,0.05208288949947946,0.001,-7.082529080652679e-36,0.01,0.007392824885832003,0.002832824806652832
