Time,Active_TGF_beta,Macrophages,VEGF,LECs,Capillaries,f,sigma,a_p,p_0,a_M,T_L,r1,d1,s_M,alpha,b1,b2,beta,r2,k1,d2,rho,S_V,r3,d3,gamma,c1,c2,c3,c4,S_L,b3,b4,C,k2,L,delta1,delta2,Body,Activation_of_TGF_beta_by_enzymes_and_Macrophages,Decay_of_TGF_beta,Flux_of_macrophages_from_source,Chemotaxis_by_TGF_beta,Logistic_growth_of_Macrophages,Removal_of_Macrophages,Differentiation_of_Macrophages,Flux_of_VEGF_from_source,Production_of_VEGF_by_macrophages,Decay_of_VEGF,VEGF_used_by_LECs,Growth_of_LECs_upregulated_by_VEGF_and_downregulated_by_TGF_beta,Inflow_and_chemotaxis_of_LECs_by_VEGF,Crowding_effect_and_apoptosis_of_LECs,Transdifferentiation_of_LECs_into_the_capillaries
108.75,26.296172329070966,1618.8490924113573,0.4191151273724085,621.8548418962858,16309.823098954294,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13148.05672571601,13148.086164535483,542.0,34.145573423828495,9.848335961138602,323.7698184822715,264.0314232113195,1.9,3.075813275581579,4.610266401096494,0.36488027977591514,36.53913276080051,0.0,24.492006486967895,31.353370866082805
109.0,26.2888430652208,1618.3991271757159,0.4192812061745555,617.0474192155241,16317.631363408787,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13144.392342543682,13144.4215326104,542.0,34.126544226641734,9.84560598246763,323.6798254351432,264.0844035611587,1.9,3.07495834163386,4.612093267920111,0.36220294067381414,36.26569020363711,0.0,24.306006035555537,31.11108734697179
109.25,26.28157563825194,1617.9529576026198,0.41944616986746913,612.2785457141134,16325.37929603819,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13140.758875516924,13140.78781912597,542.0,34.107680812390676,9.842899028350327,323.59059152052396,264.1369571600957,1.9,3.0741106194449777,4.61390786854216,0.35954504724853253,35.99430225276024,0.0,24.121448821796452,30.870745176597485
109.5,26.27436947074852,1617.5105482602703,0.41961002481474063,607.5478929592105,16333.067377792384,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13137.156035953589,13137.184735374261,542.0,34.08898154991462,9.84021488392136,323.50210965205406,264.1890876902489,1.9,3.0732700416945136,4.615710272962147,0.35690646101706075,35.72495351614968,0.0,23.938323224230533,30.632327834401284
109.75,26.267223992076886,1617.0718641328258,0.4197727773360498,602.8551359405102,16340.696085254245,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13133.583538561785,13133.611996038442,542.0,34.07044482840486,9.83755333683691,323.41437282656517,264.24079879810057,1.9,3.072436541852369,4.617500550696548,0.35428704464306976,35.457628733526555,0.0,23.756617735128938,30.39581897177056
110.0,26.260138638298233,1616.6368706150456,0.4199344337061124,598.1999530394066,16348.26589067302,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13130.041101396202,13130.069319149117,542.0,34.052069057119745,9.83491417724222,323.3273741230091,264.2920940948032,1.9,3.0716100541685867,4.619278770767236,0.35168666193167675,35.19231277581124,0.0,23.576320959610136,30.161202410492958
110.25,26.253112852081294,1616.2055335069326,0.420095000153628,593.5820259981539,16355.777261997695,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13126.528445814423,13126.556426040646,542.0,34.033852665101094,9.832297197739148,323.24110670138657,264.34297715647546,1.9,3.070790513663172,4.621045001689908,0.3491051778240394,34.92899064455903,0.0,23.397421614750904,29.92846214121058
110.5,26.246146082614953,1615.7778190083761,0.4202544828602273,589.0010398890266,16363.230662910388,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13123.045296433238,13123.073041307476,542.0,34.015794100891696,9.8297021933537,323.15556380167527,264.39345152448334,1.9,3.069977856115915,4.622799311462501,0.3465424583917786,34.66764747137429,0.0,23.219908528692436,29.69758232187403
110.75,26.239237785520928,1615.353693713796,0.42041288795942017,584.4566830834816,16370.626552859716,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13119.591381084978,13119.618892760463,542.0,33.997891832254275,9.827128961503576,323.0707387427592,264.44352070571097,1.9,3.0691720180562125,4.624541767553622,0.34399837083123413,34.408268517303036,0.0,23.043770639741656,29.468547276196393
111.0,26.232387422766422,1614.9331246067852,0.4205702215355427,579.9486472213181,16377.965387094171,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13116.166430773816,13116.193711383212,542.0,33.98014434589153,9.824577301965709,322.9866249213571,264.4931881728177,1.9,3.068372936752892,4.62627243689097,0.3414727834575513,34.15083917220445,0.0,22.868996995467676,29.241341492107015
111.25,26.225594462576773,1614.5160790547525,0.42072648962270537,575.4766271798393,16385.247616695502,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13112.7701796321,13112.797231288387,542.0,33.962550147167434,9.822047016843808,322.90321581095054,264.5424573644845,1.9,3.06758055020403,4.627991385849759,0.33896556569860337,33.895344954101645,0.0,22.695576751793542,29.015949620205255
111.5,26.2188583793481,1614.1025248035664,0.4208816982037402,571.0403210430125,16392.473688612088,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13109.402364876682,13109.429189674049,542.0,33.94510775982961,9.819537910535887,322.8205049607133,264.591331685648,1.9,3.0667947971267764,4.629698680241143,0.3364765880887489,33.64177150851179,0.0,22.52349917208334,28.792356472214017
111.75,26.212178653559977,1613.6924299721984,0.4210358532091486,566.6394300706306,16399.644045692323,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13106.062726765227,13106.08932677999,542.0,33.92781572573305,9.817049789701823,322.7384859944397,264.63981450772343,1.9,3.066015616947177,4.631394385300634,0.33400572226242714,33.390104607756165,0.0,22.35275362622466,28.570547019433267
112.0,26.20555465295055,1613.2857557362468,0.42118897056037485,562.2735694846106,16406.75921081734,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13102.75094901403,13102.777326475274,542.0,33.91067229730157,9.814582418872881,322.65715114724935,264.68790932606083,1.9,3.0652429358988686,4.633078676164123,0.3315527962663427,33.14032504040299,0.0,22.183326056386925,28.35050190013506
112.25,26.198985913398534,1612.8824736229249,0.4213410524008037,557.9424794721082,16413.819587929567,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13099.466799640912,13099.492956699267,542.0,33.89367616453519,9.812135625383688,322.576494724585,264.7356193858026,1.9,3.0644766998835573,4.634751576408841,0.32911770007184865,32.89242069608225,0.0,22.01520733615084,28.132208045085303
112.5,26.192471950930656,1612.4825539356707,0.42149210299011314,553.6458840204966,16420.825595155515,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13096.210036700015,13096.235975465328,542.0,33.876825968199775,9.809709229142332,322.4965107871342,264.782947934086,1.9,3.0637168524777745,4.636413132891245,0.3267003151546672,32.6463784865911,0.0,21.8483876792154,27.915651568992452
112.75,26.186012260702103,1612.0859656913894,0.42164212878208024,549.3834901863497,16427.777665499405,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13092.980407770772,13093.006130351052,542.0,33.86012029722885,9.807303042249554,322.4171931382779,264.8298982205005,1.9,3.06296333481364,4.638063416602883,0.32430051404786225,32.40218430250017,0.0,21.682856610358236,27.70081773363739
113.0,26.17960634278895,1611.6926782086123,0.42179113623429015,545.1550075026992,16434.67622854646,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13089.777662891142,13089.803171394475,542.0,33.843557755441836,9.804916878634456,322.3385356417225,264.87647346277464,1.9,3.0622160885963634,4.639702498577192,0.321918170053727,32.1598241255477,0.0,21.518603734530377,27.487691925173337
113.25,26.173253702074906,1611.302661100545,0.42193913180927434,540.9601479287438,16441.521710514615,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13086.601554500958,13086.626851037452,542.0,33.82713696120894,9.80255055401235,322.26053222010904,264.9226768469459,1.9,3.0614750560910355,4.641330449902018,0.3195531572246591,31.91928402666242,0.0,21.35561873513303,27.276259651597663
113.5,26.166953848138068,1610.915884268116,0.42208612197564915,536.7986257995591,16448.314534306228,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13083.45183738527,13083.476924069033,542.0,33.810856547117325,9.800203885842604,322.18317685362325,264.96851152752026,1.9,3.0607401801094207,4.642947341732141,0.31720535034383096,31.68055016396666,0.0,21.19389137229002,27.06650654022355
113.75,26.1607062951377,1610.5323178930246,0.42223211320925397,532.670157775806,16455.055119559816,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13080.3282686177,13080.35314756885,542.0,33.794715159638116,9.797876693286508,322.1064635786049,265.01398062762155,1.9,3.0600114039967465,4.644553245301793,0.31487462490565943,31.443608780759995,0.0,21.033411481115767,26.85841833515149
114.0,26.15451056170096,1610.1519324307908,0.42237711199428973,528.5744627934412,16461.743882701765,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13077.2306075038,13077.25528085048,542.0,33.778711458794504,9.795568797165133,322.0303864861582,265.05908723912995,1.9,3.0592886716185026,4.646148231937187,0.31256085709607756,31.208446203483934,0.0,20.87416896997899,26.65198089474069
114.25,26.14836617080968,1609.7746986038026,0.4225211248244573,524.5112620134253,16468.381236998044,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13074.158615524377,13074.18308540484,542.0,33.76284411783089,9.793280019917168,321.95493972076054,265.10383442281045,1.9,3.058571927347225,4.64773237306903,0.3102639237726113,30.97504883966773,0.0,20.716153818762074,26.447180189080274
114.5,26.142272649687115,1609.4005873943652,0.4226641582040956,520.480278771433,16474.96759260595,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13071.11205627888,13071.136324843557,542.0,33.747111822882914,9.791010185556791,321.88011747887305,265.1482252084315,1.9,3.0578611160492937,4.649305740245051,0.30798370244426504,30.74340317585572,0.0,20.559356077116313,26.244002297460412
114.75,26.13622952968469,1609.029570037749,0.4228062186493203,516.481238527562,16481.50335662579,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13068.09069542872,13068.114764842345,542.0,33.731513272648485,9.7887591196315,321.8059140075498,265.19226259487317,1.9,3.057156183071723,4.650868405142523,0.3057200712512186,30.51349577551661,0.0,20.403765862712934,26.04243340584326
115.0,26.130236364694305,1608.661619177521,0.42294731110606476,512.5138802485081,16487.98892374482,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13065.094310105622,13065.118182347152,542.0,33.716047225861566,9.786526656231894,321.73232383550425,265.2359495905238,1.9,3.05645707643729,4.6524204221667125,0.30347291457789904,30.285313931529856,0.0,20.249373814653467,25.842460379981052
115.25,26.12429278081267,1608.2967119816162,0.4230874346974767,508.57798707601705,16494.424651010322,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13062.122714287,13062.146390406335,542.0,33.700712629323526,9.784312656897857,321.65934239632327,265.2792893224842,1.9,3.055763752765071,4.653961781672244,0.30124213825383794,30.058847425174072,0.0,20.09617231491878,25.64407230969645
115.5,26.11839825561393,1607.9348162941606,0.4232266015776233,504.6732501312472,16500.81096991599,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13059.17564602429,13059.199127806965,542.0,33.68550804838223,9.782116926597629,321.58696325883216,265.32228455616536,1.9,3.055076150958905,4.655492617353857,0.29902760238425424,29.83408072703298,0.0,19.94415006608331,25.447253651122544
115.75,26.112552342188394,1607.5759046917067,0.4233648177777375,500.79940679309306,16507.148272622373,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13056.252881908986,13056.276171094198,542.0,33.67043224504246,9.779939299011067,321.51518093834136,265.3649381824106,1.9,3.0543942189142426,4.657012995555112,0.29682918944021963,29.61100091379415,0.0,19.793297596738228,25.25199118925481
116.0,26.106754597728884,1607.2199500029299,0.42350208930032823,496.95619664699973,16513.43694821715,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13053.354200587512,13053.377298864441,542.0,33.655483993620294,9.777779609346384,321.443990000586,265.407253062901,1.9,3.0537179050055667,4.6585229823036105,0.2946467825990488,29.389595147850184,0.0,19.643605508005354,25.058271819920737
116.25,26.101004583437213,1606.8669253029116,0.42363842211863406,493.14336144684194,16519.67738275684,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13050.479382714622,13050.502291718607,542.0,33.640662080469056,9.775637694305498,321.37338506058234,265.44923203026536,1.9,3.053047158075532,4.660022643304974,0.2924802657302671,29.169850675837726,0.0,19.495064472252224,24.86608254786372
116.5,26.095301864430656,1606.5168039074279,0.4237738221760762,489.36064507680254,16525.869959308482,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13047.628210906865,13047.650932215329,542.0,33.6259653037061,9.773513392049402,321.3033607814856,265.4908778881804,1.9,3.052381927424113,4.661512043936838,0.2903295233814456,28.951754827161263,0.0,19.34766523180339,24.675410484826877
116.75,26.08964600964842,1606.1695593672323,0.4239082953857114,485.6077935132513,16532.015057991375,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13044.800469695996,13044.82300482421,542.0,33.61139247294035,9.771406542163499,321.23391187344646,265.53219341146456,1.9,3.0517221627977413,4.662991249242825,0.28819444076390643,28.735295012502046,0.0,19.201398597648232,24.486242847636785
117.0,26.084036591758142,1605.8251654623446,0.4240418476296859,481.8845547866238,16538.113056018752,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13041.995945482426,13042.018295879072,542.0,33.596942409000675,9.769316985622975,321.16503309246895,265.57318134616276,1.9,3.0510678143784546,4.664460323926544,0.2860749037383,28.5204587223123,0.0,19.05625544814507,24.29856695628712
117.25,26.078473187062343,1605.4835961963338,0.42417448475868796,478.1906789433001,16544.16432773951,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13039.214426488652,13039.236593531172,542.0,33.58261394366492,9.76724456475814,321.0967192392668,265.6138444096233,1.9,3.050418832773034,4.665919332345568,0.2839707988000541,28.30723352529496,0.0,18.91222672772185,24.11237023202219
117.5,26.072955375404923,1605.1448257906059,0.4243062125914015,474.52591800748337,16550.16924467989,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13036.4557027127,13036.477687702461,542.0,33.56840591938976,9.765189123219779,321.0289651581212,265.6541852905675,1.9,3.0497751690021513,4.667368338505416,0.28188201306469846,28.095607066869256,0.0,18.769303445573325,23.927640195420384
117.75,26.067482740077626,1604.8088286786883,0.424437036913959,470.8900259430786,16556.12817558522,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13033.719565881545,13033.741370038813,542.0,33.554317189041264,9.763150505944514,320.9617657357377,265.6942066491515,1.9,3.049136774489508,4.668807406053549,0.2798084342530646,27.88556706762226,0.0,18.627476674354824,23.74436446447755
118.0,26.06205486772652,1604.4755795005165,0.4245669634793951,467.2827586155718,16562.041486461585,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,13031.005809404567,13031.02743386326,542.0,33.54034661562613,9.761128559120147,320.8951159001033,265.7339111170205,1.9,3.048503601050981,4.6702365982733465,0.2777499506763639,27.677101321746694,0.0,18.48673754887264,23.562530752690282
