Time,tumor_volume_x_1,endothelial_volume_x_2,concentration_of_administrated_inhibitor_x_3,lambda_1,lambda_2,lambda_3,b,d,e,u,a,compartment,tumor_growth,endothelial_loss,stimulatory_effect,inhibition_effect,drug_kill,inhibitor_clearance,administrated_inhibitor
49.68,16582.865508105493,17082.287761155665,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-94.47348992247419,0.0,97009.76322241712,96976.53507129794,0.0,0.0,0.0
49.8,16594.120580982584,17086.24187335206,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-93.11331206016972,0.0,97075.60539874811,97042.86759886607,0.0,0.0,0.0
49.92,16605.213480518367,17090.136962348202,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-91.77172822208448,0.0,97140.49886103244,97108.24287109451,0.0,0.0,0.0
50.04,16616.14647729519,17093.973854363758,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-90.44849630022522,0.0,97204.45689217687,97172.67398111979,0.0,0.0,0.0
50.16,16626.921841895404,17097.753375618388,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-89.14337326354912,0.0,97267.4927750881,97236.17403712921,0.0,0.0,0.0
50.28,16637.54165632455,17101.476595145898,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-87.85619574549824,0.0,97329.6186894986,97298.7568083281,0.0,0.0,0.0
50.4,16648.00737638007,17105.145388294364,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-86.58706728327068,0.0,97390.8431518234,97360.43822866237,0.0,0.0,0.0
50.52,16658.32174410842,17108.759974219683,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-85.3355411376105,0.0,97451.18220303424,97421.22984006419,0.0,0.0,0.0
50.64,16668.48695461183,17112.32127633077,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-84.10140334723347,0.0,97510.64868447921,97481.14507183495,0.0,0.0,0.0
50.76,16678.505202992535,17115.83021803654,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-82.88443917250859,0.0,97569.25543750633,97540.19736758321,0.0,0.0,0.0
50.88,16688.378684352774,17119.287722745896,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-81.68443311277161,0.0,97627.01530346372,97598.4001849099,0.0,0.0,0.0
51.0,16698.10901850469,17122.693825962546,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-80.50111035503534,0.0,97683.93775825242,97655.7596881303,0.0,0.0,0.0
51.12,16707.69744949837,17126.047983237393,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-79.33415700567768,0.0,97740.03007956546,97712.27727317945,0.0,0.0,0.0
51.24,16717.146800389168,17129.35208716491,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-78.1834191923239,0.0,97795.30878227662,97767.97440268518,0.0,0.0,0.0
51.36,16726.45914165157,17132.606868803,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-77.04866574253458,0.0,97849.78597866168,97822.86299442755,0.0,0.0,0.0
51.48,16735.636543760054,17135.813059209577,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-75.92966478976147,0.0,97903.47378099631,97876.9549773202,0.0,0.0,0.0
51.6,16744.681077189118,17138.97138944254,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-74.82618378934019,0.0,97956.38430155633,97930.26229117854,0.0,0.0,0.0
51.72,16753.59378412503,17142.082486567488,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-73.73816292565475,0.0,98008.52363713142,97982.79228280843,0.0,0.0,0.0
51.84,16762.376113403476,17145.14701877507,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-72.66547338770366,0.0,98059.90026341032,98034.55412924042,0.0,0.0,0.0
51.96,16771.030686436807,17148.165772840355,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-71.60778801263373,0.0,98110.52951565532,98085.56226739268,0.0,0.0,0.0
52.08,16779.559424589068,17151.13946474149,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-70.56489705074893,0.0,98160.42263384604,98135.82801009656,0.0,0.0,0.0
52.2,16787.964249224297,17154.06881045662,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-69.53659017811908,0.0,98209.59085796213,98185.36267987215,0.0,0.0,0.0
52.32,16796.247081706548,17156.954525963898,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-68.52265650964203,0.0,98258.04542798329,98234.17760872046,0.0,0.0,0.0
52.44,16804.407769119673,17159.796818313367,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-67.52317884836037,0.0,98305.78544935008,98282.27313528862,0.0,0.0,0.0
52.56,16812.450039502073,17162.59684675374,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-66.537689151551,0.0,98352.83273108712,98329.67019105019,0.0,0.0,0.0
52.68,16820.374777631816,17165.355072935065,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-65.56612209287283,0.0,98399.19244914611,98376.37463558202,0.0,0.0,0.0
52.8,16828.183850527475,17168.072199501734,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-64.60827255438699,0.0,98444.87552558572,98422.39754674346,0.0,0.0,0.0
52.92,16835.879100434726,17170.74892302008,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-63.66393844155417,0.0,98489.89273754314,98467.74987938964,0.0,0.0,0.0
53.04,16843.462344826377,17173.38593397835,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-62.73292069998969,0.0,98534.2547172343,98512.44246513073,0.0,0.0,0.0
53.16,16850.93396991451,17175.983190023795,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-61.81515132019124,0.0,98577.96372399987,98556.47635779515,0.0,0.0,0.0
53.28,16858.29619311365,17178.54160174853,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-60.91039657657942,0.0,98621.03272971483,98599.86522383412,0.0,0.0,0.0
53.4,16865.550792383812,17181.061859391553,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-60.01846353742503,0.0,98663.47213544529,98642.61976027985,0.0,0.0,0.0
53.52,16872.69932037977,17183.544543494354,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-59.139180632041246,0.0,98705.29102422165,98684.749163203,0.0,0.0,0.0
53.64,16879.74329303409,17185.99022234587,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-58.272380510765764,0.0,98746.49826424943,98726.26242175471,0.0,0.0,0.0
53.76,16886.684189557127,17188.39945198251,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-57.41790006006577,0.0,98787.10250890919,98767.16831792665,0.0,0.0,0.0
53.88,16893.52345243703,17190.772776188114,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-56.57558041717833,0.0,98827.11219675663,98807.4754263173,0.0,0.0,0.0
54.0,16900.26254989168,17193.11072908085,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-55.74525568777919,0.0,98866.53591686631,98847.1923722921,0.0,0.0,0.0
54.12,16906.903176709973,17195.413843432296,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-54.92671660631044,0.0,98905.38358375334,98886.32866275687,0.0,0.0,0.0
54.24,16913.446478408347,17197.682618530947,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-54.119850899152475,0.0,98943.66189868882,98924.89147596591,0.0,0.0,0.0
54.36,16919.893789449023,17199.917550760227,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-53.324509782507285,0.0,98981.37866827678,98962.888715575,0.0,0.0,0.0
54.48,16926.24641051763,17202.11912437304,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-52.54054825071122,0.0,99018.54150152813,99000.32808896888,0.0,0.0,0.0
54.6,16932.50560852325,17204.287811491737,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-51.76782508802211,0.0,99055.157809861,99037.21710706403,0.0,0.0,0.0
54.72,16938.672616598393,17206.42407210816,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-51.00620288009217,0.0,99091.2348071006,99073.56308411725,0.0,0.0,0.0
54.84,16944.748634099007,17208.528354083603,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-50.255548025079186,0.0,99126.77950947918,99109.37313753931,0.0,0.0,0.0
54.96,16950.735459096482,17210.60122847281,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-49.515636743479,0.0,99161.80243571442,99144.65743356333,0.0,0.0,0.0
55.08,16956.634673525587,17212.643215183383,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-48.7862761103515,0.0,99196.31284012468,99179.42500607167,0.0,0.0,0.0
55.2,16962.44700872882,17214.654647231702,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-48.06739843657853,0.0,99230.3150010636,99213.68049983103,0.0,0.0,0.0
55.32,16968.173662373105,17216.63595250204,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-47.358865563279835,0.0,99263.81592488266,99247.43092849551,0.0,0.0,0.0
55.44,16973.815808218707,17218.587548859847,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-46.66054171118376,0.0,99296.82247807943,99280.68315881262,0.0,0.0,0.0
55.56,16979.37459611921,17220.50984415173,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-45.97229348892512,0.0,99329.34138729738,99313.44391047505,0.0,0.0,0.0
55.68,16984.85115202154,17222.403236205464,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-45.29398990110719,0.0,99361.37923932601,99345.71975597618,0.0,0.0,0.0
55.8,16990.246577965947,17224.26811283001,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-44.625502356162386,0.0,99392.94248110078,99377.51712046999,0.0,0.0,0.0
55.92,16995.56274814239,17226.105290681957,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-43.966637025168936,0.0,99424.04207663298,99408.84791840156,0.0,0.0,0.0
56.04,17000.80050128852,17227.915018733198,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-43.31728842055019,0.0,99454.68293253783,99439.71675542943,0.0,0.0,0.0
56.16,17005.96082699882,17229.69763228404,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-42.67733863969008,0.0,99484.87083794309,99470.12932657085,0.0,0.0,0.0
56.28,17011.044828969523,17231.4535327001,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-42.04666048167181,0.0,99514.6122494717,99500.0921563306,0.0,0.0,0.0
56.4,17016.053594018347,17233.183115202803,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-41.42512858207116,0.0,99543.91352500733,99529.6116712278,0.0,0.0,0.0
56.52,17020.98819208451,17234.88676886936,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-40.81261941925245,0.0,99572.78092369439,99558.69419969078,0.0,0.0,0.0
56.64,17025.84967622871,17236.564876632794,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-40.20901132051268,0.0,99601.22060593795,99587.34597195455,0.0,0.0,0.0
56.76,17030.63912742081,17238.217812337338,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-39.614175414447686,0.0,99629.23889541173,99615.57327759257,0.0,0.0,0.0
56.88,17035.357854615635,17239.84592758446,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-39.0279351766301,0.0,99656.84344950145,99643.38316956794,0.0,0.0,0.0
57.0,17040.00669629883,17241.44959765281,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-38.45020763128333,0.0,99684.03917334815,99670.78100591274,0.0,0.0,0.0
57.12,17044.58667101746,17243.02917872897,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-37.88087186726643,0.0,99710.83202545214,99697.77273922329,0.0,0.0,0.0
57.24,17049.09878294655,17244.585020690563,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-37.31980833954499,0.0,99737.2278802373,99724.36423224102,0.0,0.0,0.0
57.36,17053.544021889076,17246.117467106193,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-36.76689887415159,0.0,99763.23252805108,99750.56125776362,0.0,0.0,0.0
57.48,17057.923363276004,17247.6268552355,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-36.222026673024494,0.0,99788.85167516462,99776.36949855916,0.0,0.0,0.0
57.6,17062.23776816624,17249.113516029116,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-35.68507631872681,0.0,99814.0909437725,99801.79454728162,0.0,0.0,0.0
57.72,17066.488217166145,17250.577933435874,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-35.15595759694837,0.0,99838.95607042195,99826.84296054905,0.0,0.0,0.0
57.84,17070.675665335853,17252.02053261456,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-34.6345738507823,0.0,99863.45264221473,99851.5208579831,0.0,0.0,0.0
57.96,17074.801003673965,17253.441499041975,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-34.12079492462298,0.0,99887.58587149269,99875.83272453387,0.0,0.0,0.0
58.08,17078.865140102083,17254.841158867068,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-33.61451403432509,0.0,99911.36106959719,99899.78392724298,0.0,0.0,0.0
58.2,17082.86896842395,17256.219833123545,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-33.11562597844236,0.0,99934.78346528011,99923.37975061586,0.0,0.0,0.0
58.32,17086.813368325442,17257.577837729852,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-32.62402714234794,0.0,99957.85820470382,99946.62539655261,0.0,0.0,0.0
58.44,17090.699205374563,17258.915483489203,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-32.13961550225659,0.0,99980.59035144119,99969.52598428114,0.0,0.0,0.0
58.56,17094.527331021454,17260.23307608956,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-31.662290629137363,0.0,100002.9848864755,99992.08655029134,0.0,0.0,0.0
58.68,17098.298582598403,17261.530916103653,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-31.191953692522215,0.0,100025.04670820065,100014.31204827149,0.0,0.0,0.0
58.8,17102.01378331981,17262.80929898895,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-30.72850746422317,0.0,100046.78063242088,100036.20734904576,0.0,0.0,0.0
58.92,17105.673821894725,17264.068513855524,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-30.2718409428282,0.0,100068.19185808413,100057.7775438289,0.0,0.0,0.0
59.04,17109.279595711072,17265.308844345363,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-29.821840323341792,0.0,100089.28563490977,100079.02772770282,0.0,0.0,0.0
59.16,17112.83179078949,17266.530572038057,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-29.37843151706595,0.0,100110.06597611851,100099.96216120887,0.0,0.0,0.0
59.28,17116.331186736923,17267.733971731002,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-28.941521247549037,0.0,100130.53744241099,100120.5854321328,0.0,0.0,0.0
59.4,17119.77854979809,17268.91931309467,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-28.51101771058793,0.0,100150.70451631883,100140.90204798686,0.0,0.0,0.0
59.52,17123.174632855505,17270.086860672567,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-28.086830577326875,0.0,100170.5716022047,100160.91643595671,0.0,0.0,0.0
59.64,17126.520175429454,17271.236873881287,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-27.668870997300903,0.0,100190.1430262623,100180.63294284955,0.0,0.0,0.0
59.76,17129.81590367802,17272.369607010463,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-27.257051601373803,0.0,100209.42303651641,100200.05583504352,0.0,0.0,0.0
59.88,17133.062530397066,17273.4853092228,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-26.851286504622454,0.0,100228.41580282283,100219.1892984387,0.0,0.0,0.0
60.0,17136.26075502024,17274.584224554055,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-26.451491309126567,0.0,100247.12541686841,100238.0374384091,0.0,0.0,0.0
60.12,17139.41137939058,17275.666645916237,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-26.057571341393594,0.0,100265.55656943489,100256.6050446241,0.0,0.0,0.0
60.24,17142.515342826562,17276.732931454615,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-25.66941808385831,0.0,100283.71475553539,100274.89782287773,0.0,0.0,0.0
60.36,17145.57309093532,17277.783210122358,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-25.286973328395316,0.0,100301.6025819716,100292.9182248094,0.0,0.0,0.0
60.48,17148.58529478477,17278.817717147824,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-24.91015609587884,0.0,100319.2239744909,100310.67019913251,0.0,0.0,0.0
60.6,17151.55261356222,17279.83668332354,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-24.53888675546242,0.0,100336.58278933898,100328.15762363114,0.0,0.0,0.0
60.72,17154.475694574387,17280.840335006218,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-24.17308702690848,0.0,100353.68281326015,100345.38430512068,0.0,0.0,0.0
60.84,17157.355173247357,17281.828894116734,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-23.812679982867355,0.0,100370.52776349703,100362.35397940945,0.0,0.0,0.0
60.96,17160.191673126632,17282.80257814015,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-23.457590051085738,0.0,100387.1212877908,100379.0703112613,0.0,0.0,0.0
61.08,17162.985805877102,17283.7616001257,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-23.107743016562317,0.0,100403.46696438105,100395.53689435917,0.0,0.0,0.0
61.2,17165.738171283054,17284.7061686868,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-22.76306602364504,0.0,100419.56830200586,100411.75725126984,0.0,0.0,0.0
61.32,17168.449444834438,17285.63652696662,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-22.423478306576794,0.0,100435.42925228145,100427.73540135536,0.0,0.0,0.0
61.44,17171.120579328228,17286.553042326952,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-22.088869843819808,0.0,100451.05538907013,100443.47716818201,0.0,0.0,0.0
61.56,17173.75186444452,17287.455787970295,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-21.75920091413673,0.0,100466.44840700043,100458.9840812593,0.0,0.0,0.0
61.68,17176.343880918546,17288.34496743406,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-21.43440109835894,0.0,100481.61170337349,100474.25956315307,0.0,0.0,0.0
61.8,17178.897199296207,17289.220780572254,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-21.11440116622528,0.0,100496.5486158828,100489.30697614342,0.0,0.0,0.0
61.92,17181.412379934045,17290.08342355547,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-20.799133078114696,0.0,100511.26242261416,100504.12962219559,0.0,0.0,0.0
62.04,17183.889972999263,17290.933088870883,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-20.488529986738286,0.0,100525.75634204569,100518.73074293185,0.0,0.0,0.0
62.16,17186.330518469727,17291.76996532227,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-20.182526238782824,0.0,100540.0335330479,100533.11351960414,0.0,0.0,0.0
62.28,17188.734546133957,17292.594238029986,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-19.881057376511386,0.0,100554.09709488365,100547.28107306726,0.0,0.0,0.0
62.4,17191.102575591125,17293.40608843098,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-19.58406013932727,0.0,100567.95006720808,100561.23646375281,0.0,0.0,0.0
62.52,17193.435034393086,17294.205664332443,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-19.291482373975096,0.0,100581.59495119954,100574.98219826492,0.0,0.0,0.0
62.64,17195.733097518834,17294.993387019214,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-19.00318141525231,0.0,100595.03862048517,100588.52528916638,0.0,0.0,0.0
62.76,17197.99680430282,17295.769262364145,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-18.71915202818101,0.0,100608.28130517149,100601.86590520032,0.0,0.0,0.0
62.88,17200.226663296708,17296.53346793939,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-18.439332153977478,0.0,100621.32598028574,100615.00704402171,0.0,0.0,0.0
63.0,17202.423173166942,17297.28617774494,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-18.163660900268816,0.0,100634.17556302661,100627.95164459504,0.0,0.0,0.0
63.12,17204.586822839537,17298.027562261606,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-17.89207852491712,0.0,100646.83291361129,100640.70258804469,0.0,0.0,0.0
63.24,17206.718091644896,17298.757788503997,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-17.62452641978583,0.0,100659.30083612264,100653.26269850583,0.0,0.0,0.0
63.36,17208.817449462582,17299.477020073475,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-17.360947094472806,0.0,100671.5820793561,100665.63474397625,0.0,0.0,0.0
63.48,17210.885356866114,17300.185417211134,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-17.101284159995867,0.0,100683.67933766676,100677.8214371686,0.0,0.0,0.0
63.6,17212.922265267778,17300.88313685077,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-16.845482312435585,0.0,100695.5952518165,100689.82543636381,0.0,0.0,0.0
63.72,17214.928619330825,17301.57033351166,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-16.59348704381749,0.0,100707.33242308532,100701.64935999516,0.0,0.0,0.0
63.84,17216.905264645527,17302.24731029223,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-16.3451956041433,0.0,100718.89579817632,100713.29825538724,0.0,0.0,0.0
63.96,17218.852340152378,17302.91410864705,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-16.100590222874605,0.0,100730.28618989141,100724.77289174958,0.0,0.0,0.0
64.08,17220.77028147377,17303.57087999842,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-15.859617433946209,0.0,100741.50614662156,100736.07583577032,0.0,0.0,0.0
64.2,17222.65951735381,17304.217773303593,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-15.622224585852017,0.0,100752.55817651979,100747.2096134333,0.0,0.0,0.0
64.32,17224.520469856794,17304.85493512765,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-15.38835981856552,0.0,100763.44474866224,100758.17671120109,0.0,0.0,0.0
64.44,17226.353554565714,17305.482509716363,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-15.157972040421205,0.0,100774.16829420942,100768.97957719862,0.0,0.0,0.0
64.56,17228.159180780785,17306.100639069053,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-14.9310109049576,0.0,100784.73120756759,100779.62062239734,0.0,0.0,0.0
64.68,17229.93775171794,17306.70946301146,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-14.70742678773734,0.0,100795.13584754993,100790.1022217999,0.0,0.0,0.0
64.8,17231.689664707326,17307.309119268608,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-14.487170763134918,0.0,100805.38453853785,100800.42671562535,0.0,0.0,0.0
64.92,17233.415311391847,17307.89974353767,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-14.270194581086384,0.0,100815.4795716423,100810.59641049507,0.0,0.0,0.0
65.04,17235.115077925628,17308.481469560833,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-14.056450643824663,0.0,100825.42320586492,100820.61358061875,0.0,0.0,0.0
65.16,17236.78934517255,17309.054429198157,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-13.845891982571086,0.0,100835.21766925941,100830.48046898126,0.0,0.0,0.0
65.28,17238.438488904754,17309.618752500446,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-13.638472234212621,0.0,100844.8651600928,100840.19928852968,0.0,0.0,0.0
65.4,17240.0628922518,17310.17457265499,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-13.434144207168785,0.0,100854.36791967302,100849.772299526,0.0,0.0,0.0
65.52,17241.66292735973,17310.722018684082,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-13.232861992700386,0.0,100863.7281250544,100859.20169547747,0.0,0.0,0.0
65.64,17243.23894649868,17311.26121190188,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-13.034581988767226,0.0,100872.94783701727,100868.4895477979,0.0,0.0,0.0
65.76,17244.791308345782,17311.792276362674,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-12.83925987272981,0.0,100882.02915382282,100877.63796916851,0.0,0.0,0.0
