Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
5.43,0.0009619040727216479,0.000523930969820087,1.5029256056369597e-05,4.995153689176292e-07,0.05857868474406178,2.721615324173388e-07,0.0005107701463858232,4.085372899993963e-05,0.0003355513549097107,0.0009808810898439336,4.3945994146817e-08,0.00010791790059590763,7.543438410165129e-08,0.0298210983839377,3.1158628781573176e-06,0.00011328589386390088,0.00022170353178757376,0.00015818173335405543,7.855406275812356e-05,2.133807075276314e-06,0.009914210635291106,5.1248295920846755e-08,4.518427293283153e-05,3.286381367253923e-08,0.059629186793225396,0.03004553742165391,0.010040166890166931,1.0,1.0,0.0001848,1.6159988421723683e-05,0.0002354741170022594,1.9987410551426787e-07,-2.8725850689725457e-06,4.422410621115155e-07,0.00017987558210621915,-3.0033996817757425e-08,6.287171637841044e-05,1.8035107267643516e-06,1.632969194504033e-11,3.514721084643707e-06,3.5965106562069304e-08,0.00018387725269889633,9.25040638408513e-06,2.2534974884155654e-07,3.122983501808363e-08,2.001755735012328e-06,1.2950148071508915e-05,1.054703859523608e-09,1.789265903036262e-06,4.5260630460990776e-12,5.608553180683171e-07,2.0391460895502158e-05,-6.421213303689248e-09,1.7487369144192804e-05,9.168420320889006e-08,-1.6504213668133101e-06,9.070435278732478e-09,5.4273024581598056e-05,3.724619334031239e-06,4.272e-05,0.0002159019073684231,3.048e-05,2.657453120348131e-06,3.872288832507277e-05,1.0783117548144817e-08,-4.985758463645274e-07,6.278725538765657e-08,9.227903950487907e-06,-2.670778095839419e-09,1.413973129646224e-05,3.8408527354973656e-07,3.0748977552508053e-12,5.948526381174664e-07,1.1830972922114123e-09,8.133169127909675e-06,1.3883674447429082e-06,2.1216794511230555e-08,0.0,1.9050128705785771e-06
5.44,0.0009636094215560745,0.000525592148766539,1.5099390624496192e-05,5.01457045581292e-07,0.058576824474195106,2.7433647000062856e-07,0.0005107298137450401,4.085390650021607e-05,0.00033553333121363513,0.000983034078936784,4.4090481942962735e-08,0.00010796314785996212,7.604062444405755e-08,0.029820889462562804,3.1293692579085752e-06,0.0001136212493534794,0.0002220934528399479,0.00015845993545322124,7.879099352629157e-05,2.143232220769438e-06,0.009914107647176233,5.166518499075957e-08,4.5195173006494395e-05,3.298664835398092e-08,0.05962902162084676,0.03004572336014054,0.010040321697763133,1.0,1.0,0.0001848,1.618863828214205e-05,0.000235891586396927,2.0046819570415166e-07,-2.870434693363031e-06,4.452800064635498e-07,0.00017985995919907012,-3.002919444708083e-08,6.307105785198467e-05,1.811926874939543e-06,1.6460188200037714e-11,3.5146094684517064e-06,3.6104907281853024e-08,0.00018386273294821443,9.279465990303748e-06,2.2715059716052043e-07,3.148081851983983e-08,2.007630057267726e-06,1.2955577743195453e-05,1.0581715666311056e-09,1.7892533677537684e-06,4.562437466643453e-12,5.632864664235435e-07,2.045182488362629e-05,-6.4237508187923095e-09,1.7480868332350565e-05,9.228373634557065e-08,-1.6499972108280248e-06,9.095037261191003e-09,5.436847725521924e-05,3.7311700077111245e-06,4.272e-05,0.0002158925315222702,3.048e-05,2.662126915614117e-06,3.879099219894856e-05,1.0812384367686634e-08,-4.982788623531067e-07,6.320300945165224e-08,9.225863806762077e-06,-2.6712813769613924e-09,1.4182378834732484e-05,3.857817997384988e-07,3.0999110994455742e-12,5.94846458830574e-07,1.1875193407433132e-09,8.13513114116899e-06,1.392519096824015e-06,2.138938658617446e-08,0.0,1.9133848806951608e-06
5.45,0.0009653145677186562,0.000527255189412547,1.5169701218752058e-05,5.034032182594007e-07,0.05857496439964278,2.765238067268165e-07,0.0005106894721979814,4.0854076624669255e-05,0.0003355154702599718,0.0009851869328334273,4.423520645412447e-08,0.00010800827615546037,7.665035550774545e-08,0.02982068061280775,3.142904060240509e-06,0.00011395689213259719,0.00022248330839108745,0.00015873809081836014,7.902813381269546e-05,2.152677750547631e-06,0.009914004684102518,5.208450941528057e-08,4.520603322635147e-05,3.310973653155482e-08,0.05962885868949704,0.03004590957071801,0.01004047672313806,1.0,1.0,0.0001848,1.6217284737673422e-05,0.00023630900617752703,2.0106282694127257e-07,-2.868282146708126e-06,4.4833315104265175e-07,0.00017984444424383187,-3.0024386122322644e-08,6.327062272950564e-05,1.820364146250247e-06,1.659142840360899e-11,3.5144978639785665e-06,3.624503171467685e-08,0.0001838482099912733,9.30855699480082e-06,2.2896171196980407e-07,3.1733247180206617e-08,2.013509209663863e-06,1.2960993138655244e-05,1.0616449548989873e-09,1.7892408367684652e-06,4.599021330464727e-12,5.657227308432916e-07,2.0512240583867494e-05,-6.426280913908076e-09,1.7474394079999077e-05,9.288584131761171e-08,-1.6495727286756363e-06,9.119651413480891e-09,5.4463913894138206e-05,3.737719580970269e-06,4.272e-05,0.00021588311649561352,3.048e-05,2.6667999257484502e-06,3.885908463233456e-05,1.0841664863351372e-08,-4.979816380174969e-07,6.362057464265856e-08,9.223834674967217e-06,-2.6717819621826055e-09,1.4225064086285183e-05,3.874819950985736e-07,3.1250705649168344e-12,5.948402810461511e-07,1.1919505151359735e-09,8.137085980743264e-06,1.3966742756219467e-06,2.1562986897926156e-08,0.0,1.9217747193989574e-06
5.46,0.0009670195114217441,0.0005289200886888012,1.5240187799559149e-05,5.053538890655858e-07,0.05857310451929872,2.787235818939848e-07,0.0005106491230724166,4.0854239508870546e-05,0.0003354977700951004,0.0009873396508693513,4.438016767065882e-08,0.00010805328591281392,7.726358854941797e-08,0.029820471834404817,3.1564672565812857e-06,0.00011429282147257358,0.00022287309845199577,0.00015901619945732283,7.926548308833167e-05,2.1621436450780078e-06,0.009913901745962619,5.2506277216769766e-08,4.521685378571899e-05,3.3233078224013496e-08,0.05962869799633046,0.030046096052803006,0.01004063196583719,1.0,1.0,0.0001848,1.62459277918853e-05,0.00023672637639604295,2.0165799724343505e-07,-2.8661274316275634e-06,4.514005276210887e-07,0.0001798290358564376,-3.001957191972626e-08,6.347041064265614e-05,1.828822535947098e-06,1.672341491363909e-11,3.5143862711579234e-06,3.6385480012722176e-08,0.00018383368430606995,9.33767934280371e-06,2.307831258082194e-07,3.1987125659459034e-08,2.019393179427349e-06,1.296639430953767e-05,1.0651240240958117e-09,1.7892283100642891e-06,4.635815312965078e-12,5.681641061846314e-07,2.0572707865063242e-05,-6.4288036147850075e-09,1.746794617359904e-05,9.349052255749219e-08,-1.649147920986736e-06,9.144277621674129e-09,5.455933450104856e-05,3.744268053993529e-06,4.272e-05,0.00021587366302372807,3.048e-05,2.6714721508830235e-06,3.8927165627152627e-05,1.0870958910167516e-08,-4.976841738314463e-07,6.40399541731882e-08,9.221816453091507e-06,-2.6722798630217135e-09,1.42677869558997e-05,3.891858561140414e-07,3.150376633006186e-12,5.948341047577572e-07,1.1963908160644858e-09,8.139033681429419e-06,1.400832971849034e-06,2.1737598767742683e-08,0.0,1.930182380634049e-06
5.47,0.0009687242528775977,0.0005305868435307576,1.5310850326527924e-05,5.073090600940671e-07,0.05857124483206058,2.8093583479052283e-07,0.0005106087676923526,4.0854395287948565e-05,0.00033548022877086914,0.0009894922323810398,4.4525365582078584e-08,0.00010809817756131917,7.788033482298551e-08,0.029820263127087084,3.1700588182430166e-06,0.00011462903664618322,0.0002232628230336743,0.00015929426137795862,7.950304082525344e-05,2.171629884741156e-06,0.009913798832649569,5.293049641615247e-08,4.522763487734412e-05,3.335667344904977e-08,0.0596285395385051,0.030046282805813236,0.010040787425406773,1.0,1.0,0.0001848,1.627456744834364e-05,0.0002371436971044359,2.0225370462113605e-07,-2.8639705507179207e-06,4.5448216792735523e-07,0.00017981373265683596,-3.001475191531394e-08,6.367042122369092e-05,1.837302039183351e-06,1.685615008743137e-11,3.514274689923635e-06,3.6526252326772824e-08,0.00018381915636924692,9.3668329796353e-06,2.3261487120655288e-07,3.2242458616716e-08,2.0252819538123817e-06,1.29717813073583e-05,1.068608773969886e-09,1.789215787625225e-06,4.6728200893791305e-12,5.70610587283743e-07,2.063322659631298e-05,-6.431318947104231e-09,1.7461524400203628e-05,9.409778448518511e-08,-1.6487227883866276e-06,9.168915771506269e-09,5.465473907864347e-05,3.750815426965728e-06,4.272e-05,0.00021586417183949328,3.048e-05,2.6761435911497045e-06,3.899523518532427e-05,1.0900266382829094e-08,-4.973864702649097e-07,6.446115124695223e-08,9.21980903941461e-06,-2.6727750909632926e-09,1.431054734854562e-05,3.9089337925340807e-07,3.1758297849691485e-12,5.948279299589742e-07,1.2008402441657916e-09,8.140974277921941e-06,1.404995176237668e-06,2.1913225516287123e-08,0.0,1.938607858325979e-06
5.48,0.0009704287922983857,0.0005322554508786305,1.538168875845989e-05,5.092687334196876e-07,0.05856938533682936,2.8316060469471495e-07,0.0005105684073785839,4.085454409663777e-05,0.00033546284434395496,0.00099164467670575,4.4670800177053304e-08,0.00010814295152921596,7.850060557943795e-08,0.029820054490588367,3.183678716422507e-06,0.00011496553692765266,0.00022365248214712265,0.00015957227658811558,7.974080649656835e-05,2.18113644983168e-06,0.00991369594405675,5.335717503282749e-08,4.523837669343552e-05,3.34805222232995e-08,0.059628383313183146,0.030046469829167415,0.010040943101393841,1.0,1.0,0.0001848,1.630320371061288e-05,0.0002375609683546448,2.0284994707710487e-07,-2.8618115065518567e-06,4.5757810364586114e-07,0.00017979853326853217,-3.000992618491903e-08,6.387065410543565e-05,1.8458026510151868e-06,1.6989636281682897e-11,3.5141631202097616e-06,3.6667348806217505e-08,0.00018380462665629018,9.396017850713828e-06,2.3445698068722398e-07,3.249925070988731e-08,2.0311755201006773e-06,1.2977154183505915e-05,1.0720992042492793e-09,1.7892032694353021e-06,4.710036334766277e-12,5.730621689560512e-07,2.0693796646977478e-05,-6.433826936482992e-09,1.7455128547397283e-05,9.470763150811847e-08,-1.6482973314951694e-06,9.193565748350328e-09,5.475012762961562e-05,3.75736170007166e-06,4.272e-05,0.0002158546436736564,3.048e-05,2.6808142466803416e-06,3.906329330877069e-05,1.0929587155668213e-08,-4.970885277839396e-07,6.488416905883195e-08,9.21781233247778e-06,-2.673267657459624e-09,1.4353345169382302e-05,3.926045609697024e-07,3.2014305019696494e-12,5.94821756643405e-07,1.2052988000387817e-09,8.142907804818394e-06,1.40916087954025e-06,2.2089870463590578e-08,0.0,1.9470511463809264e-06
5.49,0.0009721331298929435,0.0005339259076957738,1.5452703049822732e-05,5.112329103628581e-07,0.05856752603872392,2.8539793199357236e-07,0.0005105280345731061,4.0854685318167204e-05,0.0003354456251492699,0.0009937969867635428,4.481647141998152e-08,0.00010818760732462679,7.912441235531686e-08,0.029819845925466548,3.197326919349176e-06,0.00011530232160410466,0.00022404207580333836,0.00015985024509564027,7.997877958482498e-05,2.190663318492375e-06,0.00991359308048066,5.378632127661768e-08,4.524907894771311e-05,3.3604624511495756e-08,0.059628229314884984,0.030046657122198405,0.01004109899327748,1.0,1.0,0.0001848,1.633183658220145e-05,0.00023797819019779256,2.0344673007482592e-07,-2.859650314059607e-06,4.6068836797204954e-07,0.0001797834436861324,-3.0005094284071405e-08,6.407110892349286e-05,1.8543243659787279e-06,1.7123875919614342e-11,3.5140515623234355e-06,3.680876954612578e-08,0.00018379009244631818,9.425233901926054e-06,2.363094876906779e-07,3.2757506715101176e-08,2.037073865841694e-06,1.2982512878955214e-05,1.0755953140795564e-09,1.7891907555279929e-06,4.747464741319012e-12,5.755188454828517e-07,2.075441788873884e-05,-6.436327554369588e-09,1.7448759382884523e-05,9.532006827967385e-08,-1.6478715535602987e-06,9.21822786749632e-09,5.484550015665723e-05,3.7639068734960842e-06,4.272e-05,0.0002158450751816379,3.048e-05,2.685484117606756e-06,3.9131339999412734e-05,1.0958921553206878e-08,-4.967903486667672e-07,6.530901096865776e-08,9.215826709590832e-06,-2.673757546073217e-09,1.4396180325268497e-05,3.943193973286275e-07,3.227179276597061e-12,5.948155848288396e-07,1.2097664824138471e-09,8.14483421058836e-06,1.413330072704941e-06,2.2267537008519718e-08,0.0,1.9555122527825883e-06
5.5,0.0009738372658723716,0.0005355982109369223,1.5523893156843295e-05,5.132015927588036e-07,0.05856566693834987,2.876478562499205e-07,0.0005104876481652941,4.085481888126938e-05,0.00033542857206004986,0.0009959491628719066,4.4962379291442717e-08,0.00010823214512257643,7.975176647428735e-08,0.029819637431681884,3.211003397211529e-06,0.00011563938995578887,0.0002244316040133174,0.00016012816690837812,8.021695956752547e-05,2.200210470282591e-06,0.00991349024192543,5.4217943216095616e-08,4.52597417007254e-05,3.3728980314267154e-08,0.05962807754005794,0.03004684468430323,0.010041255100587494,1.0,1.0,0.0001848,1.6360466066655842e-05,0.00023839536268555655,2.0404405371795019e-07,-2.857486979272196e-06,4.6381299295075496e-07,0.00017976846455251732,-3.000025614626545e-08,6.427178531243068e-05,1.8628671788211954e-06,1.725887137499523e-11,3.5139400163009926e-06,3.695051467863386e-08,0.00018377555333950587,9.454481078982482e-06,2.3817242497493415e-07,3.301723132035496e-08,2.042976978437661e-06,1.2987857414709171e-05,1.0790971029946253e-09,1.789178245900913e-06,4.785105988457241e-12,5.779806114980752e-07,2.0815090192041996e-05,-6.438820811481902e-09,1.744241696293498e-05,9.593509925696165e-08,-1.647445455935386e-06,9.242902135234108e-09,5.49408566624601e-05,3.770450947423732e-06,4.272e-05,0.0002158354659770695,3.048e-05,2.6901532040607523e-06,3.919937525917096e-05,1.0988269576478215e-08,-4.964919338854049e-07,6.573568020400555e-08,9.213852200541029e-06,-2.6742447605898457e-09,1.4439052722154584e-05,3.960378846508664e-07,3.253076592965737e-12,5.948094145155258e-07,1.2142432913136175e-09,8.146753506130573e-06,1.4175027465720674e-06,2.2446228491463585e-08,0.0,1.963991175349998e-06
5.51,0.0009755412004515496,0.0005372723575395905,1.559525903915827e-05,5.151747833010641e-07,0.05856380802889532,2.899104156790203e-07,0.0005104472576398056,4.085494561120671e-05,0.00033541167368668996,0.0009981012010717345,4.510852379914455e-08,0.00010827656619450704,8.038267891216164e-08,0.02981942900821225,3.224708123490872e-06,0.00011597674125072915,0.00022482106678805387,0.00016040604203417324,8.045534591320288e-05,2.2097778871442835e-06,0.009913387427914573,5.4652048688759925e-08,4.5270365583215595e-05,3.385358969189932e-08,0.05962792798831285,0.030047032514983685,0.010041411422936516,1.0,1.0,0.0001848,1.638909216758603e-05,0.00023881248587053933,2.0464190915414967e-07,-2.855321493363176e-06,4.669520087153201e-07,0.00017975358771667407,-2.9995412325827427e-08,6.447268290475086e-05,1.8714310846989922e-06,1.739462494074122e-11,3.513828481733719e-06,3.709258439767661e-08,0.00018376101275032998,9.48375932724273e-06,2.400458241822288e-07,3.327842906963492e-08,2.048884845031234e-06,1.2993187943340845e-05,1.0826045711794692e-09,1.789165740492735e-06,4.822960734729698e-12,5.804474622283569e-07,2.0875813425131247e-05,-6.441306783077947e-09,1.7436100174611364e-05,9.655272857412582e-08,-1.647019036813829e-06,9.26758804207851e-09,5.5036197149715586e-05,3.7769939220393046e-06,4.272e-05,0.0002158258205353719,3.048e-05,2.6948215061741105e-06,3.9267399089965606e-05,1.1017630686436616e-08,-4.961932822324326e-07,6.616417977489275e-08,9.211888263988317e-06,-2.6747293380247364e-09,1.4481962264376519e-05,3.97760019685971e-07,3.2791229213255954e-12,5.948032456748744e-07,1.2187292289083754e-09,8.148665804978806e-06,1.4216788917919204e-06,2.2625948157146608e-08,0.0,1.9724878950100615e-06
5.5200000000000005,0.0009772449338421928,0.0005389483444634555,1.5666800652261072e-05,5.171524839669721e-07,0.058561949309442723,2.921856495455755e-07,0.0005104068640644843,4.085506562083858e-05,0.0003353949283830702,0.0010002531008002742,4.525490492774028e-08,0.0001083208709395866,8.101716091495244e-08,0.02981922065481672,3.2384410688513288e-06,0.00011631437476924156,0.00022521046413854001,0.0001606838704808684,8.069393809938877e-05,2.2193655489763997e-06,0.009913284638353762,5.508864571229811e-08,4.528095077231907e-05,3.3978452655420416e-08,0.05962778065675643,0.03004722061366024,0.010041567959872814,1.0,1.0,0.0001848,1.6417714888548836e-05,0.00023922955980456879,2.0524029458369523e-07,-2.85315385918766e-06,4.701054468223441e-07,0.00017973881201537387,-2.999056288381555e-08,6.467380133561465e-05,1.8800160782713287e-06,1.753113897273453e-11,3.5137169585665636e-06,3.7234978845621984e-08,0.00018374647106321433,9.513068592515066e-06,2.419297178237365e-07,3.3541104618790314e-08,2.054797453020132e-06,1.2998504512750392e-05,1.0861177182657668e-09,1.7891532392890032e-06,4.8610296548971465e-12,5.829193923932392e-07,2.093658745846348e-05,-6.443785493060567e-09,1.7429808834111726e-05,9.717296059666997e-08,-1.6465922968736781e-06,9.292285485021762e-09,5.513152162111459e-05,3.783535797527472e-06,4.272e-05,0.000215816139468687,3.048e-05,2.699489024078589e-06,3.9335411493716585e-05,1.1047004769668754e-08,-4.958943942135933e-07,6.659451284644567e-08,9.209934812457428e-06,-2.6752112889511913e-09,1.4524908857889979e-05,3.9948579881575196e-07,3.3053187427378865e-12,5.947970783012258e-07,1.223224295595135e-09,8.150571139017433e-06,1.425858499201281e-06,2.2806699324891415e-08,0.0,1.9810024060079157e-06
5.53,0.0009789484662559216,0.0005406261686729343,1.5738517950844717e-05,5.191346967137975e-07,0.05856009077908319,2.9447359710341975e-07,0.0005103664684963998,4.085517902200061e-05,0.0003353783345166386,0.0010024048614985946,4.5401522661015186e-08,0.00010836505975515179,8.165522372544685e-08,0.02981901237125581,3.2522022038421413e-06,0.00011665228979308986,0.0002255997960757661,0.000160961652256305,8.0932735604666e-05,2.2289734355922256e-06,0.009913181873149358,5.552774230263466e-08,4.5291497444230566e-05,3.4103569214756135e-08,0.059627635542497184,0.03004740897975428,0.010041724710945363,1.0,1.0,0.0001848,1.644633423309948e-05,0.00023964658453944957,2.058392082080793e-07,-2.850984079591661e-06,4.7327333878546317e-07,0.00017972413629518616,-2.998570788066077e-08,6.487514024075212e-05,1.888622154101366e-06,1.7668415826205184e-11,3.5136054467449915e-06,3.737769816339342e-08,0.00018373192865870394,9.542408820702681e-06,2.438241384016315e-07,3.380526262233499e-08,2.0607147898295114e-06,1.3003807170618214e-05,1.0896365438643646e-09,1.7891407422753485e-06,4.899313423526811e-12,5.853963966915855e-07,2.0997412162756174e-05,-6.446256965223492e-09,1.7423542758997176e-05,9.779579967781066e-08,-1.6461652367906592e-06,9.316994361202559e-09,5.522683007934754e-05,3.79007657407287e-06,4.272e-05,0.00021580642338361005,3.048e-05,2.704155757905924e-06,3.940341247234346e-05,1.107639171293351e-08,-4.955952703328953e-07,6.702668257512798e-08,9.207991759140718e-06,-2.6756906238870927e-09,1.456789240883988e-05,4.012152184066006e-07,3.3316645381580797e-12,5.947909123889615e-07,1.2277284917312207e-09,8.152469539961502e-06,1.4300415596568812e-06,2.2988485313290746e-08,0.0,1.989534702584913e-06
5.54,0.0009806517979042628,0.0005423058271371768,1.581041088880432e-05,5.211214234787669e-07,0.058558232436916186,2.967742975951283e-07,0.0005103260719822146,4.085528592553769e-05,0.0003353618904679836,0.001004556482611441,4.554837698188665e-08,0.00010840913303674774,8.229687858308452e-08,0.029818804157291445,3.265991498898363e-06,0.00011699048560548237,0.00022598906261072068,0.00016123938736832316,8.117173790866646e-05,2.238601526719893e-06,0.009913079132208395,5.596934647384333e-08,4.530200577422495e-05,3.422893937873143e-08,0.059627492642645455,0.03004759761268814,0.010041881675703858,1.0,1.0,0.0001848,1.6474950204791615e-05,0.00024006356012696352,2.0643864822980412e-07,-2.848812157411734e-06,4.764557160751111e-07,0.0001797095594121706,-2.998084737618843e-08,6.50766992564612e-05,1.8972493066565185e-06,1.7806457855707698e-11,3.513493946214971e-06,3.752074249047122e-08,0.00018371738591359726,9.57177995780353e-06,2.4572911840876624e-07,3.407090773339699e-08,2.066636842911902e-06,1.3009095964409728e-05,1.0931610475652796e-09,1.7891282494374866e-06,4.937812714985071e-12,5.878784698017053e-07,2.1058287408986825e-05,-6.44872122325369e-09,1.741730176815091e-05,9.842125015845125e-08,-1.6457378572381022e-06,9.341714567893819e-09,5.532212252710442e-05,3.7966162518601073e-06,4.272e-05,0.00021579667288136863,3.048e-05,2.708821707787829e-06,3.947140202776551e-05,1.110579140314912e-08,-4.952959110925624e-07,6.74606921087217e-08,9.206059017878109e-06,-2.676167353296118e-09,1.4610912823559962e-05,4.029482748095808e-07,3.3581607884305995e-12,5.947847479325037e-07,1.2322418176343314e-09,8.15436103936049e-06,1.4342280640353574e-06,2.3171309440171135e-08,0.0,1.9980847789782075e-06
