Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,lightAmplitude,lightOffset,cyclePeriod,photoPeriod,phase,twilightPeriod,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
8.700000000000001,0.02355718910621316,0.0006992098865960097,0.005078598896497738,1.5254697828580708,9.84823407159691,0.4263923912934833,0.057109401337873296,0.82566127300413,0.2480955615436164,0.09432434125879807,0.013589607696445172,0.0449845310833174,3.2772708454912965e-08,18.28601651529214,5.011999250360706,3.4891953349850167,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002452740150196256,0.019494806927235,0.019540688363603814,0.01091534777985723,0.009131593698177126,0.014617859275686797,1.6306221498113291,1.4228369857551617,0.021058385983965512,0.014854057075238474,0.02343959880281132,0.000995178046593191,0.035587434265317075,0.12083838477750565,0.12261388467241395,0.0477949092728802,5.315745000995426,0.49522340239250073,4.3889392507037455,0.013277273188712222,0.0,3.2772708454912965e-08,3.277270755987097e-08,8.033901750637364e-08,7.516180813411156,7.812740845309581,0.10123376113201094,0.08730243316562501,6.596131341078298,2.2008235126344284,0.0,2.4821492818468074,0.0,2.0774549949501444,0.22747890918291086,0.22213432388468138
8.71,0.023387391706094017,0.0006941658651940944,0.005041709260745568,1.527547756724387,9.867388303252485,0.42762848761296274,0.057248891382156906,0.8253244947933587,0.24797386805357438,0.09437747972212333,0.01360343816738666,0.045046565425587465,3.212380054958967e-08,18.283033868753332,5.016310364988257,3.4940149034293957,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002438088119871122,0.01935565126365067,0.019399841420204986,0.010836648403879554,0.009065748626520282,0.014512096630679608,1.631862515571003,1.4240532128596661,0.021076563859506896,0.014874042711749353,0.02345280371094765,0.000996183372894313,0.03564059685759835,0.12081642461680721,0.12291336979749087,0.04777180026123984,5.314877945646594,0.4952471636304492,4.38899142600866,0.01328000062760619,0.0,3.212380054958967e-08,3.2123799689640894e-08,7.874828466726412e-08,7.512307024830774,7.812279875669389,0.10148048434008182,0.08751382463748127,6.605116500076249,2.204229022803015,0.0,2.483200102968282,0.0,2.0803780639325296,0.2275360827789487,0.22225299258240577
8.72,0.023218834912230507,0.0006891586873724983,0.005005089295471665,1.5296259618379495,9.886587812106248,0.4288694146196992,0.05738873421112425,0.8249904010780822,0.2478529378506906,0.09443000278862208,0.013617208755984041,0.04510858108158952,3.148774789356355e-08,18.280016996890282,5.020612013190908,3.498834670062995,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002423548085566646,0.019217492973565477,0.019260023559695204,0.010758523844063523,0.009000384094225032,0.014407101108967185,1.6330997622496217,1.4252683431920314,0.021094612998329272,0.014894020989617394,0.023465855692972586,0.0009971843313739373,0.03569401829440544,0.12079462968225543,0.12321361235128375,0.047748835873214046,5.314000940996006,0.49526848791672706,4.389043398670154,0.013282721780439462,0.0,3.148774789356355e-08,3.148774706733168e-08,7.718906518628168e-08,7.508408377869209,7.811813518820475,0.10172762581200055,0.08772574179229246,6.614102658987293,2.207638477407327,0.0,2.4842502099575725,0.0,2.083303821555319,0.22759178534796135,0.2223702801853438
8.73,0.023051509900253907,0.0006841880912755293,0.00496873708398001,1.5317043779863755,9.905832575631992,0.4301151848683631,0.05752892874292513,0.8246589951796731,0.24773277207447394,0.09448190955031464,0.013630919263965821,0.045170576838627845,3.0864295554553346e-08,18.27696570453338,5.024904121653547,3.5036546105139226,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0024091191308866005,0.01908032524428879,0.019121227462260616,0.010680970015074768,0.008935496692179365,0.014302867346645468,1.634333881273472,1.4264823664123523,0.02111253320457829,0.01491399151955732,0.02347875452325319,0.000998180907816256,0.03574769825170698,0.12077300041994311,0.12351461001106025,0.04772601633124952,5.313113930307854,0.495287362108337,4.3890951686076,0.013285436655200234,0.0,3.0864295554553346e-08,3.0864294760716087e-08,7.566073412243208e-08,7.504484749834264,7.8113417412088415,0.10197518234901554,0.0879381829234981,6.623089730413088,2.2110518423117265,0.0,2.485299593564923,0.0,2.086232234401268,0.2276460133850577,0.22248618490400904
8.74,0.022885407904470516,0.0006792538167855689,0.004932650722296562,1.533782984977128,9.925122570861333,0.4313658109066145,0.057669473880546156,0.8243302803949686,0.24761337185897067,0.0945331990817277,0.013644569492910803,0.04523255148605304,3.025319318821708e-08,18.273879795609904,5.029186616624622,3.5084747002788474,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0023948003475291876,0.01894414130430088,0.018983445856758294,0.010603982858695443,0.00887108303380676,0.014199390014099755,1.635564864177971,1.427695272237478,0.02113032428165875,0.014933953913046935,0.023491499971809333,0.000999173087994576,0.03580163639810796,0.12075153727315761,0.12381636042153259,0.047703341856729475,5.3122168565838,0.49530377298102335,4.389146735736099,0.013288145259831442,0.0,3.025319318821708e-08,3.025319242550401e-08,7.416267778159534e-08,7.500536017944623,7.8108645090747055,0.10222315072864162,0.08815114630167792,6.6320776270411015,2.214469083255661,0.0,2.4863482445956753,0.0,2.089163268967292,0.22769876331013347,0.2226007049074907
8.75,0.022720520217510726,0.0006743556055127461,0.004896828319092948,1.5358617626383249,9.9444577743848,0.43262130527478243,0.05781036851176297,0.8240042599960506,0.2474947383327069,0.09458387043952476,0.01365815924421596,0.045294503815264994,2.965419487285809e-08,18.270759073143264,5.033459423914313,3.5132949147222585,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002380590835212801,0.0188089344230664,0.018846671520425146,0.010527558343663269,0.008807139754933685,0.014096663815818283,1.6367927026068656,1.4289070504412595,0.021147986032162915,0.014953907782327719,0.023504091804221902,0.0010001608576689753,0.03585583239481316,0.12073024068235001,0.1241188611947551,0.04768081266996249,5.311309662562747,0.49531770722897495,4.389198099966467,0.013290847602230694,0.0,2.965419487285809e-08,2.9654194140048713e-08,7.269429331132432e-08,7.4965620593375135,7.810381788451425,0.10247152770480823,0.08836463017448633,6.641066261648117,2.217890165854698,0.0,2.4873961539104044,0.0,2.092096891666027,0.22775003146729067,0.2227138383226269
8.76,0.02255683818997811,0.0006694932007846113,0.004861267995610155,1.537940690819546,9.963838162352921,0.43388168050554426,0.05795161150909252,0.8236809372300279,0.247376872618631,0.09463392266213658,0.01367168831906433,0.045356432619715906,2.906705894413103e-08,18.267603339252293,5.03772246889271,3.518115229075725,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0023664897016024817,0.01867469791084639,0.018710897278586842,0.01045169246551052,0.008743663513657065,0.013994683490205337,1.6380173883114373,1.4301176908547952,0.02116551825779889,0.01497385274040549,0.02351652978154094,0.0010011442025839624,0.035910285895590754,0.12070911108510407,0.12442210991002163,0.0476584289901713,5.310392290720642,0.49532915146452683,4.389249261205223,0.013293543690250162,0.0,2.906705894413103e-08,2.906705824005278e-08,7.125498829564282e-08,7.492562751076397,7.809893545164404,0.10272031000801084,0.08857863276658667,6.650055547103717,2.22131505560156,0.0,2.488443312425054,0.0,2.095033068827402,0.22779981412426598,0.22282558323317742
8.77,0.022394353230098488,0.0006646663476358091,0.004825967885582219,1.5400197493926413,9.983263710477326,0.4351469491236051,0.058093201729745234,0.8233603153188165,0.2472597758340559,0.09468335476939166,0.013685156518392893,0.04541833669491322,2.8491547829747912e-08,18.2644123951505,5.041975676487989,3.5229356184371565,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0023524960622370687,0.01854142511850902,0.018576116004366695,0.010376381246403053,0.008680650990211694,0.01389344380939398,1.6392389131497038,1.4313271833666712,0.02118292075931897,0.014993788401050995,0.023528813660193826,0.0010021231084661327,0.03596499654673646,0.12068814891610552,0.124726104113763,0.04763619103548154,5.309464683270251,0.4953380922178646,4.389300219354577,0.013296233531696507,0.0,2.8491547829747912e-08,2.8491547153274347e-08,6.984418034984403e-08,7.488537970158733,7.809399744829997,0.10296949434546566,0.08879315227958551,6.659045396373781,2.224743717867159,0.0,2.489489711111064,0.0,2.0979717667002222,0.2278481074718698,0.22293593767899697
8.78,0.022233056803369015,0.0006598747927977523,0.004790926135159918,1.5420989182525384,10.002734394031826,0.4364171236453772,0.05823513801557734,0.8230423974589217,0.24714344909060165,0.09473216576214673,0.013698563642860448,0.04548021483842266,2.7927427884184113e-08,18.261186041145333,5.046218971184584,3.5277560577700644,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002338609040457044,0.018409109437338995,0.018442320618394598,0.01030162073497932,0.008618098886837636,0.013792939579058293,1.6404572690856278,1.4325355179232027,0.021200193336447952,0.015013714378800539,0.02354094319189346,0.0010030975610218242,0.03601996398703622,0.12066735460711137,0.12503084131944453,0.04761409902291065,5.308526782160948,0.4953445159367248,4.3893509743124115,0.013298917134330774,0.0,2.7927427884184113e-08,2.7927427234233104e-08,6.846129671528893e-08,7.484487593523762,7.808900352854385,0.10321907740126775,0.08900818689196717,6.6680357225239755,2.228176117901634,0.0,2.4905353409954922,0.0,2.1009129514537617,0.2278949076234351,0.22304489965520777
8.790000000000001,0.022072940432207214,0.0006551182846882946,0.004756140902834451,1.5441781773180518,10.022250187853517,0.43769221657865975,0.05837741919304307,0.8227271868212183,0.2470278934941377,0.09478035462191722,0.013711909492815508,0.045542065849871194,2.7374469223384315e-08,18.257924076637455,5.050452277021371,3.5325765219028207,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.002324827767333055,0.018277744298845607,0.018309504088515883,0.010227407006189364,0.008556003927647582,0.013693165638225206,1.641672448188322,1.433742684528668,0.021217335787811535,0.015033630288956589,0.02355291812354643,0.001004067545934778,0.03607518784773067,0.1206467285869189,0.12533631900746345,0.04759215316835655,5.3075785290785085,0.4953484089860988,4.389401525972276,0.01330159450586832,0.0,2.7374469223384315e-08,2.7374468598916358e-08,6.710577385420431e-08,7.48041149806035,7.808395334432471,0.10346905583655235,0.0892237347590282,6.677026438723256,2.2316122208353844,0.0,2.4915801931611337,0.0,2.1038565891793666,0.22794021061427733,0.22315246711137188
8.8,0.021913995695600184,0.0006503965734014077,0.004721610359361159,1.546257506532688,10.041811066343845,0.43897224042231714,0.05852004407314682,0.8224146865507326,0.24691311014472545,0.0948279203105077,0.013725193868264167,0.04560388853094995,2.68324455594689e-08,18.25462630012,5.054675517589833,3.5373969855279177,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0023111513815951145,0.01814732317456964,0.018177659429500354,0.010153736161133893,0.008494362858494234,0.013594116859085952,1.6428844426312597,1.4349486732455423,0.021234347910864634,0.01505353574758835,0.023564738197161164,0.0010050330488637939,0.03613066775247831,0.12062627128133532,0.1256425346250462,0.04757035368658655,5.306619865444885,0.4953497576479343,4.389451874223365,0.013304265653978714,0.0,2.68324455594689e-08,2.6832444959485466e-08,6.577705704448206e-08,7.476309560614859,7.807884654546725,0.10371942628965929,0.0894397940128117,6.686017458247343,2.2350519916800993,0.0,2.4926242587466274,0.0,2.106802645892065,0.22798401240116428,0.22325863795066378
8.81,0.021756214235306305,0.0006457094108828123,0.004687332689165704,1.548336885763538,10.061417003598779,0.44025720764841,0.05866301146355632,0.8221048997660083,0.24679910013499096,0.09487486177892167,0.013738416567725955,0.04566568167917723,2.630115671036383e-08,18.251292509849357,5.058888616062407,3.542217423176785,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0022975790296109935,0.018017839581266678,0.01804677970818658,0.010080604329784039,0.008433172449265275,0.013495788151059876,1.6440932445806193,1.436153474135704,0.02125122950060885,0.015073430369523447,0.023576403152062036,0.0010059940553595686,0.036186403322072125,0.12060598311311974,0.1259494856122554,0.04754870079092798,5.305650732613208,0.49534854813387175,4.389502018950868,0.013306930586272159,0.0,2.630115671036383e-08,2.63011561339048e-08,6.44746555597859e-08,7.472181658178805,7.807368278070062,0.10397018537288032,0.08965636278046302,6.6950086940415385,2.2384953954084086,0.0,2.493667528953426,0.0,2.109751087491982,0.22802630885804437,0.22336341004975294
8.82,0.02159958776492358,0.0006410565511869637,0.004653306092398805,1.5504162946555826,10.081067973595356,0.4415471306766467,0.05880632018603486,0.8217978295582914,0.24668586454781138,0.0949211779803302,0.013751577386603235,0.045727444078931694,2.5780461027847017e-08,18.247922504809665,5.063091495234007,3.5470378091839105,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0022841098653841076,0.01788928708844625,0.017916858051004108,0.010008007674961399,0.008372429497240463,0.013398174466719705,1.6452988460360143,1.4373570771762056,0.021267980347780213,0.0150933137654616,0.023587912728112056,0.001006950550746186,0.03624239418123443,0.12058586450191347,0.12625716943941684,0.04752719469282853,5.30467107214817,0.4953447666036761,4.389551960036464,0.013309589310280222,0.0,2.5780461027847017e-08,2.5780460473986886e-08,6.319822216366418e-08,7.468027668171064,7.8068461699143725,0.10422132966776353,0.08987343921063765,6.704000058090739,2.2419423970678904,0.0,2.4947099950556106,0.0,2.1127018797089643,0.2280670957701738,0.22346678128773848
8.83,0.02144410801472349,0.0006364377489111147,0.004619528772458349,1.5524957134850657,10.10076394911333,0.44284202202087125,0.05894996897466712,0.8214934789947816,0.24657340446938672,0.09496686779208001,0.01376467612645149,0.04578917455365483,2.527008555350639e-08,18.24451607909483,5.067284077267904,3.55185811789059,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0022707430500805118,0.01776165927318452,0.017787887598213134,0.009935942368078477,0.008312130806650438,0.013301270766024637,1.6465012397565038,1.4385594727529556,0.021284600248906934,0.01511318555877993,0.02359926664633188,0.0010079025207948519,0.03629863991882376,0.12056591586443688,0.1265655833886103,0.047505835604338596,5.303680824192867,0.4953383990559277,4.38960169735531,0.0133122418335685,0.0,2.527008555350639e-08,2.5270085021358715e-08,6.194708772586556e-08,7.463847466931356,7.806318294159056,0.10447285575386832,0.0900910213193462,6.712991465109424,2.2453929611245886,0.0,2.4957516483427358,0.0,2.1156549884400064,0.228106368864995,0.22356874937207932
8.84,0.0212897667886796,0.0006318527608133716,0.004585998948894822,1.5545751222678534,10.12050490286621,0.4441418941350668,0.059093956582296756,0.8211918511147815,0.24646172097543867,0.09501193009657762,0.013777712585209632,0.04585087191121253,2.4769824405654987e-08,18.241073027787824,5.071466283958003,3.5566783234301322,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.0022574777523869287,0.017634949767015337,0.017659861551209726,0.009864404614203614,0.0082522732098023,0.013205072053369673,1.6477004182885426,1.439760651143911,0.02130108899563452,0.015133045367941595,0.023610464628999538,0.0010088499510138382,0.036355140129415986,0.12054613761422113,0.1268747247821911,0.047484623735489936,5.302679929177921,0.49532943144183794,4.3896512307791715,0.013314888163618251,0.0,2.4769824405654987e-08,2.4769823894368165e-08,6.072074754802264e-08,7.459640931293972,7.805784614960642,0.10472476017896117,0.09030910715119386,6.7219828286861985,2.2488470521523274,0.0,2.496792480180023,0.0,2.1186103793984015,0.2281441237787728,0.22366931201912021
