T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
867.0,0.00050600537,0.0028097099,0.88506567,0.97625971,8.2176557e-05,0.00059204258,0.20335755,2.4415727,0.99939311,0.70247436,0.18357953,0.0,0.27260438,3.6764784,0.0095192678,140.9688,0.99988395,13.320836,0.0,0.0,0.0,35.794487,0.71149963,0.23629422,0.2010393,0.16217031,0.98616499
870.0,0.00011248104,0.00062457658,0.85890675,0.9833774,1.8267207e-05,0.00059387193,0.20754121,2.4443424,0.99916422,0.66979897,0.14295699,0.0,0.31137535,3.7966762,0.0038694325,140.96828,0.99985766,13.320095,0.0,0.0,0.0,33.816475,0.76449615,0.24542125,0.20345889,0.12012091,0.98438936
873.0,2.5003657e-05,0.00013883851,0.83352101,0.98538697,4.0606574e-06,0.00059589103,0.21175326,2.4471297,0.99887609,0.63785833,0.11132342,0.0,0.34724468,3.9079857,0.0015732362,140.96774,0.9998278,13.31937,0.0,0.0,0.0,31.974621,0.80621201,0.25400877,0.20576255,0.088974662,0.98251569
876.0,5.5581181e-06,3.0862717e-05,0.80888551,0.98499936,9.0265252e-07,0.00059806957,0.21599393,2.4499362,0.99851274,0.60668558,0.086689755,0.0,0.3808291,4.0100169,0.0006398189,140.96716,0.99979359,13.318659,0.0,0.0,0.0,30.226946,0.83931917,0.26209173,0.20795669,0.065904424,0.98051369
879.0,1.2355263e-06,6.8605414e-06,0.78497815,0.98339713,2.0065261e-07,0.00060038437,0.22026341,2.4527633,0.99805528,0.57630074,0.067507036,0.0,0.41258907,4.1026826,0.00026028711,140.96658,0.99975425,13.317959,0.0,0.0,0.0,28.549341,0.86578208,0.26969764,0.21004613,0.048816148,0.97836041
882.0,2.7464787e-07,1.5250448e-06,0.7617774,0.98108256,4.460351e-08,0.00060281326,0.22456194,2.4556124,0.99747986,0.54671717,0.052569091,0.0,0.44291195,4.1859107,0.00010592519,140.96597,0.99970895,13.317269,0.0,0.0,0.0,26.923601,0.88706696,0.27684915,0.21203464,0.036158752,0.9760313
885.0,6.1052077e-08,3.3900557e-07,0.73926234,0.97825152,9.9150128e-09,0.00060533331,0.22888978,2.4584844,0.99675578,0.51794374,0.04093663,0.0,0.47213122,4.2596025,4.3123968e-05,140.96535,0.99965638,13.316589,0.0,0.0,0.0,25.334757,0.90427977,0.28356501,0.21392518,0.026783336,0.97349781
888.0,1.3571401e-08,7.5358294e-08,0.71741277,0.97495842,2.2040298e-09,0.00060792058,0.23324713,2.46138,0.99584293,0.48998642,0.031878218,0.0,0.5005306,4.3236437,1.7564544e-05,140.96471,0.99959522,13.315918,0.0,0.0,0.0,23.77038,0.91826278,0.28986084,0.21572004,0.019838903,0.97072703
891.0,3.0168166e-09,1.675156e-08,0.69620901,0.97118896,4.8993865e-10,0.00061055046,0.23763427,2.4642997,0.9946894,0.46284968,0.024824275,0.0,0.5283469,4.377923,7.1578788e-06,140.96405,0.99952364,13.315254,0.0,0.0,0.0,22.22016,0.92966235,0.29574975,0.21742094,0.014695118,0.96768147
894.0,6.7061479e-10,3.7237413e-09,0.67563188,0.96689141,1.0890954e-10,0.00061319704,0.24205142,2.4672437,0.99322754,0.43653795,0.019331258,0.0,0.55577421,4.4223371,2.9187552e-06,140.96339,0.99943954,13.314597,0.0,0.0,0.0,20.675467,0.93897766,0.30124289,0.21902926,0.010885084,0.96431798
897.0,1.4907243e-10,8.2775864e-10,0.65566295,0.96198958,2.4209742e-11,0.0006158335,0.24649884,2.4702115,0.99136901,0.41105661,0.015053771,0.0,0.58296901,4.4567957,1.1910238e-06,140.96271,0.99934012,13.313947,0.0,0.0,0.0,19.128931,0.94659597,0.30634984,0.22054607,0.008062968,0.96058714
900.0,3.3137638e-11,1.840043e-10,0.63628423,0.95638716,5.381637e-12,0.00061843137,0.25097674,2.4732034,0.98899812,0.38641316,0.011722854,0.0,0.61005503,4.4812183,4.86413e-07,140.96204,0.99922198,13.313302,0.0,0.0,0.0,17.574032,0.95281845,0.31107911,0.2219722,0.0059726122,0.95643163
903.0,7.3662387e-12,4.0902719e-11,0.61747825,0.94996732,1.1962959e-12,0.00062096096,0.25548539,2.4762182,0.98596257,0.36261758,0.0091290642,0.0,0.63712853,4.4955287,1.9884519e-07,140.96135,0.99908084,13.312664,0.0,0.0,0.0,16.004686,0.9578793,0.3154383,0.22330835,0.0044242768,0.95178437
906.0,1.6374574e-12,9.0923553e-12,0.59922814,0.94259,2.6592725e-13,0.00062339089,0.26002505,2.4792552,0.98206049,0.339683,0.0071093095,0.0,0.66426384,4.4996395,8.1381721e-08,140.96066,0.99891108,13.312033,0.0,0.0,0.0,14.414793,0.96195936,0.31943431,0.22455512,0.0032774219,0.94656521
909.0,3.6399402e-13,2.0211597e-12,0.5815174,0.9340868,5.9113548e-14,0.00062568818,0.26459593,2.4823129,0.97702217,0.3176257,0.0055365954,0.0,0.6915195,4.4934316,3.3352961e-08,140.95998,0.99870557,13.311406,0.0,0.0,0.0,12.797706,0.96519679,0.32307351,0.22571303,0.0024279493,0.94067711
912.0,8.0913032e-14,4.4928804e-13,0.5643301,0.92425227,1.3140481e-14,0.00062781794,0.26919827,2.4853899,0.97048372,0.29646519,0.0043120403,0.0,0.71894473,4.4767227,1.3691579e-08,140.9593,0.99845451,13.310786,0.0,0.0,0.0,11.145566,0.96769434,0.32636184,0.22678256,0.0017987541,0.93399906
915.0,1.7986335e-14,9.9873221e-14,0.54765081,0.9128319,2.9210266e-15,0.00062974356,0.27383235,2.4884844,0.96194738,0.27622426,0.0033586596,0.0,0.74658716,4.4492207,5.631569e-09,140.95862,0.99814457,13.310173,0.0,0.0,0.0,9.4484415,0.96952426,0.32930461,0.22776406,0.0013327254,0.92637616
918.0,3.9982221e-15,2.2201038e-14,0.53146452,0.89950264,6.4932143e-16,0.00063142588,0.27849835,2.4915936,0.95072192,0.25692937,0.0026165282,0.0,0.77449989,4.4104586,2.3219184e-09,140.95796,0.99775684,13.309566,0.0,0.0,0.0,7.6931915,0.97073144,0.33190647,0.2286578,0.00098756317,0.91760415
921.0,8.8877357e-16,4.9351176e-15,0.51575655,0.88384348,1.4433909e-16,0.00063282246,0.28319657,2.4947155,0.9358303,0.23861174,0.0020390218,0.0,0.80274802,4.3597088,9.6016728e-10,140.95731,0.99726349,13.308966,0.0,0.0,0.0,5.8619123,0.97133422,0.33417115,0.2294638,0.00073193974,0.90740466
924.0,1.9756743000000002e-16,1.0970382e-15,0.5005129,0.86529064,3.2085453e-17,0.00063388562,0.28792715,2.4978461,0.91586518,0.22131014,0.0015898981,0.0,0.83141255,4.2958503,3.9852147e-10,140.95667,0.99662179,13.308373,0.0,0.0,0.0,3.9296513,0.97132331,0.33610108,0.23018181,0.00054265652,0.89538562
927.0,4.3917699e-17,2.4386304000000003e-16,0.48571977,0.84306592,7.1323458e-18,0.00063455867,0.29269037,2.5009828,0.88876039,0.20507681,0.001241048,0.0,0.86058986,4.2171674,1.6619124e-10,140.95604,0.99576253,13.307789,0.0,0.0,0.0,1.8607804,0.97065711,0.33769694,0.23081116,0.00040254137,0.88097411
930.0,9.762561799999998e-18,5.4208848e-17,0.47136387,0.81606203,1.5854647999999998e-18,0.00063476915,0.29748642,2.5041206,0.85142958,0.18998955,0.00097134791,0.0,0.8903814,4.1210051,6.9736779e-11,140.95541,0.99456686,13.307215,0.0,0.0,0.0,-0.39723265,0.96925318,0.33895698,0.23135056,0.00029889555,0.86329746
933.0,2.1701414e-18,1.2050204e-17,0.4574323,0.78265524,3.5243648e-19,0.00063441659,0.3023155,2.5072546,0.79921412,0.17617679,0.00078242016,0.0,0.92085403,4.0031586,2.9511945e-11,140.95483,0.99281305,13.306652,0.0,0.0,0.0,-2.9250524,0.96697348,0.33987626,0.23179787,0.00022235537,0.84095854
936.0,4.8240548e-19,2.6786663999999996e-18,0.44391245,0.74041176,7.8343878e-20,0.00063334982,0.30717778,2.5103788,0.7251479,0.1638725,0.00065527845,0.0,0.95190817,3.856729,1.2642221e-11,140.95425,0.99004447,13.306103,0.0,0.0,0.0,-5.8525767,0.96359915,0.34044537,0.23214984,0.0001660821,0.81159103
939.0,1.0723498e-19,5.9544664e-19,0.43079221,0.68574512,1.7415233e-20,0.00063132599,0.31207344,2.513485,0.61952823,0.15354645,0.00057048496,0.0,0.98283076,3.670054,5.518168e-12,140.95372,0.985192,13.305572,0.0,0.0,0.0,-9.397646,0.95879817,0.34064877,0.23240174,0.00012526879,0.77095634
942.0,2.3837499999999997e-20,1.3236313999999998e-19,0.41805977,0.61430854,3.8712703e-21,0.00062794262,0.31700265,2.5165617,0.47250468,0.14623617,0.00052069372,0.0,1.0108246,3.4235055,2.4860834e-12,140.95322,0.97533184,13.305064,0.0,0.0,0.0,-13.927001,0.95211989,0.34046298,0.2325473,9.7198739e-05,0.71124077
945.0,5.2988903e-21,2.9423295999999997e-20,0.4057036,0.5260362,8.6055319e-22,0.00062257372,0.32196549,2.5195923,0.28851351,0.14438848,0.00051472505,0.0,1.0268581,3.0874016,1.1883659e-12,140.95274,0.95099396,13.304592,0.0,0.0,0.0,-20.000456,0.94320011,0.33985412,0.2325792,8.342597e-05,0.61905903
948.0,1.177902e-21,6.5405688000000005e-21,0.39371267,0.4355028,1.9129428e-22,0.00061451894,0.32696202,2.522553,0.11620702,0.15338789,0.00061901193,0.0,1.0083011,2.6293705,6.3839109e-13,140.95233,0.87740195,13.304181,0.0,0.0,0.0,-28.245373,0.93239158,0.33876336,0.23248927,0.00010575217,0.4793644
951.0,2.6183841000000004e-22,1.4539174000000001e-21,0.38207611,0.35175645,4.2523225e-23,0.00060366641,0.33199227,2.525414,0.02485162,0.1802014,0.00125161,0.0,0.91895425,2.0442441,4.1918566e-13,140.95193,0.64907205,13.303878,0.0,0.0,0.0,-38.812172,0.91971779,0.33704242,0.23225896,0.00035721218,0.30188674
954.0,5.8204638e-23,3.2319452e-22,0.37078351,0.2732321,9.452581e-24,0.00059091509,0.33705613,2.5281496,0.0031450845,0.22145914,0.0050146547,0.0021147728,0.74865377,1.4114026,0.0010608031,140.95152,0.27003708,13.303736,0.0,0.0,0.0,-50.312717,0.90076226,0.33442134,0.23184995,0.0026911981,0.15335128
957.0,1.2938436999999999e-23,7.184362000000001e-23,0.35982466,0.20650332,2.101235e-24,0.0005772303,0.34215346,2.5307438,0.00040194794,0.26565838,0.020882038,0.01440578,0.53103399,0.80129719,0.0069526709,140.95105,0.063720338,13.303788,0.0,0.0,0.0,-61.545746,0.86988485,0.33068085,0.23122826,0.017113484,0.072119087
960.0,2.8761137000000002e-24,1.5970276e-23,0.34918973,0.15402853,4.6708813999999995e-25,0.00056302984,0.34728414,2.5331867,6.8004243e-05,0.30811167,0.051525794,0.072733246,0.31608644,0.2681036,0.027022444,140.95056,0.013753701,13.304037,0.0,0.0,0.0,-71.596237,0.82572144,0.32577512,0.23038524,0.050928392,0.036127135
963.0,6.3933765e-25,3.5500677000000005e-24,0.33886909,0.11429424,1.0383006e-25,0.00054864958,0.3524479,2.5354722,1.9964034e-05,0.34823829,0.084945463,0.24573532,0.17011736,-0.077114314,0.083277188,140.95018,0.004651688,13.304443,0.0,0.0,0.0,-78.326225,0.77217817,0.31994078,0.22936016,0.090734996,0.022747407
966.0,1.4211976e-25,7.891523899999999e-25,0.32885352,0.084718876,2.3080611000000002e-26,0.00053449639,0.35764456,2.5375981,1.1316936e-05,0.38607758,0.11681722,0.49523279,0.10416967,-0.22379096,0.18091135,140.94998,0.0028308448,13.304932,0.0,0.0,0.0,-81.349541,0.71595764,0.3136504,0.22823501,0.13004343,0.018503761
969.0,3.1592117000000003e-26,1.7542243e-25,0.31913394,0.062853895,5.13064e-27,0.00052082766,0.36287385,2.539566,9.2572145e-06,0.42172754,0.14722106,0.69890535,0.078710921,-0.26894861,0.28858453,140.94989,0.0023744879,13.305448,0.0,0.0,0.0,-82.412506,0.66155875,0.30726463,0.22707374,0.16786887,0.01721682
972.0,7.0226809e-27,3.8995037e-26,0.30970165,0.046729814,1.1405012000000001e-27,0.00050772715,0.36813551,2.5413799,8.6629543e-06,0.45530304,0.1764347,0.8250162,0.06723953,-0.27847776,0.38813636,140.94984,0.0022392052,13.305964,0.0,0.0,0.0,-82.766495,0.61058211,0.30093765,0.22590443,0.20410256,0.01681184
975.0,1.5610872e-27,8.6682925e-27,0.30054811,0.034850527,2.5352453e-28,0.000495199,0.37342936,2.5430441,8.4591984e-06,0.48692095,0.2045864,0.89551902,0.060195062,-0.27714401,0.47532773,140.9498,0.002191331,13.306476,0.0,0.0,0.0,-82.896873,0.56330973,0.29471886,0.22473648,0.23877423,0.016667472
978.0,3.470175e-28,1.9268937000000002e-27,0.29166514,0.026101576,5.6356526e-29,0.00048322207,0.37875509,2.5445631,8.3676805e-06,0.51669425,0.23174021,0.9335888,0.054713566,-0.27267352,0.55044043,140.94975,0.0021687867,13.306979,0.0,0.0,0.0,-82.959282,0.51961434,0.28862143,0.22357281,0.2719413,0.016600613
981.0,7.7139284e-29,4.283334600000001e-28,0.28304473,0.019658726,1.2527616e-29,0.00047176893,0.38411245,2.5459416,8.3096274e-06,0.54473025,0.25793919,0.95390403,0.049963489,-0.26735383,0.61480391,140.94972,0.0021538334,13.307474,0.0,0.0,0.0,-83.00106,0.47926643,0.28264746,0.22241423,0.30366632,0.01655712
984.0,1.7147462e-29,9.5215184e-29,0.27467906,0.014914073,2.7847913e-30,0.00046081145,0.38950121,2.547184,8.2619026e-06,0.57113022,0.28321946,0.96471071,0.045688536,-0.26185638,0.66984814,140.94969,0.0021412382,13.30796,0.0,0.0,0.0,-83.036484,0.44202277,0.27679586,0.22126102,0.33401102,0.01652083
987.0,3.8117468e-30,2.1165591999999998e-29,0.26656067,0.011419755,6.1903738e-31,0.00045032267,0.39492112,2.5482948,8.2175529e-06,0.59598964,0.30761421,0.9704718,0.041794274,-0.25637943,0.71687829,140.94966,0.0021294234,13.308436,0.0,0.0,0.0,-83.069908,0.40764964,0.27106461,0.22011323,0.3630352,0.016486848
990.0,8.473216200000001e-31,4.704946e-30,0.25868222,0.0088459635,1.3760718e-31,0.00044027722,0.40037191,2.549278,8.174442e-06,0.61939847,0.33115506,0.97356933,0.038233396,-0.25098178,0.75703621,140.94963,0.0021179023,13.308905,0.0,0.0,0.0,-83.102669,0.37592858,0.26545143,0.21897087,0.39079612,0.016453665
993.0,1.8835299e-31,1.0458729000000001e-30,0.25103664,0.0069498653,3.0589002e-32,0.00043065124,0.40585333,2.5501378,8.1319031e-06,0.64144146,0.35387233,0.97526592,0.0349737,-0.24568029,0.7913087,140.9496,0.0021065234,13.309364,0.0,0.0,0.0,-83.135208,0.34665701,0.25995398,0.21783392,0.41734871,0.016420804
996.0,4.1869398e-32,2.3248937e-31,0.24361701,0.0055526816,6.799697000000001e-33,0.00042142242,0.41136509,2.5508783,8.0897353e-06,0.66219825,0.37579519,0.97622788,0.031988926,-0.24047868,0.82054466,140.94958,0.0020952409,13.309815,0.0,0.0,0.0,-83.167633,0.31964746,0.25456992,0.21670236,0.44274542,0.016388126
999.0,9.307241000000001e-33,5.1680574e-32,0.23641668,0.0045227977,1.5115195e-33,0.00041256991,0.41690695,2.5515034,8.0478912e-06,0.68174404,0.39695176,0.97680551,0.029255969,-0.23537649,0.84547299,140.94955,0.0020840457,13.310258,0.0,0.0,0.0,-83.199982,0.29472667,0.24929699,0.21557616,0.46703652,0.016355602
1002.0,2.068927e-33,1.1488189000000001e-32,0.22942917,0.0037633192,3.3599901e-34,0.00040407415,0.42247868,2.5520167,8.0063819e-06,0.70014948,0.41736919,0.97718239,0.026753925,-0.23037183,0.86671937,140.94952,0.0020729415,13.310693,0.0,0.0,0.0,-83.232239,0.27173445,0.244133,0.21445532,0.49027002,0.016323239
1005.0,4.5990633e-34,2.5537347e-33,0.22264819,0.0032029168,7.468995799999999e-35,0.0003959169,0.42807996,2.552422,7.9652345e-06,0.71748114,0.43707365,0.97745419,0.024463678,-0.22546235,0.8848201,140.94951,0.0020619365,13.31112,0.0,0.0,0.0,-83.264366,0.25052285,0.23907572,0.21333981,0.51249194,0.016291063
1008.0,1.0223359e-34,5.6767529e-34,0.21606761,0.0027890799,1.6602995e-35,0.00038808104,0.43371055,2.5527227,7.9244883e-06,0.73380178,0.45609033,0.97767079,0.02236768,-0.22064564,0.90023476,140.94948,0.0020510408,13.311539,0.0,0.0,0.0,-83.296349,0.23095521,0.23412302,0.21222961,0.5337463,0.016259108
1011.0,2.272573e-35,1.2618979e-34,0.20968154,0.0024831519,3.6907161e-36,0.00038055045,0.43937016,2.5529225,7.8841795e-06,0.74917036,0.47444355,0.97785801,0.020449806,-0.21591936,0.91335708,140.94946,0.0020402642,13.311951,0.0,0.0,0.0,-83.32814,0.21290521,0.22927283,0.2111247,0.554075,0.016227402
1014.0,5.0517526e-36,2.8051005999999996e-35,0.20348421,0.0022566763,8.204174299999999e-37,0.00037331012,0.44505852,2.5530245,7.8443445e-06,0.76364255,0.49215683,0.97802907,0.018695218,-0.21128133,0.92452401,140.94945,0.0020296166,13.312355,0.0,0.0,0.0,-83.359718,0.19625618,0.22452308,0.21002507,0.57351846,0.016195977
1017.0,1.1229652e-36,6.2355197e-36,0.19747004,0.0020887051,1.823724e-37,0.00036634586,0.45077536,2.5530322,7.805017e-06,0.77727056,0.50925273,0.97819078,0.01709028,-0.20672952,0.93402386,140.94943,0.0020191064,13.312752,0.0,0.0,0.0,-83.391045,0.18090032,0.21987176,0.20893069,0.5921151,0.016164862
1020.0,2.4962640999999996e-37,1.3861075e-36,0.19163363,0.0019638173,4.0539963000000004e-38,0.00035964441,0.45652041,2.5529487,7.7662253e-06,0.79010373,0.52575314,0.97834659,0.015622443,-0.20226207,0.94210321,140.94942,0.0020087413,13.313141,0.0,0.0,0.0,-83.422096,0.16673809,0.21531691,0.20784156,0.60990173,0.016134083
1023.0,5.5490001e-38,3.0812087e-37,0.18596973,0.001870662,9.0117168e-39,0.00035319323,0.46229339,2.5527768,7.7279965e-06,0.80218852,0.54167897,0.97849822,0.014280181,-0.19787726,0.94897276,140.9494,0.0019985284,13.313524,0.0,0.0,0.0,-83.45285,0.15367754,0.21085657,0.20675765,0.62691355,0.016103663
1026.0,1.2334994000000001e-38,6.8492868e-38,0.18047321,0.0018008832,2.0032346e-39,0.00034698061,0.46809399,2.5525196,7.6903516e-06,0.81356853,0.55705059,0.97864646,0.013052907,-0.19357353,0.95481247,140.94939,0.0019884733,13.3139,0.0,0.0,0.0,-83.483276,0.14163369,0.20648889,0.20567895,0.6431843,0.016073624
1029.0,2.7419726e-39,1.5225429999999999e-38,0.17513916,0.0017483301,4.4530322e-40,0.00034099538,0.47392192,2.5521803,7.6533106e-06,0.82428491,0.57188755,0.97879177,0.011930894,-0.18934943,0.95977604,140.94937,0.0019785811,13.314268,0.0,0.0,0.0,-83.513359,0.13052811,0.20221199,0.20460545,0.65874618,0.016043983
1032.0,6.0951858999999995e-40,3.3844945e-39,0.16996276,0.0017084755,9.8987724e-41,0.00033522717,0.47977692,2.5517612,7.6168876e-06,0.83437645,0.58620864,0.97893429,0.01090522,-0.18520358,0.9639945,140.94936,0.0019688555,13.314631,0.0,0.0,0.0,-83.543076,0.12028833,0.19802405,0.20353712,0.67363012,0.016014757
1035.0,1.3549155e-40,7.5234734e-40,0.16493936,0.0016779868,2.200459e-41,0.00032966607,0.48565868,2.5512652,7.5810963e-06,0.84387958,0.60003215,0.97907406,0.0099676959,-0.18113478,0.96757966,140.94934,0.0019592999,13.314986,0.0,0.0,0.0,-83.572418,0.11084745,0.19392331,0.20247395,0.68786544,0.015985958
1038.0,3.0118107999999997e-41,1.6724077e-40,0.16006443,0.0016544113,4.8919329000000003e-42,0.00032430282,0.49156687,2.5506952,7.5459457e-06,0.85282862,0.61337548,0.97921109,0.009110814,-0.17714182,0.97062683,140.94934,0.0019499166,13.315336,0.0,0.0,0.0,-83.601364,0.10214367,0.18990801,0.20141594,0.70148051,0.015957598
1041.0,6.6954041e-42,3.7176447999999996e-41,0.15533356,0.0016359435,1.0874076e-42,0.00031912859,0.49750122,2.5500536,7.5114435e-06,0.86125594,0.62625569,0.9793455,0.0083276927,-0.1732236,0.97321713,140.94933,0.0019407077,13.31568,0.0,0.0,0.0,-83.629906,0.094119914,0.18597645,0.20036307,0.71450222,0.015929686
1044.0,1.4881789999999998e-42,8.263457e-42,0.15074255,0.0016212548,2.4102333999999996e-43,0.0003141351,0.50346142,2.5493426,7.4775949e-06,0.869192,0.63868892,0.97947717,0.0076120235,-0.16937909,0.97541964,140.94931,0.0019316743,13.316016,0.0,0.0,0.0,-83.658028,0.086723514,0.18212691,0.19931531,0.72695643,0.015902232
1047.0,3.3070643999999997e-43,1.8371023000000002e-42,0.1462872,0.0016093671,5.3249342e-44,0.00030931449,0.50944722,2.5485651,7.4444019e-06,0.87666547,0.65069103,0.97960609,0.0069580311,-0.16560727,0.97729313,140.94931,0.0019228171,13.316347,0.0,0.0,0.0,-83.685738,0.079905815,0.17835779,0.19827266,0.73886782,0.015875239
1050.0,7.286751999999999e-44,4.0777785e-43,0.14196356,0.0015995605,1.2611686e-44,0.0003046593,0.51545817,2.5477231,7.4118661e-06,0.88370329,0.66227704,0.97973233,0.0063604247,-0.16190718,0.97888756,140.94931,0.0019141362,13.316672,0.0,0.0,0.0,-83.713013,0.073621929,0.17466745,0.19723509,0.75026006,0.015848713
1053.0,0.56473154,9.10844e-44,0.13776769,0.29348269,0.00012566389,0.00030404222,0.52149409,2.5468357,0.8988812,0.865017,0.59189725,3.5889429e-05,0.045364063,2.9122684,0.63647497,140.94591,0.99995309,13.321449,0.0,0.0,0.0,44.648052,0.15760732,0.17822945,0.19804096,0.65996486,0.99080002
1056.0,0.12553543,0.69706404,0.9879849,0.6838221,0.00029088644,0.00034312392,0.47094434,2.546052,0.99952215,0.82852924,0.460922,1.5911967e-15,0.098562367,3.1583045,0.25853607,140.94554,0.99995166,13.320637,0.0,0.0,0.0,44.371601,0.33929566,0.19031608,0.20100074,0.48884076,0.99160266
1059.0,0.027905544,0.1549519,0.95878404,0.85685635,0.00029088644,0.00054463994,0.25234064,2.5470755,0.99978113,0.79364932,0.35892901,7.171466100000001e-26,0.15012506,3.3630269,0.10502215,140.94514,0.99993932,13.319819,0.0,0.0,0.0,42.113682,0.47966722,0.20199595,0.20389554,0.36208791,0.99051809
1062.0,0.0062031848,0.034444597,0.93044633,0.93285871,0.00029088644,0.00060418749,0.2133946,2.5494127,0.99965328,0.75917643,0.27950507,3.4122454e-36,0.2014052,3.5079195,0.042668555,140.94469,0.99991822,13.319023,0.0,0.0,0.0,39.197048,0.58543855,0.21289042,0.20662764,0.26820123,0.9887405
1065.0,0.0013789197,0.0076567656,0.90294611,0.96559978,0.00022302152,0.00061857654,0.20887348,2.5520539,0.99947715,0.72506708,0.21765608,0.0,0.2481468,3.6410134,0.017338859,140.94421,0.99989408,13.318254,0.0,0.0,0.0,36.683033,0.66595972,0.22303109,0.20920028,0.19865875,0.98689938
1068.0,0.00030652308,0.0017020393,0.87625873,0.97906065,4.9575941e-05,0.00062031433,0.21318069,2.5547535,0.99925643,0.69150823,0.16949306,0.0,0.29021794,3.7670877,0.007047371,140.94371,0.99986768,13.317508,0.0,0.0,0.0,34.523407,0.72822523,0.23251821,0.21163474,0.14714818,0.98505598
1071.0,6.8137691e-05,0.00037835006,0.8503601,0.98388124,1.1020345e-05,0.00062212645,0.2176345,2.5574684,0.99898094,0.65863311,0.13198759,0.0,0.3286719,3.8849013,0.0028650786,140.94318,0.99983811,13.316779,0.0,0.0,0.0,32.57156,0.77698553,0.24142551,0.2139464,0.10899395,0.98315281
1074.0,1.5146477e-05,8.4104264e-05,0.8252269,0.98474628,2.4497367e-06,0.00062412856,0.22211972,2.5602005,0.99863315,0.62650359,0.10278134,0.0,0.3644101,3.9931738,0.0011650953,140.94261,0.99980438,13.316066,0.0,0.0,0.0,30.74329,0.8155356,0.24979895,0.21614414,0.080732882,0.98113418
1077.0,3.3669437e-06,1.8695722e-05,0.80083656,0.98370808,5.4455739e-07,0.00062628963,0.22663663,2.5629516,0.99819368,0.59515256,0.08003787,0.0,0.39800376,4.0916338,0.00047393341,140.94203,0.99976557,13.315365,0.0,0.0,0.0,29.001743,0.84625489,0.25767159,0.21823393,0.059799723,0.97896963
1080.0,7.484453e-07,4.1559133e-06,0.77716708,0.98165375,1.2105086e-07,0.00062858395,0.23118547,2.5657227,0.997639,0.5646013,0.062327094,0.0,0.42989451,4.180212,0.00019285132,140.94142,0.99972087,13.314676,0.0,0.0,0.0,27.32399,0.87090182,0.26506972,0.22022021,0.044294398,0.97663331
