Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,rscon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,rscrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
4.21,0.23192826191366495,0.6940055331794246,1.7758898468231206,0.1253748769812056,0.8357586103453238,0.28997506335388623,0.9439726130096591,8.823529411764705,0.09833048052184008,0.9502746123806748,1.0,0.9999999999999946,477.7612894923725,478.18650124979,0.011964731652544192,0.29998903317942455,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.22,0.23194243299112705,0.6940055331794239,1.7774154187055822,0.1256898334351588,0.8352576306031583,0.29049712020281504,0.9439726130096577,8.823529411764705,0.09833048052184003,0.9502746123806742,1.0,0.9999999999999951,477.7612894923674,478.18650124978484,0.011964731652544192,0.299989033179424,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.23,0.23195509421176772,0.6940055331794235,1.778938968486423,0.1260045030128194,0.8347584487783262,0.29101949236883917,0.9439726130096568,8.823529411764705,0.09833048052184,0.9502746123806739,1.0,0.9999999999999956,477.761289492364,478.1865012497813,0.011964731652544192,0.2999890331794235,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.24,0.23196625802100643,0.6940055331794234,1.780460490433092,0.1263188864268151,0.8342610668191742,0.291542182164475,0.9439726130096565,8.823529411764705,0.09833048052183999,0.9502746123806738,1.0,0.999999999999996,477.76128949236266,478.1865012497799,0.011964731652544192,0.2999890331794234,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.25,0.23197593681123516,0.6940055331794235,1.7819799788072201,0.1266329844057976,0.8337654866244153,0.29206519189403235,0.9439726130096567,8.823529411764705,0.09833048052184,0.9502746123806739,1.0,0.9999999999999963,477.7612894923638,478.18650124978086,0.011964731652544192,0.2999890331794235,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.26,0.23198414292181846,0.6940055331794239,1.7834974278646187,0.12694679769444228,0.8332717100431282,0.29258852385361434,0.9439726130096577,8.823529411764705,0.09833048052184004,0.9502746123806743,1.0,0.9999999999999967,477.7612894923678,478.1865012497847,0.011964731652544192,0.299989033179424,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.2700000000000005,0.23199088863909334,0.6940055331794246,1.7850128318552796,0.12726032705344845,0.8327797388747578,0.29311218033111747,0.9439726130096594,8.823529411764705,0.09833048052184011,0.950274612380675,1.0,0.999999999999997,477.76128949237506,478.18650124979183,0.011964731652544192,0.29998903317942466,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.28,0.23199618619636936,0.6940055331794258,1.7865261850233751,0.12757357325953905,0.8322895748691151,0.2936361636062315,0.9439726130096621,8.823529411764705,0.09833048052184021,0.9502746123806761,1.0,0.9999999999999973,477.7612894923861,478.18650124980275,0.011964731652544192,0.2999890331794258,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.29,0.23200004763804435,0.694005533179427,1.7880374817105076,0.12788653699222438,0.8318012200070735,0.2941604761290169,0.9439726130096651,8.823529411764705,0.09833048052184032,0.9502746123806773,1.0,0.9999999999999976,477.76128949239876,478.18650124981525,0.011964731652544192,0.2999890331794271,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.3,0.23200248437628954,0.6940055331794273,1.789546716692554,0.12819921846437368,0.8313146774163231,0.2946851211025034,0.9439726130096653,8.823529411764705,0.09833048052184032,0.9502746123806775,1.0,0.9999999999999978,477.76128949239944,478.18650124981576,0.011964731652544192,0.2999890331794272,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.3100000000000005,0.23200350907850112,0.6940055331794273,1.7910538837455203,0.12851161899508787,0.8308299474724642,0.29521010000222575,0.9439726130096654,8.823529411764705,0.09833048052184033,0.9502746123806776,1.0,0.999999999999998,477.7612894924003,478.18650124981656,0.011964731652544192,0.2999890331794272,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.32,0.2320031337364187,0.6940055331794273,1.7925589771126864,0.12882373940063524,0.8303470317876274,0.29573541511376306,0.9439726130096656,8.823529411764705,0.09833048052184035,0.9502746123806777,1.0,0.9999999999999982,477.7612894924014,478.1865012498175,0.011964731652544192,0.2999890331794273,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.33,0.23200137028741274,0.6940055331794275,1.7940619910325326,0.12913558051218987,0.829865931927081,0.296261068716251,0.943972613009666,8.823529411764705,0.09833048052184036,0.9502746123806778,1.0,0.9999999999999983,477.76128949240257,478.1865012498186,0.011964731652544192,0.2999890331794275,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.34,0.2319982306144844,0.6940055331794275,1.7955629197387388,0.12944714317583156,0.8293866494092312,0.29678706308238195,0.9439726130096662,8.823529411764705,0.09833048052184037,0.9502746123806779,1.0,0.9999999999999984,477.7612894924039,478.1865012498198,0.011964731652544192,0.29998903317942754,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.3500000000000005,0.23199372654626582,0.6940055331794277,1.797061757460186,0.1297584282525458,0.8289091857056213,0.2973134004784049,0.9439726130096665,8.823529411764705,0.09833048052184039,0.950274612380678,1.0,0.9999999999999987,477.7612894924052,478.18650124982105,0.011964731652544192,0.2999890331794277,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.36,0.23198786985701983,0.6940055331794279,1.798558498420954,0.1300694366182238,0.8284335422409329,0.29784008316412514,0.9439726130096668,8.823529411764705,0.09833048052184039,0.9502746123806781,1.0,0.9999999999999987,477.76128949240655,478.1865012498223,0.011964731652544192,0.2999890331794279,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.37,0.23198067226664013,0.6940055331794279,1.800053136840324,0.13038016916366252,0.8279597203929845,0.2983671133929049,0.9439726130096672,8.823529411764705,0.0983304805218404,0.9502746123806782,1.0,0.9999999999999989,477.7612894924078,478.1865012498235,0.011964731652544192,0.299989033179428,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.38,0.23197214544065117,0.6940055331794281,1.8015456669327772,0.13069062679456467,0.8274877214927326,0.29889449341166285,0.9439726130096675,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,0.9999999999999989,477.761289492409,478.18650124982463,0.011964731652544192,0.29998903317942816,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.39,0.23196230099020831,0.6940055331794281,1.803036082907994,0.13100081043153863,0.8270175468242715,0.2994222254608742,0.9439726130096677,8.823529411764705,0.09833048052184043,0.9502746123806785,1.0,0.9999999999999991,477.76128949240996,478.1865012498256,0.011964731652544192,0.2999890331794282,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.4,0.23195115047209763,0.6940055331794284,1.8045243789708563,0.13131072101009855,0.8265491976248327,0.299950311774571,0.943972613009668,8.823529411764705,0.09833048052184044,0.9502746123806786,1.0,0.9999999999999991,477.76128949241075,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.41,0.2319387053887361,0.6940055331794284,1.806010549321445,0.13162035948066425,0.8260826750847856,0.30047875458034146,0.9439726130096681,8.823529411764705,0.09833048052184044,0.9502746123806786,1.0,0.9999999999999992,477.76128949241115,478.1865012498267,0.011964731652544192,0.2999890331794284,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.42,0.23192497718817143,0.6940055331794284,1.8074945881550415,0.13192972680856133,0.825617980347637,0.3010075560993308,0.9439726130096682,8.823529411764705,0.09833048052184044,0.9502746123806786,1.0,0.9999999999999993,477.76128949241115,478.1865012498267,0.011964731652544192,0.29998903317942843,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.43,0.2319099767607204,0.6940055331794286,1.8089764905002816,0.13223882290333305,0.8251551173160854,0.3015367202945968,0.9439726130096686,8.823529411764705,0.09833048052184046,0.9502746123806788,1.0,0.9999999999999993,477.76128949241286,478.1865012498284,0.011964731652544192,0.29998903317942865,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.44,0.2318937155082204,0.6940055331794289,1.8104562504387312,0.1325476488931185,0.8246940866913419,0.3020662491572151,0.9439726130096693,8.823529411764705,0.09833048052184047,0.9502746123806791,1.0,0.9999999999999993,477.76128949241587,478.18650124983134,0.011964731652544192,0.29998903317942893,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.45,0.2318762049693247,0.6940055331794293,1.811933861728811,0.13285620632762668,0.8242348880619718,0.3025961440077643,0.9439726130096701,8.823529411764705,0.0983304805218405,0.9502746123806793,1.0,0.9999999999999994,477.76128949241894,478.18650124983446,0.011964731652544192,0.29998903317942927,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.46,0.23185745636199429,0.6940055331794297,1.8134093185676008,0.1331644962049837,0.8237775224543281,0.30312640708541494,0.943972613009671,8.823529411764705,0.09833048052184054,0.9502746123806797,1.0,0.9999999999999996,477.7612894924222,478.18650124983765,0.011964731652544192,0.29998903317942965,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.47,0.23183748084979158,0.6940055331794299,1.8148826151474287,0.13347251953815886,0.8233219908480658,0.30365704062299603,0.9439726130096717,8.823529411764705,0.09833048052184057,0.95027461238068,1.0,0.9999999999999996,477.7612894924254,478.18650124984094,0.011964731652544192,0.29998903317943,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.48,0.23181628954188047,0.6940055331794304,1.8163537456558723,0.13378027735496473,0.8228682941761409,0.30418804684699546,0.9439726130096725,8.823529411764705,0.0983304805218406,0.9502746123806803,1.0,0.9999999999999996,477.7612894924286,478.1865012498442,0.011964731652544192,0.2999890331794304,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.49,0.2317938934930262,0.6940055331794306,1.8178227042757578,0.13408777069805694,0.8224164333248116,0.30471942797755963,0.9439726130096733,8.823529411764705,0.09833048052184064,0.9502746123806807,1.0,0.9999999999999996,477.7612894924318,478.1865012498474,0.011964731652544192,0.29998903317943065,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.5,0.23177030370359547,0.694005533179431,1.8192894851851609,0.13439500062493442,0.8219664091336368,0.30525118622849373,0.943972613009674,8.823529411764705,0.09833048052184064,0.9502746123806809,1.0,0.9999999999999997,477.7612894924348,478.1865012498505,0.011964731652544192,0.29998903317943104,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.51,0.23174553111955642,0.6940055331794313,1.8207540825574062,0.13470196820793928,0.8215182223954776,0.30578332380726164,0.9439726130096747,8.823529411764705,0.09833048052184068,0.9502746123806812,1.0,0.9999999999999997,477.76128949243764,478.1865012498534,0.011964731652544192,0.2999890331794313,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.5200000000000005,0.23171958663247855,0.6940055331794316,1.822216490561068,0.13500867453425688,0.8210718738564958,0.306315842914986,0.9439726130096754,8.823529411764705,0.0983304805218407,0.9502746123806814,1.0,0.9999999999999998,477.7612894924402,478.18650124985606,0.011964731652544192,0.2999890331794316,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.53,0.23169248107953283,0.6940055331794318,1.8236767033599688,0.13531512070591561,0.8206273642161556,0.30684874574644794,0.9439726130096759,8.823529411764705,0.09833048052184072,0.9502746123806817,1.0,0.9999999999999998,477.7612894924424,478.1865012498584,0.011964731652544192,0.2999890331794318,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.54,0.23166422524349164,0.6940055331794319,1.825134715113181,0.13562130783978724,0.8201846941272217,0.3073820344900874,0.9439726130096764,8.823529411764705,0.09833048052184075,0.9502746123806819,1.0,0.9999999999999998,477.76128949244423,478.1865012498603,0.011964731652544192,0.299989033179432,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.55,0.23163482985272874,0.6940055331794321,1.8265905199750252,0.13592723706758664,0.8197438641957613,0.3079157113280031,0.9439726130096767,8.823529411764705,0.09833048052184075,0.950274612380682,1.0,0.9999999999999998,477.76128949244554,478.18650124986175,0.011964731652544192,0.29998903317943215,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.5600000000000005,0.23160430558121933,0.6940055331794321,1.8280441120950723,0.13623290953587197,0.8193048749811421,0.30844977843595234,0.9439726130096769,8.823529411764705,0.09833048052184076,0.9502746123806821,1.0,0.9999999999999998,477.7612894924463,478.1865012498626,0.011964731652544192,0.2999890331794322,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.57,0.23157266304854007,0.6940055331794323,1.8294954856181411,0.13653832640604446,0.818867726996034,0.3089842379833511,0.943972613009677,8.823529411764705,0.09833048052184076,0.9502746123806821,1.0,0.9999999999999998,477.7612894924463,478.18650124986283,0.011964731652544192,0.29998903317943226,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.58,0.231539912819869,0.6940055331794321,1.8309446346843004,0.13684348885434863,0.8184324207064083,0.30951909213327417,0.9439726130096768,8.823529411764705,0.09833048052184075,0.950274612380682,1.0,0.9999999999999998,477.76128949244554,478.18650124986226,0.011964731652544192,0.2999890331794322,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.59,0.23150606540598553,0.694005533179432,1.8323915534288675,0.13714839807187215,0.8179989565315373,0.3100543430424549,0.9439726130096765,8.823529411764705,0.09833048052184075,0.9502746123806819,1.0,0.9999999999999998,477.7612894924439,478.1865012498608,0.011964731652544192,0.29998903317943204,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
