Time,Effector_cells,Tumor_cells,IL_2,c,mu2,p1,g1,s1,r2,b,a,g2,p2,g3,mu3,s2,Tumor_microenvironment,Effector_cell_stimulation,Effector_cell_decay,Tumor_growth,Tumor_killing,IL_2_production,IL_2_decay
154.0,0.0011258218661946641,7.925879363743805e-05,0.0004899098322509633,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.115652295907305e-05,4.25560665421583e-05,9.74805893677151e-06,8.960024000958372e-06,0.0008997226087876522,0.0008818376980517339
154.5,0.0011450445367972026,7.962003184638722e-05,0.0004988070436642391,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.156257988215575e-05,4.328268349093426e-05,9.792484177120669e-06,9.136134026182985e-06,0.0009155501571058655,0.0008978526785956304
155.0,0.0011640918300703602,7.991462285145597e-05,0.0005076024605233913,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.190164861529427e-05,4.4002671176659616e-05,9.828713090054788e-06,9.307210529208305e-06,0.0009311629293757847,0.0009136844289421045
155.5,0.001182933506975698,8.014106803495793e-05,0.0005162802174941507,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.217212222413936e-05,4.471488656368138e-05,9.856561389633175e-06,9.47273157950594e-06,0.0009465319310832318,0.0009293043914894712
156.0,0.001201539015709843,8.029804569207024e-05,0.0005248241907527224,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.237256704581811e-05,4.541817479383207e-05,9.875866543659178e-06,9.632174433454294e-06,0.0009616278031305405,0.0009446835433549004
156.5,0.001219877817023585,8.038441494402815e-05,0.0005332181609338221,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.250172750990242e-05,4.611138148349151e-05,9.886488254653057e-06,9.785019197978878e-06,0.0009764210811878052,0.0009597926896808797
157.0,0.0012379193095200126,8.039923368545505e-05,0.0005414457689731422,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.25585442118454e-05,4.6793349899856475e-05,9.888310666787376e-06,9.930750329132366e-06,0.000990882154781643,0.000974602384151656
157.5,0.001255632985027971,8.034176394531156e-05,0.0005494905933258038,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.254215987776172e-05,4.746292683405731e-05,9.881243024992158e-06,1.0068859260364146e-05,0.001004981395443182,0.0009890830679864467
158.0,0.0012729885963306128,8.02114752930918e-05,0.0005573362343791625,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.245192344221937e-05,4.811896894129716e-05,9.865220093715742e-06,1.0198847088866517e-05,0.0010186892932422958,0.0010032052218824925
158.5,0.0012899561031492813,8.000806975079518e-05,0.0005649662769641861,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.228741528170473e-05,4.876034069904283e-05,9.840205220527101e-06,1.0320227111729043e-05,0.0010319764477316532,0.0010169392985355352
159.0,0.0013065059735142103,7.973146013635018e-05,0.000572364455294534,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.204842644939308e-05,4.938592579883715e-05,9.806187672765609e-06,1.0432527057813096e-05,0.0010448137800073234,0.0010302560195301611
159.5,0.0013226091051977927,7.938181107539309e-05,0.0005795145938803833,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.173500013080092e-05,4.9994624176476566e-05,9.763187681226008e-06,1.0535292841273732e-05,0.0010571725317152256,0.00104312626898469
160.0,0.0013382370498735727,7.895951784610114e-05,0.0005864007345409169,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.134741126356317e-05,5.0585360485221044e-05,9.711253838599046e-06,1.0628090435671383e-05,0.0010690244203452983,0.0010555213221736504
160.5,0.0013533621071763506,7.846521382498356e-05,0.0005930071822621319,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.088617467614816e-05,5.115708765126605e-05,9.650464015329963e-06,1.0710508828205159e-05,0.0010803417329559386,0.0010674129280718375
161.0,0.001367957376265278,7.789979535913011e-05,0.0005993185465889906,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,8.035207076558678e-05,5.1708788822827506e-05,9.580928418664615e-06,1.0782164140252093e-05,0.0010910974173730895,0.001078773383860183
161.5,0.0013819969393630718,7.726437739913527e-05,0.0006053202051827485,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.974610270799424e-05,5.223948430792411e-05,9.502784136659807e-06,1.0842699609326831e-05,0.0011012651742085392,0.0010895763693289473
162.0,0.0013954559088508298,7.656035258378174e-05,0.0006109978179082782,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.90695552177479e-05,5.2748233354561366e-05,9.41620240483186e-06,1.0891792562709153e-05,0.0011108196060546382,0.0010997960722349007
162.5,0.0014083105575544894,7.578934006677556e-05,0.0006163369456447024,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.832394239190506e-05,5.32341390755597e-05,9.32138231325306e-06,1.0929153605448968e-05,0.001119736262276219,0.0011094065021604643
163.0,0.001420538422756749,7.495320505478909e-05,0.0006213233402068837,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.751102879096948e-05,5.369635238020511e-05,9.218553209836456e-06,1.0954531171941034e-05,0.0011279917792198929,0.0011183820123723907
163.5,0.0014321184065290567,7.405406596224811e-05,0.0006259436536951099,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.663283930943264e-05,5.4134075766798347e-05,9.107975580780195e-06,1.0967715269492156e-05,0.0011355640058083195,0.001126698576651198
164.0,0.0014430308266956378,7.309423954676364e-05,0.0006301860074079582,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.569160607330303e-05,5.454656524909511e-05,8.989934303805773e-06,1.0968535645835093e-05,0.0011424319825978492,0.0011343348133343247
164.5,0.001453257604134218,7.207630799430303e-05,0.0006340383937117075,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.468983210799271e-05,5.493313743627344e-05,8.864746899015858e-06,1.0956871344159448e-05,0.001148576254308614,0.0011412691086810736
165.0,0.0014627822120258475,7.10030302162111e-05,0.0006374900646185822,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.363020631118191e-05,5.529316761457704e-05,8.73275262066708e-06,1.0932645172661402e-05,0.0011539787140145699,0.001147482116313448
165.5,0.0014715898769353671,6.987738783662734e-05,0.0006405312428140506,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.251564970611361e-05,5.562609734815688e-05,8.594318113437465e-06,1.0895831645276375e-05,0.0011586229021365586,0.0011529562370652911
166.0,0.0014796676033933624,6.870255572240219e-05,0.0006431529525306902,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.134928562295119e-05,5.59314354082691e-05,8.449833788792446e-06,1.0846457065657834e-05,0.0011624940325723984,0.0011576753145552425
166.5,0.0014870041440627729,6.748185511765694e-05,0.0006453465990475785,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,7.01343914305696e-05,5.620875664557282e-05,8.299708061977079e-06,1.0784597331413054e-05,0.0011655789378166167,0.0011616238782856413
167.0,0.001493590290474206,6.621880788476445e-05,0.0006471050915198553,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.887445741610085e-05,5.645771297992499e-05,8.144374023372353e-06,1.071038744482222e-05,0.0011678664902197713,0.0011647891647357396
167.5,0.001499418557705623,6.491702676004381e-05,0.0006484219553096992,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.757307319966978e-05,5.6678021481272546e-05,7.984275942380694e-06,1.0624010982084808e-05,0.001169347195960754,0.0011671595195574585
168.0,0.001504483616790471,6.358028642923093e-05,0.0006492917436204184,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.623400155069302e-05,5.68694807146798e-05,7.819878009098246e-06,1.0525712020012366e-05,0.0011700137840325192,0.001168725138516753
168.5,0.0015087820440733207,6.221244563851954e-05,0.0006497101709399412,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.486110007677024e-05,5.703196126597152e-05,7.651654755765646e-06,1.0415787577213706e-05,0.0011698609299349745,0.0011694783076918942
169.0,0.0015123123416855375,6.081742714681161e-05,0.000649674281045544,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.345830171334314e-05,5.7165406515713316e-05,7.480088591646123e-06,1.0294587168310753e-05,0.0011688853214860504,0.0011694137058819792
169.5,0.001515075204756411,5.9399239588185085e-05,0.0006491820605550269,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.202963606391051e-05,5.726984273979234e-05,7.305672492178135e-06,1.0162518187985589e-05,0.0011670860380304396,0.0011685277089990484
170.0,0.001517073030979186,5.7961884624350534e-05,0.0006482328563463339,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.0579136400498146e-05,5.734536057101323e-05,7.128898580446603e-06,1.0020033754053698e-05,0.0011644640407917867,0.0011668191414234011
170.5,0.0015183104776752617,5.6509404662244804e-05,0.0006468273227720622,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.9110888430379444e-05,5.739213605612489e-05,6.950263995979831e-06,9.867642041567044e-06,0.0011610228577361552,0.001164289180989712
171.0,0.0015187939561594284,5.5045808089950666e-05,0.0006449672098953637,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.762895345409615e-05,5.7410411542826396e-05,6.770261700022374e-06,9.705894987032913e-06,0.0011567681113436841,0.0011609409778116546
171.5,0.0015185317671257226,5.3575059988566104e-05,0.0006426554904085702,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.613735948490335e-05,5.740050079735232e-05,6.589379333286138e-06,9.535387773499787e-06,0.0011517077212297086,0.0011567798827354263
172.0,0.0015175341943199719,5.2101069681980355e-05,0.0006398965618786625,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.46400893053076e-05,5.736279254529494e-05,6.408097684743757e-06,9.35675724983777e-06,0.001145852071263039,0.0011518138113815924
172.5,0.0015158130045414707,5.062764737184635e-05,0.0006366958633971532,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.314103463397746e-05,5.7297731571667595e-05,6.226885358219657e-06,9.170672562855874e-06,0.0011392136202220357,0.0011460525541148758
173.0,0.0015133819618100063,4.9158494959724695e-05,0.000633060242865959,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.164398848268239e-05,5.720583815641824e-05,6.046197643458053e-06,8.977835503861468e-06,0.0011318073868035656,0.0011395084371587261
173.5,0.0015102561778136709,4.769718531501302e-05,0.0006289978164394963,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.015262263256684e-05,5.708768352135676e-05,5.8664739661037025e-06,8.778971890278773e-06,0.0011236505135168238,0.0011321960695910933
174.0,0.0015064523722657505,4.624713130732424e-05,0.0006245179844715752,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.867045647430007e-05,5.694389967164537e-05,5.68813407875092e-06,8.574826738967102e-06,0.001114762462444001,0.0011241323720488354
174.5,0.0015019887049024247,4.4811573017098304e-05,0.0006196314095270017,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.7200843452331337e-05,5.677517304531165e-05,5.5115764876227105e-06,8.366158533666418e-06,0.0011051649411637262,0.001115336537148603
175.0,0.0014968844323912372,4.339357941691204e-05,0.0006143499631019826,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.574697175732694e-05,5.6582231544388766e-05,5.337178658943823e-06,8.153734132746364e-06,0.0010948817588899262,0.0011058299335835688
175.5,0.0014911602142543099,4.199598513067599e-05,0.0006086868677106837,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.431180095313653e-05,5.6365856098812914e-05,5.165289240552794e-06,7.938318525680042e-06,0.001083938843068496,0.0010956363618792307
176.0,0.0014848375184933567,4.062145616817294e-05,0.0006026562467818127,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.289812569952821e-05,5.6126858199048885e-05,4.996236146053022e-06,7.720676123845917e-06,0.0010723641725469192,0.0010847812442072629
176.5,0.0014779388916418776,3.927239379624773e-05,0.0005962735687886885,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.1508480048814755e-05,5.5866090104062974e-05,4.83031473146599e-06,7.501555321844714e-06,0.0010601875476038442,0.0010732924238196393
177.0,0.0014704876205391183,3.795098481455269e-05,0.000589555280196772,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.0145186150808394e-05,5.558443205637867e-05,4.667793978088429e-06,7.281688940297091e-06,0.0010474405940901121,0.0010611995043541896
177.5,0.0014625075905505885,3.665920324367465e-05,0.0005825187170473285,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.881035506503176e-05,5.528278692281225e-05,4.508916699618539e-06,7.0617895555311974e-06,0.001034156679758805,0.0010485336906851913
178.0,0.0014540233102664616,3.539873785380634e-05,0.0005751823161708196,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.750581386877536e-05,5.496208112807225e-05,4.353890628329258e-06,6.842535126748129e-06,0.0010203704592685653,0.0010353281691074753
178.5,0.0014450596153737763,3.417111277990911e-05,0.000567565177597546,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.623322522228628e-05,5.462325346112874e-05,4.20290324914014e-06,6.624580308052886e-06,0.0010061183154475625,0.0010216173196755827
179.0,0.0014356416626653463,3.297755160183456e-05,0.0005596873349550667,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.4993950623097244e-05,5.426725484875009e-05,4.056105082199764e-06,6.408533139284116e-06,0.0009914374068075616,0.0010074372029191202
179.5,0.001425794766761538,3.1819089700128145e-05,0.0005515693891619843,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.378916206975524e-05,5.389504218358613e-05,3.913623501216032e-06,6.194966527638386e-06,0.0009763661216106691,0.000992824900491572
180.0,0.001415544282499784,3.069654758560179e-05,0.0005432325036529134,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.261981463050241e-05,5.3507573878491834e-05,3.7755594528308785e-06,5.98441059186192e-06,0.0009609436796154403,0.000977818506575244
180.5,0.0014049154797840064,2.961050025176032e-05,0.0005346984093615899,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.1486615042745015e-05,5.3105805135835444e-05,3.6419836868143247e-06,5.777344440201428e-06,0.0009452096013202406,0.0009624571368508618
181.0,0.0013939335453814318,2.8561379463343346e-05,0.0005259889580137469,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.0390123298659635e-05,5.269068801541812e-05,3.512949336446419e-06,5.574208769735072e-06,0.0009292042696955866,0.0009467801244247444
181.5,0.0013826232919561638,2.7549372846786102e-05,0.0005171264485132396,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.933065118430709e-05,5.226316043594299e-05,3.388479507097548e-06,5.375387327110614e-06,0.0009129676881410343,0.0009308276073238313
182.0,0.0013710092989469382,2.657453227608623e-05,0.0005081331220315545,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.830837009333372e-05,5.1824151500194264e-05,3.268580606649426e-06,5.1812220340800604e-06,0.0008965401807899933,0.0009146396196567981
182.5,0.0013591156665387696,2.563673694090709e-05,0.0004990312314749791,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.732327350458086e-05,5.1374572195165496e-05,3.153237802931012e-06,4.992005124828678e-06,0.0008799616470438226,0.0008982562166549624
183.0,0.00134696596586297,2.473570973070232e-05,0.0004898429190547921,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.6375192960532004e-05,5.0915313509620265e-05,3.0424170386700717e-06,4.807980537183499e-06,0.0008632713557985811,0.0008817172542986258
183.5,0.0013345833479987935,2.3871065109723222e-05,0.0004805899973293877,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.5463845757970443e-05,5.04472505543544e-05,2.936070919682771e-06,4.629351232201172e-06,0.0008465081715649283,0.0008650619951928979
184.0,0.0013219901556771182,2.3042275751833135e-05,0.00047129393381288223,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.4588800768849672e-05,4.997122788459507e-05,2.8341346110594414e-06,4.456272507960407e-06,0.0008297096647759773,0.000848329080863188
184.5,0.0013092082890753048,2.2248727583233213e-05,0.00046197570138379826,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.3749533914520694e-05,4.948807332704652e-05,2.736532607014559e-06,4.288862098489127e-06,0.0008129125916162504,0.0008315562624908369
185.0,0.0012962587879226835,2.1489710104697554e-05,0.00045265563907116377,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.294541760266484e-05,4.899858218347744e-05,2.6431775405380317e-06,4.1271977674828944e-06,0.0007961522329820566,0.0008147801503280948
185.5,0.001283162008320691,2.0764437331451024e-05,0.0004433533949944457,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.21757419376876e-05,4.850352391452212e-05,2.5539727588599795e-06,3.97132200952032e-06,0.0007794624403083605,0.0007980361109900023
186.0,0.001269937648029008,2.007206072917445e-05,0.00043408784998217383,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.1439727669747286e-05,4.80036430954965e-05,2.4688139145109615e-06,3.82124515808843e-06,0.0007628755222583206,0.000781358129967913
186.5,0.0012566044597587273,1.941168473898438e-05,0.0004248769014958974,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.073654112756899e-05,4.7499648578879893e-05,2.387590874834037e-06,3.6769481480780414e-06,0.000746422003629584,0.0007647784226926153
187.0,0.0012431806352986754,1.8782363246911592e-05,0.00041573761066305046,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.0065291562446287e-05,4.699222801428993e-05,2.3101872877783217e-06,3.5383844321487412e-06,0.0007301305687117399,0.0007483276991934909
187.5,0.0012296833818211798,1.818313488553745e-05,0.00040668583781761856,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.9425065584761273e-05,4.6482031832840596e-05,2.2364849238746116e-06,3.4054857214326822e-06,0.0007140280525950005,0.0007320345080717134
188.0,0.0012161292177892396,1.761300771210123e-05,0.00039773660261076477,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.8814913122338104e-05,4.5969684432433255e-05,2.1663617917694495e-06,3.2781618866238163e-06,0.0006981392307438432,0.0007159258846993767
188.5,0.0012025338991317515,1.707097517638293e-05,0.0003889039489497126,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.823386330078842e-05,4.5455781387180204e-05,2.099694102257303e-06,3.156304742301408e-06,0.0006824868179433644,0.0007000271081094827
189.0,0.0011889123080359148,1.6556039742300727e-05,0.0003802005890319454,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.7680947499229497e-05,4.494088524375758e-05,2.0363591737013997e-06,3.039792964641798e-06,0.0006670916165085911,0.0006843610602575018
189.5,0.001175278698243482,1.606718363809965e-05,0.00037163839547650206,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.7155171536295982e-05,4.442553479360362e-05,1.97623183449628e-06,2.9284895645531174e-06,0.0006519721132712758,0.0006689491118577037
190.0,0.0011616464393219323,1.560342062483033e-05,0.0003632279063247842,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.665556667796272e-05,4.391023540636904e-05,1.919190790445701e-06,2.8222507813172826e-06,0.0006371450302717902,0.0006538102313846116
190.5,0.0011480282516527001,1.5163764677095846e-05,0.0003549783552353786,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.6181158579374678e-05,4.339546791247207e-05,1.8651147726924096e-06,2.720923073256115e-06,0.000622624930200054,0.0006389610394236815
191.0,0.0011344361179076137,1.474725404973561e-05,0.0003468976933786873,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.5730991822449884e-05,4.28816852569078e-05,1.8138854978927333e-06,2.6243479193071205e-06,0.0006084245080412193,0.0006244158480816372
191.5,0.001120881298167061,1.4352954652769805e-05,0.0003389928202010073,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,1.5304134157588794e-05,4.23693130707149e-05,1.7653880833918924e-06,2.5323635306708553e-06,0.0005945546569524705,0.0006101870763618131
