D,DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,R,Time
3.0999900028235804e-05,4.3765223235773265e-13,4.805154314160304e-11,8.580712871008766e-12,4.290185603570067e-11,3.531832634102814e-10,9.999694868279717e-06,9.998790149055446e-07,2.1450982408976108e-11,2.8235719330019725e-14,6.32
3.0999900028235804e-05,4.3765222178320555e-13,4.805154399536123e-11,8.580713108709106e-12,4.290185495549928e-11,3.5361228176941363e-10,9.999694439262212e-06,9.99879014904667e-07,2.1450983275071296e-11,2.823571864741287e-14,6.33
3.0999900028235804e-05,4.3765221122471936e-13,4.805154485103335e-11,8.580713342582716e-12,4.290185387719357e-11,3.540413001213968e-10,9.999694010244715e-06,9.998790149038753e-07,2.1450984055598267e-11,2.8235717965879212e-14,6.34
3.09999000282358e-05,4.376522006827001e-13,4.8051545708670044e-11,8.580713572528352e-12,4.2901852800833693e-11,3.5447031846632256e-10,9.999693581227226e-06,9.998790149031674e-07,2.1450984752233367e-11,2.8235717285447257e-14,6.35
3.09999000282358e-05,4.3765219015757405e-13,4.805154656832194e-11,8.580713798444774e-12,4.2901851726469794e-11,3.5489933680428277e-10,9.99969315220975e-06,9.998790149025418e-07,2.1450985366652964e-11,2.8235716606145516e-14,6.36
3.09999000282358e-05,4.376521796497673e-13,4.8051547430039684e-11,8.580714020230742e-12,4.2901850654152035e-11,3.5532835513536895e-10,9.99969272319228e-06,9.998790149019965e-07,2.14509859005334e-11,2.8235715928002498e-14,6.37
3.09999000282358e-05,4.376521691597061e-13,4.8051548293873904e-11,8.580714237785014e-12,4.290184958393056e-11,3.5575737345967287e-10,9.999692294174819e-06,9.998790149015305e-07,2.1450986355551038e-11,2.8235715251046706e-14,6.38
3.09999000282358e-05,4.3765215868781637e-13,4.8051549159875233e-11,8.580714451006346e-12,4.290184851585553e-11,3.5618639177728625e-10,9.99969186515737e-06,9.998790149011415e-07,2.1450986733382223e-11,2.8235714575306653e-14,6.39
3.09999000282358e-05,4.3765214823452443e-13,4.805155002809431e-11,8.580714659793497e-12,4.2901847449977085e-11,3.5661541008830084e-10,9.999691436139926e-06,9.99879014900828e-07,2.1450987035703314e-11,2.8235713900810845e-14,6.4
3.09999000282358e-05,4.376521378002564e-13,4.805155089858177e-11,8.58071486404523e-12,4.2901846386345395e-11,3.570444283928082e-10,9.99969100712249e-06,9.998790149005884e-07,2.145098726419067e-11,2.8235713227587788e-14,6.41
3.09999000282358e-05,4.3765212738543836e-13,4.805155177138824e-11,8.580715063660298e-12,4.290184532501059e-11,3.5747344669090017e-10,9.999690578105066e-06,9.99879014900421e-07,2.1450987420520634e-11,2.8235712555665998e-14,6.42
3.09999000282358e-05,4.376521169904965e-13,4.805155264656436e-11,8.580715258537464e-12,4.2901844266022836e-11,3.579024649826683e-10,9.99969014908765e-06,9.998790149003243e-07,2.145098750636957e-11,2.8235711885073973e-14,6.43
3.09999000282358e-05,4.376521066158569e-13,4.805155352416077e-11,8.580715448575484e-12,4.290184320943229e-11,3.583314832682045e-10,9.99968972007024e-06,9.99879014900296e-07,2.1450987523413828e-11,2.823571121584023e-14,6.44
3.099990002823579e-05,4.376520962619458e-13,4.805155440422809e-11,8.580715633673116e-12,4.290184215528909e-11,3.5876050154760024e-10,9.999689291052843e-06,9.99879014900335e-07,2.145098747332976e-11,2.823571054799327e-14,6.45
3.099990002823579e-05,4.376520859291893e-13,4.8051555286816965e-11,8.58071581372912e-12,4.29018411036434e-11,3.591895198209474e-10,9.999688862035451e-06,9.998790149004397e-07,2.145098735779372e-11,2.8235709881561608e-14,6.46
3.099990002823579e-05,4.3765207561801347e-13,4.8051556171978034e-11,8.580715988642254e-12,4.290184005454536e-11,3.5961853808833763e-10,9.99968843301807e-06,9.99879014900608e-07,2.1450987178482065e-11,2.8235709216573744e-14,6.47
3.099990002823579e-05,4.3765206532884464e-13,4.805155705976192e-11,8.580716158311276e-12,4.2901839008045136e-11,3.600475563498627e-10,9.999688004000695e-06,9.998790149008384e-07,2.145098693707115e-11,2.8235708553058195e-14,6.48
3.099990002823579e-05,4.3765205506210875e-13,4.805155795021926e-11,8.580716322634944e-12,4.290183796419287e-11,3.6047657460561406e-10,9.99968757498333e-06,9.998790149011294e-07,2.145098663523733e-11,2.823570789104346e-14,6.49
3.099990002823579e-05,4.3765204481823205e-13,4.80515588434007e-11,8.580716481512018e-12,4.2901836923038724e-11,3.609055928556837e-10,9.999687145965974e-06,9.99879014901479e-07,2.145098627465695e-11,2.823570723055806e-14,6.5
3.099990002823579e-05,4.376520345976407e-13,4.805155973935686e-11,8.580716634841259e-12,4.2901835884632844e-11,3.6133461110016313e-10,9.999686716948626e-06,9.998790149018858e-07,2.1450985857006375e-11,2.8235706571630487e-14,6.51
3.099990002823579e-05,4.3765202440076077e-13,4.8051560638138384e-11,8.580716782521421e-12,4.290183484902538e-11,3.6176362933914415e-10,9.999686287931285e-06,9.998790149023479e-07,2.145098538396195e-11,2.823570591428926e-14,6.52
3.099990002823579e-05,4.3765201422801843e-13,4.80515615397959e-11,8.580716924451261e-12,4.290183381626648e-11,3.621926475727185e-10,9.999685858913954e-06,9.99879014902864e-07,2.1450984857200038e-11,2.8235705258562883e-14,6.53
3.099990002823579e-05,4.3765200407983987e-13,4.805156244438006e-11,8.580717060529545e-12,4.2901832786406314e-11,3.6262166580097776e-10,9.999685429896628e-06,9.998790149034318e-07,2.1450984278396986e-11,2.823570460447987e-14,6.54
3.0999900028235783e-05,4.376519939566511e-13,4.805156335194147e-11,8.580717190655025e-12,4.290183175949502e-11,3.6305068402401373e-10,9.999685000879314e-06,9.998790149040502e-07,2.145098364922915e-11,2.8235703952068725e-14,6.55
3.0999900028235783e-05,4.376519838588784e-13,4.8051564262530786e-11,8.580717314726463e-12,4.290183073558275e-11,3.634797022419181e-10,9.999684571862005e-06,9.998790149047174e-07,2.1450982971372888e-11,2.823570330135795e-14,6.56
3.0999900028235783e-05,4.3765197378694795e-13,4.805156517619863e-11,8.580717432642615e-12,4.290182971471967e-11,3.639087204547825e-10,9.999684142844707e-06,9.998790149054317e-07,2.145098224650455e-11,2.8235702652376065e-14,6.57
3.0999900028235783e-05,4.3765196374128577e-13,4.805156609299565e-11,8.580717544302243e-12,4.290182869695591e-11,3.643377386626986e-10,9.999683713827416e-06,9.99879014906191e-07,2.145098147630049e-11,2.823570200515157e-14,6.58
3.0999900028235783e-05,4.3765195372231803e-13,4.8051567012972465e-11,8.5807176496041e-12,4.290182768234164e-11,3.647667568657583e-10,9.999683284810133e-06,9.998790149069943e-07,2.1450980662437058e-11,2.8235701359712977e-14,6.59
3.0999900028235783e-05,4.376519437304709e-13,4.8051567936179725e-11,8.580717748446949e-12,4.2901826670927e-11,3.6519577506405313e-10,9.999682855792858e-06,9.998790149078396e-07,2.1450979806590618e-11,2.823570071608879e-14,6.6
3.0999900028235783e-05,4.3765193376617045e-13,4.8051568862668055e-11,8.580717840729548e-12,4.290182566276215e-11,3.6562479325767487e-10,9.999682426775591e-06,9.99879014908725e-07,2.1450978910437517e-11,2.8235700074307522e-14,6.61
3.0999900028235783e-05,4.3765192382984297e-13,4.805156979248809e-11,8.580717926350654e-12,4.290182465789725e-11,3.6605381144671517e-10,9.99968199775833e-06,9.998790149096493e-07,2.145097797565411e-11,2.8235699434397676e-14,6.62
3.0999900028235783e-05,4.3765191392191444e-13,4.805157072569047e-11,8.58071800520903e-12,4.290182365638243e-11,3.6648282963126574e-10,9.99968156874108e-06,9.998790149106104e-07,2.145097700391675e-11,2.8235698796387764e-14,6.63
3.0999900028235783e-05,4.376519040428111e-13,4.805157166232583e-11,8.580718077203426e-12,4.290182265826786e-11,3.669118478114183e-10,9.999681139723838e-06,9.99879014911607e-07,2.1450975996901797e-11,2.82356981603063e-14,6.64
3.0999900028235783e-05,4.3765189419295915e-13,4.80515726024448e-11,8.580718142232608e-12,4.290182166360369e-11,3.673408659872646e-10,9.999680710706602e-06,9.99879014912637e-07,2.1450974956285603e-11,2.823569752618178e-14,6.65
3.099990002823578e-05,4.3765188437278456e-13,4.8051573546098005e-11,8.580718200195331e-12,4.290182067244007e-11,3.677698841588962e-10,9.999680281689372e-06,9.998790149136992e-07,2.1450973883744516e-11,2.8235696894042715e-14,6.66
3.099990002823578e-05,4.3765187458271366e-13,4.8051574493336096e-11,8.580718250990355e-12,4.290181968482715e-11,3.68198902326405e-10,9.999679852672151e-06,9.998790149147916e-07,2.1450972780954894e-11,2.823569626391762e-14,6.67
3.099990002823578e-05,4.3765186482317247e-13,4.8051575444209705e-11,8.580718294516438e-12,4.2901818700815085e-11,3.6862792048988245e-10,9.99967942365494e-06,9.998790149159127e-07,2.1450971649593093e-11,2.8235695635834998e-14,6.68
3.099990002823578e-05,4.3765185509458713e-13,4.8051576398769456e-11,8.580718330672337e-12,4.2901817720454026e-11,3.6905693864942053e-10,9.999678994637735e-06,9.998790149170604e-07,2.1450970491335463e-11,2.8235695009823357e-14,6.69
3.099990002823578e-05,4.376518453973838e-13,4.8051577357066e-11,8.580718359356816e-12,4.290181674379413e-11,3.694859568051107e-10,9.999678565620538e-06,9.998790149182335e-07,2.1450969307858363e-11,2.8235694385911206e-14,6.7
3.099990002823578e-05,4.376518355075548e-13,4.805157829243821e-11,8.580718433877213e-12,4.290181574442814e-11,3.699149749086685e-10,9.99967813660337e-06,9.998790149194776e-07,2.1450968053163458e-11,2.8235693749112316e-14,6.71
3.099990002823578e-05,4.376518252612918e-13,4.805157918538982e-11,8.580718593215184e-12,4.290181470304548e-11,3.703439929247852e-10,9.999677707586246e-06,9.99879014920826e-07,2.145096669404011e-11,2.823569308846783e-14,6.72
3.099990002823577e-05,4.3765181501708066e-13,4.805158007858714e-11,8.580718752061921e-12,4.290181366190614e-11,3.7077301093073165e-10,9.999677278569133e-06,9.998790149222008e-07,2.1450965308224427e-11,2.823569242796063e-14,6.73
3.099990002823577e-05,4.3765180477483934e-13,4.8051580972020305e-11,8.580718910437143e-12,4.2901812621000366e-11,3.712020289264899e-10,9.999676849552031e-06,9.99879014923601e-07,2.1450963897284797e-11,2.8235691767585223e-14,6.74
3.099990002823577e-05,4.376517945344857e-13,4.805158186567947e-11,8.58071906836056e-12,4.2901811580318375e-11,3.716310469120421e-10,9.99967642053494e-06,9.998790149250246e-07,2.1450962462789604e-11,2.8235691107336114e-14,6.75
3.099990002823577e-05,4.3765178429593754e-13,4.805158275955477e-11,8.58071922585189e-12,4.290181053985044e-11,3.7206006488737035e-10,9.999675991517857e-06,9.9987901492647e-07,2.145096100630723e-11,2.8235690447207807e-14,6.76
3.099990002823577e-05,4.376517740591128e-13,4.8051583653636344e-11,8.580719382930845e-12,4.290180949958675e-11,3.724890828524569e-10,9.999675562500786e-06,9.99879014927936e-07,2.1450959529406063e-11,2.8235689787194804e-14,6.77
3.099990002823577e-05,4.376517638239293e-13,4.805158454791432e-11,8.580719539617136e-12,4.290180845951756e-11,3.729181008072839e-10,9.999675133483726e-06,9.99879014929421e-07,2.145095803365448e-11,2.8235689127291613e-14,6.78
3.099990002823577e-05,4.3765175359030486e-13,4.805158544237885e-11,8.58071969593048e-12,4.290180741963311e-11,3.7334711875183347e-10,9.999674704466674e-06,9.99879014930923e-07,2.1450956520620873e-11,2.8235688467492735e-14,6.79
3.099990002823577e-05,4.376517433581575e-13,4.8051586337020074e-11,8.58071985189059e-12,4.290180637992362e-11,3.737761366860877e-10,9.999674275449637e-06,9.99879014932441e-07,2.1450954991873625e-11,2.8235687807792672e-14,6.8
3.099990002823577e-05,4.3765173312740494e-13,4.8051587231828136e-11,8.580720007517181e-12,4.2901805340379326e-11,3.742051546100287e-10,9.999673846432607e-06,9.998790149339729e-07,2.1450953448981114e-11,2.823568714818593e-14,6.81
3.099990002823577e-05,4.376517228979651e-13,4.805158812679316e-11,8.580720162829965e-12,4.290180430099047e-11,3.746341725236388e-10,9.999673417415588e-06,9.998790149355175e-07,2.1450951893511732e-11,2.8235686488667015e-14,6.82
3.099990002823577e-05,4.3765171266975574e-13,4.805158902190531e-11,8.58072031784866e-12,4.2901803261747284e-11,3.7506319042689994e-10,9.999672988398579e-06,9.99879014937073e-07,2.145095032703386e-11,2.8235685829230432e-14,6.83
3.099990002823576e-05,4.3765170244269487e-13,4.8051589917154706e-11,8.580720472592973e-12,4.290180222263999e-11,3.754922083197944e-10,9.999672559381584e-06,9.998790149386381e-07,2.1450948751115884e-11,2.8235685169870678e-14,6.84
3.099990002823576e-05,4.376516922167003e-13,4.8051590812531494e-11,8.580720627082622e-12,4.2901801183658835e-11,3.7592122620230413e-10,9.999672130364595e-06,9.99879014940211e-07,2.1450947167326183e-11,2.8235684510582262e-14,6.85
3.099990002823576e-05,4.3765168199168987e-13,4.805159170802581e-11,8.580720781337324e-12,4.290180014479405e-11,3.763502440744115e-10,9.999671701347618e-06,9.998790149417902e-07,2.1450945577233147e-11,2.8235683851359688e-14,6.86
3.099990002823576e-05,4.376516717675814e-13,4.805159260362781e-11,8.580720935376788e-12,4.290179910603586e-11,3.767792619360986e-10,9.999671272330653e-06,9.99879014943374e-07,2.1450943982405164e-11,2.8235683192197458e-14,6.87
3.099990002823576e-05,4.3765166154429293e-13,4.805159349932761e-11,8.580721089220729e-12,4.290179806737451e-11,3.772082797873475e-10,9.999670843313696e-06,9.998790149449614e-07,2.1450942384410607e-11,2.823568253309008e-14,6.88
3.099990002823576e-05,4.3765165132174213e-13,4.805159439511537e-11,8.580721242888863e-12,4.290179702880023e-11,3.7763729762814037e-10,9.999670414296752e-06,9.9987901494655e-07,2.1450940784817867e-11,2.8235681874032055e-14,6.89
3.099990002823576e-05,4.37651641099847e-13,4.805159529098122e-11,8.5807213964009e-12,4.290179599030325e-11,3.7806631545845937e-10,9.999669985279817e-06,9.998790149481389e-07,2.145093918519533e-11,2.8235681215017885e-14,6.9
3.099990002823576e-05,4.376516308785253e-13,4.8051596186915304e-11,8.580721549776557e-12,4.290179495187381e-11,3.784953332782866e-10,9.999669556262893e-06,9.99879014949726e-07,2.1450937587111375e-11,2.823568055604208e-14,6.91
3.099990002823576e-05,4.376516206576949e-13,4.805159708290776e-11,8.580721703035548e-12,4.2901793913502134e-11,3.789243510876043e-10,9.99966912724598e-06,9.998790149513102e-07,2.1450935992134393e-11,2.8235679897099137e-14,6.92
3.099990002823576e-05,4.3765161043727376e-13,4.805159797894873e-11,8.580721856197587e-12,4.290179287517846e-11,3.793533688863944e-10,9.999668698229077e-06,9.998790149528895e-07,2.145093440183276e-11,2.8235679238183566e-14,6.93
3.0999900028235756e-05,4.376516002171797e-13,4.805159887502835e-11,8.580722009282384e-12,4.290179183689303e-11,3.797823866746394e-10,9.999668269212186e-06,9.998790149544626e-07,2.145093281777487e-11,2.8235678579289864e-14,6.94
3.0999900028235756e-05,4.3765158999733053e-13,4.8051599771136764e-11,8.580722162309659e-12,4.290179079863607e-11,3.8021140445232106e-10,9.999667840195304e-06,9.998790149560281e-07,2.14509312415291e-11,2.8235677920412546e-14,6.95
3.0999900028235756e-05,4.3765157977764417e-13,4.8051600667264115e-11,8.58072231529912e-12,4.290178976039781e-11,3.8064042221942174e-10,9.999667411178432e-06,9.998790149575841e-07,2.1450929674663837e-11,2.8235677261546104e-14,6.96
3.0999900028235756e-05,4.3765156955803843e-13,4.805160156340053e-11,8.580722468270487e-12,4.290178872216849e-11,3.810694399759236e-10,9.999666982161572e-06,9.998790149591291e-07,2.1450928118747464e-11,2.823567660268505e-14,6.97
3.0999900028235756e-05,4.3765155933843124e-13,4.805160245953616e-11,8.580722621243468e-12,4.290178768393835e-11,3.814984577218087e-10,9.999666553144723e-06,9.998790149606616e-07,2.1450926575348366e-11,2.8235675943823887e-14,6.98
3.0999900028235756e-05,4.376515491187405e-13,4.8051603355661154e-11,8.580722774237781e-12,4.2901786645697605e-11,3.819274754570592e-10,9.999666124127885e-06,9.998790149621801e-07,2.145092504603493e-11,2.8235675284957114e-14,6.99
3.0999900028235756e-05,4.376515388988839e-13,4.8051604251765635e-11,8.580722927273138e-12,4.290178560743651e-11,3.823564931816572e-10,9.999665695111055e-06,9.998790149636828e-07,2.1450923532375537e-11,2.823567462607924e-14,7.0
3.0999900028235756e-05,4.3765152867877943e-13,4.805160514783974e-11,8.580723080369251e-12,4.290178456914528e-11,3.8278551089558497e-10,9.999665266094238e-06,9.998790149651685e-07,2.145092203593857e-11,2.823567396718477e-14,7.01
3.0999900028235756e-05,4.3765151845834495e-13,4.805160604387363e-11,8.58072323354584e-12,4.290178353081416e-11,3.8321452859882447e-10,9.99966483707743e-06,9.998790149666351e-07,2.145092055829242e-11,2.82356733082682e-14,7.02
3.0999900028235756e-05,4.376515082374983e-13,4.8051606939857425e-11,8.580723386822614e-12,4.290178249243338e-11,3.8364354629135803e-10,9.999664408060633e-06,9.998790149680814e-07,2.1450919101005465e-11,2.8235672649324043e-14,7.03
3.099990002823575e-05,4.376514980161573e-13,4.8051607835781276e-11,8.580723540219287e-12,4.290178145399317e-11,3.840725639731677e-10,9.999663979043848e-06,9.99879014969506e-07,2.145091766564609e-11,2.8235671990346802e-14,7.04
3.099990002823575e-05,4.3765148779423993e-13,4.805160873163532e-11,8.580723693755575e-12,4.290178041548377e-11,3.8450158164423563e-10,9.999663550027072e-06,9.998790149709071e-07,2.1450916253782682e-11,2.8235671331330975e-14,7.05
3.099990002823575e-05,4.37651477571664e-13,4.80516096274097e-11,8.58072384745119e-12,4.290177937689541e-11,3.84930599304544e-10,9.999663121010309e-06,9.99879014972283e-07,2.145091486698362e-11,2.823567067227107e-14,7.06
3.099990002823575e-05,4.3765146734834735e-13,4.805161052309455e-11,8.580724001325847e-12,4.2901778338218333e-11,3.8535961695407486e-10,9.999662691993554e-06,9.998790149736322e-07,2.1450913506817298e-11,2.823567001316159e-14,7.07
3.099990002823575e-05,4.3765145712420777e-13,4.805161141868001e-11,8.58072415539926e-12,4.2901777299442755e-11,3.8578863459281046e-10,9.999662262976813e-06,9.998790149749534e-07,2.145091217485209e-11,2.823566935399704e-14,7.08
3.099990002823575e-05,4.376514468991633e-13,4.805161231415623e-11,8.580724309691142e-12,4.290177626055893e-11,3.8621765222073284e-10,9.999661833960078e-06,9.998790149762447e-07,2.1450910872656388e-11,2.8235668694771924e-14,7.09
3.099990002823575e-05,4.376514366731317e-13,4.805161320951334e-11,8.580724464221208e-12,4.290177522155708e-11,3.8664666983782417e-10,9.999661404943357e-06,9.998790149775047e-07,2.1450909601798574e-11,2.823566803548075e-14,7.1
3.099990002823575e-05,4.376514264460308e-13,4.805161410474148e-11,8.580724619009172e-12,4.290177418242743e-11,3.870756874440667e-10,9.999660975926646e-06,9.998790149787316e-07,2.1450908363847033e-11,2.823566737611801e-14,7.11
