Time,D,DR,DRG_GDP,G_GDP,DRG,GDP,DRG_GTP,GTP,G_GTP,R,cell,Reaction_1,Reaction_2,Reaction_3,Reaction_4,Reaction_5,Reaction_6
8.2,3.0999900028235675e-05,4.3765031337948155e-13,8.580741081129279e-12,9.998790151881702e-07,4.805171188962855e-11,4.3383854325712523e-10,4.29016611202444e-11,9.99961421316862e-06,2.1450697740468044e-11,2.8235595618518073e-14,1.0,7.326393211447935e-20,4.2901662325754076e-11,4.2901620737177675e-11,4.290154427962421e-11,4.29016611202444e-11,4.290139548093609e-11
8.21,3.0999900028235675e-05,4.37650303429913e-13,8.580741169499818e-12,9.99879015192783e-07,4.805171281807861e-11,4.3426755975584785e-10,4.2901660114014165e-11,9.999613784153047e-06,2.145069311724904e-11,2.823559497772428e-14,1.0,7.343690010420816e-20,4.2901661322282424e-11,4.290161911749233e-11,4.290154296833366e-11,4.2901660114014165e-11,4.290138623449808e-11
8.22,3.0999900028235675e-05,4.3765029347928826e-13,8.580741258121979e-12,9.998790151973931e-07,4.805171374640283e-11,4.3469657624372716e-10,4.290165910765927e-11,9.99961335513749e-06,2.1450688496303964e-11,2.8235594336859815e-14,1.0,7.360947550626344e-20,4.290166031867989e-11,4.2901617499065074e-11,4.290154165760725e-11,4.290165910765927e-11,4.290137699260793e-11
8.23,3.0999900028235675e-05,4.376502835275626e-13,8.580741347006402e-12,9.99879015202001e-07,4.8051714674595897e-11,4.351255927207537e-10,4.2901658101174454e-11,9.99961292612194e-06,2.1450683878031778e-11,2.823559369592171e-14,1.0,7.378164620374168e-20,4.2901659314940943e-11,4.2901615881949104e-11,4.2901540347466896e-11,4.2901658101174454e-11,4.2901367756063555e-11
8.24,3.099990002823567e-05,4.376502735746917e-13,8.580741436163727e-12,9.998790152066055e-07,4.8051715602652464e-11,4.355546091869177e-10,4.2901657094554436e-11,9.999612497106402e-06,2.145067926283145e-11,2.8235593054906978e-14,1.0,7.395339119401013e-20,4.2901658311060044e-11,4.2901614266197626e-11,4.2901539037937416e-11,4.2901657094554436e-11,4.29013585256629e-11
8.25,3.099990002823567e-05,4.376502636206309e-13,8.58074152560459e-12,9.998790152112068e-07,4.805171653056723e-11,4.3598362564220963e-10,4.2901656087793966e-11,9.999612068090874e-06,2.1450674651101935e-11,2.8235592413812642e-14,1.0,7.412469755237174e-20,4.290165730703169e-11,4.290161265186382e-11,4.290153772904114e-11,4.2901656087793966e-11,4.290134930220387e-11
8.26,3.099990002823567e-05,4.376502536653357e-13,8.580741615339637e-12,9.99879015215804e-07,4.8051717458334865e-11,4.364126420866199e-10,4.290165508088776e-11,9.999611639075357e-06,2.1450670043242204e-11,2.8235591772635725e-14,1.0,7.429554831516158e-20,4.290165630285031e-11,4.290161103900091e-11,4.290153642080248e-11,4.290165508088776e-11,4.290134008648441e-11
8.27,3.099990002823567e-05,4.3765024370876153e-13,8.580741705379506e-12,9.998790152203969e-07,4.805171838595006e-11,4.368416585201387e-10,4.290165407383053e-11,9.999611210059851e-06,2.1450665439651213e-11,2.8235591131373247e-14,1.0,7.44659257109212e-20,4.290165529851037e-11,4.290160942766208e-11,4.290153511324748e-11,4.290165407383053e-11,4.2901330879302427e-11
8.28,3.099990002823567e-05,4.37650233750864e-13,8.580741795734835e-12,9.998790152249852e-07,4.805171931340747e-11,4.3727067494275645e-10,4.2901653066617035e-11,9.999610781044357e-06,2.1450660840727935e-11,2.823559049002223e-14,1.0,7.463581439157281e-20,4.290165429400637e-11,4.290160781790054e-11,4.2901533806395995e-11,4.2901653066617035e-11,4.290132168145587e-11
8.29,3.099990002823567e-05,4.376502237915984e-13,8.580741886416266e-12,9.998790152295685e-07,4.805172024070179e-11,4.376996913544636e-10,4.2901652059241996e-11,9.99961035202887e-06,2.1450656246871322e-11,2.8235589848579686e-14,1.0,7.480519658565795e-20,4.2901653289332746e-11,4.2901606209769486e-11,4.29015325002745e-11,4.2901652059241996e-11,4.2901312493742644e-11
8.3,3.099990002823567e-05,4.376502138309204e-13,8.580741977434437e-12,9.998790152341463e-07,4.80517211678277e-11,4.381287077552505e-10,4.290165105170013e-11,9.999609923013398e-06,2.1450651658480344e-11,2.8235589207042654e-14,1.0,7.497405775289241e-20,4.290165228448398e-11,4.2901604603322116e-11,4.2901531194906565e-11,4.290165105170013e-11,4.290130331696069e-11
8.31,3.099990002823567e-05,4.376502038687853e-13,8.58074206879999e-12,9.998790152387182e-07,4.8051722094779864e-11,4.385577241451074e-10,4.290165004398618e-11,9.999609493997936e-06,2.145064707595396e-11,2.8235588565408137e-14,1.0,7.514237850623058e-20,4.290165127945453e-11,4.290160299861163e-11,4.2901529890315766e-11,4.290165004398618e-11,4.290129415190792e-11
8.32,3.099990002823567e-05,4.3765019390514864e-13,8.580742160523564e-12,9.99879015243284e-07,4.805172302155298e-11,4.3898674052402477e-10,4.290164903609487e-11,9.999609064982483e-06,2.1450642499691135e-11,2.8235587923673167e-14,1.0,7.531014592097539e-20,4.290165027423887e-11,4.290160139569124e-11,4.2901528586525265e-11,4.290164903609487e-11,4.290128499938227e-11
8.33,3.099990002823567e-05,4.3765018393996597e-13,8.580742252615797e-12,9.998790152478429e-07,4.80517239481417e-11,4.394157568919928e-10,4.2901648028020934e-11,9.999608635967041e-06,2.1450637930090835e-11,2.823558728183476e-14,1.0,7.547733980228767e-20,4.290164926883146e-11,4.290159979461412e-11,4.2901527283558636e-11,4.2901648028020934e-11,4.290127586018167e-11
8.34,3.099990002823567e-05,4.376501739731926e-13,8.580742345087332e-12,9.998790152523948e-07,4.805172487454073e-11,4.398447732490021e-10,4.2901647019759086e-11,9.999608206951611e-06,2.1450633367552023e-11,2.8235586639889942e-14,1.0,7.564394884105749e-20,4.2901648263226775e-11,4.290159819543349e-11,4.290152598144235e-11,4.2901647019759086e-11,4.2901266735104045e-11
8.35,3.099990002823566e-05,4.3765016400478416e-13,8.580742437948809e-12,9.998790152569391e-07,4.8051725800744727e-11,4.402737895950429e-10,4.290164601130408e-11,9.999607777936193e-06,2.1450628812473656e-11,2.8235585997835726e-14,1.0,7.580994961127139e-20,4.2901647257419275e-11,4.2901596598202555e-11,4.2901524680196256e-11,4.290164601130408e-11,4.290125762494731e-11
8.36,3.099990002823566e-05,4.3765015403469606e-13,8.580742531210864e-12,9.998790152614758e-07,4.8051726726748374e-11,4.407028059301056e-10,4.2901645002650624e-11,9.999607348920781e-06,2.1450624265254704e-11,2.8235585355669142e-14,1.0,7.597533080381944e-20,4.290164625140343e-11,4.2901595002974495e-11,4.290152337984641e-11,4.2901645002650624e-11,4.290124853050941e-11
8.37,3.099990002823566e-05,4.376501440628838e-13,8.580742624884142e-12,9.99879015266004e-07,4.8051727652546364e-11,4.411318222541805e-10,4.290164399379346e-11,9.999606919905384e-06,2.1450619726294126e-11,2.8235584713387204e-14,1.0,7.61400738394496e-20,4.290164524517369e-11,4.2901593409802534e-11,4.290152208041722e-11,4.290164399379346e-11,4.290123945258825e-11
8.38,3.099990002823566e-05,4.376501340893028e-13,8.580742718979281e-12,9.998790152705239e-07,4.805172857813335e-11,4.415608385672581e-10,4.2901642984727306e-11,9.999606490889997e-06,2.1450615195990892e-11,2.8235584070986934e-14,1.0,7.630416337008411e-20,4.290164423872455e-11,4.290159181873985e-11,4.290152078193143e-11,4.2901642984727306e-11,4.2901230391981784e-11
8.39,3.099990002823566e-05,4.3765012411390855e-13,8.580742813506918e-12,9.998790152750345e-07,4.805172950350404e-11,4.4198985486932854e-10,4.29016419754469e-11,9.99960606187462e-06,2.1450610674743954e-11,2.8235583428465356e-14,1.0,7.646758243205805e-20,4.2901643232050464e-11,4.290159022983964e-11,4.2901519484413025e-11,4.29016419754469e-11,4.290122134948791e-11
8.4,3.099990002823566e-05,4.376501141366566e-13,8.580742908477697e-12,9.998790152795356e-07,4.805173042865308e-11,4.4241887116038234e-10,4.290164096594698e-11,9.999605632859254e-06,2.1450606162952282e-11,2.823558278581949e-14,1.0,7.663031406170652e-20,4.290164222514589e-11,4.2901588643155125e-11,4.290151818788434e-11,4.290164096594698e-11,4.2901212325904564e-11
8.41,3.099990002823566e-05,4.3765010415750227e-13,8.580743003902254e-12,9.99879015284027e-07,4.805173135357517e-11,4.4284788744040983e-10,4.290163995622226e-11,9.9996052038439e-06,2.145060166101484e-11,2.8235582143046358e-14,1.0,7.679234371874531e-20,4.29016412180053e-11,4.290158705873949e-11,4.2901516892372266e-11,4.290163995622226e-11,4.290120332202968e-11
8.42,3.099990002823566e-05,4.376500941764012e-13,8.580743099791234e-12,9.99879015288508e-07,4.805173227826498e-11,4.432769037094014e-10,4.290163894626747e-11,9.999604774828553e-06,2.1450597169330586e-11,2.8235581500142975e-14,1.0,7.695365120833526e-20,4.290164021062317e-11,4.290158547664595e-11,4.29015155978983e-11,4.290163894626747e-11,4.290119433866117e-11
8.43,3.099990002823566e-05,4.3765008419330875e-13,8.580743196155271e-12,9.998790152929785e-07,4.8051733202717195e-11,4.437059199673473e-10,4.290163793607735e-11,9.999604345813221e-06,2.145059268829849e-11,2.823558085710637e-14,1.0,7.711422279798571e-20,4.290163920299394e-11,4.2901583896927685e-11,4.2901514304487675e-11,4.290163793607735e-11,4.290118537659698e-11
8.44,3.099990002823566e-05,4.376500742081805e-13,8.580743293005009e-12,9.99879015297438e-07,4.805173412692649e-11,4.4413493621423807e-10,4.290163692564662e-11,9.999603916797898e-06,2.1450588218317515e-11,2.823558021393356e-14,1.0,7.727404071623821e-20,4.290163819511211e-11,4.29015823196379e-11,4.290151301216231e-11,4.290163692564662e-11,4.290117643663503e-11
8.45,3.0999900028235655e-05,4.3765006422097183e-13,8.580743390351089e-12,9.998790153018857e-07,4.8051735050887535e-11,4.445639524500639e-10,4.290163591497001e-11,9.999603487782586e-06,2.1450583759786616e-11,2.823557957062157e-14,1.0,7.743308961501497e-20,4.290163718697213e-11,4.290158074482981e-11,4.290151172094868e-11,4.290163591497001e-11,4.290116751957323e-11
8.46,3.0999900028235655e-05,4.376500542316382e-13,8.580743488204146e-12,9.998790153063218e-07,4.805173597459502e-11,4.449929686748154e-10,4.2901634904042256e-11,9.999603058767285e-06,2.1450579313104763e-11,2.8235578927167412e-14,1.0,7.759135333844466e-20,4.290163617856846e-11,4.2901579172556605e-11,4.290151043086787e-11,4.2901634904042256e-11,4.2901158626209526e-11
8.47,3.0999900028235655e-05,4.376500442401352e-13,8.580743586574825e-12,9.998790153107456e-07,4.805173689804362e-11,4.454219848884826e-10,4.290163389285808e-11,9.999602629751995e-06,2.145057487867092e-11,2.8235578283568115e-14,1.0,7.774881330727523e-20,4.2901635169895585e-11,4.290157760287148e-11,4.290150914194511e-11,4.290163389285808e-11,4.290114975734184e-11
8.48,3.0999900028235655e-05,4.3765003424641817e-13,8.580743685473762e-12,9.998790153151568e-07,4.8051737821228e-11,4.4585100109105606e-10,4.290163288141222e-11,9.999602200736716e-06,2.1450570456884045e-11,2.8235577639820697e-14,1.0,7.790545659680963e-20,4.290163416094794e-11,4.2901576035827635e-11,4.290150785420357e-11,4.290163288141222e-11,4.290114091376809e-11
8.49,3.0999900028235655e-05,4.3765002425044267e-13,8.580743784911601e-12,9.998790153195548e-07,4.8051738744142865e-11,4.462800172825261e-10,4.290163186969941e-11,9.999601771721448e-06,2.1450566048143105e-11,2.8235576995922182e-14,1.0,7.806126382000223e-20,4.290163315172003e-11,4.2901574471478285e-11,4.2901506567668055e-11,4.290163186969941e-11,4.290113209628621e-11
8.5,3.0999900028235655e-05,4.3765001425216414e-13,8.580743884898977e-12,9.998790153239394e-07,4.805173966678287e-11,4.4670903346288314e-10,4.290163085771435e-11,9.99960134270619e-06,2.145056165284706e-11,2.8235576351869586e-14,1.0,7.821621882098171e-20,4.29016321422063e-11,4.290157290987661e-11,4.290150528236256e-11,4.290163085771435e-11,4.290112330569412e-11
8.51,3.0999900028235655e-05,4.376500042515381e-13,8.580743985446533e-12,9.998790153283103e-07,4.80517405891427e-11,4.4713804963211744e-10,4.2901629845451797e-11,9.999600913690944e-06,2.1450557271394876e-11,2.8235575707659934e-14,1.0,7.837030463608315e-20,4.2901631132401223e-11,4.290157135107582e-11,4.2901503998309e-11,4.2901629845451797e-11,4.290111454278975e-11
8.52,3.0999900028235655e-05,4.376499942485199e-13,8.580744086564909e-12,9.998790153326668e-07,4.8051741511217027e-11,4.4756706579021943e-10,4.2901628832906484e-11,9.999600484675707e-06,2.1450552904185518e-11,2.823557506329024e-14,1.0,7.852350672502236e-20,4.2901630122299254e-11,4.290156979512912e-11,4.2901502715530956e-11,4.2901628832906484e-11,4.2901105808371036e-11
8.53,3.0999900028235655e-05,4.3764998424306525e-13,8.580744188264744e-12,9.998790153370087e-07,4.8051742433000554e-11,4.4799608193717946e-10,4.290162782007312e-11,9.999600055660481e-06,2.1450548551617945e-11,2.8235574418757538e-14,1.0,7.867580650854728e-20,4.290162911189487e-11,4.29015682420897e-11,4.290150143405572e-11,4.290162782007312e-11,4.290109710323589e-11
8.54,3.0999900028235655e-05,4.376499742351294e-13,8.580744290556676e-12,9.998790153413356e-07,4.8051743354487925e-11,4.484250980729879e-10,4.2901626806946434e-11,9.999599626645266e-06,2.1450544214091124e-11,2.8235573774058836e-14,1.0,7.882718783078659e-20,4.290162810118254e-11,4.290156669201075e-11,4.2901500153904386e-11,4.2901626806946434e-11,4.290108842818225e-11
8.55,3.0999900028235655e-05,4.376499642246679e-13,8.580744393451351e-12,9.998790153456472e-07,4.805174427567384e-11,4.4885411419763515e-10,4.290162579352118e-11,9.999599197630065e-06,2.1450539892004013e-11,2.8235573129191167e-14,1.0,7.897763776704321e-20,4.2901627090156726e-11,4.290156514494551e-11,4.2901498875100944e-11,4.290162579352118e-11,4.2901079784008025e-11
8.56,3.099990002823565e-05,4.376499542116362e-13,8.580744496959403e-12,9.998790153499427e-07,4.8051745196552974e-11,4.492831303111115e-10,4.290162477979207e-11,9.999598768614872e-06,2.1450535585755578e-11,2.823557248415154e-14,1.0,7.912713289130369e-20,4.290162607881189e-11,4.2901563600947134e-11,4.290149759766938e-11,4.290162477979207e-11,4.2901071171511156e-11
8.57,3.099990002823565e-05,4.376499441959898e-13,8.580744601091474e-12,9.99879015354222e-07,4.805174611712e-11,4.4971214641340727e-10,4.2901623765753826e-11,9.999598339599689e-06,2.1450531295744783e-11,2.8235571838936982e-14,1.0,7.927566270225168e-20,4.29016250671425e-11,4.2901562060068847e-11,4.29014963216341e-11,4.2901623765753826e-11,4.2901062591489566e-11
8.58,3.099990002823565e-05,4.3764993417768417e-13,8.580744705858202e-12,9.998790153584846e-07,4.8051747037369595e-11,4.5014116250451296e-10,4.2901622751401195e-11,9.999597910584518e-06,2.1450527022370597e-11,2.8235571193544515e-14,1.0,7.942321023622226e-20,4.290162405514302e-11,4.290156052236383e-11,4.2901495047018257e-11,4.2901622751401195e-11,4.2901054044741194e-11
8.59,3.099990002823565e-05,4.3764992415667484e-13,8.58074481127023e-12,9.998790153627304e-07,4.805174795729645e-11,4.505701785844188e-10,4.2901621736728904e-11,9.999597481569359e-06,2.145052276603197e-11,2.8235570547971156e-14,1.0,7.956975449058269e-20,4.290162304280794e-11,4.2901558987885317e-11,4.290149377384626e-11,4.2901621736728904e-11,4.290104553206394e-11
8.6,3.099990002823565e-05,4.3764991413291724e-13,8.580744917338198e-12,9.998790153669586e-07,4.805174887689523e-11,4.5099919465311527e-10,4.2901620721731667e-11,9.99959705255421e-06,2.1450518527127873e-11,2.8235569902213932e-14,1.0,7.971528334842947e-20,4.290162203013171e-11,4.290155745668647e-11,4.290149250214127e-11,4.2901620721731667e-11,4.2901037054255745e-11
8.61,3.099990002823565e-05,4.3764990410636675e-13,8.580745024072744e-12,9.99879015371169e-07,4.8051749796160616e-11,4.5142821071059266e-10,4.290161970640423e-11,9.99959662353907e-06,2.1450514306057273e-11,2.823556925626986e-14,1.0,7.985978065389126e-20,4.290162101710877e-11,4.290155592882052e-11,4.290149123192644e-11,4.290161970640423e-11,4.2901028612114546e-11
8.62,3.099990002823565e-05,4.3764989407697903e-13,8.580745131484509e-12,9.998790153753613e-07,4.8051750715087294e-11,4.518572267568414e-10,4.290161869074131e-11,9.999596194523944e-06,2.145051010321912e-11,2.8235568610135958e-14,1.0,8.000322621212889e-20,4.290162000373365e-11,4.290155440434065e-11,4.2901489963228664e-11,4.290161869074131e-11,4.290102020643824e-11
8.63,3.099990002823565e-05,4.3764988404470936e-13,8.580745239584132e-12,9.998790153795347e-07,4.805175163366993e-11,4.5228624279185177e-10,4.2901617674737654e-11,9.999595765508828e-06,2.1450505919012393e-11,2.8235567963809256e-14,1.0,8.014560790623885e-20,4.290161899000073e-11,4.2901552883300067e-11,4.2901488696067375e-11,4.2901617674737654e-11,4.2901011838024786e-11
8.64,3.099990002823565e-05,4.376498740095134e-13,8.580745348382253e-12,9.998790153836891e-07,4.805175255190321e-11,4.527152588156141e-10,4.290161665838797e-11,9.999595336493723e-06,2.1450501753836045e-11,2.8235567317286764e-14,1.0,8.028690231020769e-20,4.2901617975904564e-11,4.2901551365751956e-11,4.290148743046987e-11,4.290161665838797e-11,4.290100350767209e-11
8.65,3.099990002823565e-05,4.3764986397134643e-13,8.580745457889513e-12,9.998790153878244e-07,4.805175346978181e-11,4.5314427482811887e-10,4.290161564168699e-11,9.999594907478626e-06,2.1450497608089042e-11,2.8235566670565512e-14,1.0,8.04271029616869e-20,4.2901616961439565e-11,4.2901549851749535e-11,4.2901486166458486e-11,4.290161564168699e-11,4.2900995216178084e-11
8.66,3.099990002823564e-05,4.376498539301641e-13,8.580745568116551e-12,9.998790153919395e-07,4.80517543873004e-11,4.535732908293564e-10,4.290161462462947e-11,9.999594478463543e-06,2.1450493482170353e-11,2.8235566023642513e-14,1.0,8.056618239569518e-20,4.290161594660021e-11,4.2901548341345997e-11,4.2901484904056794e-11,4.290161462462947e-11,4.2900986964340705e-11
8.67,3.099990002823564e-05,4.376498438859218e-13,8.580745679074006e-12,9.998790153960344e-07,4.805175530445368e-11,4.5400230681931703e-10,4.29016136072101e-11,9.99959404944847e-06,2.1450489376478928e-11,2.8235565376514798e-14,1.0,8.070413334209043e-20,4.2901614931380964e-11,4.290154683459454e-11,4.290148364328961e-11,4.29016136072101e-11,4.2900978752957855e-11
8.68,3.099990002823564e-05,4.37649833838575e-13,8.58074579077252e-12,9.99879015400109e-07,4.8051756221236315e-11,4.544313227979911e-10,4.2901612589423645e-11,9.99959362043341e-06,2.1450485291413742e-11,2.823556472917938e-14,1.0,8.084093560603349e-20,4.2901613915776324e-11,4.290154533154836e-11,4.29014823841801e-11,4.2901612589423645e-11,4.2900970582827485e-11
8.69,3.099990002823564e-05,4.376498237880792e-13,8.580745903222731e-12,9.998790154041624e-07,4.8051757137642975e-11,4.54860338765369e-10,4.290161157126481e-11,9.999593191418358e-06,2.145048122737375e-11,2.823556408163328e-14,1.0,8.097657222385945e-20,4.2901612899780706e-11,4.290154383226067e-11,4.290148112675183e-11,4.290161157126481e-11,4.29009624547475e-11
8.7,3.099990002823564e-05,4.3764981373438986e-13,8.580746016435281e-12,9.998790154081942e-07,4.805175805366835e-11,4.5528935472144115e-10,4.2901610552728335e-11,9.999592762403319e-06,2.145047718475792e-11,2.8235563433873525e-14,1.0,8.111102703969696e-20,4.29016118833886e-11,4.2901542336784654e-11,4.2901479871028794e-11,4.2901610552728335e-11,4.290095436951584e-11
