Time,sul_ex,eth_ex,oxy_ex,oxy,H2O,A3c,aps,PPi,pap,sul,eth,A2c,hyd,cys,N2,N1,aco,oah,S1,S2,C1,C2,A2m,A3m,Ho,Hm,k_v0,k2,k3,k4,k5,k6,k7,k8,k9,k_v10,k11,k12,k_v13,k14,k15,k16,k17,k18,n,m,Ka,Kc,a,Ac,Am,S,N,Kh,c0,c1,c2,v1,v13,v2,v10,v14,v3,v4,v5,v6,v7,v15,v17,v18,v8,v9,v11a,v11a2,v16,v11b,vLEAK,v12
9.53,0.0,0.0,0.0,7.061215235855792,0.0,1.5261727783906376,0.11986342105091938,0.0,0.145202529661009,0.035634531969407544,20.35986831086818,0.4738272216093624,0.4982484678884624,0.6725136940684628,1.9796647592431438,0.02033524075685622,0.7043735468070542,2.645321283914673,1.9439061139174951,0.056093886082504874,0.0,0.0,0.3715250983359477,1.6284749016640523,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007818135472519355,4.0,0.010876890532480143,80.0,70.61215235855792,0.036586458066537694,0.05749046618457136,0.13180272767832263,0.08070164328821554,4.14022823879392,3.521867734035271,0.009964969357769247,2.645321283914673,0.3951104949412481,0.3952979883523704,9.695959814475922,9.695959814475922,7.716157381160575,7.8794600869612434,0.0,7.630863891953188
9.540000000000001,0.0,0.0,0.0,7.058127670201799,0.0,1.52654975987196,0.11960653193100333,0.0,0.1449935649513038,0.0355337099680588,20.35839892814888,0.47345024012804005,0.4974046223840576,0.6730251334044017,1.9795978286885663,0.020402171311433737,0.7066109807127541,2.6527864727081294,1.9439042158954714,0.056095784104528645,0.0,0.0,0.3698965623422783,1.6301034376577217,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007794409755831677,4.0,0.010848795283820009,80.0,70.58127670201799,0.03651706451967821,0.05740578927028312,0.13195082537229233,0.0807630160085282,4.153555425586024,3.5330549035637704,0.009948092447681151,2.6527864727081294,0.39637897019951907,0.39659866825717677,9.728162683339484,9.728162683339484,7.717728639925919,7.880333523111549,0.0,7.6327487993598
9.55,0.0,0.0,0.0,7.055026816874884,0.0,1.5269245918251113,0.11935005585371847,0.0,0.1447847529993338,0.035433144965859004,20.356795703524362,0.4730754081748887,0.49655861755710684,0.673537440219624,1.9795305337561362,0.02046946624386381,0.7088573910423553,2.6602874799979688,1.9439019835310687,0.05609801646893131,0.0,0.0,0.3682750478066623,1.6317249521933377,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007770733931519784,4.0,0.010820748082814852,80.0,70.55026816874884,0.03644770706374866,0.05732116787690432,0.1320988673372271,0.08082449282635489,4.166927424865238,3.544286955211777,0.009931172351142136,2.6602874799979688,0.39765493596817736,0.39790636033269117,9.760497113335742,9.760497113335742,7.71928947788014,7.881195115249415,0.0,7.634622959125556
9.56,0.0,0.0,0.0,7.051912682952572,0.0,1.5272972798491762,0.11909399293592471,0.0,0.14457609362821108,0.03533283652938445,20.35505811310871,0.4727027201508238,0.49571045473885544,0.6740506131007659,1.9794628764334028,0.020537123566597204,0.7111127683775113,2.6678244032155303,1.9438994166361312,0.056100583363868806,0.0,0.0,0.366660572322727,1.633339427677273,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007747108111307012,4.0,0.010792749024136896,80.0,70.51912682952572,0.03637838629148296,0.05723660203136074,0.13224684480813864,0.0808860735720919,4.180343436741805,3.5555638418875564,0.009914209094777108,2.6678244032155303,0.398938411434741,0.3992210252049245,9.79296284261561,9.79296284261561,7.720839903926367,7.882044964184543,0.0,7.6364863992458805
9.57,0.0,0.0,0.0,7.04878540415075,0.0,1.5276678121381035,0.11883834331028006,0.0,0.14436758662936836,0.03523278428326997,20.35318610760491,0.47233218786189646,0.4948601410944895,0.6745646451763038,1.9793947465171027,0.020605253482897323,0.7133769082532053,2.6753971344867287,1.943896489321425,0.056103510678575,0.0,0.0,0.36505309597696334,1.6349469040230367,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007723532654574456,4.0,0.01076479809631136,80.0,70.4878540415075,0.03630910238458648,0.057152088508304895,0.13239474034558954,0.08094775742115645,4.193825589317835,3.5668845412660266,0.00989720282188979,2.6753971344867287,0.4002294899003252,0.40054479906982177,9.825558830650722,9.825558830650722,7.72238048215235,7.882881658018752,0.0,7.638339060690518
9.58,0.0,0.0,0.0,7.045644956455133,0.0,1.5280361990786477,0.1185831070783413,0.0,0.14415923185061547,0.03513298777672323,20.35117904028048,0.47196380092135226,0.49400767658546657,0.6750795363021975,1.9793261753696467,0.020673824630353277,0.7156498502552193,2.683005822795723,1.9438932081037066,0.05610679189629342,0.0,0.0,0.3634526502608415,1.6365473497391585,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007700007607927015,4.0,0.010736895420924153,80.0,70.45644956455133,0.036239856042984984,0.057067628204620975,0.13254254727845932,0.0810095443562637,4.2073670649968,3.5782492512760964,0.009880153531709332,2.683005822795723,0.40152817218883136,0.4018770728447086,9.858284973422716,9.858284973422716,7.723911075706588,7.883705678957717,0.0,7.640180995393239
9.59,0.0,0.0,0.0,7.042491310709415,0.0,1.5284024520227666,0.11832828433570564,0.0,0.14395102914893418,0.03503344655508354,20.349036241656652,0.4715975479772334,0.49315306095872913,0.6755952865294296,1.9792571998857373,0.02074280011426266,0.7179316426294456,2.6906506262289365,1.943889580755777,0.056110419244223,0.0,0.0,0.3618592689638047,1.6381407310361953,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007676533007836883,4.0,0.010709041123519645,80.0,70.42491310709414,0.036170647984467924,0.056983222174797926,0.13269025922953215,0.08107143438353155,4.220959912785706,3.5896582131472283,0.009863061219174582,2.6906506262289365,0.4028344545663188,0.40321713017814925,9.891141188741816,9.891141188741816,7.725431519983024,7.8845175885887056,0.0,7.642012260113833
9.6,0.0,0.0,0.0,7.039324484195614,0.0,1.5287665762047558,0.11807387518039958,0.0,0.1437429783747275,0.034934160183698354,20.34675721126081,0.47123342379524424,0.4922962960787462,0.6761118939243653,1.9791878171030686,0.02081218289693143,0.7202222637407363,2.698331629308064,1.9438856059128977,0.05611439408710228,0.0,0.0,0.36027296511482176,1.6397270348851782,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007653108979459887,4.0,0.010681235291324207,80.0,70.39324484195615,0.036101478779753435,0.056898870318674105,0.13283786667004882,0.08113342727092383,4.234604324402185,3.6011113187036816,0.009845925921574924,2.698331629308064,0.40414835937852595,0.404565027609716,9.92412710607275,9.92412710607275,7.726941847385665,7.885317411375743,0.0,7.643832881023779
9.61,0.0,0.0,0.0,7.036144495467255,0.0,1.529128576943427,0.11781987970553318,0.0,0.14353507938561177,0.034835128227015594,20.344341449716648,0.4708714230565729,0.491437383885439,0.6766293564773751,1.9791180239478976,0.020881976052102402,0.7225216908482078,2.70604891537821,1.9438812821740308,0.05611871782596922,0.0,0.0,0.3586937511737347,1.6413062488262653,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007629735648881885,4.0,0.010653478010683632,80.0,70.36144495467255,0.036032348997953545,0.05681457253617132,0.13298535996394975,0.081195522777285,4.248300509487773,3.6126084542410393,0.00982874767770878,2.70604891537821,0.40546990891852747,0.4059208238248822,9.957242335138458,9.957242335138458,7.728442090564691,7.886105168551778,0.0,7.645642884717136
9.620000000000001,0.0,0.0,0.0,7.032951364349369,0.0,1.5294884596421081,0.11756629799929993,0.0,0.14332733204641687,0.034736350248583625,20.341788458744137,0.4705115403578919,0.49057632639418075,0.6771476721028346,1.979047817235044,0.020952182764955918,0.7248299001052413,2.713802566607889,1.9438766081018384,0.05612339189816162,0.0,0.0,0.35712163903126015,1.6428783609687398,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007606413143069149,4.0,0.010625769367058986,80.0,70.3295136434937,0.03596325920655487,0.05673032872731674,0.13313272936855972,0.08125772065234015,4.262048695536781,3.6241495005262063,0.009811526527883615,2.713802566607889,0.40679912543111796,0.40728457965472303,9.990486465679323,9.990486465679323,7.729932282400506,7.886880878024612,0.0,7.647442298210541
9.63,0.0,0.0,0.0,7.029745111938498,0.0,1.5298462297886422,0.11731313014497705,0.0,0.1431197362291862,0.0346378258110513,20.33909774115955,0.47015377021135785,0.4897131256957974,0.6776668386391245,1.9789771936678915,0.021022806332108512,0.7271468665594806,2.7215926639890196,1.9438715822226835,0.056128417777316475,0.0,0.0,0.35555664000898846,1.6444433599910115,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007583141589819387,4.0,0.01059810944502251,80.0,70.29745111938497,0.03589420997139949,0.05664613879226475,0.13327996503528147,0.08132002063669494,4.275849127822229,3.6357343327974028,0.009794262513915948,2.7215926639890196,0.40813603111717117,0.40865635807556827,10.023859067213087,10.023859067213087,7.731412455988073,7.887644554280563,0.0,7.649231148943211
9.64,0.0,0.0,0.0,7.026525760602688,0.0,1.5302018929553889,0.11706037622092505,0.0,0.14291229181317644,0.0345395544761679,20.336268800875448,0.4697981070446111,0.4888477839565665,0.6781868538486309,1.978906149838385,0.021093850161614913,0.7294725641528352,2.729419287336932,1.9438662030266298,0.056133796973370176,0.0,0.0,0.3539987648593834,1.6460012351406166,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007559921117713312,4.0,0.010570498328253578,80.0,70.26525760602688,0.0358252018566659,0.05656200263131855,0.13342705701029703,0.0813824224618357,4.289702069319909,3.647362820764176,0.00977695567913133,2.729419287336932,0.40948064813799,0.4100362242087104,10.057359688795694,10.057359688795694,7.732882644621536,7.888396208285999,0.0,7.651009464776944
9.65,0.0,0.0,0.0,7.023293333981496,0.0,1.5305554547992233,0.1168080363005881,0.0,0.14270499868485778,0.03444153580478315,20.33330114290069,0.4694445452007767,0.487980303418218,0.6787077154177451,1.978834682227034,0.02116531777296604,0.7318069657214785,2.7372825152903646,1.9438604689674406,0.05613953103255942,0.0,0.0,0.3524480237657832,1.6475519762342168,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007536751856066795,4.0,0.010542936099534722,80.0,70.23293333981496,0.03575623542485016,0.056477920144951975,0.13357399523527752,0.08144492585012941,4.3036078006290674,3.6590348286073926,0.00975960606836436,2.7372825152903646,0.4108329986196409,0.41142424532002675,10.090987858782988,10.090987858782988,7.734342881779127,7.889135847386543,0.0,7.652777273996117
9.66,0.0,0.0,0.0,7.0200478569859825,0.0,1.5309069210615367,0.11655611045249384,0.0,0.14249785673791385,0.034343769356847256,20.330194273340428,0.4690930789384633,0.4871106863979341,0.6792294209568633,1.97876278720291,0.0212372127970899,0.7341500429958476,2.745182425311464,1.9438543784625806,0.05614562153741942,0.0,0.0,0.3509044263423995,1.6490955736576005,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007513633934883628,4.0,0.010515422840747718,80.0,70.20047856985983,0.03568731123674715,0.056393891233831074,0.13372076954810128,0.0815075305148236,4.317566619891092,3.670750214979238,0.009742213727958682,2.745182425311464,0.41219310465725056,0.4128204908196475,10.12474308459357,10.12474308459357,7.735793201108352,7.889863475204104,0.0,7.654534605307683
9.67,0.0,0.0,0.0,7.0167893557987195,0.0,1.531256297568236,0.11630459874025344,0.0,0.14229086587324177,0.03424625469141088,20.326947699396104,0.468743702431764,0.486238935288349,0.6797519680003874,1.9786904610236475,0.02130953897635246,0.7365017666006444,2.753119093685785,1.9438479298932145,0.05615207010678547,0.0,0.0,0.34936798163431804,1.650632018365682,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007490567484808804,4.0,0.010487958632869731,80.0,70.1678935579872,0.03561842985143196,0.05630991579883575,0.13386736968358004,0.08157023616004648,4.331578842705593,3.682508833003222,0.00972477870576698,2.753119093685785,0.4135609883193073,0.41422503226161494,10.158624852472828,10.158624852472828,7.737233636411451,7.890579091531611,0.0,7.65628148784118
9.68,0.0,0.0,0.0,7.013517857873785,0.0,1.5316035902297445,0.11605350122256161,0.0,0.14208402599895203,0.0341489913666251,20.323560929365456,0.46839640977025554,0.48536505255754925,0.680275354006724,1.9786176998354443,0.021382300164555668,0.7388621060548345,2.7610925955222902,1.9438411216042075,0.05615887839579248,0.0,0.0,0.34783869811749835,1.6521613018825017,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007467552637082445,4.0,0.010460543555969511,80.0,70.13517857873785,0.03554959182624148,0.05622599374108119,0.13401378527419364,0.08163304248080688,4.345644802043282,3.6943105302741723,0.009707301051150986,2.7610925955222902,0.4149366716519257,0.41563794334347726,10.19263262725829,10.19263262725829,7.73866422163115,7.891282692225512,0.0,7.6580179511487225
9.69,0.0,0.0,0.0,7.0102333919367625,0.0,1.5319488050410006,0.11580281795319658,0.0,0.1418773370303686,0.03405197893974151,20.320033472642514,0.4680511949589994,0.48448904074907356,0.6807995763582853,1.9785444996730606,0.021455500326939436,0.7412310297716479,2.769103004753352,1.9438339519041254,0.056166048095874554,0.0,0.0,0.3463165836987738,1.6536834163012262,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007444589523494254,4.0,0.010433177689203666,80.0,70.10233391936762,0.03548079771675601,0.05614212496193936,0.13416000585083288,0.08169594916299423,4.359764848157017,3.7061551488582394,0.009689780814981471,2.769103004753352,0.41632017668308996,0.41705929990594937,10.226765852146487,10.226765852146487,7.740084990836694,7.891974269095999,0.0,7.659744025205003
9.700000000000001,0.0,0.0,0.0,7.006936115748381,0.0,1.5322919110375093,0.11555254905930117,0.0,0.14167079838782975,0.03395521704317076,20.316365095015225,0.4677080889624907,0.48361090858096195,0.6813246269868672,1.9784709454896598,0.02152905451034015,0.7436084969359915,2.7771502240866366,1.943826449496296,0.056173550503703984,0.0,0.0,0.3448017927967657,1.6551982072032343,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007421678510413228,4.0,0.010405860882554708,80.0,70.06936115748381,0.03541204724466643,0.0560583116869289,0.13430601431363606,0.08175895523842407,4.373921315825547,3.7180424846799576,0.00967221817161924,2.7771502240866366,0.4177112945761733,0.41848745589846714,10.261024161070956,10.261024161070956,7.7414959034516535,7.892656476855724,0.0,7.661459555187546
9.71,0.0,0.0,0.0,7.003626096236291,0.0,1.532632904044211,0.11530269460666913,0.0,0.1414644098609218,0.03385870525359349,20.312555379324206,0.46736709595578896,0.482730660449913,0.6818505016228265,1.978397057945507,0.02160294205449298,0.7459944714825946,2.7852342776406136,1.943818621110047,0.056181378889953004,0.0,0.0,0.3432943732305882,1.6567056267694118,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007398819792971453,4.0,0.010378593151998395,80.0,70.0362609623629,0.03534334073582842,0.05597455445456901,0.13445179823531897,0.08182206019473917,4.388109568382205,3.729972357412973,0.009654613208998259,2.7852342776406136,0.41910998052173887,0.4199220103628479,10.29540701662612,10.29540701662612,7.7428969763683515,7.893330090618406,0.0,7.663164520221056
9.72,0.0,0.0,0.0,7.000303276755261,0.0,1.5329718161681023,0.11505325457968513,0.0,0.1412581717371688,0.033762443072469873,20.308603660041992,0.4670281838318977,0.4818482948683834,0.6823772011723418,1.9783227705938204,0.021677229406179555,0.7483889241774482,2.7933553545198753,1.9438104437026593,0.05618955629734068,0.0,0.0,0.34179422852994334,1.6582057714700567,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007376013338762643,4.0,0.010351374735015262,80.0,70.00303276755261,0.03527467932581419,0.0558908515360187,0.13459735145368704,0.08188526414068101,4.40234260457908,3.741944620887241,0.009636965897367667,2.7933553545198753,0.4205164158737495,0.4213642491027021,10.329913650357913,10.329913650357913,7.7442882986923145,7.893993263273802,0.0,7.664859080840511
9.73,0.0,0.0,0.0,6.996967699601082,0.0,1.5333086512822738,0.11480422901765974,0.0,0.14105208392739985,0.033666430058504004,20.304509467900893,0.4666913487177262,0.4809638150867294,0.6829047223569433,1.9782480849356585,0.021751915064341487,0.7507918184714569,2.8015135126583437,1.943801917458282,0.0561980825417181,0.0,0.0,0.34030137409210126,1.6596986259078987,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007353259295154518,4.0,0.010324205693298756,80.0,69.96967699601082,0.03520606351131383,0.05580720298111251,0.13474266270651816,0.0819485666828332,4.4166196536889775,3.7539590923572845,0.009619276301734588,2.8015135126583437,0.42193060586105563,0.4228141421045667,10.364543433219165,10.364543433219165,7.745669901899142,7.8946461751207115,0.0,7.666543256411369
9.74,0.0,0.0,0.0,6.993619408730227,0.0,1.5336434132314927,0.11455561795522554,0.0,0.14084614634812773,0.03357066576973209,20.300272335507152,0.46635658676850733,0.4800772244493376,0.6834330618057943,1.9781730026318358,0.02182699736816418,0.7532031166850475,2.8097088082953676,1.9437930426174603,0.05620695738253967,0.0,0.0,0.3388158251932274,1.6611841748067726,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007330557810320092,4.0,0.010297086087109112,80.0,69.93619408730227,0.035137493785138994,0.055723608846119765,0.13488772061972962,0.08201196741669532,4.4309399084013075,3.7660155834252373,0.009601544488986752,2.8097088082953676,0.42335255479912515,0.4242716562546715,10.399295714418011,10.399295714418011,7.7470418175674585,7.895289014231072,0.0,7.668217066157464
9.75,0.0,0.0,0.0,6.990258449759861,0.0,1.533976105832203,0.11430742142233706,0.0,0.1406403589215489,0.03347514976352249,20.295891797340982,0.466023894167797,0.47918852639462495,0.6839622160556922,1.978097525502922,0.02190247449707794,0.7556227800081683,2.8179412959757233,1.9437838194771357,0.056216180522864256,0.0,0.0,0.33733759698838184,1.6626624030116182,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007307909033183836,4.0,0.010270015975279606,80.0,69.90258449759861,0.03506897063623143,0.05564006919371175,0.13503251370851665,0.08207546592668306,4.4453025248671425,3.7781139000408412,0.009583770527892499,2.8179412959757233,0.4247822660812773,0.4257367553393072,10.434169821223197,10.434169821223197,7.7484040773786145,7.895921976589819,0.0,7.669880529161015
9.76,0.0,0.0,0.0,6.986884869967831,0.0,1.5343067328725262,0.11405963944427082,0.0,0.14043472157554365,0.033379881596575685,20.29136738975653,0.46569326712747383,0.4782977244550388,0.6844921815510676,1.978021655529243,0.021978344470757083,0.7580507685002902,2.826211028549614,1.9437742483906457,0.05622575160935428,0.0,0.0,0.33586670451152023,1.6641332954884798,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007285313113368649,4.0,0.01024299541522276,80.0,69.86884869967831,0.0350004945496715,0.05555658409292903,0.1351770303785015,0.0821390617861281,4.45970662274756,3.7902538425014507,0.009565954489100777,2.826211028549614,0.4262197421697744,0.42720940004516555,10.469165058772491,10.469165058772491,7.7497567131164,7.896545266234868,0.0,7.671533664362631
9.77,0.0,0.0,0.0,6.983498718292673,0.0,1.5346352981122597,0.1138122720416253,0.0,0.1402292342436758,0.03328486082492431,20.28669865098191,0.46536470188774026,0.4774048222570571,0.685022954643985,1.9779453948508792,0.02205460514912083,0.760487041090406,2.8345180571726694,1.943764329767724,0.056235670232275936,0.0,0.0,0.3344031626754933,1.6655968373245067,0.0,0.0,1.6,0.2,0.2,0.2,0.1,0.12,10.0,10.0,10.0,80.0,10.0,5.0,4.0,10.0,5.0,10.0,0.02,1.0,4.0,4.0,1.0,0.1,0.1,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0007262770201143445,4.0,0.01021602446293656,80.0,69.83498718292674,0.034932066006686656,0.05547315361914876,0.1353212589268937,0.0822027545572782,4.474151285266084,3.80243520545203,0.009548096445141142,2.8345180571726694,0.42766498458679353,0.42868954795972647,10.504280709884227,10.504280709884227,7.751099756666821,7.897159095397067,0.0,7.673176490561299
