Time,n,c,a,m,vt,Gat,Tt,Gmt,alt,Bat,A,t1,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
0.72,0.0008950218274151577,0.004698253778648913,1.1986631843697712e-05,0.0009071532354936381,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004698253778648913,8.950218274151578e-05,8.950218274151578e-05,1.1986631843697712e-05,1.0873711859681454e-11,0.004698253778648913,9.071532354936382e-06,0.021739407281546358,1.4367934089197265e-08,0.004698253778648913
0.73,0.000941943494317589,0.0048702887314082625,1.278116842940197e-05,0.0009549001572416409,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0048702887314082625,9.41943494317589e-05,9.41943494317589e-05,1.278116842940197e-05,1.2204739742967839e-11,0.0048702887314082625,9.54900157241641e-06,0.022235755504498262,1.633582637521493e-08,0.0048702887314082625
0.74,0.0009905539284924263,0.005045556350274041,1.3615326115119326e-05,0.0010043787487591278,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.005045556350274041,9.905539284924263e-05,9.905539284924263e-05,1.3615326115119326e-05,1.3674944207451027e-11,0.005045556350274041,1.0043787487591278e-05,0.02273320938839226,1.853771017845832e-08,0.005045556350274041
0.75,0.0010408836431306365,0.005224034482673217,1.4490406232589725e-05,0.0010556210525046197,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.005224034482673217,0.00010408836431306365,0.00010408836431306365,1.4490406232589725e-05,1.5296377878465866e-11,0.005224034482673217,1.0556210525046196e-05,0.023231569958307427,2.099718683766565e-08,0.005224034482673217
0.76,0.0010929628904893685,0.005405699215297434,1.5407727386328358e-05,0.0011086588771870845,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.005405699215297434,0.00010929628904893685,0.00010929628904893685,1.5407727386328358e-05,1.708191374413149e-11,0.005405699215297434,1.1086588771870845e-05,0.02373063787666052,2.3739805757562895e-08,0.005405699215297434
0.77,0.0011468216456172755,0.005590524887061913,1.6368625067125185e-05,0.0011635237812801088,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.005590524887061913,0.00011468216456172755,0.00011468216456172755,1.6368625067125185e-05,1.9045284532457873e-11,0.005590524887061913,1.1635237812801088e-05,0.024230213522938346,2.6793187940936956e-08,0.005590524887061913
0.78,0.0012024895882900304,0.0057784841053139455,1.737445114922077e-05,0.001220247054666021,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0057784841053139455,0.00012024895882900304,0.00012024895882900304,1.737445114922077e-05,2.120112284127531e-11,0.0057784841053139455,1.220247054666021e-05,0.024730097073543313,3.0187154362401584e-08,0.0057784841053139455
0.79,0.0012599960857899203,0.005969547761758278,1.8426573411324163e-05,0.0012788597011318499,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.005969547761758278,0.00012599960857899204,0.00012599960857899204,1.8426573411324163e-05,2.356500216569011e-11,0.005969547761758278,1.27885970113185e-05,0.025230088581720208,3.395385961542723e-08,0.005969547761758278
0.8,0.0013193701761797848,0.006163685048568488,1.9526375062860942e-05,0.0013393924213556925,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.006163685048568488,0.0001319370176179785,0.0001319370176179785,1.9526375062860942e-05,2.615347877574473e-11,0.006163685048568488,1.3393924213556926e-05,0.025729988057532224,3.8127930855812596e-08,0.006163685048568488
0.81,0.0013806405525000251,0.006360863474748365,2.0675254288419963e-05,0.0014018755968137303,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.006360863474748365,0.00013806405525000251,0.00013806405525000251,2.0675254288419963e-05,2.898413444485437e-11,0.006360863474748365,1.4018755968137304e-05,0.02622959554785427,4.274661216180987e-08,0.006360863474748365
0.82,0.001443835547259366,0.006561048883053447,2.1874623785135956e-05,0.0014663392739682546,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.006561048883053447,0.0001443835547259366,0.0001443835547259366,2.1874623785135956e-05,3.2075619959424974e-11,0.006561048883053447,1.4663392739682547e-05,0.02672871121635155,4.784991428450915e-08,0.006561048883053447
0.83,0.0015089831139654566,0.006764205469784171,2.312591015147774e-05,0.0015328131454152678,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.006764205469784171,0.00015089831139654568,0.00015089831139654568,2.312591015147774e-05,3.5447699079877466e-11,0.006764205469784171,1.5328131454152677e-05,0.027227135423411472,5.3480769173229286e-08,0.006764205469784171
0.84,0.0015761108117986714,0.006970295803115001,2.443055339291013e-05,0.001601326534221672,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.006970295803115001,0.00015761108117986716,0.00015761108117986716,2.443055339291013e-05,3.912129339378629e-11,0.006970295803115001,1.6013265342216722e-05,0.027724668805996777,5.96851903460611e-08,0.006970295803115001
0.85,0.001645245789836272,0.0071792808424753695,2.5790006388818743e-05,0.0016719083777854314,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0071792808424753695,0.0001645245789836272,0.0001645245789836272,2.5790006388818743e-05,4.311852774460586e-11,0.0071792808424753695,1.6719083777854314e-05,0.02822111235738812,6.651243852962638e-08,0.0071792808424753695
0.86,0.0017164147734773972,0.007391119956785218,2.7205734441686732e-05,0.0017445872139308326,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.007391119956785218,0.00017164147734773972,0.00017164147734773972,2.7205734441686732e-05,4.746277645256435e-11,0.007391119956785218,1.7445872139308326e-05,0.028716267506784094,7.401519317290873e-08,0.007391119956785218
0.87,0.001789644046951758,0.0076057709469326855,2.8679214623542636e-05,0.0018193911629726845,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0076057709469326855,0.0001789644046951758,0.0001789644046951758,2.8679214623542636e-05,5.217870964707046e-11,0.0076057709469326855,1.8193911629726843e-05,0.02920993619872693,8.224972837730379e-08,0.0076057709469326855
0.88,0.001864959438114428,0.007823190067034434,3.0211935208575653e-05,0.0018963479121028924,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.007823190067034434,0.0001864959438114428,0.0001864959438114428,3.0211935208575653e-05,5.7292340253370304e-11,0.007823190067034434,1.8963479121028924e-05,0.029701920972322007,9.127609457339112e-08,0.007823190067034434
0.89,0.0019423863036704722,0.008043332046112536,3.180539510545753e-05,0.0019754847001979604,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.008043332046112536,0.00019423863036704722,0.00019423863036704722,3.180539510545753e-05,6.283107141458245e-11,0.008043332046112536,1.9754847001979605e-05,0.030192025040219596,1.0115830554842235e-07,0.008043332046112536
0.9,0.0020219495155664553,0.008266150109242854,3.346110332933459e-05,0.002056828303808855,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.008266150109242854,0.00020219495155664554,0.00020219495155664554,3.346110332933459e-05,6.882374440444809e-11,0.008266150109242854,2.056828303808855e-05,0.03068005236732718,1.1196453106558298e-07,0.008266150109242854
0.91,0.0021036734469205695,0.00849159600005109,3.51805784292268e-05,0.0021404050226556713,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00849159600005109,0.00021036734469205695,0.00021036734469205695,3.51805784292268e-05,7.530068676984881e-11,0.00849159600005109,2.1404050226556713e-05,0.031165807749220856,1.2376729454315266e-07,0.00849159600005109
0.92,0.002187581955894208,0.008719620006326523,3.696534778951627e-05,0.002226240662983075,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.008719620006326523,0.00021875819558942082,0.00021875819558942082,3.696534778951627e-05,8.229376037033266e-11,0.008719620006326523,2.226240662983075e-05,0.031649096890224514,1.3664367504849303e-07,0.008719620006326523
0.93,0.00227369837240652,0.008950170983321468,3.8816947055078805e-05,0.002314360523821811,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.008950170983321468,0.000227369837240652,0.000227369837240652,3.8816947055078805e-05,8.98364099195557e-11,0.008950170983321468,2.3143605238218113e-05,0.03212972648112552,1.506755151645648e-07,0.008950170983321468
0.94,0.0023620454845441263,0.009183196378150175,4.0736919521366856e-05,0.002404789382917896,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.009183196378150175,0.00023620454845441264,0.00023620454845441264,4.0736919521366856e-05,9.796371155776378e-11,0.009183196378150175,2.4047893829178958e-05,0.03260750427649583,1.659496336697465e-07,0.009183196378150175
0.95,0.002452645526991425,0.009418642252309766,4.2726815616277564e-05,0.0024975514847325785,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.009418642252309766,0.0002452645526991425,0.0002452645526991425,4.2726815616277564e-05,1.0671242178032916e-10,0.009418642252309766,2.4975514847325787e-05,0.033082239171587584,1.8255804394329248e-07,0.009418642252309766
0.96,0.0025455201655615895,0.009656453310434902,4.4788192139712214e-05,0.002592670524382956,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.009656453310434902,0.00025455201655615896,0.00025455201655615896,4.4788192139712214e-05,1.1612102560103225e-10,0.009656453310434902,2.592670524382956e-05,0.033553741278772455,2.0059817527474187e-07,0.009656453310434902
0.97,0.00264069048466686,0.00989657292591607,4.692261164675876e-05,0.0026901696346046692,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00989657292591607,0.000264069048466686,0.000264069048466686,4.692261164675876e-05,1.2622978502845782e-10,0.00989657292591607,2.6901696346046694e-05,0.03402182200349418,2.2017309989904952e-07,0.00989657292591607
0.98,0.0027381769747016763,0.01013894316752415,4.913164180379553e-05,0.0027900713726028603,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01013894316752415,0.00027381769747016765,0.00027381769747016765,4.913164180379553e-05,1.3708078728574786e-10,0.01013894316752415,2.7900713726028603e-05,0.034486294119703866,2.4139176436364883e-07,0.01013894316752415
0.99,0.0028379995236060946,0.010383504819689629,5.141685499255085e-05,0.0028923977112480393,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010383504819689629,0.0002837999523606095,0.0002837999523606095,5.141685499255085e-05,1.487179937000264e-10,0.010383504819689629,2.8923977112480395e-05,0.0349469718447479,2.6436922784139296e-07,0.010383504819689629
1.0,0.0029401774021395794,0.010630197414701054,5.3779827482158e-05,0.00299717002367706,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010630197414701054,0.000294017740213958,0.000294017740213958,5.3779827482158e-05,1.6118728680804768e-10,0.010630197414701054,2.9971700236770598e-05,0.03540367091367856,2.8922690074884333e-07,0.010630197414701054
1.01,0.0030447292486246867,0.010878959266803403,5.6222138542614756e-05,0.0031044090673165155,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.010878959266803403,0.0003044729248624687,0.0003044729248624687,5.6222138542614756e-05,1.7453651667561861e-10,0.010878959266803403,3.104409067316515e-05,0.035856208652957515,3.1609278631581556e-07,0.010878959266803403
1.02,0.0031516730596470024,0.011129727496912316,5.874536992018885e-05,0.003214134974105218,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011129727496912316,0.0003151673059647003,0.0003151673059647003,5.874536992018885e-05,1.8881554802722762e-10,0.011129727496912316,3.214134974105218e-05,0.0363044040535228,3.451017296107379e-07,0.011129727496912316
1.03,0.003261026178619372,0.011382438062026127,6.135110515002305e-05,0.003326367238461513,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011382438062026127,0.0003261026178619372,0.0003261026178619372,6.135110515002305e-05,2.0407630621444407e-10,0.011382438062026127,3.326367238461513e-05,0.036748077843190056,3.7639566863916573e-07,0.011382438062026127
1.04,0.0033728052846089475,0.011637025785164422,6.404092886141761e-05,0.0034411247055012666,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011637025785164422,0.00033728052846089475,0.00033728052846089475,6.404092886141761e-05,2.2037282246827322e-10,0.011637025785164422,3.4411247055012664e-05,0.03718705255835899,4.1012388874164187e-07,0.011637025785164422
1.05,0.003487026381433147,0.011893424385824566,6.681642607613742e-05,0.0035584255595128476,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.011893424385824566,0.0003487026381433147,0.0003487026381433147,6.681642607613742e-05,2.377612783446281e-10,0.011893424385824566,3.5584255595128474e-05,0.03762115261499645,4.464432800471023e-07,0.011893424385824566
1.06,0.003603704787030613,0.01215156651094777,6.9679181500091e-05,0.0036782873126954044,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01215156651094777,0.00036037047870306134,0.00036037047870306134,6.9679181500091e-05,2.563000492707851e-10,0.01215156651094777,3.6782873126954046e-05,0.03805020437886769,4.855185977238393e-07,0.01215156651094777
1.07,0.003722855123113263,0.012411383766386109,7.263077880872908e-05,0.003800726794166753,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012411383766386109,0.0003722855123113263,0.0003722855123113263,7.263077880872908e-05,2.7604974709953545e-10,0.012411383766386109,3.8007267941667535e-05,0.038474036234987796,5.275227247558809e-07,0.012411383766386109
1.08,0.003844491306739032,0.012672806745464449,7.567280004062949e-05,0.003925760140963083,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012672806745464449,0.0003844491306739032,0.0003844491306739032,7.567280004062949e-05,2.9707326215457283e-10,0.012672806745464449,3.925760140963083e-05,0.03889247865626532,5.726369386856581e-07,0.012672806745464449
1.09,0.0039686265642305905,0.012935765012158021,7.880682652613221e-05,0.004053402812485687,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.012935765012158021,0.0003968626564230591,0.0003968626564230591,7.880682652613221e-05,3.1943581228409593e-10,0.012935765012158021,4.053402812485687e-05,0.03930536427131093,6.210512050071505e-07,0.012935765012158021
1.1,0.00409527339263328,0.013200187194483475,8.203443612482986e-05,0.0041836695498154415,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013200187194483475,0.000409527339263328,0.000409527339263328,8.203443612482986e-05,3.432049724517306e-10,0.013200187194483475,4.183669549815441e-05,0.039712527931383655,6.729644181504661e-07,0.013200187194483475
1.11,0.004224443552501111,0.01346600101383173,8.535720262545384e-05,0.004316574367909191,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01346600101383173,0.00042244435525011113,0.00042244435525011113,8.535720262545384e-05,3.6845071296946514e-10,0.01346600101383173,4.316574367909191e-05,0.04011380677644824,7.285846731682656e-07,0.01346600101383173
1.12,0.00435614806579311,0.013733133304778012,8.877669547647017e-05,0.00445213055313811,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.013733133304778012,0.00043561480657931107,0.00043561480657931107,8.877669547647017e-05,3.952454383374308e-10,0.013733133304778012,4.45213055313811e-05,0.040509040300317004,7.88129544823523e-07,0.013733133304778012
1.13,0.004490397208035273,0.014001510047929754,9.229447908967374e-05,0.00459035065477631,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014001510047929754,0.00044903972080352736,0.00044903972080352736,9.229447908967374e-05,4.236640225215224e-10,0.014001510047929754,4.59035065477631e-05,0.04089807041485006,8.518263614346541e-07,0.014001510047929754
1.14,0.0046272005008625924,0.014271056403098791,9.591211214386911e-05,0.004731246476862419,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014271056403098791,0.00046272005008625927,0.00046272005008625927,9.591211214386911e-05,4.5378384266911404e-10,0.014271056403098791,4.731246476862419e-05,0.04128074151318864,9.199124793500643e-07,0.014271056403098791
1.15,0.004766566704949235,0.014541696742785047,9.963114688912685e-05,0.0048748290704425405,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014541696742785047,0.0004766566704949235,0.0004766566704949235,9.963114688912685e-05,4.856848111766465e-10,0.014541696742785047,4.8748290704425404e-05,0.0416569005319956,9.926355577179483e-07,0.014541696742785047
1.16,0.004908503813335074,0.014813354685959103,0.00010345312845210606,0.005021108726203109,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.014813354685959103,0.0004908503813335073,0.0004908503813335073,0.00010345312845210606,5.194494060238809e-10,0.014813354685959103,5.021108726203109e-05,0.04202639701267881,1.070253833208302e-06,0.014813354685959103
1.17,0.005053019045156631,0.015085953132130774,0.00010737959414293184,0.005170094967502043,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015085953132130774,0.0005053019045156631,0.0005053019045156631,0.00010737959414293184,5.551626992907837e-10,0.015085953132130774,5.170094967502043e-05,0.042389083161572555,1.1530363943356164e-06,0.015085953132130774
1.18,0.005200118836572568,0.015359414291684553,0.00011141207276372664,0.00532179654067546,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015359414291684553,0.0005200118836572569,0.0005200118836572569,0.00011141207276372664,5.929123834234831e-10,0.015359414291684553,5.32179654067546e-05,0.04274481390905301,1.2412634550141145e-06,0.015359414291684553
1.19,0.0053498088240847026,0.015633659706484213,0.00011555208391870152,0.005476221397951018,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015633659706484213,0.0005349808824084703,0.0005349808824084703,0.00011555208391870152,6.32788794533425e-10,0.015633659706484213,5.4762213979510185e-05,0.04309344696756421,1.3352266269629377e-06,0.015633659706484213
1.2,0.005502093859900247,0.015908610310083032,0.00011980113733111068,0.005633376711544216,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.015908610310083032,0.0005502093859900247,0.0005502093859900247,0.00011980113733111068,6.748849370575893e-10,0.015908610310083032,5.633376711544216e-05,0.04343484288853114,1.4352291906969775e-06,0.015908610310083032
1.21,0.005656978000251022,0.01618418645395629,0.00012416073216038202,0.00579326886144841,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01618418645395629,0.0005656978000251023,0.0005656978000251023,0.00012416073216038202,7.192965034393773e-10,0.01618418645395629,5.79326886144841e-05,0.04376886511813727,1.541586364568029e-06,0.01618418645395629
1.22,0.00581446449953633,0.01646030794065248,0.00012863235632390427,0.0059559034288988255,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01646030794065248,0.0005814464499536331,0.0005814464499536331,0.00012863235632390427,7.66121892096877e-10,0.01646030794065248,5.955903428898826e-05,0.044095380051944355,1.6546255715536753e-06,0.01646030794065248
1.23,0.005974555806244144,0.01673689405880398,0.0001332174858234676,0.006121285191574947,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.01673689405880398,0.0005974555806244144,0.0005974555806244144,0.0001332174858234676,8.154622232300376e-10,0.01673689405880398,6.121285191574946e-05,0.044414257088332326,1.774686703394094e-06,0.01673689405880398
1.24,0.006137253559301033,0.017013863618294007,0.00013791758407668273,0.006289418119228631,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.017013863618294007,0.0006137253559301034,0.0006137253559301034,0.00013791758407668273,8.674213522521265e-10,0.017013863618294007,6.289418119228631e-05,0.04472536868073828,1.9021223816784477e-06,0.017013863618294007
1.25,0.00630255858485777,0.017291134985565657,0.00014273410125386808,0.006460305369745294,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.017291134985565657,0.000630255858485777,0.000630255858485777,0.00014273410125386808,9.221058807761325e-10,0.017291134985565657,6.460305369745294e-05,0.045028590388673344,2.037298215482471e-06,0.017291134985565657
1.26,0.006470470893517579,0.017568626119058902,0.00014766847362089364,0.006633949285645439,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.017568626119058902,0.000647047089351758,0.000647047089351758,0.00014766847362089364,9.796251650896797e-10,0.017568626119058902,6.63394928564544e-05,0.04532380092749725,2.180593055156015e-06,0.017568626119058902
1.27,0.006640989678013994,0.017846254604761243,0.00015272212288847242,0.006810351391033876,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.017846254604761243,0.0006640989678013995,0.0006640989678013995,0.00015272212288847242,1.0400913220551548e-09,0.017846254604761243,6.810351391033877e-05,0.04561088221693056,2.332399241857255e-06,0.017846254604761243
