Time,s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,kf13,kr13,kf14,kr14,kf15,kr15,k16,k17,k18,k20,k19,k21,k22,kf23,kr23,k27,kf28,kr28,k26,default,c2,re44,re45,re46,re47,re48,re49,re52,re53,re56,re57,re58,re59,re60,re61,re63,re64,re65,re66,re67,re68,re69,re70,re71,re72
8.91,0.0,0.0,0.0,8.785936282223926e-13,0.0,8.785936282223926e-13,9.79219602149269e-13,0.0,9.818877912382506e-10,0.0,2.1335291544385522e-07,2.2016526839712417e-05,0.0,0.05998926967293616,4.8539690624038253e-20,0.0,3.1747984920752e-08,0.0,0.0,1.0119271493054413e-19,9.775479147868798e-13,1.0580348371003867e-05,5.911535395497803e-07,8.688294963149622e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.955767697748901e-13,3.5143745128895707e-16,9.775479147868798e-17,4.392968141111963e-13,2.955767697748901e-13,5.5041317099281044e-08,1.1997853934587234e-06,2.7520658549640522e-09,2.6669114430481902e-11,4.853969062403825e-21,1.2798885580068578e-08,3.1747984920752e-09,1.2273597390478133e-13,4.392968141111963e-13,3.2002937318667476e-10,2.5e-06,1.9030747377540205e-16,4.171253952116843e-20,2.6450870927509668e-08,1.0119271493054413e-21,9.450454029017904e-20,3.5143745128895707e-16,2.937658806447807e-16,9.73203767305305e-16
8.92,0.0,0.0,0.0,8.815491833582962e-13,0.0,8.815491833582962e-13,9.836170139419538e-13,0.0,9.850902267288282e-10,0.0,2.1380383639745432e-07,2.2040948585346058e-05,0.0,0.05998925754695978,4.891012491911127e-20,0.0,3.184431177437149e-08,0.0,0.0,1.020974333313215e-19,9.819356273286456e-13,1.0592113364772203e-05,5.924768183571569e-07,8.73706284301192e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.9623840917857843e-13,3.526196733433185e-16,9.819356273286456e-17,4.407745916791481e-13,2.9623840917857843e-13,5.510237146336515e-08,1.1997851509391957e-06,2.755118573168257e-09,2.672547954968179e-11,4.8910124919111275e-21,1.282593340617494e-08,3.184431177437149e-09,1.2313627834110353e-13,4.407745916791481e-13,3.2070575461721156e-10,2.5e-06,1.913742320609565e-16,4.1988320843641085e-20,2.648028341193051e-08,1.020974333313215e-21,9.524773238826197e-20,3.526196733433185e-16,2.950851041825861e-16,9.775670959071395e-16
8.93,0.0,0.0,0.0,8.845113467313914e-13,0.0,8.845113467313914e-13,9.88029206832863e-13,0.0,9.882994250969038e-10,0.0,2.1425518637853947e-07,2.206536968991729e-05,0.0,0.05998924542071522,4.928296121630293e-20,0.0,3.194081280534049e-08,0.0,0.0,1.0300923891729142e-19,9.86338075374522e-13,1.0603878158416767e-05,5.938015677754795e-07,8.786049242900322e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.9690078388773975e-13,3.5380453869255655e-16,9.863380753745221e-17,4.422556733656957e-13,2.9690078388773975e-13,5.5163424224793225e-08,1.1997849084143046e-06,2.7581712112396613e-09,2.6781898297317435e-11,4.928296121630293e-21,1.2853006958323286e-08,3.1940812805340494e-09,1.2353742813711297e-13,4.422556733656957e-13,3.2138277958897825e-10,2.5e-06,1.9244576144672855e-16,4.2265609634323626e-20,2.650969539604192e-08,1.0300923891729141e-21,9.599592459575667e-20,3.5380453869255655e-16,2.9640876204985885e-16,9.819450507530719e-16
8.94,0.0,0.0,0.0,8.874801256681832e-13,0.0,8.874801256681832e-13,9.92456213836785e-13,0.0,9.915153927714366e-10,0.0,2.1470696528080423e-07,2.208979015344294e-05,0.0,0.05998923329420223,4.965821207778078e-20,0.0,3.203748809696525e-08,0.0,0.0,1.0392817697688451e-19,9.907552917749312e-13,1.0615642752116543e-05,5.951277877797585e-07,8.835254894964957e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.9756389388987927e-13,3.5499205026727327e-16,9.907552917749313e-17,4.437400628340916e-13,2.9756389388987927e-13,5.522447538360735e-08,1.1997846658840446e-06,2.7612237691803676e-09,2.683837066010053e-11,4.965821207778078e-21,1.2880106230120344e-08,3.203748809696525e-09,1.2393942409642958e-13,4.437400628340916e-13,3.220604479425151e-10,2.5e-06,1.9352207787343051e-16,4.254441240657865e-20,2.653910688029136e-08,1.0392817697688452e-21,9.674914488203831e-20,3.5499205026727327e-16,2.977368641510355e-16,9.86337664327449e-16
8.95,0.0,0.0,0.0,8.904555274950206e-13,0.0,8.904555274950206e-13,9.968980680050308e-13,0.0,9.947381361798915e-10,0.0,2.1515917299807998e-07,2.2114209975939843e-05,0.0,0.05998922116742055,5.0035890113067885e-20,0.0,3.2134337732416194e-08,0.0,0.0,1.0485429300432569e-19,9.95187309416406e-13,1.0627407146050574e-05,5.964554783450271e-07,8.884680532983458e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.9822773917251355e-13,3.561822109980083e-16,9.95187309416406e-17,4.452277637475103e-13,2.9822773917251355e-13,5.528552493984961e-08,1.1997844233484112e-06,2.7642762469924804e-09,2.6894896624759997e-11,5.003589011306789e-21,1.290723121518112e-08,3.2134337732416197e-09,1.2434226702248645e-13,4.452277637475103e-13,3.227387595185691e-10,2.5e-06,1.9460319731701391e-16,4.282473569444365e-20,2.6568517865126437e-08,1.048542930043257e-21,9.750742134127854e-20,3.561822109980083e-16,2.990694204015092e-16,9.907449691499143e-16
8.96,0.0,0.0,0.0,8.934375595380985e-13,0.0,8.934375595380985e-13,1.001354802425432e-12,0.0,9.979676617482412e-10,0.0,2.1561180942433567e-07,2.2138629157424815e-05,0.0,0.05998920904036992,5.0416007979138444e-20,0.0,3.22313617947283e-08,0.0,0.0,1.0578763270011833e-19,9.996341612215894e-13,1.0639171340397988e-05,5.977846394463417e-07,8.93432689236277e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.988923197231708e-13,3.573750238152394e-16,9.996341612215894e-17,4.4671877976904923e-13,2.988923197231708e-13,5.534657289356204e-08,1.1997841808073985e-06,2.767328644678102e-09,2.6951476178041958e-11,5.041600797913844e-21,1.2934381907128874e-08,3.22313617947283e-09,1.2474595771853014e-13,4.4671877976904923e-13,3.2341771415809393e-10,2.5e-06,1.9568913578870786e-16,4.3106586052673e-20,2.659792835099497e-08,1.0578763270011834e-21,9.82707821928617e-20,3.573750238152394e-16,3.0040644072762956e-16,9.95166997775408e-16
8.97,0.0,0.0,0.0,8.964262291234533e-13,0.0,8.964262291234533e-13,1.005826450222339e-12,0.0,1.0012039759009697e-09,0.0,2.160648744536772e-07,2.2163047697914687e-05,0.0,0.05998919691305009,5.0798578380513135e-20,0.0,3.232856036680139e-08,0.0,0.0,1.0672824197152777e-19,1.0040958801492322e-12,1.0650935335337975e-05,5.991152710587808e-07,8.984194710140913e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.995576355293904e-13,3.5857049164938133e-16,1.0040958801492323e-16,4.4821311456172667e-13,2.995576355293904e-13,5.540761924478672e-08,1.1997839382610019e-06,2.7703809622393357e-09,2.700810930670965e-11,5.079857838051314e-21,1.2961558299595087e-08,3.232856036680139e-09,1.2515049698762123e-13,4.4821311456172667e-13,3.2409731170224817e-10,2.5e-06,1.9677990933505682e-16,4.3389970056779675e-20,2.6627338338344938e-08,1.0672824197152777e-21,9.903925578180125e-20,3.5857049164938133e-16,3.017479350667017e-16,9.996037827941617e-16
8.98,0.0,0.0,0.0,8.994215435769688e-13,0.0,8.994215435769688e-13,1.0103130445566232e-12,0.0,1.0044470850610777e-09,0.0,2.1651836798034742e-07,2.2187465597426278e-05,0.0,0.05998918478546079,5.1183614069355e-20,0.0,3.2425933531400536e-08,0.0,0.0,1.0767616693306609e-19,1.0085724991941924e-12,1.0662699131049796e-05,6.004473731574467e-07,9.03428472498882e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.002236865787233e-13,3.5976861743078754e-16,1.0085724991941925e-16,4.497107717884844e-13,3.002236865787233e-13,5.54686639935657e-08,1.1997836957092158e-06,2.773433199678285e-09,2.706479599754343e-11,5.1183614069355e-21,1.2988760386219458e-08,3.2425933531400536e-09,1.2555588563263471e-13,4.497107717884844e-13,3.247775519923963e-10,2.5e-06,1.978755340379589e-16,4.3674894303077367e-20,2.665674782762449e-08,1.076761669330661e-21,9.981287057915807e-20,3.5976861743078754e-16,3.030939133669869e-16,1.004055356831698e-15
8.99,0.0,0.0,0.0,9.024235102243721e-13,0.0,9.024235102243721e-13,1.014814618625674e-12,0.0,1.0076969956500826e-09,0.0,2.1697228989872563e-07,2.2211882855976427e-05,0.0,0.05998917265760178,5.1571127845564784e-20,0.0,3.252348137115641e-08,0.0,0.0,1.0863145390697575e-19,1.0130640513874342e-12,1.0674462727712788e-05,6.017809457174648e-07,9.084597677212099e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.008904728587324e-13,3.6096940408974887e-16,1.0130640513874342e-16,4.5121175511218606e-13,3.008904728587324e-13,5.552970713994107e-08,1.1997834531520356e-06,2.7764853569970533e-09,2.7121536237340704e-11,5.157112784556479e-21,1.3015988160649879e-08,3.252348137115641e-09,1.2596212445626033e-13,4.5121175511218606e-13,3.2545843487010714e-10,2.5e-06,1.9897602601470415e-16,4.396136540872237e-20,2.6686156819281972e-08,1.0863145390697575e-21,1.0059165518245899e-19,3.6096940408974887e-16,3.0444438558770214e-16,1.008521752548828e-15
9.0,0.0,0.0,0.0,9.054321363912353e-13,0.0,9.054321363912353e-13,1.019331205663397e-12,0.0,1.0109537140880245e-09,0.0,2.1742664010332714e-07,2.2236299473581945e-05,0.0,0.059989160529472785,5.196113255687657e-20,0.0,3.262120396856557e-08,0.0,0.0,1.095941494237137e-19,1.0175705697960246e-12,1.0686226125506353e-05,6.031159887139829e-07,9.135134308752831e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.015579943569914e-13,3.621728545564941e-16,1.0175705697960246e-16,4.5271606819561765e-13,3.015579943569914e-13,5.559074868395486e-08,1.1997832105894557e-06,2.779537434197743e-09,2.717833001291589e-11,5.1961132556876574e-21,1.3043241616542397e-08,3.2621203968565574e-09,1.2636921426100307e-13,4.5271606819561765e-13,3.2613996017715365e-10,2.5e-06,2.000814014180122e-16,4.4249390011755555e-20,2.671556531376588e-08,1.095941494237137e-21,1.013756383161162e-19,3.621728545564941e-16,3.0579936169901906e-16,1.0130030026416482e-15
9.01,0.0,0.0,0.0,9.084474294029754e-13,0.0,9.084474294029754e-13,1.0238628389402144e-12,0.0,1.0142172467934689e-09,0.0,2.17881418488803e-07,2.2260715450259668e-05,0.0,0.05998914840107356,5.235364109895331e-20,0.0,3.271910140599087e-08,0.0,0.0,1.105643002224353e-19,1.0220920875231327e-12,1.069798932460997e-05,6.044525021221722e-07,9.185895363191378e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.022262510610861e-13,3.633789717611902e-16,1.0220920875231328e-16,4.542237147014877e-13,3.022262510610861e-13,5.565178862564917e-08,1.1997829680214714e-06,2.7825894312824585e-09,2.7235177311100375e-11,5.235364109895332e-21,1.3070520747561215e-08,3.271910140599087e-09,1.267771558491836e-13,4.542237147014877e-13,3.2682212775551256e-10,2.5e-06,2.0119167643607056e-16,4.453897477114439e-20,2.6744973311524924e-08,1.105643002224353e-21,1.0216484883184817e-19,3.633789717611902e-16,3.071588516820643e-16,1.017499139841537e-15
9.02,0.0,0.0,0.0,9.114693965848546e-13,0.0,9.114693965848546e-13,1.0284095517630634e-12,0.0,1.017487600183508e-09,0.0,2.1833662494993974e-07,2.2285130786026416e-05,0.0,0.05998913627240385,5.2748666415482426e-20,0.0,3.28171737656618e-08,0.0,0.0,1.1154195325147856e-19,1.0266286377080287e-12,1.070975232520318e-05,6.057904859172268e-07,9.236881585748152e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.0289524295861336e-13,3.645877586339419e-16,1.0266286377080288e-16,4.557346982924273e-13,3.0289524295861336e-13,5.571282696506604e-08,1.199782725448077e-06,2.785641348253302e-09,2.729207811874247e-11,5.274866641548243e-21,1.3097825547378665e-08,3.28171737656618e-09,1.271859500229385e-13,4.557346982924273e-13,3.275049374473636e-10,2.5e-06,2.0230686729257267e-16,4.483012636682509e-20,2.677438081300795e-08,1.1154195325147856e-21,1.0295931570910073e-19,3.645877586339419e-16,3.0852286552891897e-16,1.0220101969151547e-15
9.03,0.0,0.0,0.0,9.144980452619796e-13,0.0,9.144980452619796e-13,1.0329713774753957e-12,0.0,1.0207647806737672e-09,0.0,2.187922593816588e-07,2.2309545480899005e-05,0.0,0.05998912414346339,5.3146221498271305e-20,0.0,3.29154211296748e-08,0.0,0.0,1.1252715566884805e-19,1.0311802535260817e-12,1.0721515127465597e-05,6.07129940074364e-07,9.288093723285434e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.03564970037182e-13,3.6579921810479184e-16,1.0311802535260818e-16,4.572490226309898e-13,3.03564970037182e-13,5.5773863702247514e-08,1.199782482869268e-06,2.7886931851123756e-09,2.734903242270735e-11,5.314622149827131e-21,1.3125156009675173e-08,3.2915421129674803e-09,1.275955975842209e-13,4.572490226309898e-13,3.281883890950888e-10,2.5e-06,2.0342699024675597e-16,4.512285149974464e-20,2.6803787818663992e-08,1.1252715566884805e-21,1.0375906805546985e-19,3.6579921810479184e-16,3.098914132426187e-16,1.026536206664439e-15
9.04,0.0,0.0,0.0,9.17533382759303e-13,0.0,9.17533382759303e-13,1.037548349457175e-12,0.0,1.024048794678406e-09,0.0,2.1924832167901634e-07,2.233395953489427e-05,0.0,0.05998911201425193,5.354631938734295e-20,0.0,3.3013843579993634e-08,0.0,0.0,1.1351995484269893e-19,1.0357469681887583e-12,1.073327773157691e-05,6.08470864568824e-07,9.339532524309148e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.04235432284412e-13,3.6701335310372123e-16,1.0357469681887584e-16,4.587666913796515e-13,3.04235432284412e-13,5.583489883723568e-08,1.1997822402850387e-06,2.791744941861784e-09,2.7406040209877045e-11,5.3546319387342955e-21,1.315251212813925e-08,3.3013843579993636e-09,1.2800609933480075e-13,4.587666913796515e-13,3.288724825412726e-10,2.5e-06,2.0455206159344003e-16,4.5417156891902964e-20,2.6833194328942276e-08,1.1351995484269893e-21,1.0456413510712469e-19,3.6701335310372123e-16,3.1126450483715247e-16,1.0310772019266037e-15
9.05,0.0,0.0,0.0,9.205754164016224e-13,0.0,9.205754164016224e-13,1.0421405011248791e-12,0.0,1.0273396486101225e-09,0.0,2.1970481173720295e-07,2.2358372948029035e-05,0.0,0.05998909988476921,5.3948973171031543e-20,0.0,3.3112441198449785e-08,0.0,0.0,1.1452039835182122e-19,1.0403288149436222e-12,1.074504013771687e-05,6.098132593758704e-07,9.391198738970679e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.0490662968793523e-13,3.68230166560649e-16,1.0403288149436222e-16,4.602877082008112e-13,3.0490662968793523e-13,5.589593237007259e-08,1.1997819976953844e-06,2.7947966185036296e-09,2.746310146715037e-11,5.394897317103155e-21,1.3179893896467483e-08,3.3112441198449785e-09,1.284174560762653e-13,4.602877082008112e-13,3.2955721762870073e-10,2.5e-06,2.0568209766306466e-16,4.571304928639519e-20,2.6862600344292177e-08,1.1452039835182122e-21,1.0537454622923223e-19,3.68230166560649e-16,3.126421503374637e-16,1.0356332155741368e-15
9.06,0.0,0.0,0.0,9.236241535135797e-13,0.0,9.236241535135797e-13,1.0467478659314937e-12,0.0,1.0306373488801553e-09,0.0,2.2016172945154297e-07,2.2382785720320106e-05,0.0,0.05998908775501497,5.435419598607772e-20,0.0,3.321121406674266e-08,0.0,0.0,1.1552853398612316e-19,1.0449258270743281e-12,1.0756802346065298e-05,6.111571244707894e-07,9.443093119068616e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.0557856223539467e-13,3.694496614054319e-16,1.0449258270743281e-16,4.618120767567899e-13,3.0557856223539467e-13,5.5956964300800264e-08,1.1997817551002994e-06,2.7978482150400134e-09,2.7520216181442873e-11,5.435419598607772e-21,1.3207301308364476e-08,3.321121406674266e-09,1.2882966861001942e-13,4.618120767567899e-13,3.3024259420035987e-10,2.5e-06,2.0681711482172732e-16,4.6010535447453606e-20,2.6892005865163246e-08,1.1552853398612316e-21,1.0619033091638165e-19,3.694496614054319e-16,3.140243597794481e-16,1.040204280514794e-15
9.07,0.0,0.0,0.0,9.266796014196635e-13,0.0,9.266796014196635e-13,1.0513704773665171e-12,0.0,1.033941901898289e-09,0.0,2.2061907471749448e-07,2.240719785178432e-05,0.0,0.059989075624988966,5.476200101772459e-20,0.0,3.331016226644011e-08,0.0,0.0,1.1654440974711616e-19,1.0495380379006273e-12,1.0768564356802087e-05,6.125024598288905e-07,9.49521641805061e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.0625122991444525e-13,3.706718405678654e-16,1.0495380379006273e-16,4.633398007098317e-13,3.0625122991444525e-13,5.6017994629460806e-08,1.1997815124997795e-06,2.8008997314730403e-09,2.757738433968681e-11,5.47620010177246e-21,1.3234734357542868e-08,3.3310162266440107e-09,1.2924273773728613e-13,4.633398007098317e-13,3.3092861209943695e-10,2.5e-06,2.0795712947122235e-16,4.6309622160490216e-20,2.692141089200522e-08,1.1654440974711616e-21,1.0701151879301145e-19,3.706718405678654e-16,3.154111432099551e-16,1.044790429691602e-15
9.08,0.0,0.0,0.0,9.29741767444208e-13,0.0,9.29741767444208e-13,1.0560083689559564e-12,0.0,1.0372533140728555e-09,0.0,2.2107684743064888e-07,2.2431609342438492e-05,0.0,0.05998906349469093,5.517240149981304e-20,0.0,3.340928587897869e-08,0.0,0.0,1.175680738483983e-19,1.0541654807783608e-12,1.0780326170107198e-05,6.138492654255066e-07,9.547569391015128e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.069246327127533e-13,3.718967069776832e-16,1.0541654807783609e-16,4.64870883722104e-13,3.069246327127533e-13,5.607902335609623e-08,1.1997812698938187e-06,2.8039511678048116e-09,2.763460592883111e-11,5.517240149981304e-21,1.3262193037723294e-08,3.340928587897869e-09,1.2965666425910695e-13,4.64870883722104e-13,3.316152711693192e-10,2.5e-06,2.0910215804907822e-16,4.6610316232138857e-20,2.6950815425267994e-08,1.175680738483983e-21,1.0783813961383586e-19,3.718967069776832e-16,3.1680251068678687e-16,1.0493916960828532e-15
9.09,0.0,0.0,0.0,9.328106589113921e-13,0.0,9.328106589113921e-13,1.0606615742623257e-12,0.0,1.0405715918107386e-09,0.0,2.2153504748673043e-07,2.245602019229945e-05,0.0,0.05998905136412061,5.558541071487729e-20,0.0,3.3508584985664016e-08,0.0,0.0,1.1859957471613838e-19,1.0588081890994593e-12,1.079208778616066e-05,6.151975412359936e-07,9.600152794713257e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.075987706179968e-13,3.7312426356455685e-16,1.0588081890994593e-16,4.664053294556961e-13,3.075987706179968e-13,5.6140050480748625e-08,1.1997810272824123e-06,2.807002524037431e-09,2.7691880935841303e-11,5.558541071487729e-21,1.328967734263437e-08,3.3508584985664018e-09,1.3007144897634233e-13,4.664053294556961e-13,3.32302571253593e-10,2.5e-06,2.1025221702859574e-16,4.691262449029756e-20,2.698021946540165e-08,1.1859957471613838e-21,1.0867022326427302e-19,3.7312426356455685e-16,3.181984722786977e-16,1.0540081127021027e-15
9.1,0.0,0.0,0.0,9.35886283145241e-13,0.0,9.35886283145241e-13,1.0653301268846465e-12,0.0,1.0438967415173766e-09,0.0,2.2199367478159595e-07,2.2480430401384002e-05,0.0,0.059989039233277745,5.600104199424048e-20,0.0,3.3608059667671095e-08,0.0,0.0,1.1963896098956016e-19,1.0634661962919425e-12,1.0803849205142566e-05,6.165472872357303e-07,9.652967387550491e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.082736436178651e-13,3.7435451325809645e-16,1.0634661962919425e-16,4.679431415726205e-13,3.082736436178651e-13,5.620107600346e-08,1.199780784665555e-06,2.8100538001730005e-09,2.7749209347699493e-11,5.600104199424049e-21,1.331718726601266e-08,3.3608059667671095e-09,1.3048709268967209e-13,4.679431415726205e-13,3.329905121960436e-10,2.5e-06,2.114073229188863e-16,4.7216553784170874e-20,2.7009623012856416e-08,1.1963896098956015e-21,1.095077997608738e-19,3.7435451325809645e-16,3.1959903806539395e-16,1.0586397125981673e-15
9.11,0.0,0.0,0.0,9.389686474696262e-13,0.0,9.389686474696262e-13,1.070014060458447e-12,0.0,1.0472287695967654e-09,0.0,2.2245272921123454e-07,2.2504839969708978e-05,0.0,0.059989027102162085,5.64193087181103e-20,0.0,3.370771000604474e-08,0.0,0.0,1.2068628152142623e-19,1.0681395358199157e-12,1.0815610427233086e-05,6.178985034001191e-07,9.706013929588534e-15,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.0894925170005955e-13,3.755874589878505e-16,1.0681395358199157e-16,4.694843237348131e-13,3.0894925170005955e-13,5.6262099924272445e-08,1.1997805420432417e-06,2.813104996213622e-09,2.7806591151404317e-11,5.641930871811031e-21,1.3344722801602671e-08,3.370771000604474e-09,1.3090359619959568e-13,4.694843237348131e-13,3.3367909384065455e-10,2.5e-06,2.125674922649097e-16,4.752211098431229e-20,2.7039026068082715e-08,1.2068628152142624e-21,1.1035089925175173e-19,3.755874589878505e-16,3.210042181375341e-16,1.0632865288551214e-15
