Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
5.87,9.897131998587175e-09,7.605580160819108e-11,2.1398692817360954e-11,2.6735459651112846e-14,5.904969815292049e-12,5.38662481833637e-12,9.999994121765644e-06,8.971319985871846e-10,9.727563005144606e-10,4.316463901900962e-13,1.0,6.367268246772914e-12,5.258506738768476e-12,2.1398692659488874e-12,2.134881911704673e-12,2.693312409168185e-13,4.3164639019009623e-14
5.88,9.897068325198692e-09,7.6069586122752e-11,2.1429839541735063e-11,2.678530563356179e-14,5.926385817766103e-12,5.4052930232891255e-12,9.999994100399487e-06,8.970683251987003e-10,9.727041705089677e-10,4.339116203735517e-13,1.0,6.356939472939483e-12,5.2563364128756896e-12,2.142983938299501e-12,2.137999680801238e-12,2.702646511644563e-13,4.3391162037355174e-14
5.89,9.897004756237238e-09,7.608329670797287e-11,2.1460933777579485e-11,2.6835120923470575e-14,5.9478328959591134e-12,5.423982993410706e-12,9.999994079002225e-06,8.970047562372464e-10,9.726520641859043e-10,4.361839221810458e-13,1.0,6.3466533402508216e-12,5.254164181549894e-12,2.146093361796867e-12,2.141112204099074e-12,2.711991496705353e-13,4.361839221810458e-14
5.9,9.89694129128719e-09,7.609693381608404e-11,2.149197556090726e-11,2.6884905492816054e-14,5.969310997104294e-12,5.442694665101768e-12,9.999994057573908e-06,8.969412912871987e-10,9.72599981569114e-10,4.3846329938308555e-13,1.0,6.336409599961616e-12,5.251990086608216e-12,2.1491975400422903e-12,2.1442194851557896e-12,2.721347332550884e-13,4.3846329938308555e-14
5.91,9.89687792993446e-09,7.611049789789277e-11,2.1522964927869676e-11,2.6934659313817545e-14,5.990820068503444e-12,5.461427974865111e-12,9.99999403611459e-06,8.968779299344684e-10,9.725479226822375e-10,4.4074975571275364e-13,1.0,6.3262080041223394e-12,5.249814169703675e-12,2.152296476650898e-12,2.147321527543027e-12,2.7307139874325554e-13,4.407497557127537e-14
5.92,9.89681467176646e-09,7.612398940282901e-11,2.1553901914747754e-11,2.6984382358929357e-14,6.012360057528005e-12,5.4801828593067446e-12,9.999994014624325e-06,8.968146717664679e-10,9.724958875487195e-10,4.430432948657493e-13,1.0,6.316048305554499e-12,5.247636472330577e-12,2.1553901752507935e-12,2.150418334845603e-12,2.7400914296533727e-13,4.430432948657493e-14
5.93,9.896751516372068e-09,7.613740877899101e-11,2.158478655794373e-11,2.7034074600833234e-14,6.0339309116200895e-12,5.498959255136931e-12,9.999993993103162e-06,8.967515163720765e-10,9.724438761918167e-10,4.453439205004274e-13,1.0,6.3059302578259914e-12,5.245457035829913e-12,2.1584786394821993e-12,2.153509910660658e-12,2.749479627568466e-13,4.453439205004274e-14
5.94,9.896688463341598e-09,7.615075647319118e-11,2.161561889397253e-11,2.7083736012430857e-14,6.05553257829353e-12,5.517757099171241e-12,9.999993971551158e-06,8.966884633416057e-10,9.723918886346045e-10,4.4765163623783906e-13,1.0,6.29585361522628e-12,5.243275901394767e-12,2.1615618729966083e-12,2.1565962585967913e-12,2.7588785495856207e-13,4.476516362378391e-14
5.95,9.896625512266757e-09,7.616403293100168e-11,2.164639895945325e-11,2.7133366566836303e-14,6.077165005134917e-12,5.536576328331601e-12,9.999993949968362e-06,8.966255122667652e-10,9.723399248999851e-10,4.4996644566177037e-13,1.0,6.285818132741752e-12,5.241093110075692e-12,2.1646398794559306e-12,2.1596773822732085e-12,2.768288164165801e-13,4.499664456617704e-14
5.96,9.896562662740621e-09,7.617723859680021e-11,2.167712679110065e-11,2.7182966237368565e-14,6.098828139804644e-12,5.555416879647356e-12,9.999993928354825e-06,8.965626627406286e-10,9.722879850106944e-10,4.522883523187836e-13,1.0,6.275823566030978e-12,5.238908702786113e-12,2.167712662531641e-12,2.1627532853188626e-12,2.7777084398236785e-13,4.522883523187836e-14
5.97,9.89649991435759e-09,7.61903739138157e-11,2.1707802425716612e-11,2.7232534997544e-14,6.1205219300379505e-12,5.5742786902563144e-12,9.999993906710604e-06,8.964999143575985e-10,9.722360689893098e-10,4.5461735971825645e-13,1.0,6.265869671399951e-12,5.236722720307721e-12,2.170780225903928e-12,2.1658239713716014e-12,2.787139345128157e-13,4.546173597182565e-14
5.98,9.896437266713364e-09,7.620343932417401e-11,2.1738425900181644e-11,2.7282072821068835e-14,6.142246323645964e-12,5.5931616974058006e-12,9.99999388503575e-06,8.964372667133731e-10,9.721841768582575e-10,4.569534713324223e-13,1.0,6.255956205777454e-12,5.234535203295864e-12,2.1738425732608433e-12,2.1688894440773038e-12,2.7965808487029004e-13,4.569534713324223e-14
5.99,9.896374719404903e-09,7.621643526894368e-11,2.1768997251446342e-11,2.7331579681831617e-14,6.164001268516732e-12,5.612065838453708e-12,9.999993863330312e-06,8.963747194049108e-10,9.7213230863982e-10,4.592966905964094e-13,1.0,6.2460829266902766e-12,5.232346192284927e-12,2.176899708297445e-12,2.171949707089025e-12,2.8060329192268545e-13,4.592966905964095e-14
6.0,9.896312272030388e-09,7.62293621881816e-11,2.1799516516522878e-11,2.7381055553895736e-14,6.1857867126162824e-12,5.630991050869555e-12,9.999993841594344e-06,8.963122720303968e-10,9.720804643561436e-10,4.616470209082816e-13,1.0,6.236249592238476e-12,5.230155727693735e-12,2.179951634714951e-12,2.1750047640661444e-12,2.815495525434778e-13,4.616470209082816e-14
6.01,9.8962499241892e-09,7.624222052097877e-11,2.1829983732476485e-11,2.7430500411491877e-14,6.207602603989651e-12,5.649937272235533e-12,9.999993819827896e-06,8.96249924189208e-10,9.720286440292455e-10,4.640044656290779e-13,1.0,6.226455961070745e-12,5.2279638498309224e-12,2.182998356219884e-12,2.1780546186735e-12,2.8249686361177665e-13,4.6400446562907796e-14
6.0200000000000005,9.89618767548187e-09,7.625501070550602e-11,2.186039893641693e-11,2.7479914229010524e-14,6.229448890761931e-12,5.668904440247564e-12,9.999993798031024e-06,8.961876754818793e-10,9.719768476810217e-10,4.663690280828528e-13,1.0,6.216701792359586e-12,5.225770598900337e-12,2.186039876523221e-12,2.181099274580541e-12,2.834452220123782e-13,4.663690280828528e-14
6.03,9.89612552551006e-09,7.626773317905967e-11,2.1890762165489998e-11,2.752929698099441e-14,6.251325521139308e-12,5.687892492716343e-12,9.999993776203776e-06,8.961255255100689e-10,9.71925075333254e-10,4.687407115567147e-13,1.0,6.206986845776714e-12,5.223576015006409e-12,2.1890761993395403e-12,2.1841387354604607e-12,2.843946246358172e-13,4.6874071155671475e-14
6.04,9.896063473876515e-09,7.62803883781073e-11,2.1921073456868967e-11,2.757864864213104e-14,6.273232443410112e-12,5.706901367568402e-12,9.999993754346204e-06,8.960634738765239e-10,9.718733270076175e-10,4.71119519300868e-13,1.0,6.197310881468211e-12,5.221380138159536e-12,2.1921073283861698e-12,2.187173004989348e-12,2.8534506837842013e-13,4.71119519300868e-14
6.05,9.896001520185037e-09,7.629297673833342e-11,2.1951332847746102e-11,2.762796918724514e-14,6.295169605945851e-12,5.725931002847158e-12,9.999993732458363e-06,8.96001520185046e-10,9.718216027256887e-10,4.735054545286517e-13,1.0,6.187673660029888e-12,5.219183008281477e-12,2.195133267382335e-12,2.1902020868453254e-12,2.8629655014235794e-13,4.735054545286517e-14
6.0600000000000005,9.895939664040449e-09,7.630549869468522e-11,2.1981540375324122e-11,2.7677258591291162e-14,6.317136957202261e-12,5.744981336713965e-12,9.999993710540301e-06,8.959396640404576e-10,9.71769902508952e-10,4.758985204165793e-13,1.0,6.178074942482583e-12,5.216984665210709e-12,2.1981540200483092e-12,2.193225984707695e-12,2.8724906683569826e-13,4.758985204165793e-14
6.07,9.895877905048558e-09,7.631795468141829e-11,2.2011696076807685e-11,2.7726516829345744e-14,6.339134445720335e-12,5.76405230744916e-12,9.999993688592072e-06,8.958779050485667e-10,9.717182263788072e-10,4.782987201043789e-13,1.0,6.168514490247361e-12,5.214785148707828e-12,2.201169590104557e-12,2.1962447022560768e-12,2.88202615372458e-13,4.7829872010437886e-14
6.08,9.895816242816125e-09,7.63303451321423e-11,2.2041799989394867e-11,2.7775743876600207e-14,6.361162020127379e-12,5.783143853453131e-12,9.999993666613723e-06,8.958162428161331e-10,9.716665743565781e-10,4.807060566950334e-13,1.0,6.1589920651208674e-12,5.2125844984609155e-12,2.2041799812708865e-12,2.1992582431695564e-12,2.8915719267265657e-13,4.807060566950334e-14
6.09,9.895754676950825e-09,7.634267047986676e-11,2.2071852150268652e-11,2.7824939708353045e-14,6.383219629138051e-12,5.8022559132473545e-12,9.99999364460531e-06,8.95754676950834e-10,9.716149464635184e-10,4.8312053325482e-13,1.0,6.149507429250573e-12,5.2103827540909124e-12,2.207185197265595e-12,2.2022666111258286e-12,2.901127956623677e-13,4.8312053325482003e-14
6.1000000000000005,9.89569320706122e-09,7.635493115704669e-11,2.21018525965884e-11,2.787410430000239e-14,6.405307221555397e-12,5.821388425475458e-12,9.999993622566882e-06,8.956932070612294e-10,9.715633427208203e-10,4.855421528133507e-13,1.0,6.140060345110091e-12,5.208179955156999e-12,2.21018524180462e-12,2.2052698098003344e-12,2.910694212737729e-13,4.855421528133507e-14
6.11,9.89563183275672e-09,7.636712759562834e-11,2.2131801365481328e-11,2.792323762703849e-14,6.427424746271896e-12,5.840541328904261e-12,9.99999360049849e-06,8.956318327567281e-10,9.715117631496212e-10,4.87970918363611e-13,1.0,6.130650575474434e-12,5.205976141161965e-12,2.213180118600682e-12,2.2082678428654087e-12,2.920270664452131e-13,4.879709183636111e-14
6.12,9.895570553647545e-09,7.637926022709498e-11,2.2161698494034e-11,2.7972339665036212e-14,6.449572152270505e-12,5.859714562424842e-12,9.999993578400187e-06,8.95570553647553e-10,9.714602077710115e-10,4.904068328620012e-13,1.0,6.1212778833952846e-12,5.203771351557584e-12,2.216169831362438e-12,2.211260713989425e-12,2.9298572812124215e-13,4.904068328620012e-14
6.13,9.895509369344699e-09,7.63913294825125e-11,2.2191544019283806e-11,2.8021410389647518e-14,6.471749388625699e-12,5.878908065053582e-12,9.999993556272022e-06,8.955093693447071e-10,9.71408676606042e-10,4.928498992283756e-13,1.0,6.111942032176307e-12,5.201565625749977e-12,2.219154383793626e-12,2.2142484268359323e-12,2.939454032526791e-13,4.928498992283756e-14
6.140000000000001,9.89544827945993e-09,7.640333579257521e-11,2.222133797821043e-11,2.807044977659394e-14,6.4939564045045165e-12,5.8981217759332166e-12,9.999993534114045e-06,8.954482794599391e-10,9.71357169675731e-10,4.953001203460825e-13,1.0,6.102642785348438e-12,5.199359003104989e-12,2.2221337795922157e-12,2.2172309850628028e-12,2.9490608879666086e-13,4.953001203460826e-14
6.15,9.8953872836057e-09,7.641527958765153e-11,2.225108040772734e-11,2.811945780165905e-14,6.51619314916759e-12,5.91735563433389e-12,9.999993511926308e-06,8.953872836057085e-10,9.713056870010723e-10,4.97757499062004e-13,1.0,6.0933799066451276e-12,5.197151522953555e-12,2.2251080224495522e-12,2.220208392321372e-12,2.958677817166945e-13,4.9775749906200404e-14
6.16,9.895326381395143e-09,7.642716129782969e-11,2.228077134467328e-11,2.8168434440680976e-14,6.538459571970203e-12,5.936609579654209e-12,9.999993489708863e-06,8.953263813951522e-10,9.712542286030424e-10,5.002220381865961e-13,1.0,6.084153159977654e-12,5.194943224597058e-12,2.2280771160495115e-12,2.223180652255586e-12,2.9683047898271045e-13,5.0022203818659614e-14
6.17,9.895265572442042e-09,7.643898135296347e-11,2.2310410825803724e-11,2.821737966954486e-14,6.560755622363324e-12,5.955883551422295e-12,9.999993467461758e-06,8.952655724420496e-10,9.712027945026075e-10,5.026937404939286e-13,1.0,6.074962309410417e-12,5.19273414731271e-12,2.2310410640676397e-12,2.226147768501139e-12,2.9779417757111476e-13,5.026937404939286e-14
6.18,9.89520485636078e-09,7.645074018271791e-11,2.2339998887782377e-11,2.826629346417534e-14,6.5830812498946506e-12,5.975177489296835e-12,9.999993445185043e-06,8.952048563607881e-10,9.711513847207318e-10,5.051726087217251e-13,1.0,6.065807119136162e-12,5.190524330358902e-12,2.233999870170307e-12,2.229109744684619e-12,2.987588744648418e-13,5.051726087217251e-14
6.19,9.895144232766321e-09,7.646243821661499e-11,2.2369535567172655e-11,2.8315175800529048e-14,6.605436404209652e-12,5.994491333068136e-12,9.999993422878771e-06,8.951442327663292e-10,9.710999992783843e-10,5.076586455714026e-13,1.0,6.056687353451384e-12,5.188313812980566e-12,2.2369535380138566e-12,2.2320665844226525e-12,2.997245666534068e-13,5.0765864557140267e-14
6.2,9.895083701274165e-09,7.647407588407942e-11,2.2399020900429147e-11,2.8364026654587066e-14,6.627821035052605e-12,6.013825022659172e-12,9.999993400542992e-06,8.950837012741737e-10,9.710486381965459e-10,5.101518537081113e-13,1.0,6.0476027767314354e-12,5.186102634414548e-12,2.2399020712437455e-12,2.2350182913210446e-12,3.006912511329586e-13,5.101518537081113e-14
6.21,9.895023261500319e-09,7.648565361448428e-11,2.242845492388912e-11,2.8412846002347436e-14,6.6502350922676474e-12,6.033178498126645e-12,9.999993378177753e-06,8.95023261500328e-10,9.70997301496218e-10,5.126522357607752e-13,1.0,6.0385531534059995e-12,5.183890833894957e-12,2.2428454734937018e-12,2.2379648689739217e-12,3.0165892490633223e-13,5.126522357607753e-14
6.22,9.894962913061261e-09,7.649717183719677e-11,2.2457837673763975e-11,2.8461633819817627e-14,6.672678525799812e-12,6.05255169966203e-12,9.999993355783108e-06,8.949629130612691e-10,9.709459891984287e-10,5.151597943221315e-13,1.0,6.029538247934253e-12,5.181678450658522e-12,2.2457837483848643e-12,2.2409063209628775e-12,3.0262758498310156e-13,5.151597943221315e-14
6.23,9.894902655573902e-09,7.650863098162393e-11,2.248716918613076e-11,2.8510390083007026e-14,6.695151285696073e-12,6.071944567592636e-12,9.999993333359105e-06,8.949026555739106e-10,9.708947013242415e-10,5.176745319487709e-13,1.0,6.020557824780161e-12,5.1794655239499614e-12,2.2487168995249386e-12,2.2438426508561143e-12,3.0359722837963183e-13,5.176745319487709e-14
6.24,9.89484248865556e-09,7.652003147725834e-11,2.251644949692361e-11,2.855911476791939e-14,6.71765332210638e-12,6.091357042382645e-12,9.999993310905793e-06,8.948424886555685e-10,9.708434378947612e-10,5.201964511611762e-13,1.0,6.01161164838783e-12,5.177252093027322e-12,2.251644930507338e-12,2.2467738622075827e-12,3.045678521191323e-13,5.201964511611762e-14
6.25,9.894782411923918e-09,7.653137375372386e-11,2.254567864192526e-11,2.8607807850545386e-14,6.7401845852847104e-12,6.110789064634176e-12,9.999993288423223e-06,8.94782411923926e-10,9.707921989311428e-10,5.227255544437644e-13,1.0,6.002699483156693e-12,5.175038197167348e-12,2.254567844910336e-12,2.249699958556133e-12,3.0553945323170884e-13,5.2272555444376444e-14
6.26,9.894722424996992e-09,7.65426582408213e-11,2.2574856656758515e-11,2.8656469306855014e-14,6.762745025590108e-12,6.130240575088336e-12,9.999993265911443e-06,8.947224249970005e-10,9.707409844545979e-10,5.252618442449247e-13,1.0,5.993821093416898e-12,5.17282387567082e-12,2.257485646296212e-12,2.252620943424647e-12,3.0651202875441683e-13,5.2526184424492475e-14
6.2700000000000005,9.8946625274931e-09,7.655388536857419e-11,2.2603983576877727e-11,2.870509911279013e-14,6.785334593487723e-12,6.149711514626271e-12,9.999993243370506e-06,8.946625274931082e-10,9.706897944864026e-10,5.278053229770598e-13,1.0,5.9849762434045175e-12,5.170609167867918e-12,2.2603983382104025e-12,2.255536820319193e-12,3.0748557573131355e-13,5.2780532297705985e-14
6.28,9.894602719030821e-09,7.656505556727445e-11,2.2633059437560267e-11,2.87536972442569e-14,6.807953239549854e-12,6.169201824270209e-12,9.999993220800458e-06,8.946027190308303e-10,9.70638629047905e-10,5.303559930166243e-13,1.0,5.976164697236875e-12,5.1683941131235665e-12,2.263305924180644e-12,2.258447592728157e-12,3.0846009121351046e-13,5.3035599301662434e-14
6.29,9.89454299922897e-09,7.657616926752812e-11,2.2662084273898035e-11,2.88022636771183e-14,6.830600914456992e-12,6.188711445184531e-12,9.999993198201349e-06,8.945429992289784e-10,9.705874881605323e-10,5.329138567041661e-13,1.0,5.9673862188878065e-12,5.166178750842783e-12,2.2662084077161267e-12,2.2613532641213945e-12,3.0943557225922657e-13,5.329138567041661e-14
6.3,9.894483367706552e-09,7.658722690030112e-11,2.269105812078891e-11,2.88507983871866e-14,6.853277568998864e-12,6.208240318676809e-12,9.99999317557323e-06,8.9448336770656e-10,9.70536371845799e-10,5.354789163443655e-13,1.0,5.958640572162951e-12,5.1639631204760304e-12,2.2691057923066385e-12,2.2642538379493707e-12,3.1041201593384047e-13,5.3547891634436546e-14
6.3100000000000005,9.894423824082737e-09,7.659822889696488e-11,2.271998101292825e-11,2.8899301350215835e-14,6.875983154075473e-12,6.227788386198867e-12,9.999993152916147e-06,8.944238240827449e-10,9.704852801253128e-10,5.380511742060754e-13,1.0,5.949927520675046e-12,5.161747261524554e-12,2.2719980814217142e-12,2.267149317642301e-12,3.1138941930994333e-13,5.380511742060755e-14
6.32,9.894364367976822e-09,7.660917568934212e-11,2.2748852984800355e-11,2.8947772541894275e-14,6.898717620698135e-12,6.2473555893478205e-12,9.999993130230152e-06,8.9436436797683e-10,9.704342130207836e-10,5.406306325223606e-13,1.0,5.941246827819231e-12,5.159531213545731e-12,2.274885278509785e-12,2.2700397066092956e-12,3.1236777946739104e-13,5.406306325223607e-14
6.33,9.894304999008198e-09,7.662006770975254e-11,2.2777674070669962e-11,2.899621193783695e-14,6.921480919990532e-12,6.2669418698671474e-12,9.999993107515291e-06,8.943049990082053e-10,9.703831705540307e-10,5.43217293490539e-13,1.0,5.932598256748267e-12,5.1573150161584216e-12,2.2777673869973234e-12,2.2729250082375064e-12,3.133470934933574e-13,5.43217293490539e-14
6.34,9.89424571679631e-09,7.663090539105854e-11,2.2806444304573723e-11,2.904461951357808e-14,6.944273003189747e-12,6.286547169647727e-12,9.999993084771616e-06,8.942457167963198e-10,9.703321527469888e-10,5.4581115927222e-13,1.0,5.923981570347903e-12,5.155098709048294e-12,2.280644410287996e-12,2.275805225891263e-12,3.1432735848238637e-13,5.4581115927222e-14
6.3500000000000005,9.894186520960638e-09,7.664168916671096e-11,2.2835163720311687e-11,2.909299524456362e-14,6.96709382164731e-12,6.306171430728898e-12,9.999993061999173e-06,8.941865209606467e-10,9.702811596217174e-10,5.484122319933457e-13,1.0,5.915396531212109e-12,5.152882331973183e-12,2.283516351761806e-12,2.278680362911222e-12,3.153085715364449e-13,5.484122319933458e-14
6.36,9.894127411120641e-09,7.665241947079474e-11,2.286383235143876e-11,2.914133910614365e-14,6.9899433268302295e-12,6.325814595299505e-12,9.999993039198012e-06,8.941274111206493e-10,9.702301912004073e-10,5.510205137442297e-13,1.0,5.9068429016183905e-12,5.150665924768423e-12,2.2863832147742455e-12,2.2815504226135023e-12,3.1629072976497525e-13,5.5102051374422974e-14
6.37,9.89406839883254e-09,7.666307593015405e-11,2.2892453339066922e-11,2.918965369830131e-14,7.01282102077525e-12,6.34547611386045e-12,9.999993016368632e-06,8.940683988325492e-10,9.701792448423267e-10,5.536360510433504e-13,1.0,5.8983314913426405e-12,5.1484471774139884e-12,2.2892453134365105e-12,2.284415719946274e-12,3.1727380569302255e-13,5.5363605104335044e-14
