DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,Recptor,agonist,Time
7.642716129782969e-11,2.8168434440680976e-14,2.228077134467328e-11,5.936609579654209e-12,6.538459571970203e-12,9.999993489708863e-06,9.712542286030424e-10,5.002220381865961e-13,8.953263813951522e-10,9.895326381395143e-09,6.16
7.643898135296347e-11,2.821737966954486e-14,2.2310410825803724e-11,5.955883551422295e-12,6.560755622363324e-12,9.999993467461758e-06,9.712027945026075e-10,5.026937404939286e-13,8.952655724420496e-10,9.895265572442042e-09,6.17
7.645074018271791e-11,2.826629346417534e-14,2.2339998887782377e-11,5.975177489296835e-12,6.5830812498946506e-12,9.999993445185043e-06,9.711513847207318e-10,5.051726087217251e-13,8.952048563607881e-10,9.89520485636078e-09,6.18
7.646243821661499e-11,2.8315175800529048e-14,2.2369535567172655e-11,5.994491333068136e-12,6.605436404209652e-12,9.999993422878771e-06,9.710999992783843e-10,5.076586455714026e-13,8.951442327663292e-10,9.895144232766321e-09,6.19
7.647407588407942e-11,2.8364026654587066e-14,2.2399020900429147e-11,6.013825022659172e-12,6.627821035052605e-12,9.999993400542992e-06,9.710486381965459e-10,5.101518537081113e-13,8.950837012741737e-10,9.895083701274165e-09,6.2
7.648565361448428e-11,2.8412846002347436e-14,2.242845492388912e-11,6.033178498126645e-12,6.6502350922676474e-12,9.999993378177753e-06,9.70997301496218e-10,5.126522357607752e-13,8.95023261500328e-10,9.895023261500319e-09,6.21
7.649717183719677e-11,2.8461633819817627e-14,2.2457837673763975e-11,6.05255169966203e-12,6.672678525799812e-12,9.999993355783108e-06,9.709459891984287e-10,5.151597943221315e-13,8.949629130612691e-10,9.894962913061261e-09,6.22
7.650863098162393e-11,2.8510390083007026e-14,2.248716918613076e-11,6.071944567592636e-12,6.695151285696073e-12,9.999993333359105e-06,9.708947013242415e-10,5.176745319487709e-13,8.949026555739106e-10,9.894902655573902e-09,6.23
7.652003147725834e-11,2.855911476791939e-14,2.251644949692361e-11,6.091357042382645e-12,6.71765332210638e-12,9.999993310905793e-06,9.708434378947612e-10,5.201964511611762e-13,8.948424886555685e-10,9.89484248865556e-09,6.24
7.653137375372386e-11,2.8607807850545386e-14,2.254567864192526e-11,6.110789064634176e-12,6.7401845852847104e-12,9.999993288423223e-06,9.707921989311428e-10,5.227255544437644e-13,8.94782411923926e-10,9.894782411923918e-09,6.25
7.65426582408213e-11,2.8656469306855014e-14,2.2574856656758515e-11,6.130240575088336e-12,6.762745025590108e-12,9.999993265911443e-06,9.707409844545979e-10,5.252618442449247e-13,8.947224249970005e-10,9.894722424996992e-09,6.26
7.655388536857419e-11,2.870509911279013e-14,2.2603983576877727e-11,6.149711514626271e-12,6.785334593487723e-12,9.999993243370506e-06,9.706897944864026e-10,5.278053229770598e-13,8.946625274931082e-10,9.8946625274931e-09,6.2700000000000005
7.656505556727445e-11,2.87536972442569e-14,2.2633059437560267e-11,6.169201824270209e-12,6.807953239549854e-12,9.999993220800458e-06,9.70638629047905e-10,5.303559930166243e-13,8.946027190308303e-10,9.894602719030821e-09,6.28
7.657616926752812e-11,2.88022636771183e-14,2.2662084273898035e-11,6.188711445184531e-12,6.830600914456992e-12,9.999993198201349e-06,9.705874881605323e-10,5.329138567041661e-13,8.945429992289784e-10,9.89454299922897e-09,6.29
7.658722690030112e-11,2.88507983871866e-14,2.269105812078891e-11,6.208240318676809e-12,6.853277568998864e-12,9.99999317557323e-06,9.70536371845799e-10,5.354789163443655e-13,8.9448336770656e-10,9.894483367706552e-09,6.3
7.659822889696488e-11,2.8899301350215835e-14,2.271998101292825e-11,6.227788386198867e-12,6.875983154075473e-12,9.999993152916147e-06,9.704852801253128e-10,5.380511742060754e-13,8.944238240827449e-10,9.894423824082737e-09,6.3100000000000005
7.660917568934212e-11,2.8947772541894275e-14,2.2748852984800355e-11,6.2473555893478205e-12,6.898717620698135e-12,9.999993130230152e-06,9.704342130207836e-10,5.406306325223606e-13,8.9436436797683e-10,9.894364367976822e-09,6.32
7.662006770975254e-11,2.899621193783695e-14,2.2777674070669962e-11,6.2669418698671474e-12,6.921480919990532e-12,9.999993107515291e-06,9.703831705540307e-10,5.43217293490539e-13,8.943049990082053e-10,9.894304999008198e-09,6.33
7.663090539105854e-11,2.904461951357808e-14,2.2806444304573723e-11,6.286547169647727e-12,6.944273003189747e-12,9.999993084771616e-06,9.703321527469888e-10,5.4581115927222e-13,8.942457167963198e-10,9.89424571679631e-09,6.34
7.664168916671096e-11,2.909299524456362e-14,2.2835163720311687e-11,6.306171430728898e-12,6.96709382164731e-12,9.999993061999173e-06,9.702811596217174e-10,5.484122319933457e-13,8.941865209606467e-10,9.894186520960638e-09,6.3500000000000005
7.665241947079474e-11,2.914133910614365e-14,2.286383235143876e-11,6.325814595299505e-12,6.9899433268302295e-12,9.999993039198012e-06,9.702301912004073e-10,5.510205137442297e-13,8.941274111206493e-10,9.894127411120641e-09,6.36
7.666307593015405e-11,2.918965369830131e-14,2.2892453339066922e-11,6.34547611386045e-12,7.01282102077525e-12,9.999993016368632e-06,9.701792448423267e-10,5.536360510433504e-13,8.940683988325492e-10,9.89406839883254e-09,6.37
7.667367703367102e-11,2.923793671889577e-14,2.2921024019833025e-11,6.365156355632246e-12,7.035727245219792e-12,9.99999299351069e-06,9.701283228804793e-10,5.56258807332194e-13,8.940094733590649e-10,9.894009473359056e-09,6.38
7.6684224229579e-11,2.9286188015293235e-14,2.2949544275360332e-11,6.384855287178645e-12,7.058661973846827e-12,9.999992970624213e-06,9.700774254670092e-10,5.588887824319814e-13,8.939506337388899e-10,9.89395063373888e-09,6.390000000000001
7.669471788929917e-11,2.9334407570667464e-14,2.297801414794447e-11,6.4045728497451065e-12,7.081625157177229e-12,9.99999294770925e-06,9.70026552616304e-10,5.615259784312145e-13,8.938918796287699e-10,9.893891879628761e-09,6.4
7.670515838377005e-11,2.938259536822852e-14,2.3006433679794278e-11,6.424308984700065e-12,7.1046167458235096e-12,9.99999292476585e-06,9.69975704342747e-10,5.641703973858423e-13,8.93833210686041e-10,9.893833210686033e-09,6.41
7.671554608348112e-11,2.9430751391216764e-14,2.303480291302511e-11,6.4440636335356945e-12,7.127636690490591e-12,9.99999290179406e-06,9.69924880660724e-10,5.66822041319326e-13,8.93774626568602e-10,9.893774626568593e-09,6.42
7.672588135850655e-11,2.9478875622896844e-14,2.306312188965208e-11,6.463836737868675e-12,7.150684941976589e-12,9.999992878793932e-06,9.69874081584629e-10,5.694809122227041e-13,8.937161269348867e-10,9.893716126934878e-09,6.43
7.673616457853893e-11,2.9526968046551734e-14,2.3091390651583357e-11,6.483628239440964e-12,7.1737614511736e-12,9.999992855765515e-06,9.698233071288697e-10,5.721470120546588e-13,8.936577114438371e-10,9.893657711443828e-09,6.44
7.674639611292284e-11,2.9575028645476674e-14,2.3119609240613447e-11,6.503438080120558e-12,7.196866169068472e-12,9.999992832708858e-06,9.697725573078742e-10,5.74820342741581e-13,8.935993797548756e-10,9.893599379754867e-09,6.45
7.675657633068867e-11,2.962305740297323e-14,2.314777769841646e-11,6.5232662019022704e-12,7.219999046743603e-12,9.99999280962401e-06,9.697218321360958e-10,5.775009061776363e-13,8.935411315278773e-10,9.893541131527868e-09,6.46
7.67667056005862e-11,2.967105430234324e-14,2.3175896066539375e-11,6.543112546908492e-12,7.2431600353777094e-12,9.999992786511019e-06,9.6967113162802e-10,5.801887042248306e-13,8.934829664231432e-10,9.893482966423134e-09,6.47
7.677678429111833e-11,2.971901932688287e-14,2.320396438639536e-11,6.562977057389964e-12,7.26634908624662e-12,9.999992763369932e-06,9.696204557981698e-10,5.828837387130758e-13,8.934248841013722e-10,9.893424884101363e-09,6.48
7.678681277057479e-11,2.9766952459876545e-14,2.3231982699256986e-11,6.582859675726538e-12,7.289566150724043e-12,9.9999927402008e-06,9.695698046611112e-10,5.855860114402545e-13,8.93366884223634e-10,9.893366884223625e-09,6.49
7.67967914070658e-11,2.9814853684591005e-14,2.3259951046249568e-11,6.602760344427956e-12,7.312811180282364e-12,9.999992717003673e-06,9.695191782314604e-10,5.882955241722869e-13,8.933089664513411e-10,9.893308966451333e-09,6.5
7.680672056855577e-11,2.986272298426929e-14,2.3287869468344398e-11,6.622679006134611e-12,7.33608412649342e-12,9.999992693778596e-06,9.694685765238883e-10,5.910122786431959e-13,8.932511304462225e-10,9.893251130446214e-09,6.51
7.681660062289694e-11,2.991056034212471e-14,2.3315738006352038e-11,6.642615603618317e-12,7.359384941029281e-12,9.999992670525619e-06,9.694179995531272e-10,5.937362765551727e-13,8.93193375870295e-10,9.893193375870286e-09,6.5200000000000005
7.682643193786314e-11,2.9958365741334904e-14,2.3343556700915597e-11,6.66257007978307e-12,7.382713575663035e-12,9.99999264724479e-06,9.693674473339762e-10,5.964675195786418e-13,8.931357023858362e-10,9.893135702385827e-09,6.53
7.683621488118344e-11,3.0006139165035764e-14,2.3371325592504e-11,6.682542377665833e-12,7.406069982269574e-12,9.999992623936157e-06,9.693169198813075e-10,5.992060093523276e-13,8.930781096553576e-10,9.893078109655348e-09,6.54
7.684594982057583e-11,3.0053880596315506e-14,2.3399044721405288e-11,6.702532440437288e-12,7.429454112826363e-12,9.999992600599767e-06,9.692664172100725e-10,6.019517474833198e-13,8.930205973415765e-10,9.893020597341568e-09,6.55
7.685563712378092e-11,3.010159001820863e-14,2.3426714127719866e-11,6.722540211402612e-12,7.452865919414243e-12,9.99999257723567e-06,9.692159393353068e-10,6.047047355471387e-13,8.929631651073886e-10,9.89296316510738e-09,6.5600000000000005
7.686527715859563e-11,3.014926741368991e-14,2.3454333851353787e-11,6.74256563400224e-12,7.476305354218188e-12,9.999992553843913e-06,9.69165486272137e-10,6.074649750878004e-13,8.92905812615841e-10,9.892905812615832e-09,6.57
7.687487029290686e-11,3.019691276566842e-14,2.3481903932012048e-11,6.76260865181264e-12,7.499772369528108e-12,9.999992530424543e-06,9.691150580357862e-10,6.102324676178835e-13,8.928485395301045e-10,9.892848539530096e-09,6.58
7.688441689472521e-11,3.024452605698153e-14,2.3509424409191846e-11,6.782669208547076e-12,7.523266917739626e-12,9.999992506977607e-06,9.690646546415799e-10,6.130072146185942e-13,8.927913455134459e-10,9.892791345513437e-09,6.59
7.689391733221861e-11,3.0292107270388906e-14,2.3536895322175867e-11,6.80274724805638e-12,7.546788951354853e-12,9.999992483503154e-06,9.690142761049519e-10,6.157892175398316e-13,8.927342302292008e-10,9.892734230229192e-09,6.6000000000000005
7.690337197374607e-11,3.0339656388566476e-14,2.3564316710025553e-11,6.822842714329711e-12,7.570338422983175e-12,9.999992460001233e-06,9.689639224414503e-10,6.185784778002535e-13,8.926771933407464e-10,9.892677193340737e-09,6.61
7.691278118789134e-11,3.0387173394100477e-14,2.3591688611574388e-11,6.8429555514953366e-12,7.593915285342041e-12,9.999992436471887e-06,9.689135936667432e-10,6.213749967873423e-13,8.926202345114737e-10,9.892620234511465e-09,6.62
7.692214534349659e-11,3.0434658269481427e-14,2.3619011065421174e-11,6.863085703821392e-12,7.617519491257733e-12,9.999992412915166e-06,9.688632897966247e-10,6.241787758574704e-13,8.925633534047604e-10,9.892563353404752e-09,6.63
7.69314648096961e-11,3.048211099709813e-14,2.3646284109923305e-11,6.883233115716652e-12,7.641150993666163e-12,9.999992389331117e-06,9.688130108470212e-10,6.269898163359659e-13,8.925065496839428e-10,9.892506549683935e-09,6.640000000000001
7.694073995594995e-11,3.0529531559231674e-14,2.3673507783190035e-11,6.903397731731292e-12,7.664809745613636e-12,9.999992365719786e-06,9.687627568339964e-10,6.298081195171778e-13,8.92449823012289e-10,9.89244982301228e-09,6.65
7.694997115207772e-11,3.057691993804944e-14,2.3700682123075776e-11,6.923579496557669e-12,7.688495700257653e-12,9.999992342081219e-06,9.687125277737581e-10,6.326336866645419e-13,8.923931730529715e-10,9.892393173052963e-09,6.66
7.695915876829214e-11,3.062427611559909e-14,2.3727807167173362e-11,6.9437783550310764e-12,7.712208810867682e-12,9.999992318415464e-06,9.686623236826633e-10,6.35466519010647e-13,8.923365994690391e-10,9.892336599469031e-09,6.67
7.696830317523284e-11,3.067160007380256e-14,2.3754882952807327e-11,6.963994252130523e-12,7.735949030825939e-12,9.999992294722568e-06,9.68612144577225e-10,6.383066177572998e-13,8.922801019233901e-10,9.892280101923382e-09,6.68
7.697740474399998e-11,3.0718891794450097e-14,2.378190951702718e-11,6.984227132979496e-12,7.759716313628177e-12,9.999992271002578e-06,9.685619904741174e-10,6.411539840755903e-13,8.922236800787448e-10,9.892223680078737e-09,6.69
7.698646384618793e-11,3.076615125919419e-14,2.380888689660069e-11,7.004476942846723e-12,7.783510612884461e-12,9.999992247255538e-06,9.685118613901815e-10,6.44008619105958e-13,8.921673335976176e-10,9.892167333597609e-09,6.7
7.699548085391904e-11,3.0813378449543646e-14,2.3835815128007143e-11,7.024743627146955e-12,7.807331882319953e-12,9.999992223481495e-06,9.68461757342432e-10,6.468705239582572e-13,8.921110621422899e-10,9.892111062142282e-09,6.71
7.700445613987723e-11,3.086057334685754e-14,2.386269424743066e-11,7.04502713144172e-12,7.831180075775699e-12,9.999992199680496e-06,9.684116783480628e-10,6.497396997118231e-13,8.920548653747828e-10,9.892054865374775e-09,6.72
7.701339007734172e-11,3.0907735932339225e-14,2.3889524290753424e-11,7.065327401440102e-12,7.855055147209406e-12,9.999992175852589e-06,9.683616244244525e-10,6.526161474155371e-13,8.919987429568293e-10,9.89199874295682e-09,6.73
7.702228304022072e-11,3.0954866187030336e-14,2.3916305293548992e-11,7.085644382999499e-12,7.878957050696221e-12,9.999992151997815e-06,9.683115955891705e-10,6.554998680878912e-13,8.919426945498468e-10,9.891942694549838e-09,6.74
7.703113540308512e-11,3.10019640918048e-14,2.394303729107556e-11,7.105978022126401e-12,7.902885740429524e-12,9.999992128116222e-06,9.68261591859983e-10,6.58390862717056e-13,8.918867198149106e-10,9.891886719814902e-09,6.75
7.703994754120217e-11,3.104902962736281e-14,2.396972031826924e-11,7.126328264977152e-12,7.9268411707217e-12,9.999992104207859e-06,9.682116132548592e-10,6.612891322609448e-13,8.918308184127248e-10,9.891830818412717e-09,6.76
7.704871983056916e-11,3.109606277422484e-14,2.3996354409737338e-11,7.14669505785872e-12,7.950823296004929e-12,9.999992080272766e-06,9.681616597919761e-10,6.641946776472793e-13,8.917749900035967e-10,9.891774990003588e-09,6.7700000000000005
7.705745264794708e-11,3.114306351272564e-14,2.4022939599751628e-11,7.167078347229462e-12,7.974832070831958e-12,9.999992056310991e-06,9.681117314897264e-10,6.671074997736551e-13,8.917192342474078e-10,9.8917192342474e-09,6.78
7.706614637089442e-11,3.1190031823008244e-14,2.4049475922241638e-11,7.187478079699899e-12,7.998867449876893e-12,9.999992032322581e-06,9.680618283667215e-10,6.700275995076081e-13,8.916635508035875e-10,9.891663550803579e-09,6.79
7.70748013778007e-11,3.123696768501796e-14,2.4075963410787914e-11,7.20789420203348e-12,8.02292938793598e-12,9.99999200830758e-06,9.680119504418007e-10,6.729549776866795e-13,8.916079393310848e-10,9.891607939331076e-09,6.8
7.70834180479203e-11,3.128387107849638e-14,2.410240209861531e-11,7.228326661147349e-12,8.047017839928386e-12,9.99999198426603e-06,9.679620977340341e-10,6.758896351184817e-13,8.915523994883414e-10,9.891552399488332e-09,6.8100000000000005
7.709199676140599e-11,3.133074198297535e-14,2.4128792018586256e-11,7.24877540411311e-12,8.071132760896973e-12,9.99999196019798e-06,9.679122702627306e-10,6.788315725807631e-13,8.91496930933264e-10,9.891496930933255e-09,6.82
7.71005378993428e-11,3.137758037777102e-14,2.4155133203194037e-11,7.269240378157607e-12,8.095274106009093e-12,9.999991936103474e-06,9.678624680474427e-10,6.81780790821475e-13,8.914415333231971e-10,9.891441533323189e-09,6.83
7.710904184378159e-11,3.142438624197778e-14,2.4181425684556076e-11,7.289721530663681e-12,8.119441830557365e-12,9.999991911982556e-06,9.67812691107973e-10,6.847372905588364e-13,8.913862063148956e-10,9.891386206314887e-09,6.84
7.711750897777273e-11,3.147115955446234e-14,2.4207669494407204e-11,7.310218809170944e-12,8.143635889960458e-12,9.99999188783527e-06,9.677629394643797e-10,6.877010724813998e-13,8.913309495644966e-10,9.891330949564487e-09,6.8500000000000005
7.712593968539986e-11,3.151790029385763e-14,2.423386466409293e-11,7.330732161376536e-12,8.167856239763865e-12,9.99999186366166e-06,9.677132131369822e-10,6.906721372481166e-13,8.91275762727493e-10,9.891275762727484e-09,6.86
7.713433435181351e-11,3.156460843855689e-14,2.4260011224562746e-11,7.351261535135915e-12,8.192102835640704e-12,9.999991839461772e-06,9.676635121463681e-10,6.936504854884029e-13,8.912206454587054e-10,9.891220645458696e-09,6.87
7.714269336326485e-11,3.1611283966707633e-14,2.4286109206363365e-11,7.371806878463604e-12,8.21637563339248e-12,9.99999181523565e-06,9.676138365133978e-10,6.966361178022056e-13,8.91165597412255e-10,9.891165597412247e-09,6.88
7.715101710713928e-11,3.165792685620562e-14,2.4312158639632033e-11,7.392368139533971e-12,8.240674588949882e-12,9.999991790983337e-06,9.675641862592113e-10,6.996290347600674e-13,8.911106182415357e-10,9.891110618241527e-09,6.890000000000001
7.715930597199024e-11,3.17045370846889e-14,2.4338159554089777e-11,7.412945266681988e-12,8.264999658373552e-12,9.999991766704879e-06,9.67514561405234e-10,7.026292369031917e-13,8.910557075991874e-10,9.89105570759918e-09,6.9
7.71675358995104e-11,3.175111845480413e-14,2.4364116385179604e-11,7.433537594625159e-12,8.289350211623797e-12,9.999991742400906e-06,9.674649581645864e-10,7.056367371479552e-13,8.910008822064401e-10,9.891000882206431e-09,6.91
7.717570417658136e-11,3.1797671429341085e-14,2.439002972120708e-11,7.454144994092025e-12,8.313726130591245e-12,9.999991718071542e-06,9.674153760757134e-10,7.086515375520432e-13,8.909461438815973e-10,9.890946143881587e-09,6.92
7.718383483939881e-11,3.184419228567407e-14,2.4415895329382793e-11,7.47476800749493e-12,8.338127938680359e-12,9.999991693716255e-06,9.673658188442578e-10,7.116736265725898e-13,8.908914757669307e-10,9.890891475766921e-09,6.93
7.719192813313315e-11,3.189068102356838e-14,2.4441713264439608e-11,7.495406580093531e-12,8.362555588921217e-12,9.999991669335092e-06,9.673162864697277e-10,7.147030047093927e-13,8.908368776153934e-10,9.890836877615384e-09,6.94
