Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
0.71,9929.279320563313,155431.7416468586,1510.0678668242222,125160.70423067105,738.7468232133932,6505.514222556672,15769.921444705753,44.00799583580651,17595.034723562367,18.400433173424386,157680.5563368962,22319.44366309823,125899.45105388445,24100.548946119037,1.0,1.0,12188.75896450216,1276.5871865119989,13154.863488522898,12255.599248862529,12263.197265342329,208.56890081205017,83.67089835151505,99.21421467292565
0.72,9928.287233533552,155322.62592836673,1509.3887230785003,125169.21434991443,738.6547980988453,6626.035434008447,15758.032048102299,45.26306833963674,17466.09541798177,19.248994534246375,157570.66944954408,22429.33055045038,125907.86914801327,24092.130851990216,1.0,1.0,12181.976147228115,1271.0820331454743,13053.861716960651,12250.912713619024,12261.669648440833,212.15899719679118,86.04511760551038,99.20319148370606
0.73,9927.295256729558,155213.52513564093,1508.6899068430653,125176.76671898259,738.532460460324,6746.502863675185,15746.219411150252,46.53022222469067,17338.19795688539,20.121409290114908,157460.74750294432,22539.252497050125,125915.29917944291,24084.700820560574,1.0,1.0,12175.192605346192,1266.0006334100763,12953.680469647918,12245.9726486392,12259.63884364138,215.75591152984322,88.44151916220156,99.19216951921725
0.74,9926.303390139085,155104.44337453815,1507.9738180051968,125183.37191695151,738.3821902298497,6866.911656098743,15734.47965428852,47.809306834011686,17211.334236723404,21.017897673875993,157350.7993827732,22649.200617221275,125921.75410718136,24078.245892822146,1.0,1.0,12168.40854797192,1261.3188337793981,12854.313348927177,12240.799625133872,12257.144357815507,219.35993130539964,90.8597992003079,99.18114877932311
0.75,9925.311633749889,154995.38455116528,1507.2427183829475,125189.04031957439,738.2062276599144,6987.257232319266,15722.809093118209,49.10017734884312,17085.49622044995,21.938677070000566,157240.83349720814,22759.166502786316,125927.2465472343,24072.753452769215,1.0,1.0,12161.624174346893,1257.013691949469,12755.754010224027,12235.41308531317,12254.223379154579,222.9713270196482,93.29966509080127,99.1701292638876
0.76,9924.319987549725,154886.35230668305,1506.4986213490618,125193.78198849857,738.0065983552446,7107.5354763104815,15711.204302910042,50.40269438658649,16960.675936839223,22.88396184561789,157130.85752638735,22869.14247360711,125931.78858685381,24068.211413149704,1.0,1.0,12154.839670488145,1253.0638767209894,12657.996162062274,12229.83043459025,12250.909532697062,226.5903631543165,95.76083462889656,99.15911097277468
0.77,9923.328451526353,154777.3501019296,1505.7434195104006,125197.60680052938,737.7852021319234,7227.7425174397395,15699.662035007455,51.716723975344365,16836.86547990248,23.85396369903642,157020.87872357192,22979.12127642254,125935.3920026613,24064.60799734222,1.0,1.0,12148.055213487356,1249.4491497056151,12561.033564965011,12224.068088027536,12247.234355389928,230.2172883107218,98.24303597812383,99.1480939058483
0.78,9922.337025667528,154668.3811913011,1504.978837144777,125200.52440016322,737.5437839062301,7347.874807683878,15688.179242699869,53.042137258604534,16714.05700825019,24.84889162110059,156910.9038123521,23089.096187642353,125938.06818406946,24061.93181593407,1.0,1.0,12141.2709701575,1246.1505256977543,12464.860031191089,12218.141078430945,12243.22681284342,233.85234047696318,100.74600710447437,99.13707806297248
0.79,9921.345709961013,154559.44860056374,1504.2063907510906,125202.54416026639,737.2839062035468,7467.929188978657,15676.75310318751,54.378810309913234,16592.242744554926,25.868951849004844,156800.93889751838,23199.06110247608,125939.82806646994,24060.171933533584,1.0,1.0,12134.487095877479,1243.1504088282963,12369.469424509984,12212.062731313421,12238.912842978878,237.4957514993551,103.26949541869747,99.12606344401121
0.8,9920.354504394569,154450.55524894403,1503.4275675644317,125203.675362774,737.007087169939,7587.9025755041985,15665.38089704552,55.72662376634612,16471.41497455539,26.914348439013754,156690.98990367842,23309.010096316066,125940.68244994394,24059.31755005959,1.0,1.0,12127.70374081716,1240.4318452107982,12274.855658523886,12205.846128772751,12234.31764702099,241.14773300796384,105.81325707686088,99.1150500488285
0.81,9919.363408955958,154341.7038936069,1502.6437359211136,125203.9271087069,736.7147346130137,7707.792110049238,15654.06006310999,57.08546269421095,16351.566046634363,27.985283075338124,156581.06236414105,23418.93763585344,125940.64184331991,24059.3581566836,1.0,1.0,12120.921047084537,1237.9788632085547,12181.012696784434,12199.50337295938,12229.464594576028,244.80848506364404,108.37705671985671,99.10403787728836
0.8200000000000001,9918.372423632945,154232.89708854383,1501.8560831819998,125203.30825590715,736.4080908835749,7827.595281634916,15642.788239081046,58.45521666908824,16232.68837157789,29.081954889163054,156471.1612626094,23528.83873738505,125939.71634679072,24060.283653212806,1.0,1.0,12114.139146604173,1235.7767251761252,12087.93455291363,12193.045076185685,12224.374308667344,248.47820236937594,110.96066761721762,99.09302692925489
0.8300000000000001,9917.381548413296,154124.13718509834,1501.0656119372943,125201.82741568417,736.0882301009196,7947.309932199131,15631.563261042178,59.83577961657451,16114.77442201932,30.204560497791512,156361.29102713655,23638.708972857883,125937.91564578509,24062.084354218452,1.0,1.0,12107.358161123913,1233.811924457099,11995.615290185176,12186.480329169417,12219.064619675268,252.15707557650387,113.56387135914784,99.0820172045921
0.84,9916.390783284776,154015.42655899428,1500.273460506024,125199.49327712374,735.756332983092,8066.933659443042,15620.382939425119,61.227048642878785,15997.816730453651,31.353295176398728,156251.4563524834,23748.54364751104,125935.24961010682,24064.750389896693,1.0,1.0,12100.578213830579,1232.070796249638,11904.049018357904,12179.819329424596,12213.555127519328,255.84526519310788,116.18645564489536,99.07100870316413
0.85,9915.400128235155,153906.76743030243,1499.4806406262117,125196.31434253503,735.4134627767256,8186.464304870548,15609.24523673772,62.62892468081411,15881.807889821222,32.52835199430428,156141.66153370537,23858.338466289082,125931.72780531175,24068.27219469177,1.0,1.0,12093.799420121595,1230.5406195731048,11813.22989544762,12173.071229070232,12207.863482093646,259.5429245813757,118.82821549538608,99.060001424835
0.86,9914.409583252203,153798.16178447925,1498.687922700507,125192.29881187725,735.0604709024465,8305.900163634647,15598.14834547717,64.04131280042593,15766.740553589181,33.729921409953285,156031.9101780822,23968.089821912243,125927.3592827797,24072.64071722383,1.0,1.0,12087.021883539297,1229.2101003746502,11723.1521283653,12166.243193101767,12202.003816980612,263.25021008730323,121.48895383163745,99.04899536946886
0.87,9913.41914832369,153689.6114800095,1497.8959835860833,125187.454732633,734.6981218125256,8425.239711123499,15587.090581962977,65.46412149986539,15652.607434434516,34.95819187488868,155922.2055854081,24077.79441458634,125922.15285444554,24077.847145558015,1.0,1.0,12080.245701270935,1228.0687132062158,11633.80997114104,12159.341611499094,12195.988822087927,266.96726972491365,124.16848013160993,99.03799053692983
0.88,9912.428823437389,153581.11843604533,1497.105667381825,125181.79026391066,734.3273127379359,8544.481121006142,15576.070201246072,66.8972615771474,15539.401302348831,36.213350862970756,155812.5514161651,24187.448583829362,125916.1175766486,24083.882423354975,1.0,1.0,12073.470973768148,1227.105553521862,11545.1977221275,12152.37423793349,12189.833391449738,270.6942224642309,126.86660830037376,99.02698692708202
0.89,9911.438608581073,153472.68442331295,1496.3176858204783,125175.31337404241,733.948822844066,8663.62281750619,15565.085603430343,68.34064708045382,15427.114985610957,37.495583790639074,155702.9509319775,24297.049068016986,125909.26219688647,24090.737803117147,1.0,1.0,12066.697794015414,1226.310616987641,11457.309726264388,12145.34773189904,12183.550459211496,274.43118364032904,129.58315845543984,99.01598453978964
0.9,9910.448503742518,153364.31098975474,1495.5325260390437,125168.03174749434,733.5632255484558,8782.663655638351,15554.135406989279,69.79419602464318,15315.741371322534,38.80507355649547,155593.40674134225,24406.593258652272,125901.5949730428,24098.405026960885,1.0,1.0,12059.926243695156,1225.6752541177266,11370.140375960498,12138.266902713869,12177.149544104366,278.1782726606805,132.31795826864982,99.0049833749168
0.91,9909.4585089095,153255.99964635403,1494.750689183782,125159.95302692089,733.1711022712733,8901.602467903145,15543.21826555269,71.2578287296071,15205.273402908448,40.14200167232009,155483.92143780907,24516.078562185445,125893.12412919216,24106.875870811593,1.0,1.0,12053.15640271562,1225.1910341643234,11283.684107933517,12131.136665957361,12170.640297703138,281.9355948387275,135.07083983297198,98.99398343232771
0.92,9908.468624069797,153147.75190012736,1493.972730273595,125151.08485398245,732.7730782590045,9020.43798850096,15532.332835400046,72.73146743359453,15095.70407926142,41.50654848430855,155374.49770865994,24625.5022913346,125883.85793224146,24116.142067762383,1.0,1.0,12046.388350903406,1224.8495435305667,11197.9354023374,12123.962370017889,12164.033099099475,285.70323884781783,137.84163893201003,98.98298471188657
0.93,9907.47884921119,153039.56914580698,1493.199114306067,125141.43472409878,732.3696938963005,9139.169126602079,15521.477882297771,74.21503708537661,14987.026455406758,42.89889255312368,155265.13795400935,24734.862045985225,125873.80441799508,24126.195582008837,1.0,1.0,12039.622162431911,1224.6430482471333,11112.888784004721,12116.7486162595,12157.33691867859,289.48128874581755,140.63019652619272,98.9719872134576
0.9400000000000001,9906.489184321455,152931.45262307356,1492.4301714119501,125131.0099410059,731.9613698280027,9257.79504599192,15510.652323526298,75.70846616284425,14879.233643178184,44.31921026940291,155155.84416431352,24844.155835681064,125862.9713108339,24137.028689170103,1.0,1.0,12032.857903609538,1224.5647546626424,11028.53882320172,12109.498891332243,12150.558739144846,293.2698264830827,143.43636028552385,98.960990936905
0.9500000000000001,9905.49962938838,152823.4035630759,1491.666263403228,125119.81778658973,731.5485484096346,9376.314856950079,15499.855083686107,77.21168446967779,14772.31880805466,45.76767698553628,155046.61837488876,24953.381625105863,125851.36633499936,24148.633665004738,1.0,1.0,12026.095640406063,1224.6079151410522,10944.88013230745,12102.216932820433,12143.705903599935,297.0689218701514,146.2599804436795,98.94999588209303
0.96,9904.510184399742,152715.42314325421,1490.907729903449,125107.86546651392,731.1316485593188,9494.72771537441,15489.08513917379,78.72462372944982,14666.275169556538,47.24446668285881,154937.46252171698,25062.53747827765,125838.99711507323,24161.00288493095,1.0,1.0,12019.335436125404,1224.766103896327,10861.907366394196,12094.906287445996,12136.785366084694,300.87863642644976,149.10091091221338,98.93900204888595
0.97,9903.52084934333,152607.51247058605,1490.1548671586334,125095.16008908996,730.7110482760195,9613.032861524316,15478.341534684667,80.24721776496229,14561.096001113972,48.74975185599181,154828.3783860207,25171.621613973944,125825.87113736598,24174.12886263829,1.0,1.0,12012.577350537204,1225.0333193347324,10779.615223229463,12087.570137382265,12129.803401381925,304.6990251824967,151.95900961396816,98.92800943714805
0.98,9902.531624206928,152499.67254891337,1489.4079037741355,125081.7086403974,730.2870629614748,9731.229665701949,15467.623415224856,81.77940341889273,14456.77463094351,50.2837031292931,154719.36751564898,25280.632484345697,125811.99570335887,24188.004296645457,1.0,1.0,12005.82143818595,1225.4041826777102,10697.998444085993,12080.211101515633,12122.765245160483,308.530137278624,154.8341402064918,98.91701804674358
0.99,9901.542508978324,152391.90437722998,1488.6670845388878,125067.51807108724,729.8600196929475,9849.317470719498,15456.929929670327,83.321118143039,14353.304438504703,51.84649028200507,154610.43148146183,25389.568518532862,125797.37809078018,24202.621909224203,1.0,1.0,11999.067753447747,1225.873339663478,10617.051810535879,12072.831922545258,12115.676326902929,312.3720135790328,157.72616755362927,98.90602787753687
1.0,9900.553503645308,152284.20889794885,1487.9326259432353,125052.59525086627,729.4302182507877,9967.29567507739,15446.260281520623,84.87230125382297,14250.67885581,53.43828170278582,154501.57174214287,25498.428257851836,125782.02546911706,24217.97453088739,1.0,1.0,11992.316347861699,1226.4357754159137,10536.770145702425,12065.435102413263,12108.541622963077,316.2246883290696,160.63496008006277,98.89503892939223
1.01,9899.564608195667,152176.58700729694,1487.204724644898,125036.94697759449,728.9979386460217,10085.163717048805,15435.613718698178,86.43289365987117,14148.891366715176,55.05924449740561,154392.78967058787,25607.21032940685,125765.9449162405,24234.055083763982,1.0,1.0,11985.567270660567,1227.0867511625693,10457.148313659338,12058.022971764412,12101.36578152396,320.08818918057307,163.5603892572246,98.884051202174
1.02,9898.575822617195,152069.03950189246,1486.4835055085293,125020.5799243502,728.563388052521,10202.921179625248,15424.98958606672,88.00283884923478,14047.935507976556,56.70954401334588,154284.08639545352,25715.9136045412,125749.14331240272,24250.8566876018,1.0,1.0,11978.820566008766,1227.822129990178,10378.181220521623,12050.59726474943,12094.152241671849,323.96254056466404,166.50233145019897,98.87306469574654
1.03,9897.587146897684,151961.56720564183,1485.7691419807486,125003.50076334074,728.1268223504942,10320.567548915711,15414.387200706473,89.58208039948437,13947.804865397617,58.38934498870654,154175.46316997305,25824.53683002167,125731.62758569123,24268.37241431333,1.0,1.0,11972.076279544499,1228.637603201103,10299.86381081253,12043.160104581224,12086.905251018205,327.84775714048794,169.46066324821575,98.86207940997419
1.04,9896.598581024928,151854.1708859138,1485.0617753643892,124985.71608343668,727.6884642373296,10438.102376601579,15403.805934311486,91.17056356613885,13848.493075728997,60.09881079870105,154066.9211255155,25933.0788744792,125713.40454767401,24286.595452330577,1.0,1.0,11965.334454052567,1229.529201404206,10222.191069361124,12035.713342710696,12079.628506339674,331.74384869993594,172.4352644405866,98.85109534472134
1.05,9895.61012498672,151746.85127071332,1484.3615295853956,124967.23240574005,727.2485184190998,10555.525250064058,15393.245196322583,92.76823489030915,13749.993825781416,61.838103622229816,153958.4613187178,26041.53868127695,125694.48092415916,24305.519075845474,1.0,1.0,11958.595130346102,1230.4931898845389,10145.15802053032,12028.258679834542,12072.325405757058,335.65081969941536,175.4260172790472,98.84011249985238
1.06,9894.621778770863,151639.60899735158,1483.6684557850606,124948.05612733013,726.8071183920055,10672.835901031647,15382.704484442,94.37504299248347,13652.300853250881,63.60738403426902,153850.08457152863,26149.91542846613,125674.86324572214,24325.13675428253,1.0,1.0,11951.858344609174,1231.5263818995154,10068.75972914261,12020.797212681922,12064.998165307292,339.56867321480763,178.43280796077093,98.82913087523173
