Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
1.12,1.6086909641610292,0.5082728242536494,0.02653846233687544,1e-13,2.12e-14,4.665203796066985e-13,6.909657925212229e-14,7.470812053041072e-15,1.9947767955596763e-13,5.536375703824829e-14,2.1846023293306778e-12,2.1767010870976146e-12
1.13,1.6502834679609177,0.5228633393909886,0.027341162211607817,1e-13,2.12e-14,4.785822057086662e-13,7.126981059352374e-14,7.779745820399666e-15,2.046351500271538e-13,5.692497165426813e-14,2.2410849494909265e-12,2.2329304296996627e-12
1.14,1.6928445475010403,0.5378175970437142,0.028169680099420436,1e-13,2.12e-14,4.909249187753017e-13,7.349896270667517e-14,8.100404189459182e-15,2.0991272389012902e-13,5.852351180405361e-14,2.298882895506413e-12,2.2904652082812364e-12
1.15,1.7363957799231016,0.55314398070211,0.029025033437349666,1e-13,2.12e-14,5.035547761776994e-13,7.578530140911189e-14,8.433246820891384e-15,2.153130767104646e-13,6.01601569302017e-14,2.358025469135572e-12,2.3493343898211053e-12
1.16,1.7809591556070683,0.5688510478030085,0.029908286013242785,1e-13,2.12e-14,5.164781551260498e-13,7.8130118926949e-14,8.77875421652849e-15,2.2083893529527649e-13,6.183569873158497e-14,2.418542533314399e-12,2.4095671948232176e-12
1.17,1.826557154220652,0.5849475611584795,0.03082055600475238,1e-13,2.12e-14,5.29701574723989e-13,8.053473856029235e-14,9.137430635700036e-15,2.2649308712336086e-13,6.355094421947196e-14,2.4804646154316456e-12,2.4711934434410063e-12
1.18,1.873212731764661,0.601442484629924,0.03176301754631215,1e-13,2.12e-14,5.432316922117517e-13,8.30005140758025e-14,9.509805021126827e-15,2.3227837873881797e-13,6.530671493817265e-14,2.5438228897364096e-12,2.5342434358658844e-12
1.19,1.9209493059032592,0.618344980887075,0.0327369182202938,1e-13,2.12e-14,5.570752987119452e-13,8.552882937328592e-14,9.896436740816473e-15,2.3819771393200416e-13,6.710384639947062e-14,2.608649157416626e-12,2.598748871754849e-12
1.2,1.9697907922695783,0.6356644222721239,0.033743557097348616,1e-13,2.12e-14,5.712393297581777e-13,8.812110016761431e-14,1.029790966980152e-14,2.442540582414277e-13,6.894318889874221e-14,2.6749758959020875e-12,2.6647411213268112e-12
1.21,2.0197615991559084,0.6534103936756128,0.03478430798698538,1e-13,2.12e-14,5.857308637552134e-13,9.07787744004595e-14,1.0714839710996912e-14,2.5045043829533265e-13,7.082560746490942e-14,2.7428362516537234e-12,2.7322524986788755e-12
1.22,2.070886649365264,0.6715927054625215,0.03586063295515597,1e-13,2.12e-14,6.005571283159265e-13,9.350333415762878e-14,1.1147879716781503e-14,2.567899445212928e-13,7.27519828605732e-14,2.8122640698380286e-12,2.8013168135707427e-12
1.23,2.1231913659367856,0.6902213811134132,0.03697405813206247,1e-13,2.12e-14,6.157254961216678e-13,9.629629393349623e-14,1.1597712708382448e-14,2.632757293761614e-13,7.47232098859047e-14,2.883293874942155e-12,2.871967480312949e-12
1.24,2.1767016997690836,0.7093066774846938,0.038126201179277966,1e-13,2.12e-14,6.312434929330342e-13,9.915920358900686e-14,1.206506108546081e-14,2.6991101077136633e-13,7.674019912478306e-14,2.955960908286416e-12,2.944238947554017e-12
1.25,2.2314441361220947,0.7288590886137885,0.0393187727308612,1e-13,2.12e-14,6.471187994754074e-13,1.0209364894809528e-13,1.255068791346869e-14,2.7669907287913975e-13,7.880387692593282e-14,3.0303011368538047e-12,3.0181664001839005e-12
1.26,2.287445693155504,0.7488893407279694,0.040553571805427194,1e-13,2.12e-14,6.633592510150962e-13,1.0510125113067077e-13,1.3055396240389662e-14,2.836432659512825e-13,8.091518444057709e-14,3.1063512513051746e-12,3.09378508214754e-12
1.27,2.3447339336686865,0.7694084075218681,0.04183251154439361,1e-13,2.12e-14,6.799728407639191e-13,1.0818366876953334e-13,1.3580038171096154e-14,2.9074700777491714e-13,8.30750787823922e-14,3.1841486819220763e-12,3.171131458117164e-12
1.28,2.403336974926584,0.7904275113490109,0.04315761208362705,1e-13,2.12e-14,6.969677227287094e-13,1.1134259825214767e-13,1.412551355644e-14,2.9801378489089643e-13,8.528453268017388e-14,3.2637316119503005e-12,3.250242302551212e-12
1.29,2.463283498487051,0.8119581274653763,0.044531001217456165,1e-13,2.12e-14,7.143522145612448e-13,1.145797743868061e-13,1.4692771092785363e-14,3.054471538123943e-13,8.75445344344834e-14,3.345138990945415e-12,3.3311542728072767e-12
1.3,2.5246027431299476,0.8340119915224826,0.04595496546396517,1e-13,2.12e-14,7.321347955076849e-13,1.1789697147153476e-13,1.528282611622227e-14,3.130507401481135e-13,8.985608819533425e-14,3.428410525170469e-12,3.413906384896977e-12
1.31,2.5873245251499366,0.8566011033172433,0.047431919019250764,1e-13,2.12e-14,7.503241122934816e-13,1.2129600393027872e-13,1.589675167845858e-14,3.2082824111859216e-13,9.22202138254974e-14,3.5135867051536138e-12,3.498537565605741e-12
1.32,2.651479236983323,0.8797377336344488,0.048964449130064355,1e-13,2.12e-14,7.689289787251636e-13,1.2477872731325607e-13,1.6535694844742114e-14,3.2878342538593206e-13,9.463794706666278e-14,3.600708803823353e-12,3.585088634974901e-12
1.33,2.7170978549833498,0.9034344289995636,0.0505553189813006,1e-13,2.12e-14,7.879583779451714e-13,1.2834703903469598e-13,1.7200879190185682e-14,3.369201340179354e-13,9.711033946410738e-14,3.689818887067389e-12,3.673601712633977e-12
1.34,2.7842119450943374,0.9277040175352816,0.052207452672498114,1e-13,2.12e-14,8.074214640773578e-13,1.320028792608038e-13,1.7893601124025076e-14,3.4524228119169786e-13,9.963845838397767e-14,3.7809598214381106e-12,3.764118629339456e-12
1.35,2.852853666508774,0.9525596154684032,0.05392394660264894,1e-13,2.12e-14,8.273275632875445e-13,1.357482318860984e-13,1.8615235030000308e-14,3.53753854647088e-13,1.0222338707414595e-13,3.874175279118915e-12,3.856680825700103e-12
1.36,2.9230557796230108,0.9780146315689415,0.05570808984552917,1e-13,2.12e-14,8.476861760906731e-13,1.395851252301906e-13,1.9367241640748656e-14,3.6245891667325335e-13,1.0486622448519603e-13,3.969509748728048e-12,3.951329666156524e-12
1.37,2.9948516459812056,1.0040827749333447,0.05756331945778304,1e-13,2.12e-14,8.685069773345496e-13,1.4351563318836418e-13,2.0151153842750245e-14,3.713616041016695e-13,1.0756808541383676e-13,4.067008535242477e-12,4.04810328275479e-12
1.38,3.0682752397451454,1.0307780587640596,0.05949326040299897,1e-13,2.12e-14,8.897998195260922e-13,1.475418758468999e-13,2.09685916076721e-14,3.8046612972839806e-13,1.1033010020431358e-13,4.166717775573908e-12,4.147037965970491e-12
1.39,3.1433611431677835,1.0581148084450842,0.06150208348945706,1e-13,2.12e-14,9.115747315186572e-13,1.5166602066669958e-13,2.1821390231954857e-14,3.8977678175280514e-13,1.1315341486862593e-13,4.26868443242185e-12,4.248185220494693e-12
1.4,3.220144534524876,1.08610766861053,0.06359438010348384,1e-13,2.12e-14,9.338419150122138e-13,1.5589028350884657e-13,2.2711560910795292e-14,3.992979222810846e-13,1.1603919107310045e-13,4.372956277884782e-12,4.351603180424223e-12
1.41,3.298661223885991,1.114771617177512,0.06577454567454111,1e-13,2.12e-14,9.566117549269374e-13,1.6021693079512126e-13,2.3641072868594977e-14,4.090339917618629e-13,1.1898860681126192e-13,4.4795819420371754e-12,4.457325097538476e-12
1.42,3.378947604091479,1.144121947824187,0.0680475949214632,1e-13,2.12e-14,9.79894805186529e-13,1.6464827690758896e-13,2.4612144635626856e-14,4.1898950290734344e-13,1.2200285380044368e-13,4.588610846356229e-12,4.565398739052428e-12
1.43,3.461040652213579,1.1741742809711269,0.07041888617442732,1e-13,2.12e-14,1.0037017891419378e-12,1.6918668581453599e-13,2.5627149436219576e-14,4.291690408744838e-13,1.2508313779540665e-13,4.700093205706041e-12,4.675870873072177e-12
1.44,3.544977912030284,1.2049445609723566,0.07289415304708668,1e-13,2.12e-14,1.0280435944887823e-12,1.7383457066684697e-13,2.6688629160223148e-14,4.395772610917552e-13,1.2823067745697144e-13,4.814080004537126e-12,4.788787210965053e-12
1.45,3.630797546804484,1.2364490951275477,0.07547960702785238,1e-13,2.12e-14,1.0529312885733005e-12,1.785943996048771e-13,2.7799334860747523e-14,4.5021889580375607e-13,1.314467074660476e-13,4.93062306856049e-12,4.904195323332385e-12
1.46,3.718538361414849,1.2687045777341799,0.07818196093420408,1e-13,2.12e-14,1.0783761248103061e-12,1.8346869934895823e-13,2.89622390464258e-14,4.610987568154413e-13,1.3473248004181723e-13,5.0497750948013644e-12,5.022143564531989e-12
1.47,3.8082397163528885,1.3017280543337244,0.08100843377447964,1e-13,2.12e-14,1.1043895177423377e-12,1.8846004988935802e-13,3.018054094672011e-14,4.722217248277582e-13,1.3808926032994977e-13,5.171589534807222e-12,5.142679106032104e-12
1.48,3.8999415005147853,1.3355369195754718,0.08396683513272661,1e-13,2.12e-14,1.1309830351492878e-12,1.9357108416707318e-13,3.145770153933775e-14,4.835927460638333e-13,1.4151832521782167e-13,5.296120557699079e-12,5.265849257059055e-12
1.49,3.9936841229727396,1.3701489276638463,0.08706564641448833,1e-13,2.12e-14,1.1581683956620944e-12,1.988044896238315e-13,3.279747826903454e-14,4.952168312486198e-13,1.45020963399703e-13,5.42342303899698e-12,5.391702203336169e-12
1.5,4.089508513756483,1.4055822106113964,0.09031409027199609,1e-13,2.12e-14,1.1859574689893802e-12,2.0416301091295634e-13,3.420395605705345e-14,5.070990557058039e-13,1.485984761895874e-13,5.553552561681304e-12,5.520286851051988e-12
1.51,4.187456102937462,1.4418552851294584,0.09372216465323491,1e-13,2.12e-14,1.214362269851864e-12,2.0964945092216833e-13,3.568156536384964e-14,5.192445567642453e-13,1.5225217713911562e-13,5.686565387789074e-12,5.651650974814476e-12
1.52,4.287568784937693,1.4789870543059538,0.0973007376008099,1e-13,2.12e-14,1.243394947631931e-12,2.152666710118501e-13,3.723512357845521e-14,5.31658529332274e-13,1.5598339109541212e-13,5.822518409945387e-12,5.785841498837995e-12
1.53,4.389888886534664,1.5169968097557494,0.10106167758539258,1e-13,2.12e-14,1.2730677770950527e-12,2.2101759133425315e-13,3.886989087758793e-14,5.443462219302985e-13,1.5979345327646232e-13,5.961469107914074e-12,5.922905580619869e-12
1.54,4.494459122821564,1.5559042352944972,0.10501793214579863,1e-13,2.12e-14,1.3033931456182534e-12,2.269051913537232e-13,4.059160723029899e-14,5.573129312298739e-13,1.6368370846804138e-13,6.103475488791683e-12,6.062889212141155e-12
1.55,4.601322549663311,1.5957294124476025,0.10918368999008723,1e-13,2.12e-14,1.3343835394023601e-12,2.3293251063511867e-13,4.240656230467788e-14,5.705639961582506e-13,1.6765551037037305e-13,6.248596022442777e-12,6.205838314014686e-12
1.56,4.710522501969214,1.6364928233534566,0.11357455170256175,1e-13,2.12e-14,1.366051525571072e-12,2.3910264923265405e-13,4.432167008246907e-14,5.841047902441825e-13,1.717102206497683e-13,6.396889557674193e-12,6.351799281895426e-12
1.57,4.822102539930004,1.678215351564694,0.11820757878826976,1e-13,2.12e-14,1.3984097365797011e-12,2.4541876779625563e-13,4.63444971683578e-14,5.979407149513204e-13,1.7584920774969238e-13,6.548415249224945e-12,6.500814835231166e-12
1.58,4.936106377293905,1.720918285506473,0.12310149790196681,1e-13,2.12e-14,1.4314708494152324e-12,2.5188408803816744e-13,4.848335216320844e-14,6.120771907844443e-13,1.8007384593541227e-13,6.703232460365123e-12,6.65292459368159e-12
1.59,5.052577807275314,1.7646233174767723,0.12827688012313868,1e-13,2.12e-14,1.465247564109841e-12,2.5850189255294156e-13,5.074736675838686e-14,6.265196481021388e-13,1.8438551386633361e-13,6.861400662279876e-12,6.808163960445505e-12
1.6,5.1715605941431475,1.8093525448000838,0.1337567663033868,1e-13,2.12e-14,1.4997525723015127e-12,2.652755248979171e-13,5.3146755233163e-14,6.412735136737503e-13,1.887855933543546e-13,7.022979286846395e-12,6.966574932705554e-12
1.61,5.29309835973883,1.855128468377268,0.1395664627035432,1e-13,2.12e-14,1.5349985243242607e-12,2.72208389298002e-13,5.5692748540616146e-14,6.56344196607615e-13,1.9327546783850684e-13,7.188027572525331e-12,7.1281907196581344e-12
1.62,5.417234457683802,1.9019739902456332,0.14573399655748237,1e-13,2.12e-14,1.5709979927283024e-12,2.793039501969795e-13,5.83977898073912e-14,6.717370727527915e-13,1.9785652073926904e-13,7.356604393534603e-12,7.293039611021012e-12
1.63,5.544011831604783,1.9499124096407987,0.15229049824646174,1e-13,2.12e-14,1.607763431165387e-12,2.86565731575347e-13,6.127570392331076e-14,6.87457467118993e-13,2.0253013364591142e-13,7.528768067319296e-12,7.461144787479183e-12
1.64,5.673472848264872,1.9989674169163998,0.1592707578632037,1e-13,2.12e-14,1.6453071259968128e-12,2.9399731592604025e-13,6.434194021768912e-14,7.035106331848441e-13,2.0729768427856317e-13,7.704576127943696e-12,7.632526735665275e-12
1.65,5.805659097967868,2.0491630855647305,0.16671370520499323,1e-13,2.12e-14,1.6836411384106818e-12,3.0160234291407117e-13,6.761378816130601e-14,7.199017281480156e-13,2.1216054425442428e-13,7.884085055040364e-12,7.80720137845449e-12
1.66,5.940611166682261,2.1005238619289757,0.1746627650857745,1e-13,2.12e-14,1.7227772383378557e-12,3.0938450767140166e-13,7.111054537470787e-14,7.366357846686004e-13,2.171200766244584e-13,8.067349964354512e-12,7.985173687091915e-12
1.67,6.078368384720497,2.153074552459441,0.18316650559967027,1e-13,2.12e-14,1.7627268315689439e-12,3.173475587156778e-13,7.48538070306256e-14,7.537176797053416e-13,2.22177633173519e-13,8.254424266450434e-12,8.166436671253175e-12
1.68,6.218968527306039,2.206840307273594,0.19227969268149253,1e-13,2.12e-14,1.8035008729187514e-12,3.2549529527289654e-13,7.88679260052065e-14,7.711520973859488e-13,2.273345513731151e-13,8.445359260081602e-12,8.350976111151217e-12
1.69,6.362447471910895,2.261846601138353,0.2020642003560819,1e-13,2.12e-14,1.8451097668541595e-12,3.3383156418193364e-13,8.318042099298107e-14,7.88943486516951e-13,2.325921511049138e-13,8.640203666854996e-12,8.538768158817007e-12
1.7,6.508838790116984,2.3181192090350065,0.21259012771714803,1e-13,2.12e-14,1.8875632491339253e-12,3.42360255932964e-13,8.782247551768466e-14,8.07096009974506e-13,2.3795173089444224e-13,8.839003076978866e-12,8.729777608443773e-12
1.71,6.658173272535889,2.3756841763700742,0.22393659773077915,1e-13,2.12e-14,1.9308702490354076e-12,3.5108529985368257e-13,9.282931182311032e-14,8.256134857944503e-13,2.434145636778808e-13,9.041799304103737e-12,8.923947249445163e-12
1.72,6.810478419573254,2.434567784768295,0.23619289410059127,1e-13,2.12e-14,1.9750387416762436e-12,3.6001065863507783e-13,9.824070894727404e-14,8.444993240270834e-13,2.489818922080639e-13,9.24862969378048e-12,9.121191554792335e-12
1.73,6.965777844977964,2.49479651218182,0.24946048611231564,1e-13,2.12e-14,2.0200755750436094e-12,3.691403219345424e-13,1.0410189719006407e-13,8.637564527772675e-13,2.5465492399712085e-13,9.459526313480076e-12,9.32140112897607e-12
1.74,7.124090508008194,2.5563969808398403,0.2638563107665674,1e-13,2.12e-14,2.0659862473223764e-12,3.7847829799018244e-13,1.104649911693923e-13,8.833872229930161e-13,2.6043482520988465e-13,9.674514909875129e-12,9.524457822575162e-12
1.75,7.285429846923113,2.6193959004464142,0.27951522408846036,1e-13,2.12e-14,2.1127746556077025e-12,3.8802860446145625e-13,1.1739009517727089e-13,9.03393301018466e-13,2.663227142375283e-13,9.893613732121588e-12,9.730227064199953e-12
1.76,7.449802838380467,2.6838200015778235,0.2965874173376734,1e-13,2.12e-14,2.1604428231303356e-12,3.977952577888341e-13,1.2494430041408635e-13,9.237755519591779e-13,2.723196545035262e-13,1.0116832254520674e-11,9.938485628285373e-12
1.77,7.61720886153004,2.74969594789701,0.3152470564385369,1e-13,2.12e-14,2.2089905698437117e-12,4.0778225922636553e-13,1.3320539756642016e-13,9.44533898829725e-13,2.784266454845179e-13,1.0344169633957795e-11,1.0148994924145108e-11
1.78,7.787638544475186,2.817050248951428,0.3356939716518901,1e-13,2.12e-14,2.258415177897804e-12,4.1799358101764153e-13,1.4226270275184924e-13,9.65667179514923e-13,2.8464461401968283e-13,1.0575613143397302e-11,1.0361469091822743e-11
1.79,7.961072106480475,2.885909147985036,0.3581576043400797,1e-13,2.12e-14,2.3087109108793378e-12,4.2843314830233753e-13,1.5221884462193018e-13,9.871729412035788e-13,2.909744035750133e-13,1.0811135920600485e-11,1.0575568708254802e-11
1.8,8.13747741615045,2.9562984836592023,0.382901192583937,1e-13,2.12e-14,2.3598684506836305e-12,4.3910481691935906e-13,1.631916706673832e-13,1.0090471996026559e-12,2.9741676144523517e-13,1.1050694331132311e-11,1.0790892203885667e-11
1.81,8.31680836340314,3.028243543258196,0.41022597543494493,1e-13,2.12e-14,2.4118744253869105e-12,4.500123504570433e-13,1.7531617972062193e-13,1.0312842370619893e-12,3.039723255823479e-13,1.1294225757501466e-11,1.1006965123549895e-11
1.82,8.499002485223786,3.1017688908011167,0.4404767828572089,1e-13,2.12e-14,2.4647107207148978e-12,4.611593927569343e-13,1.8874706144730556e-13,1.0538763081677494e-12,3.106416095948166e-13,1.1541645374933902e-11,1.1223239549159847e-11
1.83,8.683978256177648,3.176898152890445,0.47404752925550936,1e-13,2.12e-14,2.518353694291518e-12,4.725494338813681e-13,2.0366121506089577e-13,1.0768133037660283e-12,3.1742498446511803e-13,1.1792842471889246e-11,1.1439090703697859e-11
1.84,8.871632285605465,3.2536537872742914,0.5113861655368022,1e-13,2.12e-14,2.572773362825585e-12,4.841857735438156e-13,2.2026005181920742e-13,1.1000824034150776e-12,3.243226593743578e-13,1.204767664385222e-11,1.1653812268319947e-11
1.85,9.061836169282616,3.3320568155627113,0.5529994220869662,1e-13,2.12e-14,2.6279324890919587e-12,4.960714789332722e-13,2.3877171631475113e-13,1.1236676849910443e-12,3.313346600582637e-13,1.2305973517885793e-11,1.1866617132963943e-11
1.86,9.254432651159787,3.412126485091628,0.5994576489489866,1e-13,2.12e-14,2.6837854688363384e-12,5.08209331340351e-13,2.594533526589516e-13,1.1475496487438136e-12,3.384608017257366e-13,1.256751954027499e-11,1.2076647119970696e-11
1.87,9.449231831043113,3.4938799131206735,0.6513969167241769,1e-13,2.12e-14,2.7402772310025025e-12,5.206017703352675e-13,2.8259218371193427e-13,1.171704747049346e-12,3.4570066149075227e-13,1.2832056826556547e-11,1.2282980894377537e-11
1.88,9.646007445008797,3.577331705879345,0.7095187633222767,1e-13,2.12e-14,2.797342159052551e-12,5.332508343539986e-13,3.085055478092536e-13,1.1961049231810908e-12,3.5305354975408924e-13,1.3099278110321948e-11,1.2484649597845795e-11
1.89,9.844492823103534,3.662493510823006,0.7745888765584296,1e-13,2.12e-14,2.854902918700025e-12,5.461580910038414e-13,3.3754043493371814e-13,1.2207171100648383e-12,3.6051847701279533e-13,1.3368821253774602e-11,1.2680666449814146e-11
1.9,10.0443766497481,3.749373506492954,0.847432657009631,1e-13,2.12e-14,2.9128692284269493e-12,5.593245578381949e-13,3.7007161575750993e-13,1.2455027045687645e-12,3.680941167328685e-13,1.3640263490357922e-11,1.2870060903855933e-11
