Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
7.68,0.00013182264864064044,1.9907729897560426e-05,0.153911317651747,0.5509341071877315,0.0021698513307818316,7.501987984871353e-06,4.144979018366189e-06,0.0036267855398353227,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.7158300450581695e-05,7.501987984871352e-05,7.61428180489649e-05,4.6649783468953345e-07,2.0724895091830947e-06,2.0915488428714213e-06,0.08351228095783793,0.03131146054353765,0.12691813095603094,0.012451110822442732,1.3418119211118915,1.4703933723886293,0.0014594420050838598,0.0012815496607191952,0.0012365549689811054
7.69,0.00013200867272349575,1.992378842670672e-05,0.15403212602702357,0.5508262890237552,0.0021680775929582524,7.513207575294711e-06,4.145183863976204e-06,0.003626345096792352,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.723896049290775e-05,7.513207575294711e-05,7.625306606034416e-05,4.668741342030185e-07,2.072591931988102e-06,2.09450037251564e-06,0.08357783158226298,0.031359514056932596,0.12700465449596363,0.012448674131936866,1.3405139006001396,1.4691914041693568,0.0014582489890237204,0.0012813940271351066,0.0012382999574665967
7.7,0.0001321950103251446,1.9939844292606223e-05,0.15415266429710325,0.5507185910358444,0.0021663142285908575,7.524407720715932e-06,4.1454171552819635e-06,0.0036259236428432414,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.731975647698269e-05,7.524407720715931e-05,7.636312745198777e-05,4.672503713086416e-07,2.0727085776409818e-06,2.097456876569617e-06,0.08364323564760823,0.031407546502635046,0.12709115094331955,0.012446240157410082,1.3392228278447582,1.4679964654921576,0.0014570629501502108,0.001281245103478177,0.001240047886897563
7.71,0.0001323816585650793,1.9955897628696315e-05,0.15427293386689503,0.5506110142987355,0.0021645612328097252,7.535588508841206e-06,4.1456787983816895e-06,0.003625521136766579,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.740068715381838e-05,7.535588508841205e-05,7.647300305354316e-05,4.6762654913324076e-07,2.0728393991908447e-06,2.100418309330111e-06,0.08370849391617724,0.03145555823577607,0.1271776213575315,0.01244380892315142,1.337938698509937,1.4668085530569432,0.001455883885187821,0.0012811028751825368,0.0012417987302535635
7.72,0.00013256861415020298,1.9971948577568313e-05,0.15439293614133726,0.5505035598736292,0.0021628186028837663,7.546750017901005e-06,4.145968700806938e-06,0.0036251375408143383,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.748175109552801e-05,7.546750017901004e-05,7.6582693699048e-05,4.680026710181583e-07,2.072984350403469e-06,2.103384618547579e-06,0.08377360715028959,0.03150354962732623,0.12726406685454672,0.012441380453144019,1.336661509558255,1.4656276650129993,0.0014547117922996211,0.0012809673289096602,0.001243552456643887
7.73,0.00013275587377915932,1.998799728199675e-05,0.15451267252536888,0.5503962288214552,0.002161086336124706,7.557892325936108e-06,4.146286770117962e-06,0.0036247728173080243,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.756294687064348e-05,7.557892325936108e-05,7.669220022687865e-05,4.6837874030902986e-07,2.073143385058981e-06,2.1063557518414323e-06,0.08383857611226515,0.03155152104997781,0.12735048855158476,0.012438954771364887,1.335391257979363,1.4644537995386244,0.0014535466696774773,0.0012808384513455916,0.0012453090351003462
7.74,0.00013294343415059192,2.000404388475618e-05,0.15463214442392878,0.5502890222031434,0.0021593644298442713,7.56901551098729e-06,4.146632913875014e-06,0.003624426928569144,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.7644273047696655e-05,7.569015510987289e-05,7.680152347972461e-05,4.687547603514916e-07,2.073316456937507e-06,2.1093316568310807e-06,0.08390340156442375,0.03159947287785221,0.12743688756601046,0.012436531901791038,1.3341279407641116,1.463286954812118,0.0014523885155132569,0.001280716229176376,0.001247068434654752
7.75,0.00013313129196314445,2.0020088528621155e-05,0.15475135324195588,0.550181941079623,0.0021576528813541866,7.580119651095335e-06,4.147007039638346e-06,0.0036240998369192023,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.7725728195219436e-05,7.580119651095334e-05,7.691066430456381e-05,4.691307344911795e-07,2.073503519819173e-06,2.1123122811359357e-06,0.08396808426908525,0.03164740548649605,0.127523265015335,0.01243411186839948,1.3328715549046377,1.462127129011778,0.0014512373279988258,0.0012806006490880574,0.0012488306243389163
7.76,0.00013331944391546064,2.0036131356366217e-05,0.15487030038438918,0.5500749865118243,0.0021559516879661794,7.591204824301021e-06,4.14740905496821e-06,0.003623791504679705,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.780731088174373e-05,7.59120482430102e-05,7.70196235526378e-05,4.695066660737295e-07,2.073704527484105e-06,2.115297572375408e-06,0.08403262498856956,0.03169531925287712,0.12760962201721707,0.012431694695167228,1.3316220973944584,1.4609743203159051,0.0014500931053260523,0.0012804916977666803,0.0012505955731846516
7.77,0.00013350788670618414,2.0052172510765916e-05,0.15498898725616753,0.5499681595606767,0.0021542608469919742,7.602271108645129e-06,4.147838867424856e-06,0.0036235018941721577,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.788901967580144e-05,7.602271108645129e-05,7.71284020794272e-05,4.698825584447777e-07,2.073919433712428e-06,2.118287478168908e-06,0.0840970244851965,0.03174321455538057,0.12769595968946376,0.012429280406071292,1.3303795652285573,1.4598285269027966,0.0014489558456868019,0.001280389361898289,0.0012523632502237697
7.78,0.00013369661721349813,2.00682121305327e-05,0.1551074152598783,0.5498614612892427,0.0021525803548071865,7.6133185857733635e-06,4.1482963841893205e-06,0.003623230966361787,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.7970853223772785e-05,7.613318585773363e-05,7.723700074247045e-05,4.702584148547727e-07,2.0741481920946603e-06,2.12128194898449e-06,0.08416128352000997,0.03179109176692355,0.12778227912448326,0.012426869025136886,1.3291439548294166,1.4586897463163995,0.0014478255466433135,0.0012802936276896774,0.0012541336261722431
7.79,0.0001338856327742668,2.008425034400127e-05,0.15522558579210108,0.549754892766034,0.0021509102053958876,7.6243473465411655e-06,4.1487815114738204e-06,0.003622978678748842,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.8052810370922085e-05,7.624347346541165e-05,7.734542039797851e-05,4.7063423831098173e-07,2.0743907557369102e-06,2.1242809425678164e-06,0.08422540285079404,0.03183895124422052,0.1278685813495865,0.012424460576512367,1.3279152611551193,1.4575579744800369,0.0014467022041492739,0.0012802044801232656,0.0012559066760486754
7.8,0.0001340749303023611,2.010028728907663e-05,0.1553435002549557,0.5496484550545367,0.0021492503949476177,7.635357473310809e-06,4.149294156384013e-06,0.0036227449920289566,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.813488977910377e-05,7.635357473310808e-05,7.745366191139996e-05,4.7101003204493265e-07,2.0746470781920066e-06,2.1272844099531776e-06,0.08428938323833896,0.031886793361558564,0.12795486745246226,0.01242205508423253,1.3266934805187625,1.456433208811562,0.0014455858156417676,0.0012801219053105853,0.0012576823709038057
7.81,0.00013426450667557803,2.0116323104479964e-05,0.15546116005103458,0.5495421492178091,0.0021476009198400058,7.646349047720241e-06,4.149834226101746e-06,0.0036225298671702737,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.821709009453063e-05,7.646349047720241e-05,7.756172615275484e-05,4.71385799307279e-07,2.074917113050873e-06,2.1302923016024993e-06,0.08435322544369137,0.031934618495989615,0.12804113852610044,0.012419652572322484,1.3254786093509632,1.4553154468562863,0.0014444763786843878,0.0012800458894594606,0.0012594606814499841
7.82,0.00013445435877171462,2.0132357928932447e-05,0.15557856658293018,0.5494359763189087,0.002145961776450678,7.657322151407421e-06,4.150401627808871e-06,0.0036223332651409363,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.8299409963415455e-05,7.65732215140742e-05,7.766961399617769e-05,4.7176154334867404e-07,2.0752008139044355e-06,2.1333045679777082e-06,0.08441693022789791,0.031982427025945115,0.1281273956636592,0.012417253064807336,1.3242706440845844,1.4542046861595184,0.001443373890840726,0.001279976418777716,0.0012612415783995602
7.83,0.00013464448346856787,2.0148391901155256e-05,0.1556957212532348,0.5493299374208941,0.0021443329611572646,7.668276866010294e-06,4.150996268687234e-06,0.0036221551469090866,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.8381848031971023e-05,7.668276866010293e-05,7.777732631989401e-05,4.721372674197711e-07,2.075498134343617e-06,2.136321159540731e-06,0.0844804983520052,0.03203021933123247,0.12821363995846619,0.012414856585712206,1.3230695811548299,1.4531009242665698,0.001442278349674376,0.0012799134794731755,0.0012630250324648842
7.84,0.00013483487764393473,2.0164425159869566e-05,0.15581262546454086,0.5492240335868226,0.002142714470337393,7.679213273166816e-06,4.151618055918687e-06,0.003621995473442869,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.84644029464101e-05,7.679213273166815e-05,7.788486400619703e-05,4.7251297477122353e-07,2.0758090279593435e-06,2.1393420267534936e-06,0.08454393057705986,0.03207799579303152,0.1282998725040197,0.012412463159062189,1.3218754169993296,1.4520041587227512,0.0014411897527489305,0.001279857057753664,0.001264811014358305
7.85,0.0001350255381756123,2.0180457843796556e-05,0.15592928061944075,0.5491182658797525,0.0021411063003686907,7.690131454514938e-06,4.152266896685078e-06,0.0036218542057104256,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.854707335294549e-05,7.690131454514937e-05,7.799222794142434e-05,4.728886686536847e-07,2.076133448342539e-06,2.1423671200779234e-06,0.08460722766410855,0.03212575679389109,0.12838609439398996,0.012410072808882407,1.3206881480582287,1.4509143870733716,0.0014401080976279813,0.0012798071398270054,0.0012665994947921734
7.86,0.00013521646205226203,2.0196490089096565e-05,0.15604568811759073,0.5490126353614635,0.0021395084470486516,7.701031493640008e-06,4.152942698090533e-06,0.003621731303941104,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.862985794586081e-05,7.701031493640008e-05,7.80994190132306e-05,4.7326435225779977e-07,2.0764713490452664e-06,2.145396391734965e-06,0.08467039037260472,0.03217350271308547,0.1284723067057397,0.012407685559169074,1.3195077704141338,1.4498316064706156,0.001439033381484923,0.001279763711639966,0.0012683904455187964
7.87,0.00013540764684775265,2.0212522018412298e-05,0.15616184934314856,0.5489071430869882,0.002137920903112476,7.711913484406849e-06,4.153645366828911e-06,0.003621626724464465,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.871275567318555e-05,7.711913484406848e-05,7.8206438098981e-05,4.7364002845745533e-07,2.0768226834144553e-06,2.1484298032306867e-06,0.0847334194535924,0.03222123390672878,0.12855851042982738,0.012405301433765932,1.3183342782517875,1.4487558119915132,0.0014379655994334513,0.001279726757761295,0.0012701838437799862
7.88,0.00013559908970485574,2.022855376434433e-05,0.15627776569168905,0.5488017901163295,0.0021363436635512254,7.722777513107832e-06,4.154374809896298e-06,0.0036215404264828763,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.8795765296025446e-05,7.722777513107831e-05,7.831328609050841e-05,4.7401570035988066e-07,2.077187404948149e-06,2.151467309231204e-06,0.08479631566431048,0.03226895075028131,0.1286447066211047,0.012402920456629045,1.3171676671600872,1.4476870002417717,0.0014369047481045541,0.001279696263774868,0.0012719796627736716
7.89,0.00013579078767370632,2.0244585461633022e-05,0.15639343856124038,0.5486965775105584,0.002134776723840712,7.73362366440812e-06,4.1551309343537235e-06,0.003621472369816029,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.887888553531906e-05,7.73362366440812e-05,7.841996388584898e-05,4.743913711224466e-07,2.0775654671768618e-06,2.1545088629328235e-06,0.08485907976332903,0.03231665362441363,0.12873089634838428,0.01240054265173862,1.3160079330321148,1.4466251681555884,0.0014358508244552628,0.0012796722154826959,0.0012737778748288092
7.9,0.00013598273780443938,2.0260617245018744e-05,0.1565088693498308,0.5485915063307458,0.002133220079456747,7.744452022972874e-06,4.155913647262219e-06,0.0036214225142836166,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.896211511200491e-05,7.744452022972873e-05,7.852647238696136e-05,4.747670439025242e-07,2.0779568236311094e-06,2.157554417531853e-06,0.08492171250921819,0.032364342911129065,0.1288170806806682,0.012398168043074856,1.3148550717642447,1.4455703126671604,0.001434803825442608,0.0012796545986867903,0.0012755784522743559
7.91,0.00013617493714718987,2.027664924924186e-05,0.1566240594554885,0.5484865776379627,0.002131673725875144,7.755262673467254e-06,4.15672285568281e-06,0.003621390819705331,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.904545274702153e-05,7.755262673467253e-05,7.86328124997043e-05,4.7514272185748446e-07,2.078361427841405e-06,2.1606039262245986e-06,0.08498421466054805,0.03241201899376037,0.12890326068714952,0.012395796654617956,1.313709079256236,1.4445224307106856,0.0014337637480236218,0.0012796433991891629,0.0012773813674392673
7.92,0.00013636738275209277,2.0292681609042735e-05,0.1567390102762417,0.5483817924932803,0.0021301376585717152,7.766055700556423e-06,4.15755846667653e-06,0.0036213772459008637,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.9128897161307424e-05,7.766055700556422e-05,7.87389851338147e-05,4.755184081446984e-07,2.078779233338265e-06,2.1636573422073683e-06,0.08504658697588875,0.03245968225696673,0.12898943743721353,0.012393428510348135,1.3125699514113172,1.4434815192203623,0.0014327305891553355,0.0012796386027918245,0.0012791865926525005
7.93,0.00013656007166928312,2.0308714459161737e-05,0.15685372321011865,0.5482771519577693,0.0021286118730222724,7.776831188905538e-06,4.158420387304406e-06,0.0036213817526899086,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.921244707580116e-05,7.776831188905537e-05,7.884499120288558e-05,4.75894105921537e-07,2.079210193652203e-06,2.1667146186764695e-06,0.08510883021381037,0.032507333086730594,0.12907561200043904,0.012391063634245584,1.3114376841362732,1.442447575130387,0.0014317043457947804,0.0012796401952967875,0.0012809941002430122
7.94,0.00013675300094889592,2.0324747934339236e-05,0.1569681996551475,0.5481726570925008,0.002127096364702628,7.787589223179764e-06,4.159308524627468e-06,0.0036214042998921566,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.929610121144127e-05,7.787589223179764e-05,7.895083162434435e-05,4.7626981834537127e-07,2.079654262313734e-06,2.1697757088282097e-06,0.08517094513288302,0.03255497187035462,0.1291617854466,0.012388702050290518,1.3103122733415349,1.4414205953749575,0.0014306850148989875,0.0012796481625060624,0.0012828038625397591
7.95,0.0001369461676459369,2.0340782169200653e-05,0.1570824410091673,0.5480683089583798,0.0021255911290630385,7.798329888143817e-06,4.160222785709361e-06,0.0036214448472985388,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.9379858291278234e-05,7.798329888143817e-05,7.905650731925617e-05,4.766455485708789e-07,2.0801113928546804e-06,2.172840565936177e-06,0.08523293249157417,0.03260259899623808,0.12924795884491103,0.012386343782459381,1.3091937149252222,1.4404005768709531,0.0014296725934077996,0.0012796624902114977,0.0012846158519173873
7.96,0.00013713956941356742,2.0356817284255866e-05,0.15719644864678242,0.5479641085959152,0.0021240961584152694,7.80905328078803e-06,4.161163077934822e-06,0.003621503351167866,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.946371729772283e-05,7.809053280788029e-05,7.91620191909686e-05,4.770212994219677e-07,2.080581538967411e-06,2.1759091527645272e-06,0.08529479303574414,0.03265021482698812,0.12933413317202772,0.012383988854267681,1.3080820028191351,1.439387514408465,0.00142866707615011,0.001279683162956843,0.0012864300463615091
7.97,0.00013733320386016303,2.0372853401071636e-05,0.157310223944337,0.5478600570471432,0.002122611445306078,7.819759497187371e-06,4.1621293086645485e-06,0.0036215797680234116,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.9547677193766684e-05,7.819759497187371e-05,7.926736814816756e-05,4.773970737473116e-07,2.0810646543322743e-06,2.178981431366827e-06,0.08535652751219724,0.032697819728480654,0.12942030941178162,0.012381637289265437,1.3069771311077,1.4383814029368245,0.001427668458112868,0.0012797101653792974,0.0012882464234376249
7.98,0.0001375270682366613,2.0388890649649706e-05,0.15742376829205926,0.5477561553662881,0.002121136984157676,7.830448626111181e-06,4.163121385067361e-06,0.0036216740564991258,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.963173678741634e-05,7.830448626111181e-05,7.937255511611381e-05,4.777728745932415e-07,2.0815606925336806e-06,2.1820573581253943e-06,0.08541813667527134,0.03274541408405149,0.1295064886036539,0.01237928911127811,1.3058790950574017,1.4373822386762605,0.0014266767355444528,0.0012797434828618818,0.0012900649573583084
