Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,light,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
0.1,0.679859623731364,0.017505606847749062,0.07432171352952283,0.43404358588529307,10.025666204174227,0.5185822264931333,0.09333244960602034,1.538247417842493,0.4578933732326128,0.11294602006591192,0.005176359536731322,0.012530632513409589,0.7218980489757802,14.96667227890227,0.7296518019436945,0.8628717454490687,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.3980509047752774,0.44241585043140164,0.5639435578851665,0.2821915754983271,0.2261921333479595,0.20295641839467066,0.5891142372324673,0.5517616493243691,0.008943027573926104,0.0042114780443851104,0.028067085986379112,0.0003808108313174107,0.08056717654843104,0.15225624270252758,0.20038476930412566,0.08715849486843731,4.35081163147689,-0.006411254561968005,4.059388748997377,0.009136670998127693,0.0,0.7218980489757802,0.4507406931562233,1.7696608772592277,8.032819244849778,7.232564072500572,0.11819861269772299,0.14189920394214234,1.8768044653680072,2.0587074092774795,0.0,2.49176275417539,0.0,2.2739529325240295,0.9146036151672655,0.2633012863935921
0.11,0.6992121104319484,0.018060260715154052,0.07514957583186122,0.43441681680101824,9.9989639148577,0.5164312890009539,0.09309540114070261,1.537921126974374,0.4578269298395615,0.11929732573970898,0.0053696122091891115,0.01257993469371165,0.7102528672685756,14.992205199394874,0.7326560752736819,0.862720225109236,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.3671425413339264,0.45216082197547897,0.5799964456033012,0.29139023403571324,0.23327709275360872,0.20509143811032685,0.589464175622496,0.5521675798323207,0.009360690164707999,0.004227933655738277,0.029645385446317684,0.0003949862206948563,0.08044877639259163,0.1522465117711887,0.19987582624908848,0.08714617716173989,4.35823405146409,-0.005618257964976198,4.060852098160089,0.00913600620119522,0.0,0.7102528672685756,0.44617309850762266,1.7411138788221863,8.033244146190937,7.237606662816309,0.11783461773334644,0.14154384836075481,1.8784183158476029,2.054879915931796,0.0,2.4903331052206696,0.0,2.2698171385743637,0.8962327719548748,0.2771525464325146
0.12,0.7181616186892535,0.018611471662599716,0.07604686932260281,0.43478959580931725,9.97233026186193,0.5142835751828104,0.09285826251769809,1.5375910297930124,0.4577594244278132,0.12533007396116322,0.005573809231540993,0.012633361001828127,0.69876896409758,15.017408957539406,0.7357114044872567,0.8625766971784188,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.336621943694037,0.46158536171661696,0.5957150627027358,0.3005192134983045,0.24031315476443998,0.20740256616594083,0.5898368883399502,0.5525729182941989,0.009801739290372147,0.004245764772180844,0.03114452337934906,0.00040996114485420646,0.08032994240841562,0.15223666438853514,0.19936668962549778,0.08713366247572156,4.365560783956705,-0.004814122361487733,4.062329127654798,0.00913537634489367,0.0,0.69876896409758,0.44161389446115007,1.7129622385888077,8.033694151509055,7.242574294708881,0.11746971947062239,0.14118833228185107,1.8800302122794876,2.0510672190447803,0.0,2.4889011507892915,0.0,2.2656681969321486,0.877814176963009,0.2902212759795947
0.13,0.7367151482131566,0.019157397605763547,0.0770110104003567,0.43516220805201394,9.945765109715044,0.512139358866136,0.09262102660481629,1.5372571297314457,0.45769085468751186,0.1310516745376279,0.005787938175300421,0.012691119706224795,0.6874446480455423,15.042288463084782,0.7388165983533234,0.862441271061624,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.3064856673094036,0.4707023527274995,0.6111052154428135,0.30954793585537665,0.24727692703393409,0.2098824560583426,0.5902428521016725,0.5529779750443812,0.010263893460030918,0.0042650406547572245,0.03256634112260053,0.0004256608465055027,0.08021068577623458,0.15222670055351778,0.19885734412054054,0.08712095037761784,4.372793256218746,-0.0039991730951110804,4.06381883360601,0.009134781929938472,0.0,0.6874446480455423,0.43706371919773823,1.6852018102188424,8.034165899647046,7.247468349232129,0.11710396601666723,0.14083264498014716,1.8816413876169082,2.047268686750611,0.0,2.487466892269857,0.0,2.261506591594127,0.8593905396422215,0.3025376951553617
0.14,0.7548795391028155,0.01969671002830015,0.07803923334605269,0.4355350361231319,9.919268343553247,0.5099989029281894,0.09238368684838141,1.5369194299673097,0.4576212184216026,0.13646966216607206,0.006011028238639443,0.012753396092123274,0.6762782381808018,15.066848537188248,0.7419704928776172,0.8623140529436516,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.2767302915884144,0.47952397920409423,0.6261725776857855,0.31845450038399076,0.2541516249795523,0.21252328236798654,0.5906917640096059,0.5533831660080435,0.01074496787469896,0.004285822857435305,0.03391271104826891,0.00044201366367101647,0.08009101703955368,0.15221662025631616,0.19834777566347486,0.08710804045549163,4.379932869760624,-0.0031737279116740846,4.06532024431098,0.009134223442108801,0.0,0.6762782381808018,0.4325232096726803,1.6578284730764175,8.034656053441848,7.252290175185451,0.1167374043939263,0.14047677659474755,1.8832534961964222,2.0434837172607154,0.0,2.486030332195725,0.0,2.2573327949776516,0.8410032170672659,0.3141309558497867
0.15,0.7726614788155993,0.02022846549093995,0.07912866595173408,0.4359085505504952,9.892839872837442,0.5078624597117274,0.09214623725408559,1.53657793344129,0.45755051353947074,0.14159168849226772,0.0062421495671518955,0.012820353494366131,0.6652680639672333,15.09109391368578,0.7451719506515042,0.8621951458642905,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.2473524184393745,0.4880617742187211,0.6409226966775396,0.3272235075990548,0.26092541162745925,0.21531694504101698,0.5911924459718894,0.553789002229346,0.01124287271783804,0.004308165571194774,0.03518553459032853,0.00045895098368452724,0.07997094614515277,0.15220642347887847,0.19783797138452175,0.0870949323170541,4.386981000708457,-0.002338097140480777,4.066832419833645,0.009133701352511766,0.0,0.6652680639672333,0.4279930012111674,1.6308381320092755,8.035161373192148,7.257041089914021,0.11637008057854707,0.14012071810073873,1.8848685725803411,2.0397117391463797,0.0,2.4845914744711552,0.0,2.253147268367715,0.8226915104982293,0.32502921466643797
0.16,0.7900675086829546,0.020752004330145436,0.08027638832778361,0.43628329984130765,9.866479634619255,0.505730271439286,0.09190867236846943,1.5362326428748148,0.4574787380509667,0.14642550872410112,0.006480412554282139,0.012892134312340986,0.6544124651789209,15.115029240911772,0.7484198602109716,0.8620846497918555,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.218348670901426,0.4963266635756924,0.6553609984525108,0.33584434379273054,0.2675900906345062,0.21825522894638383,0.5917527834817468,0.5541960789400167,0.011755611404507711,0.004332115962427229,0.03638673891793913,0.000476407194597974,0.07985048248113147,0.15219611019543958,0.19732791957510384,0.0870816255885573,4.393939000333052,-0.0014925838726247975,4.06835445155883,0.009133216117841346,0.0,0.6544124651789209,0.4234737271025283,1.6042267171396067,8.035678771337587,7.26172238019557,0.11600203953969433,0.13976446128171208,1.8864889885138143,2.0359522114816957,0.0,2.4831503245781192,0.0,2.248950462374907,0.8044921750499284,0.33525968931664385
0.17,0.8071040299372069,0.021266875420840735,0.08147947561922442,0.4366599003257951,9.840187596336605,0.503602570619727,0.0916709872612357,1.5358835607868258,0.4574058900608629,0.1509789641627137,0.006724967126763916,0.01296886099456707,0.6437097918204812,15.138659083931307,0.7517131354140307,0.8619826616942834,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.1897156918638534,0.5043290061049203,0.6694927928329131,0.34430990711093773,0.27414013645622465,0.22132992070969423,0.5923796964648746,0.5546050644224256,0.012281278803427484,0.004357714501524426,0.037518272594434354,0.0004943196345070247,0.0797296349125709,0.15218568037301217,0.19681760964987302,0.08706811991376681,4.400808195698831,-0.0006374841341084958,4.069885461714776,0.009132768180628616,0.0,0.6437097918204812,0.4189660181941419,1.5779901836687276,8.036205349927146,7.266335303186492,0.11563332527873857,0.13940799870352422,1.888117409008738,2.032204623854198,0.0,2.4817068897620236,0.0,2.2447428173922326,0.7864391160589818,0.34484870206153495
0.18,0.8237773095595932,0.02177278217517764,0.08273502742287188,0.43703902540092043,9.81396375825974,0.5014795804658985,0.09143317750754089,1.5355306895104561,0.4573319677634688,0.15525996061052225,0.006975001973313587,0.013050637040709192,0.6331584040492731,15.161987927216265,0.7550507148065506,0.8618892756113304,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.161450142847902,0.5120786308536861,0.6833232782796825,0.35261569340970483,0.28057199862573423,0.22453289019202205,0.5930791383247938,0.5550166882346144,0.012818059330011667,0.004384995297595189,0.03858210021171478,0.000512628535850698,0.07960841181657918,0.15217513397187574,0.19630703210869027,0.08705441495296362,4.407589890441768,0.00022691293786969435,4.071424602854034,0.009132357969498803,0.0,0.6331584040492731,0.41447050248403167,1.5521245116863882,8.036738423767995,7.270881087433113,0.11526398087160115,0.1390513236880137,1.8897567458335798,2.028468496240933,0.0,2.4802611792023246,0.0,2.2405247640883883,0.7685632337662692,0.3538217106219194
0.19,0.8400934854913664,0.022269540352470845,0.08404019018101634,0.4374213956682092,9.787808155433158,0.4993615152817611,0.0911952391718718,1.5351740312081559,0.4572569694378374,0.1592764475414699,0.007229743791068201,0.013137547925584454,0.622756672106087,15.18502017724672,0.7584315610384471,0.8618045827210636,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.1335487028918343,0.5195848712407943,0.6968575462150884,0.3607590821527674,0.2868835590701426,0.22785615285535032,0.59385610832905,0.5554317304191955,0.013364225094278172,0.004413986407467812,0.03958019721405527,0.0005312769702486001,0.07948682111377514,0.15216447094601948,0.19579617850200876,0.08704051038205576,4.414285365525622,0.0011003249326201614,4.072971057325298,0.009131985899405283,0.0,0.622756672106087,0.4099878047154996,1.5266257060008617,8.037275533582278,7.275360933847107,0.11489404850705599,0.13869443028908357,1.8914101148693365,2.024743378790598,0.0,2.478813204158953,0.0,2.2362967238554416,0.7508923628514974,0.3622033371426618
0.2,0.8560585711139324,0.022757055879697695,0.08539216742021369,0.43780776981281216,9.76172085894065,0.497248580822282,0.09095716879353727,1.5348135878851907,0.45718089344364216,0.16303639670645603,0.007488456522923859,0.013229661950168796,0.6125029762555348,15.20776016518594,0.7618546603268509,0.8617286714010014,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.106008067537656,0.5268565963913231,0.710100584739007,0.36873896126356426,0.29307384575321976,0.23129190013359718,0.594714685591044,0.5558510115279793,0.013918134043240658,0.004444710120652319,0.040514544581554325,0.0005502107920054046,0.07936487029587602,0.15215369124353734,0.1952850413997245,0.08702640589181405,4.420895880019553,0.001982476016726409,4.074524036737219,0.009131652371842035,0.0,0.6125029762555348,0.40551854597507575,1.5014897959928182,8.037814448526081,7.279776016674823,0.11452356952145215,0.13833731327119744,1.8930807966705998,2.0210288514499632,0.0,2.4773629780841433,0.0,2.2320591092160855,0.7334513189544538,0.370017392506852
0.21,0.8716784606914577,0.023235291831146983,0.08678823595586967,0.4381989338802725,9.735701977347945,0.4951409747301963,0.09071896336901207,1.53444936140609,0.45710373821617145,0.16654777780376775,0.007750440405707054,0.013327031278245792,0.6023957067143242,15.230212149989725,0.7653190218027267,0.8616616273027969,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.0788249477906597,0.5339022406493602,0.7230572831435642,0.37655516845098475,0.2991426100643494,0.2348325441021229,0.5956580619238677,0.5562753809183913,0.014478227647640908,0.004477183306517809,0.041387122784236285,0.0005693785672008777,0.07924256645925087,0.15214279480711176,0.1947736143532689,0.0870121011869444,4.427422672002013,0.0028730967523506457,4.076082781343311,0.009131357775117581,0.0,0.6023957067143242,0.4010633432848956,1.4767128354394943,8.038353166818323,7.284127484531049,0.11415258444811635,0.1379799680831441,1.8947721900982981,2.0173245234811805,0.0,2.4759105167464037,0.0,2.227812324399405,0.7162619447444638,0.37728689122930026
0.22,0.8869589333706138,0.02370425609486693,0.08822575013607349,0.43859569306823876,9.709751657230424,0.49303888688146913,0.09048062033844874,1.5340813535071522,0.45702550226270444,0.1698185385726873,0.008015031134880852,0.013429692752411236,0.5924332635994893,15.25238032099177,0.76882367699727,0.8616035334111212,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.051996069242746,0.5407298303627321,0.7357324352309241,0.38420828284205255,0.30509016817982576,0.23847073089190143,0.5966885894380393,0.5567057077897338,0.01504302889066418,0.004511417688140546,0.04219990683531279,0.0005887315108330804,0.07911991632983262,0.15213178157438018,0.1942618918666494,0.0869975959854161,4.433866959312308,0.0037719239543698713,4.077646559468351,0.009131102484561428,0.0,0.5924332635994893,0.3966228092039241,1.4522909023877881,8.038889908128173,7.288416461311645,0.1137811330520559,0.13762239083804426,1.8964877768270643,2.0136300328858,0.0,2.4744558383055675,0.0,2.2235567657494824,0.6993432417605003,0.3840340723137063
0.23,0.9019056572753146,0.02416399058019237,0.08970214495630588,0.43899886338417954,9.683870083521132,0.49094249974571835,0.09024213757166608,1.5337095658094253,0.45694618415881183,0.17285658464120437,0.008281598957413875,0.01353766874740873,0.5826140568762876,15.274268800561861,0.7723676793044273,0.8615544701054905,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,2.0255181712338546,0.5473470088347042,0.7481307427098735,0.39169944275116403,0.31091726262707253,0.24219935061323142,0.5978078327343206,0.5571428720825454,0.015611140090255488,0.004547420128864075,0.042954861283339286,0.0006082234183025303,0.07899692628876798,0.15212065147831583,0.19374986936636704,0.08698289001777618,4.440229940323333,0.004678700540824754,4.079214666903735,0.00913088686274544,0.0,0.5826140568762876,0.3921975514299812,1.4282200990265315,8.039423103322513,7.292644047102273,0.11340925436843675,0.13726457829256372,1.8982310852731923,2.009945045739725,0.0,2.4729989633789238,0.0,2.219292822177896,0.6827115207502306,0.3902804163343638
0.24,0.9165241935917138,0.024614561756246513,0.09121493822431628,0.43940926349681586,9.6580574794962,0.4888519887566787,0.09000351335389563,1.533333999831912,0.45686578254470267,0.17566975975107416,0.008549547676831316,0.013650968050476253,0.5729365063076415,15.295881646792056,0.7759501034257528,0.8615145152244207,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,1.9993880060580493,0.5537610595499031,0.7602568185843266,0.399030186018251,0.3166249412727894,0.24601154430520192,0.5990166244141581,0.5575877555968795,0.016181240521748574,0.004585192928093935,0.043653935298141926,0.0006278105901504367,0.07887360239815044,0.15210940444761675,0.1932375431708139,0.08696798302647234,4.446512794722451,0.0055931753783884375,4.0807864262781735,0.009130711259717308,0.0,0.5729365063076415,0.3877881724038853,1.4044965515625523,8.039951382341647,7.2968113190750845,0.11303698674405246,0.13690652782575535,1.9000056553602318,2.006269255391757,0.0,2.471539915087777,0.0,2.2150208756514465,0.666380564724543,0.39604666012589407
0.25,0.930819999318496,0.025056054483747717,0.0927617318047583,0.4398277094196719,9.632314106518242,0.4867675225684375,0.08976474637599172,1.5329546570006438,0.4567842961227897,0.1782658328726293,0.008818313921900594,0.01376958647332436,0.5633990414212585,15.317222855307792,0.7795700449837293,0.8614837441103352,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,1.9736023383284789,0.5599789272423128,0.7721151894346925,0.406202345949259,0.3222144784708422,0.2499007080482576,0.6003151135986569,0.5580412361886168,0.016752084677461147,0.004624734027830277,0.04429905946884838,0.000647451775808761,0.07874995041845168,0.15209804040697045,0.1927249104692542,0.08695287476540176,4.452716684037975,0.006515103174680625,4.082361186487647,0.009130576013151351,0.0,0.5633990414212585,0.3833952689237068,1.3811164101400732,8.040473560815261,7.300919332200282,0.11266436785959705,0.13654823742458982,1.9018150155306612,2.002602381831223,0.0,2.470078719090707,0.0,2.210741301460479,0.650361800342146,0.40135282244927867
