Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
5.63,0.03374052197340956,7.679985550248426,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792732,0.03982615688570786,3.9550999225246772,0.03241122681532589,0.04490397747531665,4.7815724825297545,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.3154092228733,74.31540922287328,74.31540922287371,67.53782959753639,141.85323882041163,141.85323882041158,135.07565919507715,141.85332857937274,141.85323882041163,141.85323882041186,141.85323882041178,6.7775796253346785
5.64,0.033740521973409585,7.679985550248421,2.069619539522192,0.5111613338872482,16.52013438066735,3.897935824479274,0.03982615688570787,3.9550999225246772,0.032411226815325864,0.04490397747531667,4.781572319291415,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287323,74.31540922287331,74.3154092228737,67.53782959753634,141.85323882041166,141.85323882041163,135.07565919507707,141.85332717142728,141.85323882041172,141.8532388204118,141.85323882041178,6.77757962533468
5.65,0.0337405219734096,7.679985550248423,2.069619539522192,0.511161333887248,16.52013438066735,3.897935824479274,0.03982615688570806,3.9550999225246772,0.03241122681532599,0.04490397747531678,4.781572158613607,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287331,74.31540922287328,74.31540922287348,67.5378295975347,141.853238820412,141.8532388204119,135.07565919507707,141.85332578556662,141.85323882041203,141.85323882041186,141.85323882041178,6.777579625334677
5.66,0.03374052197340959,7.679985550248423,2.069619539522192,0.511161333887248,16.52013438066735,3.897935824479274,0.03982615688570794,3.9550999225246772,0.03241122681532592,0.04490397747531669,4.781572000456168,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287331,74.31540922287328,74.31540922287363,67.53782959753572,141.85323882041178,141.85323882041166,135.07565919507707,141.85332442144423,141.85323882041183,141.85323882041186,141.85323882041178,6.777579625334677
5.67,0.033740521973409585,7.679985550248422,2.0696195395221917,0.5111613338872479,16.52013438066735,3.897935824479274,0.03982615688570795,3.9550999225246772,0.032411226815325926,0.044903977475316714,4.781571844779562,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287333,74.31540922287327,74.31540922287363,67.53782959753563,141.8532388204118,141.85323882041175,135.07565919507707,141.85332307871923,141.8532388204119,141.85323882041186,141.85323882041178,6.7775796253346785
5.68,0.0337405219734096,7.679985550248423,2.0696195395221912,0.5111613338872479,16.52013438066735,3.897935824479274,0.03982615688570795,3.9550999225246772,0.03241122681532591,0.04490397747531673,4.781571691544877,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.3154092228732,74.31540922287328,74.31540922287361,67.53782959753563,141.8532388204118,141.85323882041178,135.07565919507707,141.85332175705594,141.85323882041178,141.85323882041186,141.85323882041178,6.777579625334677
5.69,0.0337405219734096,7.679985550248424,2.0696195395221917,0.511161333887248,16.520134380667354,3.8979358244792737,0.039826156885707995,3.9550999225246772,0.032411226815325954,0.044903977475316735,4.7815715407138075,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287323,74.31540922287328,74.3154092228731,67.53782959753939,141.85323882041192,141.85323882041186,135.07565919507715,141.85332045612404,141.85323882041195,141.85323882041186,141.85323882041178,6.777579625334754
5.7,0.03374052197340957,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792732,0.039826156885707974,3.9550999225246772,0.032411226815325954,0.044903977475316714,4.781571392248652,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.3154092228733,74.31540922287358,67.53782959753542,141.85323882041183,141.85323882041175,135.07565919507715,141.85331917559824,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334682
5.71,0.033740521973409585,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792732,0.03982615688570795,3.9550999225246772,0.032411226815325926,0.044903977475316714,4.7815712461123,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.3154092228733,74.3154092228733,74.3154092228736,67.53782959753563,141.8532388204118,141.85323882041175,135.07565919507715,141.85331791515858,141.85323882041183,141.85323882041186,141.85323882041178,6.777579625334682
5.72,0.033740521973409585,7.679985550248424,2.0696195395221926,0.5111613338872483,16.520134380667358,3.8979358244792732,0.03982615688570797,3.9550999225246772,0.03241122681532594,0.04490397747531672,4.781571102268221,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287321,74.31540922287331,74.3154092228736,67.5378295975355,141.85323882041183,141.85323882041175,135.07565919507715,141.85331667448997,141.85323882041186,141.8532388204118,141.85323882041178,6.777579625334682
5.73,0.0337405219734096,7.679985550248421,2.069619539522192,0.5111613338872482,16.520134380667354,3.8979358244792737,0.039826156885707904,3.9550999225246772,0.03241122681532588,0.044903977475316686,4.781570960680459,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287323,74.3154092228733,74.31540922287321,67.53782959754017,141.85323882041175,141.85323882041175,135.07565919507715,141.85331545328216,141.85323882041175,141.8532388204118,141.85323882041178,6.777579625334758
5.74,0.0337405219734096,7.679985550248424,2.069619539522192,0.511161333887248,16.520134380667358,3.8979358244792732,0.03982615688570806,3.955099922524677,0.03241122681532597,0.04490397747531678,4.781570821313623,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287331,74.31540922287328,74.31540922287351,67.5378295975347,141.85323882041203,141.8532388204119,135.07565919507715,141.85331425123007,141.85323882041197,141.8532388204118,141.85323882041178,6.777579625334682
5.75,0.03374052197340959,7.679985550248422,2.0696195395221926,0.5111613338872482,16.520134380667354,3.8979358244792737,0.03982615688570787,3.955099922524677,0.03241122681532588,0.04490397747531667,4.781570684132874,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.3154092228733,74.31540922287326,67.53782959754048,141.85323882041166,141.85323882041175,135.07565919507715,141.85331306803312,141.85323882041172,141.8532388204118,141.85323882041178,6.777579625334757
5.76,0.033740521973409605,7.67998555024842,2.069619539522192,0.511161333887248,16.52013438066735,3.897935824479274,0.03982615688570792,3.955099922524677,0.032411226815325885,0.04490397747531669,4.781570549103923,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694185,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.3059853612388026,4.014149316305469,0.9858506836945313,0.3207420700676164,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287331,74.31540922287328,74.31540922287272,67.53782959754427,141.85323882041178,141.85323882041195,135.07565919507715,141.85331190339556,141.85323882041183,141.8532388204118,141.85323882041178,6.777579625334831
5.7700000000000005,0.0337405219734096,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792732,0.03982615688570813,3.955099922524677,0.03241122681532604,0.044903977475316804,4.781570416193016,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.3154092228733,74.3154092228733,74.31540922287338,67.53782959753403,141.85323882041214,141.85323882041195,135.07565919507715,141.85331075702632,141.85323882041214,141.85323882041186,141.85323882041178,6.777579625334682
5.78,0.03374052197340959,7.679985550248424,2.069619539522193,0.5111613338872482,16.520134380667354,3.8979358244792737,0.03982615688570785,3.9550999225246772,0.03241122681532588,0.044903977475316645,4.781570285366932,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287336,74.3154092228733,74.31540922287328,67.53782959754065,141.85323882041158,141.85323882041166,135.07565919507715,141.8533096286388,141.8532388204117,141.85323882041186,141.85323882041178,6.777579625334754
5.79,0.033740521973409605,7.679985550248426,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792737,0.03982615688570802,3.9550999225246772,0.03241122681532596,0.04490397747531676,4.781570156592967,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287337,74.31540922287328,74.31540922287328,74.31540922287309,67.53782959753913,141.85323882041192,141.85323882041195,135.07565919507715,141.853308517951,141.85323882041186,141.85323882041186,141.85323882041178,6.7775796253347504
5.8,0.033740521973409585,7.679985550248425,2.069619539522193,0.5111613338872484,16.520134380667358,3.8979358244792737,0.03982615688570795,3.9550999225246772,0.03241122681532593,0.044903977475316714,4.7815700298389325,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287321,74.31540922287331,74.31540922287316,67.53782959753977,141.85323882041178,141.85323882041186,135.07565919507715,141.8533074246852,141.8532388204118,141.85323882041186,141.85323882041178,6.777579625334754
5.8100000000000005,0.033740521973409585,7.679985550248422,2.069619539522193,0.5111613338872483,16.520134380667358,3.897935824479274,0.03982615688570791,3.9550999225246772,0.032411226815325905,0.044903977475316686,4.781569905073143,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287328,74.31540922287331,74.31540922287365,67.53782959753597,141.85323882041166,141.8532388204117,135.07565919507707,141.85330634856822,141.85323882041183,141.85323882041186,141.85323882041178,6.7775796253346785
5.82,0.03374052197340961,7.679985550248421,2.069619539522192,0.5111613338872482,16.520134380667354,3.897935824479274,0.03982615688570797,3.9550999225246772,0.03241122681532591,0.04490397747531673,4.7815697822644125,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287323,74.3154092228733,74.3154092228736,67.5378295975355,141.85323882041186,141.85323882041178,135.07565919507707,141.85330528933102,141.85323882041186,141.85323882041186,141.85323882041178,6.77757962533468
5.83,0.0337405219734096,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885707974,3.9550999225246772,0.03241122681532592,0.044903977475316735,4.781569661382043,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.3154092228733,74.3154092228733,74.3154092228736,67.53782959753542,141.8532388204119,141.85323882041178,135.07565919507707,141.8533042467088,141.8532388204119,141.85323882041186,141.85323882041178,6.77757962533468
5.84,0.03374052197340959,7.679985550248424,2.0696195395221926,0.5111613338872483,16.520134380667358,3.8979358244792737,0.039826156885708,3.9550999225246772,0.03241122681532594,0.044903977475316756,4.781569542395816,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287321,74.31540922287331,74.31540922287311,67.53782959753934,141.8532388204119,141.85323882041195,135.07565919507715,141.85330322044095,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334754
5.8500000000000005,0.033740521973409585,7.679985550248427,2.069619539522193,0.5111613338872484,16.52013438066736,3.8979358244792732,0.03982615688570799,3.9550999225246772,0.03241122681532595,0.04490397747531672,4.7815694252759915,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694169,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780856,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287321,74.31540922287328,74.31540922287448,67.53782959752695,141.85323882041192,141.85323882041152,135.07565919507707,141.853302210271,141.8532388204118,141.85323882041186,141.85323882041178,6.777579625334528
