Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12
0.46,1.7940029903651802,118.59856338307316,0.005388073709748331,4.42009263367946e-05,1.3090667400936598e-06,23.992148151151817,0.007851848848178631,9.4,208.99890292653396,0.0010970734663271811,1.496805830353623e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.179292372252063,46.587746055597215,46.541634228419404,0.038394738429202935,3.8783894965873618,0.0318162700955446,0.0014326934655397906,5.4658510852522655e-05,0.7245013527726906,0.7003365090802226,0.012002604665201302,0.0012718153280437746
0.47000000000000003,1.793880613026632,118.59856783519851,0.005502039384502336,4.80110823954751e-05,1.4526875158361297e-06,23.99182682266293,0.008173177337068615,9.4,208.9988327023833,0.0011672976169656442,1.6280308903480655e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1792119272011565,46.584568087443394,46.541635975566955,0.040811341556491944,3.9603700900880887,0.03455839579181654,0.0015561928159010133,6.06552239987186e-05,0.7541507932276225,0.7289967842916827,0.012770896620055351,0.0013532247813959322
0.48,1.7937585612642517,118.5985719697815,0.00561575075260523,5.205478515554804e-05,1.6084097502491875e-06,23.991500013076482,0.00849998692351505,9.4,208.9987596660869,0.001240333913358024,1.7675594549628805e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1791316961685618,46.58139857404684,46.54163759810136,0.04332038781242579,4.042164515176962,0.03746854421972033,0.0016872621622038095,6.715721902995453e-05,0.784305982413982,0.7581459098235047,0.013569955041131742,0.00143789429907769
0.49,1.7936368341998867,118.59857578767891,0.005729198534376861,5.634056488516196e-05,1.7769522124763518e-06,23.99116777456983,0.008832225430167342,9.4,208.99868377209467,0.0013162279056103878,1.9157201787483196e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.179051678577023,46.57823749260317,46.541639096358836,0.04592300215273679,4.123766052871825,0.04055284652451363,0.0018261779977357315,7.419450728929511e-05,0.8149621058528074,0.7877792299217143,0.014400278272372218,0.0015258766864160104
0.5,1.7935154309577532,118.5985792897452,0.005842373339998788,6.0877034114400134e-05,1.959058425467183e-06,23.990830158901264,0.009169841098732796,9.4,208.99860497536918,0.0013950246310982745,2.0728469597757167e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1789718738508417,46.575084820369504,46.541640470674714,0.048620270433331836,4.205167906178507,0.043817492512599775,0.0019732194821568743,8.179813368527168e-05,0.8461143877322106,0.8178921261529573,0.015262359048156324,0.0016172241543396077
0.51,1.7933943506644299,118.59858247683252,0.0059552656722159595,6.56728847463691e-05,2.155496782112201e-06,23.99048721741404,0.009512782585957214,9.4,208.99852323138282,0.0014767686174498218,2.2392788983924086e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1788922814158718,46.57194053466431,46.54164172138339,0.05141323912717565,4.2863632020455205,0.04726872855770806,0.0021286683478610106,9.000018154095643e-05,0.8777580905365004,0.8484800170458758,0.016156684525938526,0.0017119883228372296
0.52,1.7932735924488503,118.59858534979075,0.006067865931931278,7.073688213677397e-05,2.3670607232859847e-06,23.990139001044394,0.009860998955599503,9.4,208.9984384961119,0.0015615038883634094,2.4153602156754126e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178812900699516,46.56880461286721,46.54164284881839,0.05430291504687843,4.367344995401573,0.05091285332535747,0.0022928087080756818,9.883378002793837e-05,0.9098885143056685,0.8795383573751914,0.017083736349896513,0.0018102202277019335
0.53,1.7931531554422984,118.59858790946747,0.0061801644208670245,7.607786225514048e-05,2.5945688458231382e-06,23.989785560325487,0.010214439674505211,9.4,208.99835072603375,0.0016492739665197726,2.6014402130171633e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1787337311307213,46.56567703241886,46.54164385331232,0.05729026506842159,4.448106271081041,0.05475621571570665,0.002465926964848319,0.00010833310867473017,0.942500996273089,0.9110626378114238,0.01804399068279136,0.001911970323907042
0.54,1.7930330387784017,118.59859015670796,0.006292151345585814,8.17047274473067e-05,2.8388650133572625e-06,23.989426945393067,0.010573054606929469,9.4,208.9982598781226,0.0017401218776672523,2.79787321451834e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1786547721399758,46.562557770820796,46.54164473519691,0.06037621586068941,4.528639946728192,0.058805211799933824,0.002648311671695041,0.00011853340199471648,0.9755909103416884,0.9430483844144901,0.019037918250662502,0.0020172884903420923
0.55,1.7929132415931226,118.59859209235522,0.00640381682277753,8.762644087878975e-05,3.1008184873362177e-06,23.98906320599286,0.010936794007140713,9.4,208.99816590984435,0.001834090155918858,3.0050184919823705e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178576023159302,46.55944680563516,46.54164549480296,0.06356165362228196,4.608938876612706,0.06306628080755916,0.0028402533534923878,0.000129470954956539,1.00915366640148,0.9754911579739782,0.020065984400780557,0.0021262240359536137
0.56,1.792793763024756,118.59859371724998,0.006515150881984672,9.385202368165304e-05,3.3813239838315344e-06,23.988694391484337,0.011305608515663078,9.4,208.99806877915384,0.0019312208464279802,3.2232402267931315e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178497483622256,46.556344114484666,46.541646132460414,0.06684742382022459,4.6889958536007,0.06754590305992259,0.003042044413998156,0.00014118312535610513,1.0431847099828437,1.0083865536740055,0.021128649130921183,0.002238825702847029
0.5700000000000001,1.7926746022139197,118.59859503223073,0.006626143470467039,0.00010039054987753716,3.6813017598799393e-06,23.98832055084735,0.011679449152648343,9.4,208.9979684444902,0.0020315555100860853,3.452907442650313e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178419152963921,46.55324967505239,46.54164664849831,0.07023433093832179,4.7688036126658355,0.07225059630345812,0.0032539789712905873,0.00015370833742167503,1.0776795216449475,1.0417302005020637,0.022226367140760483,0.0023551416717325973
0.58,1.7925557583035505,118.59859603813366,0.0067367844565141945,0.00010725114292551521,4.001697665331313e-06,23.98794173268661,0.012058267313386406,9.4,208.99786486477365,0.0021351352266556324,3.6943939606500104e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178341030620904,46.550163465081575,46.541647043244794,0.07372313822881328,4.848354833282656,0.07718691321275688,0.003476352745873309,0.00016708608397871062,1.1126336165614912,1.0755177608486393,0.023359587866150906,0.0024752195655573417
0.59,1.7924372304388958,118.59859673579271,0.006847063635017179,0.00011444296995335272,4.343483199247995e-06,23.98755798523906,0.01244201476093793,9.4,208.99775799940033,0.002242000599955221,3.948078324013461e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178263116031331,46.547085462375506,46.541647317027135,0.07731456747742774,4.9276421434462385,0.08236143722678832,0.0037094628736920117,0.00018135692880476094,1.14804254384091,1.1097449298501614,0.024528755535849694,0.0025991064555160887
0.6,1.7923190177675095,118.59859712603958,0.006956970729745422,0.00012197523940416164,4.7076555242033996e-06,23.987169356376857,0.012830643623139314,9.4,208.9976478082404,0.002352191759874358,4.214343768825881e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1781854086348449,46.54401564479735,46.54164747017172,0.0810092987668496,5.006658121319497,0.08778078084354436,0.003953607829854972,0.00019656250722648394,1.1839018862500201,1.1444074351219735,0.025734309193561563,0.0027268488633871457
0.61,1.7922011194392438,118.59859720970374,0.007066495399277698,0.0001298571949267748,5.095237495163251e-06,23.986775893615086,0.01322410638491111,9.4,208.99753425163257,0.0024657483677151116,4.493578145820496e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.178107907872599,46.54095399026994,46.54164750300404,0.08480797025920793,5.085395299510928,0.09345158121178357,0.004209087230600536,0.0002127455273255474,1.220207259504304,1.179501036072404,0.026976682756379447,0.002858492767724775
0.62,1.792083534606244,118.5985969876124,0.007175627240334335,0.00013809811196157935,5.5072776562137784e-06,23.986377644115976,0.013622355884019699,9.4,208.9974172903812,0.0025827096190762272,4.786173877748361e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1780306131872536,46.537900476775704,46.541647415848736,0.08871117797956848,5.163846167481111,0.09938049766307991,0.004476201722633064,0.00022994976980201889,1.2569543118768352,1.2150215235248818,0.028256305046338328,0.002994083607202689
0.63,1.7919662624229433,118.59859646059054,0.007284355791667357,0.0001467072937611865,5.944850231129028e-06,23.98597465469383,0.01402534530616259,9.4,208.9972968857531,0.0027031142471973723,5.092527909789189e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.177953524022973,46.534855082356444,46.54164720902955,0.0927194756096229,5.2420031743506135,0.1055742088375529,0.00475525285414009,0.0002482200875805152,1.2941387237447912,1.2509647192797406,0.029573599827003166,0.00313366628449097
0.64,1.7918493020460553,118.59859562946093,0.007392670538634837,0.0001556940667260496,6.409055097725503e-06,23.985566971820727,0.014433028179263967,9.4,208.99717299947346,0.002827000526810417,5.413041652098212e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1778766398254212,46.53181778511319,46.54164688286936,0.09683337429375936,5.319858732200136,0.11203940931706631,0.00504654292360479,0.0002676024047394111,1.3317562070630953,1.2873264756055982,0.030928985845604138,0.0032772851707207804
0.65,1.791732652634568,118.59859449504413,0.007500560917723842,0.00016506777580693174,6.901017748927597e-06,23.985154641632096,0.014845358367893895,9.4,208.9970455937224,0.0029544062778924063,5.748120923464712e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1777999600417568,46.52878856320604,46.54164643769017,0.10105334245543146,5.3974052193333195,0.11878280630703071,0.005350374830785239,0.0002881437148851731,1.3698025048494693,1.3241026747417908,0.03232287687409621,0.003424984109835109
0.66,1.7916163133497378,118.59859305815844,0.007608016320791629,0.00017483778021132638,7.421889239606613e-06,23.984737709931874,0.015262290068117735,9.4,208.99691463113118,0.0030853688691048265,6.0981758992497394e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1777234841206292,46.52576739485399,46.541645873813124,0.10537980562311701,5.474634983336343,0.12581111653743168,0.0056670519375457635,0.00030989207893268665,1.4082733907091811,1.3612892284391935,0.03375568174678672,0.0035768064225758438
0.67,1.7915002833550828,118.59859131962,0.0077150260992567745,0.00018501344917603232,7.972846119207736e-06,23.984316222197517,0.015683777802477417,9.4,208.99678007477917,0.003219925221120757,6.46362106063483e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1776472115121754,46.5227542583348,46.54164519155848,0.10981314626701785,5.551540344101136,0.13313106321195659,0.00599687793083257,0.000332896622292176,1.4471646683719601,1.3988820775128252,0.035227804396736236,0.0037327949103408715
0.68,1.7913845618163782,118.59858928024272,0.00782157956836641,0.00019560415767596508,8.555090350732547e-06,23.983890223585053,0.016109776414939755,9.4,208.99664188819034,0.003358111809954762,6.844875143499008e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1775711416680155,46.519749131984796,46.541644391245654,0.11435370364749518,5.628113596902983,0.14074937291174047,0.00634015668358259,0.00035720753148641663,1.4864721712258704,1.4368771913915312,0.03673964389218953,0.003892991859044357
0.6900000000000001,1.7912691479016485,118.59858694083835,0.007927666011532452,0.00020661928207638355,9.169849216276672e-06,23.983459758934174,0.016540241065819503,9.4,208.99650003533,0.0034999646702924903,7.242361086970889e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.177495274041248,46.51675199419874,46.5416434731932,0.1190017736757296,5.704347015527424,0.1486727724589149,0.006697192113798235,0.00038287605020657293,1.526191761848854,1.4752705676654299,0.03829159447300323,0.004057439042976678
0.7000000000000001,1.7911540407811628,118.5985843022164,0.008033274684691847,0.00021806819577481024,9.818375209023805e-06,23.98302487277326,0.016975127226734506,9.4,208.9963544806015,0.00364551939878181,7.656505982215606e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1774196080864479,46.5137628234297,46.54164243771878,0.1237576087868569,5.780232855414018,0.15690798577327203,0.007068288043288079,0.0004099544748025382,1.566319331543236,1.5140582316362428,0.03988404558665271,0.004226177728619777
0.71,1.791039239627428,118.59858136518423,0.008138394820667645,0.00022996026485652948,1.0501945911618063e-05,23.982585609324374,0.017414390675622136,9.4,208.996205188843,0.003794811157266021,8.087741021742042e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1773441432596596,46.51078159818882,46.54164128513926,0.12862141782586833,5.855763356800283,0.1654617307392422,0.007453748056847661,0.00043849614920451834,1.6068507998758836,1.5532362358731029,0.04151738192360529,0.004399248678395353
0.72,1.7909247436151832,118.59857813054703,0.00824301563333165,0.0002423048439614475,1.122186386715784e-05,23.982142012507957,0.017857987492040834,9.4,208.99605212532444,0.003947874675815498,8.536501451503611e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1772688790183967,46.507808297045244,46.541640015770575,0.13359336594510896,5.9309307477223925,0.17434071622549904,0.007853875368291189,0.00046855545953653513,1.6477821142446714,1.5928006597938176,0.04319198345048806,0.004576692154179391
0.73,1.7908105519213935,118.59857459910779,0.008347126322170023,0.0002551112717630775,1.1979456426163125e-05,23.981694125947932,0.01830587405206757,9.4,208.99589525574424,0.004104744256005671,9.003226518774539e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1771938148216345,46.504842898625895,46.541638629927874,0.13867357451810491,6.005727247305455,0.1835516388260373,0.008268972673910984,0.00050018782772673,1.6891092494076654,1.6327476092100983,0.04490822544595094,0.0047585479211022545
0.74,1.7906966637252433,118.59857077166735,0.008450716076983375,0.0002683888663306,1.277607557380719e-05,23.981241992976887,0.018758007023114545,9.4,208.99573454622603,0.004265453774228477,9.488359419048448e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.177118950129808,46.501885381615345,46.54163712792542,0.14386212106883145,6.080145069150145,0.1931011795177136,0.008699342002147004,0.0005334497042936308,1.7308282070048502,1.6730732158656065,0.04666647853689576,0.004944855251387589
0.75,1.790583078208131,118.59856664902439,0.008553774082077704,0.0002821469210111932,1.36130977590619e-05,23.980785656640624,0.019214343359376843,9.4,208.9955699633157,0.00443003668458143,9.992347249215846e-06,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1770442844048072,46.49893572475567,46.541635510076645,0.14915903921139986,6.154176424352353,0.20299600069270535,0.009145284580120006,0.0005683985612123188,1.7729350151380787,1.7137736370302938,0.048467108730084314,0.005135652927701561
0.76,1.7904697945536627,118.59856223197544,0.008656289520448448,0.0002963947003321121,1.4491923711969507e-05,23.98032515970266,0.019674840297339898,9.4,208.99540147397857,0.004598526021705749,1.0515640961201927e-05,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.176969817109974,46.495993906846245,46.54163377669412,0.15456431860391104,6.227813524517427,0.21324274320575054,0.009607100700804814,0.0006050928842848325,1.815425727956539,1.754845055100095,0.05031047744318918,0.005330979246443041
0.77,1.7903568119476476,118.59855752131486,0.008758251578122897,0.0003111414357578156,1.5413978244540514e-05,23.979860544648844,0.020139455351155612,9.4,208.99522904559657,0.004770954403698403,1.1058695314111314e-05,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1768955477100977,46.493059906743675,46.54163192808959,0.16007790491828436,6.301048584887901,0.2238480233176814,0.010085089585505228,0.0006435921648268959,1.858296425230102,1.7962836771849136,0.052196941536653024,0.005530872021119485
