CD274mRNA,IL13,IL13_Rec,JAK2,Rec,Rec_i,SHP1,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
8.125580612686363e-05,3.776,0.013105809295245241,23.950373024794356,1.7847789583305667,118.5979077731203,9.4,208.9797400910038,0.04962697520563457,0.020259908996566652,0.0020196839841727984,0.00017103203367325098,1.3
8.362896654340912e-05,3.776,0.013163596282610929,23.949743028990387,1.7846810820258816,118.5978883297502,9.4,208.97931707867392,0.050256971009606036,0.020682921326471333,0.0020725847226596536,0.00017693758099593648,1.31
8.605146498776518e-05,3.776,0.013220361736943203,23.94911093787867,1.784583465212581,118.59786863331412,9.4,208.9788889048631,0.050889062121323346,0.02111109513725383,0.002126327735978508,0.00018299099525986132,1.32
8.852390056805662e-05,3.776,0.013276101372326442,23.94847678413433,1.7844861071907587,118.5978486844949,9.4,208.97845555671842,0.051523215865665765,0.02154444328194478,0.0021809145943964075,0.00018919438733949748,1.33
9.104687386472008e-05,3.776,0.013330811106489376,23.947840600326288,1.7843890072623967,118.5978284839736,9.4,208.97801702169218,0.052159399673707835,0.021982978308179767,0.0022363466597379047,0.00019554986405605012,1.34
9.36209868951742e-05,3.776,0.013384487062471936,23.947202418918504,1.7842921647313594,118.5978080324294,9.4,208.97757328754088,0.05279758108149052,0.022426712459473332,0.002292625084395578,0.00020205952751849933,1.35
9.624684307863666e-05,3.776,0.013437125570201125,23.94656227227114,1.784195578903389,118.59778733053966,9.4,208.97712434232386,0.05343772772885204,0.022875657676480976,0.0023497508104346016,0.0002087254744643389,1.36
9.892504720108705e-05,3.776,0.013488723167975093,23.945920192641672,1.7840992490861003,118.59776637897991,9.4,208.97667017440207,0.054079807358318126,0.023329825598249736,0.0024077245687918573,0.00021554979560031894,1.37
0.00010165620538037389,3.776,0.013539276603854665,23.945276212185938,1.7840031745889755,118.59774517842386,9.4,208.97621077243684,0.05472378781405129,0.023789227563457842,0.002466546878570031,0.00022253457494349796,1.3800000000000001
0.0001044409250314648,3.776,0.013588782836961645,23.944630362959128,1.7839073547233595,118.59772372954342,9.4,208.97574612538864,0.05536963704085871,0.024253874611644015,0.0025262180464270738,0.00022968188916291213,1.3900000000000001
0.00010727981483183872,3.776,0.013637239038683238,23.94398267691673,1.7838117888024545,118.59770203300866,9.4,208.97527622251584,0.05601732308325843,0.024723777484426925,0.0025867381660613547,0.00023699380692216706,1.4000000000000001
0.00011017348468701874,3.776,0.01368464259378216,23.943333185915385,1.7837164761413153,118.59768008948785,9.4,208.97480105337354,0.056666814084603195,0.02519894662671532,0.0026481071177926565,0.00024447238822325874,1.41
0.00011312254569624509,3.776,0.013730991101411426,23.942681921713728,1.783621416056844,118.59765789964747,9.4,208.97432060781233,0.05731807828626184,0.025679392187909437,0.0027103245682396867,0.0002521196837519298,1.42
0.00011612761011828629,3.776,0.013776282376033903,23.942028915973133,1.7835266078677854,118.5976354641522,9.4,208.97383487597713,0.05797108402685735,0.02616512402309405,0.0027733899700937044,0.0002599377342248646,1.43
0.0001191892913373888,3.776,0.013820514448246163,23.941374200258426,1.7834320508947215,118.59761278366491,9.4,208.973343848306,0.05862579974156145,0.026656151694223827,0.002837302561988436,0.00026792856973902973,1.44
0.00012230820382936328,3.776,0.013863685565506078,23.940717806038542,1.7833377444600669,118.5975898588467,9.4,208.9728475155289,0.059282193961445094,0.02715248447130146,0.0029020613684665147,0.00027609420912345955,1.45
0.0001254849631278072,3.776,0.013905794192763813,23.940059764687103,1.7832436878880642,118.59756669035689,9.4,208.97234586866665,0.059940235312884255,0.027654131333549013,0.0029676652000424635,0.0002844366592937914,1.46
0.00012872018579046277,3.776,0.013946839012996095,23.939400107482967,1.7831498805047783,118.59754327885298,9.4,208.97183889902962,0.06059989251702064,0.028161100970573037,0.0030341126533620514,0.000292957914609849,1.47
0.00013201448936570967,3.776,0.013986818927643639,23.938738865610713,1.783056321638092,118.59751962499077,9.4,208.97132659821668,0.06126113438927662,0.02867340178352397,0.0031014021114578105,0.0003016599562365745,1.48
0.00013536849235919185,3.776,0.01402573305695161,23.938076070161067,1.7829630106177008,118.59749572942422,9.4,208.97080895811393,0.06192392983892394,0.029191041886250244,0.0031695317441005474,0.00031054475150860475,1.49
0.00013878281420057784,3.776,0.014063580740213008,23.937411752131286,1.7828699467751083,118.59747159280558,9.4,208.97028597089374,0.06258824786870545,0.029714029106447642,0.0032384995082466238,0.0003196142532987877,1.5
0.00014225807521045403,3.776,0.014100361535914983,23.936745942425482,1.7827771294436214,118.5974472157853,9.4,208.96975762901337,0.06325405757450951,0.03024237098680432,0.0033083031485806975,0.00032887039939093085,1.51
0.0001457948965673506,3.776,0.014136075221788195,23.936078671854894,1.7826845579583448,118.59742259901208,9.4,208.96922392521404,0.06392132814509612,0.030776074786142044,0.003378940198153526,0.0003383151118570729,1.52
0.00014939390027489928,3.776,0.014170721794759318,23.935409971138117,1.7825922316561769,118.5973977431329,9.4,208.96868485251963,0.06459002886187441,0.031315147480554015,0.003450407979114387,0.0003479502964395665,1.53
0.00015305570912912316,3.776,0.014204301470806901,23.93473987090126,1.7825001498758046,118.59737264879298,9.4,208.96814040423564,0.06526012909873075,0.03185959576453982,0.0035227036035376173,0.00035777784193825695,1.54
0.00015678094668585766,3.776,0.014236814684720827,23.934068401678086,1.7824083119576986,118.5973473166358,9.4,208.96759057394803,0.06593159832190668,0.032409426052137896,0.003595823974342729,0.0003677996196030399,1.55
0.0001605702372283028,3.776,0.014268262089765676,23.933395593910067,1.7823167172441081,118.5973217473031,9.4,208.9670353555221,0.06660440608992615,0.03296464447805601,0.0036697657863074863,0.0003780174825320763,1.56
0.00016442420573470646,3.776,0.014298644557248361,23.93272147794642,1.7822253650790567,118.59729594143488,9.4,208.96647474310137,0.06727852205357139,0.033525256898800156,0.003744525527173265,0.00038843326507594127,1.57
0.0001683434778461783,3.776,0.0143279631759905,23.932046084044085,1.7821342548083374,118.59726989966943,9.4,208.96590873110637,0.06795391595590634,0.03409126889380226,0.003820099478841964,0.00039904878224798,1.58
0.00017232867983463446,3.776,0.014356219251705975,23.931369442367647,1.7820433857795077,118.59724362264332,9.4,208.9653373142336,0.0686305576323475,0.03466268576654726,0.0038964837186636855,0.0004098658291411382,1.59
0.000176380438570873,3.776,0.014383414306284262,23.930691582989212,1.781952757341885,118.59721711099138,9.4,208.96476048745444,0.06930841701078087,0.03523951254569979,0.00397367412081433,0.0004208861803515342,1.6
0.00018049938149277965,3.776,0.014409550076980126,23.930012535888267,1.7818623688465414,118.59719036534676,9.4,208.96417824601392,0.06998746411172463,0.035821753986231025,0.004051666357762217,0.00043211158940903227,1.61
0.0001846861365736646,3.776,0.01443462851551036,23.929332330951453,1.7817722196462995,118.59716338634088,9.4,208.9635905854296,0.0706676690485365,0.03640941457054601,0.004130455901822766,0.0004435437882150758,1.62
0.00018894133229072977,3.776,0.014458651787058296,23.928650997972326,1.7816823090957277,118.59713617460346,9.4,208.96299750149055,0.07134900202766524,0.037002498509611896,0.004210038026800221,0.00045518448648803234,1.6300000000000001
0.00019326559759366693,3.776,0.014481622269186862,23.927968566651046,1.7815926365511348,118.59710873076253,9.4,208.96239899025608,0.07203143334894538,0.03760100974408751,0.0042904078097153716,0.0004670353712162997,1.6400000000000001
0.0001976595618733871,3.776,0.014503542550661044,23.927285066594056,1.7815032013705663,118.59708105544442,9.4,208.9617950480547,0.07271493340593418,0.03820495194545453,0.0043715601326181205,0.00047909810611941676,1.6500000000000001
0.00020212385493088093,3.776,0.014524415430180654,23.9266005273137,1.781414002913799,118.59705314927376,9.4,208.961185671483,0.07339947268629049,0.038814328517150734,0.004453489684483757,0.000491374331117418,1.6600000000000001
0.0002066591069462107,3.776,0.014544243915024334,23.925914978227798,1.7813250405423364,118.59702501287353,9.4,208.96057085740446,0.074085021772194,0.03942914259570566,0.004536190963191681,0.0005038656618086669,1.67
0.0002112659484476344,3.776,0.014563031219605845,23.925228448659187,1.7812363136194045,118.59699664686498,9.4,208.95995060294828,0.07477155134080476,0.04004939705187907,0.004619658277585332,0.0005165736889563975,1.68
0.0002159450102808613,3.776,0.014580780763943665,23.92454096783523,1.7811478215099465,118.59696805186772,9.4,208.95932490550837,0.07545903216476145,0.04067509449180244,0.004703885749611964,0.0005294999779841859,1.69
0.0002206969235784407,3.776,0.014597496172045052,23.923852564887273,1.7810595635806186,118.59693922849968,9.4,208.95869376274206,0.07614743511271796,0.04130623725812397,0.004788867316540927,0.0005426460684805757,1.7
0.0002255223197292834,3.776,0.014613181270205713,23.923163268850075,1.7809715391997853,118.59691017737713,9.4,208.95805717256903,0.0768367311499173,0.041942827431157355,0.004874596733259003,0.0005560134737130651,1.71
0.00023042183034831639,3.776,0.014627840085226317,23.92247310866119,1.780883747737515,118.59688089911465,9.4,208.95741513317014,0.07752689133880188,0.04258486683003468,0.004961067574641349,0.0005696036801516679,1.72
0.00023539608724627191,3.776,0.014641476842547114,23.921782113160333,1.7807961885655748,118.59685139432521,9.4,208.9567676429863,0.0782178868396592,0.04323235701386375,0.005048273237996515,0.0005834181470022478,1.73
0.00024044572239961042,3.776,0.014654095964301995,23.92109031108869,1.7807088610574264,118.59682166362009,9.4,208.95611470071728,0.07890968891130241,0.04388529928289011,0.005136206945583994,0.0005974583057498246,1.74
0.0002455713679205789,3.776,0.01466570206729334,23.92039773108821,1.7806217645882216,118.59679170760892,9.4,208.95545630532052,0.07960226891178426,0.04454369467966413,0.0052248617472026885,0.0006117255597120409,1.75
0.00025077365602740474,3.776,0.014676299960889101,23.91970440170085,1.7805348985347973,118.5967615268997,9.4,208.95479245600998,0.08029559829914401,0.04520754399021343,0.0053142305228486625,0.0006262212836029745,1.76
0.0002560532190146256,3.776,0.014685894644843548,23.91901035136781,1.7804482622756714,118.59673112209879,9.4,208.954123152255,0.08098964863218615,0.045876847745220835,0.00540430598544048,0.0006409468231074753,1.77
0.00026141068922355665,3.776,0.014694491307043214,23.918315608428706,1.7803618551910383,118.5967004938109,9.4,208.953448393779,0.08168439157128995,0.04655160622120832,0.005495080683610424,0.0006559034944661978,1.78
0.0002668466990128949,3.776,0.014702095321179573,23.917620201120748,1.7802756766627637,118.59666964263913,9.4,208.9527681805585,0.08237979887924908,0.04723181944172695,0.005586547004559821,0.0006710925840714952,1.79
0.00027236188072946206,3.776,0.014708712244350039,23.916924157577856,1.7801897260743806,118.59663856918493,9.4,208.95208251282168,0.08307584242214008,0.047917487178553375,0.005678697176976682,0.0006865153480743344,1.8
0.0002779568666790867,3.776,0.014714347814588951,23.916227505829777,1.7801040028110853,118.59660727404817,9.4,208.95139139104734,0.0837724941702191,0.04860860895289283,0.005771523274013827,0.0007021730120023846,1.81
0.0002836322890976259,3.776,0.014719007948330155,23.91553027380115,1.7800185062597318,118.59657575782704,9.4,208.95069481596366,0.08446972619884553,0.04930518403658911,0.005865017216325622,0.0007180667703894254,1.82
0.0002893887801221279,3.776,0.014722698737802962,23.914832489310562,1.779933235808828,118.59654402111816,9.4,208.94999278854692,0.0851675106894319,0.050007211453341596,0.005959170775161445,0.0007341977864162142,1.83
0.0002952269717621358,3.776,0.014725426448363175,23.914134180069574,1.7798481908485315,118.59651206451655,9.4,208.94928531002034,0.08586581993041885,0.05071468997992964,0.006053975575513945,0.0007505671915629447,1.84
0.0003011474958711345,3.776,0.01472719751576099,23.91343537368172,1.7797633707706444,118.59647988861558,9.4,208.94857238185284,0.08656462631827436,0.051427618147444495,0.006149423099320136,0.0007671760852734231,1.85
0.0003071509841181398,3.776,0.014728018543347583,23.912736097641474,1.7796787749686094,118.59644749400705,9.4,208.94785400575776,0.08726390235851614,0.052145994242528956,0.0062455046887133535,0.0007840255346310804,1.86
0.00031323806795943243,3.776,0.01472789629922222,23.912036379333234,1.779594402837505,118.59641488128116,9.4,208.94713018369168,0.0879636206667563,0.052869816308624966,0.006342211549324062,0.0008011165740469331,1.87
0.00031940937861043715,3.776,0.014726837713321781,23.911336246030224,1.779510253774042,118.59638205102652,9.4,208.94640091785308,0.08866375396976728,0.05359908214722933,0.006439534753627482,0.0008184502049595968,1.8800000000000001
0.00032566554701774734,3.776,0.01472484987445458,23.91063572489342,1.7794263271765576,118.59634900383014,9.4,208.94566621068117,0.08936427510656801,0.054333789319157756,0.006537465244335982,0.0008360273955474512,1.8900000000000001
0.0003320072038312974,3.776,0.014721940027280426,23.90993484297046,1.7793426224450122,118.59631574027746,9.4,208.9449260648545,0.0900651570295294,0.055073935145817286,0.006635993837834171,0.0008538490804530464,1.9000000000000001
0.0003384349793766823,3.776,0.01471811556923889,23.909233627194492,1.7792591389809849,118.59628226095235,9.4,208.94418048328984,0.09076637280549814,0.05581951671048741,0.006735111227654587,0.0008719161605198361,1.9100000000000001
0.0003449495036276271,3.776,0.014713384047427744,23.908532104383053,1.7791758761876684,118.59624856643707,9.4,208.94342946914074,0.09146789561693781,0.05657053085960994,0.006834807987991888,0.0008902295025413103,1.92
0.00035155140617860596,3.776,0.01470775315543356,23.907830301236903,1.7790928334698652,118.59621465731234,9.4,208.94267302579627,0.09216969876308642,0.057326974204087805,0.006935074577253416,0.000908789939022604,1.93
0.00035824131621761175,3.776,0.014701230730116541,23.90712824433886,1.7790100102339836,118.59618053415731,9.4,208.94191115687977,0.09287175566112915,0.05808884312059281,0.007035901341643983,0.0009275982679546345,1.94
0.00036501986249907895,3.776,0.014693824748351562,23.906425960152603,1.7789274058880327,118.59614619754956,9.4,208.9411438662475,0.09357403984738567,0.058856133752882615,0.007137278518782757,0.000946655252600831,1.95
0.0003718876733169589,3.776,0.014685543323727526,23.905723475021478,1.7788450198416181,118.5961116480651,9.4,208.94037115798727,0.09427652497851069,0.05962884201312702,0.007239196241350079,0.0009659616212965005,1.96
0.00037884537647794967,3.776,0.014676394703207085,23.905020815167283,1.7787628515059384,118.59607688627842,9.4,208.93959303641716,0.09497918483270708,0.060406963583243566,0.0073416445407620354,0.0009855180672608695,1.97
0.00038589359927488135,3.776,0.014666387263748816,23.904318006689042,1.7786809002937796,118.59604191276244,9.4,208.93880950608417,0.0956819933109504,0.06119049391624262,0.007444613350870625,0.0010053252484218387,1.98
0.0003930329684602576,3.776,0.014655529508893953,23.903615075561767,1.7785991656195121,118.59600672808854,9.4,208.93802057176285,0.09638492443822386,0.06197942823758204,0.00754809251168734,0.0010253837872534724,1.99
0.0004002641102199548,3.776,0.01464383006531978,23.902912047635226,1.778517646899086,118.59597133282654,9.4,208.93722623845392,0.09708795236476293,0.06277376154653144,0.007652071773127982,0.0010456942706262462,2.0
0.0004075876501470806,3.776,0.014631297679361848,23.902208948632683,1.7784363435500263,118.59593572754474,9.4,208.9364265113829,0.09779105136730842,0.06357348861754626,0.007756540798776481,0.0010662572496700621,2.0100000000000002
0.0004150042132159905,3.776,0.014617941213506949,23.901505804149625,1.7783552549914292,118.59589991280991,9.4,208.93562139599882,0.09849419585036712,0.0643786040016514,0.007861489169665725,0.0010870732396500342,2.02
0.0004225144237564689,3.776,0.014603769642859204,23.90080263965251,1.7782743806439578,118.5958638891873,9.4,208.93481089797265,0.09919736034747931,0.06518910202783494,0.007966906388073023,0.0011081427198550537,2.0300000000000002
