Time,A,R,E,G,A_im,v_max,k,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
0.62,2.8169740098443747,286.97898279803366,1357.9095624812455,4857228.25958831,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,11067.885704604778,1.1067885704604778,2715819.124962491,563.394801968875,61.20313512366104,2816.974009844375,0.7042435024610937,71.74474569950841,339.4773906203114,24286141.297941547,0.7042435024610937,0.00242523700774091
0.63,2.8137197244222287,292.50265003181124,1382.6376790739914,4646967.066299124,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,10629.517326783438,1.0629517326783438,2765275.358147983,562.7439448844458,62.24567854943778,2813.719724422229,0.7034299311055572,73.12566250795281,345.65941976849786,23234835.33149562,0.7034299311055572,0.0024690614275208384
0.64,2.810053622031884,298.0159416508155,1407.2694751608522,4447445.828977809,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,10210.409692466252,1.0210409692466251,2814538.950321704,562.0107244063769,63.272042973610574,2810.053622031884,0.702513405507971,74.50398541270387,351.81736879021304,22237229.144889046,0.702513405507971,0.00251232232877735
0.65,2.8059966422111287,303.5179196668445,1431.8011836549933,4258138.481874042,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9809.90732684405,0.9809907326844051,2863602.3673099866,561.1993284422257,64.2820690183973,2805.996642211129,0.7014991605527822,75.87947991671112,357.95029591374833,21290692.40937021,0.7014991605527822,0.002555010790308218
0.66,2.8015689903757517,309.0076879724597,1456.229252578202,4078545.225947914,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9427.364421757204,0.9427364421757205,2912458.505156404,560.3137980751503,65.27562747041839,2801.5689903757516,0.7003922475939379,77.25192199311492,364.0573131445505,20392726.12973957,0.7003922475939379,0.002597119069234048
0.67,2.7967901137622855,314.4843911355573,1480.5503359268073,3908189.9487754363,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,9062.143322955822,0.9062143322955823,2961100.6718536145,559.3580227524571,66.25261667916041,2796.7901137622853,0.6991975284405714,78.62109778388933,370.1375839817018,19540949.74387718,0.6991975284405714,0.0026386405081814356
0.68,2.791678733138149,319.9472130234582,1504.7612861703979,3746619.670167727,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8713.616998520054,0.8713616998520055,3009522.572340796,558.3357466276298,67.21296129682412,2791.678733138149,0.6979196832845372,79.98680325586454,376.19032154259946,18733098.350838635,0.6979196832845372,0.0026795694909732275
0.69,2.786252844400475,325.39537595732463,1528.8591489752446,3593403.32931049,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8381.169850397522,0.8381169850397523,3057718.297950489,557.250568880095,68.15661044031944,2786.252844400475,0.6965632111001188,81.34884398933116,382.21478724381114,17967016.64655245,0.6965632111001188,0.002719901375447573
0.7,2.780529760594095,330.8281388837732,1552.841153007749,3448131.1927333744,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,8064.199616960064,0.8064199616960065,3105682.306015498,556.105952118819,69.08353663061271,2780.529760594095,0.6951324401485237,82.7070347209433,388.21028825193724,17240655.96366687,0.6951324401485237,0.0027596324574248633
0.71,2.7745261377382446,336.2447960718044,1576.7047026378607,3310414.1460111425,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7762.1188069940135,0.7762118806994014,3153409.4052757216,554.9052275476489,69.99373454341682,2774.5261377382444,0.6936315344345612,84.0611990179511,394.1761756594652,16552070.730055712,0.6936315344345612,0.0027987599261390613
0.72,2.7682579489805788,341.6446763480646,1600.4473719435146,3179881.447596368,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7474.35252072213,0.7474352520722131,3200894.743887029,553.6515897961158,70.88721854892339,2768.257948980579,0.6920644872451447,85.41116908701615,400.11184298587864,15899407.23798184,0.6920644872451447,0.002837281773082281
0.73,2.7617404921406203,347.02714199070084,1624.0668979326645,3056179.4794166405,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,7200.338182572818,0.7200338182572819,3248133.795865329,552.3480984281241,71.76402102345355,2761.7404921406205,0.6904351230351551,86.75678549767521,406.0167244831661,15280897.397083202,0.6904351230351551,0.002875196729722653
0.74,2.7549884684780075,352.39158692359376,1647.5611722869432,2938972.6556955986,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6939.529868689755,0.6939529868689756,3295122.3445738866,550.9976936956015,72.62419249220218,2754.9884684780077,0.6887471171195019,88.09789673089844,411.8902930717358,14694863.278477993,0.6887471171195019,0.002912504275089499
0.75,2.748015977748995,357.7374357951169,1670.9282353025594,2827941.9050320387,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6691.397116406184,0.6691397116406185,3341856.4706051187,549.603195549799,73.46779981253385,2748.0159777489953,0.6870039944372488,89.43435894877922,417.73205882563985,14139709.525160193,0.6870039944372488,0.0029492045682118096
0.76,2.7408364991477496,363.0641432747742,1694.1662707385417,2722783.1324031483,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6455.423468364239,0.645542346836424,3388332.541477083,548.16729982955,74.29492400744357,2740.8364991477497,0.6852091247869374,90.76603581869355,423.5415676846354,13613915.662015742,0.6852091247869374,0.002985298366257927
0.77,2.7334629463335594,368.3711925305568,1717.27359839219,2623207.2257709196,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6231.108298180342,0.6231108298180342,3434547.19678438,546.6925892667118,75.1056599987512,2733.4629463335596,0.6833657365833898,92.0927981326392,429.3183995980475,13116036.128854599,0.6833657365833898,0.003020787015836948
0.78,2.725907683494265,373.65809417895804,1740.2486681771197,2528939.312811483,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,6017.966824324136,0.6017966824324136,3480497.3363542394,545.181536698853,75.90011545239476,2725.9076834942653,0.6814769208735663,93.41452354473951,435.06216704427993,12644696.564057415,0.6814769208735663,0.0030556724097667363
0.79,2.718182534058374,378.9243854032337,1763.0900548318166,2439717.8420782243,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5815.52957966282,0.581552957966282,3526180.109663633,543.6365068116748,76.67840948825385,2718.182534058374,0.6795456335145935,94.73109635080843,440.77251370795415,12198589.210391121,0.6795456335145935,0.0030899569383956217
0.8,2.7102987963828586,384.16962899963056,1785.7964525329994,2355293.869993525,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5623.342206430195,0.5623342206430195,3571592.905065999,542.0597592765718,77.44067161415947,2710.2987963828587,0.6775746990957147,96.04240724990764,446.44911313324985,11776469.349967625,0.6775746990957147,0.003123643449253644
0.81,2.70226727138609,389.3934122326012,1808.3666690469609,2275430.728149587,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5440.965996011151,0.5440965996011151,3616733.3380939215,540.453454277218,78.18704103089733,2702.26727138609,0.6755668178465225,97.3483530581503,452.0916672617402,11377153.640747935,0.6755668178465225,0.0031567352207085304
0.82,2.694098277102294,394.59534593951406,1830.7996207045746,2199903.33525668,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5267.977512160517,0.5267977512160517,3661599.2414091495,538.8196554204587,78.91766566175565,2694.098277102294,0.6735245692755735,98.64883648487852,457.69990517614366,10999516.6762834,0.6735245692755735,0.0031892359249446854
0.83,2.685801661445443,399.7750635136196,1853.094326725821,2128497.382337229,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,5103.9678132426625,0.5103967813242662,3706188.653451642,537.1603322890886,79.63270114456536,2685.801661445443,0.6714504153613607,99.9437658784049,463.27358168145525,10642486.911686145,0.6714504153613607,0.003221149589368011
0.84,2.677386825084353,404.93222006205986,1875.249904906398,2061009.044062627,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4948.542781600383,0.49485427816003835,3750499.809812796,535.4773650168706,80.33231022619321,2677.386825084353,0.6693467062710883,101.23305501551496,468.8124762265995,10305045.220313136,0.6693467062710883,0.003252480573138951
0.85,2.6688627391737274,410.06649151265236,1897.2655668856657,1997244.4716199772,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4801.322867960028,0.4801322867960028,3794531.1337713315,533.7725478347455,81.01666204445556,2668.8627391737273,0.6672156847934319,102.51662287816309,474.31639172141644,9986222.358099885,0.6672156847934319,0.0032832335393454524
0.86,2.6602379568276304,415.17757384082086,1919.1406138035195,1937019.2391568404,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4661.942645951042,0.4661942645951043,3838281.227607039,532.047591365526,81.6859312852736,2660.2379568276306,0.6650594892069076,103.79439346020521,479.7851534508799,9685096.195784202,0.6650594892069076,0.003313413422264874
0.87,2.65152062632778,420.2651823113645,1940.8744321621048,1880157.8641803819,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4530.050460482743,0.4530050460482743,3881748.8643242097,530.304125265556,82.34029743984061,2651.52062632778,0.662880156581945,105.06629557784113,485.2186080405262,9400789.32090191,0.662880156581945,0.003343025398277964
0.88,2.642718514755927,425.32905057629904,1962.4664894713053,1826493.4794315365,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4405.308358736493,0.4405308358736493,3924932.978942611,528.5437029511854,82.97994442102218,2642.718514755927,0.6606796286889818,106.33226264407476,490.6166223678263,9132467.397157682,0.6606796286889818,0.0033720748704646366
0.89,2.633839020223266,430.3689299648731,1983.9163303950688,1775867.3827498734,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4287.391676178702,0.4287391676178703,3967832.6607901375,526.7678040446532,83.60505990164297,2633.8390202232663,0.6584597550558166,107.59223249121827,495.9790825987672,8879336.913749367,0.6584597550558166,0.0034005674424996504
0.9,2.624889183866254,435.3845886661866,2005.2235722045505,1728128.4292291855,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4175.988194685727,0.41759881946857264,4010447.144409101,524.9778367732507,84.21583465461403,2624.889183866254,0.6562222959665635,108.84614716654664,501.3058930511376,8640642.146145927,0.6562222959665635,0.003428508892835794
0.91,2.615875707926685,440.37581113052676,2026.387902075322,1683132.9277400973,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4070.798422024215,0.40707984220242155,4052775.804150644,523.175141585337,84.81246220600565,2615.8757079266848,0.6539689269816712,110.09395278263169,506.5969755188305,8415664.638700487,0.6539689269816712,0.0034559051600845645
0.92,2.6068049698378295,445.34239739033717,2047.4090736147966,1640744.2901238827,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3971.5352496325017,0.39715352496325024,4094818.1472295932,521.360993967566,85.3951383742419,2606.8049698378295,0.6517012424594574,111.33559934758429,511.85226840369916,8203721.4506194135,0.6517012424594574,0.0034827623243898743
0.93,2.5976830359368255,450.28416240830575,2068.286903559123,1600832.703145464,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3877.92361887573,0.38779236188757304,4136573.807118246,519.5366071873651,85.96406084521342,2597.6830359368255,0.6494207589842064,112.57104060207644,517.0717258897807,8004163.51572732,0.6494207589842064,0.0035090865901172344
0.94,2.588515671968104,455.2009353556783,2089.0212677445356,1563274.5784469345,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3789.6996244599727,0.3789699624459973,4178042.535489071,517.7031343936208,86.51942865010251,2588.515671968104,0.647128917992026,113.80023383891958,522.2553169361339,7816372.892234672,0.647128917992026,0.003534884265188139
0.95,2.579308353489774,460.09255892674935,2109.6120973305356,1527952.048106322,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3706.609683128468,0.37066096831284684,4219224.1946610715,515.8616706979548,87.06144168428372,2579.308353489774,0.6448270883724435,115.02313973168734,527.4030243326339,7639760.24053161,0.6448270883724435,0.003560161741854752
0.96,2.570066284733995,464.9588889763359,2130.0593779062647,1494753.229820006,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3628.411479002904,0.3628411479002904,4260118.7558125295,514.013256946799,87.59030066621372,2570.066284733995,0.6425165711834987,116.23972224408398,532.5148444765662,7473766.14910003,0.6425165711834987,0.0035849254930363727
0.97,2.560794408105017,469.7997938826654,2150.3631459975445,1463571.753195283,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3554.873144576319,0.35548731445763193,4300726.291995089,512.1588816210034,88.10620671465,2560.794408105017,0.6401986020262542,117.44994847066636,537.5907864993861,7317858.765976415,0.6401986020262542,0.0036091820553108577
0.98,2.5514974156422263,474.6151540114403,2170.5234864261774,1434306.5037934498,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3485.7729239716323,0.3485772923971633,4341046.972852355,510.2994831284453,88.60936105931434,2551.4974156422263,0.6378743539105566,118.65378850286008,542.6308716065444,7171532.518967249,0.6378743539105566,0.003632938016654482
0.99,2.5421797568977533,479.40486103023426,2190.540528283589,1406861.076914046,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3420.8981239126942,0.3420898123912694,4381081.056567178,508.43595137955066,89.09996460266642,2542.179756897753,0.6355449392244383,119.85121525755856,547.6351320708973,7034305.38457023,0.6355449392244383,0.0036561999992083265
1.0,2.532845652157085,484.16881756358686,2210.414443830363,1381143.8094033005,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3360.045405291601,0.3360045405291602,4420828.887660726,506.56913043141697,89.57821781633528,2532.8456521570847,0.6332114130392712,121.04220439089671,552.6036109575907,6905719.047016502,0.6332114130392712,0.003678974653427903
1.01,2.5234991029686205,488.90693674825883,2230.145446447806,1357067.6085977477,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3303.0205767885377,0.33030205767885384,4460290.892895612,504.6998205937241,90.04432053760948,2523.4991029686203,0.6308747757421551,122.22673418706471,557.5363616119515,6785338.042988739,0.6308747757421551,0.003701268648958102
1.02,2.514143901207303,493.6191417558252,2249.7337882322754,1334549.6974818008,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3249.638170945295,0.3249638170945295,4499467.576464551,502.82878024146055,90.49847172838683,2514.143901207303,0.6285359753018257,123.4047854389563,562.4334470580689,6672748.487409004,0.6285359753018257,0.003723088664293773
1.03,2.5047836387328513,498.3053652930163,2269.1797574203897,1313511.3300069664,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3199.720931100205,0.3199720931100205,4538359.51484078,500.95672774657027,90.94086927568597,2504.783638732851,0.6261959096832128,124.57634132325407,567.2949393550974,6567556.650034832,0.6261959096832128,0.0037444413782362317
1.04,2.4954217170669906,502.96554903040345,2288.483675227518,1293877.3951762281,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3153.0990170814875,0.31530990170814877,4576967.350455035,499.08434341339813,91.37170979705647,2495.4217170669904,0.6238554292667476,125.74138725760086,572.1209188068794,6469386.975881141,0.6238554292667476,0.0037653334619609734
1.05,2.486061354703665,507.59964347026147,2307.6458959872552,1275576.5933355615,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3109.6105545826076,0.31096105545826075,4615291.79197451,497.212270940733,91.79118851767086,2486.061354703665,0.6215153386759162,126.89991086756537,576.9114739968138,6377882.966677807,0.6215153386759162,0.0037857715718783267
1.06,2.476705595639936,512.207607485501,2326.6668047461653,1258541.1570223277,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3069.101091774609,0.3069101091774609,4653333.609492331,495.3411191279872,92.19949911207229,2476.705595639936,0.619176398909984,128.05190187137524,581.6667011865413,6292705.785111638,0.619176398909984,0.0038057623427660524
