Time,Phser,Thr,Cystathionine,Hser,Phi,Cys,AdoMet,CGS,TS,compartment,v1,vCys,vThr
9.7,9.360413538891084,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012850639106749058,0.05625859490969556
9.71,9.369722104005763,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0128631706835041,0.056314541881675104
9.72,9.379029984361996,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012875700855498514,0.056370484738072796
9.73,9.38833718001499,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0128882296229411,0.05642642347922045
9.74,9.39764369101993,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012900756986040604,0.05648235810544975
9.75,9.406949517432016,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012913282945005744,0.056538288617092466
9.76,9.416254659306427,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012925807500045178,0.05659421501448021
9.77,9.425559116698345,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012938330651367545,0.056650137297944665
9.78,9.434862889662941,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012950852399181423,0.056706055467817436
9.79,9.444165978255391,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012963372743695373,0.05676196952443011
9.8,9.453468382530849,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.012975891685117884,0.0568178794681142
9.81,9.462770102544477,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.01298840922365743,0.05687378529920124
9.82,9.472071138351424,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.01300092535952243,0.0569296870180227
9.83,9.481371490006842,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013013440092921269,0.05698558462491004
9.84,9.490671157565869,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013025953424062287,0.05704147812019466
9.85,9.49997014108364,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013038465353153787,0.05709736750420795
9.86,9.509268440615289,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013050975880404027,0.057153252777281255
9.87,9.518566056215942,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013063485006021228,0.057209133939745915
9.88,9.527862987940715,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013075992730213568,0.05726501099193319
9.89,9.537159235844722,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013088499053189177,0.05732088393417434
9.9,9.546454799983078,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013101003975156162,0.05737675276680059
9.91,9.555749680410884,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013113507496322575,0.05743261749014314
9.92,9.565043877183234,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013126009616896424,0.05748847810453311
9.93,9.574337390355229,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013138510337085694,0.057544334610301666
9.94,9.583630219981947,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013151009657098303,0.05760018700777985
9.95,9.592922366118481,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013163507577142162,0.05765603529729879
9.96,9.602213828819902,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.01317600409742511,0.057711879479189473
9.97,9.61150460814128,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013188499218154955,0.057767719553782876
9.98,9.620794704137685,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013200992939539477,0.05782355552140999
9.99,9.630084116864174,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013213485261786397,0.057879387382401726
10.0,9.639372846375805,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.013225976185103405,0.05793521513708899
