Time,H2_HMPt,ATP,H2_HMPterinPP,AMP,p_ABA,PPi,H2_Pteroate,L_Glutamate,Phosphate,ADP,DHF,L_serine,Glycine,NADP,NADPH,THF,CH2_THF,compartment,FolK,FolP,FolC,GlyA,FolA,PanB,p_ABA_production,H2_HMPt_production,THF_drain,CH2_THF_drain
5.14,3.313577352996736e-06,0.0096,1.0432182065063439e-05,0.00028,1.0430759418060178e-05,0.0005,9.625406760861547e-06,0.000846,0.01,0.00056,1.0946897450741297e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016882022808089345,8.387805562531139e-05,1.0,5.026034129025449e-07,4.3526232530431576e-07,4.834261827470971e-07,3.6904126234056585e-07,3.2074190592722984e-07,3.3551222250124554e-07,1.66e-07,1.66e-07,6.438494006345239e-08,1.0117792388512821e-07
5.15,3.313566433051476e-06,0.0096,1.0432855187105045e-05,0.00028,1.0431421620156523e-05,0.0005,9.624925528471228e-06,0.000846,0.01,0.00056,1.094852392861699e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001688191007464489,8.387737988642818e-05,1.0,5.026017565652478e-07,4.3531804463491875e-07,4.834020133438453e-07,3.6910285401357113e-07,3.207895614036921e-07,3.355095195457127e-07,1.66e-07,1.66e-07,6.438473282088619e-08,1.0117758659001533e-07
5.16,3.313555502831419e-06,0.0096,1.0433527735716975e-05,0.00028,1.0432083238548396e-05,0.0005,9.624445094150492e-06,0.000846,0.01,0.00056,1.0950149688888456e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881797330235465,8.387670476586757e-05,1.0,5.026000986694695e-07,4.353737192428114e-07,4.833778840228198e-07,3.691640727146323e-07,3.20837195854494e-07,3.3550681906347026e-07,1.66e-07,1.66e-07,6.438452555672872e-08,1.0117724960035677e-07
5.17,3.3135445623880777e-06,0.0096,1.0434199711339324e-05,0.00028,1.0432744273727404e-05,0.0005,9.62396545702257e-06,0.000846,0.01,0.00056,1.0951774732191356e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881684575380178,8.387603025818441e-05,1.0,5.025984392230236e-07,4.354293491576139e-07,4.833537947399858e-07,3.692249229005995e-07,3.208848092982603e-07,3.3550412103273764e-07,1.66e-07,1.66e-07,6.43843182719339e-08,1.0117691291344323e-07
5.18,3.3135336117729643e-06,0.0096,1.043487111441219e-05,0.00028,1.0433404726185158e-05,0.0005,9.623486616210694e-06,0.000846,0.01,0.00056,1.0953399059161351e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881571810598147,8.387535635793356e-05,1.0,5.025967782337232e-07,4.3548493440896454e-07,4.833297454513085e-07,3.6928540902830267e-07,3.209324017536158e-07,3.3550142543173427e-07,1.66e-07,1.66e-07,6.438411096745563e-08,1.0117657652656533e-07
5.19,3.3135226510375907e-06,0.0096,1.0435541945375672e-05,0.00028,1.0434064596413266e-05,0.0005,9.623008570838093e-06,0.000846,0.01,0.00056,1.09550226704341e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881459036408483,8.38746830596699e-05,1.0,5.025951157093817e-07,4.3554047502651967e-07,4.833057361127528e-07,3.6934553555457165e-07,3.2097997323918507e-07,3.354987322386796e-07,1.66e-07,1.66e-07,6.438390364424784e-08,1.0117624043701344e-07
5.2,3.3135116802334687e-06,0.0096,1.0436212204669865e-05,0.00028,1.0434723884903336e-05,0.0005,9.622531320028002e-06,0.000846,0.01,0.00056,1.0956645566645266e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.000168813462533303,8.387401035794828e-05,1.0,5.025934516578125e-07,4.355959710399534e-07,4.832817666802845e-07,3.694053069362363e-07,3.2102752377359294e-07,3.3549604143179314e-07,1.66e-07,1.66e-07,6.438369630326453e-08,1.0117590464207797e-07
5.21,3.313500699412111e-06,0.0096,1.0436881892734865e-05,0.00028,1.043538259214698e-05,0.0005,9.62205486290365e-06,0.000846,0.01,0.00056,1.0958267748430507e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881233461882712,8.387333824732358e-05,1.0,5.025917860868289e-07,4.356514224789578e-07,4.832578371098683e-07,3.694647276301265e-07,3.2107505337546415e-07,3.3549335298929433e-07,1.66e-07,1.66e-07,6.438348894545967e-08,1.011755691390492e-07
5.22,3.313489708625029e-06,0.0096,1.0437551010010773e-05,0.00028,1.0436040718635804e-05,0.0005,9.621579198588267e-06,0.000846,0.01,0.00056,1.0959889216425483e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881120662584832,8.387266672235065e-05,1.0,5.025901190042444e-07,4.3570682937324275e-07,4.832339473574696e-07,3.695238020930925e-07,3.211225620634234e-07,3.354906668894026e-07,1.66e-07,1.66e-07,6.43832815717873e-08,1.0117523392521723e-07
5.23,3.3134787079237352e-06,0.0096,1.0438219556937683e-05,0.00028,1.043669826486142e-05,0.0005,9.621104326205088e-06,0.000846,0.01,0.00056,1.0961509971265856e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016881007855955774,8.387199577758437e-05,1.0,5.02588450417872e-07,4.3576219175253624e-07,4.832100973790535e-07,3.695825347819573e-07,3.2117004985609533e-07,3.3548798311033746e-07,1.66e-07,1.66e-07,6.438307418320148e-08,1.011748989978721e-07
5.24,3.313467697359742e-06,0.0096,1.0438887533955693e-05,0.00028,1.0437355231315436e-05,0.0005,9.620630244877341e-06,0.000846,0.01,0.00056,1.0963130013587285e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880895042514652,8.38713254075796e-05,1.0,5.025867803355256e-07,4.358175096465838e-07,4.831862871305852e-07,3.696409301535508e-07,3.2121751677210473e-07,3.354853016303184e-07,1.66e-07,1.66e-07,6.438286678065625e-08,1.0117456435430374e-07
5.25,3.3134566769845603e-06,0.0096,1.0439554941504898e-05,0.00028,1.043801161848946e-05,0.0005,9.620156953728261e-06,0.000846,0.01,0.00056,1.096474934402543e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880782222780576,8.387065560689117e-05,1.0,5.025851087650181e-07,4.358727830851488e-07,4.831625165680301e-07,3.696989926647165e-07,3.2126496283007625e-07,3.354826224275647e-07,1.66e-07,1.66e-07,6.438265936510575e-08,1.0117422999180197e-07
5.26,3.3134456468497033e-06,0.0096,1.0440221780025399e-05,0.00028,1.0438667426875105e-05,0.0005,9.619684451881078e-06,0.000846,0.01,0.00056,1.0966367963215952e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880669397272664,8.386998637007399e-05,1.0,5.025834357141629e-07,4.359280120980126e-07,4.831387856473531e-07,3.697567267722842e-07,3.213123880486347e-07,3.3547994548029595e-07,1.66e-07,1.66e-07,6.438245193750407e-08,1.0117389590765644e-07
5.2700000000000005,3.3134346046102966e-06,0.0096,1.044088804796697e-05,0.00028,1.043932265257727e-05,0.0005,9.619212745102507e-06,0.000846,0.01,0.00056,1.0967985866107453e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880556531074435,8.386931804960975e-05,1.0,5.025817608272897e-07,4.3598319644865945e-07,4.83115094658182e-07,3.6981384032910836e-07,3.2135979227977514e-07,3.35477272198439e-07,1.66e-07,1.66e-07,6.438224443365704e-08,1.0117356227783701e-07
5.28,3.313423551416367e-06,0.0096,1.0441553746682084e-05,0.00028,1.0439977298098455e-05,0.0005,9.618741829470375e-06,0.000846,0.01,0.00056,1.0969603055942568e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001688044364094885,8.386865047597791e-05,1.0,5.025800842788345e-07,4.360383362889433e-07,4.830914434035292e-07,3.6987047375673117e-07,3.2140717561850604e-07,3.354746019039116e-07,1.66e-07,1.66e-07,6.4382036884382e-08,1.0117322901772951e-07
5.29,3.313412488306107e-06,0.0096,1.0442218877430323e-05,0.00028,1.0440631365736434e-05,0.0005,9.618271701372547e-06,0.000846,0.01,0.00056,1.0971219535698526e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880330742005158,8.386798349636172e-05,1.0,5.025784062262702e-07,4.360934317583365e-07,4.830678317019792e-07,3.699267536347195e-07,3.214545381520597e-07,3.3547193398544686e-07,1.66e-07,1.66e-07,6.43818293174568e-08,1.0117289605105546e-07
5.3,3.3134014153222487e-06,0.0096,1.0442883440644493e-05,0.00028,1.0441284855966745e-05,0.0005,9.617802359956594e-06,0.000846,0.01,0.00056,1.0972835305990156e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880217834632636,8.386731710662744e-05,1.0,5.025767266760786e-07,4.36148482885709e-07,4.830442595107195e-07,3.699826833331802e-07,3.2150187989845034e-07,3.354692684265098e-07,1.66e-07,1.66e-07,6.438162173359674e-08,1.0117256337575945e-07
5.3100000000000005,3.313390332507524e-06,0.0096,1.0443547436757399e-05,0.00028,1.0441937769264925e-05,0.0005,9.617333804370089e-06,0.000846,0.01,0.00056,1.0974450367432277e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016880104919220573,8.386665130264134e-05,1.0,5.025750456347411e-07,4.362034896999479e-07,4.830207267869378e-07,3.700382662222542e-07,3.2154920087569223e-07,3.3546660521056534e-07,1.66e-07,1.66e-07,6.438141413351724e-08,1.0117223098978599e-07
5.32,3.3133792399046647e-06,0.0096,1.0444210866201843e-05,0.00028,1.0442590106106511e-05,0.0005,9.616866033760604e-06,0.000846,0.01,0.00056,1.0976064720639714e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879991996158252,8.386598608026963e-05,1.0,5.025733631087394e-07,4.362584522299579e-07,4.829972334878219e-07,3.7009350567207544e-07,3.2159650110179947e-07,3.354639443210785e-07,1.66e-07,1.66e-07,6.438120651793369e-08,1.0117189889107951e-07
5.33,3.313368137556404e-06,0.0096,1.0444873729410634e-05,0.00028,1.044324186696704e-05,0.0005,9.616399047275711e-06,0.000846,0.01,0.00056,1.0977678366227292e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879879065834953,8.386532143537858e-05,1.0,5.025716791045552e-07,4.363133705046612e-07,4.829737795705596e-07,3.7014840505275766e-07,3.216437805947864e-07,3.3546128574151436e-07,1.66e-07,1.66e-07,6.438099888756152e-08,1.0117156707758433e-07
5.34,3.3133570255054726e-06,0.0096,1.0445536026816574e-05,0.00028,1.044389305232205e-05,0.0005,9.615932844062982e-06,0.000846,0.01,0.00056,1.0979291304809835e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879766128639963,8.386465736383445e-05,1.0,5.0256999362867e-07,4.3636824455299707e-07,4.829503649923383e-07,3.702029677344281e-07,3.2169103937266715e-07,3.354586294553378e-07,1.66e-07,1.66e-07,6.438079124311616e-08,1.0117123554724471e-07
5.3500000000000005,3.3133459037946036e-06,0.0096,1.0446197758852469e-05,0.00028,1.0444543662647075e-05,0.0005,9.615467423269988e-06,0.000846,0.01,0.00056,1.0980903537002165e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879653184962562,8.386399386150348e-05,1.0,5.025683066875654e-07,4.364230744039225e-07,4.829269897103458e-07,3.7025719708720726e-07,3.2173827745345604e-07,3.354559754460139e-07,1.66e-07,1.66e-07,6.438058358531306e-08,1.0117090429800485e-07
5.36,3.313334772466529e-06,0.0096,1.0446858925951124e-05,0.00028,1.0445193698417656e-05,0.0005,9.615002784044303e-06,0.000846,0.01,0.00056,1.0982515063419106e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879540235192035,8.38633309242519e-05,1.0,5.02566618287723e-07,4.364778600864117e-07,4.829036536817697e-07,3.7031109648122916e-07,3.2178549485516715e-07,3.354533236970076e-07,1.66e-07,1.66e-07,6.438037591486773e-08,1.0117057332780878e-07
5.37,3.31332363156398e-06,0.0096,1.0447519528545344e-05,0.00028,1.0445843160109327e-05,0.0005,9.614538925533497e-06,0.000846,0.01,0.00056,1.0984125884675483e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879427279717664,8.3862668547946e-05,1.0,5.025649284356244e-07,4.36532601629456e-07,4.828803568637978e-07,3.703646692866075e-07,3.218326915958147e-07,3.35450674191784e-07,1.66e-07,1.66e-07,6.438016823249563e-08,1.0117024263460054e-07
5.38,3.31331248112969e-06,0.0096,1.0448179567067931e-05,0.00028,1.0446492048197625e-05,0.0005,9.614075846885145e-06,0.000846,0.01,0.00056,1.0985736001386121e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879314318928734,8.386200672845199e-05,1.0,5.025632371377513e-07,4.365872990620642e-07,4.828570992136178e-07,3.704179188734831e-07,3.218798676934131e-07,3.35448026913808e-07,1.66e-07,1.66e-07,6.437996053891231e-08,1.0116991221632405e-07
5.39,3.3133013212063903e-06,0.0096,1.0448839041951694e-05,0.00028,1.0447140363158088e-05,0.0005,9.613613547246816e-06,0.000846,0.01,0.00056,1.0987345414165842e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016879201353214529,8.386134546163613e-05,1.0,5.025615444005852e-07,4.366419524132625e-07,4.828338806884172e-07,3.704708486119629e-07,3.2192702316597634e-07,3.3544538184654456e-07,1.66e-07,1.66e-07,6.437975283483329e-08,1.0116958207092317e-07
5.4,3.313290151836813e-06,0.0096,1.0449497953629437e-05,0.00028,1.0447788105466255e-05,0.0005,9.613152025766083e-06,0.000846,0.01,0.00056,1.0988954123629472e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001687908838296433,8.386068474336468e-05,1.0,5.025598502306078e-07,4.366965617120944e-07,4.828107012453838e-07,3.70523461872208e-07,3.219741580315188e-07,3.3544273897345873e-07,1.66e-07,1.66e-07,6.437954512097413e-08,1.011692521963416e-07
5.41,3.313278973063691e-06,0.0096,1.0450156302533965e-05,0.00028,1.0448435275597659e-05,0.0005,9.612691281590519e-06,0.000846,0.01,0.00056,1.099056213039183e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878975408567422,8.386002456950389e-05,1.0,5.025581546343006e-07,4.367511269876203e-07,4.827875608417053e-07,3.7057576202429826e-07,3.220212723080546e-07,3.3544009827801557e-07,1.66e-07,1.66e-07,6.437933739805043e-08,1.0116892259052305e-07
5.42,3.3132677849297556e-06,0.0096,1.045081408909808e-05,0.00028,1.044908187402784e-05,0.0005,9.612231313867693e-06,0.000846,0.01,0.00056,1.0992169435067745e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001687886243041309,8.385936493592e-05,1.0,5.025564576181452e-07,4.3680564826891797e-07,4.827644594345693e-07,3.706277524383948e-07,3.220683660135979e-07,3.3543745974368e-07,1.66e-07,1.66e-07,6.437912966677777e-08,1.0116859325141113e-07
5.43,3.3132565874777387e-06,0.0096,1.045147131375459e-05,0.00028,1.0449727901232332e-05,0.0005,9.61177212174518e-06,0.000846,0.01,0.00056,1.0993776038272038e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878749448890612,8.385870583847925e-05,1.0,5.025547591886234e-07,4.3686012558508275e-07,4.827413969811636e-07,3.706794364846113e-07,3.2211543916616304e-07,3.35434823353917e-07,1.66e-07,1.66e-07,6.437892192787177e-08,1.0116826417694933e-07
5.44,3.3132453807503735e-06,0.0096,1.0452127976936298e-05,0.00028,1.0450373357686676e-05,0.0005,9.611313704370554e-06,0.000846,0.01,0.00056,1.0995381940619535e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878636464389278,8.385804727304791e-05,1.0,5.025530593522166e-07,4.369145589652265e-07,4.827183734386757e-07,3.707308175330683e-07,3.2216249178376425e-07,3.354321890921917e-07,1.66e-07,1.66e-07,6.437871418204808e-08,1.0116793536508103e-07
5.45,3.313234164790391e-06,0.0096,1.045278407907601e-05,0.00028,1.0451018243866404e-05,0.0005,9.610856060891382e-06,0.000846,0.01,0.00056,1.0996987142725058e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878523477298365,8.385738923549223e-05,1.0,5.025513581154065e-07,4.3696894843847865e-07,4.826953887642936e-07,3.7078189895388625e-07,3.222095238844156e-07,3.3542955694196894e-07,1.66e-07,1.66e-07,6.437850643002234e-08,1.0116760681374967e-07
5.46,3.313222939640524e-06,0.0096,1.0453439620606531e-05,0.00028,1.0451662560247059e-05,0.0005,9.610399190455239e-06,0.000846,0.01,0.00056,1.0998591645203431e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001687841048800716,8.385673172167844e-05,1.0,5.025496554846747e-07,4.3702329403398605e-07,4.826724429152045e-07,3.7083268411720595e-07,3.2225653548613154e-07,3.3542692688671374e-07,1.66e-07,1.66e-07,6.437829867251023e-08,1.0116727852089845e-07
5.47,3.3132117053435044e-06,0.0096,1.0454094601960666e-05,0.00028,1.0452306307304173e-05,0.0005,9.609943092209698e-06,0.000846,0.01,0.00056,1.1000195448669478e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878297496904945,8.38560747274728e-05,1.0,5.025479514665027e-07,4.370775957809119e-07,4.826495358485966e-07,3.708831763931411e-07,3.2230352660692595e-07,3.354242989098912e-07,1.66e-07,1.66e-07,6.437809091022746e-08,1.0116695048447055e-07
5.48,3.313200461942064e-06,0.0096,1.0454749023571218e-05,0.00028,1.0452949485513287e-05,0.0005,9.609487765302326e-06,0.000846,0.01,0.00056,1.1001798553738023e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016878184504381003,8.385541824874156e-05,1.0,5.025462460673722e-07,4.3713185370843723e-07,4.826266675216571e-07,3.7093337915182576e-07,3.223504972648133e-07,3.3542167299496624e-07,1.66e-07,1.66e-07,6.437788314388974e-08,1.011666227024091e-07
5.49,3.3131892094789353e-06,0.0096,1.0455402885870996e-05,0.00028,1.0453592095349934e-05,0.0005,9.6090332088807e-06,0.000846,0.01,0.00056,1.100340096102389e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001687807151082462,8.385476228135097e-05,1.0,5.025445392937648e-07,4.371860678457597e-07,4.826038378915741e-07,3.7098329576338717e-07,3.223974474778078e-07,3.354190491254039e-07,1.66e-07,1.66e-07,6.437767537421281e-08,1.0116629517265712e-07
5.5,3.3131779479968502e-06,0.0096,1.04560561892928e-05,0.00028,1.0454234137289653e-05,0.0005,9.608579422092393e-06,0.000846,0.01,0.00056,1.1005002671141905e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877958516625077,8.385410682116728e-05,1.0,5.025428311521622e-07,4.372402382220942e-07,4.82581046915535e-07,3.71032929597939e-07,3.2244437726392357e-07,3.354164272846691e-07,1.66e-07,1.66e-07,6.437746760191242e-08,1.0116596789315755e-07
5.51,3.313166677538541e-06,0.0096,1.0456708934269436e-05,0.00028,1.0454875611807982e-05,0.0005,9.608126404084972e-06,0.000846,0.01,0.00056,1.1006603684706888e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877845522171657,8.385345186405674e-05,1.0,5.025411216490458e-07,4.3729436486667265e-07,4.825582945507275e-07,3.710822840256086e-07,3.2249128664117485e-07,3.3541380745622693e-07,1.66e-07,1.66e-07,6.437725982770436e-08,1.0116564086185324e-07
5.5200000000000005,3.31315539814674e-06,0.0096,1.0457361121233712e-05,0.00028,1.0455516519380455e-05,0.0005,9.607674154006013e-06,0.000846,0.01,0.00056,1.1008204002333664e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877732527853645,8.385279740588558e-05,1.0,5.025394107908975e-07,4.37348447808744e-07,4.825355807543395e-07,3.711313624165367e-07,3.2253817562757584e-07,3.3541118962354233e-07,1.66e-07,1.66e-07,6.437705205230441e-08,1.0116531407668697e-07
5.53,3.3131441098641785e-06,0.0096,1.045801275061843e-05,0.00028,1.0456156860482612e-05,0.0005,9.607222671003087e-06,0.000846,0.01,0.00056,1.1009803624637058e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877619534060324,8.385214344252008e-05,1.0,5.025376985841985e-07,4.374024870775741e-07,4.825129054835586e-07,3.711801681408438e-07,3.225850442411409e-07,3.3540857377008034e-07,1.66e-07,1.66e-07,6.437684427642842e-08,1.0116498753560142e-07
5.54,3.3131328127335895e-06,0.0096,1.0458663822856395e-05,0.00028,1.0456796635589988e-05,0.0005,9.606771954223764e-06,0.000846,0.01,0.00056,1.1011402552231893e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877506541180975,8.385148996982646e-05,1.0,5.025359850354308e-07,4.374564827024459e-07,4.824902686955722e-07,3.7122870456863003e-07,3.22631892499884e-07,3.3540595987930587e-07,1.66e-07,1.66e-07,6.437663650079219e-08,1.0116466123653921e-07
5.55,3.3131215067977047e-06,0.0096,1.0459314338380414e-05,0.00028,1.0457435845178121e-05,0.0005,9.606322002815619e-06,0.000846,0.01,0.00056,1.1013000785732993e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877393549604886,8.3850836983671e-05,1.0,5.025342701510758e-07,4.375104347126593e-07,4.824676703475683e-07,3.7127697507005657e-07,3.2267872042181954e-07,3.3540334793468404e-07,1.66e-07,1.66e-07,6.437642872611158e-08,1.0116433517744292e-07
5.5600000000000005,3.313110192099256e-06,0.0096,1.045996429762329e-05,0.00028,1.0458074489722549e-05,0.0005,9.605872815926224e-06,0.000846,0.01,0.00056,1.1014598325755183e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877280559721337,8.385018447991994e-05,1.0,5.025325539376151e-07,4.3756434313753103e-07,4.824451103967344e-07,3.7132498301523033e-07,3.227255280249617e-07,3.3540073791967976e-07,1.66e-07,1.66e-07,6.43762209531025e-08,1.0116400935625497e-07
5.57,3.3130988686809757e-06,0.0096,1.0460613701017828e-05,0.00028,1.0458712569698807e-05,0.0005,9.605424392703148e-06,0.000846,0.01,0.00056,1.1016195172913285e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001687716757191961,8.38495324544395e-05,1.0,5.025308364015304e-07,4.3761820800639487e-07,4.824225888002583e-07,3.713727317742921e-07,3.2277231532732466e-07,3.35398129817758e-07,1.66e-07,1.66e-07,6.43760131824808e-08,1.0116368377091771e-07
5.58,3.313087536585596e-06,0.0096,1.0461262548996834e-05,0.00028,1.0459350085582434e-05,0.0005,9.604976732293966e-06,0.000846,0.01,0.00056,1.1017791327822124e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016877054586588992,8.384888090309597e-05,1.0,5.025291175493031e-07,4.376720293486014e-07,4.824001055153276e-07,3.714202247173353e-07,3.2281908234692265e-07,3.3539552361238387e-07,1.66e-07,1.66e-07,6.437580541496242e-08,1.011633584193735e-07
5.59,3.313076195855849e-06,0.0096,1.0461910841993111e-05,0.00028,1.0459987037848963e-05,0.0005,9.604529833846249e-06,0.000846,0.01,0.00056,1.1019386791096523e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016876941604118762,8.384822982175557e-05,1.0,5.025273973874151e-07,4.3772580719351794e-07,4.823776604991301e-07,3.714674652145075e-07,3.228658291017699e-07,3.353929192870223e-07,1.66e-07,1.66e-07,6.43755976512633e-08,1.0116303329956451e-07
5.6000000000000005,3.3130648465344666e-06,0.0096,1.0462558580439467e-05,0.00028,1.0460623426973937e-05,0.0005,9.604083696507568e-06,0.000846,0.01,0.00056,1.1020981563351305e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016876828624898209,8.384757920628456e-05,1.0,5.025256759223479e-07,4.3777954157052907e-07,4.823552537088533e-07,3.715144566359359e-07,3.2291255560988053e-07,3.353903168251383e-07,1.66e-07,1.66e-07,6.437538989209939e-08,1.011627084094329e-07
