Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
8.49,1000.0,0.44320774711864824,0.22400470413981444,0.45448448943101816,0.9648207167696695,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.709348946779187,4.507849465527421,0.45448448943101816,4.432077471186482,1.0,0.8617114530076201,0.022400470413981445,2.4127206756357076,2.9900886742689265
8.5,1000.0,0.4217585280620762,0.2254598928100921,0.46269124972878906,0.9585931263766196,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.680647656759596,4.3265039303481565,0.46269124972878906,4.217585280620762,1.0,0.8021800275198757,0.02254598928100921,2.3190997427157685,2.988265499012323
8.51,1000.0,0.40105615583838705,0.22751176001811413,0.47225952874946203,0.9514205652326972,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.648806610019845,4.156859765975152,0.47225952874946203,4.010561558383871,1.0,0.7421060969133125,0.022751176001811414,2.2201033402954775,2.9861389144248234
8.52,1000.0,0.38117304066497193,0.2301622281712161,0.4830383282164607,0.9432633313520444,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.613633301651926,3.996670538041637,0.4830383282164607,3.811730406649719,1.0,0.6821031735620163,0.02301622281712161,2.117997912303784,2.9836848472644695
8.53,1000.0,0.36215386151661033,0.2334064256150634,0.4948985592972073,0.9341061995072625,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.57493661773529,3.8437042025746098,0.4948985592972073,3.621538615166103,1.0,0.6229025837977324,0.02334064256150634,2.015316361416164,2.9808838394381154
8.54,1000.0,0.3440188463906789,0.23723193143274326,0.5077324053289547,0.9239597792143447,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.532524479504815,3.6958072736648813,0.5077324053289547,3.4401884639067895,1.0,0.5652643808847191,0.023723193143274326,1.9146030893402874,2.977721716517811
8.55,1000.0,0.32676745700287807,0.24161894554525296,0.5214518575472583,0.9128592499131684,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.486200065742915,3.550995512097357,0.5214518575472583,3.2676745700287806,1.0,0.5098937333325552,0.024161894554525297,1.8181697744543943,2.974189676375774
8.56,1000.0,0.31038271346830965,0.24654117799445727,0.5359862603794633,0.9008610256868804,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.435758409190133,3.4075572472252373,0.5359862603794633,3.1038271346830966,1.0,0.4573790183109714,0.024654117799445728,1.7279119095495108,2.970283894036613
8.57,1000.0,0.29483607530882167,0.2519672119966337,0.5512788385395074,0.8880379920668321,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.380985811130832,3.2641529173970887,0.5512788385395074,2.9483607530882168,1.0,0.40815989703996897,0.02519672119966337,1.6452141036386392,2.9660047461234886
8.58,1000.0,0.28009264327457567,0.2578620269992891,0.5672823898763529,0.8744742621754574,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.321665135671119,3.1198959524564494,0.5672823898763529,2.8009264327457566,1.0,0.36252412335334927,0.025786202699928915,1.5709404022301525,2.961355858426374
8.59,1000.0,0.2661165405615956,0.2641884837214484,0.5839542808710264,0.8602600368755634,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.257591251583175,2.9744092087728036,0.5839542808710264,2.6611654056159564,1.0,0.32062599753945065,0.026418848372144837,1.5054897997612637,2.9563430869478498
8.6,1000.0,0.25287529687312577,0.270908411334625,0.6012519169110572,0.8454877537155705,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.188596160094889,2.8278369122391602,0.6012519169110572,2.5287529687312578,1.0,0.2825120756730615,0.027090841133462502,1.4488763625666803,2.950973797700532
8.61,1000.0,0.240344637772198,0.27798372457769027,0.6191274084922458,0.8302480467241645,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.114594295915988,2.6808448526315467,0.6191274084922458,2.40344637772198,1.0,0.2481531572799778,0.02779837245776903,1.4008326176036023,2.945255906570206
8.62,1000.0,0.22851103386274485,0.285376971722164,0.6375240018468723,0.8146276507764223,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.035637883046147,2.534564185611907,0.6375240018468723,2.2851103386274483,1.0,0.21746542630665935,0.028537697172216398,1.3608872849558573,2.939197437645948
8.63,1000.0,0.21737265167324482,0.2930517213080469,0.6563740142568055,0.7987080069769035,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.95198098615504,2.390498436832734,0.6563740142568055,2.173726516732448,1.0,0.19032392558233546,0.02930517213080469,1.3284289528017392,2.93280620909336
8.64,1000.0,0.20693912641302903,0.3009730004394134,0.6755978969076172,0.7825638703034673,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.864148401247254,2.2504083863865527,0.6755978969076172,2.0693912641302905,1.0,0.16657129161909687,0.03009730004394134,1.3027593420022248,2.926089384458339
8.65,1000.0,0.1972292664354733,0.3091075992938637,0.6951054810124874,0.7662626441236029,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.772990666588965,2.116165435715385,0.6951054810124874,1.9722926643547332,1.0,0.1460207826496618,0.030910759929386373,1.283130851717298,2.9190531794963173
8.66,1000.0,0.18826713660679614,0.31742434633554256,0.7147991517510573,0.749864078849848,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.679708643351157,1.989591375381084,0.7147991517510573,1.8826713660679615,1.0,0.1284580889087934,0.03174243463355426,1.2687766734762291,2.9117026143208675
8.67,1000.0,0.18007699583604952,0.32589437031944984,0.7345786277229819,0.7334202202013123,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.5858303548678405,1.8723026685658954,0.7345786277229819,1.8007699583604952,1.0,0.11364461724930984,0.03258943703194499,1.2589369973853313,2.9040412843351837
8.68,1000.0,0.17267778999930336,0.33449131273084665,0.7543467415737912,0.7169756281060036,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.493129391781512,1.7655787871826456,0.7543467415737912,1.7267778999930337,1.0,0.10132349691632168,0.033449131273084666,1.2528823864750465,2.896071181749889
8.69,1000.0,0.16607844807603991,0.34319145856611205,0.7740149181306085,0.7005678025851019,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.4034931958569565,1.6702787618742216,0.7740149181306085,1.660784480760399,1.0,0.0912289637630458,0.03431914585661121,1.2499350143788321,2.8877925655585925
8.7,1000.0,0.1602743207781656,0.3519737775731254,0.7935079415878249,0.6842278062307516,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.318755915061997,1.5868070460444343,0.7935079415878249,1.6027432077816561,1.0,0.08309656348449938,0.03519737775731254,1.2494842953205914,2.8792039030264878
8.71,1000.0,0.15524581492269118,0.36081985685456036,0.8127667555757416,0.6679809856913934,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.2405343781475535,1.5151370394620187,0.8127667555757416,1.5524581492269118,1.0,0.07667359006465241,0.036081985685456036,1.2509974438151867,2.8703018614413875
8.72,1000.0,0.15095893739427949,0.36971372886630033,0.8317493812968179,0.6518478086909036,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.170095747481737,1.4548743697957103,0.8317493812968179,1.5095893739427948,1.0,0.07172730147368266,0.036971372886630036,1.2540231013487773,2.861081383512194
8.73,1000.0,0.14736734612593844,0.37864164701897035,0.8504302211216845,0.6358446895492194,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.108278047195394,1.4053418663902013,0.8504302211216845,1.4736734612593843,1.0,0.06805001332266183,0.03786416470189704,1.2581888232836163,2.8515358000311735
8.74,1000.0,0.14441567868119345,0.3875918161641722,0.868797816604297,0.6199847651957369,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.055476493954365,1.3656752253353694,0.868797816604297,1.4441567868119345,1.0,0.06546166837092991,0.038759181616417226,1.263194792004211,2.841656968380039
8.75,1000.0,0.14204330065488463,0.396554112916557,0.8868518189108959,0.6042785887135501,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.011684617746496,1.3349121337496184,0.8868518189108959,1.4204330065488464,1.0,0.0638099525195585,0.0396554112916557,1.2688049358476223,2.8314354215953306
8.76,1000.0,0.14018773591784905,0.40551981538220977,0.904599889873607,0.5887347283445822,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.97656875397258,1.312063599106574,0.904599889873607,1.4018773591784905,1.0,0.06296842633549353,0.04055198153822098,1.2748367685469089,2.820860519414817
8.77,1000.0,0.1387876006459475,0.4144813568860352,0.9220548171014954,0.5733602657783782,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.949559021595586,1.2961678527347613,0.9220548171014954,1.387876006459475,1.0,0.06283379344992235,0.041448135688603525,1.2811516129117348,2.8099205926287723
8.78,1000.0,0.1377848431036643,0.4234321068023287,0.9392320453207046,0.5581612003178359,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.929939705610488,1.2863270739573849,0.9392320453207046,1.377848431036643,1.0,0.06332286753670728,0.04234321068023287,1.2876458632115695,2.798603078029154
8.79,1000.0,0.1371261381236953,0.43236618592434595,0.9561478691211566,0.5431427666138342,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9169254421526047,1.2817273574021557,0.9561478691211566,1.3712613812369532,1.0,0.06436941205460843,0.0432366185924346,1.2942433664939774,2.786894641235787
8.8,1000.0,0.13676365277659056,0.44127831034781995,0.9728181619889271,0.528309686814504,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9097206044232773,1.28164762768519,0.9728181619889271,1.3676365277659055,1.0,0.0659213066380502,0.044127831034781996,1.3008892234760236,2.774781295075869
8.81,1000.0,0.13665529786333863,0.4501636616289403,0.9892575487933898,0.5136663624629404,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.907560955657556,1.2854605028855526,0.9892575487933898,1.3665529786333863,1.0,0.06793810015380766,0.045016366162894034,1.307544854199207,2.762248511266692
8.82,1000.0,0.13676455936419818,0.4590177815414626,1.0054789738308438,0.49921701614150615,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9097386622541888,1.2926270728390559,1.0054789738308438,1.3676455936419818,1.0,0.07038886379157516,0.04590177815414626,1.314184051529999,2.749281326947381
8.83,1000.0,0.13706020891267354,0.4678364848838072,1.021493517282647,0.4849658144610202,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.915617300639103,1.302690738091589,1.021493517282647,1.3706020891267354,1.0,0.07325064311132266,0.04678364848838072,1.320790126342636,2.7358644696116854
8.84,1000.0,0.13751582502913492,0.4766157852356138,1.0373103270472557,0.4709169489279512,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.924636791615202,1.315268682326287,1.0373103270472557,1.3751582502913493,1.0,0.07650714262469656,0.047661578523561385,1.3273536623407656,2.7219824781526225
8.85,1000.0,0.1381091641817915,0.4853518380745207,1.052936794448919,0.457074694655488,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9363104993092626,1.3300413473953032,1.052936794448919,1.381091641817915,1.0,0.08014747976585729,0.04853518380745207,1.3338706407904246,2.7076198341694875
8.86,1000.0,0.13882174972067934,0.4940408824385052,1.0683785819211165,0.44344347143826657,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.95022309432936,1.3467461401284633,1.0683785819211165,1.3882174972067935,1.0,0.08416564327621745,0.04940408824385052,1.3403414009029115,2.692761129089234
8.87,1000.0,0.13963823373718592,0.5026792027608081,1.0836399002098718,0.4300278677138006,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9660214610975575,1.365167309565548,1.0836399002098718,1.3963823373718594,1.0,0.08855958124974134,0.05026792027608082,1.3467694470571534,2.677391227703917
8.88,1000.0,0.14054602847773234,0.5112630885604431,1.0987236012432833,0.4168326711998353,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9834092471217137,1.3851306549865663,1.0987236012432833,1.4054602847773234,1.0,0.09333094278726446,0.051126308856044314,1.3531609271274159,2.6614954735080896
8.89,1000.0,0.14153484785252543,0.5197887998473023,1.1136313707325014,0.40386288487281474,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.002138587882246,1.4064965815724522,1.1136313707325014,1.4153484785252544,1.0,0.0984846151694581,0.051978879984730234,1.3595240245272369,2.645059916283973
8.9,1000.0,0.1425963642182922,0.5282525368741782,1.1283638669989255,0.3911237363712703,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.022003437382523,1.4291551147052124,1.1283638669989255,1.4259636421829218,1.0,0.10402850263980623,0.05282525368741782,1.3658686127989705,2.628071572271691
8.91,1000.0,0.1437239095579916,0.5366504091994077,1.1429208317563373,0.3786206845424842,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.042833385870732,1.453021586870688,1.1429208317563373,1.4372390955799161,1.0,0.10997337390818616,0.05366504091994077,1.3722060076057434,2.6105187246233443
8.92,1000.0,0.14491221417828595,0.5449784091993397,1.1573012044212962,0.36635941662237476,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.064488021530641,1.4780328654122559,1.1573012044212962,1.4491221417828595,1.0,0.11633275366086394,0.054497840919933975,1.3785487864252601,2.5923912582487616
8.93,1000.0,0.14615720115721792,0.5532323847990075,1.1715031999399734,0.35434584287334375,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.086852279872016,1.5041444653901077,1.1715031999399734,1.461572011572179,1.0,0.12312291514663821,0.055323238479900755,1.3849107069658784,2.573681040167472
8.94,1000.0,0.14745580679858808,0.5614080121329306,1.185524378223961,0.3425860858185729,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.109832287680679,1.5313280144811046,1.185524378223961,1.4745580679858807,1.0,0.13036289756506217,0.05614080121329306,1.3913066598046095,2.5543823437430087
8.95,1000.0,0.14880583609726972,0.5695007660854687,1.1993616861172238,0.3310864672039307,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.133351900228676,1.5595692527301812,1.1993616861172238,1.4880583609726972,1.0,0.13807458343359358,0.056950076608546875,1.3977526755782208,2.534492323221342
8.96,1000.0,0.15020584940385864,0.5775058931058457,1.2130114995261407,0.31985348627035454,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.157349864921918,1.5888665218039595,1.2130114995261407,1.5020584940385864,1.0,0.14628284222138774,0.05775058931058457,1.4042659860196587,2.5140115283275164
8.97,1000.0,0.15165506609495408,0.5854183800519399,1.2264696441597227,0.30889379632230496,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.1817773584368565,1.6192294894213466,1.2264696441597227,1.5165506609495407,1.0,0.1550157026419042,0.058541838005194,1.410865108676315,2.4929444687884623
8.98,1000.0,0.15315329427413565,0.5932329218405428,1.239731406027625,0.2982141753038923,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.206596043644035,1.650678301875385,1.239731406027625,1.5315329427413564,1.0,0.1643046008545684,0.05932329218405428,1.4175699854928745,2.471300218662069
8.99,1000.0,0.15470087312606412,0.600943886486093,1.2527915319619254,0.28782149215917247,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.231776400406619,1.6832429237003816,1.2527915319619254,1.5470087312606413,1.0,0.174184669649127,0.060094388648609304,1.4244021490711238,2.449093057832496
9.0,1000.0,0.15629863168789143,0.6085452762602658,1.26564422023622,0.27772266840586274,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.257296379637346,1.7169627516295882,1.26564422023622,1.5629863168789142,1.0,0.18469509568144044,0.06085452762602658,1.4313849338301232,2.4263431411391614
9.01,1000.0,0.15794786040856504,0.616030686141323,1.2782831018389755,0.2679246350651232,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.283140301354628,1.751886446590356,1.2782831018389755,1.5794786040856503,1.0,0.19587954632518803,0.0616030686141323,1.4385437313570455,2.4030771833432967
