Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
1.05,0.9999953002648716,0.9998425124024736,0.00015278786239806313,4.475031391984275e-06,2.2393106681968826e-07,7.726692709460051e-10,0.9999999992273307,1.0,1.0,1.0,6.309794262697826e-07,2.9111038686559474e-09,8.861696019087661e-06,0.00014997637686037102
1.06,0.9999952112387582,0.9998410126398298,0.0001541985989284035,4.557689519629948e-06,2.3026953082990012e-07,8.021910561166808e-10,0.9999999991978089,1.0,1.0,1.0,6.426342222678225e-07,2.9935039007887015e-09,8.943518737847404e-06,0.00014997615189597447
1.07,0.9999951213946555,0.9998395128794357,0.0001556085152198063,4.641048594271291e-06,2.3672420559627583e-07,8.325443847645333e-10,0.9999999991674556,1.0,1.0,1.0,6.54387851792252e-07,3.0774146727515856e-09,9.025293882748766e-06,0.00014997592693191534
1.08,0.9999950307330392,0.9998380131212913,0.00015701761174787555,4.725107153004017e-06,2.432960632518463e-07,8.63744427500226e-10,0.9999999991362556,1.0,1.0,1.0,6.662401085735663e-07,3.162848822274002e-09,9.107021481376783e-06,0.00014997570196819367
1.09,0.9999949392543843,0.9998365133653964,0.00015842588898793946,4.809863735260658e-06,2.4998607374236024e-07,8.958064811695039e-10,0.9999999991041936,1.0,1.0,1.0,6.781907866717527e-07,3.249818958650683e-09,9.188701561300489e-06,0.00014997547700480943
1.1,0.9999948469591662,0.9998350136117511,0.00015983334741505068,4.8953168828071085e-06,2.567952048298606e-07,9.2874596856908e-10,0.999999999071254,1.0,1.0,1.0,6.902396804758023e-07,3.338337662788188e-09,9.27033415007294e-06,0.00014997525204176265
1.11,0.9999947538478594,0.9998335138603555,0.0001612399875039864,4.981465139739182e-06,2.6372442209625596e-07,9.625784381629854e-10,0.9999999990374215,1.0,1.0,1.0,7.023865847032246e-07,3.4284174872513274e-09,9.351919275231213e-06,0.0001499750270790533
1.12,0.9999946599209387,0.9998320141112095,0.00016264580972924855,5.068307052479168e-06,2.707746889468864e-07,9.973195637993836e-10,0.9999999990026804,1.0,1.0,1.0,7.146312943995626e-07,3.5200709563095233e-09,9.433456964296416e-06,0.0001499748021166814
1.1300000000000001,0.9999945651788782,0.9998305143643131,0.00016405081456506387,5.155841169772393e-06,2.7794696661408436e-07,1.0329851444278484e-09,0.9999999989670149,1.0,1.0,1.0,7.269736049379074e-07,3.6133105659830964e-09,9.514947244773705e-06,0.00014997457715464695
1.1400000000000001,0.9999944696221519,0.9998290146196664,0.00016545500248538414,5.244066042683788e-06,2.852422141607295e-07,1.0695911038171043e-09,0.9999999989304089,1.0,1.0,1.0,7.39413312018414e-07,3.708148784089483e-09,9.596390144152281e-06,0.00014997435219294995
1.1500000000000001,0.9999943732512332,0.9998275148772693,0.00016685837396388637,5.332980224594463e-06,2.926613884837991e-07,1.1071534902732271e-09,0.9999999988928465,1.0,1.0,1.0,7.519502116678192e-07,3.804598050289388e-09,9.67778568990541e-06,0.00014997412723159037
1.16,0.9999942760665957,0.9998260151371218,0.00016826092947397282,5.422582271198279e-06,3.002054443179125e-07,1.1456884763583082e-09,0.9999999988543116,1.0,1.0,1.0,7.645841002389572e-07,3.902670776132862e-09,9.759133909490424e-06,0.00014997390227056826
1.17,0.9999941780687127,0.9998245153992239,0.00016966266948877142,5.51287074049844e-06,3.078753342388712e-07,1.1852123586095802e-09,0.9999999988147876,1.0,1.0,1.0,7.7731477441028e-07,4.002379345105326e-09,9.840434830348742e-06,0.00014997367730988358
1.18,0.9999940792580567,0.9998230156635756,0.00017106359448113562,5.603844192804071e-06,3.1567200866719223e-07,1.2257415572589953e-09,0.9999999987742585,1.0,1.0,1.0,7.90142031185374e-07,4.103736112673499e-09,9.921688479905867e-06,0.00014997345234953632
1.19,0.9999939796351005,0.9998215159301769,0.00017246370492364477,5.695501190726811e-06,3.235964158716374e-07,1.2672926159532717e-09,0.9999999987327074,1.0,1.0,1.0,8.030656678924804e-07,4.206753406331286e-09,1.0002894885571397e-05,0.00014997322738952653
1.2,0.9999938792003165,0.9998200161990278,0.00017386300128860416,5.787840299177415e-06,3.3164950197273695e-07,1.3098822014743935e-09,0.9999999986901178,1.0,1.0,1.0,8.160854821840154e-07,4.31144352564558e-09,1.0084054074739043e-05,0.00014997300242985416
1.21,0.9999937779541763,0.9998185164701283,0.00017526148404804526,5.8808600853623495e-06,3.3983221094630803e-07,1.3535271034605691e-09,0.9999999986464729,1.0,1.0,1.0,8.292012720360912e-07,4.4178187423020045e-09,1.0165166074786625e-05,0.00014997277747051923
1.22,0.9999936758971522,0.9998170167434784,0.0001766591536737258,5.974559118780405e-06,3.4814548462696763e-07,1.3982442341276475e-09,0.9999999986017558,1.0,1.0,1.0,8.42412835748037e-07,4.525891300150579e-09,1.0246230913076097e-05,0.00014997255251152176
1.23,0.9999935730297153,0.9998155170190781,0.00017805601063713002,6.068935971219303e-06,3.565902627116407e-07,1.4440506279909895e-09,0.9999999985559493,1.0,1.0,1.0,8.557199719419216e-07,4.635673415251329e-09,1.0327248616953542e-05,0.0001499723275528617
1.24,0.9999934693523369,0.9998140172969274,0.0001794520554094687,6.1639892167523165e-06,3.6516748276306276e-07,1.4909634415877961e-09,0.9999999985090365,1.0,1.0,1.0,8.691224795620765e-07,4.747177275919816e-09,1.0408219213749186e-05,0.0001499721025945391
1.25,0.999993364865488,0.9998125175770263,0.0001808472884616795,6.2597174317348856e-06,3.738780802132773e-07,1.538999953199891e-09,0.9999999984610001,1.0,1.0,1.0,8.826201578746188e-07,4.860415042772605e-09,1.0489142730777412e-05,0.00014997187763655392
1.26,0.999993259569639,0.9998110178593747,0.00018224171026442692,6.356119194801249e-06,3.827229883671281e-07,1.5881775625769582e-09,0.9999999984118224,1.0,1.0,1.0,8.96212806466976e-07,4.975398848772665e-09,1.0570019195336762e-05,0.0001499716526789062
1.27,0.9999931534652607,0.9998095181439727,0.00018363532128810262,6.453193086861073e-06,3.917031384057462e-07,1.6385137906602317e-09,0.9999999983614862,1.0,1.0,1.0,9.099002252474113e-07,5.0921407992747e-09,1.0650848634709952e-05,0.0001499714277215959
1.28,0.9999930465528231,0.9998080184308202,0.0001850281220028255,6.5509376910960864e-06,4.0081945939003184e-07,1.69002627930664e-09,0.9999999983099738,1.0,1.0,1.0,9.236822144445481e-07,5.2106529720704134e-09,1.0731631076163878e-05,0.00014997120276462304
1.29,0.9999929388327957,0.9998065187199173,0.00018642011287844183,6.649351592956721e-06,4.1007287826413095e-07,1.742732791013402e-09,0.9999999982572673,1.0,1.0,1.0,9.375585746068976e-07,5.330947417433702e-09,1.0812366546949627e-05,0.00014997097780798758
1.3,0.9999928303056486,0.9998050190112641,0.00018781129438452549,6.74843338015876e-06,4.194643198589068e-07,1.7966512086430747e-09,0.9999999982033488,1.0,1.0,1.0,9.515291066023851e-07,5.453036158165788e-09,1.0893055074302478e-05,0.0001499707528516896
1.31,0.9999927209718507,0.9998035193048603,0.00018920166699037806,6.8481816426799845e-06,4.2899470689540605e-07,1.851799535149052e-09,0.9999999981482005,1.0,1.0,1.0,9.655936116178776e-07,5.576931189640278e-09,1.0973696685441928e-05,0.00014997052789572903
1.32,0.9999926108318712,0.9998020196007061,0.00019059123116502903,6.9485949727568305e-06,4.3866495998832014e-07,1.908195893301513e-09,0.9999999980918041,1.0,1.0,1.0,9.79751891158713e-07,5.702644479848161e-09,1.1054291407571684e-05,0.00014997030294010592
1.33,0.9999924998861787,0.9998005198988015,0.00019197998737723593,7.049671964881049e-06,4.4847599764944095e-07,1.9658585254138203e-09,0.9999999980341415,1.0,1.0,1.0,9.940037470482278e-07,5.8301879694427325e-09,1.1134839267879684e-05,0.0001499700779848202
1.34,0.9999923881352418,0.9997990201991463,0.00019336793609548447,7.151411215796369e-06,4.5842873629111186e-07,2.0248057930693685e-09,0.9999999979751942,1.0,1.0,1.0,1.008348981427288e-06,5.959573571784454e-09,1.12153402935381e-05,0.00014996985302987193
1.35,0.9999922755795289,0.9997975205017409,0.0001947550777879887,7.253811324495169e-06,4.6852409022967317e-07,2.0850561768488796e-09,0.9999999979149439,1.0,1.0,1.0,1.0227873967538187e-06,6.090813172985751e-09,1.1295794511703345e-05,0.0001499696280752611
1.36,0.9999921622195076,0.9997960208065849,0.00019614141292269126,7.35687089221515e-06,4.787629716889027e-07,2.146628276058146e-09,0.9999999978533717,1.0,1.0,1.0,1.0373187958023362e-06,6.223918631955735e-09,1.1376201949516093e-05,0.00014996940312098772
1.37,0.9999920480556458,0.9997945211136785,0.00019752694196726337,7.460588522436016e-06,4.891462908034513e-07,2.20954080845622e-09,0.9999999977904592,1.0,1.0,1.0,1.0519429816634782e-06,6.3589017804448665e-09,1.1456562634101276e-05,0.00014996917816705176
1.3800000000000001,0.9999919330884107,0.9997930214230216,0.0001989116653891051,7.564962820876155e-06,4.996749556222729e-07,2.2738126099840514e-09,0.9999999977261874,1.0,1.0,1.0,1.0666597577435377e-06,6.495774423089547e-09,1.1536876592568098e-05,0.00014996895321345324
1.3900000000000001,0.9999918173182696,0.9997915217346143,0.0002002955836553456,7.669992395489328e-06,5.103498721120496e-07,2.3394626344935698e-09,0.9999999976605374,1.0,1.0,1.0,1.0814689277639951e-06,6.634548337456645e-09,1.1617143852010045e-05,0.00014996872826019214
1.4000000000000001,0.9999917007456893,0.9997900220484565,0.00020167869723284302,7.775675856461368e-06,5.211719441606119e-07,2.406509953477211e-09,0.99999999759349,1.0,1.0,1.0,1.0963702957610529e-06,6.775235274087954e-09,1.1697364439504895e-05,0.00014996850330726845
1.41,0.9999915833711364,0.9997885223645482,0.0002030610065881849,7.882011816206867e-06,5.321420735803533e-07,2.474973755797886e-09,0.9999999975250262,1.0,1.0,1.0,1.111363666085168e-06,6.917846956544593e-09,1.1777538382114726e-05,0.0001499682783546822
1.42,0.9999914651950771,0.9997870226828894,0.00020444251218768825,7.988998889365896e-06,5.432611601116409e-07,2.5448733474194045e-09,0.9999999974551267,1.0,1.0,1.0,1.1264488434005913e-06,7.062395081451332e-09,1.185766570688592e-05,0.0001499680534024334
1.43,0.9999913462179776,0.9997855230034802,0.00020582321449739966,8.096635692800691e-06,5.54530101426219e-07,2.61622815113732e-09,0.9999999973837719,1.0,1.0,1.0,1.1416256326848973e-06,7.208891318540847e-09,1.193774644084918e-05,0.00014996782845052203
1.44,0.9999912264403036,0.9997840233263204,0.00020720311398309547,8.20492084559238e-06,5.659497931306095e-07,2.689057706310239e-09,0.9999999973109422,1.0,1.0,1.0,1.1568938392285253e-06,7.357347310697923e-09,1.2017780611019538e-05,0.00014996760349894806
1.45,0.9999911058625205,0.9997825236514102,0.000208582211110282,8.313852969037696e-06,5.775211287695062e-07,2.763381668591561e-09,0.9999999972366184,1.0,1.0,1.0,1.172253268634315e-06,7.50777467400358e-09,1.2097768244396356e-05,0.00014996737854771152
1.46,0.9999909844850936,0.9997810239787495,0.0002099605063441956,8.423430686645702e-06,5.892449998291647e-07,2.8392198096616594e-09,0.9999999971607801,1.0,1.0,1.0,1.1877037268170438e-06,7.66018499777914e-09,1.2177709367963345e-05,0.00014996715359681242
1.47,0.9999908623084881,0.9997795243083383,0.0002113380001498029,8.53365262413451e-06,6.01122295740786e-07,2.9165920169605063e-09,0.999999997083408,1.0,1.0,1.0,1.203245020002966e-06,7.814589844630218e-09,1.225760400868857e-05,0.00014996692864625074
1.48,0.9999907393331683,0.9997780246401765,0.00021271469299180093,8.64451740942802e-06,6.131539038838971e-07,2.995518293420734e-09,0.9999999970044817,1.0,1.0,1.0,1.2188769547293508e-06,7.971000750490662e-09,1.2337452193524454e-05,0.00014996670369602646
1.49,0.9999906155595989,0.9997765249742643,0.00021409058533461723,8.756023672652648e-06,6.253407095897241e-07,3.0760187572011374e-09,0.9999999969239812,1.0,1.0,1.0,1.2345993378440233e-06,8.129429224666412e-09,1.2417253949407801e-05,0.00014996647874613962
1.5,0.999990490988244,0.9997750253106016,0.00021546567764241012,8.868170046134075e-06,6.376835961445624e-07,3.1581136414206145e-09,0.9999999968418863,1.0,1.0,1.0,1.2504119765049044e-06,8.28988674987931e-09,1.2497009303259788e-05,0.00014996625379659024
1.51,0.9999903656195673,0.9997735256491883,0.0002168399703790687,8.980955164393985e-06,6.501834447931407e-07,3.2418232938925427e-09,0.9999999967581767,1.0,1.0,1.0,1.2663146781795519e-06,8.452384782310829e-09,1.2576718281985986e-05,0.00014996602884737823
1.52,0.9999902394540328,0.9997720259900246,0.0002182134640082132,9.09437766414682e-06,6.628411347419803e-07,3.3271681768595943e-09,0.9999999966728318,1.0,1.0,1.0,1.2823072506447016e-06,8.616934751645744e-09,1.2656380912476366e-05,0.00014996580389850368
1.53,0.9999901124921036,0.9997705263331104,0.00021958615899319493,9.208436184296532e-06,6.756575431627491e-07,3.4141688667289876e-09,0.9999999965858312,1.0,1.0,1.0,1.2983895019858109e-06,8.783548061115738e-09,1.2735997221605306e-05,0.00014996557894996653
1.54,0.9999899847342427,0.9997690266784456,0.00022095805579709657,9.32312936593334e-06,6.886335451956112e-07,3.5028460538081742e-09,0.999999996497154,1.0,1.0,1.0,1.314561240596601e-06,8.952236087542945e-09,1.2815567236231602e-05,0.00014996535400176682
1.55,0.9999898561809131,0.9997675270260303,0.0002223291548827323,9.438455852330501e-06,7.017700139525709e-07,3.5932205420409603e-09,0.9999999964067795,1.0,1.0,1.0,1.3308222751786005e-06,9.123010181383422e-09,1.2895090983198475e-05,0.00014996512905390453
1.56,0.9999897268325771,0.9997660273758645,0.00022369945671264793,9.55441428894107e-06,7.150678205208121e-07,3.685313248744063e-09,0.9999999963146867,1.0,1.0,1.0,1.3471724147406906e-06,9.295881666770556e-09,1.297456848933358e-05,0.00014996490410637968
1.57,0.9999895966896973,0.9997645277279482,0.00022506896174912108,9.671003323394678e-06,7.285278339660322e-07,3.7791452043441e-09,0.9999999962208548,1.0,1.0,1.0,1.3636114685986495e-06,9.470861841558419e-09,1.3053999781449024e-05,0.00014996467915919223
1.58,0.9999894657527355,0.9997630280822813,0.00022643767045416133,9.78822160549431e-06,7.421509213357722e-07,3.874737552115015e-09,0.9999999961252625,1.0,1.0,1.0,1.3801392463746977e-06,9.647961977365039e-09,1.3133384886341358e-05,0.00014996445421234218
1.59,0.9999893340221535,0.999761528438864,0.00022780558328951037,9.906067787213088e-06,7.559379476627399e-07,3.97211154791593e-09,0.9999999960278885,1.0,1.0,1.0,1.3967555579970454e-06,9.827193319615618e-09,1.3212723830791601e-05,0.0001499642292658296
1.6,0.9999892014984127,0.9997600287976961,0.00022917270071664213,1.0024540522691052e-05,7.698897759681301e-07,4.071288559929436e-09,0.9999999959287115,1.0,1.0,1.0,1.4134602136994382e-06,1.000856708758569e-08,1.3292016641565244e-05,0.0001499640043196544
1.61,0.9999890681819744,0.9997585291587776,0.00023053902319676302,1.0143638468231957e-05,7.840072672649385e-07,4.172290068400311e-09,0.9999999958277099,1.0,1.0,1.0,1.4302530240207059e-06,1.01920944744442e-08,1.3371263345412256e-05,0.00014996377937381662
1.62,0.9999889340732995,0.9997570295221087,0.00023190455119081197,1.0263360282300072e-05,7.982912805612714e-07,4.275137665374667e-09,0.9999999957248623,1.0,1.0,1.0,1.44713379980431e-06,1.0377786647296528e-08,1.3450463969067095e-05,0.00014996355442831627
1.6300000000000001,0.9999887991728486,0.9997555298876891,0.0002332692851594607,1.0383704625516973e-05,8.127426728636501e-07,4.3798530544395334e-09,0.999999995620147,1.0,1.0,1.0,1.464102352197893e-06,1.0565654747227451e-08,1.352961853924872e-05,0.00014996332948315335
1.6400000000000001,0.9999886634810822,0.999754030255519,0.00023463322556311375,1.0504670160658356e-05,8.273622991803103e-07,4.4864580504628605e-09,0.9999999955135419,1.0,1.0,1.0,1.481158492652828e-06,1.0755709889344033e-08,1.3608727082660598e-05,0.00014996310453832784
1.6500000000000001,0.9999885269984602,0.9997525306255983,0.00023599637286190876,1.0626255552650841e-05,8.42151012524497e-07,4.59497457933396e-09,0.9999999954050254,1.0,1.0,1.0,1.4983020329237685e-06,1.0947963162818461e-08,1.3687789625990709e-05,0.00014996287959383973
1.6600000000000001,0.9999883897254428,0.9997510309979271,0.00023735872751571655,1.074845946856879e-05,8.571096639177541e-07,4.705424677704371e-09,0.9999999952945753,1.0,1.0,1.0,1.5155327850681992e-06,1.1142425630930802e-08,1.376680619591156e-05,0.00014996265464968904
1.67,0.9999882516624895,0.9997495313725053,0.00023872028998414124,1.0871280577631126e-05,8.722391023932084e-07,4.817830492729146e-09,0.9999999951821695,1.0,1.0,1.0,1.5328505614459886e-06,1.1339108331111708e-08,1.3845776819080192e-05,0.0001499624297058758
1.68,0.9999881128100595,0.999748031749333,0.00024008106072652058,1.0994717551198157e-05,8.875401749988517e-07,4.932214281808583e-09,0.9999999950677857,1.0,1.0,1.0,1.55025517471894e-06,1.1538022274985072e-08,1.3924701522138195e-05,0.00014996220476239995
1.69,0.9999879731686121,0.9997465321284101,0.0002414410402019259,1.1118769062768405e-05,9.030137268008127e-07,5.048598412330355e-09,0.9999999949514016,1.0,1.0,1.0,1.567746437850345e-06,1.1739178448410564e-08,1.4003580331711702e-05,0.0001499619798192615
1.7,0.9999878327386058,0.9997450325097367,0.0002428002288691623,1.1243433787975433e-05,9.186606008866295e-07,5.16700536141209e-09,0.9999999948329946,1.0,1.0,1.0,1.585324164104536e-06,1.1942587811526184e-08,1.4082413274411414e-05,0.0001499617548764605
1.71,0.9999876915204994,0.9997435328933126,0.00024415862718676895,1.1368710404584692e-05,9.344816383685136e-07,5.287457715644364e-09,0.9999999947125423,1.0,1.0,1.0,1.6029881670464414e-06,1.2148261298790676e-08,1.41612003768326e-05,0.00014996152993399688
1.72,0.999987549514751,0.999742033279138,0.00024551623561301904,1.1494597592490355e-05,9.504776783866108e-07,5.409978170834124e-09,0.9999999945900219,1.0,1.0,1.0,1.6207382605411398e-06,1.2356209819025939e-08,1.4239941665555104e-05,0.00014996130499187068
1.73,0.9999874067218187,0.9997405336672128,0.00024687305460592015,1.1621094033712169e-05,9.666495581122562e-07,5.534589531748524e-09,0.9999999944654104,1.0,1.0,1.0,1.6385742587534156e-06,1.2566444255459329e-08,1.431863716714337e-05,0.0001499610800500819
1.74,0.9999872631421602,0.9997390340575371,0.00024822908462321424,1.1748198412392302e-05,9.82998112751225e-07,5.661314711859196e-09,0.9999999943386852,1.0,1.0,1.0,1.6564959761473144e-06,1.2778975465765923e-08,1.4397286908146427e-05,0.00014996085510863056
1.75,0.9999871187762331,0.9997375344501107,0.0002495843261223778,1.18759094147922e-05,9.995241755469777e-07,5.790176733086939e-09,0.9999999942098232,1.0,1.0,1.0,1.6745032274857e-06,1.299381428211071e-08,1.4475890915097914e-05,0.0001499606301675166
1.76,0.9999869736244944,0.9997360348449338,0.0002509387795606222,1.2004225729289453e-05,1.0162285777839024e-06,5.9211987255468266e-09,0.9999999940788012,1.0,1.0,1.0,1.6925958278298127e-06,1.321097151119073e-08,1.4554449214516088e-05,0.00014996040522674006
1.77,0.9999868276874011,0.9997345352420062,0.00025229244539489354,1.2133146046374646e-05,1.0331121487905491e-06,6.054403927293736e-09,0.999999993945596,1.0,1.0,1.0,1.7107735925388249e-06,1.3430457934277138e-08,1.4632961832903826e-05,0.00014996018028630092
