Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
3.06,4.9911976132571273e-08,1.2609499844584478e-07,8.802386742870582e-11,1.4077017266433869e-07,9.928974316524327e-10,1.237201134909208e-07,7.303220463475065e-10,4.558062540055324e-10,1.294919839634393e-08,2.0937582087260646e-09,7.495704339493006e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.241125337087382e-09,1.2391135016521776e-09,9.928974316524328e-12,1.2138073883618775e-09,8.299976658057851e-11,1.7750414703331086e-11,9.45708507137775e-10,0.0,3.1177409989961588e-09
3.0700000000000003,4.99119561185013e-08,1.260825096772617e-07,8.804388149867592e-11,1.4072586706574003e-07,9.932269820764629e-10,1.2370714548405027e-07,7.330016466970198e-10,4.566350567870051e-10,1.2908730751300309e-08,2.1032178124656203e-09,7.498805143623414e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2409961617646652e-09,1.2390051563734435e-09,9.93226982076463e-12,1.2140327147702316e-09,8.27609417473052e-11,1.7743070496157213e-11,9.462120897471584e-10,0.0,3.0839175235758583e-09
3.08,4.9911936311928846e-08,1.2607002230613196e-07,8.806368807112893e-11,1.4068190177265252e-07,9.93553110629415e-10,1.236941776289612e-07,7.356784476036091e-10,4.5746147587174496e-10,1.2868594806757085e-08,2.112682447563375e-09,7.501872274567961e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2408670472231958e-09,1.2388967114960072e-09,9.935531106294149e-12,1.2142537805479456e-09,8.252302629611654e-11,1.773577049454737e-11,9.467147850274918e-10,0.0,3.0503941331269647e-09
3.09,4.9911916711256236e-08,1.2605753633106943e-07,8.80832887437411e-11,1.4063827379014132e-07,9.938758594332767e-10,1.2368120995892137e-07,7.383524154209289e-10,4.582855203255168e-10,1.282878758532084e-08,2.1221521053321204e-09,7.50490603093471e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2407379930877508e-09,1.2387881678678335e-09,9.938758594332767e-12,1.2144706401282866e-09,8.228601462388399e-11,1.772851430783963e-11,9.472166300543667e-10,0.0,3.017167879351823e-09
3.1,4.991189731489798e-08,1.260450517506998e-07,8.810268510200046e-11,1.405949801526451e-07,9.941952700695795e-10,1.2366824250671353e-07,7.410235166769155e-10,4.59107199158296e-10,1.2789306138549697e-08,2.1316267774512007e-09,7.507906708399917e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.240608998985986e-09,1.2386795263310498e-09,9.941952700695796e-12,1.2146833472463848e-09,8.204990117577968e-11,1.7721301549228762e-11,9.477176610645759e-10,0.0,2.984235846857551e-09
3.11,4.9911878121280683e-08,1.2603256856366048e-07,8.812187871929367e-11,1.4055201792364867e-07,9.945113835863686e-10,1.2365527530464183e-07,7.43691718075184e-10,4.599265213247491e-10,1.2750147546634761e-08,2.1411064559581778e-09,7.510874599740713e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.240480064548416e-09,1.2385707877219758e-09,9.945113835863686e-12,1.2148919549482229e-09,8.18146804447675e-11,1.7714131835723087e-11,9.482179134668898e-10,0.0,2.9515951527263e-09
3.12,4.9911859128842984e-08,1.260200867686004e-07,8.814087115699245e-11,1.4050938419535973e-07,9.948242405050824e-10,1.236423083845382e-07,7.463569864964088e-10,4.6074349572470897e-10,1.2711308918085712e-08,2.1505911332406074e-09,7.513809994867376e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.240351189408392e-09,1.2384619528711554e-09,9.948242405050825e-12,1.215096515599506e-09,8.158034697110046e-11,1.7707004788101843e-11,9.487174218527378e-10,0.0,2.919242946092139e-09
3.13,4.991184033603544e-08,1.2600760636418001e-07,8.81596639645395e-11,1.4046707608839005e-07,9.951338808273448e-10,1.236293417777687e-07,7.490192889996845e-10,4.6155813120364555e-10,1.2672787389420496e-08,2.1600808020279157e-09,7.516713180855167e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2402223732020833e-09,1.2383530226033868e-09,9.951338808273448e-12,1.215297080894418e-09,8.134689534182505e-11,1.769992003087318e-11,9.492162200067908e-10,0.0,2.8871764077244603e-09
3.14,4.9911821741320446e-08,1.2599512734907103e-07,8.817825867953376e-11,1.404250907514406e-07,9.954403440416676e-10,1.2361637551523955e-07,7.516785928238696e-10,4.623704365531312e-10,1.2634580124859043e-08,2.1695754553833866e-09,7.519584441975766e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2400936155684537e-09,1.2382439977377533e-09,9.954403440416677e-12,1.2154937018642631e-09,8.111432019029047e-11,1.7692877192232615e-11,9.497143409174474e-10,0.0,2.8553927496177806e-09
3.15,4.9911803343172167e-08,1.2598264972195646e-07,8.819665682781536e-11,1.4038342536099088e-07,9.957436691300677e-10,1.2360340962740347e-07,7.543348653889106e-10,4.6318042051130113e-10,1.2596684316020955e-08,2.1790750866962482e-09,7.522424059728287e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2399649161492438e-09,1.2381348790876543e-09,9.957436691300678e-12,1.2156864288859966e-09,8.088261619566552e-11,1.7685875904022133e-11,9.50211816787227e-10,0.0,2.8238892145878326e-09
3.16,4.991178514007643e-08,1.2597017348153034e-07,8.82148599235499e-11,1.4034207712099224e-07,9.960438945745979e-10,1.235904441442656e-07,7.569880742971487e-10,4.639880917633094e-10,1.2559097181627089e-08,2.1885796896738695e-09,7.525232312869911e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2398362745889491e-09,1.2380256674608366e-09,9.960438945745978e-12,1.2158753116906434e-09,8.06517780824602e-11,1.7678915801689702e-11,9.507086790430637e-10,0.0,2.7926630758737967e-09
3.17,4.991176713053067e-08,1.2595769862649774e-07,8.823286946931232e-11,1.4030104326256502e-07,9.963410583637938e-10,1.235774790953895e-07,7.596381873346056e-10,4.647934589417798e-10,1.2521815967204996e-08,2.198089258334052e-09,7.528009477446102e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2397076905348011e-09,1.237916363659424e-09,9.963410583637938e-12,1.2160603993716076e-09,8.04218006200537e-11,1.767199652424939e-11,9.512049583465124e-10,0.0,2.761711636746645e-09
3.18,4.991174931304381e-08,1.2594522515557462e-07,8.825068695617021e-11,1.402603210436998e-07,9.966351979990378e-10,1.23564514509903e-07,7.622851724722531e-10,4.655965306272526e-10,1.2484837944798132e-08,2.2076037869974285e-09,7.530755826820451e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2395791636367458e-09,1.2378069684799483e-09,9.966351979990378e-12,1.2162417403928765e-09,8.019267862222842e-11,1.7665117714241954e-11,9.517006846038574e-10,0.0,2.7310322301233943e-09
3.19,4.9911731686136214e-08,1.259327530674877e-07,8.826831386376662e-11,1.402199077489623e-07,9.9692635050084e-10,1.2355155041650408e-07,7.649289978672607e-10,4.663973153486256e-10,1.2448160412678816e-08,2.2171232702799595e-09,7.53347163170413e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2394506935474253e-09,1.2376974827133806e-09,9.9692635050084e-12,1.2164193825971142e-09,7.996440694670954e-11,1.7658279017695974e-11,9.521958869761312e-10,0.0,2.7006222181872367e-09
3.2,4.991171424833958e-08,1.259202823609743e-07,8.828575166040239e-11,1.4017980068920222e-07,9.972145524150383e-10,1.2353858684346655e-07,7.675696318642262e-10,4.671958215835922e-10,1.2411780695064835e-08,2.2266477030855326e-09,7.536157160184971e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2393222799221566e-09,1.237587907145161e-09,9.972145524150383e-12,1.2165933732136537e-09,7.973698049470997e-11,1.7651480084089443e-11,9.526905938890427e-10,0.0,2.6704789920134047e-09
3.21,4.991169699819686e-08,1.2590781303478243e-07,8.830300180311793e-11,1.4013999720126554e-07,9.974998398189188e-10,1.2352562381864578e-07,7.70207042996385e-10,4.679920577590728e-10,1.2375696141839684e-08,2.2361770805986553e-09,7.538812677756175e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.239193922418913e-09,1.2374782425552291e-09,9.974998398189189e-12,1.2167637588663842e-09,7.95103942104814e-11,1.7644720566311875e-11,9.531848330428114e-10,0.0,2.640599971200689e-09
3.22,4.9911679934262204e-08,1.258953450876704e-07,8.832006573777459e-11,1.4010049464771086e-07,9.977822483272567e-10,1.2351266136948418e-07,7.728411999868019e-10,4.687860322516443e-10,1.2339904128276346e-08,2.2457113982772513e-09,7.541438447344649e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2390656206983039e-09,1.237368489718056e-09,9.977822483272567e-12,1.2169305855815341e-09,7.928464308087052e-11,1.7638000120626882e-11,9.536786314219182e-10,0.0,2.6109826035085077e-09
3.23,4.991166305510084e-08,1.2588287851840698e-07,8.833694489913541e-11,1.4006129041652903e-07,9.980618130982792e-10,1.234996995230168e-07,7.754720717495411e-10,4.695777533879628e-10,1.2304402054764597e-08,2.2552506518455494e-09,7.544034729338995e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2389373744235571e-09,1.2372586494026727e-09,9.980618130982792e-12,1.2170938987953576e-09,7.905972213488072e-11,1.7631318406635245e-11,9.541720153047613e-10,0.0,2.581624364499408e-09
3.24,4.991164635928903e-08,1.2587041332577109e-07,8.835364071094547e-11,1.400223819208664e-07,9.983385688395522e-10,1.2348673830587678e-07,7.780996273908178e-10,4.703672294451837e-10,1.2269187346541743e-08,2.2647948372870735e-09,7.546601781617128e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2388091832604966e-09,1.2371487223727015e-09,9.983385688395522e-12,1.2172537433617168e-09,7.883562644323885e-11,1.762467508723843e-11,9.546650102732267e-10,0.0,2.552522757186943e-09
3.25,4.9911629845413964e-08,1.2585794950855182e-07,8.837015458601171e-11,1.3998376659875167e-07,9.986125498137894e-10,1.2347377774430063e-07,7.807238362101288e-10,4.711544686513761e-10,1.2234257453426778e-08,2.2743439508377225e-09,7.54913985957356e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2386810468775252e-09,1.2370387093863868e-09,9.986125498137894e-12,1.2174101635595688e-09,7.861235111796794e-11,1.761806982860259e-11,9.551576412221716e-10,0.0,2.523675311688814e-09
3.2600000000000002,4.991161351207369e-08,1.258454870655483e-07,8.838648792628221e-11,1.3994544191282616e-07,9.988837898445878e-10,1.234608178641336e-07,7.833446677013647e-10,4.719394791859346e-10,1.2199609849557864e-08,2.2838979889789484e-09,7.551649216146328e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2385529649456068e-09,1.2369286111966239e-09,9.988837898445878e-12,1.2175632031003543e-09,7.83898913119643e-11,1.7611502300123007e-11,9.5564993236882e-10,0.0,2.4950795848851478e-09
3.27,4.991159735787705e-08,1.2583302599556954e-07,8.840264212292509e-11,1.3990740535007734e-07,9.991523223220893e-10,1.2344785869083493e-07,7.859620915538997e-10,4.727222691799849e-10,1.2165242033133137e-08,2.2934569484310252e-09,7.554130101843593e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2384249371382436e-09,1.23681842855099e-09,9.991523223220893e-12,1.2177129051352905e-09,7.81682422185801e-11,1.7604972174388967e-11,9.561419072620735e-10,0.0,2.466733160081908e-09
3.2800000000000002,4.9911581381443566e-08,1.2582056629743441e-07,8.84186185564068e-11,1.3986965442157588e-07,9.994181802085682e-10,1.2343490024948297e-07,7.885760776536639e-10,4.735028467167871e-10,1.2131151526154738e-08,2.303020826146414e-09,7.556582764769895e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2382969631314612e-09,1.2367081621917755e-09,9.994181802085682e-12,1.2178593122625708e-09,7.794739907121131e-11,1.7598479127149128e-11,9.566335887917363e-10,0.0,2.438633646679264e-09
3.29,4.99115655814034e-08,1.2580810796997155e-07,8.843441859656999e-11,1.3983218666221596e-07,9.996813960439463e-10,1.2342194256478027e-07,7.911865960841929e-10,4.742812198321335e-10,1.209733587417606e-08,2.3125896193032155e-09,7.559007450652081e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2381690426037891e-09,1.2365978128560117e-09,9.996813960439464e-12,1.2180024665344693e-09,7.772735714288981e-11,1.759202283727728e-11,9.571249991976551e-10,0.0,2.4107786798448765e-09
3.3000000000000003,4.9911549956397264e-08,1.2579565101201913e-07,8.845004360271089e-11,1.3979499963045868e-07,9.99942001951239e-10,1.2340898566105867e-07,7.937936171276584e-10,4.750573965147436e-10,1.2063792646052139e-08,2.322163325298718e-09,7.561404402864923e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2380411752362394e-09,1.2364873812755024e-09,9.99942001951239e-12,1.2181424094643545e-09,7.750811174588104e-11,1.7585602986738523e-11,9.576161600787773e-10,0.0,2.3831659201920053e-09
3.31,4.991153450507632e-08,1.2578319542242497e-07,8.84654949236562e-11,1.3975809090807889e-07,1.0002000296419285e-09,1.2339602956228424e-07,7.963971112658774e-10,4.758313847066536e-10,1.2030519433693152e-08,2.331741941743031e-09,7.563773862456391e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.237913360712293e-09,1.2363768681768533e-09,1.0002000296419284e-11,1.2182791820336123e-09,7.728965823128636e-11,1.7579219260555922e-11,9.581070924021225e-10,0.0,2.355793053462373e-09
3.3200000000000003,4.991151922610214e-08,1.2577074120004624e-07,8.848077389783945e-11,1.3972145809991498e-07,1.0004555104212696e-09,1.2338307429206209e-07,7.989970491813023e-10,4.766031923036036e-10,1.199751385182097e-08,2.3413254664528122e-09,7.56611606817263e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2377855987178768e-09,1.2362662742815026e-09,1.0004555104212695e-11,1.2184128246984778e-09,7.707199198864975e-11,1.7572871346777513e-11,9.585978165116755e-10,0.0,2.3286577902136616e-09
3.33,4.99115041181466e-08,1.257582883437495e-07,8.849588185337698e-11,1.3968509883362196e-07,1.000708475193526e-09,1.2337011987364133e-07,8.01593401757988e-10,4.773728271554196e-10,1.1964773537728732e-08,2.3509138974450807e-09,7.568431256482628e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2376578889413486e-09,1.2361556003057496e-09,1.000708475193526e-11,1.2185433773967817e-09,7.685510844556986e-11,1.7566558936443776e-11,9.59088352137193e-10,0.0,2.301757865511612e-09
3.34,4.9911489179891835e-08,1.2574583685241053e-07,8.851082010814334e-11,1.396490107594275e-07,1.0009589544671392e-09,1.233571663299198e-07,8.041861400825414e-10,4.781402970663923e-10,1.1932296151043386e-08,2.3605072329311187e-09,7.570719661602558e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2375302310734777e-09,1.2360448469607861e-09,1.0009589544671391e-11,1.218670879554604e-09,7.663900306731609e-11,1.7560281723555493e-11,9.595787184029347e-10,0.0,2.2750910386266187e-09
3.35,4.991147441003013e-08,1.2573338672491428e-07,8.852558996984623e-11,1.396131915498908e-07,1.0012069783598316e-09,1.2334421368344868e-07,8.067752354450475e-10,4.789056097956519e-10,1.190007937349114e-08,2.3701054713104593e-09,7.572981515519848e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2374026248074269e-09,1.2359340149527234e-09,1.0012069783598316e-11,1.2187953700928496e-09,7.642367135644944e-11,1.7554039405041956e-11,9.600689338363069e-10,0.0,2.2486550927347363e-09
3.36,4.991145980726388e-08,1.2572093796015478e-07,8.854019273610108e-11,1.3957763889966487e-07,1.0014525766036421e-09,1.2333126195643737e-07,8.093606593399756e-10,4.79668773057539e-10,1.186812090866583e-08,2.3797086111649603e-09,7.575217048016929e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2372750698387358e-09,1.2358231049826247e-09,1.0014525766036421e-11,1.21891688743373e-09,7.62091088524481e-11,1.7547831680729654e-11,9.605590163764326e-10,0.0,2.222447834623066e-09
3.37,4.9911445370305476e-08,1.2570849055703503e-07,8.855462969450498e-11,1.3954235052526135e-07,1.0016957785498986e-09,1.2331831117075785e-07,8.119423834670655e-10,4.80429794521972e-10,1.183641848180008e-08,2.3893166512529664e-09,7.577426486694703e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.237147565865302e-09,1.235712117746533e-09,1.0016957785498986e-11,1.2190354695071681e-09,7.599531113133705e-11,1.754165825331129e-11,9.610489833826382e-10,0.0,2.1964670943993796e-09
3.38,4.991143109787727e-08,1.256960445144669e-07,8.856890212271028e-11,1.395073241648184e-07,1.0019366131741248e-09,1.2330536134794932e-07,8.145203797321918e-10,4.811886818148108e-10,1.1804969839539307e-08,2.39892959050355e-09,7.579610056995721e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2370201125873637e-09,1.2356010539355015e-09,1.0019366131741249e-11,1.2191511537571158e-09,7.578227380532217e-11,1.7535518828315174e-11,9.615388516428628e-10,0.0,2.1707107252059945e-09
3.39,4.991141698871148e-08,1.2568359983137105e-07,8.858301128849762e-11,1.3947255757787134e-07,1.002175109080885e-09,1.232924125092226e-07,8.170946202482077e-10,4.81945442518217e-10,1.1773772749718446e-08,2.4085474280108422e-09,7.581767982227077e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2368927097074822e-09,1.2354899142356212e-09,1.002175109080885e-11,1.219263977147792e-09,7.556999252242874e-11,1.752941311407504e-11,9.620286373819888e-10,0.0,2.1451766029377307e-09
3.4,4.9911403041550125e-08,1.2567115650667687e-07,8.859695844984859e-11,1.394380485451263e-07,1.0024112945085657e-09,1.2327946467546467e-07,8.19665077335767e-10,4.827000841710096e-10,1.1742825001141415e-08,2.418170163028441e-09,7.583900483583019e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.236765356930525e-09,1.2353786993280524e-09,1.0024112945085658e-11,1.21937397616984e-09,7.535846296614431e-11,1.7523340821700173e-11,9.625183562700956e-10,0.0,2.119862625963982e-09
3.41,4.9911389255144956e-08,1.2565871453932234e-07,8.861074485501783e-11,1.394037948682362e-07,1.0026451973340955e-09,1.2326651786724285e-07,8.222317235241275e-10,4.834526142690188e-10,1.1712124403363244e-08,2.427797794963906e-09,7.586007780167288e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2366380539636485e-09,1.2352674098890522e-09,1.0026451973340955e-11,1.2194811868464026e-09,7.514768085506518e-11,1.7517301665045943e-11,9.630080234306353e-10,0.0,2.094766714854736e-09
3.42,4.9911375628257367e-08,1.25646273928254e-07,8.862437174260475e-11,1.393697943695801e-07,1.0028768450776047e-09,1.2325357210480922e-07,8.2479453155193e-10,4.842030402654344e-10,1.1681668786474861e-08,2.4374303233733307e-09,7.588090089015183e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2365108005162802e-09,1.2351560465900049e-09,1.0028768450776047e-11,1.219585644739123e-09,7.493764194254786e-11,1.7511295360684694e-11,9.634976534485337e-10,0.0,2.069886812110571e-09
3.43,4.9911362159658344e-08,1.2563383467242688e-07,8.863784034162472e-11,1.393360448920445e-07,1.0031062649070244e-09,1.232406274081048e-07,8.273534743679594e-10,4.849513695711525e-10,1.1651456000890444e-08,2.4470677479560007e-09,7.590147625115357e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.236383596300103e-09,1.2350446100974495e-09,1.0031062649070244e-11,1.2196873849540631e-09,7.47283420163637e-11,1.750532162787697e-11,9.639872603782119e-10,0.0,2.0452208818964744e-09
3.44,4.991134884812839e-08,1.2562139677080426e-07,8.865115187157987e-11,1.3930254429880795e-07,1.0033334836426262e-09,1.2322768379676378e-07,8.299085251318823e-10,4.856976095551173e-10,1.162148391713738e-08,2.456710068549124e-09,7.592180601431351e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2362564410290361e-09,1.2349331010731107e-09,1.0033334836426263e-11,1.2197864421475524e-09,7.451977689835838e-11,1.749938018854309e-11,9.644768577515372e-10,0.0,2.020766909779489e-09
3.45,4.9911335692457435e-08,1.2560896022235783e-07,8.86643075425293e-11,1.3926929047312777e-07,1.0035585277615042e-09,1.2321474129011762e-07,8.324596572149657e-10,4.864417675446607e-10,1.1591750425648706e-08,2.4663572851226497e-09,7.594189228922866e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.236129334419221e-09,1.2348215201739247e-09,1.0035585277615041e-11,1.2198828505319512e-09,7.431194244411468e-11,1.7493470767235104e-11,9.649664585856955e-10,0.0,1.996522902470067e-09
