T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
442.0,9.8974323,0.0,129.25639,0.069405675,0.0,-67.194176,1.0,123.28002,-67.190956,-92.562469,42.697567,0.64597905,-6.4491556e-05,3.3788965e-06,0.023546765,1.2684147,6.1112027e-05,-0.014770507,-1.9231056,4.003747,125.31022,25.229927
442.5,9.8974314,0.0,129.25639,0.069405682,0.0,-67.194176,1.0,123.28002,-67.190956,-92.562469,42.697571,0.64597905,-6.4386259e-05,3.3733802e-06,0.023546766,1.2684146,6.1012241e-05,-0.01477051,-1.9231056,4.0037475,125.31023,25.229927
443.0,9.8974295,0.0,129.25639,0.069405682,0.0,-67.194176,1.0,123.28003,-67.190964,-92.562469,42.697571,0.64597899,-6.4281128e-05,3.3678732e-06,0.023546768,1.2684146,6.0912618e-05,-0.014770512,-1.9231056,4.0037475,125.31023,25.229925
443.5,9.8974285,0.0,129.25639,0.069405682,0.0,-67.194176,1.0,123.28003,-67.190971,-92.562469,42.697575,0.64597899,-6.4176173e-05,3.3623751e-06,0.023546772,1.2684146,6.0813163e-05,-0.014770516,-1.9231056,4.0037479,125.31023,25.229923
444.0,9.8974266,0.0,129.25639,0.06940569,0.0,-67.194176,1.0,123.28004,-67.190971,-92.562469,42.697575,0.64597899,-6.4071384e-05,3.3568861e-06,0.023546774,1.2684145,6.0713865e-05,-0.014770519,-1.9231057,4.0037479,125.31023,25.229923
444.5,9.8974257,0.0,129.25639,0.06940569,0.0,-67.194176,1.0,123.28004,-67.190979,-92.562462,42.697578,0.64597893,-6.3966771e-05,3.3514059e-06,0.023546778,1.2684145,6.0614733e-05,-0.014770522,-1.9231057,4.0037479,125.31024,25.229921
445.0,9.8974247,0.0,129.25639,0.06940569,0.0,-67.194176,1.0,123.28004,-67.190979,-92.562462,42.697582,0.64597893,-6.3862324e-05,3.3459346e-06,0.02354678,1.2684144,6.0515762e-05,-0.014770525,-1.9231057,4.0037484,125.31025,25.229919
445.5,9.8974228,0.0,129.25639,0.069405697,0.0,-67.194176,1.0,123.28005,-67.190987,-92.562462,42.697582,0.64597893,-6.3758052e-05,3.3404722e-06,0.023546783,1.2684144,6.0416951e-05,-0.014770527,-1.9231057,4.0037484,125.31025,25.229918
446.0,9.8974218,0.0,129.25639,0.069405697,0.0,-67.194176,1.0,123.28005,-67.190994,-92.562462,42.697586,0.64597887,-6.3653948e-05,3.3350188e-06,0.023546785,1.2684143,6.0318303e-05,-0.01477053,-1.9231058,4.0037489,125.31026,25.229918
446.5,9.8974199,0.0,129.25639,0.069405697,0.0,-67.194176,1.0,123.28006,-67.190994,-92.562462,42.697586,0.64597887,-6.3550018e-05,3.3295744e-06,0.023546787,1.2684143,6.0219816e-05,-0.014770534,-1.9231058,4.0037489,125.31026,25.229916
447.0,9.897419,0.0,129.25639,0.069405705,0.0,-67.194176,1.0,123.28006,-67.191002,-92.562454,42.69759,0.64597881,-6.3446256e-05,3.3241388e-06,0.023546791,1.2684143,6.0121489e-05,-0.014770537,-1.9231058,4.0037494,125.31026,25.229914
447.5,9.8974171,0.0,129.25639,0.069405705,0.0,-67.194176,1.0,123.28007,-67.191002,-92.562454,42.697594,0.64597881,-6.3342661e-05,3.3187121e-06,0.023546793,1.2684141,6.0023322e-05,-0.014770539,-1.9231058,4.0037494,125.31026,25.229914
448.0,9.8974161,0.0,129.25639,0.069405705,0.0,-67.194176,1.0,123.28007,-67.19101,-92.562454,42.697594,0.64597881,-6.3239233e-05,3.3132944e-06,0.023546796,1.2684141,5.9925314e-05,-0.014770542,-1.923106,4.0037498,125.31027,25.229912
448.5,9.8974142,0.0,129.25639,0.069405712,0.0,-67.194168,1.0,123.28008,-67.191017,-92.562454,42.697598,0.64597875,-6.313598e-05,3.3078854e-06,0.023546798,1.268414,5.9827471e-05,-0.014770545,-1.923106,4.0037498,125.31027,25.22991
449.0,9.8974133,0.0,129.25639,0.069405712,0.0,-67.194168,1.0,123.28008,-67.191017,-92.562454,42.697598,0.64597875,-6.3032894e-05,3.3024851e-06,0.023546802,1.268414,5.9729784e-05,-0.014770548,-1.923106,4.0037503,125.31028,25.22991
449.5,9.8974113,0.0,129.25639,0.06940572,0.0,-67.194168,1.0,123.28008,-67.191025,-92.562447,42.697601,0.64597875,-6.2929976e-05,3.2970938e-06,0.023546804,1.2684139,5.9632257e-05,-0.014770551,-1.923106,4.0037503,125.31028,25.229908
450.0,9.8974104,0.0,129.25639,0.06940572,0.0,-67.194168,1.0,123.28009,-67.191032,-92.562447,42.697605,0.64597869,-6.2827225e-05,3.2917112e-06,0.023546806,1.2684139,5.953489e-05,-0.014770554,-1.9231061,4.0037508,125.31029,25.229906
450.5,9.8974085,0.0,129.25639,0.06940572,0.0,-67.194168,1.0,123.28009,-67.191032,-92.562447,42.697605,0.64597869,-6.2724641e-05,3.2863375e-06,0.023546809,1.2684139,5.943768e-05,-0.014770557,-1.9231061,4.0037508,125.31029,25.229904
451.0,9.8974075,0.0,129.25639,0.069405727,0.0,-67.194168,1.0,123.2801,-67.19104,-92.562447,42.697609,0.64597869,-6.2622225e-05,3.2809724e-06,0.023546811,1.2684138,5.9340629e-05,-0.01477056,-1.9231061,4.0037508,125.3103,25.229904
451.5,9.8974056,0.0,129.25639,0.069405727,0.0,-67.194168,1.0,123.2801,-67.19104,-92.562447,42.697609,0.64597863,-6.2519975e-05,3.2756161e-06,0.023546815,1.2684138,5.9243739e-05,-0.014770563,-1.9231062,4.0037513,125.3103,25.229902
452.0,9.8974047,0.0,129.25639,0.069405727,0.0,-67.194168,1.0,123.28011,-67.191048,-92.562439,42.697613,0.64597863,-6.2417894e-05,3.2702685e-06,0.023546817,1.2684137,5.9147005e-05,-0.014770566,-1.9231062,4.0037513,125.3103,25.2299
452.5,9.8974028,0.0,129.25639,0.069405735,0.0,-67.194168,1.0,123.28011,-67.191055,-92.562439,42.697617,0.64597863,-6.2315979e-05,3.2649298e-06,0.023546819,1.2684137,5.9050431e-05,-0.014770568,-1.9231062,4.0037518,125.3103,25.2299
453.0,9.8974018,0.0,129.25639,0.069405735,0.0,-67.194168,1.0,123.28011,-67.191055,-92.562439,42.697617,0.64597857,-6.2214225e-05,3.2595997e-06,0.023546822,1.2684137,5.8954014e-05,-0.014770571,-1.9231062,4.0037518,125.31031,25.229898
453.5,9.8974009,0.0,129.25639,0.069405735,0.0,-67.194168,1.0,123.28011,-67.191063,-92.562439,42.69762,0.64597857,-6.2112646e-05,3.2542782e-06,0.023546824,1.2684135,5.8857753e-05,-0.014770574,-1.9231063,4.0037522,125.31031,25.229897
454.0,9.8973989,0.0,129.25639,0.069405742,0.0,-67.194168,1.0,123.28012,-67.191063,-92.562439,42.69762,0.64597857,-6.2011226e-05,3.2489654e-06,0.023546828,1.2684135,5.8761652e-05,-0.014770577,-1.9231063,4.0037522,125.31032,25.229897
454.5,9.897398,0.0,129.25639,0.069405742,0.0,-67.194168,1.0,123.28012,-67.191071,-92.562439,42.697624,0.64597851,-6.1909981e-05,3.2436615e-06,0.02354683,1.2684134,5.8665704e-05,-0.01477058,-1.9231063,4.0037527,125.31032,25.229895
455.0,9.8973961,0.0,129.25639,0.069405742,0.0,-67.194168,1.0,123.28013,-67.191078,-92.562431,42.697624,0.64597851,-6.1808896e-05,3.2383659e-06,0.023546832,1.2684134,5.8569916e-05,-0.014770583,-1.9231063,4.0037527,125.31033,25.229893
455.5,9.8973951,0.0,129.25639,0.069405749,0.0,-67.194168,1.0,123.28013,-67.191078,-92.562431,42.697628,0.64597845,-6.1707971e-05,3.2330793e-06,0.023546835,1.2684133,5.8474281e-05,-0.014770586,-1.9231064,4.0037532,125.31033,25.229893
456.0,9.8973932,0.0,129.25639,0.069405749,0.0,-67.194168,1.0,123.28014,-67.191086,-92.562431,42.697632,0.64597845,-6.1607214e-05,3.2278012e-06,0.023546837,1.2684133,5.8378806e-05,-0.014770589,-1.9231064,4.0037532,125.31033,25.229891
456.5,9.8973923,0.0,129.25639,0.069405749,0.0,-67.19416,1.0,123.28014,-67.191086,-92.562431,42.697632,0.64597845,-6.1506624e-05,3.2225316e-06,0.023546839,1.2684133,5.8283484e-05,-0.014770592,-1.9231064,4.0037532,125.31033,25.229889
457.0,9.8973904,0.0,129.25639,0.069405757,0.0,-67.19416,1.0,123.28014,-67.191093,-92.562431,42.697636,0.64597839,-6.1406194e-05,3.2172709e-06,0.023546843,1.2684132,5.8188318e-05,-0.014770594,-1.9231064,4.0037537,125.31034,25.229889
457.5,9.8973894,0.0,129.25639,0.069405757,0.0,-67.19416,1.0,123.28015,-67.191101,-92.562424,42.697636,0.64597839,-6.1305931e-05,3.2120186e-06,0.023546845,1.2684132,5.8093308e-05,-0.014770597,-1.9231066,4.0037537,125.31035,25.229887
458.0,9.8973885,0.0,129.25639,0.069405757,0.0,-67.19416,1.0,123.28015,-67.191101,-92.562424,42.697639,0.64597839,-6.1205836e-05,3.2067746e-06,0.023546848,1.2684131,5.7998455e-05,-0.0147706,-1.9231066,4.0037541,125.31035,25.229885
458.5,9.8973866,0.0,129.25639,0.069405764,0.0,-67.19416,1.0,123.28016,-67.191109,-92.562424,42.697639,0.64597833,-6.11059e-05,3.2015396e-06,0.02354685,1.2684131,5.7903755e-05,-0.014770603,-1.9231066,4.0037541,125.31036,25.229885
459.0,9.8973856,0.0,129.25639,0.069405764,0.0,-67.19416,1.0,123.28016,-67.191109,-92.562424,42.697643,0.64597833,-6.1006125e-05,3.1963129e-06,0.023546852,1.2684131,5.7809208e-05,-0.014770606,-1.9231066,4.0037546,125.31036,25.229883
459.5,9.8973837,0.0,129.25639,0.069405764,0.0,-67.19416,1.0,123.28017,-67.191116,-92.562424,42.697647,0.64597833,-6.0906514e-05,3.1910949e-06,0.023546856,1.2684129,5.7714817e-05,-0.014770608,-1.9231067,4.0037546,125.31036,25.229881
460.0,9.8973827,0.0,129.25639,0.069405772,0.0,-67.19416,1.0,123.28017,-67.191124,-92.562416,42.697647,0.64597827,-6.0807066e-05,3.1858854e-06,0.023546858,1.2684129,5.7620582e-05,-0.014770611,-1.9231067,4.0037551,125.31036,25.229879
460.5,9.8973818,0.0,129.25639,0.069405772,0.0,-67.19416,1.0,123.28017,-67.191124,-92.562416,42.697651,0.64597827,-6.0707782e-05,3.1806842e-06,0.02354686,1.2684128,5.7526497e-05,-0.014770614,-1.9231067,4.0037551,125.31037,25.229879
461.0,9.8973799,0.0,129.25639,0.069405772,0.0,-67.19416,1.0,123.28017,-67.191132,-92.562416,42.697651,0.64597827,-6.0608658e-05,3.1754917e-06,0.023546863,1.2684128,5.7432568e-05,-0.014770617,-1.9231067,4.0037551,125.31037,25.229877
461.5,9.8973789,0.0,129.25639,0.069405779,0.0,-67.19416,1.0,123.28018,-67.191132,-92.562416,42.697655,0.64597821,-6.0509698e-05,3.1703075e-06,0.023546865,1.2684128,5.7338792e-05,-0.01477062,-1.9231068,4.0037556,125.31038,25.229876
462.0,9.897377,0.0,129.25639,0.069405779,0.0,-67.19416,1.0,123.28018,-67.191139,-92.562416,42.697655,0.64597821,-6.0410897e-05,3.1651318e-06,0.023546867,1.2684127,5.7245168e-05,-0.014770622,-1.9231068,4.0037556,125.31038,25.229876
462.5,9.8973761,0.0,129.25639,0.069405787,0.0,-67.19416,1.0,123.28019,-67.191147,-92.562408,42.697659,0.64597821,-6.0312261e-05,3.1599648e-06,0.023546871,1.2684127,5.7151701e-05,-0.014770625,-1.9231068,4.003756,125.31039,25.229874
463.0,9.8973742,0.0,129.25639,0.069405787,0.0,-67.19416,1.0,123.28019,-67.191147,-92.562408,42.697662,0.64597815,-6.0213784e-05,3.1548059e-06,0.023546873,1.2684126,5.7058383e-05,-0.014770628,-1.9231068,4.003756,125.31039,25.229872
463.5,9.8973732,0.0,129.25639,0.069405787,0.0,-67.19416,1.0,123.2802,-67.191154,-92.562408,42.697662,0.64597815,-6.0115468e-05,3.1496554e-06,0.023546875,1.2684126,5.6965218e-05,-0.014770631,-1.9231069,4.0037565,125.31039,25.229872
464.0,9.8973722,0.0,129.25639,0.069405794,0.0,-67.19416,1.0,123.2802,-67.191154,-92.562408,42.697666,0.64597815,-6.0017312e-05,3.1445136e-06,0.023546878,1.2684126,5.6872203e-05,-0.014770634,-1.9231069,4.0037565,125.31039,25.22987
464.5,9.8973703,0.0,129.25639,0.069405794,0.0,-67.19416,1.0,123.2802,-67.191162,-92.562408,42.697666,0.64597809,-5.9919315e-05,3.1393799e-06,0.02354688,1.2684125,5.6779343e-05,-0.014770636,-1.9231069,4.003757,125.3104,25.229868
465.0,9.8973694,0.0,129.25639,0.069405794,0.0,-67.194153,1.0,123.28021,-67.191162,-92.562408,42.69767,0.64597809,-5.9821479e-05,3.1342547e-06,0.023546884,1.2684125,5.6686633e-05,-0.014770639,-1.9231069,4.003757,125.3104,25.229868
465.5,9.8973684,0.0,129.25639,0.069405802,0.0,-67.194153,1.0,123.28021,-67.19117,-92.562401,42.69767,0.64597809,-5.9723803e-05,3.1291381e-06,0.023546886,1.2684124,5.6594075e-05,-0.014770642,-1.923107,4.003757,125.31041,25.229866
466.0,9.8973665,0.0,129.25639,0.069405802,0.0,-67.194153,1.0,123.28022,-67.191177,-92.562401,42.697674,0.64597803,-5.9626287e-05,3.1240297e-06,0.023546888,1.2684124,5.6501667e-05,-0.014770645,-1.923107,4.0037575,125.31041,25.229866
466.5,9.8973656,0.0,129.25639,0.069405802,0.0,-67.194153,1.0,123.28022,-67.191177,-92.562401,42.697674,0.64597803,-5.9528931e-05,3.1189295e-06,0.023546891,1.2684122,5.6409412e-05,-0.014770648,-1.923107,4.0037575,125.31042,25.229864
467.0,9.8973637,0.0,129.25639,0.069405809,0.0,-67.194153,1.0,123.28023,-67.191185,-92.562401,42.697678,0.64597803,-5.9431732e-05,3.1138379e-06,0.023546893,1.2684122,5.6317305e-05,-0.01477065,-1.923107,4.003758,125.31042,25.229862
467.5,9.8973627,0.0,129.25639,0.069405809,0.0,-67.194153,1.0,123.28023,-67.191185,-92.562401,42.697681,0.64597797,-5.9334692e-05,3.1087545e-06,0.023546895,1.2684122,5.6225352e-05,-0.014770653,-1.9231071,4.003758,125.31042,25.229862
468.0,9.8973618,0.0,129.25639,0.069405809,0.0,-67.194153,1.0,123.28024,-67.191193,-92.562393,42.697681,0.64597797,-5.9237809e-05,3.1036793e-06,0.023546897,1.2684121,5.6133547e-05,-0.014770656,-1.9231071,4.0037584,125.31042,25.22986
468.5,9.8973598,0.0,129.25639,0.069405816,0.0,-67.194153,1.0,123.28024,-67.191193,-92.562393,42.697685,0.64597797,-5.9141086e-05,3.0986123e-06,0.023546901,1.2684121,5.6041892e-05,-0.014770659,-1.9231071,4.0037584,125.31042,25.229858
469.0,9.8973589,0.0,129.25639,0.069405816,0.0,-67.194153,1.0,123.28024,-67.1912,-92.562393,42.697685,0.64597791,-5.9044523e-05,3.0935537e-06,0.023546902,1.2684121,5.5950386e-05,-0.014770661,-1.9231071,4.0037589,125.31043,25.229858
469.5,9.897357,0.0,129.25639,0.069405816,0.0,-67.194153,1.0,123.28024,-67.191208,-92.562393,42.697689,0.64597791,-5.8948117e-05,3.0885033e-06,0.023546904,1.268412,5.5859029e-05,-0.014770663,-1.9231073,4.0037589,125.31043,25.229856
470.0,9.897356,0.0,129.25639,0.069405824,0.0,-67.194153,1.0,123.28025,-67.191208,-92.562393,42.697689,0.64597791,-5.8851867e-05,3.0834613e-06,0.023546908,1.268412,5.5767821e-05,-0.014770666,-1.9231073,4.0037589,125.31044,25.229855
470.5,9.8973551,0.0,129.25639,0.069405824,0.0,-67.194153,1.0,123.28025,-67.191216,-92.562393,42.697693,0.64597785,-5.8755773e-05,3.0784272e-06,0.02354691,1.2684119,5.5676763e-05,-0.014770669,-1.9231073,4.0037594,125.31044,25.229855
471.0,9.8973532,0.0,129.25639,0.069405824,0.0,-67.194153,1.0,123.28026,-67.191216,-92.562386,42.697693,0.64597785,-5.8659836e-05,3.0734016e-06,0.023546912,1.2684119,5.5585853e-05,-0.014770672,-1.9231073,4.0037594,125.31045,25.229853
471.5,9.8973522,0.0,129.25639,0.069405824,0.0,-67.194153,1.0,123.28026,-67.191223,-92.562386,42.697697,0.64597785,-5.8564056e-05,3.0683839e-06,0.023546916,1.2684119,5.5495093e-05,-0.014770675,-1.9231074,4.0037599,125.31045,25.229851
472.0,9.8973513,0.0,129.25639,0.069405831,0.0,-67.194153,1.0,123.28027,-67.191223,-92.562386,42.697701,0.6459778,-5.8468435e-05,3.0633746e-06,0.023546917,1.2684118,5.5404482e-05,-0.014770677,-1.9231074,4.0037599,125.31046,25.229851
472.5,9.8973494,0.0,129.25639,0.069405831,0.0,-67.194153,1.0,123.28027,-67.191231,-92.562386,42.697701,0.6459778,-5.8372967e-05,3.0583733e-06,0.023546919,1.2684118,5.5314016e-05,-0.01477068,-1.9231074,4.0037603,125.31046,25.229849
473.0,9.8973484,0.0,129.25639,0.069405831,0.0,-67.194153,1.0,123.28027,-67.191238,-92.562386,42.697704,0.6459778,-5.8277656e-05,3.0533804e-06,0.023546923,1.2684116,5.52237e-05,-0.014770683,-1.9231074,4.0037603,125.31046,25.229847
473.5,9.8973475,0.0,129.25639,0.069405839,0.0,-67.194145,1.0,123.28027,-67.191238,-92.562378,42.697704,0.64597774,-5.8182501e-05,3.0483955e-06,0.023546925,1.2684116,5.5133529e-05,-0.014770686,-1.9231074,4.0037603,125.31046,25.229847
474.0,9.8973455,0.0,129.25639,0.069405839,0.0,-67.194145,1.0,123.28028,-67.191246,-92.562378,42.697708,0.64597774,-5.8087502e-05,3.0434189e-06,0.023546927,1.2684116,5.5043507e-05,-0.014770688,-1.9231075,4.0037608,125.31047,25.229845
474.5,9.8973446,0.0,129.25639,0.069405839,0.0,-67.194145,1.0,123.28028,-67.191246,-92.562378,42.697708,0.64597774,-5.7992656e-05,3.0384506e-06,0.02354693,1.2684115,5.4953631e-05,-0.01477069,-1.9231075,4.0037608,125.31047,25.229843
475.0,9.8973427,0.0,129.25639,0.069405846,0.0,-67.194145,1.0,123.28029,-67.191254,-92.562378,42.697712,0.64597768,-5.7897967e-05,3.0334902e-06,0.023546932,1.2684115,5.4863904e-05,-0.014770693,-1.9231075,4.0037613,125.31048,25.229843
475.5,9.8973417,0.0,129.25639,0.069405846,0.0,-67.194145,1.0,123.28029,-67.191254,-92.562378,42.697712,0.64597768,-5.7803431e-05,3.028538e-06,0.023546934,1.2684114,5.4774322e-05,-0.014770696,-1.9231075,4.0037613,125.31048,25.229841
476.0,9.8973408,0.0,129.25639,0.069405846,0.0,-67.194145,1.0,123.2803,-67.191261,-92.562378,42.697716,0.64597768,-5.770905e-05,3.0235938e-06,0.023546936,1.2684114,5.4684886e-05,-0.014770699,-1.9231076,4.0037613,125.31049,25.229841
476.5,9.8973389,0.0,129.25639,0.069405854,0.0,-67.194145,1.0,123.2803,-67.191269,-92.56237,42.697716,0.64597762,-5.7614823e-05,3.0186575e-06,0.02354694,1.2684114,5.4595595e-05,-0.014770702,-1.9231076,4.0037618,125.31049,25.229839
477.0,9.8973379,0.0,129.25639,0.069405854,0.0,-67.194145,1.0,123.2803,-67.191269,-92.56237,42.69772,0.64597762,-5.7520749e-05,3.0137294e-06,0.023546942,1.2684113,5.450645e-05,-0.014770704,-1.9231076,4.0037618,125.31049,25.229837
477.5,9.897337,0.0,129.25639,0.069405854,0.0,-67.194145,1.0,123.2803,-67.191277,-92.56237,42.69772,0.64597762,-5.7426831e-05,3.0088095e-06,0.023546943,1.2684113,5.4417451e-05,-0.014770707,-1.9231076,4.0037622,125.31049,25.229837
478.0,9.8973351,0.0,129.25639,0.069405861,0.0,-67.194145,1.0,123.28031,-67.191277,-92.56237,42.697723,0.64597756,-5.7333065e-05,3.0038973e-06,0.023546947,1.2684112,5.4328601e-05,-0.01477071,-1.9231077,4.0037622,125.3105,25.229836
478.5,9.8973341,0.0,129.25639,0.069405861,0.0,-67.194145,1.0,123.28031,-67.191284,-92.56237,42.697727,0.64597756,-5.7239449e-05,2.9989931e-06,0.023546949,1.2684112,5.4239892e-05,-0.014770712,-1.9231077,4.0037627,125.3105,25.229834
479.0,9.8973331,0.0,129.25638,0.069405861,0.0,-67.194145,1.0,123.28032,-67.191284,-92.56237,42.697727,0.64597756,-5.714599e-05,2.994097e-06,0.023546951,1.2684112,5.4151329e-05,-0.014770715,-1.9231077,4.0037627,125.31051,25.229834
479.5,9.8973312,0.0,129.25638,0.069405869,0.0,-67.194145,1.0,123.28032,-67.191292,-92.562363,42.697731,0.6459775,-5.7052683e-05,2.9892092e-06,0.023546953,1.268411,5.4062908e-05,-0.014770717,-1.9231077,4.0037627,125.31051,25.229832
480.0,9.8973303,0.0,129.25638,0.069405869,0.0,-67.194145,1.0,123.28033,-67.191292,-92.562363,42.697731,0.6459775,-5.6959529e-05,2.9843291e-06,0.023546956,1.268411,5.3974636e-05,-0.01477072,-1.9231079,4.0037632,125.31052,25.229832
480.5,9.8973293,0.0,129.25638,0.069405869,0.0,-67.194145,1.0,123.28033,-67.191299,-92.562363,42.697735,0.6459775,-5.6866524e-05,2.9794569e-06,0.023546958,1.268411,5.3886506e-05,-0.014770723,-1.9231079,4.0037632,125.31052,25.22983
481.0,9.8973274,0.0,129.25638,0.069405876,0.0,-67.194145,1.0,123.28033,-67.191307,-92.562363,42.697735,0.64597744,-5.6773672e-05,2.9745931e-06,0.02354696,1.2684109,5.3798518e-05,-0.014770726,-1.9231079,4.0037637,125.31052,25.229828
481.5,9.8973265,0.0,129.25638,0.069405876,0.0,-67.194145,1.0,123.28033,-67.191307,-92.562363,42.697739,0.64597744,-5.6680972e-05,2.9697369e-06,0.023546962,1.2684109,5.3710675e-05,-0.014770728,-1.9231079,4.0037637,125.31052,25.229828
482.0,9.8973255,0.0,129.25638,0.069405876,0.0,-67.194145,1.0,123.28034,-67.191315,-92.562355,42.697739,0.64597744,-5.6588426e-05,2.9648886e-06,0.023546966,1.2684108,5.3622975e-05,-0.01477073,-1.923108,4.0037642,125.31052,25.229826
482.5,9.8973236,0.0,129.25638,0.069405884,0.0,-67.194138,1.0,123.28034,-67.191315,-92.562355,42.697742,0.64597738,-5.6496028e-05,2.9600483e-06,0.023546968,1.2684108,5.3535419e-05,-0.014770733,-1.923108,4.0037642,125.31053,25.229824
483.0,9.8973227,0.0,129.25638,0.069405884,0.0,-67.194138,1.0,123.28035,-67.191322,-92.562355,42.697742,0.64597738,-5.640378e-05,2.9552159e-06,0.02354697,1.2684108,5.3448006e-05,-0.014770736,-1.923108,4.0037642,125.31053,25.229824
483.5,9.8973217,0.0,129.25638,0.069405884,0.0,-67.194138,1.0,123.28035,-67.191322,-92.562355,42.697746,0.64597738,-5.6311685e-05,2.9503915e-06,0.023546973,1.2684107,5.3360734e-05,-0.014770739,-1.923108,4.0037646,125.31054,25.229822
484.0,9.8973207,0.0,129.25638,0.069405891,0.0,-67.194138,1.0,123.28036,-67.19133,-92.562355,42.697746,0.64597738,-5.6219738e-05,2.9455748e-06,0.023546975,1.2684107,5.3273609e-05,-0.014770741,-1.923108,4.0037646,125.31054,25.229822
484.5,9.8973188,0.0,129.25638,0.069405891,0.0,-67.194138,1.0,123.28036,-67.19133,-92.562355,42.69775,0.64597732,-5.6127945e-05,2.9407659e-06,0.023546977,1.2684107,5.3186621e-05,-0.014770743,-1.9231081,4.0037651,125.31055,25.22982
485.0,9.8973179,0.0,129.25638,0.069405891,0.0,-67.194138,1.0,123.28036,-67.191338,-92.562347,42.69775,0.64597732,-5.6036297e-05,2.9359649e-06,0.023546979,1.2684106,5.3099779e-05,-0.014770746,-1.9231081,4.0037651,125.31055,25.229818
485.5,9.8973169,0.0,129.25638,0.069405891,0.0,-67.194138,1.0,123.28036,-67.191345,-92.562347,42.697754,0.64597732,-5.5944802e-05,2.9311716e-06,0.023546983,1.2684106,5.3013078e-05,-0.014770749,-1.9231081,4.0037651,125.31055,25.229818
486.0,9.897315,0.0,129.25638,0.069405898,0.0,-67.194138,1.0,123.28037,-67.191345,-92.562347,42.697754,0.64597726,-5.5853456e-05,2.9263863e-06,0.023546984,1.2684104,5.2926516e-05,-0.014770751,-1.9231081,4.0037656,125.31055,25.229816
486.5,9.8973141,0.0,129.25638,0.069405898,0.0,-67.194138,1.0,123.28037,-67.191353,-92.562347,42.697758,0.64597726,-5.5762259e-05,2.9216085e-06,0.023546986,1.2684104,5.28401e-05,-0.014770754,-1.9231082,4.0037656,125.31056,25.229815
487.0,9.8973131,0.0,129.25638,0.069405898,0.0,-67.194138,1.0,123.28038,-67.191353,-92.562347,42.697762,0.64597726,-5.5671211e-05,2.9168386e-06,0.023546988,1.2684104,5.2753821e-05,-0.014770756,-1.9231082,4.0037661,125.31056,25.229815
487.5,9.8973112,0.0,129.25638,0.069405906,0.0,-67.194138,1.0,123.28038,-67.19136,-92.562347,42.697762,0.6459772,-5.5580309e-05,2.9120768e-06,0.023546992,1.2684103,5.2667685e-05,-0.014770759,-1.9231082,4.0037661,125.31057,25.229813
488.0,9.8973103,0.0,129.25638,0.069405906,0.0,-67.194138,1.0,123.28039,-67.19136,-92.56234,42.697765,0.6459772,-5.548956e-05,2.9073226e-06,0.023546994,1.2684103,5.2581687e-05,-0.014770762,-1.9231082,4.0037661,125.31057,25.229813
488.5,9.8973093,0.0,129.25638,0.069405906,0.0,-67.194138,1.0,123.28039,-67.191368,-92.56234,42.697765,0.6459772,-5.5398956e-05,2.9025762e-06,0.023546996,1.2684103,5.249583e-05,-0.014770764,-1.9231083,4.0037665,125.31057,25.229811
