A_4_task1,G_5_task1,N0_7_task1,N_6_task1,_1_task1,a0_9_task1,a_11_task1,g0_10_task1,n0_8_task1,normalized_cancer_cell_a_3_task1,normalized_normal_cell_n_1_task1,normalized_pre_cancer_cell_g_2_task1
5.734134451568061e-22,5.559188708676273e-77,99999999.0,100000000.0,35200.0,0.0,5.73413445156806e-29,1e-08,0.99999999,5.7341344515680605e-30,1.0,5.559188708676273e-85
5.509299523490379e-22,4.553779503281331e-77,99999999.0,100000000.0,35240.0,0.0,5.509299523490379e-29,1e-08,0.99999999,5.509299523490379e-30,1.0,4.5537795032813315e-85
5.293280353974108e-22,3.730203965219044e-77,99999999.0,100000000.0,35280.0,0.0,5.293280353974108e-29,1e-08,0.99999999,5.2932803539741085e-30,1.0,3.730203965219044e-85
5.08573127786981e-22,3.055576496865849e-77,99999999.0,100000000.0,35320.0,0.0,5.08573127786981e-29,1e-08,0.99999999,5.08573127786981e-30,1.0,3.055576496865849e-85
4.886320183529392e-22,2.5029590379652917e-77,99999999.0,100000000.0,35360.0,0.0,4.8863201835293926e-29,1e-08,0.99999999,4.8863201835293926e-30,1.0,2.5029590379652916e-85
4.694727981374466e-22,2.0502854214771066e-77,99999999.0,100000000.0,35400.0,0.0,4.694727981374466e-29,1e-08,0.99999999,4.694727981374466e-30,1.0,2.0502854214771065e-85
4.510648093302089e-22,1.679480265461639e-77,99999999.0,100000000.0,35440.0,0.0,4.5106480933020886e-29,1e-08,0.99999999,4.5106480933020885e-30,1.0,1.679480265461639e-85
4.333785962110872e-22,1.3757372181103383e-77,99999999.0,100000000.0,35480.0,0.0,4.3337859621108716e-29,1e-08,0.99999999,4.3337859621108716e-30,1.0,1.3757372181103382e-85
4.1638585801624405e-22,1.1269277360479961e-77,99999999.0,100000000.0,35520.0,0.0,4.16385858016244e-29,1e-08,0.99999999,4.16385858016244e-30,1.0,1.1269277360479962e-85
4.000594036524045e-22,9.231167882618169e-78,99999999.0,100000000.0,35560.0,0.0,4.0005940365240454e-29,1e-08,0.99999999,4.000594036524045e-30,1.0,9.23116788261817e-86
3.8437310818676695e-22,7.5616614758208335e-78,99999999.0,100000000.0,35600.0,0.0,3.8437310818676696e-29,1e-08,0.99999999,3.843731081867669e-30,1.0,7.561661475820833e-86
3.693018710429406e-22,6.194094290341919e-78,99999999.0,100000000.0,35640.0,0.0,3.693018710429406e-29,1e-08,0.99999999,3.693018710429406e-30,1.0,6.19409429034192e-86
3.5482157583601763e-22,5.073858992541262e-78,99999999.0,100000000.0,35680.0,0.0,3.548215758360176e-29,1e-08,0.99999999,3.548215758360176e-30,1.0,5.073858992541262e-86
3.409090517825077e-22,4.156224279041567e-78,99999999.0,100000000.0,35720.0,0.0,3.409090517825077e-29,1e-08,0.99999999,3.409090517825077e-30,1.0,4.156224279041567e-86
3.2754203662338627e-22,3.404548743488582e-78,99999999.0,100000000.0,35760.0,0.0,3.275420366233863e-29,1e-08,0.99999999,3.275420366233863e-30,1.0,3.404548743488582e-86
3.1469914100092703e-22,2.788817775123189e-78,99999999.0,100000000.0,35800.0,0.0,3.1469914100092703e-29,1e-08,0.99999999,3.1469914100092704e-30,1.0,2.7888177751231888e-86
3.0235981423231543e-22,2.284445067123221e-78,99999999.0,100000000.0,35840.0,0.0,3.0235981423231545e-29,1e-08,0.99999999,3.0235981423231543e-30,1.0,2.2844450671232213e-86
2.9050431142527645e-22,1.8712908786136437e-78,99999999.0,100000000.0,35880.0,0.0,2.9050431142527645e-29,1e-08,0.99999999,2.9050431142527646e-30,1.0,1.8712908786136436e-86
2.7911366188309535e-22,1.5328578492772933e-78,99999999.0,100000000.0,35920.0,0.0,2.7911366188309536e-29,1e-08,0.99999999,2.7911366188309534e-30,1.0,1.5328578492772933e-86
2.6816963874847507e-22,1.2556322552225354e-78,99999999.0,100000000.0,35960.0,0.0,2.681696387484751e-29,1e-08,0.99999999,2.6816963874847506e-30,1.0,1.2556322552225354e-86
2.576547298376554e-22,1.0285444022735482e-78,99999999.0,100000000.0,36000.0,0.0,2.5765472983765535e-29,1e-08,0.99999999,2.5765472983765536e-30,1.0,1.0285444022735482e-86
2.4755210961812385e-22,8.425266100389867e-79,99999999.0,100000000.0,36040.0,0.0,2.4755210961812382e-29,1e-08,0.99999999,2.4755210961812383e-30,1.0,8.425266100389867e-87
2.378456122850784e-22,6.901511369413852e-79,99999999.0,100000000.0,36080.0,0.0,2.378456122850784e-29,1e-08,0.99999999,2.378456122850784e-30,1.0,6.901511369413852e-87
2.285197058935594e-22,5.653335884541928e-79,99999999.0,100000000.0,36120.0,0.0,2.285197058935594e-29,1e-08,0.99999999,2.285197058935594e-30,1.0,5.653335884541927e-87
2.195594675048587e-22,4.630899655558178e-79,99999999.0,100000000.0,36160.0,0.0,2.195594675048587e-29,1e-08,0.99999999,2.195594675048587e-30,1.0,4.630899655558178e-87
2.1095055930743588e-22,3.793376522786687e-79,99999999.0,100000000.0,36200.0,0.0,2.1095055930743587e-29,1e-08,0.99999999,2.1095055930743587e-30,1.0,3.7933765227866867e-87
2.0267920567413134e-22,3.1073239573131653e-79,99999999.0,100000000.0,36240.0,0.0,2.0267920567413134e-29,1e-08,0.99999999,2.0267920567413134e-30,1.0,3.1073239573131654e-87
1.9473217111896434e-22,2.5453476916125535e-79,99999999.0,100000000.0,36280.0,0.0,1.9473217111896433e-29,1e-08,0.99999999,1.9473217111896433e-30,1.0,2.5453476916125536e-87
1.870967391182427e-22,2.0850078589164633e-79,99999999.0,100000000.0,36320.0,0.0,1.870967391182427e-29,1e-08,0.99999999,1.870967391182427e-30,1.0,2.0850078589164634e-87
1.7976069176209544e-22,1.7079229631647288e-79,99999999.0,100000000.0,36360.0,0.0,1.7976069176209544e-29,1e-08,0.99999999,1.7976069176209543e-30,1.0,1.7079229631647288e-87
1.7271229020386673e-22,1.3990359008149228e-79,99999999.0,100000000.0,36400.0,0.0,1.7271229020386674e-29,1e-08,0.99999999,1.7271229020386673e-30,1.0,1.3990359008149229e-87
1.659402558760879e-22,1.1460127265589327e-79,99999999.0,100000000.0,36440.0,0.0,1.659402558760879e-29,1e-08,0.99999999,1.659402558760879e-30,1.0,1.1460127265589326e-87
1.594337524429691e-22,9.387501554963888e-80,99999999.0,100000000.0,36480.0,0.0,1.594337524429691e-29,1e-08,0.99999999,1.594337524429691e-30,1.0,9.387501554963888e-88
1.5318236846053262e-22,7.689721361913484e-80,99999999.0,100000000.0,36520.0,0.0,1.531823684605326e-29,1e-08,0.99999999,1.5318236846053262e-30,1.0,7.689721361913484e-88
1.471761007166407e-22,6.298993856634951e-80,99999999.0,100000000.0,36560.0,0.0,1.4717610071664072e-29,1e-08,0.99999999,1.4717610071664071e-30,1.0,6.298993856634951e-88
1.4140533822425958e-22,5.159786907552093e-80,99999999.0,100000000.0,36600.0,0.0,1.4140533822425958e-29,1e-08,0.99999999,1.4140533822425959e-30,1.0,5.159786907552093e-88
1.3586084684234624e-22,4.226611668036893e-80,99999999.0,100000000.0,36640.0,0.0,1.3586084684234625e-29,1e-08,0.99999999,1.3586084684234625e-30,1.0,4.226611668036893e-88
1.3053375449974887e-22,3.462206194259438e-80,99999999.0,100000000.0,36680.0,0.0,1.3053375449974888e-29,1e-08,0.99999999,1.3053375449974888e-30,1.0,3.4622061942594384e-88
1.2541553699847718e-22,2.836047565528037e-80,99999999.0,100000000.0,36720.0,0.0,1.2541553699847718e-29,1e-08,0.99999999,1.2541553699847718e-30,1.0,2.836047565528037e-88
1.2049800437362475e-22,2.3231330956756977e-80,99999999.0,100000000.0,36760.0,0.0,1.2049800437362475e-29,1e-08,0.99999999,1.2049800437362474e-30,1.0,2.3231330956756978e-88
1.157732877881182e-22,1.902981968928615e-80,99999999.0,100000000.0,36800.0,0.0,1.157732877881182e-29,1e-08,0.99999999,1.157732877881182e-30,1.0,1.902981968928615e-88
1.11233826941322e-22,1.5588174353024487e-80,99999999.0,100000000.0,36840.0,0.0,1.1123382694132201e-29,1e-08,0.99999999,1.11233826941322e-30,1.0,1.5588174353024486e-88
1.068723579713507e-22,1.2768969103637654e-80,99999999.0,100000000.0,36880.0,0.0,1.068723579713507e-29,1e-08,0.99999999,1.068723579713507e-30,1.0,1.2768969103637653e-88
1.026819018317305e-22,1.0459632300559813e-80,99999999.0,100000000.0,36920.0,0.0,1.0268190183173049e-29,1e-08,0.99999999,1.026819018317305e-30,1.0,1.0459632300559812e-88
9.86557531238111e-23,8.567951490441536e-81,99999999.0,100000000.0,36960.0,0.0,9.86557531238111e-30,1e-08,0.99999999,9.86557531238111e-31,1.0,8.567951490441535e-89
9.478746936705753e-23,7.018391338539725e-81,99999999.0,100000000.0,37000.0,0.0,9.478746936705752e-30,1e-08,0.99999999,9.478746936705752e-31,1.0,7.018391338539725e-89
9.107086069005309e-23,5.749077482037777e-81,99999999.0,100000000.0,37040.0,0.0,9.10708606900531e-30,1e-08,0.99999999,9.107086069005309e-31,1.0,5.749077482037777e-89
8.749997992571711e-23,4.709325869729962e-81,99999999.0,100000000.0,37080.0,0.0,8.749997992571712e-30,1e-08,0.99999999,8.74999799257171e-31,1.0,4.7093258697299625e-89
8.406911309488839e-23,3.857618933924491e-81,99999999.0,100000000.0,37120.0,0.0,8.406911309488838e-30,1e-08,0.99999999,8.406911309488839e-31,1.0,3.857618933924491e-89
8.077277026304656e-23,3.159947782553011e-81,99999999.0,100000000.0,37160.0,0.0,8.077277026304657e-30,1e-08,0.99999999,8.077277026304656e-31,1.0,3.159947782553011e-89
7.760567675554065e-23,2.5884542147617794e-81,99999999.0,100000000.0,37200.0,0.0,7.760567675554065e-30,1e-08,0.99999999,7.760567675554065e-31,1.0,2.5884542147617792e-89
7.456276471726776e-23,2.1203183352937634e-81,99999999.0,100000000.0,37240.0,0.0,7.456276471726776e-30,1e-08,0.99999999,7.456276471726776e-31,1.0,2.1203183352937636e-89
7.1639165003296e-23,1.7368473497981767e-81,99999999.0,100000000.0,37280.0,0.0,7.1639165003296e-30,1e-08,0.99999999,7.1639165003296e-31,1.0,1.7368473497981766e-89
6.883019938745547e-23,1.422729156413678e-81,99999999.0,100000000.0,37320.0,0.0,6.883019938745546e-30,1e-08,0.99999999,6.883019938745547e-31,1.0,1.422729156413678e-89
6.613137307642973e-23,1.1654209293319791e-81,99999999.0,100000000.0,37360.0,0.0,6.613137307642972e-30,1e-08,0.99999999,6.613137307642973e-31,1.0,1.165420929331979e-89
6.353836751736905e-23,9.546482803154818e-82,99999999.0,100000000.0,37400.0,0.0,6.353836751736905e-30,1e-08,0.99999999,6.353836751736904e-31,1.0,9.546482803154817e-90
6.104703348751657e-23,7.819949995506735e-82,99999999.0,100000000.0,37440.0,0.0,6.104703348751657e-30,1e-08,0.99999999,6.104703348751657e-31,1.0,7.819949995506735e-90
5.865338445478972e-23,6.405669940767825e-82,99999999.0,100000000.0,37480.0,0.0,5.865338445478972e-30,1e-08,0.99999999,5.865338445478972e-31,1.0,6.405669940767825e-90
5.635359019869253e-23,5.247170047587697e-82,99999999.0,100000000.0,37520.0,0.0,5.6353590198692524e-30,1e-08,0.99999999,5.635359019869252e-31,1.0,5.247170047587697e-90
5.414397068135152e-23,4.2981910967771803e-82,99999999.0,100000000.0,37560.0,0.0,5.414397068135152e-30,1e-08,0.99999999,5.414397068135152e-31,1.0,4.29819109677718e-90
5.202099015886782e-23,3.5208400979701337e-82,99999999.0,100000000.0,37600.0,0.0,5.202099015886782e-30,1e-08,0.99999999,5.202099015886782e-31,1.0,3.5208400979701335e-90
4.998125152356246e-23,2.8840772121019003e-82,99999999.0,100000000.0,37640.0,0.0,4.998125152356246e-30,1e-08,0.99999999,4.998125152356246e-31,1.0,2.8840772121019e-90
4.802149086806202e-23,2.3624763221030634e-82,99999999.0,100000000.0,37680.0,0.0,4.802149086806202e-30,1e-08,0.99999999,4.802149086806202e-31,1.0,2.3624763221030633e-90
4.613857226252578e-23,1.9352097610555991e-82,99999999.0,100000000.0,37720.0,0.0,4.613857226252578e-30,1e-08,0.99999999,4.6138572262525784e-31,1.0,1.935209761055599e-90
4.432948273665756e-23,1.5852166577276246e-82,99999999.0,100000000.0,37760.0,0.0,4.4329482736657565e-30,1e-08,0.99999999,4.432948273665756e-31,1.0,1.5852166577276244e-90
4.2591327458472257e-23,1.298521691295326e-82,99999999.0,100000000.0,37800.0,0.0,4.2591327458472255e-30,1e-08,0.99999999,4.259132745847226e-31,1.0,1.298521691295326e-90
4.0921325102102687e-23,1.0636770529408565e-82,99999999.0,100000000.0,37840.0,0.0,4.092132510210269e-30,1e-08,0.99999999,4.092132510210269e-31,1.0,1.0636770529408565e-90
3.9316803397234277e-23,8.713053316994046e-83,99999999.0,100000000.0,37880.0,0.0,3.931680339723428e-30,1e-08,0.99999999,3.931680339723428e-31,1.0,8.713053316994045e-91
3.777519485304603e-23,7.137250718616579e-83,99999999.0,100000000.0,37920.0,0.0,3.777519485304603e-30,1e-08,0.99999999,3.777519485304603e-31,1.0,7.137250718616579e-91
3.6294032649815434e-23,5.846440503358129e-83,99999999.0,100000000.0,37960.0,0.0,3.629403264981543e-30,1e-08,0.99999999,3.629403264981543e-31,1.0,5.846440503358129e-91
3.487094669161318e-23,4.789080264498788e-83,99999999.0,100000000.0,38000.0,0.0,3.487094669161318e-30,1e-08,0.99999999,3.487094669161318e-31,1.0,4.7890802644987876e-91
3.3503659813771393e-23,3.922949317048213e-83,99999999.0,100000000.0,38040.0,0.0,3.350365981377139e-30,1e-08,0.99999999,3.3503659813771395e-31,1.0,3.9229493170482123e-91
3.218998413905671e-23,3.2134628141881148e-83,99999999.0,100000000.0,38080.0,0.0,3.218998413905671e-30,1e-08,0.99999999,3.218998413905671e-31,1.0,3.2134628141881146e-91
3.0927817576717494e-23,2.6322907648319448e-83,99999999.0,100000000.0,38120.0,0.0,3.0927817576717494e-30,1e-08,0.99999999,3.0927817576717494e-31,1.0,2.632290764831945e-91
2.9715140458803146e-23,2.1562268092933122e-83,99999999.0,100000000.0,38160.0,0.0,2.9715140458803147e-30,1e-08,0.99999999,2.971514045880315e-31,1.0,2.1562268092933122e-91
2.855001230837301e-23,1.7662615829646186e-83,99999999.0,100000000.0,38200.0,0.0,2.8550012308373007e-30,1e-08,0.99999999,2.855001230837301e-31,1.0,1.7662615829646186e-91
2.743056873442356e-23,1.4468236671628867e-83,99999999.0,100000000.0,38240.0,0.0,2.743056873442356e-30,1e-08,0.99999999,2.743056873442356e-31,1.0,1.4468236671628867e-91
2.635501844856524e-23,1.1851578181013952e-83,99999999.0,100000000.0,38280.0,0.0,2.635501844856524e-30,1e-08,0.99999999,2.635501844856524e-31,1.0,1.1851578181013952e-91
2.5321640398675115e-23,9.70815646499047e-84,99999999.0,100000000.0,38320.0,0.0,2.5321640398675115e-30,1e-08,0.99999999,2.5321640398675116e-31,1.0,9.70815646499047e-92
2.4328781014938796e-23,7.9523841052426765e-84,99999999.0,100000000.0,38360.0,0.0,2.4328781014938794e-30,1e-08,0.99999999,2.4328781014938795e-31,1.0,7.952384105242677e-92
2.3374851563874803e-23,6.514152628809988e-84,99999999.0,100000000.0,38400.0,0.0,2.3374851563874803e-30,1e-08,0.99999999,2.3374851563874804e-31,1.0,6.514152628809988e-92
2.2458325606107438e-23,5.3360330574898895e-84,99999999.0,100000000.0,38440.0,0.0,2.245832560610744e-30,1e-08,0.99999999,2.245832560610744e-31,1.0,5.3360330574898895e-92
2.1577736553820125e-23,4.370982752951925e-84,99999999.0,100000000.0,38480.0,0.0,2.1577736553820126e-30,1e-08,0.99999999,2.1577736553820126e-31,1.0,4.370982752951924e-92
2.073167532398087e-23,3.5804669912578375e-84,99999999.0,100000000.0,38520.0,0.0,2.073167532398087e-30,1e-08,0.99999999,2.073167532398087e-31,1.0,3.5804669912578376e-92
1.991878808358447e-23,2.9329202607420934e-84,99999999.0,100000000.0,38560.0,0.0,1.9918788083584468e-30,1e-08,0.99999999,1.9918788083584468e-31,1.0,2.9329202607420932e-92
1.9137774083303634e-23,2.40248584245418e-84,99999999.0,100000000.0,38600.0,0.0,1.9137774083303635e-30,1e-08,0.99999999,1.9137774083303634e-31,1.0,2.40248584245418e-92
1.8387383576082474e-23,1.9679833442632856e-84,99999999.0,100000000.0,38640.0,0.0,1.8387383576082472e-30,1e-08,0.99999999,1.8387383576082474e-31,1.0,1.9679833442632855e-92
1.7666415817341705e-23,1.6120629619783367e-84,99999999.0,100000000.0,38680.0,0.0,1.7666415817341703e-30,1e-08,0.99999999,1.7666415817341704e-31,1.0,1.6120629619783366e-92
1.6973717143595704e-23,1.3205126968974471e-84,99999999.0,100000000.0,38720.0,0.0,1.6973717143595704e-30,1e-08,0.99999999,1.6973717143595705e-31,1.0,1.3205126968974471e-92
1.6308179126406787e-23,1.0816908667930813e-84,99999999.0,100000000.0,38760.0,0.0,1.630817912640679e-30,1e-08,0.99999999,1.6308179126406788e-31,1.0,1.0816908667930813e-92
1.56687367987228e-23,8.860612503405834e-85,99999999.0,100000000.0,38800.0,0.0,1.56687367987228e-30,1e-08,0.99999999,1.56687367987228e-31,1.0,8.860612503405833e-93
1.505436695075985e-23,7.258123031793166e-85,99999999.0,100000000.0,38840.0,0.0,1.505436695075985e-30,1e-08,0.99999999,1.505436695075985e-31,1.0,7.2581230317931665e-93
1.4464086492703352e-23,5.945452407990667e-85,99999999.0,100000000.0,38880.0,0.0,1.4464086492703353e-30,1e-08,0.99999999,1.4464086492703353e-31,1.0,5.945452407990667e-93
1.3896950881607416e-23,4.8701853331561627e-85,99999999.0,100000000.0,38920.0,0.0,1.3896950881607416e-30,1e-08,0.99999999,1.3896950881607417e-31,1.0,4.870185333156163e-93
1.3352052609975358e-23,3.989386097416497e-85,99999999.0,100000000.0,38960.0,0.0,1.335205260997536e-30,1e-08,0.99999999,1.335205260997536e-31,1.0,3.9893860974164975e-93
1.2828519753602888e-23,3.267884145169904e-85,99999999.0,100000000.0,39000.0,0.0,1.2828519753602887e-30,1e-08,0.99999999,1.2828519753602887e-31,1.0,3.267884145169904e-93
1.2325514576360196e-23,2.6768697051329615e-85,99999999.0,100000000.0,39040.0,0.0,1.2325514576360195e-30,1e-08,0.99999999,1.2325514576360196e-31,1.0,2.6768697051329616e-93
1.1842232189680452e-23,2.1927434082538662e-85,99999999.0,100000000.0,39080.0,0.0,1.1842232189680452e-30,1e-08,0.99999999,1.1842232189680452e-31,1.0,2.1927434082538663e-93
1.1377899264609623e-23,1.796173958419078e-85,99999999.0,100000000.0,39120.0,0.0,1.1377899264609623e-30,1e-08,0.99999999,1.1377899264609623e-31,1.0,1.7961739584190781e-93
1.093177279435672e-23,1.471326228485618e-85,99999999.0,100000000.0,39160.0,0.0,1.093177279435672e-30,1e-08,0.99999999,1.093177279435672e-31,1.0,1.4713262284856178e-93
1.050313890536435e-23,1.205228959301406e-85,99999999.0,100000000.0,39200.0,0.0,1.050313890536435e-30,1e-08,0.99999999,1.050313890536435e-31,1.0,1.205228959301406e-93
1.0091311714997072e-23,9.872568137617136e-86,99999999.0,100000000.0,39240.0,0.0,1.0091311714997073e-30,1e-08,0.99999999,1.0091311714997072e-31,1.0,9.872568137617135e-94
9.695632234019715e-24,8.08706104177822e-86,99999999.0,100000000.0,39280.0,0.0,9.695632234019715e-31,1e-08,0.99999999,9.695632234019714e-32,1.0,8.08706104177822e-94
9.315467312109426e-24,6.624472516350972e-86,99999999.0,100000000.0,39320.0,0.0,9.315467312109426e-31,1e-08,0.99999999,9.315467312109425e-32,1.0,6.624472516350973e-94
8.950208624714091e-24,5.4264009994711334e-86,99999999.0,100000000.0,39360.0,0.0,8.950208624714092e-31,1e-08,0.99999999,8.950208624714091e-32,1.0,5.426400999471133e-94
8.599271699635966e-24,4.44500716613755e-86,99999999.0,100000000.0,39400.0,0.0,8.599271699635966e-31,1e-08,0.99999999,8.599271699635966e-32,1.0,4.4450071661375494e-94
8.262094981782869e-24,3.641103690814561e-86,99999999.0,100000000.0,39440.0,0.0,8.26209498178287e-31,1e-08,0.99999999,8.262094981782869e-32,1.0,3.641103690814561e-94
7.938138934590403e-24,2.982590486751347e-86,99999999.0,100000000.0,39480.0,0.0,7.938138934590402e-31,1e-08,0.99999999,7.938138934590402e-32,1.0,2.982590486751347e-94
7.626885176677345e-24,2.4431729406941227e-86,99999999.0,100000000.0,39520.0,0.0,7.626885176677345e-31,1e-08,0.99999999,7.626885176677345e-32,1.0,2.4431729406941227e-94
7.327835652352699e-24,2.0013119617509195e-86,99999999.0,100000000.0,39560.0,0.0,7.327835652352699e-31,1e-08,0.99999999,7.327835652352699e-32,1.0,2.0013119617509194e-94
7.040511834647091e-24,1.6393639195714872e-86,99999999.0,100000000.0,39600.0,0.0,7.04051183464709e-31,1e-08,0.99999999,7.04051183464709e-32,1.0,1.6393639195714871e-94
6.764453959593242e-24,1.3428761293374378e-86,99999999.0,100000000.0,39640.0,0.0,6.764453959593242e-31,1e-08,0.99999999,6.764453959593242e-32,1.0,1.3428761293374378e-94
6.499220290530244e-24,1.1000097520846179e-86,99999999.0,100000000.0,39680.0,0.0,6.499220290530244e-31,1e-08,0.99999999,6.499220290530244e-32,1.0,1.1000097520846179e-94
6.244386411254396e-24,9.010670666089474e-87,99999999.0,100000000.0,39720.0,0.0,6.244386411254396e-31,1e-08,0.99999999,6.244386411254396e-32,1.0,9.010670666089473e-95
5.999544546885537e-24,7.38104236792981e-87,99999999.0,100000000.0,39760.0,0.0,5.999544546885537e-31,1e-08,0.99999999,5.999544546885537e-32,1.0,7.38104236792981e-95
5.764302911362153e-24,6.0461411204609595e-87,99999999.0,100000000.0,39800.0,0.0,5.764302911362153e-31,1e-08,0.99999999,5.764302911362153e-32,1.0,6.04614112046096e-95
5.5382850805211494e-24,4.9526639499268785e-87,99999999.0,100000000.0,39840.0,0.0,5.538285080521149e-31,1e-08,0.99999999,5.538285080521149e-32,1.0,4.952663949926879e-95
5.3211293897591105e-24,4.056948012327445e-87,99999999.0,100000000.0,39880.0,0.0,5.32112938975911e-31,1e-08,0.99999999,5.32112938975911e-32,1.0,4.0569480123274445e-95
5.112488355311206e-24,3.3232271240552475e-87,99999999.0,100000000.0,39920.0,0.0,5.112488355311206e-31,1e-08,0.99999999,5.112488355311206e-32,1.0,3.3232271240552475e-95
4.91202811822171e-24,2.7222036083525587e-87,99999999.0,100000000.0,39960.0,0.0,4.91202811822171e-31,1e-08,0.99999999,4.91202811822171e-32,1.0,2.722203608352559e-95
4.719427910116385e-24,2.2298784310248954e-87,99999999.0,100000000.0,40000.0,0.0,4.7194279101163845e-31,1e-08,0.99999999,4.7194279101163847e-32,1.0,2.2298784310248955e-95
