Time,normalized_normal_cell_n,normalized_pre_cancer_cell_g,normalized_cancer_cell_a,A,G,N,N0,n0,a0,g0,a,r_N,mu_N,beta_1,beta_4,r_G,mu_G,xi_G,beta_2,beta_5,delta,xi,r_A,K_A,mu_A,xi_A,beta_3,beta_6,K,G0,A0,compartment,normal_cell_growth,normal_cell_death,normal_cell_damage_A,normal_cell_damage_G,pre_cancer_cell_logistic_growth,pre_cancer_cell_natural_death,pre_cancer_cell_death_tissue_repair_system,pre_cancer_cell_death_apoptosis,negative_effect_on_G_A,negative_effect_on_A_G,cancer_cell_natural_death,cancer_cell_logistic_growth,cancer_cell_death_tissue_repair_system,cancer_cell_death_apoptosis,transition_to_cancer_cell
19440.0,1.0,7.602253336236404e-51,4.007135213524033e-23,4.0071352135240325e-15,7.602253336236403e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,4.007135213524033e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.4024973247334113e-24,0.0,3.801126668118202e-52,7.602253336236404e-53,2.6607886676827412e-52,7.602253336236404e-53,0.0,0.0,4.0071352135240326e-25,2.0035676067620164e-24,1.4024973247334113e-24,2.4042811281144195e-25,5.779425578831753e-101
19480.0,1.0,6.227344894278423e-51,3.8500157798693423e-23,3.850015779869343e-15,6.227344894278424e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.850015779869342e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.3475055229542697e-24,0.0,3.1136724471392118e-52,6.227344894278424e-53,2.179570712997448e-52,6.227344894278424e-53,0.0,0.0,3.8500157798693425e-25,1.9250078899346714e-24,1.3475055229542697e-24,2.3100094679216054e-25,3.877982443229555e-101
19520.0,1.0,5.101096045753984e-51,3.699056985952651e-23,3.699056985952652e-15,5.101096045753984e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.6990569859526513e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2946699450834279e-24,0.0,2.5505480228769922e-52,5.101096045753984e-53,1.7853836160138944e-52,5.101096045753984e-53,0.0,0.0,3.699056985952651e-25,1.8495284929763256e-24,1.2946699450834279e-24,2.2194341915715907e-25,2.602118086800693e-101
19560.0,1.0,4.1785353645523546e-51,3.554017273609583e-23,3.554017273609583e-15,4.178535364552354e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.554017273609583e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.2439060457633539e-24,0.0,2.0892676822761774e-52,4.178535364552355e-53,1.462487377593324e-52,4.178535364552355e-53,0.0,0.0,3.5540172736095827e-25,1.7770086368047915e-24,1.2439060457633539e-24,2.13241036416575e-25,1.746015779281468e-101
19600.0,1.0,3.422824749074867e-51,3.414664556151007e-23,3.414664556151007e-15,3.422824749074867e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.414664556151007e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1951325946528524e-24,0.0,1.7114123745374334e-52,3.422824749074867e-53,1.1979886621762033e-52,3.422824749074867e-53,0.0,0.0,3.414664556151007e-25,1.7073322780755036e-24,1.1951325946528524e-24,2.048798733690604e-25,1.1715729262879426e-101
19640.0,1.0,2.803788466711835e-51,3.2807758469872945e-23,3.2807758469872944e-15,2.803788466711835e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.2807758469872945e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1482715464455529e-24,0.0,1.4018942333559175e-52,2.803788466711835e-53,9.813259633491421e-53,2.803788466711835e-53,0.0,0.0,3.2807758469872947e-25,1.6403879234936473e-24,1.1482715464455529e-24,1.9684655081923767e-25,7.861229766066303e-102
19680.0,1.0,2.2967082285445855e-51,3.152136902814182e-23,3.1521369028141817e-15,2.2967082285445856e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.152136902814182e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.1032479159849636e-24,0.0,1.1483541142722928e-52,2.2967082285445856e-53,8.038478799906049e-53,2.2967082285445856e-53,0.0,0.0,3.152136902814182e-25,1.576068451407091e-24,1.1032479159849636e-24,1.891282141688509e-25,5.2748686870644084e-102
19720.0,1.0,1.8813361812742427e-51,3.0285418807892916e-23,3.0285418807892918e-15,1.8813361812742427e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,3.028541880789292e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.059989658276252e-24,0.0,9.406680906371213e-53,1.8813361812742427e-53,6.584676634459849e-53,1.8813361812742427e-53,0.0,0.0,3.0285418807892915e-25,1.514270940394646e-24,1.059989658276252e-24,1.817125128473575e-25,3.53942582697155e-102
19760.0,1.0,1.5410864048736698e-51,2.909793009150731e-23,2.9097930091507306e-15,1.5410864048736698e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.9097930091507306e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.0184275532027557e-24,0.0,7.70543202436835e-53,1.5410864048736698e-53,5.393802417057844e-53,1.5410864048736698e-53,0.0,0.0,2.909793009150731e-25,1.4548965045753654e-24,1.0184275532027557e-24,1.7458758054904386e-25,2.3749473072864526e-102
19800.0,1.0,1.2623726322415613e-51,2.7957002707507026e-23,2.7957002707507025e-15,1.2623726322415612e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.7957002707507026e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.784950947627458e-25,0.0,6.311863161207806e-53,1.2623726322415614e-53,4.418304212845464e-53,1.2623726322415614e-53,0.0,0.0,2.795700270750703e-25,1.3978501353753514e-24,9.784950947627458e-25,1.6774201624504217e-25,1.593584662632488e-102
19840.0,1.0,1.0340657458224232e-51,2.6860810989977453e-23,2.6860810989977454e-15,1.0340657458224232e-43,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.6860810989977455e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.401283846492108e-25,0.0,5.170328729112116e-53,1.0340657458224233e-53,3.619230110378481e-53,1.0340657458224233e-53,0.0,0.0,2.6860810989977454e-25,1.3430405494988728e-24,9.401283846492108e-25,1.6116486593986472e-25,1.0692919666832844e-102
19880.0,1.0,8.470493888833532e-52,2.5807600857210464e-23,2.5807600857210462e-15,8.470493888833532e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.5807600857210465e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.032660300023661e-25,0.0,4.235246944416766e-53,8.470493888833532e-54,2.964672861091736e-53,8.470493888833532e-54,0.0,0.0,2.5807600857210464e-25,1.2903800428605233e-24,9.032660300023661e-25,1.5484560514326278e-25,7.174926672076621e-103
19920.0,1.0,6.938559468837435e-52,2.4795687004893713e-23,2.4795687004893715e-15,6.938559468837435e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.479568700489371e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.678490451712799e-25,0.0,3.4692797344187176e-53,6.938559468837435e-54,2.428495814093102e-53,6.938559468837435e-54,0.0,0.0,2.479568700489371e-25,1.2397843502446857e-24,8.678490451712799e-25,1.4877412202936228e-25,4.814360750259362e-103
19960.0,1.0,5.683683635739387e-52,2.382345020935477e-23,2.382345020935477e-15,5.683683635739387e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.382345020935477e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.33820757327417e-25,0.0,2.8418418178696936e-53,5.683683635739387e-54,1.9892892725087852e-53,5.683683635739387e-54,0.0,0.0,2.382345020935477e-25,1.1911725104677386e-24,8.33820757327417e-25,1.4294070125612863e-25,3.23042596711717e-103
20000.0,1.0,4.655758852576978e-52,2.2889334736544788e-23,2.2889334736544787e-15,4.655758852576978e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.288933473654479e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.011267157790675e-25,0.0,2.327879426288489e-53,4.655758852576978e-54,1.629515598401942e-53,4.655758852576978e-54,0.0,0.0,2.2889334736544787e-25,1.1444667368272395e-24,8.011267157790675e-25,1.3733600841926873e-25,2.1676090493348897e-103
20040.0,1.0,3.813739800197212e-52,2.1991845852615725e-23,2.1991845852615724e-15,3.8137398001972124e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.1991845852615723e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.697146048415503e-25,0.0,1.9068699000986063e-53,3.813739800197212e-54,1.3348089300690242e-53,3.813739800197212e-54,0.0,0.0,2.1991845852615726e-25,1.0995922926307864e-24,7.697146048415503e-25,1.3195107511569434e-25,1.4544611263608273e-103
20080.0,1.0,3.124004426379984e-52,2.112954743210761e-23,2.112954743210761e-15,3.1240044263799843e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.112954743210761e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.395341601237663e-25,0.0,1.562002213189992e-53,3.1240044263799844e-54,1.0934015492329944e-53,3.1240044263799844e-54,0.0,0.0,2.1129547432107612e-25,1.0564773716053805e-24,7.395341601237663e-25,1.2677728459264566e-25,9.759403656041733e-104
20120.0,1.0,2.559011408050718e-52,2.0301059659918602e-23,2.03010596599186e-15,2.559011408050718e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.0301059659918602e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.10537088097151e-25,0.0,1.279505704025359e-53,2.559011408050718e-54,8.956539928177512e-54,2.559011408050718e-54,0.0,0.0,2.0301059659918603e-25,1.0150529829959303e-24,7.10537088097151e-25,1.218063579595116e-25,6.548539386533718e-104
20160.0,1.0,2.096200418679303e-52,1.950505682338059e-23,1.950505682338059e-15,2.096200418679303e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.950505682338059e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.826769888183205e-25,0.0,1.0481002093396515e-53,2.096200418679303e-54,7.33670146537756e-54,2.096200418679303e-54,0.0,0.0,1.950505682338059e-25,9.752528411690296e-25,6.826769888183205e-25,1.1703034094028353e-25,4.394056195271285e-104
20200.0,1.0,1.717091288240243e-52,1.8740265190907336e-23,1.8740265190907337e-15,1.717091288240243e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8740265190907335e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.559092816817567e-25,0.0,8.585456441201216e-54,1.717091288240243e-54,6.00981950884085e-54,1.717091288240243e-54,0.0,0.0,1.8740265190907336e-25,9.370132595453668e-25,6.559092816817567e-25,1.1244159114544401e-25,2.948402492150537e-104
20240.0,1.0,1.4065460849436137e-52,1.8005460973820637e-23,1.8005460973820637e-15,1.4065460849436138e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8005460973820637e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.301911340837222e-25,0.0,7.032730424718069e-54,1.4065460849436137e-54,4.922911297302648e-54,1.4065460849436137e-54,0.0,0.0,1.8005460973820637e-25,9.00273048691032e-25,6.301911340837222e-25,1.0803276584292382e-25,1.9783718890702075e-104
20280.0,1.0,1.1521646534574976e-52,1.7299468368093118e-23,1.7299468368093119e-15,1.1521646534574976e-44,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.729946836809312e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.054813928832591e-25,0.0,5.760823267287489e-54,1.1521646534574976e-54,4.0325762871012413e-54,1.1521646534574976e-54,0.0,0.0,1.729946836809312e-25,8.64973418404656e-25,6.054813928832591e-25,1.0379681020855872e-25,1.3274833886768357e-104
20320.0,1.0,9.437894732969608e-53,1.662115767287412e-23,1.662115767287412e-15,9.437894732969607e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.662115767287412e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.817405185505941e-25,0.0,4.718947366484804e-54,9.437894732969607e-55,3.3032631565393626e-54,9.437894732969607e-55,0.0,0.0,1.6621157672874121e-25,8.310578836437061e-25,5.817405185505941e-25,9.972694603724473e-26,8.907385699061547e-105
20360.0,1.0,7.731000662389381e-53,1.5969443482788025e-23,1.5969443482788024e-15,7.731000662389381e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.5969443482788025e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.589305218975808e-25,0.0,3.865500331194691e-54,7.731000662389381e-55,2.705850231836283e-54,7.731000662389381e-55,0.0,0.0,1.5969443482788025e-25,7.984721741394013e-25,5.589305218975808e-25,9.581666089672815e-26,5.976837124186505e-105
20400.0,1.0,6.332807573396094e-53,1.5343282951112423e-23,1.5343282951112423e-15,6.332807573396094e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.5343282951112422e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.370149032889347e-25,0.0,3.1664037866980474e-54,6.332807573396094e-55,2.2164826506886327e-54,6.332807573396094e-55,0.0,0.0,1.5343282951112423e-25,7.671641475556212e-25,5.370149032889347e-25,9.205969770667453e-26,4.010445176166292e-105
20440.0,1.0,5.187485231603647e-53,1.474167412105691e-23,1.474167412105691e-15,5.1874852316036466e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.474167412105691e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.159585942369917e-25,0.0,2.5937426158018235e-54,5.187485231603647e-55,1.8156198310612763e-54,5.187485231603647e-55,0.0,0.0,1.4741674121056908e-25,7.370837060528454e-25,5.159585942369917e-25,8.845004472634145e-26,2.6910003028105942e-105
20480.0,1.0,4.249300601072095e-53,1.4163654322472296e-23,1.4163654322472297e-15,4.2493006010720955e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4163654322472297e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.957279012865303e-25,0.0,2.124650300536048e-54,4.249300601072095e-55,1.4872552103752333e-54,4.249300601072095e-55,0.0,0.0,1.4163654322472296e-25,7.081827161236149e-25,4.957279012865303e-25,8.498192593483378e-26,1.805655559827167e-105
20520.0,1.0,3.4807917116112374e-53,1.3608298631424737e-23,1.3608298631424737e-15,3.4807917116112373e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.3608298631424736e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.762904520998658e-25,0.0,1.7403958558056187e-54,3.480791711611237e-55,1.218277099063933e-54,3.480791711611237e-55,0.0,0.0,1.3608298631424738e-25,6.804149315712369e-25,4.762904520998658e-25,8.164979178854842e-26,1.2115910939621488e-105
20560.0,1.0,2.851271792013173e-53,1.307471839016979e-23,1.3074718390169791e-15,2.851271792013173e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.307471839016979e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.576151436559426e-25,0.0,1.4256358960065864e-54,2.851271792013173e-55,9.979451272046105e-55,2.851271792013173e-55,0.0,0.0,1.307471839016979e-25,6.537359195084896e-25,4.576151436559426e-25,7.844831034101874e-26,8.129750831930011e-106
20600.0,1.0,2.335603938842637e-53,1.2562059785158201e-23,1.2562059785158202e-15,2.335603938842637e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2562059785158202e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.39672092480537e-25,0.0,1.1678019694213187e-54,2.335603938842637e-55,8.174613785949229e-55,2.335603938842637e-55,0.0,0.0,1.2562059785158202e-25,6.281029892579101e-25,4.39672092480537e-25,7.537235871094921e-26,5.455045759137242e-106
20640.0,1.0,1.913197392973065e-53,1.2069502480797953e-23,1.2069502480797952e-15,1.913197392973065e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2069502480797952e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.224325868279283e-25,0.0,9.565986964865325e-55,1.913197392973065e-55,6.696190875405726e-55,1.913197392973065e-55,0.0,0.0,1.2069502480797954e-25,6.034751240398977e-25,4.224325868279283e-25,7.241701488478772e-26,3.660324264478932e-106
20680.0,1.0,1.5671853449145723e-53,1.159625830678638e-23,1.159625830678638e-15,1.5671853449145723e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.159625830678638e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.0586904073752324e-25,0.0,7.835926724572862e-55,1.5671853449145724e-55,5.485148707201003e-55,1.5671853449145724e-55,0.0,0.0,1.159625830678638e-25,5.79812915339319e-25,4.0586904073752324e-25,6.957754984071828e-26,2.456069905315007e-106
20720.0,1.0,1.2837514384745898e-53,1.1141569996911896e-23,1.1141569996911896e-15,1.2837514384745898e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1141569996911895e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.899549498919163e-25,0.0,6.4187571923729495e-55,1.2837514384745898e-55,4.4931300346610636e-55,1.2837514384745898e-55,0.0,0.0,1.1141569996911896e-25,5.570784998455948e-25,3.899549498919163e-25,6.684941998147137e-26,1.6480177557855784e-106
20760.0,1.0,1.0515780798571803e-53,1.0704709977307172e-23,1.0704709977307172e-15,1.0515780798571802e-45,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0704709977307173e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.74664849205751e-25,0.0,5.2578903992859016e-55,1.0515780798571803e-55,3.6805232795001304e-55,1.0515780798571803e-55,0.0,0.0,1.0704709977307173e-25,5.352354988653586e-25,3.74664849205751e-25,6.422825986384304e-26,1.1058164580361143e-106
20800.0,1.0,8.613945230317281e-54,1.0284979202214841e-23,1.0284979202214842e-15,8.613945230317282e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0284979202214841e-22,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.599742720775194e-25,0.0,4.306972615158641e-55,8.613945230317282e-56,3.0148808306110482e-55,8.613945230317282e-56,0.0,0.0,1.0284979202214841e-25,5.142489601107421e-25,3.599742720775194e-25,6.170987521328905e-26,7.420005243090583e-107
20840.0,1.0,7.056066862955464e-54,9.881706035402704e-24,9.881706035402704e-16,7.056066862955464e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.881706035402704e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.458597112390946e-25,0.0,3.528033431477732e-55,7.056066862955464e-56,2.469623402034412e-55,7.056066862955464e-56,0.0,0.0,9.881706035402704e-26,4.940853017701352e-25,3.458597112390946e-25,5.929023621241623e-26,4.9788079574498164e-107
20880.0,1.0,5.779939185039871e-54,9.494245175438565e-24,9.494245175438565e-16,5.779939185039871e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.494245175438565e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.3229858114034975e-25,0.0,2.8899695925199356e-55,5.779939185039872e-56,2.0229787147639548e-55,5.779939185039872e-56,0.0,0.0,9.494245175438565e-26,4.747122587719283e-25,3.3229858114034975e-25,5.696547105263139e-26,3.340769698275937e-107
20920.0,1.0,4.734606067602712e-54,9.12197662310494e-24,9.12197662310494e-16,4.734606067602712e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.12197662310494e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.192691818086729e-25,0.0,2.3673030338013564e-55,4.734606067602712e-56,1.657112123660949e-55,4.734606067602712e-56,0.0,0.0,9.121976623104941e-26,4.5609883115524705e-25,3.192691818086729e-25,5.473185973862964e-26,2.2416494615380416e-107
20960.0,1.0,3.878327071918108e-54,8.764304689301357e-24,8.764304689301357e-16,3.878327071918108e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.764304689301357e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.0675066412554745e-25,0.0,1.9391635359590543e-55,3.8783270719181086e-56,1.3574144751713378e-55,3.8783270719181086e-56,0.0,0.0,8.764304689301357e-26,4.382152344650679e-25,3.0675066412554745e-25,5.258582813580814e-26,1.5041420876772888e-107
21000.0,1.0,3.176910742309942e-54,8.420657041846719e-24,8.420657041846719e-16,3.176910742309942e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.420657041846719e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.9472299646463513e-25,0.0,1.588455371154971e-55,3.176910742309942e-56,1.1119187598084796e-55,3.176910742309942e-56,0.0,0.0,8.420657041846719e-26,4.210328520923359e-25,2.9472299646463513e-25,5.0523942251080317e-26,1.0092761864604307e-107
21040.0,1.0,2.6023493319279846e-54,8.09048378965646e-24,8.09048378965646e-16,2.6023493319279847e-46,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.090483789656459e-23,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.8316693263797607e-25,0.0,1.3011746659639923e-55,2.6023493319279845e-56,9.108222661747944e-56,2.6023493319279845e-56,0.0,0.0,8.090483789656459e-26,4.0452418948282297e-25,2.8316693263797607e-25,4.854290273793876e-26,6.772222045386027e-108
