A1,A1_2,A2,A2_2,A3,A3_2,CREB_n,DUSP_c,DUSP_n,DUSP_n_ERK_n,DUSP_n_pERK_n,DUSP_n_ppERK_n,DUSPmRNA,EGF,ERK_c,ERK_n,Elk1_n,F,FOSn,FOSn_2,FmRNA,Fn,HRG,Kin,Kin_2,MEK,PreDUSPmRNA,PreFOSmRNA,PreFmRNA,RSK_c,RsD,RsT,c_FOS_c,c_FOSmRNA,pCREB_n,pDUSP_c,pDUSP_n,pDUSP_n_ERK_n,pDUSP_n_pERK_n,pDUSP_n_ppERK_n,pERK_c,pERK_n,pElk1_n,pMEK,pRSK_c,pRSK_n,pc_FOS_c,ppERK_c,ppERK_n,Time
182.3524,0.0,25.368345906896533,0.018674093103466887,13.091942679063964,0.0006773209360373387,1000.0,1.3196960928180403e-83,1.983581899209795e-86,9.43492892137745e-87,2.7648509749562366e-96,6.334652563144185e-107,4.948716252369668e-79,0.0,570.4179754780158,1624.8996323068484,1510.0,1.5845680841344682e-189,3.7630853998714215e-95,2.1570344353984704e-113,3.073353409582592e-185,2.814886666669012e-192,10.0,82.65962166480031,0.006118335199697033,637.3205205234776,7.8257883802332e-73,2.9300204256790445e-83,2.3043157505357487e-179,353.0,247.31487730199945,0.08862269800044117,7.645177897880181e-94,4.7722936029202334e-88,2.0411572348501577e-20,4.9892556751474396e-104,7.432550303249475e-107,3.499925181169382e-107,9.56268087069336e-118,2.2075184328072016e-128,1.0569271137247157e-05,3.6563022923131573e-08,1.3205332144941035e-19,0.0006794765221887761,1.0643108807217484e-17,4.477547777015259e-20,4.545530253183967e-112,5.615441052184015e-14,1.0674288194066419e-16,0.28
182.3524,0.0,25.367679335154424,0.0193406648455784,13.091918490358212,0.0007015096417895644,1000.0,2.444568102111403e-83,3.6752794401805396e-86,1.7486625873619188e-86,5.1812468877093395e-96,1.1916998980501207e-106,9.163663297303279e-79,0.0,570.4179773651384,1624.8996192278364,1510.0,2.99063787158272e-189,7.057312989295765e-95,4.0713846871326634e-113,5.8004670866357405e-185,5.3127119508683476e-192,10.0,82.65940316047407,0.00633683952594112,637.3204711407506,1.4486303171891598e-72,5.4938995217346534e-83,4.349005730774065e-179,353.0,247.3117126572626,0.09178734273727884,1.4336862819354942e-93,8.948811648390239e-88,2.7502920831180876e-20,9.374812599190983e-104,1.3966196881509047e-106,6.576793168391388e-107,1.8083608623291533e-117,4.175529020749437e-128,1.1741917927694841e-05,4.2014925483889755e-08,1.7371425607567459e-19,0.0007288592492212134,1.3440361704335338e-17,5.846633873748248e-20,8.57960418335716e-112,6.925790772454326e-14,1.360557379309654e-16,0.29
182.3524,0.0,25.367012788241443,0.020007211758560208,13.09189430174402,0.0007256982559813286,1000.0,4.10060823485118e-83,6.165986885114623e-86,2.9342246141950475e-86,8.750645501849176e-96,2.0172035997545934e-106,1.5368303987433992e-78,0.0,570.4179791677172,1624.899606152161,1510.0,5.071782824994135e-189,1.1924469758979104e-94,6.904901351770349e-113,9.836902542445971e-185,9.00978631094021e-192,10.0,82.65918465667527,0.006555343324741574,637.3204200271934,2.429002950944383e-72,9.28177393435366e-83,7.375372460119028e-179,353.0,247.30854804490872,0.09495195509116179,2.422351284946674e-93,1.5119308789324089e-87,3.643589312203816e-20,1.5857894352556918e-103,2.362484118986677e-106,1.1125350288181957e-106,3.070241003842882e-117,7.090180820178483e-128,1.2998190747197234e-05,4.805176157237334e-08,2.253169305802852e-19,0.0007799728063729767,1.679780840341472e-17,7.532530087216765e-20,1.4550611039842378e-111,8.470450960692272e-14,1.7151690411622728e-16,0.3
182.3524,0.0,25.36634626615668,0.02067373384332286,13.091870113221388,0.0007498867786129825,1000.0,1.556990833470408e-82,2.369755847953305e-85,1.1430556403852007e-85,1.8347565207759122e-95,4.964472437904969e-106,5.737627724540638e-78,0.0,570.4179808828789,1624.899593079783,1510.0,1.5191420319328496e-188,6.708484657113367e-94,2.012416844261803e-112,2.840539730427607e-184,2.7947014295552398e-191,10.0,82.65896615340394,0.006773846596079367,637.3203671829352,8.912987991567674e-72,5.0062511315220976e-82,2.050144324869064e-178,353.0,247.30538346506066,0.09811653493922717,1.3440740525613073e-92,8.272924266997707e-87,4.8133466710089546e-20,3.605185846256294e-103,5.552950648112722e-106,2.7118412436853464e-106,2.9621062754705474e-116,9.588736583233586e-127,1.4340963170515199e-05,5.471166469961952e-08,2.9098671399629945e-19,0.0008328170644632178,2.0870133219543252e-17,9.656414495670327e-20,4.088864449760732e-111,1.0300888008517423e-13,2.1504165458704548e-16,0.31
182.3524,0.0,25.365679768899227,0.021340231100776826,13.091845924790315,0.0007740752096848781,1000.0,3.9580009206715624e-82,6.045122826755502e-85,2.927036543972466e-85,3.561230029473739e-95,1.0617037350281243e-105,1.4513649314586595e-77,0.0,570.417982507751,1624.8995800106597,1510.0,3.5574973029769493e-188,1.8657177604432744e-93,4.660247391947068e-112,6.55253541303676e-184,6.634695601948532e-191,10.0,82.65874765066008,0.006992349339935476,637.3203126081055,2.2429514940153443e-71,1.3815532681997474e-81,4.6517668444601397e-178,353.0,247.30221891784112,0.10128108215878416,3.728719810411821e-92,2.2891892740330495e-86,6.309690064560147e-20,7.371137806871884e-103,1.1578406852681469e-105,5.770193815064473e-106,8.85340852592532e-116,2.946068320583158e-126,1.5773107786144572e-05,6.203573529050201e-08,3.7307437034056533e-19,0.0008873918942242223,2.5756084640711844e-17,1.2288918613928944e-19,9.322273380342948e-111,1.2452376040134485e-13,2.6780938286546143e-16,0.32
182.3524,0.0,25.365013296468174,0.02200670353183255,13.091821736450802,0.0007982635491973667,1000.0,7.895739381768069e-82,1.2075942923015993e-84,5.855961344975582e-85,6.227168199429497e-95,1.958464756314376e-105,2.8896039220601342e-77,0.0,570.4179840394622,1624.8995669447481,1510.0,6.853678535184753e-188,3.848916107893495e-93,8.93294643382826e-112,1.2537970910089663e-183,1.2859823739037205e-190,10.0,82.65852914844372,0.0072108515562908735,637.3202563028334,4.456349373527209e-71,2.8422942944464026e-81,8.833039497436009e-178,353.0,247.29905440337262,0.10444559662726033,7.685457939095419e-92,4.714087636146796e-86,8.185498202309247e-20,1.327719681359261e-102,2.1077717874772623e-105,1.0616416642889051e-105,1.871087562140943e-115,6.280425323885261e-126,1.729749645573093e-05,7.006649326925699e-08,4.740481208971874e-19,0.0009436971663283233,3.15582980899079e-17,1.5504041382996969e-19,1.7741429605540688e-110,1.4961475354964617e-13,3.3104968153595827e-16,0.33
182.3524,0.0,25.364346848862606,0.022673151137400455,13.09179754820285,0.0008224517971508003,1000.0,1.390375864742157e-81,2.128048061098299e-84,1.0327811615819826e-84,1.013431759068714e-94,3.2973378638490186e-105,5.0829787353003055e-77,0.0,570.4179854751414,1624.899553882003,1510.0,1.183738480035063e-187,6.897581538745532e-93,1.5384214178941579e-111,2.1570870803211316e-183,2.2287280194794494e-190,10.0,82.6583106467549,0.007429353245126536,637.3201982672483,7.830201075251358e-71,5.086483715636504e-81,1.5129655855807131e-177,353.0,247.29588992177773,0.10761007822218287,1.3766787310160362e-91,8.44031744417069e-86,1.0512650049061253e-19,2.2026416228626572e-102,3.520034886650213e-105,1.7846132431614187e-105,3.394011367878087e-115,1.1440690323585896e-125,1.8917000405214885e-05,7.88473283537888e-08,5.971768543409477e-19,0.0010017327513973935,3.840480538465934e-17,1.9398600710316105e-19,3.0427953771137135e-110,1.7872306294392833e-13,4.063254061896548e-16,0.34
182.3524,0.0,25.363680426081615,0.02333957391839092,13.091773360046455,0.0008466399535455301,1000.0,2.261456258081576e-81,3.462879961263407e-84,1.6814424081013634e-84,1.563788275442126e-94,5.208982129270179e-105,8.262044042898614e-77,0.0,570.4179868119185,1624.8995408223789,1510.0,1.9017279586915232e-187,1.134059746112384e-92,2.466935784449709e-111,3.45672257484048e-183,3.5884680892588053e-190,10.0,82.65809214559359,0.007647854406423437,637.3201385014797,1.2718563352212878e-70,8.3557585004001505e-81,2.4175340880854016e-177,353.0,247.2927254731787,0.11077452682119175,2.2628348348596122e-91,1.386935770417438e-85,1.3371715546705284e-19,3.444813222017996e-102,5.530312610672583e-105,2.816284632824182e-105,5.621031310183089e-115,1.8995516934713388e-125,2.0634490160150298e-05,8.842287428551664e-08,7.460938704415742e-19,0.001061498519996209,4.6435063881426474e-17,2.4079770805737437e-19,4.866153465044881e-110,2.1232447028745242e-13,4.953499179982027e-16,0.35000000000000003
182.3524,0.0,25.36301402812429,0.024005971875714318,13.091749171981618,0.0008708280183819079,1000.0,8.167834471903018e-81,1.2581627543616041e-83,6.151620594060088e-84,9.34124610813976e-94,4.425305232835087e-104,2.960595541672675e-76,0.0,570.4179880469234,1624.89952776583,1510.0,2.1694941593144413e-186,6.805303867053468e-92,2.843868782455104e-110,4.1398800423102176e-182,3.918448089539941e-189,10.0,82.65787364495985,0.007866355040162552,637.320077005657,4.5233903287833155e-70,4.989692629044811e-80,3.0552565652306142e-176,353.0,247.2895610576979,0.11393894230198351,1.3552199648193709e-90,8.292908967270615e-85,1.6963029983339088e-19,2.7016779711415632e-101,4.1099881824605606e-104,1.9829456985515696e-104,1.809842114242313e-114,8.019867193125977e-125,2.2452835822257164e-05,9.883750018358645e-08,9.287542780413337e-19,0.0011229943426609378,5.58836492994337e-17,2.976728067918497e-19,5.897188158843732e-109,2.5114003899087885e-13,6.012556257133425e-16,0.36
182.3524,0.0,25.362347654989723,0.024672345010280965,13.091724984008339,0.0008950159916602854,1000.0,1.86482457351909e-80,2.8769700178645593e-83,1.4091607463823089e-83,2.357452682888474e-93,1.1636268898156355e-103,6.745544160282998e-76,0.0,570.4179891772874,1624.899514712308,1510.0,5.844171387195419e-186,1.7159620512748797e-91,7.66657521030356e-110,1.1189562445835832e-181,1.0521961093883743e-188,10.0,82.65765514485369,0.008084855146324859,637.3200137799099,1.0285942352422623e-69,1.2572941762165513e-79,8.287103235436732e-176,353.0,247.28639667545747,0.11710332454243084,3.4162519239663414e-90,2.090008908968656e-84,2.137309670207344e-19,7.048176292079291e-101,1.0658837383997416e-103,5.1101873751621136e-104,3.99624254361495e-114,1.8992517318657113e-124,2.4374906479799427e-05,1.1013850014159525e-07,1.1491168146604569e-18,0.001186220089838581,6.690449865758307e-17,3.657867475151021e-19,1.595221824330966e-108,2.9569367940345987e-13,7.259292910257089e-16,0.37
182.3524,0.0,25.361681306677,0.025338693323001153,13.091700796126618,0.000919203873381014,1000.0,3.543587784703264e-80,5.470671816290868e-83,2.681715395924332e-83,4.676741309539017e-93,2.344320182114585e-103,1.2806191792184024e-75,0.0,570.4179902001423,1624.8995016617641,1510.0,1.1877390817033848e-185,3.400828449583012e-91,1.5585515311444786e-109,2.276885456084838e-181,2.1359504320626223e-188,10.0,82.65743664527513,0.008303354724891332,637.3199488243678,1.9510135368333213e-69,2.491149039849643e-79,1.6884301409681505e-175,353.0,247.28323232657942,0.12026767342049348,6.7698722319496174e-90,4.141338135520103e-84,2.6749995697120557e-19,1.4159032970023194e-100,2.1364062780446979e-103,1.0217722963600849e-103,7.473178779259076e-114,3.6669413683931107e-124,2.6403570645812587e-05,1.223737076376412e-07,1.4133925261088912e-18,0.001251175631932081,7.970303036931617e-17,4.469066896878267e-19,3.2469733684448453e-108,3.4664476286420443e-13,8.720147235797898e-16,0.38
182.3524,0.0,25.361014983185218,0.026005016814785138,13.091676608336455,0.0009433916635444456,1000.0,6.065411591515808e-80,9.367569253362498e-83,4.594035770714694e-83,8.199564242987557e-93,4.143089929648056e-103,2.1908382492526797e-75,0.0,570.4179911126206,1624.899488614148,1510.0,2.1084518960652266e-185,5.95753701428668e-91,2.767120820056924e-109,4.044435620013776e-181,3.78942090412548e-188,10.0,82.65721814622417,0.008521853775842948,637.3198821391604,3.3360498338489844e-69,4.363373279813522e-79,3.001130524360348e-175,353.0,247.28006801118565,0.12343198881424007,1.1858730364125603e-89,7.254018298081407e-84,3.3261308681255693e-19,2.498678338582516e-100,3.765663624658743e-103,1.7986701745736671e-103,1.2671179980392284e-113,6.3321071490148866e-124,2.854169614978569e-05,1.3559207447693534e-07,1.7285477089004195e-18,0.001317860839289245,9.450455468738056e-17,5.430052305392486e-19,5.7685112002504395e-108,4.0470861368471707e-13,1.0424336526130998e-15,0.39
182.3524,0.0,25.360348684513458,0.026671315486543137,13.09165242063785,0.0009675793621509318,1000.0,1.1236948825046449e-79,1.7421297018153783e-82,8.580059243738182e-83,1.911677923686011e-92,1.1058104210762816e-102,4.036892757494258e-75,0.0,570.4179919118553,1624.8994755694082,1510.0,7.461197077933931e-185,1.2734400249908945e-90,9.790194594607232e-109,1.4306981450918998e-180,1.3409413244025144e-187,10.0,82.65699964770086,0.008740352299160679,637.3198137244175,6.112661775795187e-69,9.17411267937332e-79,1.0608334014967234e-174,353.0,247.27690372939804,0.12659627060184847,2.521306058968825e-89,1.5338877653318113e-83,4.1114373498306084e-19,6.339435130264967e-100,9.567953531941768e-103,4.575640812807734e-103,4.617984005905585e-113,2.911506762568834e-123,3.079215013660336e-05,1.4984368497209826e-07,2.1029038718143413e-18,0.0013862755822026496,1.11560215853858e-16,6.563948514061776e-19,2.039938653569936e-107,4.706658377983087e-13,1.2405144951813582e-15,0.4
182.3524,0.0,25.359682410660813,0.027337589339185363,13.0916282330308,0.000991766969200824,1000.0,2.9163168881851406e-79,4.5635905869327296e-82,2.2704597332803366e-82,7.460817527052978e-92,5.049926187248292e-102,1.0337663728469647e-74,0.0,570.4179925949803,1624.8994625274922,1510.0,4.2705280791475234e-184,4.349879822247956e-90,5.602625346337818e-108,8.185273060401278e-180,7.676522562548354e-187,10.0,82.6567811497052,0.008958850294825507,637.3197435802689,1.543249678023808e-68,3.04414611176537e-78,6.065016943279948e-174,353.0,247.27373948133828,0.1297605186616056,8.533118055457188e-89,5.141741283932141e-83,5.064281647459814e-19,2.7411108532802307e-99,4.147130743241685e-102,1.9875753759028033e-102,2.731157140419844e-112,1.918807889775026e-122,3.315779906869731e-05,1.6517980905437186e-07,2.5486917578719443e-18,0.0014564197309097355,1.3117177193343837e-16,7.902984048664919e-19,1.16679216661878e-106,5.454003964768701e-13,1.4705354575091197e-15,0.41000000000000003
182.3524,0.0,25.35901616162638,0.02800383837362196,13.091604045515306,0.0010159544846944737,1000.0,5.93400880223232e-79,9.31995372899744e-82,4.655131336062929e-82,1.720105431260512e-91,1.2038603797682125e-101,2.0922159695864614e-74,0.0,570.4179931591301,1624.899449488347,1510.0,1.0579533506651594e-183,9.693575904035519e-90,1.3879226425368538e-107,2.0276282948159518e-179,1.901793277252308e-186,10.0,82.6565626522372,0.009177347762818408,637.3196717068441,3.1052627254834613e-68,6.728461769487305e-78,1.5022442904889316e-173,353.0,247.27057526712798,0.13292473287190698,1.896684016762651e-88,1.139783089221784e-82,6.20668756976682e-19,6.463503361575439e-99,9.783928911901124e-102,4.691271915887598e-102,6.800390276108422e-112,4.847279075035989e-122,3.564150872146836e-05,1.8165271146548286e-07,3.075010364097099e-18,0.0015282931555929153,1.5362538231212302e-16,9.472831064019843e-19,2.890227471977388e-106,6.298015773248593e-13,1.7362473404202852e-15,0.42
182.3524,0.0,25.358349937409237,0.02867006259076307,13.09157985809137,0.0010401419086322329,1000.0,1.0628230672587294e-78,1.6725245262768101e-81,8.371312977824517e-82,3.2735010185890503e-91,2.3244851012299205e-101,3.73657742046514e-74,0.0,570.4179936014398,1624.899436451918,1510.0,2.075448019080369e-183,1.816390801526607e-89,2.7227382533444813e-107,3.977598429638352e-179,3.730911544402052e-186,10.0,82.6563441552969,0.009395844703120357,637.3195981042734,5.5284784975503365e-68,1.2559390157278383e-77,2.946819824539344e-173,353.0,247.26741108688861,0.13608891311125693,3.5497355010299516e-88,2.130446686090479e-82,7.569359184276822e-19,1.2421933136782329e-98,1.8807628959060907e-101,9.019890394210772e-102,1.3369518905998983e-111,9.58369556176188e-122,3.8246144187782685e-05,1.993157898557649e-07,3.693724075046594e-18,0.001601895726379664,1.7924809127773896e-16,1.130575423933429e-18,5.669669243985003e-106,7.248494892030881e-13,2.0421205565900344e-15,0.43
182.3524,0.0,25.357683738008483,0.02933626199151879,13.091555670758986,0.001064329241014453,1000.0,1.7539335380551964e-78,2.76341807271717e-81,1.384914212542751e-81,5.598662136047626e-91,4.0077706575417396e-101,6.1553776378892866e-74,0.0,570.4179939190453,1624.8994234181491,1510.0,3.6095120025538707e-183,3.0791820396056783e-89,4.735217027802214e-107,6.917517893611405e-179,6.488665086263995e-186,10.0,82.6561256588843,0.009614341115712332,637.3195227726865,9.08948882790179e-68,2.1243423566065235e-77,5.124741536847451e-173,353.0,247.26424694074163,0.13925305925826803,6.013379756055203e-88,3.6063913684381166e-82,9.186535293898473e-19,2.1361986383079606e-98,3.2347698996427676e-101,1.5515373036644937e-101,2.328006830579777e-111,1.6737812699643826e-121,4.097456987727667e-05,2.1822352471662773e-07,4.417957965095328e-18,0.0016772273133426152,2.0839411777558978e-16,1.3437278198540709e-18,9.860144091359318e-106,8.315955640150209e-13,2.3930336396141037e-15,0.44
182.3524,0.0,25.357017563423202,0.030002436576799175,13.091531483518159,0.0010885164818414854,1000.0,3.3150914917617345e-78,5.257700916578331e-81,2.654326975861758e-81,1.3680097821253371e-90,1.126872334723406e-100,1.1526388774745531e-73,0.0,570.4179941090833,1624.8994103869836,1510.0,1.3085565336318336e-182,6.88101246874618e-89,1.7135784171026945e-106,2.489833921578224e-178,2.3688361133902564e-185,10.0,82.65590716299945,0.009832837000575313,637.3194457122132,1.6858394880329056e-67,4.623530666204757e-77,1.8310631742863668e-172,353.0,247.2610828288082,0.14241717119166647,1.3322233389798569e-87,7.920190028821154e-82,1.1102180852917833e-18,5.6430581120986567e-98,8.598340950773598e-101,4.1526426882757385e-101,1.0317963119941881e-110,9.21862225702321e-121,4.3829649491048986e-05,2.3843163196689667e-07,5.263719811051302e-18,0.0017542877864969576,2.41452726352664e-16,1.590941845016472e-18,3.543113686082093e-105,9.511701845847306e-13,2.7945329037159888e-15,0.45
182.3524,0.0,25.35635141365249,0.030668586347514265,13.091507296368887,0.0011127036311136822,1000.0,7.133999021284166e-78,1.14121151939588e-80,5.815967084953643e-81,3.8471035766334646e-90,3.519485243726008e-100,2.450178902471666e-73,0.0,570.417994168691,1624.8993973583636,1510.0,4.7020684974758557e-182,1.7860699839145562e-88,6.152358955922093e-106,8.917094942560637e-178,8.539262976694021e-185,10.0,82.65568866764234,0.010051332357690275,637.3193669229839,3.537976946505286e-67,1.1686221647964009e-76,6.53533624573199e-172,353.0,247.2579187512096,0.14558124879029316,3.428448065877233e-87,2.0203942605134296e-81,1.3371672020157167e-18,1.6868081557521304e-97,2.5820996688674166e-100,1.2533911014418902e-100,4.01734148739516e-110,3.831586947052524e-120,4.6814246015724024e-05,2.5999709304879713e-07,6.250353216311873e-18,0.001833077015799862,2.788510921093292e-16,1.8771609871410535e-18,1.2679569659350467e-104,1.0847867071247962e-12,3.252911668714746e-15,0.46
